Date,activeaddresses90mom
2014/05/04,-15818
2014/05/05,-21049
2014/05/06,11526
2014/05/07,-1610
2014/05/08,1276
2014/05/09,14985
2014/05/10,6411
2014/05/11,-5949
2014/05/12,-104
2014/05/13,-65620
2014/05/14,-3116
2014/05/15,-273
2014/05/16,5015
2014/05/17,20756
2014/05/18,-2691
2014/05/19,27374
2014/05/20,13541
2014/05/21,-23094
2014/05/22,-15565
2014/05/23,20501
2014/05/24,-37779
2014/05/25,-27713
2014/05/26,-38115
2014/05/27,-22234
2014/05/28,-529
2014/05/29,-24676
2014/05/30,-29321
2014/05/31,-12880
2014/06/01,-46067
2014/06/02,-57058
2014/06/03,-14600
2014/06/04,-24207
2014/06/05,2878
2014/06/06,3042
2014/06/07,-33208
2014/06/08,-34538
2014/06/09,-24413
2014/06/10,-24394
2014/06/11,-18897
2014/06/12,-16852
2014/06/13,27030
2014/06/14,9176
2014/06/15,-12873
2014/06/16,34977
2014/06/17,20207
2014/06/18,1447
2014/06/19,-30815
2014/06/20,-14148
2014/06/21,4487
2014/06/22,-8578
2014/06/23,-3290
2014/06/24,6587
2014/06/25,-7512
2014/06/26,-23578
2014/06/27,22439
2014/06/28,-23031
2014/06/29,3577
2014/06/30,3314
2014/07/01,6762
2014/07/02,13688
2014/07/03,-16585
2014/07/04,-8649
2014/07/05,-54778
2014/07/06,25110
2014/07/07,20813
2014/07/08,35149
2014/07/09,1917
2014/07/10,1695
2014/07/11,38408
2014/07/12,-18539
2014/07/13,5312
2014/07/14,-36319
2014/07/15,-27194
2014/07/16,-10549
2014/07/17,6457
2014/07/18,9869
2014/07/19,-31713
2014/07/20,26464
2014/07/21,-38528
2014/07/22,-15770
2014/07/23,-12135
2014/07/24,-28748
2014/07/25,22179
2014/07/26,-46711
2014/07/27,2472
2014/07/28,-17458
2014/07/29,-20834
2014/07/30,3801
2014/07/31,11799
2014/08/01,36030
2014/08/02,-28644
2014/08/03,9088
2014/08/04,-18193
2014/08/05,16751
2014/08/06,15220
2014/08/07,-3352
2014/08/08,17972
2014/08/09,-33352
2014/08/10,22119
2014/08/11,20694
2014/08/12,15359
2014/08/13,-2958
2014/08/14,21642
2014/08/15,15113
2014/08/16,-17893
2014/08/17,-1851
2014/08/18,-17386
2014/08/19,7660
2014/08/20,949
2014/08/21,-3099
2014/08/22,36613
2014/08/23,-52054
2014/08/24,19394
2014/08/25,-20839
2014/08/26,-14993
2014/08/27,-3206
2014/08/28,17731
2014/08/29,-1770
2014/08/30,-40449
2014/08/31,2527
2014/09/01,-17752
2014/09/02,-8176
2014/09/03,-30268
2014/09/04,-20808
2014/09/05,21558
2014/09/06,-35242
2014/09/07,52669
2014/09/08,-8941
2014/09/09,-4823
2014/09/10,33315
2014/09/11,-19102
2014/09/12,-3766
2014/09/13,-41769
2014/09/14,32351
2014/09/15,-17885
2014/09/16,32102
2014/09/17,11354
2014/09/18,16349
2014/09/19,-3299
2014/09/20,-34748
2014/09/21,8037
2014/09/22,2102
2014/09/23,-2230
2014/09/24,4193
2014/09/25,9718
2014/09/26,13506
2014/09/27,-22320
2014/09/28,33617
2014/09/29,-23663
2014/09/30,12889
2014/10/01,27652
2014/10/02,15227
2014/10/03,25371
2014/10/04,-35419
2014/10/05,39601
2014/10/06,-51760
2014/10/07,-6928
2014/10/08,-899
2014/10/09,-6446
2014/10/10,16515
2014/10/11,-41631
2014/10/12,57615
2014/10/13,25001
2014/10/14,43684
2014/10/15,29885
2014/10/16,6337
2014/10/17,30796
2014/10/18,-16085
2014/10/19,69028
2014/10/20,33662
2014/10/21,28827
2014/10/22,21587
2014/10/23,15639
2014/10/24,41402
2014/10/25,16994
2014/10/26,38707
2014/10/27,48523
2014/10/28,14392
2014/10/29,19382
2014/10/30,26209
2014/10/31,48438
2014/11/01,-5574
2014/11/02,93785
2014/11/03,-212
2014/11/04,548
2014/11/05,12742
2014/11/06,42325
2014/11/07,56901
2014/11/08,-28168
2014/11/09,43867
2014/11/10,13237
2014/11/11,1435
2014/11/12,20682
2014/11/13,22135
2014/11/14,39384
2014/11/15,-26186
2014/11/16,54148
2014/11/17,19746
2014/11/18,18793
2014/11/19,4014
2014/11/20,26894
2014/11/21,43358
2014/11/22,-31720
2014/11/23,67688
2014/11/24,10974
2014/11/25,16720
2014/11/26,5043
2014/11/27,41188
2014/11/28,34952
2014/11/29,-13128
2014/11/30,84758
2014/12/01,27799
2014/12/02,61588
2014/12/03,49166
2014/12/04,25970
2014/12/05,60924
2014/12/06,-50172
2014/12/07,69927
2014/12/08,43245
2014/12/09,-14077
2014/12/10,43131
2014/12/11,41080
2014/12/12,41726
2014/12/13,-48970
2014/12/14,81288
2014/12/15,19840
2014/12/16,48993
2014/12/17,36734
2014/12/18,61487
2014/12/19,32659
2014/12/20,58619
2014/12/21,33628
2014/12/22,46882
2014/12/23,51257
2014/12/24,-7190
2014/12/25,-8618
2014/12/26,11993
2014/12/27,-26322
2014/12/28,81319
2014/12/29,-26713
2014/12/30,-7075
2014/12/31,-2354
2015/01/01,-39359
2015/01/02,35603
2015/01/03,-9751
2015/01/04,46846
2015/01/05,30162
2015/01/06,10928
2015/01/07,13452
2015/01/08,27859
2015/01/09,61964
2015/01/10,25068
2015/01/11,40851
2015/01/12,-5416
2015/01/13,39876
2015/01/14,67793
2015/01/15,70564
2015/01/16,59607
2015/01/17,37016
2015/01/18,50114
2015/01/19,33548
2015/01/20,23660
2015/01/21,30772
2015/01/22,33457
2015/01/23,725
2015/01/24,-7648
2015/01/25,94762
2015/01/26,60693
2015/01/27,45409
2015/01/28,-3222
2015/01/29,10741
2015/01/30,15768
2015/01/31,8033
2015/02/01,45000
2015/02/02,7480
2015/02/03,35497
2015/02/04,5081
2015/02/05,-605
2015/02/06,39036
2015/02/07,-45075
2015/02/08,75823
2015/02/09,23038
2015/02/10,5717
2015/02/11,12032
2015/02/12,7248
2015/02/13,104969
2015/02/14,10441
2015/02/15,135309
2015/02/16,49259
2015/02/17,61859
2015/02/18,28439
2015/02/19,5812
2015/02/20,56486
2015/02/21,21806
2015/02/22,53491
2015/02/23,31978
2015/02/24,27685
2015/02/25,11506
2015/02/26,9288
2015/02/27,47883
2015/02/28,2570
2015/03/01,50815
2015/03/02,32625
2015/03/03,24901
2015/03/04,24549
2015/03/05,18344
2015/03/06,30829
2015/03/07,-18578
2015/03/08,26806
2015/03/09,26960
2015/03/10,15591
2015/03/11,25832
2015/03/12,42080
2015/03/13,51810
2015/03/14,-21417
2015/03/15,4763
2015/03/16,13616
2015/03/17,-8711
2015/03/18,-4045
2015/03/19,51297
2015/03/20,-22047
2015/03/21,4302
2015/03/22,10587
2015/03/23,10718
2015/03/24,16746
2015/03/25,37782
2015/03/26,30714
2015/03/27,15563
2015/03/28,-36347
2015/03/29,86835
2015/03/30,45212
2015/03/31,66736
2015/04/01,114696
2015/04/02,39371
2015/04/03,-6847
2015/04/04,16503
2015/04/05,37403
2015/04/06,30796
2015/04/07,46552
2015/04/08,27964
2015/04/09,3908
2015/04/10,-15560
2015/04/11,19054
2015/04/12,39353
2015/04/13,8551
2015/04/14,-3435
2015/04/15,-37060
2015/04/16,-14384
2015/04/17,-47695
2015/04/18,3364
2015/04/19,28601
2015/04/20,17276
2015/04/21,15397
2015/04/22,33974
2015/04/23,37416
2015/04/24,45421
2015/04/25,-46697
2015/04/26,6671
2015/04/27,-7449
2015/04/28,51403
2015/04/29,35529
2015/04/30,45663
2015/05/01,-60005
2015/05/02,22509
2015/05/03,33673
2015/05/04,15072
2015/05/05,28260
2015/05/06,48153
2015/05/07,39026
2015/05/08,90555
2015/05/09,-56658
2015/05/10,47511
2015/05/11,26716
2015/05/12,37709
2015/05/13,9846
2015/05/14,-54197
2015/05/15,-22031
2015/05/16,-79698
2015/05/17,2352
2015/05/18,-21566
2015/05/19,8221
2015/05/20,43212
2015/05/21,-4978
2015/05/22,-26877
2015/05/23,-36077
2015/05/24,47147
2015/05/25,16407
2015/05/26,37081
2015/05/27,31209
2015/05/28,11705
2015/05/29,4700
2015/05/30,45471
2015/05/31,18518
2015/06/01,43144
2015/06/02,58490
2015/06/03,34374
2015/06/04,36614
2015/06/05,15381
2015/06/06,-2469
2015/06/07,13980
2015/06/08,9192
2015/06/09,23193
2015/06/10,88031
2015/06/11,30078
2015/06/12,33785
2015/06/13,22483
2015/06/14,32051
2015/06/15,85385
2015/06/16,41893
2015/06/17,56272
2015/06/18,32340
2015/06/19,32034
2015/06/20,9759
2015/06/21,31761
2015/06/22,22533
2015/06/23,83535
2015/06/24,34908
2015/06/25,-2530
2015/06/26,48333
2015/06/27,18124
2015/06/28,14719
2015/06/29,21276
2015/06/30,51117
2015/07/01,44058
2015/07/02,67150
2015/07/03,41572
2015/07/04,6199
2015/07/05,59909
2015/07/06,63546
2015/07/07,57166
2015/07/08,73686
2015/07/09,53594
2015/07/10,46948
2015/07/11,62415
2015/07/12,50092
2015/07/13,32878
2015/07/14,58254
2015/07/15,33300
2015/07/16,39626
2015/07/17,-5354
2015/07/18,-17090
2015/07/19,47468
2015/07/20,29483
2015/07/21,2556
2015/07/22,-225166
2015/07/23,-228809
2015/07/24,-241857
2015/07/25,-240232
2015/07/26,-212883
2015/07/27,-227516
2015/07/28,36119
2015/07/29,57396
2015/07/30,54523
2015/07/31,25106
2015/08/01,43347
2015/08/02,37046
2015/08/03,18518
2015/08/04,23537
2015/08/05,53800
2015/08/06,-1570
2015/08/07,40213
2015/08/08,5256
2015/08/09,10569
2015/08/10,18407
2015/08/11,19912
2015/08/12,37885
2015/08/13,21675
2015/08/14,-4704
2015/08/15,2287
2015/08/16,28833
2015/08/17,20688
2015/08/18,39584
2015/08/19,49346
2015/08/20,18589
2015/08/21,45757
2015/08/22,3661
2015/08/23,39094
2015/08/24,39587
2015/08/25,27727
2015/08/26,31173
2015/08/27,-18062
2015/08/28,-20815
2015/08/29,-67974
2015/08/30,-14195
2015/08/31,-5223
2015/09/01,24290
2015/09/02,22195
2015/09/03,30350
2015/09/04,-14808
2015/09/05,52909
2015/09/06,41686
2015/09/07,-95189
2015/09/08,-13186
2015/09/09,-243268
2015/09/10,-44324
2015/09/11,19128
2015/09/12,-12164
2015/09/13,2671
2015/09/14,17879
2015/09/15,-9006
2015/09/16,10937
2015/09/17,17869
2015/09/18,47122
2015/09/19,-13466
2015/09/20,81586
2015/09/21,16868
2015/09/22,91103
2015/09/23,50671
2015/09/24,-4028
2015/09/25,-12365
2015/09/26,37610
2015/09/27,30951
2015/09/28,-15797
2015/09/29,38553
2015/09/30,15259
2015/10/01,-11734
2015/10/02,18684
2015/10/03,-41554
2015/10/04,-7943
2015/10/05,-22461
2015/10/06,-4578
2015/10/07,-10601
2015/10/08,-9762
2015/10/09,-59663
2015/10/10,14143
2015/10/11,13737
2015/10/12,26667
2015/10/13,37851
2015/10/14,30690
2015/10/15,107209
2015/10/16,63801
2015/10/17,72249
2015/10/18,49698
2015/10/19,76000
2015/10/20,353073
2015/10/21,317857
2015/10/22,312702
2015/10/23,315436
2015/10/24,342672
2015/10/25,335149
2015/10/26,86769
2015/10/27,46447
2015/10/28,58680
2015/10/29,73467
2015/10/30,75070
2015/10/31,66832
2015/11/01,85416
2015/11/02,81552
2015/11/03,109277
2015/11/04,173694
2015/11/05,132738
2015/11/06,125898
2015/11/07,72828
2015/11/08,93223
2015/11/09,129799
2015/11/10,89714
2015/11/11,104251
2015/11/12,95170
2015/11/13,76516
2015/11/14,108657
2015/11/15,131054
2015/11/16,64696
2015/11/17,60165
2015/11/18,123891
2015/11/19,71620
2015/11/20,54280
2015/11/21,83851
2015/11/22,68782
2015/11/23,50900
2015/11/24,89400
2015/11/25,85405
2015/11/26,83824
2015/11/27,107348
2015/11/28,103560
2015/11/29,14828
2015/11/30,161847
2015/12/01,110872
2015/12/02,114172
2015/12/03,100587
2015/12/04,39555
2015/12/05,146128
2015/12/06,238748
2015/12/07,90239
2015/12/08,396088
2015/12/09,208113
2015/12/10,155943
2015/12/11,127361
2015/12/12,186545
2015/12/13,148521
2015/12/14,196910
2015/12/15,172897
2015/12/16,147648
2015/12/17,130018
2015/12/18,165577
2015/12/19,158915
2015/12/20,78842
2015/12/21,126415
2015/12/22,165212
2015/12/23,162988
2015/12/24,148617
2015/12/25,61374
2015/12/26,93159
2015/12/27,98186
2015/12/28,60254
2015/12/29,78310
2015/12/30,117415
2015/12/31,59482
2016/01/01,33739
2016/01/02,99045
2016/01/03,61111
2016/01/04,77781
2016/01/05,98183
2016/01/06,61804
2016/01/07,132331
2016/01/08,62141
2016/01/09,131540
2016/01/10,92298
2016/01/11,122265
2016/01/12,114978
2016/01/13,16661
2016/01/14,70407
2016/01/15,27365
2016/01/16,135612
2016/01/17,143802
2016/01/18,61876
2016/01/19,47092
2016/01/20,258021
2016/01/21,120455
2016/01/22,83490
2016/01/23,96408
2016/01/24,58281
2016/01/25,126175
2016/01/26,161436
2016/01/27,88222
2016/01/28,122598
2016/01/29,126188
2016/01/30,102551
2016/01/31,53195
2016/02/01,150564
2016/02/02,168597
2016/02/03,75954
2016/02/04,29408
2016/02/05,116288
2016/02/06,82685
2016/02/07,94549
2016/02/08,74690
2016/02/09,124718
2016/02/10,90565
2016/02/11,107575
2016/02/12,51279
2016/02/13,24856
2016/02/14,93844
2016/02/15,123889
2016/02/16,42522
2016/02/17,164856
2016/02/18,96689
2016/02/19,94224
2016/02/20,102248
2016/02/21,150362
2016/02/22,94228
2016/02/23,131884
2016/02/24,60322
2016/02/25,169681
2016/02/26,64236
2016/02/27,135261
2016/02/28,-6705
2016/02/29,121876
2016/03/01,96039
2016/03/02,175151
2016/03/03,156285
2016/03/04,56665
2016/03/05,89659
2016/03/06,-29915
2016/03/07,-28100
2016/03/08,-8559
2016/03/09,35103
2016/03/10,5502
2016/03/11,-88121
2016/03/12,-74568
2016/03/13,-110231
2016/03/14,-22235
2016/03/15,-13542
2016/03/16,-29422
2016/03/17,20955
2016/03/18,-60313
2016/03/19,-6564
2016/03/20,-88472
2016/03/21,-35240
2016/03/22,-236
2016/03/23,-69121
2016/03/24,42459
2016/03/25,-10825
2016/03/26,55483
2016/03/27,-18629
2016/03/28,88545
2016/03/29,155187
2016/03/30,106430
2016/03/31,109853
2016/04/01,25935
2016/04/02,95297
2016/04/03,40546
2016/04/04,46136
2016/04/05,69226
2016/04/06,58185
2016/04/07,27270
2016/04/08,-25787
2016/04/09,5754
2016/04/10,-42578
2016/04/11,34322
2016/04/12,121229
2016/04/13,68011
2016/04/14,58601
2016/04/15,-54740
2016/04/16,-78722
2016/04/17,-12392
2016/04/18,61843
2016/04/19,-154505
2016/04/20,-23983
2016/04/21,-10619
2016/04/22,-40230
2016/04/23,-4519
2016/04/24,-40741
2016/04/25,-22466
2016/04/26,14082
2016/04/27,-40080
2016/04/28,-34784
2016/04/29,28576
2016/04/30,-12170
2016/05/01,-164799
2016/05/02,-177253
2016/05/03,-35687
2016/05/04,5845
2016/05/05,-33179
2016/05/06,-37690
2016/05/07,-88929
2016/05/08,-52937
2016/05/09,-50920
2016/05/10,3742
2016/05/11,-11010
2016/05/12,6872
2016/05/13,-8199
2016/05/14,-24061
2016/05/15,-64323
2016/05/16,41223
2016/05/17,-44214
2016/05/18,40573
2016/05/19,-35574
2016/05/20,-47978
2016/05/21,-40012
2016/05/22,-45934
2016/05/23,-23373
2016/05/24,51559
2016/05/25,-25043
2016/05/26,-10673
2016/05/27,40661
2016/05/28,4860
2016/05/29,-122291
2016/05/30,15252
2016/05/31,-62787
2016/06/01,-33508
2016/06/02,-27855
2016/06/03,-26259
2016/06/04,57103
2016/06/05,42263
2016/06/06,29754
2016/06/07,-14926
2016/06/08,46920
2016/06/09,78456
2016/06/10,114155
2016/06/11,47156
2016/06/12,41488
2016/06/13,101416
2016/06/14,85660
2016/06/15,66896
2016/06/16,113429
2016/06/17,150144
2016/06/18,137688
2016/06/19,59905
2016/06/20,54182
2016/06/21,177681
2016/06/22,77957
2016/06/23,136708
2016/06/24,51217
2016/06/25,143074
2016/06/26,-5399
2016/06/27,-124195
2016/06/28,-4851
2016/06/29,35997
2016/06/30,37251
2016/07/01,32235
2016/07/02,8170
2016/07/03,-33207
2016/07/04,30257
2016/07/05,8173
2016/07/06,3468
2016/07/07,16803
2016/07/08,18534
2016/07/09,47545
2016/07/10,-74151
2016/07/11,-38662
2016/07/12,-40120
2016/07/13,-58610
2016/07/14,18837
2016/07/15,14181
2016/07/16,7546
2016/07/17,-55687
2016/07/18,8775
2016/07/19,-16520
2016/07/20,-18398
2016/07/21,21828
2016/07/22,7239
2016/07/23,-7124
2016/07/24,-71047
2016/07/25,-4170
2016/07/26,21260
2016/07/27,8564
2016/07/28,-41372
2016/07/29,-269389
2016/07/30,-69195
2016/07/31,-2193
2016/08/01,25434
2016/08/02,58215
2016/08/03,51008
2016/08/04,45265
2016/08/05,47075
2016/08/06,29426
2016/08/07,-25431
2016/08/08,43784
2016/08/09,20758
2016/08/10,75146
2016/08/11,69496
2016/08/12,36122
2016/08/13,31465
2016/08/14,-52647
2016/08/15,25980
2016/08/16,33866
2016/08/17,65836
2016/08/18,32168
2016/08/19,10120
2016/08/20,59935
2016/08/21,-51933
2016/08/22,-2480
2016/08/23,1717
2016/08/24,52448
2016/08/25,-55035
2016/08/26,-21857
2016/08/27,41694
2016/08/28,-137874
2016/08/29,13257
2016/08/30,20451
2016/08/31,8581
2016/09/01,-16340
2016/09/02,22849
2016/09/03,-3133
2016/09/04,-65986
2016/09/05,23171
2016/09/06,28554
2016/09/07,11731
2016/09/08,-23624
2016/09/09,13966
2016/09/10,-39603
2016/09/11,-102973
2016/09/12,-14540
2016/09/13,-24200
2016/09/14,-71508
2016/09/15,-81531
2016/09/16,-67809
2016/09/17,11953
2016/09/18,-109050
2016/09/19,-93253
2016/09/20,7186
2016/09/21,-36532
2016/09/22,-37928
2016/09/23,-69131
2016/09/24,-28783
2016/09/25,-4842
2016/09/26,48221
2016/09/27,79361
2016/09/28,20398
2016/09/29,10950
2016/09/30,91449
2016/10/01,61165
2016/10/02,-36635
2016/10/03,141683
2016/10/04,131202
2016/10/05,117891
2016/10/06,136859
2016/10/07,108497
2016/10/08,137637
2016/10/09,16816
2016/10/10,38744
2016/10/11,168727
2016/10/12,65316
2016/10/13,56350
2016/10/14,53176
2016/10/15,42398
2016/10/16,-22597
2016/10/17,78152
2016/10/18,77796
2016/10/19,12027
2016/10/20,138878
2016/10/21,120276
2016/10/22,74686
2016/10/23,-33401
2016/10/24,85498
2016/10/25,135346
2016/10/26,138068
2016/10/27,529775
2016/10/28,193243
2016/10/29,39520
2016/10/30,-38571
2016/10/31,44501
2016/11/01,91764
2016/11/02,72491
2016/11/03,95155
2016/11/04,87200
2016/11/05,87558
2016/11/06,-5300
2016/11/07,100855
2016/11/08,94948
2016/11/09,81791
2016/11/10,87749
2016/11/11,90068
2016/11/12,112112
2016/11/13,7692
2016/11/14,67897
2016/11/15,102604
2016/11/16,119223
2016/11/17,124990
2016/11/18,95915
2016/11/19,138651
2016/11/20,57338
2016/11/21,96066
2016/11/22,49184
2016/11/23,170614
2016/11/24,212714
2016/11/25,180782
2016/11/26,225166
2016/11/27,60025
2016/11/28,148347
2016/11/29,121267
2016/11/30,117332
2016/12/01,108612
2016/12/02,222469
2016/12/03,232171
2016/12/04,109745
2016/12/05,142979
2016/12/06,194737
2016/12/07,210971
2016/12/08,149681
2016/12/09,135404
2016/12/10,90087
2016/12/11,35948
2016/12/12,59523
2016/12/13,132729
2016/12/14,107793
2016/12/15,106147
2016/12/16,102490
2016/12/17,147746
2016/12/18,42394
2016/12/19,100771
2016/12/20,121841
2016/12/21,188414
2016/12/22,183483
2016/12/23,136616
2016/12/24,81958
2016/12/25,-68107
2016/12/26,46149
2016/12/27,112653
2016/12/28,95447
2016/12/29,74363
2016/12/30,129799
2016/12/31,117189
2017/01/01,-144572
2017/01/02,78171
2017/01/03,36327
2017/01/04,49173
2017/01/05,44361
2017/01/06,149445
2017/01/07,129822
2017/01/08,86186
2017/01/09,-18070
2017/01/10,126248
2017/01/11,77048
2017/01/12,62499
2017/01/13,100152
2017/01/14,84824
2017/01/15,2189
2017/01/16,38129
2017/01/17,125882
2017/01/18,29097
2017/01/19,105372
2017/01/20,139446
2017/01/21,143457
2017/01/22,-36186
2017/01/23,-12431
2017/01/24,42023
2017/01/25,-28860
2017/01/26,127352
2017/01/27,144830
2017/01/28,146499
2017/01/29,50946
2017/01/30,5661
2017/01/31,59915
2017/02/01,161382
2017/02/02,109584
2017/02/03,128783
2017/02/04,127867
2017/02/05,39738
2017/02/06,-26621
2017/02/07,84079
2017/02/08,69005
2017/02/09,140939
2017/02/10,67560
2017/02/11,76796
2017/02/12,-84886
2017/02/13,-11616
2017/02/14,43103
2017/02/15,14205
2017/02/16,7512
2017/02/17,81056
2017/02/18,94615
2017/02/19,-31260
2017/02/20,54365
2017/02/21,16313
2017/02/22,-69884
2017/02/23,7534
2017/02/24,87815
2017/02/25,101475
2017/02/26,-27483
2017/02/27,-12460
2017/02/28,60347
2017/03/01,48252
2017/03/02,-19434
2017/03/03,29004
2017/03/04,-46573
2017/03/05,7969
2017/03/06,-108236
2017/03/07,8091
2017/03/08,48589
2017/03/09,83372
2017/03/10,160759
2017/03/11,108408
2017/03/12,-25366
2017/03/13,17392
2017/03/14,133574
2017/03/15,86326
2017/03/16,-147926
2017/03/17,154213
2017/03/18,180293
2017/03/19,48392
2017/03/20,-330864
2017/03/21,-3131
2017/03/22,70641
2017/03/23,36961
2017/03/24,163833
2017/03/25,147100
2017/03/26,-2431
2017/03/27,-61919
2017/03/28,132118
2017/03/29,25506
2017/03/30,68587
2017/03/31,42634
2017/04/01,182211
2017/04/02,-733
2017/04/03,124304
2017/04/04,3471
2017/04/05,119252
2017/04/06,-959
2017/04/07,68010
2017/04/08,40662
2017/04/09,74082
2017/04/10,7835
2017/04/11,150182
2017/04/12,87431
2017/04/13,37240
2017/04/14,150486
2017/04/15,141108
2017/04/16,15656
2017/04/17,-16522
2017/04/18,-269360
2017/04/19,-620881
2017/04/20,-587282
2017/04/21,-552658
2017/04/22,101839
2017/04/23,2821
2017/04/24,-67285
2017/04/25,3086
2017/04/26,30228
2017/04/27,-18623
2017/04/28,27231
2017/04/29,145544
2017/04/30,55433
2017/05/01,6562
2017/05/02,5682
2017/05/03,4977
2017/05/04,146301
2017/05/05,-27314
2017/05/06,213609
2017/05/07,117435
2017/05/08,129358
2017/05/09,77415
2017/05/10,-22822
2017/05/11,41325
2017/05/12,116713
2017/05/13,223554
2017/05/14,241986
2017/05/15,109410
2017/05/16,-21565
2017/05/17,132200
2017/05/18,60517
2017/05/19,84091
2017/05/20,214335
2017/05/21,133200
2017/05/22,84269
2017/05/23,224474
2017/05/24,104509
2017/05/25,48800
2017/05/26,104695
2017/05/27,148732
2017/05/28,166074
2017/05/29,-317157
2017/05/30,149198
2017/05/31,113178
2017/06/01,77633
2017/06/02,137056
2017/06/03,190071
2017/06/04,67985
2017/06/05,-10122
2017/06/06,80974
2017/06/07,149775
2017/06/08,65018
2017/06/09,33838
2017/06/10,114499
2017/06/11,-30146
2017/06/12,-45207
2017/06/13,47010
2017/06/14,219793
2017/06/15,39826
2017/06/16,1819
2017/06/17,-27306
2017/06/18,293068
2017/06/19,-3331
2017/06/20,-26895
2017/06/21,18132
2017/06/22,-35474
2017/06/23,49843
2017/06/24,29728
2017/06/25,-57435
2017/06/26,-100728
2017/06/27,-14348
2017/06/28,-11150
2017/06/29,-44707
2017/06/30,2479
2017/07/01,-46106
2017/07/02,-146817
2017/07/03,-18320
2017/07/04,-68930
2017/07/05,-92064
2017/07/06,-108207
2017/07/07,101622
2017/07/08,-47354
2017/07/09,-141103
2017/07/10,-22333
2017/07/11,73585
2017/07/12,78537
2017/07/13,-60221
2017/07/14,-62221
2017/07/15,35173
2017/07/16,-8381
2017/07/17,283451
2017/07/18,668897
2017/07/19,628744
2017/07/20,569655
2017/07/21,20901
2017/07/22,7501
2017/07/23,-83384
2017/07/24,-18732
2017/07/25,-83352
2017/07/26,-30498
2017/07/27,-3907
2017/07/28,-130066
2017/07/29,-34316
2017/07/30,-109861
2017/07/31,-76385
2017/08/01,-179072
2017/08/02,-238898
2017/08/03,-88761
2017/08/04,-187306
2017/08/05,-90056
2017/08/06,-297984
2017/08/07,-71210
2017/08/08,88937
2017/08/09,-4462
2017/08/10,-41354
2017/08/11,-56495
2017/08/12,-220974
2017/08/13,-100263
2017/08/14,29765
2017/08/15,43791
2017/08/16,-95287
2017/08/17,57816
2017/08/18,-126057
2017/08/19,-81769
2017/08/20,-174508
2017/08/21,-278519
2017/08/22,-307643
2017/08/23,7315
2017/08/24,-223125
2017/08/25,-227310
2017/08/26,-211085
2017/08/27,365818
2017/08/28,-169903
2017/08/29,-78108
2017/08/30,-22786
2017/08/31,-2392
2017/09/01,-145287
2017/09/02,-10538
2017/09/03,-137834
2017/09/04,-50444
2017/09/05,-102899
2017/09/06,-13128
2017/09/07,14326
2017/09/08,79095
2017/09/09,-17759
2017/09/10,-137385
2017/09/11,-40311
2017/09/12,2832
2017/09/13,-74236
2017/09/14,-45237
2017/09/15,119611
2017/09/16,33032
2017/09/17,-140178
2017/09/18,-92146
2017/09/19,-369438
2017/09/20,-77963
2017/09/21,3655
2017/09/22,-17557
2017/09/23,21325
2017/09/24,-125825
2017/09/25,-20282
2017/09/26,-5320
2017/09/27,57492
2017/09/28,53406
2017/09/29,110452
2017/09/30,1764
2017/10/01,-42831
2017/10/02,117663
2017/10/03,131392
2017/10/04,-18555
2017/10/05,-105591
2017/10/06,158390
2017/10/07,117017
2017/10/08,-95848
2017/10/09,-39614
2017/10/10,60254
2017/10/11,85623
2017/10/12,123414
2017/10/13,121878
2017/10/14,193528
2017/10/15,147954
2017/10/16,53985
2017/10/17,115571
2017/10/18,137241
2017/10/19,163015
2017/10/20,182819
2017/10/21,250962
2017/10/22,196847
2017/10/23,179726
2017/10/24,271421
2017/10/25,225047
2017/10/26,93878
2017/10/27,26971
2017/10/28,-466432
2017/10/29,-604541
2017/10/30,-409797
2017/10/31,-514331
2017/11/01,-476033
2017/11/02,-597535
2017/11/03,-584199
2017/11/04,-460436
2017/11/05,-600914
2017/11/06,-707948
2017/11/07,166744
2017/11/08,120936
2017/11/09,176830
2017/11/10,113850
2017/11/11,-64030
2017/11/12,-138319
2017/11/13,34083
2017/11/14,160000
2017/11/15,-97255
2017/11/16,-605239
2017/11/17,220527
2017/11/18,223903
2017/11/19,300076
2017/11/20,441067
2017/11/21,120417
2017/11/22,252520
2017/11/23,321601
2017/11/24,280635
2017/11/25,185573
2017/11/26,221037
2017/11/27,250184
2017/11/28,160936
2017/11/29,326139
2017/11/30,277596
2017/12/01,340596
2017/12/02,305449
2017/12/03,188798
2017/12/04,322192
2017/12/05,269780
2017/12/06,419970
2017/12/07,170947
2017/12/08,431793
2017/12/09,498022
2017/12/10,334362
2017/12/11,344795
2017/12/12,344617
2017/12/13,486669
2017/12/14,422994
2017/12/15,460237
2017/12/16,476174
2017/12/17,455216
2017/12/18,758204
2017/12/19,323276
2017/12/20,306763
2017/12/21,310966
2017/12/22,482445
2017/12/23,427075
2017/12/24,360682
2017/12/25,131121
2017/12/26,176281
2017/12/27,259895
2017/12/28,201487
2017/12/29,435347
2017/12/30,347932
2017/12/31,130777
2018/01/01,168013
2018/01/02,465093
2018/01/03,399632
2018/01/04,372981
2018/01/05,377996
2018/01/06,485846
2018/01/07,347528
2018/01/08,333290
2018/01/09,322058
2018/01/10,311394
2018/01/11,391599
2018/01/12,264743
2018/01/13,97640
2018/01/14,90340
2018/01/15,69175
2018/01/16,167678
2018/01/17,176164
2018/01/18,188731
2018/01/19,155631
2018/01/20,51416
2018/01/21,111046
