Date,fee_to_reward30emaUSD
2010/10/27,0.001
2010/10/28,0.001
2010/10/29,0.001
2010/10/30,0.001
2010/10/31,0.001
2010/11/01,0.001
2010/11/02,0.001
2010/11/03,0
2010/11/04,0
2010/11/05,0
2010/11/06,0
2010/11/07,0
2010/11/08,0.001
2010/11/09,0.001
2010/11/10,0.001
2010/11/11,0.001
2010/11/12,0.001
2010/11/13,0.001
2010/11/14,0.001
2010/11/15,0.001
2010/11/16,0.001
2010/11/17,0.001
2010/11/18,0.001
2010/11/19,0.001
2010/11/20,0.002
2010/11/21,0.003
2010/11/22,0.003
2010/11/23,0.004
2010/11/24,0.004
2010/11/25,0.004
2010/11/26,0.004
2010/11/27,0.003
2010/11/28,0.003
2010/11/29,0.003
2010/11/30,0.003
2010/12/01,0.003
2010/12/02,0.003
2010/12/03,0.002
2010/12/04,0.002
2010/12/05,0.002
2010/12/06,0.002
2010/12/07,0.002
2010/12/08,0.002
2010/12/09,0.002
2010/12/10,0.002
2010/12/11,0.002
2010/12/12,0.002
2010/12/13,0.002
2010/12/14,0.002
2010/12/15,0.002
2010/12/16,0.002
2010/12/17,0.002
2010/12/18,0.002
2010/12/19,0.002
2010/12/20,0.002
2010/12/21,0.002
2010/12/22,0.002
2010/12/23,0.002
2010/12/24,0.002
2010/12/25,0.002
2010/12/26,0.002
2010/12/27,0.002
2010/12/28,0.002
2010/12/29,0.002
2010/12/30,0.002
2010/12/31,0.002
2011/01/01,0.002
2011/01/02,0.002
2011/01/03,0.002
2011/01/04,0.002
2011/01/05,0.002
2011/01/06,0.002
2011/01/07,0.002
2011/01/08,0.002
2011/01/09,0.002
2011/01/10,0.002
2011/01/11,0.002
2011/01/12,0.002
2011/01/13,0.002
2011/01/14,0.002
2011/01/15,0.002
2011/01/16,0.002
2011/01/17,0.002
2011/01/18,0.002
2011/01/19,0.002
2011/01/20,0.002
2011/01/21,0.002
2011/01/22,0.002
2011/01/23,0.002
2011/01/24,0.002
2011/01/25,0.002
2011/01/26,0.002
2011/01/27,0.003
2011/01/28,0.002
2011/01/29,0.003
2011/01/30,0.005
2011/01/31,0.005
2011/02/01,0.006
2011/02/02,0.005
2011/02/03,0.005
2011/02/04,0.005
2011/02/05,0.005
2011/02/06,0.005
2011/02/07,0.005
2011/02/08,0.004
2011/02/09,0.004
2011/02/10,0.005
2011/02/11,0.005
2011/02/12,0.005
2011/02/13,0.005
2011/02/14,0.006
2011/02/15,0.006
2011/02/16,0.006
2011/02/17,0.006
2011/02/18,0.006
2011/02/19,0.006
2011/02/20,0.006
2011/02/21,0.006
2011/02/22,0.005
2011/02/23,0.005
2011/02/24,0.005
2011/02/25,0.005
2011/02/26,0.005
2011/02/27,0.005
2011/02/28,0.005
2011/03/01,0.006
2011/03/02,0.006
2011/03/03,0.01
2011/03/04,0.01
2011/03/05,0.011
2011/03/06,0.013
2011/03/07,0.016
2011/03/08,0.018
2011/03/09,0.02
2011/03/10,0.021
2011/03/11,0.027
2011/03/12,0.027
2011/03/13,0.027
2011/03/14,0.027
2011/03/15,0.028
2011/03/16,0.028
2011/03/17,0.027
2011/03/18,0.027
2011/03/19,0.027
2011/03/20,0.027
2011/03/21,0.033
2011/03/22,0.043
2011/03/23,0.056
2011/03/24,0.06
2011/03/25,0.06
2011/03/26,0.061
2011/03/27,0.063
2011/03/28,0.062
2011/03/29,0.061
2011/03/30,0.061
2011/03/31,0.06
2011/04/01,0.059
2011/04/02,0.057
2011/04/03,0.057
2011/04/04,0.058
2011/04/05,0.058
2011/04/06,0.059
2011/04/07,0.058
2011/04/08,0.058
2011/04/09,0.058
2011/04/10,0.058
2011/04/11,0.058
2011/04/12,0.059
2011/04/13,0.058
2011/04/14,0.066
2011/04/15,0.064
2011/04/16,0.063
2011/04/17,0.061
2011/04/18,0.06
2011/04/19,0.061
2011/04/20,0.064
2011/04/21,0.063
2011/04/22,0.063
2011/04/23,0.063
2011/04/24,0.065
2011/04/25,0.067
2011/04/26,0.066
2011/04/27,0.069
2011/04/28,0.07
2011/04/29,0.07
2011/04/30,0.073
2011/05/01,0.077
2011/05/02,0.075
2011/05/03,0.074
2011/05/04,0.074
2011/05/05,0.075
2011/05/06,0.075
2011/05/07,0.074
2011/05/08,0.074
2011/05/09,0.076
2011/05/10,0.077
2011/05/11,0.078
2011/05/12,0.079
2011/05/13,0.081
2011/05/14,0.084
2011/05/15,0.088
2011/05/16,0.09
2011/05/17,0.092
2011/05/18,0.095
2011/05/19,0.102
2011/05/20,0.106
2011/05/21,0.112
2011/05/22,0.115
2011/05/23,0.116
2011/05/24,0.118
2011/05/25,0.12
2011/05/26,0.121
2011/05/27,0.125
2011/05/28,0.129
2011/05/29,0.131
2011/05/30,0.138
2011/05/31,0.147
2011/06/01,0.154
2011/06/02,0.161
2011/06/03,0.168
2011/06/04,0.176
2011/06/05,0.179
2011/06/06,0.184
2011/06/07,0.195
2011/06/08,0.214
2011/06/09,0.225
2011/06/10,0.234
2011/06/11,0.237
2011/06/12,0.247
2011/06/13,0.252
2011/06/14,0.255
2011/06/15,0.257
2011/06/16,0.264
2011/06/17,0.268
2011/06/18,0.27
2011/06/19,0.268
2011/06/20,0.262
2011/06/21,0.254
2011/06/22,0.247
2011/06/23,0.239
2011/06/24,0.234
2011/06/25,0.24
2011/06/26,0.247
2011/06/27,0.251
2011/06/28,0.251
2011/06/29,0.25
2011/06/30,0.246
2011/07/01,0.244
2011/07/02,0.24
2011/07/03,0.235
2011/07/04,0.232
2011/07/05,0.235
2011/07/06,0.234
2011/07/07,0.233
2011/07/08,0.228
2011/07/09,0.225
2011/07/10,0.223
2011/07/11,0.221
2011/07/12,0.218
2011/07/13,0.214
2011/07/14,0.213
2011/07/15,0.212
2011/07/16,0.208
2011/07/17,0.204
2011/07/18,0.201
2011/07/19,0.201
2011/07/20,0.198
2011/07/21,0.193
2011/07/22,0.192
2011/07/23,0.187
2011/07/24,0.183
2011/07/25,0.181
2011/07/26,0.175
2011/07/27,0.17
2011/07/28,0.166
2011/07/29,0.161
2011/07/30,0.155
2011/07/31,0.15
2011/08/01,0.147
2011/08/02,0.144
2011/08/03,0.141
2011/08/04,0.14
2011/08/05,0.137
2011/08/06,0.154
2011/08/07,0.151
2011/08/08,0.149
2011/08/09,0.15
2011/08/10,0.149
2011/08/11,0.146
2011/08/12,0.143
2011/08/13,0.141
2011/08/14,0.142
2011/08/15,0.143
2011/08/16,0.142
2011/08/17,0.14
2011/08/18,0.136
2011/08/19,0.135
2011/08/20,0.131
2011/08/21,0.127
2011/08/22,0.125
2011/08/23,0.123
2011/08/24,0.123
2011/08/25,0.121
2011/08/26,0.118
2011/08/27,0.115
2011/08/28,0.113
2011/08/29,0.111
2011/08/30,0.113
2011/08/31,0.11
2011/09/01,0.109
2011/09/02,0.108
2011/09/03,0.104
2011/09/04,0.107
2011/09/05,0.106
2011/09/06,0.105
2011/09/07,0.106
2011/09/08,0.104
2011/09/09,0.104
2011/09/10,0.103
2011/09/11,0.101
2011/09/12,0.1
2011/09/13,0.098
2011/09/14,0.095
2011/09/15,0.095
2011/09/16,0.094
2011/09/17,0.093
2011/09/18,0.092
2011/09/19,0.092
2011/09/20,0.092
2011/09/21,0.091
2011/09/22,0.088
2011/09/23,0.087
2011/09/24,0.088
2011/09/25,0.086
2011/09/26,0.083
2011/09/27,0.082
2011/09/28,0.081
2011/09/29,0.079
2011/09/30,0.078
2011/10/01,0.076
2011/10/02,0.075
2011/10/03,0.078
2011/10/04,0.078
2011/10/05,0.076
2011/10/06,0.08
2011/10/07,0.079
2011/10/08,0.077
2011/10/09,0.075
2011/10/10,0.074
2011/10/11,0.077
2011/10/12,0.077
2011/10/13,0.077
2011/10/14,0.076
2011/10/15,0.074
2011/10/16,0.073
2011/10/17,0.073
2011/10/18,0.071
2011/10/19,0.07
2011/10/20,0.072
2011/10/21,0.071
2011/10/22,0.07
2011/10/23,0.069
2011/10/24,0.068
2011/10/25,0.067
2011/10/26,0.066
2011/10/27,0.065
2011/10/28,0.065
2011/10/29,0.065
2011/10/30,0.064
2011/10/31,0.063
2011/11/01,0.064
2011/11/02,0.062
2011/11/03,0.061
2011/11/04,0.06
2011/11/05,0.06
2011/11/06,0.058
2011/11/07,0.058
2011/11/08,0.058
2011/11/09,0.057
2011/11/10,0.056
2011/11/11,0.055
2011/11/12,0.054
2011/11/13,0.053
2011/11/14,0.052
2011/11/15,0.051
2011/11/16,0.051
2011/11/17,0.051
2011/11/18,0.051
2011/11/19,0.051
2011/11/20,0.051
2011/11/21,0.051
2011/11/22,0.051
2011/11/23,0.051
2011/11/24,0.052
2011/11/25,0.053
2011/11/26,0.053
2011/11/27,0.052
2011/11/28,0.052
2011/11/29,0.053
2011/11/30,0.052
2011/12/01,0.052
2011/12/02,0.053
2011/12/03,0.054
2011/12/04,0.053
2011/12/05,0.052
2011/12/06,0.052
2011/12/07,0.052
2011/12/08,0.051
2011/12/09,0.051
2011/12/10,0.05
2011/12/11,0.234
2011/12/12,0.398
2011/12/13,0.377
2011/12/14,0.356
2011/12/15,0.342
2011/12/16,0.323
2011/12/17,0.305
2011/12/18,0.289
2011/12/19,0.273
2011/12/20,0.262
2011/12/21,0.249
2011/12/22,0.236
2011/12/23,0.223
2011/12/24,0.211
2011/12/25,0.199
2011/12/26,0.189
2011/12/27,0.179
2011/12/28,0.17
2011/12/29,0.163
2011/12/30,0.156
2011/12/31,0.149
2012/01/01,0.143
2012/01/02,0.139
2012/01/03,0.134
2012/01/04,0.138
2012/01/05,0.134
2012/01/06,0.131
2012/01/07,0.125
2012/01/08,0.12
2012/01/09,0.118
2012/01/10,0.115
2012/01/11,0.112
2012/01/12,0.14
2012/01/13,0.14
2012/01/14,0.142
2012/01/15,0.146
2012/01/16,0.166
2012/01/17,0.162
2012/01/18,0.162
2012/01/19,0.176
2012/01/20,0.187
2012/01/21,0.179
2012/01/22,0.17
2012/01/23,0.163
2012/01/24,0.162
2012/01/25,0.158
2012/01/26,0.156
2012/01/27,0.168
2012/01/28,0.165
2012/01/29,0.325
2012/01/30,0.326
2012/01/31,0.312
2012/02/01,0.296
2012/02/02,0.286
2012/02/03,0.274
2012/02/04,0.263
2012/02/05,0.25
2012/02/06,0.238
2012/02/07,0.229
2012/02/08,0.219
2012/02/09,0.212
2012/02/10,0.202
2012/02/11,0.192
2012/02/12,0.183
2012/02/13,0.176
2012/02/14,0.18
2012/02/15,0.174
2012/02/16,0.172
2012/02/17,0.164
2012/02/18,0.156
2012/02/19,0.148
2012/02/20,0.143
2012/02/21,0.137
2012/02/22,0.131
2012/02/23,0.127
2012/02/24,0.122
2012/02/25,0.117
2012/02/26,0.112
2012/02/27,0.11
2012/02/28,0.106
2012/02/29,0.102
2012/03/01,0.101
2012/03/02,0.099
2012/03/03,0.095
2012/03/04,0.094
2012/03/05,0.093
2012/03/06,0.091
2012/03/07,0.089
2012/03/08,0.087
2012/03/09,0.084
2012/03/10,0.082
2012/03/11,0.08
2012/03/12,0.078
2012/03/13,0.082
2012/03/14,0.082
2012/03/15,0.08
2012/03/16,0.083
2012/03/17,0.08
2012/03/18,0.078
2012/03/19,0.077
2012/03/20,0.076
2012/03/21,0.074
2012/03/22,0.072
2012/03/23,0.071
2012/03/24,0.078
2012/03/25,0.078
2012/03/26,0.076
2012/03/27,0.075
2012/03/28,0.075
2012/03/29,0.074
2012/03/30,0.073
2012/03/31,0.072
2012/04/01,0.071
2012/04/02,0.071
2012/04/03,0.071
2012/04/04,0.071
2012/04/05,0.072
2012/04/06,0.072
2012/04/07,0.071
2012/04/08,0.07
2012/04/09,0.069
2012/04/10,0.071
2012/04/11,0.071
2012/04/12,0.073
2012/04/13,0.073
2012/04/14,0.074
2012/04/15,0.074
2012/04/16,0.074
2012/04/17,0.076
2012/04/18,0.077
2012/04/19,0.077
2012/04/20,0.078
2012/04/21,0.077
2012/04/22,0.077
2012/04/23,0.076
2012/04/24,0.078
2012/04/25,0.078
2012/04/26,0.084
2012/04/27,0.085
2012/04/28,0.085
2012/04/29,0.083
2012/04/30,0.081
2012/05/01,0.081
2012/05/02,0.082
2012/05/03,0.086
2012/05/04,0.089
2012/05/05,0.089
2012/05/06,0.09
2012/05/07,0.094
2012/05/08,0.097
2012/05/09,0.102
2012/05/10,0.104
2012/05/11,0.109
2012/05/12,0.113
2012/05/13,0.117
2012/05/14,0.135
2012/05/15,0.146
2012/05/16,0.151
2012/05/17,0.154
2012/05/18,0.16
2012/05/19,0.177
2012/05/20,0.184
2012/05/21,0.192
2012/05/22,0.194
2012/05/23,0.201
2012/05/24,0.208
2012/05/25,0.215
2012/05/26,0.215
2012/05/27,0.216
2012/05/28,0.22
2012/05/29,0.223
2012/05/30,0.227
2012/05/31,0.224
2012/06/01,0.224
2012/06/02,0.215
2012/06/03,0.218
2012/06/04,0.227
2012/06/05,0.239
2012/06/06,0.233
2012/06/07,0.238
2012/06/08,0.238
2012/06/09,0.24
2012/06/10,0.244
2012/06/11,0.245
2012/06/12,0.239
2012/06/13,0.256
2012/06/14,0.271
2012/06/15,0.281
2012/06/16,0.286
2012/06/17,0.288
2012/06/18,0.29
2012/06/19,0.294
2012/06/20,0.294
2012/06/21,0.305
2012/06/22,0.305
2012/06/23,0.299
2012/06/24,0.294
2012/06/25,0.289
2012/06/26,0.286
2012/06/27,0.282
2012/06/28,0.279
2012/06/29,0.271
2012/06/30,0.267
2012/07/01,0.259
2012/07/02,0.258
2012/07/03,0.251
2012/07/04,0.247
2012/07/05,0.242
2012/07/06,0.24
2012/07/07,0.258
2012/07/08,0.251
2012/07/09,0.248
2012/07/10,0.252
2012/07/11,0.255
2012/07/12,0.25
2012/07/13,0.245
2012/07/14,0.242
2012/07/15,0.242
2012/07/16,0.245
2012/07/17,0.244
2012/07/18,0.251
2012/07/19,0.254
2012/07/20,0.27
2012/07/21,0.271
2012/07/22,0.269
2012/07/23,0.271
2012/07/24,0.267
2012/07/25,0.262
2012/07/26,0.259
2012/07/27,0.254
2012/07/28,0.255
2012/07/29,0.253
2012/07/30,0.252
2012/07/31,0.256
2012/08/01,0.259
2012/08/02,0.258
2012/08/03,0.261
2012/08/04,0.258
2012/08/05,0.265
2012/08/06,0.271
2012/08/07,0.268
2012/08/08,0.292
2012/08/09,0.286
2012/08/10,0.305
2012/08/11,0.3
2012/08/12,0.294
2012/08/13,0.296
2012/08/14,0.294
2012/08/15,0.301
2012/08/16,0.306
2012/08/17,0.315
2012/08/18,0.31
2012/08/19,0.305
2012/08/20,0.306
2012/08/21,0.305
2012/08/22,0.304
2012/08/23,0.301
2012/08/24,0.298
2012/08/25,0.301
2012/08/26,0.297
2012/08/27,0.303
2012/08/28,0.305
2012/08/29,0.304
2012/08/30,0.309
2012/08/31,0.317
2012/09/01,0.325
2012/09/02,0.328
2012/09/03,0.335
2012/09/04,0.338
2012/09/05,0.335
2012/09/06,0.333
2012/09/07,0.327
2012/09/08,0.325
2012/09/09,0.322
2012/09/10,0.322
2012/09/11,0.329
2012/09/12,0.325
2012/09/13,0.323
2012/09/14,0.319
2012/09/15,0.311
2012/09/16,0.303
2012/09/17,0.295
2012/09/18,0.293
2012/09/19,0.294
2012/09/20,0.29
2012/09/21,0.294
2012/09/22,0.288
2012/09/23,0.284
2012/09/24,0.289
2012/09/25,0.284
2012/09/26,0.284
2012/09/27,0.279
2012/09/28,0.309
2012/09/29,0.3
2012/09/30,0.29
2012/10/01,0.288
2012/10/02,0.296
2012/10/03,0.295
2012/10/04,0.403
2012/10/05,0.403
2012/10/06,0.396
2012/10/07,0.398
2012/10/08,0.392
2012/10/09,0.39
2012/10/10,0.385
2012/10/11,0.381
2012/10/12,0.374
2012/10/13,0.369
2012/10/14,0.362
2012/10/15,0.356
2012/10/16,0.354
2012/10/17,0.391
2012/10/18,0.38
2012/10/19,0.37
2012/10/20,0.361
2012/10/21,0.358
2012/10/22,0.356
2012/10/23,0.353
2012/10/24,0.348
2012/10/25,0.34
2012/10/26,0.333
2012/10/27,0.321
2012/10/28,0.31
2012/10/29,0.304
2012/10/30,0.306
2012/10/31,0.307
2012/11/01,0.306
2012/11/02,0.311
2012/11/03,0.307
2012/11/04,0.304
2012/11/05,0.305
2012/11/06,0.31
2012/11/07,0.314
2012/11/08,0.315
2012/11/09,0.311
2012/11/10,0.31
2012/11/11,0.306
2012/11/12,0.303
2012/11/13,0.303
2012/11/14,0.304
2012/11/15,0.314
2012/11/16,0.323
2012/11/17,0.325
2012/11/18,0.328
2012/11/19,0.332
2012/11/20,0.335
2012/11/21,0.34
2012/11/22,0.337
2012/11/23,0.337
2012/11/24,0.334
2012/11/25,0.338
2012/11/26,0.338
2012/11/27,0.387
2012/11/28,0.402
2012/11/29,0.422
2012/11/30,0.441
2012/12/01,0.453
2012/12/02,0.452
2012/12/03,0.455
2012/12/04,0.49
2012/12/05,0.516
2012/12/06,0.541
2012/12/07,0.554
2012/12/08,0.567
2012/12/09,0.58
2012/12/10,0.598
2012/12/11,0.615
2012/12/12,0.632
2012/12/13,0.679
2012/12/14,0.713
2012/12/15,0.721
2012/12/16,0.738
2012/12/17,0.754
2012/12/18,0.788
2012/12/19,0.8
2012/12/20,0.824
2012/12/21,0.845
2012/12/22,0.859
2012/12/23,0.87
2012/12/24,0.868
2012/12/25,0.861
2012/12/26,0.854
2012/12/27,0.86
2012/12/28,0.861
2012/12/29,0.859
2012/12/30,0.858
2012/12/31,0.842
2013/01/01,0.828
2013/01/02,0.829
2013/01/03,0.835
2013/01/04,0.845
2013/01/05,0.848
2013/01/06,0.855
2013/01/07,0.855
2013/01/08,0.862
2013/01/09,0.871
2013/01/10,1.074
2013/01/11,1.098
2013/01/12,1.104
2013/01/13,1.108
2013/01/14,1.093
2013/01/15,1.094
2013/01/16,1.104
2013/01/17,1.119
2013/01/18,1.127
2013/01/19,1.159
2013/01/20,1.149
2013/01/21,1.133
2013/01/22,1.119
2013/01/23,1.136
2013/01/24,1.135
2013/01/25,1.139
2013/01/26,1.144
2013/01/27,1.151
2013/01/28,1.152
2013/01/29,1.158
2013/01/30,1.142
2013/01/31,1.132
2013/02/01,1.149
2013/02/02,1.198
2013/02/03,1.192
2013/02/04,1.186
2013/02/05,1.174
2013/02/06,1.155
2013/02/07,1.161
2013/02/08,1.17
2013/02/09,1.175
2013/02/10,1.171
2013/02/11,1.174
2013/02/12,1.187
2013/02/13,1.194
2013/02/14,1.191
2013/02/15,1.196
2013/02/16,1.188
2013/02/17,1.175
2013/02/18,1.171
2013/02/19,1.17
2013/02/20,1.161
2013/02/21,1.161
2013/02/22,1.166
2013/02/23,1.166
2013/02/24,1.164
2013/02/25,1.173
2013/02/26,1.185
2013/02/27,1.181
2013/02/28,1.197
2013/03/01,1.233
2013/03/02,1.244
2013/03/03,1.235
2013/03/04,1.234
2013/03/05,1.249
2013/03/06,1.42
2013/03/07,1.427
2013/03/08,1.411
2013/03/09,1.399
2013/03/10,1.394
2013/03/11,1.382
2013/03/12,1.418
2013/03/13,1.412
2013/03/14,1.396
2013/03/15,1.403
2013/03/16,1.358
2013/03/17,1.31
2013/03/18,1.277
2013/03/19,1.272
2013/03/20,1.235
2013/03/21,1.215
2013/03/22,1.212
2013/03/23,1.196
2013/03/24,1.174
2013/03/25,1.177
2013/03/26,1.178
2013/03/27,1.219
2013/03/28,1.225
2013/03/29,1.235
2013/03/30,1.25
2013/03/31,1.239
2013/04/01,1.215
2013/04/02,1.223
2013/04/03,1.247
2013/04/04,1.292
2013/04/05,1.301
2013/04/06,1.278
2013/04/07,1.28
2013/04/08,1.274
2013/04/09,1.263
2013/04/10,1.268
2013/04/11,1.287
2013/04/12,1.287
2013/04/13,1.266
2013/04/14,1.274
2013/04/15,1.307
2013/04/16,1.297
2013/04/17,1.335
2013/04/18,1.323
2013/04/19,1.34
2013/04/20,1.33
2013/04/21,1.293
2013/04/22,1.287
2013/04/23,1.297
2013/04/24,1.312
2013/04/25,1.317
2013/04/26,1.293
2013/04/27,1.277
2013/04/28,1.243
2013/04/29,1.23
2013/04/30,1.229
2013/05/01,1.219
2013/05/02,1.24
2013/05/03,1.245
2013/05/04,1.238
2013/05/05,1.215
2013/05/06,1.218
2013/05/07,1.211
2013/05/08,1.213
2013/05/09,1.237
2013/05/10,1.253
2013/05/11,1.258
2013/05/12,1.263
2013/05/13,1.268
2013/05/14,1.281
2013/05/15,1.307
2013/05/16,1.355
2013/05/17,1.356
2013/05/18,1.336
2013/05/19,1.327
2013/05/20,1.328
2013/05/21,1.321
2013/05/22,1.317
2013/05/23,1.315
2013/05/24,1.304
2013/05/25,1.293
2013/05/26,1.259
2013/05/27,1.249
2013/05/28,1.257
2013/05/29,1.255
2013/05/30,1.242
2013/05/31,1.228
2013/06/01,1.199
2013/06/02,1.184
2013/06/03,1.179
2013/06/04,1.168
2013/06/05,1.176
2013/06/06,1.159
2013/06/07,1.146
2013/06/08,1.138
2013/06/09,1.122
2013/06/10,1.101
2013/06/11,1.098
2013/06/12,1.081
2013/06/13,1.068
2013/06/14,1.05
2013/06/15,1.032
2013/06/16,1.009
2013/06/17,1.009
2013/06/18,1.013
2013/06/19,1.018
2013/06/20,1.068
2013/06/21,1.064
2013/06/22,1.076
2013/06/23,1.058
2013/06/24,1.057
2013/06/25,1.044
2013/06/26,1.036
2013/06/27,1.017
2013/06/28,1.024
2013/06/29,0.995
2013/06/30,0.98
2013/07/01,0.956
2013/07/02,0.954
2013/07/03,0.932
2013/07/04,0.908
2013/07/05,0.895
2013/07/06,0.878
2013/07/07,0.847
2013/07/08,0.836
2013/07/09,0.831
2013/07/10,0.812
2013/07/11,0.812
2013/07/12,0.811
2013/07/13,0.814
2013/07/14,0.795
2013/07/15,0.779
2013/07/16,0.785
2013/07/17,0.782
2013/07/18,0.791
2013/07/19,0.772
2013/07/20,0.754
2013/07/21,0.737
2013/07/22,0.74
2013/07/23,0.732
2013/07/24,0.742
2013/07/25,0.754
2013/07/26,0.737
2013/07/27,0.735
2013/07/28,0.724
2013/07/29,0.722
2013/07/30,0.724
2013/07/31,0.744
2013/08/01,0.752
2013/08/02,0.742
2013/08/03,0.734
2013/08/04,0.732
2013/08/05,0.723
2013/08/06,0.733
2013/08/07,0.729
2013/08/08,0.743
2013/08/09,0.753
2013/08/10,0.741
2013/08/11,0.732
2013/08/12,0.715
2013/08/13,0.711
2013/08/14,0.733
2013/08/15,0.78
2013/08/16,0.801
2013/08/17,0.789
2013/08/18,0.799
2013/08/19,0.818
2013/08/20,0.811
2013/08/21,0.801
2013/08/22,0.795
2013/08/23,0.789
2013/08/24,0.777
2013/08/25,0.778
2013/08/26,0.791
2013/08/27,0.8
2013/08/28,1.107
2013/08/29,1.072
2013/08/30,1.058
2013/08/31,1.026
2013/09/01,0.989
2013/09/02,0.982
2013/09/03,0.96
2013/09/04,0.941
2013/09/05,0.927
2013/09/06,0.913
2013/09/07,0.898
2013/09/08,0.883
2013/09/09,0.865
2013/09/10,0.843
2013/09/11,0.818
2013/09/12,0.802
2013/09/13,0.777
2013/09/14,0.751
2013/09/15,0.741
2013/09/16,0.762
2013/09/17,1.123
2013/09/18,1.215
2013/09/19,1.259
2013/09/20,1.212
2013/09/21,1.171
2013/09/22,1.129
2013/09/23,1.104
2013/09/24,1.07
2013/09/25,1.04
2013/09/26,1.016
2013/09/27,1.068
2013/09/28,1.037
2013/09/29,1.01
2013/09/30,0.985
2013/10/01,0.975
2013/10/02,0.966
2013/10/03,0.951
2013/10/04,0.925
2013/10/05,0.896
2013/10/06,0.868
2013/10/07,0.866
2013/10/08,0.837
2013/10/09,0.827
2013/10/10,0.815
2013/10/11,0.794
2013/10/12,0.782
2013/10/13,0.767
2013/10/14,0.752
2013/10/15,0.742
2013/10/16,0.751
2013/10/17,0.759
2013/10/18,0.761
2013/10/19,0.754
2013/10/20,0.742
2013/10/21,0.74
2013/10/22,0.736
2013/10/23,0.742
2013/10/24,0.755
2013/10/25,0.762
2013/10/26,0.763
2013/10/27,0.796
2013/10/28,0.79
2013/10/29,0.795
2013/10/30,0.783
2013/10/31,0.769
2013/11/01,0.763
2013/11/02,0.743
2013/11/03,0.75
2013/11/04,0.77
2013/11/05,0.79
2013/11/06,0.962
2013/11/07,1.123
2013/11/08,1.25
2013/11/09,1.266
2013/11/10,1.253
2013/11/11,1.257
2013/11/12,1.205
2013/11/13,1.163
2013/11/14,1.12
2013/11/15,1.075
2013/11/16,1.024
2013/11/17,0.982
2013/11/18,0.964
2013/11/19,0.952
2013/11/20,0.93
2013/11/21,0.915
2013/11/22,0.891
2013/11/23,0.865
2013/11/24,0.837
2013/11/25,0.812
2013/11/26,0.8
2013/11/27,0.794
2013/11/28,0.786
2013/11/29,0.774
2013/11/30,0.754
2013/12/01,0.73
2013/12/02,0.717
2013/12/03,0.697
2013/12/04,0.684
2013/12/05,0.674
2013/12/06,0.654
2013/12/07,0.661
2013/12/08,0.634
2013/12/09,0.618
2013/12/10,0.601
2013/12/11,0.59
2013/12/12,0.574
2013/12/13,0.56
2013/12/14,0.54
2013/12/15,0.522
2013/12/16,0.508
2013/12/17,0.495
2013/12/18,0.487
2013/12/19,0.474
2013/12/20,0.467
2013/12/21,0.457
2013/12/22,0.445
2013/12/23,0.435
2013/12/24,0.425
2013/12/25,0.417
2013/12/26,0.41
2013/12/27,0.4
2013/12/28,0.395
2013/12/29,0.391
2013/12/30,0.384
2013/12/31,0.374
2014/01/01,0.362
2014/01/02,0.365
2014/01/03,0.364
2014/01/04,0.363
2014/01/05,0.358
2014/01/06,0.376
2014/01/07,0.374
2014/01/08,0.369
2014/01/09,0.361
2014/01/10,0.355
2014/01/11,0.347
