Date,transactionfees7rocUSD
2010/11/05,0
2010/11/06,0
2010/11/07,0
2010/11/08,0
2010/11/09,0
2010/11/10,0
2010/11/11,0
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,-97.239
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,3000
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,3923
2010/11/27,-26.868
2010/11/28,-100
2010/11/29,-96.425
2010/11/30,-98.713
2010/12/01,88.601
2010/12/02,0
2010/12/03,-86.194
2010/12/04,-38.008
2010/12/05,0
2010/12/06,38.879
2010/12/07,503.801
2010/12/08,24.558
2010/12/09,-43.335
2010/12/10,386.995
2010/12/11,407.974
2010/12/12,113.587
2010/12/13,213.59
2010/12/14,-54.013
2010/12/15,8.872
2010/12/16,133.829
2010/12/17,209.503
2010/12/18,-28.515
2010/12/19,14.163
2010/12/20,-83.806
2010/12/21,162.525
2010/12/22,138.652
2010/12/23,-43.406
2010/12/24,-73.714
2010/12/25,-25.336
2010/12/26,-27.062
2010/12/27,149.97
2010/12/28,-9.791
2010/12/29,27.565
2010/12/30,61.182
2010/12/31,-64.981
2011/01/01,53.409
2011/01/02,17.941
2011/01/03,298.97
2011/01/04,-80.567
2011/01/05,-78.755
2011/01/06,-30.345
2011/01/07,8.309
2011/01/08,-92.017
2011/01/09,-35.523
2011/01/10,-91.129
2011/01/11,2.597
2011/01/12,298.298
2011/01/13,-83.589
2011/01/14,11.645
2011/01/15,1062
2011/01/16,5.037
2011/01/17,361.227
2011/01/18,61.787
2011/01/19,-77.798
2011/01/20,659.506
2011/01/21,-4.395
2011/01/22,211.245
2011/01/23,290.022
2011/01/24,-2.218
2011/01/25,296.249
2011/01/26,163.913
2011/01/27,543.742
2011/01/28,36.955
2011/01/29,3.296
2011/01/30,206.485
2011/01/31,254.312
2011/02/01,698.911
2011/02/02,-12.513
2011/02/03,-47.547
2011/02/04,341.119
2011/02/05,29.415
2011/02/06,-71.888
2011/02/07,31.889
2011/02/08,-59.483
2011/02/09,30.715
2011/02/10,157.807
2011/02/11,89.459
2011/02/12,111.936
2011/02/13,3.122
2011/02/14,289.796
2011/02/15,-45.797
2011/02/16,426.783
2011/02/17,-86.9
2011/02/18,17.587
2011/02/19,-24.91
2011/02/20,-33.444
2011/02/21,-87.96
2011/02/22,-17.024
2011/02/23,-49.107
2011/02/24,33.908
2011/02/25,-24.048
2011/02/26,-7.867
2011/02/27,376.917
2011/02/28,50.108
2011/03/01,35.937
2011/03/02,17.132
2011/03/03,2440
2011/03/04,75.924
2011/03/05,295.17
2011/03/06,443.579
2011/03/07,959.592
2011/03/08,958.646
2011/03/09,739.417
2011/03/10,-40.446
2011/03/11,796.196
2011/03/12,-60.013
2011/03/13,-77.359
2011/03/14,-79.49
2011/03/15,-61.52
2011/03/16,-69.2
2011/03/17,-72.14
2011/03/18,-84.939
2011/03/19,-38.192
2011/03/20,-21.61
2011/03/21,84.075
2011/03/22,561.447
2011/03/23,562.972
2011/03/24,870.657
2011/03/25,396.675
2011/03/26,303.631
2011/03/27,372.436
2011/03/28,11.9
2011/03/29,-72.661
2011/03/30,-39.904
2011/03/31,-53.34
2011/04/01,-24.433
2011/04/02,8.768
2011/04/03,-9.417
2011/04/04,50.232
2011/04/05,79.948
2011/04/06,3.788
2011/04/07,-9.921
2011/04/08,3.059
2011/04/09,47.419
2011/04/10,22.197
2011/04/11,-4.765
2011/04/12,4.874
2011/04/13,-21.58
2011/04/14,244.835
2011/04/15,-31.69
2011/04/16,-4.864
2011/04/17,-54.766
2011/04/18,-29.397
2011/04/19,-3.684
2011/04/20,76.72
2011/04/21,-55.654
2011/04/22,172.838
2011/04/23,102.757
2011/04/24,380.683
2011/04/25,343.687
2011/04/26,36.783
2011/04/27,31.251
2011/04/28,110.539
2011/04/29,57.133
2011/04/30,103.591
2011/05/01,81.63
2011/05/02,-9.66
2011/05/03,119.452
2011/05/04,118.148
2011/05/05,108.433
2011/05/06,47.875
2011/05/07,-17.196
2011/05/08,6.021
2011/05/09,143.569
2011/05/10,127.59
2011/05/11,85.197
2011/05/12,35.646
2011/05/13,159.218
2011/05/14,314.545
2011/05/15,181.954
2011/05/16,110.482
2011/05/17,88.779
2011/05/18,67.699
2011/05/19,82.636
2011/05/20,8.792
2011/05/21,-0.504
2011/05/22,-18.219
2011/05/23,-15.44
2011/05/24,10.652
2011/05/25,6.514
2011/05/26,11.063
2011/05/27,7.477
2011/05/28,-8.692
2011/05/29,4.972
2011/05/30,37.168
2011/05/31,7.123
2011/06/01,24.809
2011/06/02,27.066
2011/06/03,56.2
2011/06/04,155.589
2011/06/05,99.922
2011/06/06,75.318
2011/06/07,134.571
2011/06/08,194.567
2011/06/09,209.675
2011/06/10,131.699
2011/06/11,3.676
2011/06/12,19.967
2011/06/13,16.739
2011/06/14,-26.705
2011/06/15,-38.395
2011/06/16,-56.567
2011/06/17,-50.519
2011/06/18,-36.059
2011/06/19,-34.563
2011/06/20,-50.74
2011/06/21,-36.74
2011/06/22,-57.552
2011/06/23,-47.537
2011/06/24,-42.738
2011/06/25,1.687
2011/06/26,10.24
2011/06/27,21.23
2011/06/28,-1.6
2011/06/29,28.408
2011/06/30,27.069
2011/07/01,8.132
2011/07/02,-30.708
2011/07/03,-42.414
2011/07/04,-34.641
2011/07/05,-9.909
2011/07/06,-33.808
2011/07/07,-26.066
2011/07/08,-18.321
2011/07/09,-16.348
2011/07/10,-11.636
2011/07/11,-15.995
2011/07/12,-21.029
2011/07/13,2.129
2011/07/14,-4.271
2011/07/15,25.718
2011/07/16,-27.145
2011/07/17,-10.459
2011/07/18,-6.255
2011/07/19,-0.462
2011/07/20,-27.963
2011/07/21,-29.725
2011/07/22,-27.679
2011/07/23,-17.531
2011/07/24,-11.742
2011/07/25,-6.975
2011/07/26,-40.517
2011/07/27,-5.477
2011/07/28,-15.589
2011/07/29,-35.805
2011/07/30,-12.188
2011/07/31,-34.191
2011/08/01,-30.388
2011/08/02,-19.181
2011/08/03,-27.144
2011/08/04,-26.486
2011/08/05,-32.525
2011/08/06,129.388
2011/08/07,-37.866
2011/08/08,-30.983
2011/08/09,6.264
2011/08/10,13.713
2011/08/11,-2.19
2011/08/12,-9.694
2011/08/13,-68.215
2011/08/14,105.184
2011/08/15,48.153
2011/08/16,0.964
2011/08/17,-25.833
2011/08/18,-4.763
2011/08/19,42.618
2011/08/20,-4.328
2011/08/21,-41.371
2011/08/22,-15.371
2011/08/23,-7.656
2011/08/24,34.813
2011/08/25,-2.501
2011/08/26,-50.726
2011/08/27,-24.004
2011/08/28,-15.559
2011/08/29,-44.645
2011/08/30,6.619
2011/08/31,-46.253
2011/09/01,-24.797
2011/09/02,46.158
2011/09/03,-16.28
2011/09/04,58.356
2011/09/05,34.925
2011/09/06,-46.021
2011/09/07,16.788
2011/09/08,-22.678
2011/09/09,-26.912
2011/09/10,-20.758
2011/09/11,-62.784
2011/09/12,-38.792
2011/09/13,-37.171
2011/09/14,-56.555
2011/09/15,20.418
2011/09/16,-35.835
2011/09/17,3.685
2011/09/18,7.095
2011/09/19,-3.41
2011/09/20,22.941
2011/09/21,12.935
2011/09/22,-42.298
2011/09/23,-4.93
2011/09/24,42.088
2011/09/25,-29.477
2011/09/26,-43.737
2011/09/27,-19.245
2011/09/28,-10.418
2011/09/29,-14.833
2011/09/30,-17.027
2011/10/01,-46.246
2011/10/02,0.423
2011/10/03,161.577
2011/10/04,-16.068
2011/10/05,-4.181
2011/10/06,125.533
2011/10/07,12.517
2011/10/08,-26.57
2011/10/09,-31.314
2011/10/10,-66.576
2011/10/11,11.379
2011/10/12,-7.353
2011/10/13,-47.999
2011/10/14,-34.369
2011/10/15,-6.918
2011/10/16,9.232
2011/10/17,-2.58
2011/10/18,-57.662
2011/10/19,-52.294
2011/10/20,-12.719
2011/10/21,-43.583
2011/10/22,-33.549
2011/10/23,-27.421
2011/10/24,-26.581
2011/10/25,-6.227
2011/10/26,8.151
2011/10/27,-44.074
2011/10/28,46.054
2011/10/29,32.623
2011/10/30,30.345
2011/10/31,18.331
2011/11/01,96.077
2011/11/02,9.336
2011/11/03,-10.829
2011/11/04,-18.231
2011/11/05,-10.965
2011/11/06,-37.903
2011/11/07,-3.991
2011/11/08,-22.808
2011/11/09,-13.161
2011/11/10,-0.18
2011/11/11,-19.542
2011/11/12,-20.615
2011/11/13,14.173
2011/11/14,-35.651
2011/11/15,-48.771
2011/11/16,-0.802
2011/11/17,-6.195
2011/11/18,15.606
2011/11/19,-5.152
2011/11/20,6.105
2011/11/21,7.453
2011/11/22,15.633
2011/11/23,-3.9
2011/11/24,36.292
2011/11/25,37.664
2011/11/26,5.335
2011/11/27,-26.572
2011/11/28,-1.434
2011/11/29,44.94
2011/11/30,4.172
2011/12/01,13.454
2011/12/02,16.046
2011/12/03,66.271
2011/12/04,19.295
2011/12/05,6.856
2011/12/06,-13.043
2011/12/07,24.411
2011/12/08,-34.316
2011/12/09,-28.373
2011/12/10,-37.443
2011/12/11,8835
2011/12/12,8384
2011/12/13,53.481
2011/12/14,14.548
2011/12/15,262.315
2011/12/16,4.024
2011/12/17,52.102
2011/12/18,-98.381
2011/12/19,-97.947
2011/12/20,45.052
2011/12/21,37.825
2011/12/22,-55.175
2011/12/23,9.581
2011/12/24,-17.866
2011/12/25,6.068
2011/12/26,0.066
2011/12/27,-33.162
2011/12/28,-12.47
2011/12/29,46.066
2011/12/30,52.482
2011/12/31,80.854
2012/01/01,56.405
2012/01/02,125.226
2012/01/03,101.087
2012/01/04,395.481
2012/01/05,51.933
2012/01/06,139.051
2012/01/07,49.012
2012/01/08,13.479
2012/01/09,29.787
2012/01/10,-1.252
2012/01/11,-59.019
2012/01/12,728.429
2012/01/13,40.741
2012/01/14,139.155
2012/01/15,260.726
2012/01/16,446.706
2012/01/17,49.734
2012/01/18,75.117
2012/01/19,-42.038
2012/01/20,148.994
2012/01/21,-61.45
2012/01/22,-75.547
2012/01/23,-86.505
2012/01/24,21.515
2012/01/25,-38.011
2012/01/26,-69.151
2012/01/27,-17.683
2012/01/28,76.458
2012/01/29,5201
2012/01/30,399.558
2012/01/31,-32.702
2012/02/01,-26.693
2012/02/02,30.32
2012/02/03,-69.376
2012/02/04,-15.634
2012/02/05,-98.085
2012/02/06,-84.96
2012/02/07,-7.276
2012/02/08,-3.194
2012/02/09,-42.599
2012/02/10,-51.229
2012/02/11,-58.819
2012/02/12,-15.562
2012/02/13,-9.473
2012/02/14,49.082
2012/02/15,-30.6
2012/02/16,-20.47
2012/02/17,-19.874
2012/02/18,-24.114
2012/02/19,-37.24
2012/02/20,-19.591
2012/02/21,-70.701
2012/02/22,-27.547
2012/02/23,-34.178
2012/02/24,38.442
2012/02/25,9.877
2012/02/26,48.825
2012/02/27,46.673
2012/02/28,22.068
2012/02/29,19.908
2012/03/01,63.23
2012/03/02,-11.666
2012/03/03,-8.999
2012/03/04,20.447
2012/03/05,-12.408
2012/03/06,34.869
2012/03/07,21.698
2012/03/08,-37.133
2012/03/09,10.73
2012/03/10,79.914
2012/03/11,-21.183
2012/03/12,-17.055
2012/03/13,104.768
2012/03/14,32.664
2012/03/15,1.378
2012/03/16,117.526
2012/03/17,-31.299
2012/03/18,3.628
2012/03/19,4.587
2012/03/20,-56.782
2012/03/21,-41.674
2012/03/22,-20.498
2012/03/23,-52.507
2012/03/24,302.06
2012/03/25,82.551
2012/03/26,-23.655
2012/03/27,-9.888
2012/03/28,40.569
2012/03/29,15.861
2012/03/30,-3.595
2012/03/31,-67.536
2012/04/01,-35.052
2012/04/02,30.413
2012/04/03,7.066
2012/04/04,3.638
2012/04/05,19.95
2012/04/06,13.702
2012/04/07,-17.927
2012/04/08,-6.334
2012/04/09,-10.655
2012/04/10,23.104
2012/04/11,-4.403
2012/04/12,8.87
2012/04/13,-19.423
2012/04/14,27.167
2012/04/15,-21.031
2012/04/16,22.283
2012/04/17,6.743
2012/04/18,11.839
2012/04/19,2.417
2012/04/20,59.637
2012/04/21,-2.357
2012/04/22,62.145
2012/04/23,-11.118
2012/04/24,0.683
2012/04/25,2.561
2012/04/26,64.768
2012/04/27,6.88
2012/04/28,27.569
2012/04/29,-35.11
2012/04/30,-12.169
2012/05/01,-23.906
2012/05/02,-6.636
2012/05/03,-34.756
2012/05/04,-23.306
2012/05/05,-34.596
2012/05/06,27.64
2012/05/07,37.625
2012/05/08,7.192
2012/05/09,17.489
2012/05/10,-9.831
2012/05/11,-16.54
2012/05/12,-4.456
2012/05/13,17.735
2012/05/14,30.083
2012/05/15,29.808
2012/05/16,-12.152
2012/05/17,-5.486
2012/05/18,12.897
2012/05/19,55.35
2012/05/20,-18.402
2012/05/21,-35.414
2012/05/22,-39.956
2012/05/23,-2.375
2012/05/24,6.091
2012/05/25,-4.753
2012/05/26,-25.435
2012/05/27,4.962
2012/05/28,6.099
2012/05/29,5.559
2012/05/30,6.482
2012/05/31,-17.788
2012/06/01,-6.757
2012/06/02,-13.735
2012/06/03,-12.002
2012/06/04,-2.079
2012/06/05,24.048
2012/06/06,2.087
2012/06/07,15.682
2012/06/08,21.977
2012/06/09,30.14
2012/06/10,14.402
2012/06/11,-5.545
2012/06/12,-3.647
2012/06/13,0.321
2012/06/14,3.993
2012/06/15,-2.176
2012/06/16,6.807
2012/06/17,10.969
2012/06/18,44.147
2012/06/19,28.34
2012/06/20,13.979
2012/06/21,111.625
2012/06/22,53.331
2012/06/23,25.868
2012/06/24,9.935
2012/06/25,-20.314
2012/06/26,-14.168
2012/06/27,-12.85
2012/06/28,-49.747
2012/06/29,-40.945
2012/06/30,-20.425
2012/07/01,-20.046
2012/07/02,37.385
2012/07/03,-6.392
2012/07/04,-3.564
2012/07/05,-2.061
2012/07/06,33.034
2012/07/07,174.181
2012/07/08,12.424
2012/07/09,-10.421
2012/07/10,34.943
2012/07/11,18.184
2012/07/12,7.851
2012/07/13,-1.314
2012/07/14,-54.778
2012/07/15,34.812
2012/07/16,25.407
2012/07/17,1.679
2012/07/18,64.939
2012/07/19,40.449
2012/07/20,96.194
2012/07/21,-1.393
2012/07/22,-11.553
2012/07/23,2.089
2012/07/24,-2.894
2012/07/25,-33.884
2012/07/26,-10.308
2012/07/27,-36.221
2012/07/28,3.122
2012/07/29,5.121
2012/07/30,-7.664
2012/07/31,-2.758
2012/08/01,29.081
2012/08/02,14.277
2012/08/03,70.934
2012/08/04,19.45
2012/08/05,78.771
2012/08/06,48.153
2012/08/07,50.664
2012/08/08,133.952
2012/08/09,7.432
2012/08/10,83.864
2012/08/11,7.217
2012/08/12,-31.745
2012/08/13,-19.423
2012/08/14,3.037
2012/08/15,-43.783
2012/08/16,26.52
2012/08/17,-46.381
2012/08/18,-13.793
2012/08/19,0.322
2012/08/20,12.678
2012/08/21,-20.351
2012/08/22,-27.038
2012/08/23,-20.311
2012/08/24,-35.107
2012/08/25,31.735
2012/08/26,28.339
2012/08/27,34.705
2012/08/28,59.422
2012/08/29,29.794
2012/08/30,42.482
2012/08/31,27.134
2012/09/01,15.382
2012/09/02,24.14
2012/09/03,-2.297
2012/09/04,-15.803
2012/09/05,-11.742
2012/09/06,-28.444
2012/09/07,-15.636
2012/09/08,-9.319
2012/09/09,-15.776
2012/09/10,-13.377
2012/09/11,16.594
2012/09/12,21.729
2012/09/13,15.905
2012/09/14,-2.17
2012/09/15,-19.501
2012/09/16,-20.646
2012/09/17,-10.23
2012/09/18,-8.743
2012/09/19,-0.482
2012/09/20,-6.762
2012/09/21,84.902
2012/09/22,33.744
2012/09/23,29.239
2012/09/24,64.711
2012/09/25,-12.404
2012/09/26,-10.574
2012/09/27,-1.823
2012/09/28,86.677
2012/09/29,-12.846
2012/09/30,-13.296
2012/10/01,-29.188
2012/10/02,61.841
2012/10/03,20.317
2012/10/04,637.227
2012/10/05,-56.749
2012/10/06,16.686
2012/10/07,34.209
2012/10/08,1.591
2012/10/09,-26.736
2012/10/10,1.575
2012/10/11,-80.996
2012/10/12,-11.05
2012/10/13,-12.265
2012/10/14,-20.26
2012/10/15,-2.71
2012/10/16,0.016
2012/10/17,175.056
2012/10/18,-27.19
2012/10/19,-14.323
2012/10/20,-8.626
2012/10/21,-3.773
2012/10/22,-17.014
2012/10/23,-10.628
2012/10/24,-68.898
2012/10/25,-2.92
2012/10/26,19.083
2012/10/27,14.025
2012/10/28,5.062
2012/10/29,26.632
2012/10/30,7.924
2012/10/31,18.492
2012/11/01,33.918
2012/11/02,11.995
2012/11/03,4.938
2012/11/04,15.802
2012/11/05,-0.024
2012/11/06,4.931
2012/11/07,-4.323
2012/11/08,-8.68
2012/11/09,-14.546
2012/11/10,4.085
2012/11/11,-6.471
2012/11/12,-5.369
2012/11/13,-4.209
2012/11/14,-3.375
2012/11/15,9.635
2012/11/16,10.519
2012/11/17,7.238
2012/11/18,15.686
2012/11/19,8.677
2012/11/20,7.424
2012/11/21,9.389
2012/11/22,-8.187
2012/11/23,9.538
2012/11/24,-1.911
2012/11/25,7.082
2012/11/26,2.849
2012/11/27,306.448
2012/11/28,55.402
2012/11/29,14.776
2012/11/30,-6.554
2012/12/01,9.282
2012/12/02,-7.161
2012/12/03,16.754
2012/12/04,-68.805
2012/12/05,-24.856
2012/12/06,13.345
2012/12/07,6.704
2012/12/08,5.375
2012/12/09,9.532
2012/12/10,6.917
2012/12/11,2.22
2012/12/12,-1.272
2012/12/13,30.383
2012/12/14,10.649
2012/12/15,-2.696
2012/12/16,3.221
2012/12/17,-5.809
2012/12/18,-8.077
2012/12/19,-1.461
2012/12/20,-18.977
2012/12/21,-0.125
2012/12/22,5.187
2012/12/23,9.151
2012/12/24,-3.296
2012/12/25,1.981
2012/12/26,2.037
2012/12/27,-3.723
2012/12/28,-4.92
2012/12/29,-1.566
2012/12/30,-9.639
2012/12/31,5.365
2013/01/01,-1.545
2013/01/02,0.135
2013/01/03,3.756
2013/01/04,-1.798
2013/01/05,-1.12
2013/01/06,33.871
2013/01/07,7.346
2013/01/08,5.144
2013/01/09,-3.903
2013/01/10,240.984
2013/01/11,7.576
2013/01/12,7.518
2013/01/13,-20.511
2013/01/14,-6.854
2013/01/15,-7.484
2013/01/16,5.638
2013/01/17,-70.88
2013/01/18,3.856
2013/01/19,54.209
2013/01/20,10.904
2013/01/21,5.809
2013/01/22,21.254
2013/01/23,48.425
2013/01/24,38.066
2013/01/25,22.699
2013/01/26,-9.23
2013/01/27,21.683
2013/01/28,26.396
2013/01/29,40.94
2013/01/30,-0.715
2013/01/31,13.193
2013/02/01,23.892
2013/02/02,72.941
2013/02/03,14.498
2013/02/04,12.928
2013/02/05,-10.349
2013/02/06,-3.444
2013/02/07,-7.934
2013/02/08,-0.101
2013/02/09,-34.428
2013/02/10,9.329
2013/02/11,21.396
2013/02/12,25.06
2013/02/13,48.403
2013/02/14,27.66
2013/02/15,52.778
2013/02/16,47.238
2013/02/17,34.512
2013/02/18,18.29
2013/02/19,18.178
2013/02/20,5.012
2013/02/21,25.601
2013/02/22,-7.751
2013/02/23,-7.938
2013/02/24,-9.585
2013/02/25,20.35
2013/02/26,10.876
2013/02/27,10.453
2013/02/28,12.016
2013/03/01,39.729
2013/03/02,25.681
2013/03/03,18.297
2013/03/04,0.641
2013/03/05,26.558
2013/03/06,265.524
2013/03/07,22.193
2013/03/08,0.554
2013/03/09,33.472
2013/03/10,37.513
2013/03/11,32.047
2013/03/12,83.26
2013/03/13,-59.281
2013/03/14,6.265
2013/03/15,28.248
2013/03/16,0.488
2013/03/17,7.202
2013/03/18,6.113
2013/03/19,-4.982
2013/03/20,16.594
2013/03/21,48.735
2013/03/22,63.043
2013/03/23,55.562
2013/03/24,29.834
2013/03/25,55.369
2013/03/26,15.033
2013/03/27,92.73
2013/03/28,47.41
2013/03/29,14.723
2013/03/30,49.529
2013/03/31,81.128
2013/04/01,23.759
2013/04/02,57.259
2013/04/03,48.617
2013/04/04,63.761
2013/04/05,42.06
2013/04/06,6.452
2013/04/07,29.806
2013/04/08,58.255
2013/04/09,37.891
2013/04/10,36.073
2013/04/11,-24.405
2013/04/12,-25.913
2013/04/13,-26.482
2013/04/14,-26.734
2013/04/15,-3.196
2013/04/16,-59.926
2013/04/17,-38.181
2013/04/18,-18.862
2013/04/19,11.559
2013/04/20,47.904
2013/04/21,-3.637
2013/04/22,-5.82
2013/04/23,108.239
2013/04/24,15.92
2013/04/25,56.575
2013/04/26,-1.473
2013/04/27,1.413
2013/04/28,14.211
2013/04/29,3.159
2013/04/30,7.797
2013/05/01,-28.874
2013/05/02,-22.197
2013/05/03,-7.067
2013/05/04,-14.096
2013/05/05,-15.216
2013/05/06,-2.74
2013/05/07,-29.691
2013/05/08,22.719
2013/05/09,1.613
2013/05/10,15.256
2013/05/11,-0.987
2013/05/12,17.13
2013/05/13,-4.042
2013/05/14,3.137
2013/05/15,-12.86
2013/05/16,26.522
2013/05/17,-0.397
2013/05/18,-9.567
2013/05/19,15.284
2013/05/20,-6.432
2013/05/21,6.026
2013/05/22,13.688
2013/05/23,-17.151
2013/05/24,4.324
2013/05/25,37.798
2013/05/26,-10.376
2013/05/27,18.127
2013/05/28,21.431
2013/05/29,6.96
2013/05/30,-6.12
2013/05/31,-3.553
2013/06/01,-18.084
2013/06/02,21.735
2013/06/03,6.672
2013/06/04,-6.621
2013/06/05,6.631
2013/06/06,-14.286
2013/06/07,-17.677
2013/06/08,9.61
2013/06/09,-29.265
2013/06/10,-37.128
2013/06/11,-9.18
2013/06/12,-21.47
2013/06/13,12.373
2013/06/14,-13.684
2013/06/15,-12.476
2013/06/16,-14.841
2013/06/17,1.39
2013/06/18,-16.853
2013/06/19,-16.648
2013/06/20,38.958
2013/06/21,30.229
2013/06/22,39.744
2013/06/23,18.869
2013/06/24,7.861
2013/06/25,-13.411
2013/06/26,3.622
2013/06/27,-54.254
2013/06/28,-7.694
2013/06/29,-53.861
2013/06/30,-2.726
2013/07/01,-39.445
2013/07/02,1.431
2013/07/03,-25.296
2013/07/04,-19.352
2013/07/05,-28.383
2013/07/06,-0.942
2013/07/07,-49.815
2013/07/08,15.425
2013/07/09,-17.319
2013/07/10,-20.833
2013/07/11,27.684
2013/07/12,-15.465
2013/07/13,32.051
2013/07/14,36.559
2013/07/15,-10.914
2013/07/16,32.701
2013/07/17,43.843
2013/07/18,18.499
2013/07/19,-11.015
2013/07/20,-26.576
2013/07/21,0.464
2013/07/22,27.006
2013/07/23,-41.944
2013/07/24,-1.302
2013/07/25,-11.167
2013/07/26,0.67
2013/07/27,34.789
2013/07/28,-2.99
2013/07/29,-3.719
2013/07/30,75.042
2013/07/31,31.373
2013/08/01,3.454
2013/08/02,10.898
2013/08/03,-28.612
2013/08/04,22.903
2013/08/05,-21.496
2013/08/06,-10.813
2013/08/07,-44.15
2013/08/08,12.448
2013/08/09,54.67
2013/08/10,-2.798
2013/08/11,14.811
2013/08/12,-8.868
2013/08/13,-28.372
2013/08/14,54.462
2013/08/15,29.945
2013/08/16,-23.554
2013/08/17,-7.617
2013/08/18,-0.923
2013/08/19,40.556
2013/08/20,2.659
2013/08/21,-32.253
2013/08/22,-41.008
2013/08/23,2.288
2013/08/24,14.383
2013/08/25,-7.154
2013/08/26,18.341
2013/08/27,31.14
2013/08/28,731.487
2013/08/29,-14.764
2013/08/30,27.46
2013/08/31,41.878
2013/09/01,-8.845
2013/09/02,47.045
2013/09/03,4.396
2013/09/04,-86.715
2013/09/05,18.742
2013/09/06,-23.738
2013/09/07,-32.546
2013/09/08,-1.81
2013/09/09,-46.32
2013/09/10,-23.147
2013/09/11,-9.447
2013/09/12,13.961
2013/09/13,-8.246
2013/09/14,6.43
2013/09/15,-2.917
2013/09/16,57.503
2013/09/17,862.753
2013/09/18,297.357
2013/09/19,161.682
2013/09/20,-4.613
2013/09/21,7.034
2013/09/22,-1.421
2013/09/23,-25.433
2013/09/24,-89.261
2013/09/25,-68.636
2013/09/26,-69.129
2013/09/27,289.118
2013/09/28,22.354
2013/09/29,23.324
2013/09/30,-8.285
2013/10/01,42.122
2013/10/02,4.392
2013/10/03,14.971
2013/10/04,-74.105
2013/10/05,-9.353
2013/10/06,-23.85
2013/10/07,31.041
2013/10/08,-45.326
2013/10/09,1.428
2013/10/10,1.167
2013/10/11,-2.701
2013/10/12,17.929
2013/10/13,29.219
2013/10/14,-14.954
2013/10/15,102.25
2013/10/16,71.816
2013/10/17,60.216
2013/10/18,70.098
2013/10/19,25.025
2013/10/20,19.068
2013/10/21,37.124
2013/10/22,23.769
2013/10/23,25.226
2013/10/24,36.982
2013/10/25,63.132
2013/10/26,26.88
2013/10/27,160.066
2013/10/28,11.733
2013/10/29,15.286
2013/10/30,-24.261
2013/10/31,-31.871
2013/11/01,1.41
2013/11/02,-6.248
2013/11/03,-2.206
2013/11/04,112.334
2013/11/05,59.125
2013/11/06,447.228
2013/11/07,476.052
2013/11/08,251.415
2013/11/09,183.042
2013/11/10,0.698
2013/11/11,39.679
2013/11/12,-38.702
2013/11/13,-80.065
2013/11/14,-77.015
2013/11/15,-78.221
2013/11/16,-62.753
2013/11/17,-35.057
2013/11/18,-44.343
2013/11/19,57.234
2013/11/20,22.942
2013/11/21,65.763
2013/11/22,74.544
2013/11/23,68.843
2013/11/24,34.026
2013/11/25,4.125
2013/11/26,17.808
2013/11/27,75.933
2013/11/28,30.96
2013/11/29,39.05
2013/11/30,31.989
2013/12/01,18.368
2013/12/02,30.008
2013/12/03,7.367
2013/12/04,-4.371
2013/12/05,-7.603
2013/12/06,-14.089
2013/12/07,41.367
2013/12/08,-26.478
2013/12/09,-10.601
