Date,fee_to_reward3momUSD
2010/10/31,0
2010/11/01,0
2010/11/02,0
2010/11/03,0
2010/11/04,0
2010/11/05,0
2010/11/06,0
2010/11/07,0
2010/11/08,0.013
2010/11/09,0
2010/11/10,0
2010/11/11,-0.013
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0.005
2010/11/16,0
2010/11/17,0
2010/11/18,-0.005
2010/11/19,0.001
2010/11/20,0.017
2010/11/21,0.015
2010/11/22,0.012
2010/11/23,-0.006
2010/11/24,-0.013
2010/11/25,-0.013
2010/11/26,-0.007
2010/11/27,-0.002
2010/11/28,0
2010/11/29,-0.004
2010/11/30,0
2010/12/01,0.001
2010/12/02,0.001
2010/12/03,0
2010/12/04,0
2010/12/05,-0.001
2010/12/06,0.001
2010/12/07,0.001
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0.001
2010/12/12,0.002
2010/12/13,0.004
2010/12/14,-0.001
2010/12/15,-0.001
2010/12/16,-0.004
2010/12/17,0.004
2010/12/18,0
2010/12/19,0
2010/12/20,-0.003
2010/12/21,0
2010/12/22,0.001
2010/12/23,0
2010/12/24,0
2010/12/25,-0.002
2010/12/26,0.001
2010/12/27,0
2010/12/28,0.001
2010/12/29,0.001
2010/12/30,0
2010/12/31,-0.001
2011/01/01,-0.001
2011/01/02,0
2011/01/03,0.01
2011/01/04,-0.001
2011/01/05,0
2011/01/06,-0.009
2011/01/07,0
2011/01/08,-0.001
2011/01/09,0.001
2011/01/10,0
2011/01/11,0
2011/01/12,0.002
2011/01/13,-0.001
2011/01/14,0
2011/01/15,-0.002
2011/01/16,0.001
2011/01/17,0.001
2011/01/18,-0.001
2011/01/19,0
2011/01/20,-0.001
2011/01/21,0
2011/01/22,0.006
2011/01/23,0.003
2011/01/24,0.002
2011/01/25,-0.004
2011/01/26,-0.004
2011/01/27,0.006
2011/01/28,-0.001
2011/01/29,0.005
2011/01/30,0.029
2011/01/31,0.009
2011/02/01,0.005
2011/02/02,-0.038
2011/02/03,-0.008
2011/02/04,-0.01
2011/02/05,0.001
2011/02/06,-0.001
2011/02/07,0.002
2011/02/08,0
2011/02/09,-0.001
2011/02/10,0.006
2011/02/11,0.003
2011/02/12,0.008
2011/02/13,-0.008
2011/02/14,0.025
2011/02/15,-0.006
2011/02/16,0.003
2011/02/17,-0.03
2011/02/18,0.003
2011/02/19,0.002
2011/02/20,0.001
2011/02/21,-0.001
2011/02/22,-0.005
2011/02/23,0.001
2011/02/24,-0.003
2011/02/25,0.002
2011/02/26,0.001
2011/02/27,0.008
2011/02/28,0.003
2011/03/01,0.002
2011/03/02,-0.005
2011/03/03,0.073
2011/03/04,0.001
2011/03/05,0.015
2011/03/06,-0.037
2011/03/07,0.056
2011/03/08,0.025
2011/03/09,0.001
2011/03/10,-0.02
2011/03/11,0.063
2011/03/12,-0.021
2011/03/13,-0.012
2011/03/14,-0.076
2011/03/15,0.011
2011/03/16,-0.004
2011/03/17,-0.013
2011/03/18,-0.01
2011/03/19,-0.006
2011/03/20,0.017
2011/03/21,0.096
2011/03/22,0.165
2011/03/23,0.2
2011/03/24,-0.003
2011/03/25,-0.121
2011/03/26,-0.169
2011/03/27,-0.023
2011/03/28,-0.01
2011/03/29,-0.024
2011/03/30,-0.036
2011/03/31,-0.013
2011/04/01,-0.001
2011/04/02,-0.024
2011/04/03,0.011
2011/04/04,0.026
2011/04/05,0.026
2011/04/06,0.018
2011/04/07,-0.025
2011/04/08,-0.005
2011/04/09,-0.012
2011/04/10,0.023
2011/04/11,0.004
2011/04/12,0.003
2011/04/13,-0.022
2011/04/14,0.129
2011/04/15,-0.023
2011/04/16,0
2011/04/17,-0.162
2011/04/18,0.007
2011/04/19,0.031
2011/04/20,0.078
2011/04/21,0.003
2011/04/22,-0.011
2011/04/23,-0.038
2011/04/24,0.039
2011/04/25,0.032
2011/04/26,-0.011
2011/04/27,0.016
2011/04/28,-0.013
2011/04/29,0.023
2011/04/30,0.009
2011/05/01,0.047
2011/05/02,-0.026
2011/05/03,-0.061
2011/05/04,-0.063
2011/05/05,0.04
2011/05/06,0.022
2011/05/07,-0.004
2011/05/08,-0.019
2011/05/09,0.023
2011/05/10,0.029
2011/05/11,0.016
2011/05/12,-0.008
2011/05/13,0.023
2011/05/14,0.038
2011/05/15,0.054
2011/05/16,0.008
2011/05/17,-0.013
2011/05/18,0
2011/05/19,0.071
2011/05/20,0.052
2011/05/21,0.057
2011/05/22,-0.04
2011/05/23,-0.034
2011/05/24,-0.052
2011/05/25,-0.014
2011/05/26,0.018
2011/05/27,0.023
2011/05/28,0.043
2011/05/29,0.01
2011/05/30,0.078
2011/05/31,0.087
2011/06/01,0.104
2011/06/02,0.006
2011/06/03,-0.006
2011/06/04,0.031
2011/06/05,-0.023
2011/06/06,-0.009
2011/06/07,0.053
2011/06/08,0.252
2011/06/09,0.139
2011/06/10,0.003
2011/06/11,-0.199
2011/06/12,-0.01
2011/06/13,-0.023
2011/06/14,0.011
2011/06/15,-0.093
2011/06/16,0.03
2011/06/17,0.039
2011/06/18,-0.001
2011/06/19,-0.122
2011/06/20,-0.16
2011/06/21,-0.147
2011/06/22,-0.097
2011/06/23,-0.053
2011/06/24,0.01
2011/06/25,0.192
2011/06/26,0.219
2011/06/27,0.163
2011/06/28,-0.08
2011/06/29,-0.107
2011/06/30,-0.129
2011/07/01,-0.032
2011/07/02,-0.058
2011/07/03,-0.024
2011/07/04,-0.028
2011/07/05,0.096
2011/07/06,0.055
2011/07/07,0.025
2011/07/08,-0.111
2011/07/09,-0.042
2011/07/10,-0.031
2011/07/11,0.029
2011/07/12,0.007
2011/07/13,-0.026
2011/07/14,-0.003
2011/07/15,0.021
2011/07/16,-0.015
2011/07/17,-0.043
2011/07/18,-0.05
2011/07/19,0.068
2011/07/20,-0.001
2011/07/21,-0.034
2011/07/22,-0.03
2011/07/23,-0.037
2011/07/24,0.005
2011/07/25,-0.033
2011/07/26,-0.017
2011/07/27,-0.021
2011/07/28,-0.05
2011/07/29,-0.002
2011/07/30,-0.027
2011/07/31,-0.02
2011/08/01,0.006
2011/08/02,0.021
2011/08/03,0.027
2011/08/04,0.027
2011/08/05,-0.005
2011/08/06,0.294
2011/08/07,-0.017
2011/08/08,0.026
2011/08/09,-0.238
2011/08/10,0.038
2011/08/11,-0.013
2011/08/12,-0.068
2011/08/13,-0.036
2011/08/14,0.053
2011/08/15,0.059
2011/08/16,0.029
2011/08/17,-0.058
2011/08/18,-0.069
2011/08/19,-0.017
2011/08/20,-0.028
2011/08/21,-0.011
2011/08/22,-0.029
2011/08/23,0.019
2011/08/24,0.059
2011/08/25,-0.001
2011/08/26,-0.027
2011/08/27,-0.048
2011/08/28,-0.011
2011/08/29,0.014
2011/08/30,0.053
2011/08/31,-0.001
2011/09/01,0.01
2011/09/02,-0.047
2011/09/03,-0.024
2011/09/04,0.061
2011/09/05,0.004
2011/09/06,0.034
2011/09/07,-0.028
2011/09/08,-0.02
2011/09/09,0.014
2011/09/10,-0.039
2011/09/11,0.009
2011/09/12,-0.019
2011/09/13,-0.023
2011/09/14,-0.03
2011/09/15,0.014
2011/09/16,0.025
2011/09/17,0.026
2011/09/18,-0.026
2011/09/19,0.01
2011/09/20,0.017
2011/09/21,0.002
2011/09/22,-0.043
2011/09/23,-0.03
2011/09/24,0.034
2011/09/25,-0.002
2011/09/26,-0.02
2011/09/27,-0.035
2011/09/28,0.011
2011/09/29,0.011
2011/09/30,-0.012
2011/10/01,-0.009
2011/10/02,-0.002
2011/10/03,0.067
2011/10/04,0.015
2011/10/05,0.002
2011/10/06,0.002
2011/10/07,-0.003
2011/10/08,0.001
2011/10/09,-0.082
2011/10/10,-0.008
2011/10/11,0.057
2011/10/12,0.031
2011/10/13,0.032
2011/10/14,-0.064
2011/10/15,-0.027
2011/10/16,-0.032
2011/10/17,0.024
2011/10/18,-0.002
2011/10/19,-0.005
2011/10/20,0.033
2011/10/21,-0.004
2011/10/22,0.008
2011/10/23,-0.048
2011/10/24,0.011
2011/10/25,-0.015
2011/10/26,-0.005
2011/10/27,-0.001
2011/10/28,0.016
2011/10/29,0.009
2011/10/30,0.006
2011/10/31,-0.01
2011/11/01,0.004
2011/11/02,-0.017
2011/11/03,-0.001
2011/11/04,-0.023
2011/11/05,0.007
2011/11/06,-0.014
2011/11/07,0.01
2011/11/08,0.006
2011/11/09,0.008
2011/11/10,-0.006
2011/11/11,-0.021
2011/11/12,-0.006
2011/11/13,-0.008
2011/11/14,0.003
2011/11/15,0
2011/11/16,0.017
2011/11/17,0.003
2011/11/18,0.016
2011/11/19,-0.005
2011/11/20,0.014
2011/11/21,-0.004
2011/11/22,-0.009
2011/11/23,-0.003
2011/11/24,0.024
2011/11/25,0.022
2011/11/26,-0.005
2011/11/27,-0.027
2011/11/28,-0.016
2011/11/29,0.016
2011/11/30,0
2011/12/01,0.002
2011/12/02,0
2011/12/03,0.017
2011/12/04,-0.008
2011/12/05,-0.025
2011/12/06,-0.012
2011/12/07,0.014
2011/12/08,-0.005
2011/12/09,-0.009
2011/12/10,-0.016
2011/12/11,2.863
2011/12/12,2.745
2011/12/13,0.022
2011/12/14,-2.845
2011/12/15,-2.645
2011/12/16,-0.016
2011/12/17,-0.002
2011/12/18,-0.098
2011/12/19,0.007
2011/12/20,0.04
2011/12/21,0.014
2011/12/22,-0.006
2011/12/23,-0.052
2011/12/24,-0.027
2011/12/25,-0.013
2011/12/26,0
2011/12/27,0.011
2011/12/28,0.007
2011/12/29,0.024
2011/12/30,0.006
2011/12/31,0.012
2012/01/01,-0.014
2012/01/02,0.027
2012/01/03,0.015
2012/01/04,0.147
2012/01/05,0.004
2012/01/06,0.009
2012/01/07,-0.145
2012/01/08,-0.032
2012/01/09,0.002
2012/01/10,0.021
2012/01/11,0.029
2012/01/12,0.462
2012/01/13,0.072
2012/01/14,0.098
2012/01/15,-0.344
2012/01/16,0.313
2012/01/17,-0.074
2012/01/18,-0.025
2012/01/19,-0.082
2012/01/20,0.248
2012/01/21,-0.113
2012/01/22,-0.328
2012/01/23,-0.288
2012/01/24,0.083
2012/01/25,0.06
2012/01/26,0.072
2012/01/27,0.19
2012/01/28,0.023
2012/01/29,2.508
2012/01/30,0.015
2012/01/31,-0.031
2012/02/01,-2.571
2012/02/02,-0.198
2012/02/03,-0.008
2012/02/04,0.044
2012/02/05,-0.088
2012/02/06,-0.029
2012/02/07,-0.014
2012/02/08,0.011
2012/02/09,0.044
2012/02/10,-0.037
2012/02/11,-0.019
2012/02/12,-0.054
2012/02/13,0.016
2012/02/14,0.174
2012/02/15,0.042
2012/02/16,0.07
2012/02/17,-0.178
2012/02/18,-0.052
2012/02/19,-0.113
2012/02/20,0.011
2012/02/21,0.014
2012/02/22,0.009
2012/02/23,0.001
2012/02/24,0.006
2012/02/25,-0.005
2012/02/26,-0.015
2012/02/27,0.015
2012/02/28,0.01
2012/02/29,-0.008
2012/03/01,0.016
2012/03/02,0.019
2012/03/03,0.006
2012/03/04,-0.019
2012/03/05,0.005
2012/03/06,0.028
2012/03/07,-0.018
2012/03/08,-0.02
2012/03/09,-0.022
2012/03/10,0.001
2012/03/11,-0.009
2012/03/12,-0.004
2012/03/13,0.09
2012/03/14,0.033
2012/03/15,0.014
2012/03/16,-0.027
2012/03/17,-0.034
2012/03/18,-0.019
2012/03/19,-0.057
2012/03/20,0.019
2012/03/21,0.002
2012/03/22,-0.016
2012/03/23,0.007
2012/03/24,0.123
2012/03/25,0.046
2012/03/26,-0.021
2012/03/27,-0.111
2012/03/28,-0.023
2012/03/29,0.017
2012/03/30,0.002
2012/03/31,-0.013
2012/04/01,-0.009
2012/04/02,0.015
2012/04/03,0.023
2012/04/04,0.018
2012/04/05,0.011
2012/04/06,-0.005
2012/04/07,-0.015
2012/04/08,-0.032
2012/04/09,-0.018
2012/04/10,0.038
2012/04/11,0.022
2012/04/12,0.046
2012/04/13,-0.029
2012/04/14,0.013
2012/04/15,-0.03
2012/04/16,0.013
2012/04/17,0.012
2012/04/18,0.027
2012/04/19,-0.005
2012/04/20,-0.006
2012/04/21,-0.032
2012/04/22,-0.005
2012/04/23,-0.031
2012/04/24,0.031
2012/04/25,0.017
2012/04/26,0.098
2012/04/27,0.007
2012/04/28,0.004
2012/04/29,-0.116
2012/04/30,-0.045
2012/05/01,-0.012
2012/05/02,0.047
2012/05/03,0.087
2012/05/04,0.051
2012/05/05,0.002
2012/05/06,-0.054
2012/05/07,0.029
2012/05/08,0.046
2012/05/09,0.081
2012/05/10,-0.022
2012/05/11,0.031
2012/05/12,0
2012/05/13,0.032
2012/05/14,0.228
2012/05/15,0.143
2012/05/16,0.046
2012/05/17,-0.198
2012/05/18,-0.078
2012/05/19,0.211
2012/05/20,0.087
2012/05/21,0.074
2012/05/22,-0.205
2012/05/23,0.004
2012/05/24,0
2012/05/25,0.096
2012/05/26,-0.074
2012/05/27,-0.089
2012/05/28,-0.044
2012/05/29,0.049
2012/05/30,0.067
2012/05/31,-0.093
2012/06/01,-0.053
2012/06/02,-0.198
2012/06/03,0.07
2012/06/04,0.154
2012/06/05,0.32
2012/06/06,-0.104
2012/06/07,-0.063
2012/06/08,-0.175
2012/06/09,0.118
2012/06/10,-0.003
2012/06/11,0.026
2012/06/12,-0.121
2012/06/13,0.199
2012/06/14,0.234
2012/06/15,0.276
2012/06/16,-0.151
2012/06/17,-0.172
2012/06/18,-0.102
2012/06/19,-0.01
2012/06/20,-0.024
2012/06/21,0.144
2012/06/22,-0.043
2012/06/23,-0.082
2012/06/24,-0.238
2012/06/25,-0.091
2012/06/26,0.029
2012/06/27,-0.001
2012/06/28,0.021
2012/06/29,-0.083
2012/06/30,-0.012
2012/07/01,-0.094
2012/07/02,0.08
2012/07/03,-0.057
2012/07/04,0.041
2012/07/05,-0.066
2012/07/06,0.057
2012/07/07,0.339
2012/07/08,-0.025
2012/07/09,-0.016
2012/07/10,-0.196
2012/07/11,0.135
2012/07/12,-0.015
2012/07/13,-0.143
2012/07/14,-0.095
2012/07/15,0.071
2012/07/16,0.107
2012/07/17,0.043
2012/07/18,0.089
2012/07/19,0.015
2012/07/20,0.271
2012/07/21,-0.057
2012/07/22,-0.065
2012/07/23,-0.197
2012/07/24,-0.085
2012/07/25,-0.045
2012/07/26,-0.093
2012/07/27,-0.005
2012/07/28,0.08
2012/07/29,0.007
2012/07/30,0.034
2012/07/31,0.055
2012/08/01,0.076
2012/08/02,0.013
2012/08/03,-0.018
2012/08/04,-0.089
2012/08/05,0.129
2012/08/06,0.05
2012/08/07,0.021
2012/08/08,0.262
2012/08/09,-0.152
2012/08/10,0.339
2012/08/11,-0.404
2012/08/12,0.012
2012/08/13,-0.251
2012/08/14,0.035
2012/08/15,0.189
2012/08/16,0.049
2012/08/17,0.183
2012/08/18,-0.165
2012/08/19,-0.128
2012/08/20,-0.13
2012/08/21,0.043
2012/08/22,0.053
2012/08/23,-0.064
2012/08/24,-0.024
2012/08/25,0.054
2012/08/26,-0.022
2012/08/27,0.137
2012/08/28,-0.014
2012/08/29,0.057
2012/08/30,-0.019
2012/08/31,0.102
2012/09/01,0.151
2012/09/02,-0.005
2012/09/03,-0.005
2012/09/04,-0.051
2012/09/05,-0.081
2012/09/06,-0.131
2012/09/07,-0.149
2012/09/08,0.016
2012/09/09,-0.021
2012/09/10,0.083
2012/09/11,0.117
2012/09/12,-0.013
2012/09/13,-0.018
2012/09/14,-0.174
2012/09/15,-0.06
2012/09/16,-0.119
2012/09/17,-0.075
2012/09/18,0.064
2012/09/19,0.12
2012/09/20,0.062
2012/09/21,0.079
2012/09/22,-0.109
2012/09/23,-0.006
2012/09/24,0.022
2012/09/25,0.013
2012/09/26,0.049
2012/09/27,-0.169
2012/09/28,0.542
2012/09/29,-0.109
2012/09/30,-0.056
2012/10/01,-0.496
2012/10/02,0.246
2012/10/03,0.132
2012/10/04,1.719
2012/10/05,-0.012
2012/10/06,0.012
2012/10/07,-1.551
2012/10/08,-0.099
2012/10/09,0.074
2012/10/10,-0.107
2012/10/11,0.021
2012/10/12,-0.088
2012/10/13,-0.03
2012/10/14,-0.057
2012/10/15,-0.017
2012/10/16,0.038
2012/10/17,0.666
2012/10/18,-0.04
2012/10/19,-0.089
2012/10/20,-0.708
2012/10/21,0.091
2012/10/22,0.087
2012/10/23,0.095
2012/10/24,-0.045
2012/10/25,-0.088
2012/10/26,-0.101
2012/10/27,-0.119
2012/10/28,-0.08
2012/10/29,-0.001
2012/10/30,0.187
2012/10/31,0.165
2012/11/01,0.075
2012/11/02,0.047
2012/11/03,-0.062
2012/11/04,-0.047
2012/11/05,-0.056
2012/11/06,0.123
2012/11/07,0.123
2012/11/08,0.006
2012/11/09,-0.125
2012/11/10,-0.073
2012/11/11,-0.09
2012/11/12,0.015
2012/11/13,-0.006
2012/11/14,0.084
2012/11/15,0.194
2012/11/16,0.146
2012/11/17,0.044
2012/11/18,-0.092
2012/11/19,-0.057
2012/11/20,0.017
2012/11/21,0.032
2012/11/22,-0.078
2012/11/23,-0.056
2012/11/24,-0.116
2012/11/25,0.1
2012/11/26,0.011
2012/11/27,0.813
2012/11/28,0.207
2012/11/29,0.375
2012/11/30,-0.383
2012/12/01,0.022
2012/12/02,-0.286
2012/12/03,-0.22
2012/12/04,0.366
2012/12/05,0.461
2012/12/06,0.406
2012/12/07,-0.247
2012/12/08,-0.143
2012/12/09,-0.135
2012/12/10,0.105
2012/12/11,0.126
2012/12/12,0.107
2012/12/13,0.506
2012/12/14,0.33
2012/12/15,-0.041
2012/12/16,-0.368
2012/12/17,-0.215
2012/12/18,0.432
2012/12/19,-0.016
2012/12/20,0.181
2012/12/21,-0.105
2012/12/22,0.082
2012/12/23,-0.142
2012/12/24,-0.317
2012/12/25,-0.312
2012/12/26,-0.267
2012/12/27,0.096
2012/12/28,0.131
2012/12/29,0.069
2012/12/30,-0.101
2012/12/31,-0.263
2013/01/01,-0.2
2013/01/02,-0.006
2013/01/03,0.307
2013/01/04,0.373
2013/01/05,0.05
2013/01/06,0.032
2013/01/07,-0.148
2013/01/08,0.084
2013/01/09,0.045
2013/01/10,3.166
2013/01/11,0.468
2013/01/12,0.189
2013/01/13,-2.85
2013/01/14,-0.553
2013/01/15,-0.09
2013/01/16,0.079
2013/01/17,0.466
2013/01/18,0.13
2013/01/19,0.382
2013/01/20,-0.341
2013/01/21,-0.339
2013/01/22,-0.712
2013/01/23,0.386
2013/01/24,0.228
2013/01/25,0.282
2013/01/26,-0.177
2013/01/27,0.132
2013/01/28,-0.034
2013/01/29,0.027
2013/01/30,-0.344
2013/01/31,-0.179
2013/02/01,0.162
2013/02/02,0.993
2013/02/03,0.126
2013/02/04,-0.312
2013/02/05,-0.893
2013/02/06,-0.232
2013/02/07,0.155
2013/02/08,0.284
2013/02/09,0.371
2013/02/10,-0.135
2013/02/11,-0.076
2013/02/12,0.129
2013/02/13,0.186
2013/02/14,-0.074
2013/02/15,-0.111
2013/02/16,-0.232
2013/02/17,-0.151
2013/02/18,-0.157
2013/02/19,0.09
2013/02/20,0.037
2013/02/21,0.049
2013/02/22,0.083
2013/02/23,0.137
2013/02/24,-0.016
2013/02/25,0.053
2013/02/26,0.192
2013/02/27,-0.023
2013/02/28,0.135
2013/03/01,0.406
2013/03/02,0.274
2013/03/03,-0.321
2013/03/04,-0.54
2013/03/05,0.065
2013/03/06,2.801
2013/03/07,0.299
2013/03/08,-0.281
2013/03/09,-2.687
2013/03/10,-0.196
2013/03/11,0.026
2013/03/12,0.72
2013/03/13,0.003
2013/03/14,-0.041
2013/03/15,-0.448
2013/03/16,-0.611
2013/03/17,-0.559
2013/03/18,-0.7
2013/03/19,0.488
2013/03/20,0.095
2013/03/21,0.13
2013/03/22,-0.031
2013/03/23,0.263
2013/03/24,-0.068
2013/03/25,0.047
2013/03/26,0.226
2013/03/27,0.949
2013/03/28,0.102
2013/03/29,0.19
2013/03/30,-0.34
2013/03/31,-0.245
2013/04/01,-0.513
2013/04/02,-0.126
2013/04/03,0.518
2013/04/04,1.08
2013/04/05,0.094
2013/04/06,-0.649
2013/04/07,-0.645
2013/04/08,-0.249
2013/04/09,0.163
2013/04/10,0.038
2013/04/11,0.38
2013/04/12,0.181
2013/04/13,-0.382
2013/04/14,-0.183
2013/04/15,0.493
2013/04/16,0.207
2013/04/17,0.496
2013/04/18,-0.637
2013/04/19,0.429
2013/04/20,-0.686
2013/04/21,-0.402
2013/04/22,-0.39
2013/04/23,0.251
2013/04/24,0.778
2013/04/25,0.189
2013/04/26,-0.497
2013/04/27,-0.469
2013/04/28,-0.654
2013/04/29,0.1
2013/04/30,0.163
2013/05/01,0.336
2013/05/02,0.505
2013/05/03,0.096
2013/05/04,0.065
2013/05/05,-0.667
2013/05/06,-0.05
2013/05/07,-0.036
2013/05/08,0.368
2013/05/09,0.322
2013/05/10,0.373
2013/05/11,0.092
2013/05/12,-0.253
2013/05/13,-0.146
2013/05/14,0.131
2013/05/15,0.358
2013/05/16,0.722
2013/05/17,-0.111
2013/05/18,-0.637
2013/05/19,-0.855
2013/05/20,-0.028
2013/05/21,0.166
2013/05/22,0.069
2013/05/23,-0.048
2013/05/24,-0.086
2013/05/25,-0.13
2013/05/26,-0.514
2013/05/27,-0.032
2013/05/28,0.235
2013/05/29,0.459
2013/05/30,-0.049
2013/05/31,-0.349
2013/06/01,-0.459
2013/06/02,-0.077
2013/06/03,0.075
2013/06/04,0.24
2013/06/05,0.319
2013/06/06,-0.191
2013/06/07,-0.045
2013/06/08,-0.283
2013/06/09,-0.005
2013/06/10,-0.177
2013/06/11,0.04
2013/06/12,-0.067
2013/06/13,0.086
2013/06/14,-0.248
2013/06/15,-0.074
2013/06/16,-0.2
2013/06/17,0.206
2013/06/18,0.31
2013/06/19,0.417
2013/06/20,0.779
2013/06/21,-0.054
2013/06/22,0.161
2013/06/23,-0.994
2013/06/24,0.021
2013/06/25,-0.396
2013/06/26,0.127
2013/06/27,-0.304
2013/06/28,0.273
2013/06/29,-0.345
2013/06/30,0.025
2013/07/01,-0.516
2013/07/02,0.349
2013/07/03,-0.147
2013/07/04,-0.048
2013/07/05,-0.228
2013/07/06,0.025
2013/07/07,-0.168
2013/07/08,-0.015
2013/07/09,0.112
2013/07/10,0.144
2013/07/11,0.127
2013/07/12,0.047
2013/07/13,0.311
2013/07/14,-0.276
2013/07/15,-0.251
2013/07/16,0.019
2013/07/17,0.197
2013/07/18,0.38
2013/07/19,-0.377
2013/07/20,-0.236
2013/07/21,-0.43
2013/07/22,0.298
2013/07/23,0.113
2013/07/24,0.398
2013/07/25,0.129
2013/07/26,-0.112
2013/07/27,-0.183
2013/07/28,-0.354
2013/07/29,0.186
2013/07/30,0.054
2013/07/31,0.464
2013/08/01,0.18
2013/08/02,-0.157
2013/08/03,-0.41
2013/08/04,-0.16
2013/08/05,-0.017
2013/08/06,0.252
2013/08/07,-0.026
2013/08/08,0.364
2013/08/09,0.023
2013/08/10,-0.112
2013/08/11,-0.345
2013/08/12,-0.426
2013/08/13,0.084
2013/08/14,0.437
2013/08/15,1.002
2013/08/16,0.46
2013/08/17,-0.438
2013/08/18,-0.53
2013/08/19,-0.018
2013/08/20,0.109
2013/08/21,-0.288
2013/08/22,-0.375
2013/08/23,-0.028
2013/08/24,-0.049
2013/08/25,0.083
2013/08/26,0.288
2013/08/27,0.332
2013/08/28,4.753
2013/08/29,-0.406
2013/08/30,-0.085
2013/08/31,-4.992
2013/09/01,-0.119
2013/09/02,0.026
2013/09/03,0.083
2013/09/04,0.21
2013/09/05,-0.152
2013/09/06,0.079
2013/09/07,0.011
2013/09/08,-0.062
2013/09/09,-0.121
2013/09/10,-0.14
2013/09/11,-0.213
2013/09/12,-0.031
2013/09/13,-0.122
2013/09/14,-0.079
2013/09/15,0.04
2013/09/16,0.651
2013/09/17,5.981
2013/09/18,1.938
2013/09/19,0.839
2013/09/20,-5.813
2013/09/21,-1.982
2013/09/22,-1.383
2013/09/23,0.21
2013/09/24,0.012
2013/09/25,0.084
2013/09/26,-0.079
2013/09/27,1.252
2013/09/28,-0.013
2013/09/29,-0.063
2013/09/30,-1.199
2013/10/01,0.244
2013/10/02,0.225
2013/10/03,0.103
2013/10/04,-0.284
2013/10/05,-0.356
2013/10/06,-0.275
2013/10/07,0.282
2013/10/08,-0.051
2013/10/09,0.219
2013/10/10,-0.186
2013/10/11,0.066
2013/10/12,-0.077
2013/10/13,-0.088
2013/10/14,0.036
2013/10/15,-0.006
2013/10/16,0.338
2013/10/17,0.342
2013/10/18,0.202
2013/10/19,-0.246
2013/10/20,-0.299
2013/10/21,-0.084
2013/10/22,0.03
2013/10/23,0.253
2013/10/24,0.227
2013/10/25,0.187
2013/10/26,-0.051
2013/10/27,0.34
2013/10/28,-0.155
2013/10/29,0.083
2013/10/30,-0.671
2013/10/31,-0.143
2013/11/01,-0.185
2013/11/02,-0.142
2013/11/03,0.282
2013/11/04,0.385
2013/11/05,0.613
2013/11/06,2.611
2013/11/07,2.398
2013/11/08,2.018
2013/11/09,-1.964
2013/11/10,-2.391
2013/11/11,-1.779
2013/11/12,-1.049
2013/11/13,-0.517
2013/11/14,-0.813
2013/11/15,-0.031
2013/11/16,-0.253
2013/11/17,-0.137
2013/11/18,0.278
2013/11/19,0.486
2013/11/20,0.247
2013/11/21,0.01
2013/11/22,-0.24
2013/11/23,-0.121
2013/11/24,-0.288
2013/11/25,-0.088
2013/11/26,0.139
2013/11/27,0.283
2013/11/28,0.224
2013/11/29,-0.031
2013/11/30,-0.242
2013/12/01,-0.289
2013/12/02,-0.071
2013/12/03,-0.05
2013/12/04,0.099
