Date,mediantransactionvalue90trxUSD
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,0
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,0
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,0
2010/12/04,0
2010/12/05,0
2010/12/06,0
2010/12/07,0
2010/12/08,0
2010/12/09,0
2010/12/10,0
2010/12/11,0
2010/12/12,0
2010/12/13,0
2010/12/14,0
2010/12/15,0
2010/12/16,0
2010/12/17,0
2010/12/18,0
2010/12/19,0
2010/12/20,0
2010/12/21,0
2010/12/22,0
2010/12/23,0
2010/12/24,0
2010/12/25,0
2010/12/26,0
2010/12/27,0
2010/12/28,0
2010/12/29,0
2010/12/30,0
2010/12/31,0
2011/01/01,0
2011/01/02,0
2011/01/03,0
2011/01/04,0
2011/01/05,0
2011/01/06,0
2011/01/07,0
2011/01/08,0
2011/01/09,0
2011/01/10,0
2011/01/11,0
2011/01/12,0
2011/01/13,0
2011/01/14,0
2011/01/15,0
2011/01/16,0
2011/01/17,0
2011/01/18,0
2011/01/19,0
2011/01/20,0
2011/01/21,0
2011/01/22,0
2011/01/23,0
2011/01/24,0
2011/01/25,0
2011/01/26,0
2011/01/27,0
2011/01/28,0
2011/01/29,0
2011/01/30,0
2011/01/31,0
2011/02/01,0
2011/02/02,0
2011/02/03,0
2011/02/04,0
2011/02/05,0
2011/02/06,0
2011/02/07,0
2011/02/08,0
2011/02/09,0
2011/02/10,0
2011/02/11,0
2011/02/12,0
2011/02/13,0
2011/02/14,0
2011/02/15,0
2011/02/16,0
2011/02/17,0
2011/02/18,0
2011/02/19,0
2011/02/20,0
2011/02/21,0
2011/02/22,0
2011/02/23,0
2011/02/24,0
2011/02/25,0
2011/02/26,0
2011/02/27,0
2011/02/28,0
2011/03/01,0
2011/03/02,0
2011/03/03,0
2011/03/04,0
2011/03/05,0
2011/03/06,0
2011/03/07,0
2011/03/08,0
2011/03/09,0
2011/03/10,0
2011/03/11,0
2011/03/12,0
2011/03/13,0
2011/03/14,0
2011/03/15,0
2011/03/16,0
2011/03/17,0
2011/03/18,0
2011/03/19,0
2011/03/20,0
2011/03/21,0
2011/03/22,0
2011/03/23,0
2011/03/24,0
2011/03/25,0
2011/03/26,0
2011/03/27,0
2011/03/28,0
2011/03/29,0
2011/03/30,0
2011/03/31,0
2011/04/01,0
2011/04/02,0
2011/04/03,0
2011/04/04,0
2011/04/05,0
2011/04/06,0
2011/04/07,0
2011/04/08,0
2011/04/09,0
2011/04/10,0
2011/04/11,0.43
2011/04/12,0.417
2011/04/13,0.405
2011/04/14,0.392
2011/04/15,0.38
2011/04/16,0.369
2011/04/17,0.358
2011/04/18,0.346
2011/04/19,0.336
2011/04/20,0.327
2011/04/21,0.318
2011/04/22,0.31
2011/04/23,0.302
2011/04/24,0.295
2011/04/25,0.289
2011/04/26,0.284
2011/04/27,0.28
2011/04/28,0.277
2011/04/29,0.276
2011/04/30,0.276
2011/05/01,0.276
2011/05/02,0.279
2011/05/03,0.284
2011/05/04,0.293
2011/05/05,0.305
2011/05/06,0.318
2011/05/07,0.332
2011/05/08,0.345
2011/05/09,0.36
2011/05/10,0.377
2011/05/11,0.398
2011/05/12,0.419
2011/05/13,0.442
2011/05/14,0.467
2011/05/15,0.494
2011/05/16,0.524
2011/05/17,0.557
2011/05/18,0.591
2011/05/19,0.624
2011/05/20,0.661
2011/05/21,0.704
2011/05/22,0.749
2011/05/23,0.793
2011/05/24,0.839
2011/05/25,0.886
2011/05/26,0.935
2011/05/27,0.985
2011/05/28,1.036
2011/05/29,1.087
2011/05/30,1.139
2011/05/31,1.191
2011/06/01,1.242
2011/06/02,1.293
2011/06/03,1.346
2011/06/04,1.406
2011/06/05,1.474
2011/06/06,1.546
2011/06/07,1.626
2011/06/08,1.714
2011/06/09,1.813
2011/06/10,1.919
2011/06/11,2.033
2011/06/12,2.143
2011/06/13,2.252
2011/06/14,2.363
2011/06/15,2.468
2011/06/16,2.572
2011/06/17,2.664
2011/06/18,2.741
2011/06/19,2.81
2011/06/20,2.87
2011/06/21,2.919
2011/06/22,2.96
2011/06/23,2.992
2011/06/24,3.017
2011/06/25,3.033
2011/06/26,3.041
2011/06/27,3.039
2011/06/28,3.03
2011/06/29,3.016
2011/06/30,2.999
2011/07/01,2.975
2011/07/02,2.948
2011/07/03,2.918
2011/07/04,2.884
2011/07/05,2.848
2011/07/06,2.809
2011/07/07,2.768
2011/07/08,2.724
2011/07/09,2.679
2011/07/10,2.634
2011/07/11,2.587
2011/07/12,2.54
2011/07/13,2.492
2011/07/14,2.444
2011/07/15,2.397
2011/07/16,2.349
2011/07/17,2.302
2011/07/18,2.255
2011/07/19,2.21
2011/07/20,2.165
2011/07/21,2.12
2011/07/22,2.077
2011/07/23,2.034
2011/07/24,1.993
2011/07/25,1.952
2011/07/26,1.913
2011/07/27,1.875
2011/07/28,1.84
2011/07/29,1.806
2011/07/30,1.773
2011/07/31,1.74
2011/08/01,1.708
2011/08/02,1.676
2011/08/03,1.645
2011/08/04,1.613
2011/08/05,1.58
2011/08/06,1.548
2011/08/07,1.515
2011/08/08,1.483
2011/08/09,1.45
2011/08/10,1.418
2011/08/11,1.386
2011/08/12,1.354
2011/08/13,1.322
2011/08/14,1.29
2011/08/15,1.259
2011/08/16,1.227
2011/08/17,1.195
2011/08/18,1.165
2011/08/19,1.134
2011/08/20,1.105
2011/08/21,1.076
2011/08/22,1.047
2011/08/23,1.02
2011/08/24,0.993
2011/08/25,0.967
2011/08/26,0.941
2011/08/27,0.917
2011/08/28,0.892
2011/08/29,0.868
2011/08/30,0.844
2011/08/31,0.821
2011/09/01,0.799
2011/09/02,0.777
2011/09/03,0.755
2011/09/04,0.734
2011/09/05,0.713
2011/09/06,0.694
2011/09/07,0.674
2011/09/08,0.655
2011/09/09,0.636
2011/09/10,0.617
2011/09/11,0.598
2011/09/12,0.579
2011/09/13,0.56
2011/09/14,0.542
2011/09/15,0.524
2011/09/16,0.506
2011/09/17,0.489
2011/09/18,0.472
2011/09/19,0.454
2011/09/20,0.437
2011/09/21,0.42
2011/09/22,0.402
2011/09/23,0.386
2011/09/24,0.369
2011/09/25,0.353
2011/09/26,0.337
2011/09/27,0.322
2011/09/28,0.306
2011/09/29,0.291
2011/09/30,0.276
2011/10/01,0.262
2011/10/02,0.248
2011/10/03,0.233
2011/10/04,0.22
2011/10/05,0.206
2011/10/06,0.193
2011/10/07,0.181
2011/10/08,0.168
2011/10/09,0.156
2011/10/10,0.144
2011/10/11,0.132
2011/10/12,0.12
2011/10/13,0.108
2011/10/14,0.096
2011/10/15,0.084
2011/10/16,0.073
2011/10/17,0.061
2011/10/18,0.05
2011/10/19,0.038
2011/10/20,0.027
2011/10/21,0.015
2011/10/22,0.004
2011/10/23,-0.007
2011/10/24,-0.019
2011/10/25,-0.03
2011/10/26,-0.041
2011/10/27,-0.052
2011/10/28,-0.062
2011/10/29,-0.073
2011/10/30,-0.083
2011/10/31,-0.094
2011/11/01,-0.104
2011/11/02,-0.114
2011/11/03,-0.124
2011/11/04,-0.134
2011/11/05,-0.143
2011/11/06,-0.153
2011/11/07,-0.162
2011/11/08,-0.171
2011/11/09,-0.18
2011/11/10,-0.189
2011/11/11,-0.198
2011/11/12,-0.207
2011/11/13,-0.215
2011/11/14,-0.224
2011/11/15,-0.232
2011/11/16,-0.24
2011/11/17,-0.248
2011/11/18,-0.256
2011/11/19,-0.264
2011/11/20,-0.272
2011/11/21,-0.28
2011/11/22,-0.287
2011/11/23,-0.295
2011/11/24,-0.302
2011/11/25,-0.31
2011/11/26,-0.317
2011/11/27,-0.324
2011/11/28,-0.331
2011/11/29,-0.338
2011/11/30,-0.345
2011/12/01,-0.352
2011/12/02,-0.359
2011/12/03,-0.366
2011/12/04,-0.372
2011/12/05,-0.379
2011/12/06,-0.385
2011/12/07,-0.392
2011/12/08,-0.398
2011/12/09,-0.404
2011/12/10,-0.409
2011/12/11,-0.415
2011/12/12,-0.42
2011/12/13,-0.425
2011/12/14,-0.43
2011/12/15,-0.434
2011/12/16,-0.438
2011/12/17,-0.442
2011/12/18,-0.446
2011/12/19,-0.45
2011/12/20,-0.454
2011/12/21,-0.457
2011/12/22,-0.46
2011/12/23,-0.463
2011/12/24,-0.466
2011/12/25,-0.469
2011/12/26,-0.471
2011/12/27,-0.474
2011/12/28,-0.476
2011/12/29,-0.478
2011/12/30,-0.48
2011/12/31,-0.482
2012/01/01,-0.483
2012/01/02,-0.484
2012/01/03,-0.485
2012/01/04,-0.486
2012/01/05,-0.486
2012/01/06,-0.486
2012/01/07,-0.485
2012/01/08,-0.484
2012/01/09,-0.483
2012/01/10,-0.481
2012/01/11,-0.48
2012/01/12,-0.478
2012/01/13,-0.476
2012/01/14,-0.474
2012/01/15,-0.473
2012/01/16,-0.471
2012/01/17,-0.468
2012/01/18,-0.466
2012/01/19,-0.463
2012/01/20,-0.461
2012/01/21,-0.457
2012/01/22,-0.454
2012/01/23,-0.45
2012/01/24,-0.446
2012/01/25,-0.443
2012/01/26,-0.439
2012/01/27,-0.435
2012/01/28,-0.431
2012/01/29,-0.428
2012/01/30,-0.424
2012/01/31,-0.42
2012/02/01,-0.416
2012/02/02,-0.412
2012/02/03,-0.407
2012/02/04,-0.403
2012/02/05,-0.398
2012/02/06,-0.394
2012/02/07,-0.39
2012/02/08,-0.386
2012/02/09,-0.382
2012/02/10,-0.378
2012/02/11,-0.375
2012/02/12,-0.372
2012/02/13,-0.369
2012/02/14,-0.366
2012/02/15,-0.364
2012/02/16,-0.362
2012/02/17,-0.36
2012/02/18,-0.358
2012/02/19,-0.356
2012/02/20,-0.355
2012/02/21,-0.353
2012/02/22,-0.352
2012/02/23,-0.35
2012/02/24,-0.348
2012/02/25,-0.347
2012/02/26,-0.345
2012/02/27,-0.343
2012/02/28,-0.341
2012/02/29,-0.338
2012/03/01,-0.336
2012/03/02,-0.334
2012/03/03,-0.331
2012/03/04,-0.329
2012/03/05,-0.326
2012/03/06,-0.324
2012/03/07,-0.321
2012/03/08,-0.319
2012/03/09,-0.316
2012/03/10,-0.314
2012/03/11,-0.311
2012/03/12,-0.308
2012/03/13,-0.305
2012/03/14,-0.302
2012/03/15,-0.299
2012/03/16,-0.296
2012/03/17,-0.293
2012/03/18,-0.29
2012/03/19,-0.287
2012/03/20,-0.284
2012/03/21,-0.281
2012/03/22,-0.278
2012/03/23,-0.275
2012/03/24,-0.272
2012/03/25,-0.269
2012/03/26,-0.266
2012/03/27,-0.263
2012/03/28,-0.26
2012/03/29,-0.257
2012/03/30,-0.254
2012/03/31,-0.251
2012/04/01,-0.248
2012/04/02,-0.244
2012/04/03,-0.241
2012/04/04,-0.238
2012/04/05,-0.235
2012/04/06,-0.232
2012/04/07,-0.229
2012/04/08,-0.226
2012/04/09,-0.223
2012/04/10,-0.221
2012/04/11,-0.218
2012/04/12,-0.216
2012/04/13,-0.213
2012/04/14,-0.211
2012/04/15,-0.208
2012/04/16,-0.206
2012/04/17,-0.204
2012/04/18,-0.201
2012/04/19,-0.198
2012/04/20,-0.195
2012/04/21,-0.192
2012/04/22,-0.189
2012/04/23,-0.186
2012/04/24,-0.183
2012/04/25,-0.181
2012/04/26,-0.179
2012/04/27,-0.177
2012/04/28,-0.175
2012/04/29,-0.174
2012/04/30,-0.173
2012/05/01,-0.173
2012/05/02,-0.173
2012/05/03,-0.174
2012/05/04,-0.175
2012/05/05,-0.177
2012/05/06,-0.18
2012/05/07,-0.183
2012/05/08,-0.186
2012/05/09,-0.19
2012/05/10,-0.195
2012/05/11,-0.199
2012/05/12,-0.205
2012/05/13,-0.21
2012/05/14,-0.216
2012/05/15,-0.223
2012/05/16,-0.229
2012/05/17,-0.236
2012/05/18,-0.243
2012/05/19,-0.251
2012/05/20,-0.259
2012/05/21,-0.267
2012/05/22,-0.275
2012/05/23,-0.283
2012/05/24,-0.292
2012/05/25,-0.301
2012/05/26,-0.31
2012/05/27,-0.318
2012/05/28,-0.328
2012/05/29,-0.337
2012/05/30,-0.346
2012/05/31,-0.355
2012/06/01,-0.364
2012/06/02,-0.373
2012/06/03,-0.382
2012/06/04,-0.392
2012/06/05,-0.401
2012/06/06,-0.41
2012/06/07,-0.419
2012/06/08,-0.428
2012/06/09,-0.437
2012/06/10,-0.446
2012/06/11,-0.456
2012/06/12,-0.465
2012/06/13,-0.474
2012/06/14,-0.483
2012/06/15,-0.492
2012/06/16,-0.501
2012/06/17,-0.511
2012/06/18,-0.52
2012/06/19,-0.529
2012/06/20,-0.538
2012/06/21,-0.547
2012/06/22,-0.556
2012/06/23,-0.564
2012/06/24,-0.573
2012/06/25,-0.582
2012/06/26,-0.59
2012/06/27,-0.599
2012/06/28,-0.607
2012/06/29,-0.615
2012/06/30,-0.624
2012/07/01,-0.632
2012/07/02,-0.639
2012/07/03,-0.647
2012/07/04,-0.654
2012/07/05,-0.662
2012/07/06,-0.669
2012/07/07,-0.676
2012/07/08,-0.683
2012/07/09,-0.689
2012/07/10,-0.696
2012/07/11,-0.702
2012/07/12,-0.708
2012/07/13,-0.714
2012/07/14,-0.72
2012/07/15,-0.725
2012/07/16,-0.731
2012/07/17,-0.736
2012/07/18,-0.741
2012/07/19,-0.746
2012/07/20,-0.75
2012/07/21,-0.755
2012/07/22,-0.76
2012/07/23,-0.764
2012/07/24,-0.769
2012/07/25,-0.773
2012/07/26,-0.777
2012/07/27,-0.78
2012/07/28,-0.784
2012/07/29,-0.787
2012/07/30,-0.79
2012/07/31,-0.792
2012/08/01,-0.794
2012/08/02,-0.796
2012/08/03,-0.797
2012/08/04,-0.797
2012/08/05,-0.797
2012/08/06,-0.796
2012/08/07,-0.795
2012/08/08,-0.793
2012/08/09,-0.792
2012/08/10,-0.79
2012/08/11,-0.788
2012/08/12,-0.786
2012/08/13,-0.785
2012/08/14,-0.783
2012/08/15,-0.781
2012/08/16,-0.779
2012/08/17,-0.775
2012/08/18,-0.771
2012/08/19,-0.767
2012/08/20,-0.763
2012/08/21,-0.758
2012/08/22,-0.752
2012/08/23,-0.745
2012/08/24,-0.738
2012/08/25,-0.73
2012/08/26,-0.723
2012/08/27,-0.715
2012/08/28,-0.708
2012/08/29,-0.7
2012/08/30,-0.693
2012/08/31,-0.686
2012/09/01,-0.68
2012/09/02,-0.673
2012/09/03,-0.667
2012/09/04,-0.662
2012/09/05,-0.656
2012/09/06,-0.651
2012/09/07,-0.646
2012/09/08,-0.64
2012/09/09,-0.633
2012/09/10,-0.627
2012/09/11,-0.621
2012/09/12,-0.616
2012/09/13,-0.611
2012/09/14,-0.606
2012/09/15,-0.601
2012/09/16,-0.597
2012/09/17,-0.593
2012/09/18,-0.59
2012/09/19,-0.586
2012/09/20,-0.581
2012/09/21,-0.577
2012/09/22,-0.574
2012/09/23,-0.57
2012/09/24,-0.566
2012/09/25,-0.563
2012/09/26,-0.559
2012/09/27,-0.556
2012/09/28,-0.553
2012/09/29,-0.549
2012/09/30,-0.546
2012/10/01,-0.543
2012/10/02,-0.54
2012/10/03,-0.536
2012/10/04,-0.533
2012/10/05,-0.529
2012/10/06,-0.526
2012/10/07,-0.523
2012/10/08,-0.52
2012/10/09,-0.518
2012/10/10,-0.516
2012/10/11,-0.514
2012/10/12,-0.512
2012/10/13,-0.51
2012/10/14,-0.508
2012/10/15,-0.507
2012/10/16,-0.505
2012/10/17,-0.503
2012/10/18,-0.501
2012/10/19,-0.499
2012/10/20,-0.497
2012/10/21,-0.495
2012/10/22,-0.493
2012/10/23,-0.492
2012/10/24,-0.49
2012/10/25,-0.488
2012/10/26,-0.485
2012/10/27,-0.48
2012/10/28,-0.475
2012/10/29,-0.469
2012/10/30,-0.464
2012/10/31,-0.459
2012/11/01,-0.454
2012/11/02,-0.448
2012/11/03,-0.443
2012/11/04,-0.438
2012/11/05,-0.434
2012/11/06,-0.429
2012/11/07,-0.425
2012/11/08,-0.421
2012/11/09,-0.416
2012/11/10,-0.412
2012/11/11,-0.408
2012/11/12,-0.404
2012/11/13,-0.401
2012/11/14,-0.397
2012/11/15,-0.394
2012/11/16,-0.392
2012/11/17,-0.389
2012/11/18,-0.387
2012/11/19,-0.385
2012/11/20,-0.383
2012/11/21,-0.381
2012/11/22,-0.38
2012/11/23,-0.378
2012/11/24,-0.377
2012/11/25,-0.376
2012/11/26,-0.374
2012/11/27,-0.373
2012/11/28,-0.371
2012/11/29,-0.37
2012/11/30,-0.368
2012/12/01,-0.367
2012/12/02,-0.365
2012/12/03,-0.363
2012/12/04,-0.361
2012/12/05,-0.358
2012/12/06,-0.355
2012/12/07,-0.351
2012/12/08,-0.348
2012/12/09,-0.345
2012/12/10,-0.341
2012/12/11,-0.338
2012/12/12,-0.335
2012/12/13,-0.331
2012/12/14,-0.328
2012/12/15,-0.325
2012/12/16,-0.322
2012/12/17,-0.32
2012/12/18,-0.318
2012/12/19,-0.316
2012/12/20,-0.314
2012/12/21,-0.312
2012/12/22,-0.311
2012/12/23,-0.309
2012/12/24,-0.308
2012/12/25,-0.306
2012/12/26,-0.305
2012/12/27,-0.303
2012/12/28,-0.302
2012/12/29,-0.302
2012/12/30,-0.301
2012/12/31,-0.301
2013/01/01,-0.3
2013/01/02,-0.3
2013/01/03,-0.299
2013/01/04,-0.298
2013/01/05,-0.298
2013/01/06,-0.297
2013/01/07,-0.297
2013/01/08,-0.296
2013/01/09,-0.295
2013/01/10,-0.294
2013/01/11,-0.293
2013/01/12,-0.292
2013/01/13,-0.292
2013/01/14,-0.291
2013/01/15,-0.291
2013/01/16,-0.29
2013/01/17,-0.29
2013/01/18,-0.289
2013/01/19,-0.288
2013/01/20,-0.287
2013/01/21,-0.286
2013/01/22,-0.284
2013/01/23,-0.281
2013/01/24,-0.278
2013/01/25,-0.274
2013/01/26,-0.271
2013/01/27,-0.267
2013/01/28,-0.263
2013/01/29,-0.259
2013/01/30,-0.254
2013/01/31,-0.249
2013/02/01,-0.244
2013/02/02,-0.24
2013/02/03,-0.235
2013/02/04,-0.23
2013/02/05,-0.225
2013/02/06,-0.219
2013/02/07,-0.213
2013/02/08,-0.208
2013/02/09,-0.202
2013/02/10,-0.196
2013/02/11,-0.191
2013/02/12,-0.185
2013/02/13,-0.179
2013/02/14,-0.174
2013/02/15,-0.168
2013/02/16,-0.162
2013/02/17,-0.157
2013/02/18,-0.152
2013/02/19,-0.147
2013/02/20,-0.142
2013/02/21,-0.137
2013/02/22,-0.133
2013/02/23,-0.128
2013/02/24,-0.124
2013/02/25,-0.12
2013/02/26,-0.117
2013/02/27,-0.113
2013/02/28,-0.11
2013/03/01,-0.107
2013/03/02,-0.103
2013/03/03,-0.101
2013/03/04,-0.098
2013/03/05,-0.095
2013/03/06,-0.091
2013/03/07,-0.087
2013/03/08,-0.083
2013/03/09,-0.079
2013/03/10,-0.074
2013/03/11,-0.07
2013/03/12,-0.065
2013/03/13,-0.059
2013/03/14,-0.053
2013/03/15,-0.047
2013/03/16,-0.04
2013/03/17,-0.033
2013/03/18,-0.023
2013/03/19,-0.012
2013/03/20,0
2013/03/21,0.014
2013/03/22,0.028
2013/03/23,0.042
2013/03/24,0.057
2013/03/25,0.073
2013/03/26,0.089
2013/03/27,0.107
2013/03/28,0.126
2013/03/29,0.146
2013/03/30,0.166
2013/03/31,0.186
2013/04/01,0.207
2013/04/02,0.23
2013/04/03,0.256
2013/04/04,0.285
2013/04/05,0.317
2013/04/06,0.35
2013/04/07,0.383
2013/04/08,0.418
2013/04/09,0.459
2013/04/10,0.514
2013/04/11,0.568
2013/04/12,0.621
2013/04/13,0.671
2013/04/14,0.717
2013/04/15,0.761
2013/04/16,0.801
2013/04/17,0.838
2013/04/18,0.875
2013/04/19,0.909
2013/04/20,0.941
2013/04/21,0.97
2013/04/22,0.998
2013/04/23,1.024
2013/04/24,1.047
2013/04/25,1.07
2013/04/26,1.091
2013/04/27,1.111
2013/04/28,1.128
2013/04/29,1.144
2013/04/30,1.159
2013/05/01,1.172
2013/05/02,1.184
2013/05/03,1.193
2013/05/04,1.2
2013/05/05,1.205
2013/05/06,1.208
2013/05/07,1.21
2013/05/08,1.211
2013/05/09,1.21
2013/05/10,1.208
2013/05/11,1.204
2013/05/12,1.199
2013/05/13,1.193
2013/05/14,1.186
2013/05/15,1.178
2013/05/16,1.169
2013/05/17,1.161
2013/05/18,1.152
2013/05/19,1.142
2013/05/20,1.132
2013/05/21,1.123
2013/05/22,1.114
2013/05/23,1.106
2013/05/24,1.098
2013/05/25,1.09
2013/05/26,1.082
2013/05/27,1.074
2013/05/28,1.066
2013/05/29,1.058
2013/05/30,1.051
2013/05/31,1.044
2013/06/01,1.037
2013/06/02,1.03
2013/06/03,1.023
2013/06/04,1.015
2013/06/05,1.008
2013/06/06,1.001
2013/06/07,0.994
2013/06/08,0.986
2013/06/09,0.979
2013/06/10,0.971
2013/06/11,0.963
2013/06/12,0.955
2013/06/13,0.947
2013/06/14,0.94
2013/06/15,0.933
2013/06/16,0.925
2013/06/17,0.916
2013/06/18,0.908
2013/06/19,0.899
2013/06/20,0.89
2013/06/21,0.881
2013/06/22,0.872
2013/06/23,0.863
2013/06/24,0.853
2013/06/25,0.844
2013/06/26,0.835
2013/06/27,0.825
2013/06/28,0.816
2013/06/29,0.806
2013/06/30,0.797
2013/07/01,0.788
2013/07/02,0.779
2013/07/03,0.772
2013/07/04,0.764
2013/07/05,0.757
2013/07/06,0.748
2013/07/07,0.739
2013/07/08,0.73
2013/07/09,0.722
2013/07/10,0.714
2013/07/11,0.707
2013/07/12,0.701
2013/07/13,0.695
2013/07/14,0.688
2013/07/15,0.681
2013/07/16,0.675
2013/07/17,0.668
2013/07/18,0.662
2013/07/19,0.656
2013/07/20,0.649
2013/07/21,0.641
2013/07/22,0.634
2013/07/23,0.627
2013/07/24,0.619
2013/07/25,0.612
2013/07/26,0.605
2013/07/27,0.598
2013/07/28,0.59
2013/07/29,0.582
2013/07/30,0.575
2013/07/31,0.567
2013/08/01,0.56
2013/08/02,0.553
2013/08/03,0.545
2013/08/04,0.536
2013/08/05,0.527
2013/08/06,0.519
2013/08/07,0.509
2013/08/08,0.499
2013/08/09,0.489
2013/08/10,0.479
2013/08/11,0.468
2013/08/12,0.458
2013/08/13,0.447
2013/08/14,0.437
2013/08/15,0.427
2013/08/16,0.416
2013/08/17,0.405
2013/08/18,0.393
2013/08/19,0.381
2013/08/20,0.368
2013/08/21,0.356
2013/08/22,0.344
2013/08/23,0.332
2013/08/24,0.32
2013/08/25,0.308
2013/08/26,0.296
2013/08/27,0.285
2013/08/28,0.274
2013/08/29,0.263
2013/08/30,0.252
2013/08/31,0.242
2013/09/01,0.232
2013/09/02,0.222
2013/09/03,0.212
2013/09/04,0.203
2013/09/05,0.193
2013/09/06,0.184
2013/09/07,0.174
2013/09/08,0.164
2013/09/09,0.154
2013/09/10,0.143
2013/09/11,0.134
2013/09/12,0.124
2013/09/13,0.116
2013/09/14,0.108
2013/09/15,0.099
2013/09/16,0.091
2013/09/17,0.082
2013/09/18,0.074
2013/09/19,0.066
2013/09/20,0.058
2013/09/21,0.05
2013/09/22,0.042
2013/09/23,0.034
2013/09/24,0.027
2013/09/25,0.02
2013/09/26,0.013
2013/09/27,0.008
2013/09/28,0.003
2013/09/29,-0.001
2013/09/30,-0.004
2013/10/01,-0.007
2013/10/02,-0.009
2013/10/03,-0.01
2013/10/04,-0.012
2013/10/05,-0.014
2013/10/06,-0.016
2013/10/07,-0.018
2013/10/08,-0.02
2013/10/09,-0.021
2013/10/10,-0.023
2013/10/11,-0.025
2013/10/12,-0.027
2013/10/13,-0.029
2013/10/14,-0.031
2013/10/15,-0.032
2013/10/16,-0.033
2013/10/17,-0.034
2013/10/18,-0.035
2013/10/19,-0.035
2013/10/20,-0.035
2013/10/21,-0.035
2013/10/22,-0.034
2013/10/23,-0.032
2013/10/24,-0.029
2013/10/25,-0.027
2013/10/26,-0.025
2013/10/27,-0.023
2013/10/28,-0.021
2013/10/29,-0.018
2013/10/30,-0.015
2013/10/31,-0.012
2013/11/01,-0.008
2013/11/02,-0.004
2013/11/03,0.001
2013/11/04,0.008
2013/11/05,0.018
2013/11/06,0.029
2013/11/07,0.043
2013/11/08,0.059
2013/11/09,0.08
2013/11/10,0.099
2013/11/11,0.118
2013/11/12,0.138
2013/11/13,0.157
2013/11/14,0.177
2013/11/15,0.198
2013/11/16,0.22
2013/11/17,0.244
2013/11/18,0.273
2013/11/19,0.308
2013/11/20,0.346
2013/11/21,0.385
2013/11/22,0.426
2013/11/23,0.468
2013/11/24,0.508
2013/11/25,0.546
2013/11/26,0.586
2013/11/27,0.632
2013/11/28,0.683
2013/11/29,0.737
2013/11/30,0.793
2013/12/01,0.849
2013/12/02,0.905
2013/12/03,0.959
2013/12/04,1.012
2013/12/05,1.066
2013/12/06,1.118
2013/12/07,1.169
2013/12/08,1.216
2013/12/09,1.258
2013/12/10,1.297
2013/12/11,1.332
2013/12/12,1.363
2013/12/13,1.389
2013/12/14,1.412
2013/12/15,1.431
2013/12/16,1.448
2013/12/17,1.461
2013/12/18,1.473
2013/12/19,1.482
2013/12/20,1.488
2013/12/21,1.491
2013/12/22,1.49
2013/12/23,1.486
2013/12/24,1.48
2013/12/25,1.472
2013/12/26,1.463
2013/12/27,1.452
2013/12/28,1.439
2013/12/29,1.424
2013/12/30,1.408
2013/12/31,1.391
2014/01/01,1.373
2014/01/02,1.355
2014/01/03,1.336
2014/01/04,1.318
