Date,mining_profitability90sma
2010/11/10,85227
2010/11/11,83772
2010/11/12,81853
2010/11/13,81335
2010/11/14,80645
2010/11/15,79883
2010/11/16,78970
2010/11/17,78106
2010/11/18,76937
2010/11/19,75907
2010/11/20,74784
2010/11/21,73821
2010/11/22,72876
2010/11/23,71908
2010/11/24,71024
2010/11/25,70494
2010/11/26,69844
2010/11/27,69125
2010/11/28,68445
2010/11/29,67697
2010/11/30,66998
2010/12/01,66202
2010/12/02,65402
2010/12/03,64588
2010/12/04,63867
2010/12/05,63088
2010/12/06,62245
2010/12/07,61526
2010/12/08,61010
2010/12/09,60201
2010/12/10,59424
2010/12/11,58646
2010/12/12,57889
2010/12/13,57000
2010/12/14,56344
2010/12/15,55489
2010/12/16,54804
2010/12/17,54018
2010/12/18,53519
2010/12/19,53022
2010/12/20,52533
2010/12/21,52006
2010/12/22,51288
2010/12/23,50746
2010/12/24,50230
2010/12/25,49669
2010/12/26,49078
2010/12/27,48614
2010/12/28,48369
2010/12/29,48064
2010/12/30,47789
2010/12/31,47599
2011/01/01,47265
2011/01/02,46918
2011/01/03,46624
2011/01/04,46210
2011/01/05,45897
2011/01/06,45458
2011/01/07,44937
2011/01/08,44290
2011/01/09,43780
2011/01/10,43244
2011/01/11,42635
2011/01/12,41938
2011/01/13,41407
2011/01/14,40680
2011/01/15,40110
2011/01/16,39558
2011/01/17,38932
2011/01/18,38271
2011/01/19,38023
2011/01/20,37735
2011/01/21,37389
2011/01/22,36996
2011/01/23,36701
2011/01/24,36200
2011/01/25,35626
2011/01/26,34912
2011/01/27,34187
2011/01/28,33353
2011/01/29,33010
2011/01/30,32530
2011/01/31,32119
2011/02/01,31708
2011/02/02,31262
2011/02/03,30745
2011/02/04,29946
2011/02/05,28892
2011/02/06,28198
2011/02/07,28079
2011/02/08,27855
2011/02/09,27773
2011/02/10,27668
2011/02/11,27311
2011/02/12,27042
2011/02/13,26890
2011/02/14,26719
2011/02/15,26612
2011/02/16,26532
2011/02/17,26620
2011/02/18,26499
2011/02/19,26271
2011/02/20,26082
2011/02/21,25911
2011/02/22,25686
2011/02/23,25467
2011/02/24,25290
2011/02/25,25152
2011/02/26,25011
2011/02/27,24763
2011/02/28,24591
2011/03/01,24442
2011/03/02,24322
2011/03/03,24182
2011/03/04,24040
2011/03/05,23955
2011/03/06,23836
2011/03/07,23677
2011/03/08,23516
2011/03/09,23402
2011/03/10,23352
2011/03/11,23276
2011/03/12,23228
2011/03/13,23170
2011/03/14,23062
2011/03/15,22956
2011/03/16,22878
2011/03/17,22800
2011/03/18,22682
2011/03/19,22554
2011/03/20,22468
2011/03/21,22340
2011/03/22,22273
2011/03/23,22219
2011/03/24,22145
2011/03/25,22099
2011/03/26,22035
2011/03/27,21951
2011/03/28,21892
2011/03/29,21803
2011/03/30,21695
2011/03/31,21608
2011/04/01,21489
2011/04/02,21391
2011/04/03,21332
2011/04/04,21250
2011/04/05,21154
2011/04/06,21060
2011/04/07,20922
2011/04/08,20823
2011/04/09,20688
2011/04/10,20584
2011/04/11,20450
2011/04/12,20340
2011/04/13,20232
2011/04/14,20106
2011/04/15,20004
2011/04/16,19911
2011/04/17,19832
2011/04/18,19789
2011/04/19,19742
2011/04/20,19646
2011/04/21,19555
2011/04/22,19459
2011/04/23,19385
2011/04/24,19303
2011/04/25,19278
2011/04/26,19230
2011/04/27,19232
2011/04/28,19262
2011/04/29,19346
2011/04/30,19451
2011/05/01,19492
2011/05/02,19528
2011/05/03,19508
2011/05/04,19495
2011/05/05,19429
2011/05/06,19364
2011/05/07,19258
2011/05/08,19170
2011/05/09,19186
2011/05/10,19019
2011/05/11,18990
2011/05/12,18953
2011/05/13,19066
2011/05/14,19177
2011/05/15,19199
2011/05/16,19280
2011/05/17,19360
2011/05/18,19447
2011/05/19,19389
2011/05/20,19448
2011/05/21,19434
2011/05/22,19476
2011/05/23,19556
2011/05/24,19598
2011/05/25,19694
2011/05/26,19727
2011/05/27,19570
2011/05/28,19575
2011/05/29,19662
2011/05/30,19708
2011/05/31,19725
2011/06/01,19786
2011/06/02,19842
2011/06/03,19961
2011/06/04,20235
2011/06/05,20538
2011/06/06,20770
2011/06/07,21011
2011/06/08,21445
2011/06/09,21929
2011/06/10,22311
2011/06/11,22615
2011/06/12,22799
2011/06/13,23036
2011/06/14,23312
2011/06/15,23499
2011/06/16,23580
2011/06/17,23675
2011/06/18,23772
2011/06/19,23888
2011/06/20,24008
2011/06/21,24099
2011/06/22,24196
2011/06/23,24250
2011/06/24,24278
2011/06/25,24272
2011/06/26,24263
2011/06/27,24281
2011/06/28,24292
2011/06/29,24293
2011/06/30,24316
2011/07/01,24309
2011/07/02,24302
2011/07/03,24310
2011/07/04,24319
2011/07/05,24325
2011/07/06,24339
2011/07/07,24325
2011/07/08,24350
2011/07/09,24340
2011/07/10,24335
2011/07/11,24335
2011/07/12,24309
2011/07/13,24300
2011/07/14,24263
2011/07/15,24215
2011/07/16,24154
2011/07/17,24126
2011/07/18,24071
2011/07/19,24019
2011/07/20,23982
2011/07/21,23900
2011/07/22,23803
2011/07/23,23693
2011/07/24,23574
2011/07/25,23468
2011/07/26,23353
2011/07/27,23191
2011/07/28,22955
2011/07/29,22718
2011/07/30,22482
2011/07/31,22246
2011/08/01,21988
2011/08/02,21708
2011/08/03,21414
2011/08/04,21114
2011/08/05,20825
2011/08/06,20470
2011/08/07,20139
2011/08/08,19894
2011/08/09,19539
2011/08/10,19195
2011/08/11,18687
2011/08/12,18176
2011/08/13,17760
2011/08/14,17255
2011/08/15,16767
2011/08/16,16335
2011/08/17,16151
2011/08/18,15917
2011/08/19,15701
2011/08/20,15480
2011/08/21,15207
2011/08/22,14930
2011/08/23,14624
2011/08/24,14362
2011/08/25,14265
2011/08/26,14116
2011/08/27,13929
2011/08/28,13774
2011/08/29,13615
2011/08/30,13406
2011/08/31,13205
2011/09/01,12929
2011/09/02,12532
2011/09/03,12135
2011/09/04,11788
2011/09/05,11455
2011/09/06,10958
2011/09/07,10377
2011/09/08,9897
2011/09/09,9516
2011/09/10,9230
2011/09/11,8889
2011/09/12,8524
2011/09/13,8243
2011/09/14,8093
2011/09/15,7919
2011/09/16,7729
2011/09/17,7533
2011/09/18,7344
2011/09/19,7145
2011/09/20,6970
2011/09/21,6794
2011/09/22,6674
2011/09/23,6585
2011/09/24,6485
2011/09/25,6374
2011/09/26,6268
2011/09/27,6159
2011/09/28,6051
2011/09/29,5962
2011/09/30,5872
2011/10/01,5787
2011/10/02,5693
2011/10/03,5633
2011/10/04,5547
2011/10/05,5489
2011/10/06,5396
2011/10/07,5333
2011/10/08,5259
2011/10/09,5179
2011/10/10,5108
2011/10/11,5017
2011/10/12,4957
2011/10/13,4882
2011/10/14,4823
2011/10/15,4748
2011/10/16,4676
2011/10/17,4617
2011/10/18,4538
2011/10/19,4467
2011/10/20,4393
2011/10/21,4322
2011/10/22,4247
2011/10/23,4179
2011/10/24,4106
2011/10/25,4038
2011/10/26,3975
2011/10/27,3903
2011/10/28,3838
2011/10/29,3770
2011/10/30,3722
2011/10/31,3679
2011/11/01,3647
2011/11/02,3624
2011/11/03,3586
2011/11/04,3574
2011/11/05,3558
2011/11/06,3536
2011/11/07,3508
2011/11/08,3482
2011/11/09,3453
2011/11/10,3422
2011/11/11,3393
2011/11/12,3357
2011/11/13,3324
2011/11/14,3273
2011/11/15,3229
2011/11/16,3185
2011/11/17,3141
2011/11/18,3084
2011/11/19,3026
2011/11/20,2984
2011/11/21,2939
2011/11/22,2899
2011/11/23,2856
2011/11/24,2821
2011/11/25,2798
2011/11/26,2766
2011/11/27,2728
2011/11/28,2697
2011/11/29,2669
2011/11/30,2654
2011/12/01,2629
2011/12/02,2603
2011/12/03,2584
2011/12/04,2558
2011/12/05,2542
2011/12/06,2534
2011/12/07,2519
2011/12/08,2513
2011/12/09,2514
2011/12/10,2512
2011/12/11,2507
2011/12/12,2498
2011/12/13,2494
2011/12/14,2491
2011/12/15,2490
2011/12/16,2488
2011/12/17,2491
2011/12/18,2490
2011/12/19,2485
2011/12/20,2481
2011/12/21,2484
2011/12/22,2491
2011/12/23,2490
2011/12/24,2496
2011/12/25,2507
2011/12/26,2516
2011/12/27,2515
2011/12/28,2528
2011/12/29,2534
2011/12/30,2541
2011/12/31,2553
2012/01/01,2566
2012/01/02,2589
2012/01/03,2600
2012/01/04,2618
2012/01/05,2649
2012/01/06,2692
2012/01/07,2731
2012/01/08,2767
2012/01/09,2805
2012/01/10,2830
2012/01/11,2864
2012/01/12,2887
2012/01/13,2920
2012/01/14,2953
2012/01/15,2986
2012/01/16,3038
2012/01/17,3071
2012/01/18,3099
2012/01/19,3142
2012/01/20,3182
2012/01/21,3213
2012/01/22,3237
2012/01/23,3275
2012/01/24,3307
2012/01/25,3338
2012/01/26,3362
2012/01/27,3383
2012/01/28,3400
2012/01/29,3421
2012/01/30,3436
2012/01/31,3449
2012/02/01,3471
2012/02/02,3495
2012/02/03,3516
2012/02/04,3539
2012/02/05,3556
2012/02/06,3571
2012/02/07,3586
2012/02/08,3610
2012/02/09,3632
2012/02/10,3645
2012/02/11,3668
2012/02/12,3688
2012/02/13,3705
2012/02/14,3725
2012/02/15,3738
2012/02/16,3752
2012/02/17,3773
2012/02/18,3785
2012/02/19,3799
2012/02/20,3809
2012/02/21,3823
2012/02/22,3840
2012/02/23,3853
2012/02/24,3873
2012/02/25,3890
2012/02/26,3902
2012/02/27,3916
2012/02/28,3924
2012/02/29,3932
2012/03/01,3944
2012/03/02,3945
2012/03/03,3953
2012/03/04,3960
2012/03/05,3967
2012/03/06,3974
2012/03/07,3980
2012/03/08,3986
2012/03/09,3997
2012/03/10,3995
2012/03/11,4001
2012/03/12,4007
2012/03/13,4013
2012/03/14,4023
2012/03/15,4031
2012/03/16,4040
2012/03/17,4052
2012/03/18,4055
2012/03/19,4055
2012/03/20,4055
2012/03/21,4050
2012/03/22,4050
2012/03/23,4044
2012/03/24,4040
2012/03/25,4032
2012/03/26,4031
2012/03/27,4026
2012/03/28,4024
2012/03/29,4011
2012/03/30,4004
2012/03/31,3990
2012/04/01,3971
2012/04/02,3951
2012/04/03,3940
2012/04/04,3910
2012/04/05,3875
2012/04/06,3845
2012/04/07,3814
2012/04/08,3789
2012/04/09,3768
2012/04/10,3740
2012/04/11,3715
2012/04/12,3685
2012/04/13,3659
2012/04/14,3641
2012/04/15,3601
2012/04/16,3590
2012/04/17,3579
2012/04/18,3554
2012/04/19,3534
2012/04/20,3513
2012/04/21,3503
2012/04/22,3480
2012/04/23,3460
2012/04/24,3448
2012/04/25,3433
2012/04/26,3427
2012/04/27,3419
2012/04/28,3405
2012/04/29,3398
2012/04/30,3393
2012/05/01,3380
2012/05/02,3358
2012/05/03,3348
2012/05/04,3335
2012/05/05,3330
2012/05/06,3322
2012/05/07,3316
2012/05/08,3305
2012/05/09,3291
2012/05/10,3274
2012/05/11,3262
2012/05/12,3245
2012/05/13,3239
2012/05/14,3230
2012/05/15,3225
2012/05/16,3225
2012/05/17,3218
2012/05/18,3217
2012/05/19,3219
2012/05/20,3219
2012/05/21,3214
2012/05/22,3208
2012/05/23,3204
2012/05/24,3195
2012/05/25,3192
2012/05/26,3194
2012/05/27,3190
2012/05/28,3184
2012/05/29,3178
2012/05/30,3178
2012/05/31,3178
2012/06/01,3185
2012/06/02,3184
2012/06/03,3181
2012/06/04,3183
2012/06/05,3183
2012/06/06,3183
2012/06/07,3183
2012/06/08,3188
2012/06/09,3195
2012/06/10,3196
2012/06/11,3191
2012/06/12,3200
2012/06/13,3200
2012/06/14,3200
2012/06/15,3203
2012/06/16,3211
2012/06/17,3222
2012/06/18,3233
2012/06/19,3234
2012/06/20,3247
2012/06/21,3258
2012/06/22,3263
2012/06/23,3275
2012/06/24,3277
2012/06/25,3284
2012/06/26,3290
2012/06/27,3302
2012/06/28,3308
2012/06/29,3317
2012/06/30,3327
2012/07/01,3342
2012/07/02,3350
2012/07/03,3362
2012/07/04,3369
2012/07/05,3373
2012/07/06,3385
2012/07/07,3394
2012/07/08,3403
2012/07/09,3413
2012/07/10,3427
2012/07/11,3438
2012/07/12,3455
2012/07/13,3469
2012/07/14,3486
2012/07/15,3489
2012/07/16,3508
2012/07/17,3529
2012/07/18,3542
2012/07/19,3555
2012/07/20,3572
2012/07/21,3588
2012/07/22,3610
2012/07/23,3620
2012/07/24,3640
2012/07/25,3652
2012/07/26,3667
2012/07/27,3687
2012/07/28,3694
2012/07/29,3716
2012/07/30,3729
2012/07/31,3739
2012/08/01,3753
2012/08/02,3776
2012/08/03,3793
2012/08/04,3817
2012/08/05,3835
2012/08/06,3857
2012/08/07,3890
2012/08/08,3925
2012/08/09,3950
2012/08/10,3981
2012/08/11,4011
2012/08/12,4039
2012/08/13,4070
2012/08/14,4096
2012/08/15,4131
2012/08/16,4161
2012/08/17,4187
2012/08/18,4218
2012/08/19,4246
2012/08/20,4257
2012/08/21,4270
2012/08/22,4289
2012/08/23,4304
2012/08/24,4313
2012/08/25,4325
2012/08/26,4343
2012/08/27,4355
2012/08/28,4369
2012/08/29,4386
2012/08/30,4393
2012/08/31,4401
2012/09/01,4414
2012/09/02,4426
2012/09/03,4430
2012/09/04,4446
2012/09/05,4457
2012/09/06,4465
2012/09/07,4469
2012/09/08,4473
2012/09/09,4489
2012/09/10,4490
2012/09/11,4494
2012/09/12,4501
2012/09/13,4500
2012/09/14,4504
2012/09/15,4508
2012/09/16,4510
2012/09/17,4525
2012/09/18,4524
2012/09/19,4527
2012/09/20,4534
2012/09/21,4542
2012/09/22,4550
2012/09/23,4557
2012/09/24,4563
2012/09/25,4561
2012/09/26,4569
2012/09/27,4579
2012/09/28,4584
2012/09/29,4590
2012/09/30,4594
2012/10/01,4592
2012/10/02,4604
2012/10/03,4607
2012/10/04,4610
2012/10/05,4613
2012/10/06,4624
2012/10/07,4619
2012/10/08,4624
2012/10/09,4622
2012/10/10,4615
2012/10/11,4605
2012/10/12,4602
2012/10/13,4603
2012/10/14,4589
2012/10/15,4580
2012/10/16,4571
2012/10/17,4564
2012/10/18,4555
2012/10/19,4541
2012/10/20,4534
2012/10/21,4528
2012/10/22,4517
2012/10/23,4502
2012/10/24,4496
2012/10/25,4479
2012/10/26,4474
2012/10/27,4450
2012/10/28,4441
2012/10/29,4433
2012/10/30,4415
2012/10/31,4393
2012/11/01,4372
2012/11/02,4348
2012/11/03,4328
2012/11/04,4306
2012/11/05,4277
2012/11/06,4249
2012/11/07,4226
2012/11/08,4202
2012/11/09,4176
2012/11/10,4150
2012/11/11,4126
2012/11/12,4100
2012/11/13,4073
2012/11/14,4043
2012/11/15,4018
2012/11/16,3995
2012/11/17,3975
2012/11/18,3969
2012/11/19,3964
2012/11/20,3950
2012/11/21,3939
2012/11/22,3929
2012/11/23,3926
2012/11/24,3912
2012/11/25,3907
2012/11/26,3896
2012/11/27,3884
2012/11/28,3872
2012/11/29,3845
2012/11/30,3817
2012/12/01,3790
2012/12/02,3765
2012/12/03,3733
2012/12/04,3702
2012/12/05,3678
2012/12/06,3655
2012/12/07,3634
2012/12/08,3605
2012/12/09,3581
2012/12/10,3562
2012/12/11,3533
2012/12/12,3512
2012/12/13,3485
2012/12/14,3457
2012/12/15,3430
2012/12/16,3401
2012/12/17,3377
2012/12/18,3352
2012/12/19,3323
2012/12/20,3293
2012/12/21,3273
2012/12/22,3249
2012/12/23,3220
2012/12/24,3201
2012/12/25,3174
2012/12/26,3147
2012/12/27,3126
2012/12/28,3101
2012/12/29,3078
2012/12/30,3063
2012/12/31,3034
2013/01/01,3015
2013/01/02,2992
2013/01/03,2971
2013/01/04,2944
2013/01/05,2928
2013/01/06,2903
2013/01/07,2890
2013/01/08,2867
2013/01/09,2848
2013/01/10,2829
2013/01/11,2806
2013/01/12,2792
2013/01/13,2769
2013/01/14,2753
2013/01/15,2733
2013/01/16,2713
2013/01/17,2698
2013/01/18,2678
2013/01/19,2666
2013/01/20,2649
2013/01/21,2637
2013/01/22,2622
2013/01/23,2609
2013/01/24,2603
2013/01/25,2597
2013/01/26,2594
2013/01/27,2589
2013/01/28,2587
2013/01/29,2586
2013/01/30,2585
2013/01/31,2591
2013/02/01,2588
2013/02/02,2588
2013/02/03,2594
2013/02/04,2595
2013/02/05,2591
2013/02/06,2589
2013/02/07,2589
2013/02/08,2593
2013/02/09,2594
2013/02/10,2602
2013/02/11,2602
2013/02/12,2607
2013/02/13,2618
2013/02/14,2617
2013/02/15,2629
2013/02/16,2638
2013/02/17,2640
2013/02/18,2640
2013/02/19,2643
2013/02/20,2655
2013/02/21,2651
2013/02/22,2659
2013/02/23,2662
2013/02/24,2663
2013/02/25,2674
2013/02/26,2682
2013/02/27,2710
2013/02/28,2737
2013/03/01,2760
2013/03/02,2783
2013/03/03,2807
2013/03/04,2833
2013/03/05,2852
2013/03/06,2881
2013/03/07,2915
2013/03/08,2947
2013/03/09,2983
2013/03/10,3018
2013/03/11,3049
2013/03/12,3086
2013/03/13,3119
2013/03/14,3153
2013/03/15,3179
2013/03/16,3210
2013/03/17,3240
2013/03/18,3270
2013/03/19,3301
2013/03/20,3357
2013/03/21,3408
2013/03/22,3459
2013/03/23,3515
2013/03/24,3548
2013/03/25,3581
2013/03/26,3614
2013/03/27,3653
2013/03/28,3710
2013/03/29,3758
2013/03/30,3803
2013/03/31,3857
2013/04/01,3913
2013/04/02,3977
2013/04/03,4050
2013/04/04,4122
2013/04/05,4210
2013/04/06,4283
2013/04/07,4360
2013/04/08,4453
2013/04/09,4578
2013/04/10,4689
2013/04/11,4746
2013/04/12,4791
2013/04/13,4839
2013/04/14,4877
2013/04/15,4921
2013/04/16,4949
2013/04/17,4983
2013/04/18,5009
2013/04/19,5048
2013/04/20,5099
2013/04/21,5147
2013/04/22,5183
2013/04/23,5234
2013/04/24,5282
2013/04/25,5347
2013/04/26,5391
2013/04/27,5430
2013/04/28,5484
2013/04/29,5528
2013/04/30,5563
2013/05/01,5592
2013/05/02,5618
2013/05/03,5638
2013/05/04,5657
2013/05/05,5691
2013/05/06,5717
2013/05/07,5745
2013/05/08,5767
2013/05/09,5789
2013/05/10,5815
2013/05/11,5839
2013/05/12,5857
2013/05/13,5875
2013/05/14,5880
2013/05/15,5891
2013/05/16,5897
2013/05/17,5909
2013/05/18,5922
2013/05/19,5939
2013/05/20,5949
2013/05/21,5961
2013/05/22,5977
2013/05/23,5995
2013/05/24,6013
2013/05/25,6033
2013/05/26,6042
2013/05/27,6059
2013/05/28,6070
2013/05/29,6083
2013/05/30,6100
2013/05/31,6114
2013/06/01,6135
2013/06/02,6144
2013/06/03,6160
2013/06/04,6166
2013/06/05,6155
2013/06/06,6144
2013/06/07,6128
2013/06/08,6112
2013/06/09,6093
2013/06/10,6072
2013/06/11,6057
2013/06/12,6043
2013/06/13,6029
2013/06/14,6014
2013/06/15,5995
2013/06/16,5979
2013/06/17,5951
2013/06/18,5903
2013/06/19,5861
2013/06/20,5816
2013/06/21,5775
2013/06/22,5749
2013/06/23,5723
2013/06/24,5690
2013/06/25,5655
2013/06/26,5601
2013/06/27,5558
2013/06/28,5511
2013/06/29,5459
2013/06/30,5401
2013/07/01,5335
2013/07/02,5258
2013/07/03,5184
2013/07/04,5093
2013/07/05,5014
2013/07/06,4927
2013/07/07,4832
2013/07/08,4704
2013/07/09,4586
2013/07/10,4528
2013/07/11,4474
2013/07/12,4416
2013/07/13,4373
2013/07/14,4327
2013/07/15,4291
2013/07/16,4254
2013/07/17,4221
2013/07/18,4169
2013/07/19,4111
2013/07/20,4055
2013/07/21,4007
2013/07/22,3944
2013/07/23,3875
2013/07/24,3797
2013/07/25,3732
2013/07/26,3676
2013/07/27,3607
2013/07/28,3541
2013/07/29,3488
2013/07/30,3435
2013/07/31,3393
2013/08/01,3353
2013/08/02,3308
2013/08/03,3252
2013/08/04,3207
2013/08/05,3159
2013/08/06,3115
2013/08/07,3069
2013/08/08,3020
2013/08/09,2967
2013/08/10,2924
2013/08/11,2881
2013/08/12,2843
2013/08/13,2804
2013/08/14,2760
2013/08/15,2712
2013/08/16,2665
2013/08/17,2621
2013/08/18,2580
2013/08/19,2528
2013/08/20,2482
2013/08/21,2429
2013/08/22,2380
2013/08/23,2328
2013/08/24,2279
2013/08/25,2227
2013/08/26,2179
2013/08/27,2129
2013/08/28,2078
2013/08/29,2032
2013/08/30,1977
2013/08/31,1934
2013/09/01,1886
2013/09/02,1839
2013/09/03,1805
2013/09/04,1770
2013/09/05,1737
2013/09/06,1702
2013/09/07,1673
2013/09/08,1644
2013/09/09,1611
2013/09/10,1578
2013/09/11,1550
2013/09/12,1520
2013/09/13,1493
2013/09/14,1466
2013/09/15,1446
2013/09/16,1423
2013/09/17,1397
2013/09/18,1371
2013/09/19,1345
2013/09/20,1321
2013/09/21,1299
2013/09/22,1277
2013/09/23,1254
2013/09/24,1231
2013/09/25,1207
2013/09/26,1185
2013/09/27,1164
2013/09/28,1147
2013/09/29,1129
2013/09/30,1112
2013/10/01,1094
2013/10/02,1079
2013/10/03,1063
2013/10/04,1049
2013/10/05,1036
2013/10/06,1020
2013/10/07,1005
2013/10/08,987.655
2013/10/09,974.77
2013/10/10,962.529
2013/10/11,945.86
2013/10/12,930.695
2013/10/13,915.521
2013/10/14,900.72
2013/10/15,883.684
2013/10/16,869.614
2013/10/17,854.072
2013/10/18,839.104
2013/10/19,823.236
2013/10/20,811.555
2013/10/21,801.097
2013/10/22,787.812
2013/10/23,776.719
2013/10/24,764.482
2013/10/25,750.886
2013/10/26,738.349
2013/10/27,723.21
2013/10/28,708.09
2013/10/29,693.829
2013/10/30,680.836
2013/10/31,665.819
2013/11/01,654.681
2013/11/02,642.375
2013/11/03,630.955
2013/11/04,618.824
2013/11/05,607.462
2013/11/06,594.82
2013/11/07,584.527
2013/11/08,572.871
2013/11/09,562.804
2013/11/10,552.517
2013/11/11,543.379
2013/11/12,536.717
2013/11/13,529.294
2013/11/14,523.362
2013/11/15,516.852
2013/11/16,510.523
2013/11/17,504.555
2013/11/18,497.706
2013/11/19,492.129
2013/11/20,484.026
2013/11/21,478.639
2013/11/22,475.064
2013/11/23,473.013
2013/11/24,469.92
2013/11/25,466.849
2013/11/26,462.689
2013/11/27,461.791
2013/11/28,460.038
2013/11/29,456.985
2013/11/30,455.94
2013/12/01,452.748
2013/12/02,448.604
2013/12/03,450.012
2013/12/04,449.559
2013/12/05,449.872
2013/12/06,451.215
2013/12/07,449.083
2013/12/08,446.756
2013/12/09,445.175
2013/12/10,443.599
2013/12/11,440.952
2013/12/12,438.167
2013/12/13,435.508
2013/12/14,435.679
2013/12/15,434.894
2013/12/16,433.062
2013/12/17,430.467
2013/12/18,427.617
2013/12/19,425.21
2013/12/20,422.733
2013/12/21,419.821
2013/12/22,416.991
2013/12/23,414.029
2013/12/24,411.816
2013/12/25,410.888
2013/12/26,409.73
2013/12/27,408.477
2013/12/28,407.101
2013/12/29,406.172
2013/12/30,404.98
2013/12/31,404.071
2014/01/01,403.904
2014/01/02,402.18
2014/01/03,400.583
2014/01/04,400.027
2014/01/05,400.532
2014/01/06,400.654
2014/01/07,400.467
2014/01/08,400.047
2014/01/09,400.063
2014/01/10,399.071
2014/01/11,399.039
2014/01/12,398.751
2014/01/13,396.931
2014/01/14,396.508
2014/01/15,396.727
2014/01/16,396.006
2014/01/17,394.927
2014/01/18,394.594
2014/01/19,393.646
2014/01/20,392.716
2014/01/21,391.108
2014/01/22,390.063
2014/01/23,388.919
2014/01/24,389.079
2014/01/25,388.527
2014/01/26,388.025
2014/01/27,387.661
2014/01/28,386.503
2014/01/29,385.651
2014/01/30,384.987
2014/01/31,384.411
2014/02/01,383.677
2014/02/02,382.808
2014/02/03,381.678
2014/02/04,380.994
2014/02/05,380.012
2014/02/06,378.637
2014/02/07,376.048
2014/02/08,374.186
2014/02/09,371.964
2014/02/10,369.654
2014/02/11,367.465
2014/02/12,364.258
2014/02/13,360.919
2014/02/14,357.514
2014/02/15,354.249
2014/02/16,350.886
2014/02/17,346.075
2014/02/18,342.681
2014/02/19,338.501
2014/02/20,332.921
2014/02/21,327.079
2014/02/22,321.749
2014/02/23,316.184
2014/02/24,310.581
2014/02/25,302.478
2014/02/26,294.825
2014/02/27,287.725
2014/02/28,279.47
2014/03/01,272.978
2014/03/02,267.222
2014/03/03,259.409
2014/03/04,252.851
2014/03/05,245.963
2014/03/06,239.098
2014/03/07,234.454
2014/03/08,229.245
2014/03/09,224.193
2014/03/10,218.414
2014/03/11,213.964
2014/03/12,209.846
2014/03/13,205.107
2014/03/14,200.134
2014/03/15,196.27
2014/03/16,191.981
2014/03/17,188.554
2014/03/18,186.002
2014/03/19,182.962
2014/03/20,180.278
2014/03/21,177.908
2014/03/22,175.471
2014/03/23,173.162
2014/03/24,170.744
2014/03/25,168.259
2014/03/26,165.253
2014/03/27,162.274
2014/03/28,159.679
2014/03/29,156.552
2014/03/30,153.491
2014/03/31,150.395
2014/04/01,147.019
2014/04/02,145.125
2014/04/03,142.204
2014/04/04,139.66
2014/04/05,136.079
2014/04/06,132.738
2014/04/07,129.717
2014/04/08,126.664
2014/04/09,123.417
2014/04/10,120.697
2014/04/11,117.451
2014/04/12,114.111
2014/04/13,112.212
2014/04/14,109.982
2014/04/15,107.479
2014/04/16,105.349
2014/04/17,103.515
2014/04/18,101.074
2014/04/19,98.904
2014/04/20,96.308
2014/04/21,94.264
2014/04/22,91.795
2014/04/23,89.713
2014/04/24,87.727
2014/04/25,86.048
2014/04/26,84.287
2014/04/27,82.307
2014/04/28,80.779
2014/04/29,79.127
2014/04/30,77.063
2014/05/01,75.31
