Date,fee_to_reward7stdUSD
2010/10/25,0.001
2010/10/26,0.001
2010/10/27,0.001
2010/10/28,0.001
2010/10/29,0.001
2010/10/30,0
2010/10/31,0
2010/11/01,0
2010/11/02,0
2010/11/03,0
2010/11/04,0
2010/11/05,0
2010/11/06,0
2010/11/07,0
2010/11/08,0.009
2010/11/09,0.009
2010/11/10,0.009
2010/11/11,0.009
2010/11/12,0.009
2010/11/13,0.009
2010/11/14,0.009
2010/11/15,0.004
2010/11/16,0.004
2010/11/17,0.004
2010/11/18,0.004
2010/11/19,0.003
2010/11/20,0.012
2010/11/21,0.014
2010/11/22,0.015
2010/11/23,0.014
2010/11/24,0.014
2010/11/25,0.014
2010/11/26,0.013
2010/11/27,0.012
2010/11/28,0.01
2010/11/29,0.008
2010/11/30,0.003
2010/12/01,0.003
2010/12/02,0.003
2010/12/03,0.001
2010/12/04,0.001
2010/12/05,0.001
2010/12/06,0.001
2010/12/07,0.001
2010/12/08,0.001
2010/12/09,0.001
2010/12/10,0.001
2010/12/11,0.001
2010/12/12,0.001
2010/12/13,0.003
2010/12/14,0.003
2010/12/15,0.003
2010/12/16,0.003
2010/12/17,0.003
2010/12/18,0.003
2010/12/19,0.003
2010/12/20,0.002
2010/12/21,0.002
2010/12/22,0.002
2010/12/23,0.002
2010/12/24,0.001
2010/12/25,0.001
2010/12/26,0.001
2010/12/27,0.001
2010/12/28,0.001
2010/12/29,0.001
2010/12/30,0.001
2010/12/31,0.001
2011/01/01,0.001
2011/01/02,0.001
2011/01/03,0.007
2011/01/04,0.007
2011/01/05,0.007
2011/01/06,0.007
2011/01/07,0.007
2011/01/08,0.007
2011/01/09,0.007
2011/01/10,0.001
2011/01/11,0.001
2011/01/12,0.002
2011/01/13,0.003
2011/01/14,0.003
2011/01/15,0.002
2011/01/16,0.002
2011/01/17,0.002
2011/01/18,0.002
2011/01/19,0.001
2011/01/20,0.001
2011/01/21,0.001
2011/01/22,0.004
2011/01/23,0.004
2011/01/24,0.004
2011/01/25,0.004
2011/01/26,0.004
2011/01/27,0.006
2011/01/28,0.006
2011/01/29,0.006
2011/01/30,0.025
2011/01/31,0.024
2011/02/01,0.024
2011/02/02,0.024
2011/02/03,0.024
2011/02/04,0.024
2011/02/05,0.025
2011/02/06,0.008
2011/02/07,0.007
2011/02/08,0.002
2011/02/09,0.002
2011/02/10,0.006
2011/02/11,0.006
2011/02/12,0.007
2011/02/13,0.006
2011/02/14,0.019
2011/02/15,0.019
2011/02/16,0.018
2011/02/17,0.019
2011/02/18,0.019
2011/02/19,0.019
2011/02/20,0.019
2011/02/21,0.004
2011/02/22,0.004
2011/02/23,0.004
2011/02/24,0.004
2011/02/25,0.004
2011/02/26,0.002
2011/02/27,0.005
2011/02/28,0.005
2011/03/01,0.005
2011/03/02,0.005
2011/03/03,0.052
2011/03/04,0.052
2011/03/05,0.051
2011/03/06,0.052
2011/03/07,0.057
2011/03/08,0.053
2011/03/09,0.046
2011/03/10,0.034
2011/03/11,0.051
2011/03/12,0.05
2011/03/13,0.052
2011/03/14,0.053
2011/03/15,0.053
2011/03/16,0.055
2011/03/17,0.057
2011/03/18,0.01
2011/03/19,0.01
2011/03/20,0.012
2011/03/21,0.066
2011/03/22,0.121
2011/03/23,0.167
2011/03/24,0.156
2011/03/25,0.146
2011/03/26,0.133
2011/03/27,0.118
2011/03/28,0.128
2011/03/29,0.123
2011/03/30,0.046
2011/03/31,0.032
2011/04/01,0.034
2011/04/02,0.036
2011/04/03,0.016
2011/04/04,0.022
2011/04/05,0.022
2011/04/06,0.026
2011/04/07,0.026
2011/04/08,0.025
2011/04/09,0.017
2011/04/10,0.017
2011/04/11,0.016
2011/04/12,0.016
2011/04/13,0.016
2011/04/14,0.092
2011/04/15,0.094
2011/04/16,0.096
2011/04/17,0.101
2011/04/18,0.102
2011/04/19,0.103
2011/04/20,0.104
2011/04/21,0.049
2011/04/22,0.047
2011/04/23,0.046
2011/04/24,0.038
2011/04/25,0.036
2011/04/26,0.04
2011/04/27,0.04
2011/04/28,0.034
2011/04/29,0.032
2011/04/30,0.035
2011/05/01,0.046
2011/05/02,0.055
2011/05/03,0.056
2011/05/04,0.056
2011/05/05,0.056
2011/05/06,0.057
2011/05/07,0.052
2011/05/08,0.026
2011/05/09,0.029
2011/05/10,0.025
2011/05/11,0.023
2011/05/12,0.023
2011/05/13,0.031
2011/05/14,0.033
2011/05/15,0.039
2011/05/16,0.04
2011/05/17,0.037
2011/05/18,0.034
2011/05/19,0.052
2011/05/20,0.052
2011/05/21,0.062
2011/05/22,0.061
2011/05/23,0.06
2011/05/24,0.049
2011/05/25,0.049
2011/05/26,0.041
2011/05/27,0.042
2011/05/28,0.034
2011/05/29,0.034
2011/05/30,0.069
2011/05/31,0.094
2011/06/01,0.097
2011/06/02,0.089
2011/06/03,0.083
2011/06/04,0.08
2011/06/05,0.035
2011/06/06,0.034
2011/06/07,0.069
2011/06/08,0.162
2011/06/09,0.167
2011/06/10,0.16
2011/06/11,0.161
2011/06/12,0.139
2011/06/13,0.117
2011/06/14,0.127
2011/06/15,0.083
2011/06/16,0.07
2011/06/17,0.069
2011/06/18,0.067
2011/06/19,0.073
2011/06/20,0.113
2011/06/21,0.148
2011/06/22,0.168
2011/06/23,0.153
2011/06/24,0.113
2011/06/25,0.136
2011/06/26,0.174
2011/06/27,0.189
2011/06/28,0.179
2011/06/29,0.16
2011/06/30,0.135
2011/07/01,0.112
2011/07/02,0.115
2011/07/03,0.097
2011/07/04,0.059
2011/07/05,0.07
2011/07/06,0.068
2011/07/07,0.067
2011/07/08,0.073
2011/07/09,0.073
2011/07/10,0.068
2011/07/11,0.068
2011/07/12,0.038
2011/07/13,0.035
2011/07/14,0.023
2011/07/15,0.026
2011/07/16,0.038
2011/07/17,0.045
2011/07/18,0.044
2011/07/19,0.053
2011/07/20,0.056
2011/07/21,0.063
2011/07/22,0.056
2011/07/23,0.066
2011/07/24,0.068
2011/07/25,0.068
2011/07/26,0.056
2011/07/27,0.057
2011/07/28,0.06
2011/07/29,0.04
2011/07/30,0.046
2011/07/31,0.045
2011/08/01,0.018
2011/08/02,0.019
2011/08/03,0.02
2011/08/04,0.029
2011/08/05,0.029
2011/08/06,0.212
2011/08/07,0.209
2011/08/08,0.206
2011/08/09,0.202
2011/08/10,0.198
2011/08/11,0.2
2011/08/12,0.2
2011/08/13,0.045
2011/08/14,0.051
2011/08/15,0.053
2011/08/16,0.047
2011/08/17,0.049
2011/08/18,0.055
2011/08/19,0.052
2011/08/20,0.062
2011/08/21,0.059
2011/08/22,0.045
2011/08/23,0.031
2011/08/24,0.043
2011/08/25,0.042
2011/08/26,0.041
2011/08/27,0.04
2011/08/28,0.038
2011/08/29,0.039
2011/08/30,0.052
2011/08/31,0.043
2011/09/01,0.043
2011/09/02,0.039
2011/09/03,0.047
2011/09/04,0.063
2011/09/05,0.062
2011/09/06,0.054
2011/09/07,0.056
2011/09/08,0.058
2011/09/09,0.058
2011/09/10,0.049
2011/09/11,0.029
2011/09/12,0.03
2011/09/13,0.037
2011/09/14,0.03
2011/09/15,0.033
2011/09/16,0.028
2011/09/17,0.028
2011/09/18,0.028
2011/09/19,0.031
2011/09/20,0.03
2011/09/21,0.021
2011/09/22,0.028
2011/09/23,0.029
2011/09/24,0.036
2011/09/25,0.042
2011/09/26,0.044
2011/09/27,0.038
2011/09/28,0.038
2011/09/29,0.038
2011/09/30,0.038
2011/10/01,0.016
2011/10/02,0.016
2011/10/03,0.049
2011/10/04,0.049
2011/10/05,0.05
2011/10/06,0.064
2011/10/07,0.064
2011/10/08,0.063
2011/10/09,0.064
2011/10/10,0.051
2011/10/11,0.061
2011/10/12,0.059
2011/10/13,0.043
2011/10/14,0.046
2011/10/15,0.047
2011/10/16,0.045
2011/10/17,0.043
2011/10/18,0.029
2011/10/19,0.028
2011/10/20,0.04
2011/10/21,0.041
2011/10/22,0.04
2011/10/23,0.04
2011/10/24,0.039
2011/10/25,0.04
2011/10/26,0.04
2011/10/27,0.011
2011/10/28,0.01
2011/10/29,0.011
2011/10/30,0.012
2011/10/31,0.013
2011/11/01,0.011
2011/11/02,0.015
2011/11/03,0.016
2011/11/04,0.018
2011/11/05,0.016
2011/11/06,0.019
2011/11/07,0.019
2011/11/08,0.014
2011/11/09,0.015
2011/11/10,0.015
2011/11/11,0.017
2011/11/12,0.018
2011/11/13,0.016
2011/11/14,0.014
2011/11/15,0.008
2011/11/16,0.015
2011/11/17,0.014
2011/11/18,0.015
2011/11/19,0.015
2011/11/20,0.016
2011/11/21,0.014
2011/11/22,0.011
2011/11/23,0.01
2011/11/24,0.017
2011/11/25,0.018
2011/11/26,0.019
2011/11/27,0.02
2011/11/28,0.02
2011/11/29,0.019
2011/11/30,0.021
2011/12/01,0.016
2011/12/02,0.015
2011/12/03,0.016
2011/12/04,0.017
2011/12/05,0.02
2011/12/06,0.018
2011/12/07,0.018
2011/12/08,0.022
2011/12/09,0.019
2011/12/10,0.014
2011/12/11,1.997
2011/12/12,2.528
2011/12/13,2.526
2011/12/14,2.527
2011/12/15,2.508
2011/12/16,2.507
2011/12/17,2.505
2011/12/18,1.905
2011/12/19,0.065
2011/12/20,0.067
2011/12/21,0.066
2011/12/22,0.029
2011/12/23,0.031
2011/12/24,0.035
2011/12/25,0.037
2011/12/26,0.038
2011/12/27,0.017
2011/12/28,0.01
2011/12/29,0.018
2011/12/30,0.019
2011/12/31,0.018
2012/01/01,0.015
2012/01/02,0.022
2012/01/03,0.023
2012/01/04,0.097
2012/01/05,0.096
2012/01/06,0.092
2012/01/07,0.093
2012/01/08,0.093
2012/01/09,0.093
2012/01/10,0.093
2012/01/11,0.026
2012/01/12,0.333
2012/01/13,0.33
2012/01/14,0.321
2012/01/15,0.307
2012/01/16,0.345
2012/01/17,0.338
2012/01/18,0.317
2012/01/19,0.243
2012/01/20,0.243
2012/01/21,0.277
2012/01/22,0.31
2012/01/23,0.259
2012/01/24,0.255
2012/01/25,0.259
2012/01/26,0.193
2012/01/27,0.183
2012/01/28,0.175
2012/01/29,1.75
2012/01/30,1.719
2012/01/31,1.726
2012/02/01,1.731
2012/02/02,1.729
2012/02/03,1.754
2012/02/04,1.755
2012/02/05,0.183
2012/02/06,0.06
2012/02/07,0.06
2012/02/08,0.059
2012/02/09,0.039
2012/02/10,0.043
2012/02/11,0.038
2012/02/12,0.04
2012/02/13,0.039
2012/02/14,0.115
2012/02/15,0.114
2012/02/16,0.12
2012/02/17,0.123
2012/02/18,0.126
2012/02/19,0.129
2012/02/20,0.131
2012/02/21,0.074
2012/02/22,0.072
2012/02/23,0.019
2012/02/24,0.021
2012/02/25,0.021
2012/02/26,0.017
2012/02/27,0.023
2012/02/28,0.023
2012/02/29,0.025
2012/03/01,0.036
2012/03/02,0.037
2012/03/03,0.036
2012/03/04,0.035
2012/03/05,0.035
2012/03/06,0.033
2012/03/07,0.028
2012/03/08,0.022
2012/03/09,0.022
2012/03/10,0.019
2012/03/11,0.02
2012/03/12,0.017
2012/03/13,0.066
2012/03/14,0.066
2012/03/15,0.065
2012/03/16,0.071
2012/03/17,0.074
2012/03/18,0.075
2012/03/19,0.072
2012/03/20,0.048
2012/03/21,0.049
2012/03/22,0.051
2012/03/23,0.021
2012/03/24,0.082
2012/03/25,0.079
2012/03/26,0.081
2012/03/27,0.082
2012/03/28,0.079
2012/03/29,0.075
2012/03/30,0.076
2012/03/31,0.026
2012/04/01,0.012
2012/04/02,0.013
2012/04/03,0.017
2012/04/04,0.018
2012/04/05,0.022
2012/04/06,0.021
2012/04/07,0.019
2012/04/08,0.02
2012/04/09,0.023
2012/04/10,0.03
2012/04/11,0.031
2012/04/12,0.036
2012/04/13,0.036
2012/04/14,0.036
2012/04/15,0.031
2012/04/16,0.024
2012/04/17,0.025
2012/04/18,0.026
2012/04/19,0.024
2012/04/20,0.022
2012/04/21,0.026
2012/04/22,0.026
2012/04/23,0.029
2012/04/24,0.028
2012/04/25,0.025
2012/04/26,0.063
2012/04/27,0.063
2012/04/28,0.059
2012/04/29,0.067
2012/04/30,0.069
2012/05/01,0.069
2012/05/02,0.069
2012/05/03,0.06
2012/05/04,0.066
2012/05/05,0.066
2012/05/06,0.055
2012/05/07,0.058
2012/05/08,0.053
2012/05/09,0.057
2012/05/10,0.056
2012/05/11,0.063
2012/05/12,0.055
2012/05/13,0.028
2012/05/14,0.17
2012/05/15,0.182
2012/05/16,0.177
2012/05/17,0.164
2012/05/18,0.156
2012/05/19,0.187
2012/05/20,0.164
2012/05/21,0.143
2012/05/22,0.147
2012/05/23,0.139
2012/05/24,0.123
2012/05/25,0.112
2012/05/26,0.078
2012/05/27,0.087
2012/05/28,0.082
2012/05/29,0.073
2012/05/30,0.073
2012/05/31,0.088
2012/06/01,0.072
2012/06/02,0.128
2012/06/03,0.13
2012/06/04,0.164
2012/06/05,0.203
2012/06/06,0.215
2012/06/07,0.214
2012/06/08,0.212
2012/06/09,0.162
2012/06/10,0.16
2012/06/11,0.147
2012/06/12,0.125
2012/06/13,0.203
2012/06/14,0.25
2012/06/15,0.249
2012/06/16,0.241
2012/06/17,0.239
2012/06/18,0.229
2012/06/19,0.147
2012/06/20,0.128
2012/06/21,0.11
2012/06/22,0.104
2012/06/23,0.136
2012/06/24,0.152
2012/06/25,0.167
2012/06/26,0.164
2012/06/27,0.168
2012/06/28,0.057
2012/06/29,0.048
2012/06/30,0.048
2012/07/01,0.072
2012/07/02,0.078
2012/07/03,0.078
2012/07/04,0.075
2012/07/05,0.066
2012/07/06,0.068
2012/07/07,0.242
2012/07/08,0.239
2012/07/09,0.24
2012/07/10,0.24
2012/07/11,0.234
2012/07/12,0.233
2012/07/13,0.238
2012/07/14,0.117
2012/07/15,0.106
2012/07/16,0.108
2012/07/17,0.087
2012/07/18,0.112
2012/07/19,0.109
2012/07/20,0.189
2012/07/21,0.168
2012/07/22,0.173
2012/07/23,0.171
2012/07/24,0.182
2012/07/25,0.198
2012/07/26,0.204
2012/07/27,0.087
2012/07/28,0.082
2012/07/29,0.082
2012/07/30,0.051
2012/07/31,0.088
2012/08/01,0.089
2012/08/02,0.085
2012/08/03,0.076
2012/08/04,0.087
2012/08/05,0.107
2012/08/06,0.108
2012/08/07,0.116
2012/08/08,0.268
2012/08/09,0.276
2012/08/10,0.321
2012/08/11,0.317
2012/08/12,0.334
2012/08/13,0.335
2012/08/14,0.329
2012/08/15,0.246
2012/08/16,0.23
2012/08/17,0.166
2012/08/18,0.162
2012/08/19,0.154
2012/08/20,0.154
2012/08/21,0.15
2012/08/22,0.137
2012/08/23,0.134
2012/08/24,0.054
2012/08/25,0.07
2012/08/26,0.073
2012/08/27,0.108
2012/08/28,0.11
2012/08/29,0.111
2012/08/30,0.114
2012/08/31,0.127
2012/09/01,0.144
2012/09/02,0.1
2012/09/03,0.106
2012/09/04,0.098
2012/09/05,0.096
2012/09/06,0.116
2012/09/07,0.141
2012/09/08,0.123
2012/09/09,0.123
2012/09/10,0.084
2012/09/11,0.106
2012/09/12,0.11
2012/09/13,0.11
2012/09/14,0.106
2012/09/15,0.128
2012/09/16,0.149
2012/09/17,0.16
2012/09/18,0.09
2012/09/19,0.1
2012/09/20,0.087
2012/09/21,0.119
2012/09/22,0.121
2012/09/23,0.112
2012/09/24,0.119
2012/09/25,0.129
2012/09/26,0.127
2012/09/27,0.134
2012/09/28,0.37
2012/09/29,0.375
2012/09/30,0.39
2012/10/01,0.387
2012/10/02,0.391
2012/10/03,0.391
2012/10/04,1.207
2012/10/05,1.202
2012/10/06,1.185
2012/10/07,1.148
2012/10/08,1.14
2012/10/09,1.145
2012/10/10,1.14
2012/10/11,0.095
2012/10/12,0.093
2012/10/13,0.094
2012/10/14,0.061
2012/10/15,0.069
2012/10/16,0.052
2012/10/17,0.455
2012/10/18,0.469
2012/10/19,0.474
2012/10/20,0.481
2012/10/21,0.478
2012/10/22,0.472
2012/10/23,0.472
2012/10/24,0.085
2012/10/25,0.08
2012/10/26,0.084
2012/10/27,0.121
2012/10/28,0.133
2012/10/29,0.114
2012/10/30,0.118
2012/10/31,0.134
2012/11/01,0.141
2012/11/02,0.169
2012/11/03,0.14
2012/11/04,0.101
2012/11/05,0.083
2012/11/06,0.097
2012/11/07,0.105
2012/11/08,0.103
2012/11/09,0.103
2012/11/10,0.095
2012/11/11,0.1
2012/11/12,0.104
2012/11/13,0.084
2012/11/14,0.062
2012/11/15,0.139
2012/11/16,0.159
2012/11/17,0.158
2012/11/18,0.134
2012/11/19,0.111
2012/11/20,0.088
2012/11/21,0.069
2012/11/22,0.076
2012/11/23,0.065
2012/11/24,0.083
2012/11/25,0.09
2012/11/26,0.088
2012/11/27,0.537
2012/11/28,0.545
2012/11/29,0.544
2012/11/30,0.525
2012/12/01,0.461
2012/12/02,0.455
2012/12/03,0.403
2012/12/04,0.342
2012/12/05,0.374
2012/12/06,0.402
2012/12/07,0.402
2012/12/08,0.395
2012/12/09,0.298
2012/12/10,0.175
2012/12/11,0.127
2012/12/12,0.124
2012/12/13,0.4
2012/12/14,0.433
2012/12/15,0.412
2012/12/16,0.379
2012/12/17,0.362
2012/12/18,0.376
2012/12/19,0.351
2012/12/20,0.284
2012/12/21,0.274
2012/12/22,0.208
2012/12/23,0.201
2012/12/24,0.259
2012/12/25,0.288
2012/12/26,0.335
2012/12/27,0.293
2012/12/28,0.226
2012/12/29,0.182
2012/12/30,0.124
2012/12/31,0.195
2013/01/01,0.23
2013/01/02,0.231
2013/01/03,0.225
2013/01/04,0.264
2013/01/05,0.269
2013/01/06,0.286
2013/01/07,0.225
2013/01/08,0.115
2013/01/09,0.106
2013/01/10,2.154
2013/01/11,2.131
2013/01/12,2.095
2013/01/13,2.07
2013/01/14,2.064
2013/01/15,2.046
2013/01/16,2.016
2013/01/17,0.331
2013/01/18,0.271
2013/01/19,0.423
2013/01/20,0.45
2013/01/21,0.447
2013/01/22,0.489
2013/01/23,0.511
2013/01/24,0.498
2013/01/25,0.496
2013/01/26,0.334
2013/01/27,0.337
2013/01/28,0.268
2013/01/29,0.161
2013/01/30,0.221
2013/01/31,0.252
2013/02/01,0.315
2013/02/02,0.605
2013/02/03,0.615
2013/02/04,0.622
2013/02/05,0.642
2013/02/06,0.65
2013/02/07,0.626
2013/02/08,0.613
2013/02/09,0.277
2013/02/10,0.277
2013/02/11,0.282
2013/02/12,0.299
2013/02/13,0.152
2013/02/14,0.172
2013/02/15,0.169
2013/02/16,0.206
2013/02/17,0.253
2013/02/18,0.258
2013/02/19,0.201
2013/02/20,0.171
2013/02/21,0.174
2013/02/22,0.16
2013/02/23,0.161
2013/02/24,0.119
2013/02/25,0.154
2013/02/26,0.201
2013/02/27,0.162
2013/02/28,0.214
2013/03/01,0.417
2013/03/02,0.397
2013/03/03,0.409
2013/03/04,0.417
2013/03/05,0.426
2013/03/06,1.799
2013/03/07,1.791
2013/03/08,1.838
2013/03/09,1.857
2013/03/10,1.826
2013/03/11,1.829
2013/03/12,1.825
2013/03/13,0.499
2013/03/14,0.507
2013/03/15,0.499
2013/03/16,0.683
2013/03/17,0.841
2013/03/18,0.89
2013/03/19,0.625
2013/03/20,0.617
2013/03/21,0.592
2013/03/22,0.437
2013/03/23,0.42
2013/03/24,0.348
2013/03/25,0.369
2013/03/26,0.364
2013/03/27,0.589
2013/03/28,0.562
2013/03/29,0.571
2013/03/30,0.535
2013/03/31,0.439
2013/04/01,0.554
2013/04/02,0.547
2013/04/03,0.453
2013/04/04,0.647
2013/04/05,0.648
2013/04/06,0.711
2013/04/07,0.685
2013/04/08,0.588
2013/04/09,0.62
2013/04/10,0.59
2013/04/11,0.382
2013/04/12,0.36
2013/04/13,0.354
2013/04/14,0.365
2013/04/15,0.507
2013/04/16,0.493
2013/04/17,0.613
2013/04/18,0.63
2013/04/19,0.643
2013/04/20,0.565
2013/04/21,0.752
2013/04/22,0.669
2013/04/23,0.671
2013/04/24,0.534
2013/04/25,0.531
2013/04/26,0.519
2013/04/27,0.53
2013/04/28,0.534
2013/04/29,0.542
2013/04/30,0.497
2013/05/01,0.38
2013/05/02,0.463
2013/05/03,0.469
2013/05/04,0.464
2013/05/05,0.396
2013/05/06,0.385
2013/05/07,0.391
2013/05/08,0.381
2013/05/09,0.4
2013/05/10,0.436
2013/05/11,0.432
2013/05/12,0.292
2013/05/13,0.286
2013/05/14,0.215
2013/05/15,0.258
2013/05/16,0.49
2013/05/17,0.503
2013/05/18,0.591
2013/05/19,0.616
2013/05/20,0.616
2013/05/21,0.636
2013/05/22,0.599
2013/05/23,0.189
2013/05/24,0.176
2013/05/25,0.139
2013/05/26,0.349
2013/05/27,0.321
2013/05/28,0.361
2013/05/29,0.355
2013/05/30,0.34
2013/05/31,0.345
2013/06/01,0.41
2013/06/02,0.353
2013/06/03,0.353
2013/06/04,0.256
2013/06/05,0.288
2013/06/06,0.3
2013/06/07,0.301
2013/06/08,0.235
2013/06/09,0.252
2013/06/10,0.292
2013/06/11,0.295
2013/06/12,0.174
2013/06/13,0.177
2013/06/14,0.188
2013/06/15,0.181
2013/06/16,0.217
2013/06/17,0.248
2013/06/18,0.256
2013/06/19,0.3
2013/06/20,0.689
2013/06/21,0.665
2013/06/22,0.627
2013/06/23,0.581
2013/06/24,0.578
2013/06/25,0.613
2013/06/26,0.629
2013/06/27,0.324
2013/06/28,0.347
2013/06/29,0.345
2013/06/30,0.35
2013/07/01,0.352
2013/07/02,0.362
2013/07/03,0.371
2013/07/04,0.397
2013/07/05,0.239
2013/07/06,0.227
2013/07/07,0.293
2013/07/08,0.294
2013/07/09,0.213
2013/07/10,0.22
2013/07/11,0.255
2013/07/12,0.275
2013/07/13,0.305
2013/07/14,0.238
2013/07/15,0.265
2013/07/16,0.293
2013/07/17,0.26
2013/07/18,0.29
2013/07/19,0.336
2013/07/20,0.341
2013/07/21,0.35
2013/07/22,0.35
2013/07/23,0.317
2013/07/24,0.359
2013/07/25,0.357
2013/07/26,0.357
2013/07/27,0.326
2013/07/28,0.303
2013/07/29,0.296
2013/07/30,0.29
2013/07/31,0.348
2013/08/01,0.332
2013/08/02,0.295
2013/08/03,0.307
2013/08/04,0.279
2013/08/05,0.299
2013/08/06,0.314
2013/08/07,0.22
2013/08/08,0.262
2013/08/09,0.27
2013/08/10,0.289
2013/08/11,0.305
2013/08/12,0.346
2013/08/13,0.325
2013/08/14,0.409
2013/08/15,0.652
2013/08/16,0.683
2013/08/17,0.674
2013/08/18,0.645
2013/08/19,0.548
2013/08/20,0.525
2013/08/21,0.574
2013/08/22,0.388
2013/08/23,0.325
2013/08/24,0.325
2013/08/25,0.297
2013/08/26,0.225
2013/08/27,0.264
2013/08/28,3.344
2013/08/29,3.364
2013/08/30,3.345
2013/08/31,3.351
2013/09/01,3.399
2013/09/02,3.407
2013/09/03,3.436
2013/09/04,0.289
2013/09/05,0.282
2013/09/06,0.25
2013/09/07,0.235
2013/09/08,0.149
2013/09/09,0.081
2013/09/10,0.126
2013/09/11,0.189
2013/09/12,0.172
2013/09/13,0.185
2013/09/14,0.197
2013/09/15,0.176
2013/09/16,0.43
2013/09/17,4.063
2013/09/18,4.047
2013/09/19,3.94
2013/09/20,3.913
2013/09/21,3.872
2013/09/22,3.89
2013/09/23,3.936
2013/09/24,1.523
2013/09/25,0.927
2013/09/26,0.15
2013/09/27,0.863
2013/09/28,0.859
2013/09/29,0.845
2013/09/30,0.854
2013/10/01,0.837
2013/10/02,0.817
2013/10/03,0.81
2013/10/04,0.217
2013/10/05,0.256
2013/10/06,0.294
2013/10/07,0.321
2013/10/08,0.331
2013/10/09,0.288
2013/10/10,0.27
2013/10/11,0.277
2013/10/12,0.265
2013/10/13,0.245
2013/10/14,0.163
2013/10/15,0.12
2013/10/16,0.246
2013/10/17,0.305
2013/10/18,0.29
2013/10/19,0.283
2013/10/20,0.279
2013/10/21,0.241
2013/10/22,0.221
2013/10/23,0.197
2013/10/24,0.228
2013/10/25,0.243
2013/10/26,0.229
2013/10/27,0.374
2013/10/28,0.375
2013/10/29,0.343
2013/10/30,0.397
2013/10/31,0.438
2013/11/01,0.445
2013/11/02,0.497
2013/11/03,0.266
2013/11/04,0.379
2013/11/05,0.448
2013/11/06,1.924
2013/11/07,2.411
2013/11/08,2.487
2013/11/09,2.234
2013/11/10,2.171
2013/11/11,2.106
2013/11/12,2.323
2013/11/13,2.202
2013/11/14,1.723
2013/11/15,0.842
2013/11/16,0.705
2013/11/17,0.641
2013/11/18,0.242
2013/11/19,0.324
2013/11/20,0.331
2013/11/21,0.353
2013/11/22,0.336
2013/11/23,0.264
2013/11/24,0.24
2013/11/25,0.249
2013/11/26,0.193
2013/11/27,0.217
2013/11/28,0.207
2013/11/29,0.208
2013/11/30,0.217
2013/12/01,0.229
2013/12/02,0.215
2013/12/03,0.234
2013/12/04,0.193
2013/12/05,0.139
2013/12/06,0.123
2013/12/07,0.252
2013/12/08,0.306
2013/12/09,0.308
2013/12/10,0.313
2013/12/11,0.312
2013/12/12,0.307
2013/12/13,0.309
2013/12/14,0.128
2013/12/15,0.117
2013/12/16,0.112
2013/12/17,0.11
2013/12/18,0.087
2013/12/19,0.082
2013/12/20,0.088
2013/12/21,0.075
2013/12/22,0.07
2013/12/23,0.074
2013/12/24,0.076
2013/12/25,0.057
2013/12/26,0.056
2013/12/27,0.029
2013/12/28,0.03
2013/12/29,0.047
2013/12/30,0.05
2013/12/31,0.065
2014/01/01,0.097
2014/01/02,0.138
2014/01/03,0.141
2014/01/04,0.145
2014/01/05,0.141
2014/01/06,0.27
2014/01/07,0.255
2014/01/08,0.219
2014/01/09,0.235
2014/01/10,0.243
