Date,price30wmaUSD
2010/10/27,0.104
2010/10/28,0.109
2010/10/29,0.115
2010/10/30,0.121
2010/10/31,0.127
2010/11/01,0.133
2010/11/02,0.138
2010/11/03,0.143
2010/11/04,0.149
2010/11/05,0.156
2010/11/06,0.168
2010/11/07,0.186
2010/11/08,0.195
2010/11/09,0.2
2010/11/10,0.204
2010/11/11,0.208
2010/11/12,0.213
2010/11/13,0.219
2010/11/14,0.226
2010/11/15,0.231
2010/11/16,0.234
2010/11/17,0.236
2010/11/18,0.239
2010/11/19,0.243
2010/11/20,0.247
2010/11/21,0.251
2010/11/22,0.255
2010/11/23,0.258
2010/11/24,0.261
2010/11/25,0.263
2010/11/26,0.266
2010/11/27,0.268
2010/11/28,0.269
2010/11/29,0.269
2010/11/30,0.266
2010/12/01,0.264
2010/12/02,0.262
2010/12/03,0.262
2010/12/04,0.259
2010/12/05,0.255
2010/12/06,0.252
2010/12/07,0.249
2010/12/08,0.248
2010/12/09,0.246
2010/12/10,0.242
2010/12/11,0.24
2010/12/12,0.238
2010/12/13,0.236
2010/12/14,0.235
2010/12/15,0.235
2010/12/16,0.235
2010/12/17,0.235
2010/12/18,0.235
2010/12/19,0.235
2010/12/20,0.235
2010/12/21,0.236
2010/12/22,0.236
2010/12/23,0.237
2010/12/24,0.237
2010/12/25,0.238
2010/12/26,0.239
2010/12/27,0.24
2010/12/28,0.243
2010/12/29,0.246
2010/12/30,0.249
2010/12/31,0.253
2011/01/01,0.257
2011/01/02,0.26
2011/01/03,0.263
2011/01/04,0.266
2011/01/05,0.269
2011/01/06,0.272
2011/01/07,0.275
2011/01/08,0.279
2011/01/09,0.283
2011/01/10,0.287
2011/01/11,0.29
2011/01/12,0.293
2011/01/13,0.296
2011/01/14,0.301
2011/01/15,0.308
2011/01/16,0.315
2011/01/17,0.32
2011/01/18,0.322
2011/01/19,0.323
2011/01/20,0.326
2011/01/21,0.332
2011/01/22,0.34
2011/01/23,0.348
2011/01/24,0.355
2011/01/25,0.36
2011/01/26,0.365
2011/01/27,0.37
2011/01/28,0.376
2011/01/29,0.382
2011/01/30,0.389
2011/01/31,0.398
2011/02/01,0.414
2011/02/02,0.436
2011/02/03,0.456
2011/02/04,0.479
2011/02/05,0.509
2011/02/06,0.539
2011/02/07,0.567
2011/02/08,0.595
2011/02/09,0.627
2011/02/10,0.659
2011/02/11,0.69
2011/02/12,0.721
2011/02/13,0.751
2011/02/14,0.779
2011/02/15,0.806
2011/02/16,0.831
2011/02/17,0.854
2011/02/18,0.87
2011/02/19,0.881
2011/02/20,0.891
2011/02/21,0.895
2011/02/22,0.901
2011/02/23,0.908
2011/02/24,0.919
2011/02/25,0.926
2011/02/26,0.932
2011/02/27,0.936
2011/02/28,0.936
2011/03/01,0.936
2011/03/02,0.938
2011/03/03,0.938
2011/03/04,0.937
2011/03/05,0.935
2011/03/06,0.933
2011/03/07,0.928
2011/03/08,0.924
2011/03/09,0.918
2011/03/10,0.915
2011/03/11,0.912
2011/03/12,0.909
2011/03/13,0.906
2011/03/14,0.904
2011/03/15,0.901
2011/03/16,0.897
2011/03/17,0.892
2011/03/18,0.887
2011/03/19,0.879
2011/03/20,0.87
2011/03/21,0.862
2011/03/22,0.856
2011/03/23,0.853
2011/03/24,0.851
2011/03/25,0.851
2011/03/26,0.851
2011/03/27,0.848
2011/03/28,0.844
2011/03/29,0.84
2011/03/30,0.836
2011/03/31,0.831
2011/04/01,0.826
2011/04/02,0.822
2011/04/03,0.818
2011/04/04,0.811
2011/04/05,0.802
2011/04/06,0.797
2011/04/07,0.792
2011/04/08,0.788
2011/04/09,0.783
2011/04/10,0.779
2011/04/11,0.776
2011/04/12,0.777
2011/04/13,0.784
2011/04/14,0.795
2011/04/15,0.807
2011/04/16,0.821
2011/04/17,0.839
2011/04/18,0.86
2011/04/19,0.883
2011/04/20,0.903
2011/04/21,0.924
2011/04/22,0.952
2011/04/23,0.995
2011/04/24,1.047
2011/04/25,1.089
2011/04/26,1.136
2011/04/27,1.191
2011/04/28,1.256
2011/04/29,1.352
2011/04/30,1.487
2011/05/01,1.62
2011/05/02,1.74
2011/05/03,1.865
2011/05/04,1.993
2011/05/05,2.111
2011/05/06,2.224
2011/05/07,2.342
2011/05/08,2.467
2011/05/09,2.591
2011/05/10,2.771
2011/05/11,2.997
2011/05/12,3.228
2011/05/13,3.536
2011/05/14,3.856
2011/05/15,4.119
2011/05/16,4.402
2011/05/17,4.679
2011/05/18,4.903
2011/05/19,5.097
2011/05/20,5.243
2011/05/21,5.363
2011/05/22,5.502
2011/05/23,5.662
2011/05/24,5.835
2011/05/25,6.038
2011/05/26,6.264
2011/05/27,6.481
2011/05/28,6.672
2011/05/29,6.845
2011/05/30,7.023
2011/05/31,7.198
2011/06/01,7.387
2011/06/02,7.623
2011/06/03,7.996
2011/06/04,8.612
2011/06/05,9.285
2011/06/06,9.914
2011/06/07,10.736
2011/06/08,11.889
2011/06/09,13.162
2011/06/10,14.189
2011/06/11,14.711
2011/06/12,15.034
2011/06/13,15.5
2011/06/14,15.964
2011/06/15,16.391
2011/06/16,16.719
2011/06/17,16.901
2011/06/18,17.07
2011/06/19,17.265
2011/06/20,17.426
2011/06/21,17.562
2011/06/22,17.676
2011/06/23,17.768
2011/06/24,17.839
2011/06/25,17.891
2011/06/26,17.923
2011/06/27,17.912
2011/06/28,17.901
2011/06/29,17.874
2011/06/30,17.801
2011/07/01,17.665
2011/07/02,17.492
2011/07/03,17.31
2011/07/04,17.071
2011/07/05,16.756
2011/07/06,16.48
2011/07/07,16.269
2011/07/08,16.059
2011/07/09,15.863
2011/07/10,15.717
2011/07/11,15.592
2011/07/12,15.449
2011/07/13,15.303
2011/07/14,15.168
2011/07/15,15.04
2011/07/16,14.914
2011/07/17,14.778
2011/07/18,14.639
2011/07/19,14.53
2011/07/20,14.436
2011/07/21,14.341
2011/07/22,14.253
2011/07/23,14.174
2011/07/24,14.112
2011/07/25,14.068
2011/07/26,14.026
2011/07/27,13.989
2011/07/28,13.943
2011/07/29,13.891
2011/07/30,13.847
2011/07/31,13.806
2011/08/01,13.755
2011/08/02,13.667
2011/08/03,13.461
2011/08/04,13.223
2011/08/05,13.007
2011/08/06,12.663
2011/08/07,12.273
2011/08/08,11.94
2011/08/09,11.688
2011/08/10,11.518
2011/08/11,11.345
2011/08/12,11.161
2011/08/13,11.009
2011/08/14,10.909
2011/08/15,10.849
2011/08/16,10.8
2011/08/17,10.749
2011/08/18,10.7
2011/08/19,10.68
2011/08/20,10.685
2011/08/21,10.683
2011/08/22,10.669
2011/08/23,10.648
2011/08/24,10.632
2011/08/25,10.581
2011/08/26,10.452
2011/08/27,10.299
2011/08/28,10.186
2011/08/29,10.096
2011/08/30,10.006
2011/08/31,9.901
2011/09/01,9.788
2011/09/02,9.7
2011/09/03,9.622
2011/09/04,9.533
2011/09/05,9.419
2011/09/06,9.266
2011/09/07,9.098
2011/09/08,8.922
2011/09/09,8.681
2011/09/10,8.391
2011/09/11,8.14
2011/09/12,7.941
2011/09/13,7.746
2011/09/14,7.547
2011/09/15,7.327
2011/09/16,7.094
2011/09/17,6.873
2011/09/18,6.676
2011/09/19,6.515
2011/09/20,6.397
2011/09/21,6.297
2011/09/22,6.187
2011/09/23,6.084
2011/09/24,5.995
2011/09/25,5.907
2011/09/26,5.809
2011/09/27,5.705
2011/09/28,5.606
2011/09/29,5.512
2011/09/30,5.438
2011/10/01,5.381
2011/10/02,5.326
2011/10/03,5.279
2011/10/04,5.237
2011/10/05,5.197
2011/10/06,5.156
2011/10/07,5.101
2011/10/08,5.029
2011/10/09,4.956
2011/10/10,4.89
2011/10/11,4.819
2011/10/12,4.753
2011/10/13,4.696
2011/10/14,4.638
2011/10/15,4.576
2011/10/16,4.503
2011/10/17,4.392
2011/10/18,4.246
2011/10/19,4.098
2011/10/20,3.952
2011/10/21,3.825
2011/10/22,3.732
2011/10/23,3.661
2011/10/24,3.576
2011/10/25,3.484
2011/10/26,3.406
2011/10/27,3.343
2011/10/28,3.297
2011/10/29,3.271
2011/10/30,3.252
2011/10/31,3.226
2011/11/01,3.199
2011/11/02,3.177
2011/11/03,3.158
2011/11/04,3.14
2011/11/05,3.118
2011/11/06,3.096
2011/11/07,3.078
2011/11/08,3.065
2011/11/09,3.054
2011/11/10,3.038
2011/11/11,3.028
2011/11/12,3.026
2011/11/13,3.024
2011/11/14,2.999
2011/11/15,2.954
2011/11/16,2.923
2011/11/17,2.892
2011/11/18,2.844
2011/11/19,2.794
2011/11/20,2.75
2011/11/21,2.709
2011/11/22,2.674
2011/11/23,2.642
2011/11/24,2.614
2011/11/25,2.593
2011/11/26,2.572
2011/11/27,2.553
2011/11/28,2.537
2011/11/29,2.533
2011/11/30,2.543
2011/12/01,2.565
2011/12/02,2.591
2011/12/03,2.609
2011/12/04,2.618
2011/12/05,2.631
2011/12/06,2.65
2011/12/07,2.673
2011/12/08,2.695
2011/12/09,2.716
2011/12/10,2.739
2011/12/11,2.771
2011/12/12,2.806
2011/12/13,2.841
2011/12/14,2.875
2011/12/15,2.905
2011/12/16,2.936
2011/12/17,2.966
2011/12/18,2.992
2011/12/19,3.028
2011/12/20,3.085
2011/12/21,3.15
2011/12/22,3.21
2011/12/23,3.269
2011/12/24,3.326
2011/12/25,3.388
2011/12/26,3.45
2011/12/27,3.503
2011/12/28,3.559
2011/12/29,3.614
2011/12/30,3.667
2011/12/31,3.736
2012/01/01,3.833
2012/01/02,3.943
2012/01/03,4.036
2012/01/04,4.136
2012/01/05,4.297
2012/01/06,4.487
2012/01/07,4.664
2012/01/08,4.846
2012/01/09,5.004
2012/01/10,5.131
2012/01/11,5.272
2012/01/12,5.417
2012/01/13,5.537
2012/01/14,5.65
2012/01/15,5.774
2012/01/16,5.888
2012/01/17,5.948
2012/01/18,5.976
2012/01/19,6.026
2012/01/20,6.088
2012/01/21,6.139
2012/01/22,6.18
2012/01/23,6.221
2012/01/24,6.256
2012/01/25,6.267
2012/01/26,6.244
2012/01/27,6.202
2012/01/28,6.167
2012/01/29,6.132
2012/01/30,6.089
2012/01/31,6.048
2012/02/01,6.026
2012/02/02,6.021
2012/02/03,6.011
2012/02/04,5.991
2012/02/05,5.963
2012/02/06,5.923
2012/02/07,5.888
2012/02/08,5.859
2012/02/09,5.837
2012/02/10,5.827
2012/02/11,5.811
2012/02/12,5.785
2012/02/13,5.75
2012/02/14,5.683
2012/02/15,5.59
2012/02/16,5.496
2012/02/17,5.409
2012/02/18,5.322
2012/02/19,5.24
2012/02/20,5.166
2012/02/21,5.094
2012/02/22,5.028
2012/02/23,4.991
2012/02/24,4.976
2012/02/25,4.955
2012/02/26,4.932
2012/02/27,4.916
2012/02/28,4.899
2012/02/29,4.881
2012/03/01,4.865
2012/03/02,4.846
2012/03/03,4.82
2012/03/04,4.799
2012/03/05,4.794
2012/03/06,4.796
2012/03/07,4.799
2012/03/08,4.8
2012/03/09,4.801
2012/03/10,4.8
2012/03/11,4.803
2012/03/12,4.809
2012/03/13,4.829
2012/03/14,4.867
2012/03/15,4.906
2012/03/16,4.943
2012/03/17,4.974
2012/03/18,5.001
2012/03/19,5.008
2012/03/20,5
2012/03/21,4.995
2012/03/22,4.984
2012/03/23,4.97
2012/03/24,4.953
2012/03/25,4.932
2012/03/26,4.91
2012/03/27,4.897
2012/03/28,4.89
2012/03/29,4.882
2012/03/30,4.878
2012/03/31,4.876
2012/04/01,4.873
2012/04/02,4.871
2012/04/03,4.875
2012/04/04,4.875
2012/04/05,4.876
2012/04/06,4.877
2012/04/07,4.87
2012/04/08,4.859
2012/04/09,4.854
2012/04/10,4.851
2012/04/11,4.849
2012/04/12,4.851
2012/04/13,4.852
2012/04/14,4.856
2012/04/15,4.862
2012/04/16,4.867
2012/04/17,4.875
2012/04/18,4.888
2012/04/19,4.907
2012/04/20,4.932
2012/04/21,4.962
2012/04/22,4.984
2012/04/23,4.995
2012/04/24,5.002
2012/04/25,5.014
2012/04/26,5.025
2012/04/27,5.034
2012/04/28,5.038
2012/04/29,5.036
2012/04/30,5.032
2012/05/01,5.031
2012/05/02,5.034
2012/05/03,5.041
2012/05/04,5.047
2012/05/05,5.051
2012/05/06,5.054
2012/05/07,5.057
2012/05/08,5.06
2012/05/09,5.061
2012/05/10,5.055
2012/05/11,5.046
2012/05/12,5.04
2012/05/13,5.033
2012/05/14,5.028
2012/05/15,5.027
2012/05/16,5.028
2012/05/17,5.031
2012/05/18,5.034
2012/05/19,5.037
2012/05/20,5.04
2012/05/21,5.043
2012/05/22,5.046
2012/05/23,5.051
2012/05/24,5.056
2012/05/25,5.062
2012/05/26,5.066
2012/05/27,5.07
2012/05/28,5.076
2012/05/29,5.082
2012/05/30,5.087
2012/05/31,5.093
2012/06/01,5.104
2012/06/02,5.116
2012/06/03,5.125
2012/06/04,5.135
2012/06/05,5.151
2012/06/06,5.174
2012/06/07,5.2
2012/06/08,5.231
2012/06/09,5.26
2012/06/10,5.282
2012/06/11,5.303
2012/06/12,5.331
2012/06/13,5.37
2012/06/14,5.413
2012/06/15,5.474
2012/06/16,5.546
2012/06/17,5.605
2012/06/18,5.659
2012/06/19,5.721
2012/06/20,5.791
2012/06/21,5.863
2012/06/22,5.928
2012/06/23,5.982
2012/06/24,6.027
2012/06/25,6.065
2012/06/26,6.103
2012/06/27,6.151
2012/06/28,6.2
2012/06/29,6.245
2012/06/30,6.291
2012/07/01,6.332
2012/07/02,6.372
2012/07/03,6.404
2012/07/04,6.424
2012/07/05,6.449
2012/07/06,6.476
2012/07/07,6.505
2012/07/08,6.535
2012/07/09,6.57
2012/07/10,6.616
2012/07/11,6.662
2012/07/12,6.724
2012/07/13,6.795
2012/07/14,6.855
2012/07/15,6.913
2012/07/16,7.001
2012/07/17,7.121
2012/07/18,7.255
2012/07/19,7.387
2012/07/20,7.493
2012/07/21,7.596
2012/07/22,7.689
2012/07/23,7.766
2012/07/24,7.844
2012/07/25,7.927
2012/07/26,8.017
2012/07/27,8.104
2012/07/28,8.186
2012/07/29,8.257
2012/07/30,8.33
2012/07/31,8.419
2012/08/01,8.517
2012/08/02,8.647
2012/08/03,8.819
2012/08/04,8.993
2012/08/05,9.154
2012/08/06,9.302
2012/08/07,9.45
2012/08/08,9.594
2012/08/09,9.729
2012/08/10,9.869
2012/08/11,10.014
2012/08/12,10.154
2012/08/13,10.303
2012/08/14,10.461
2012/08/15,10.649
2012/08/16,10.868
2012/08/17,11.022
2012/08/18,11.117
2012/08/19,11.082
2012/08/20,10.996
2012/08/21,10.971
2012/08/22,10.934
2012/08/23,10.897
2012/08/24,10.886
2012/08/25,10.885
2012/08/26,10.883
2012/08/27,10.888
2012/08/28,10.901
2012/08/29,10.907
2012/08/30,10.9
2012/08/31,10.869
2012/09/01,10.809
2012/09/02,10.753
2012/09/03,10.715
2012/09/04,10.684
2012/09/05,10.669
2012/09/06,10.68
2012/09/07,10.692
2012/09/08,10.702
2012/09/09,10.709
2012/09/10,10.721
2012/09/11,10.743
2012/09/12,10.773
2012/09/13,10.802
2012/09/14,10.848
2012/09/15,10.909
2012/09/16,10.978
2012/09/17,11.052
2012/09/18,11.14
2012/09/19,11.242
2012/09/20,11.34
2012/09/21,11.429
2012/09/22,11.505
2012/09/23,11.572
2012/09/24,11.63
2012/09/25,11.686
2012/09/26,11.745
2012/09/27,11.807
2012/09/28,11.865
2012/09/29,11.925
2012/09/30,11.98
2012/10/01,12.031
2012/10/02,12.093
2012/10/03,12.165
2012/10/04,12.232
2012/10/05,12.285
2012/10/06,12.328
2012/10/07,12.336
2012/10/08,12.321
2012/10/09,12.302
2012/10/10,12.295
2012/10/11,12.29
2012/10/12,12.282
2012/10/13,12.264
2012/10/14,12.237
2012/10/15,12.203
2012/10/16,12.178
2012/10/17,12.151
2012/10/18,12.128
2012/10/19,12.103
2012/10/20,12.073
2012/10/21,12.041
2012/10/22,12.01
2012/10/23,11.981
2012/10/24,11.951
2012/10/25,11.896
2012/10/26,11.795
2012/10/27,11.678
2012/10/28,11.584
2012/10/29,11.504
2012/10/30,11.434
2012/10/31,11.386
2012/11/01,11.331
2012/11/02,11.257
2012/11/03,11.19
2012/11/04,11.139
2012/11/05,11.096
2012/11/06,11.059
2012/11/07,11.031
2012/11/08,11.006
2012/11/09,10.98
2012/11/10,10.955
2012/11/11,10.934
2012/11/12,10.919
2012/11/13,10.909
2012/11/14,10.901
2012/11/15,10.902
2012/11/16,10.929
2012/11/17,10.977
2012/11/18,11.021
2012/11/19,11.066
2012/11/20,11.11
2012/11/21,11.155
2012/11/22,11.223
2012/11/23,11.307
2012/11/24,11.393
2012/11/25,11.479
2012/11/26,11.556
2012/11/27,11.619
2012/11/28,11.681
2012/11/29,11.749
2012/11/30,11.822
2012/12/01,11.893
2012/12/02,11.959
2012/12/03,12.023
2012/12/04,12.112
2012/12/05,12.219
2012/12/06,12.314
2012/12/07,12.411
2012/12/08,12.506
2012/12/09,12.592
2012/12/10,12.673
2012/12/11,12.757
2012/12/12,12.844
2012/12/13,12.927
2012/12/14,13
2012/12/15,13.061
2012/12/16,13.107
2012/12/17,13.142
2012/12/18,13.173
2012/12/19,13.211
2012/12/20,13.255
2012/12/21,13.292
2012/12/22,13.318
2012/12/23,13.339
2012/12/24,13.356
2012/12/25,13.372
2012/12/26,13.387
2012/12/27,13.403
2012/12/28,13.415
2012/12/29,13.425
2012/12/30,13.433
2012/12/31,13.439
2013/01/01,13.441
2013/01/02,13.428
2013/01/03,13.414
2013/01/04,13.4
2013/01/05,13.383
2013/01/06,13.364
2013/01/07,13.348
2013/01/08,13.348
2013/01/09,13.361
2013/01/10,13.382
2013/01/11,13.419
2013/01/12,13.455
2013/01/13,13.486
2013/01/14,13.521
2013/01/15,13.553
2013/01/16,13.599
2013/01/17,13.686
2013/01/18,13.798
2013/01/19,13.906
2013/01/20,14.013
2013/01/21,14.147
2013/01/22,14.329
2013/01/23,14.528
2013/01/24,14.715
2013/01/25,14.886
2013/01/26,15.072
2013/01/27,15.257
2013/01/28,15.462
2013/01/29,15.711
2013/01/30,15.977
2013/01/31,16.279
2013/02/01,16.6
2013/02/02,16.894
2013/02/03,17.172
2013/02/04,17.442
2013/02/05,17.697
2013/02/06,17.96
2013/02/07,18.255
2013/02/08,18.584
2013/02/09,18.946
2013/02/10,19.319
2013/02/11,19.701
2013/02/12,20.087
2013/02/13,20.461
2013/02/14,20.872
2013/02/15,21.336
2013/02/16,21.786
2013/02/17,22.21
2013/02/18,22.609
2013/02/19,23.06
2013/02/20,23.564
2013/02/21,24.062
2013/02/22,24.531
2013/02/23,24.958
2013/02/24,25.343
2013/02/25,25.705
2013/02/26,26.064
2013/02/27,26.443
2013/02/28,26.893
2013/03/01,27.437
2013/03/02,27.942
2013/03/03,28.377
2013/03/04,28.842
2013/03/05,29.49
2013/03/06,30.255
2013/03/07,31.044
2013/03/08,31.873
2013/03/09,32.779
2013/03/10,33.719
2013/03/11,34.656
2013/03/12,35.479
2013/03/13,36.172
2013/03/14,36.858
2013/03/15,37.521
2013/03/16,38.179
2013/03/17,38.782
2013/03/18,39.497
2013/03/19,40.5
2013/03/20,41.86
2013/03/21,43.556
2013/03/22,45.287
2013/03/23,46.801
2013/03/24,48.316
2013/03/25,50.037
2013/03/26,51.837
2013/03/27,54.03
2013/03/28,56.536
2013/03/29,58.973
2013/03/30,61.345
2013/03/31,63.698
2013/04/01,66.298
2013/04/02,69.605
2013/04/03,73.541
2013/04/04,77.521
2013/04/05,81.643
2013/04/06,85.923
2013/04/07,90.515
2013/04/08,96.276
2013/04/09,103.832
2013/04/10,109.974
2013/04/11,111.731
2013/04/12,111.881
2013/04/13,112.311
2013/04/14,112.197
2013/04/15,111.674
2013/04/16,110.28
2013/04/17,108.993
2013/04/18,108.731
2013/04/19,109.151
2013/04/20,109.969
2013/04/21,110.665
2013/04/22,111.208
2013/04/23,112.112
2013/04/24,113.799
2013/04/25,115.664
2013/04/26,116.944
2013/04/27,117.681
2013/04/28,118.185
2013/04/29,119.028
2013/04/30,120.03
2013/05/01,120.302
2013/05/02,119.632
2013/05/03,118.415
2013/05/04,117.387
2013/05/05,116.942
2013/05/06,116.501
2013/05/07,115.935
2013/05/08,115.387
2013/05/09,114.879
2013/05/10,114.695
2013/05/11,114.784
2013/05/12,114.828
2013/05/13,114.864
2013/05/14,114.638
2013/05/15,114.113
2013/05/16,113.707
2013/05/17,113.458
2013/05/18,113.289
2013/05/19,113.086
2013/05/20,112.888
2013/05/21,112.828
2013/05/22,112.856
2013/05/23,113.008
2013/05/24,113.545
2013/05/25,114.305
2013/05/26,115.157
2013/05/27,115.992
2013/05/28,116.654
2013/05/29,117.358
2013/05/30,118.122
2013/05/31,118.85
2013/06/01,119.605
2013/06/02,120.147
2013/06/03,120.397
2013/06/04,120.573
2013/06/05,120.762
2013/06/06,120.89
2013/06/07,120.716
2013/06/08,120.246
2013/06/09,119.47
2013/06/10,118.583
2013/06/11,117.876
2013/06/12,117.276
2013/06/13,116.614
2013/06/14,115.691
2013/06/15,114.604
2013/06/16,113.539
2013/06/17,112.527
2013/06/18,111.722
2013/06/19,111.03
2013/06/20,110.403
2013/06/21,109.811
2013/06/22,109.087
2013/06/23,108.268
2013/06/24,107.29
2013/06/25,106.297
2013/06/26,105.42
2013/06/27,104.517
2013/06/28,103.397
2013/06/29,102.158
2013/06/30,101.037
2013/07/01,99.722
2013/07/02,98.341
2013/07/03,96.933
2013/07/04,95.417
2013/07/05,93.639
2013/07/06,91.51
2013/07/07,89.737
2013/07/08,88.306
2013/07/09,86.888
2013/07/10,85.766
2013/07/11,85.061
2013/07/12,84.635
2013/07/13,84.458
2013/07/14,84.326
2013/07/15,84.299
2013/07/16,84.337
2013/07/17,84.322
2013/07/18,84.186
2013/07/19,83.916
2013/07/20,83.692
2013/07/21,83.519
2013/07/22,83.406
2013/07/23,83.409
2013/07/24,83.524
2013/07/25,83.758
2013/07/26,84.098
2013/07/27,84.412
2013/07/28,84.734
2013/07/29,85.25
2013/07/30,85.879
2013/07/31,86.691
2013/08/01,87.473
2013/08/02,88.203
2013/08/03,88.895
2013/08/04,89.498
2013/08/05,90.113
2013/08/06,90.757
2013/08/07,91.374
2013/08/08,91.847
2013/08/09,92.155
2013/08/10,92.374
2013/08/11,92.544
2013/08/12,92.759
2013/08/13,93.022
2013/08/14,93.358
2013/08/15,93.722
2013/08/16,94.044
2013/08/17,94.365
2013/08/18,94.673
2013/08/19,95.022
2013/08/20,95.54
2013/08/21,96.28
2013/08/22,97.116
2013/08/23,97.829
2013/08/24,98.479
2013/08/25,99.21
2013/08/26,99.968
2013/08/27,100.888
2013/08/28,101.977
2013/08/29,103.047
2013/08/30,104.234
2013/08/31,105.612
2013/09/01,107.101
2013/09/02,108.588
2013/09/03,109.962
2013/09/04,111.006
2013/09/05,111.777
2013/09/06,112.355
2013/09/07,112.893
2013/09/08,113.493
2013/09/09,114.124
2013/09/10,114.839
2013/09/11,115.611
2013/09/12,116.448
2013/09/13,117.248
2013/09/14,117.982
2013/09/15,118.64
2013/09/16,119.247
2013/09/17,119.826
2013/09/18,120.396
2013/09/19,120.746
2013/09/20,120.952
2013/09/21,121.13
2013/09/22,121.306
2013/09/23,121.433
2013/09/24,121.528
2013/09/25,121.648
2013/09/26,121.771
2013/09/27,121.853
2013/09/28,121.974
2013/09/29,122.086
2013/09/30,122.17
2013/10/01,122.273
2013/10/02,121.695
2013/10/03,120.869
2013/10/04,120.628
2013/10/05,120.542
2013/10/06,120.456
2013/10/07,120.427
2013/10/08,120.465
2013/10/09,120.574
2013/10/10,120.712
2013/10/11,120.864
2013/10/12,121.031
2013/10/13,121.37
2013/10/14,121.916
2013/10/15,122.746
2013/10/16,123.648
2013/10/17,124.684
2013/10/18,126.013
2013/10/19,127.957
2013/10/20,130.055
2013/10/21,132.559
2013/10/22,135.968
2013/10/23,139.968
2013/10/24,143.442
2013/10/25,145.736
2013/10/26,148.155
2013/10/27,150.817
2013/10/28,153.979
2013/10/29,157.33
2013/10/30,160.689
2013/10/31,163.901
2013/11/01,167.096
2013/11/02,170.22
2013/11/03,173.339
2013/11/04,176.999
2013/11/05,181.591
2013/11/06,187.032
2013/11/07,193.858
2013/11/08,201.911
2013/11/09,211.965
2013/11/10,218.785
2013/11/11,226.67
2013/11/12,235.606
2013/11/13,246.182
2013/11/14,258.305
2013/11/15,270.551
2013/11/16,282.628
2013/11/17,296.357
2013/11/18,315.694
2013/11/19,337.494
2013/11/20,351.42
2013/11/21,371.402
2013/11/22,395.359
2013/11/23,422.374
2013/11/24,445.871
2013/11/25,469.548
2013/11/26,496.786
2013/11/27,528.802
2013/11/28,562.095
2013/11/29,596.834
2013/11/30,634.438
2013/12/01,661.381
2013/12/02,686.929
2013/12/03,715.241
2013/12/04,745.233
2013/12/05,770.503
2013/12/06,789.316
2013/12/07,794.077
2013/12/08,798.705
2013/12/09,810.319
2013/12/10,824.713
2013/12/11,835.885
2013/12/12,843.625
2013/12/13,851.318
2013/12/14,856.943
2013/12/15,860.284
2013/12/16,858.839
2013/12/17,850.086
2013/12/18,833.216
2013/12/19,820.302
2013/12/20,810.426
2013/12/21,797.01
2013/12/22,784.887
2013/12/23,773.835
2013/12/24,764.305
2013/12/25,754.823
2013/12/26,749.328
2013/12/27,745.434
2013/12/28,740.874
2013/12/29,736.197
2013/12/30,734.059
2013/12/31,732.283
2014/01/01,731.786
2014/01/02,732.162
2014/01/03,733.872
2014/01/04,738.754
2014/01/05,746.746
2014/01/06,760.243
2014/01/07,770.195
2014/01/08,775.468
2014/01/09,780.856
2014/01/10,786.154
2014/01/11,794.978
2014/01/12,803.342
