Date,fee_to_reward30smaUSD
2010/10/27,0.001
2010/10/28,0.001
2010/10/29,0.001
2010/10/30,0.001
2010/10/31,0
2010/11/01,0
2010/11/02,0
2010/11/03,0
2010/11/04,0
2010/11/05,0
2010/11/06,0
2010/11/07,0
2010/11/08,0.001
2010/11/09,0.001
2010/11/10,0.001
2010/11/11,0.001
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0.001
2010/11/16,0.001
2010/11/17,0.001
2010/11/18,0.001
2010/11/19,0.001
2010/11/20,0.001
2010/11/21,0.002
2010/11/22,0.002
2010/11/23,0.003
2010/11/24,0.003
2010/11/25,0.003
2010/11/26,0.003
2010/11/27,0.003
2010/11/28,0.003
2010/11/29,0.003
2010/11/30,0.003
2010/12/01,0.003
2010/12/02,0.003
2010/12/03,0.003
2010/12/04,0.003
2010/12/05,0.003
2010/12/06,0.003
2010/12/07,0.003
2010/12/08,0.003
2010/12/09,0.003
2010/12/10,0.003
2010/12/11,0.003
2010/12/12,0.003
2010/12/13,0.003
2010/12/14,0.003
2010/12/15,0.003
2010/12/16,0.003
2010/12/17,0.003
2010/12/18,0.003
2010/12/19,0.003
2010/12/20,0.003
2010/12/21,0.002
2010/12/22,0.002
2010/12/23,0.001
2010/12/24,0.001
2010/12/25,0.001
2010/12/26,0.001
2010/12/27,0.001
2010/12/28,0.001
2010/12/29,0.002
2010/12/30,0.002
2010/12/31,0.002
2011/01/01,0.002
2011/01/02,0.002
2011/01/03,0.002
2011/01/04,0.002
2011/01/05,0.002
2011/01/06,0.002
2011/01/07,0.002
2011/01/08,0.002
2011/01/09,0.002
2011/01/10,0.002
2011/01/11,0.002
2011/01/12,0.002
2011/01/13,0.002
2011/01/14,0.002
2011/01/15,0.002
2011/01/16,0.002
2011/01/17,0.002
2011/01/18,0.002
2011/01/19,0.002
2011/01/20,0.002
2011/01/21,0.002
2011/01/22,0.002
2011/01/23,0.002
2011/01/24,0.002
2011/01/25,0.002
2011/01/26,0.002
2011/01/27,0.002
2011/01/28,0.002
2011/01/29,0.002
2011/01/30,0.004
2011/01/31,0.004
2011/02/01,0.004
2011/02/02,0.004
2011/02/03,0.004
2011/02/04,0.004
2011/02/05,0.004
2011/02/06,0.004
2011/02/07,0.004
2011/02/08,0.004
2011/02/09,0.004
2011/02/10,0.004
2011/02/11,0.005
2011/02/12,0.005
2011/02/13,0.005
2011/02/14,0.006
2011/02/15,0.006
2011/02/16,0.006
2011/02/17,0.006
2011/02/18,0.006
2011/02/19,0.006
2011/02/20,0.006
2011/02/21,0.006
2011/02/22,0.006
2011/02/23,0.006
2011/02/24,0.006
2011/02/25,0.006
2011/02/26,0.006
2011/02/27,0.007
2011/02/28,0.007
2011/03/01,0.006
2011/03/02,0.005
2011/03/03,0.008
2011/03/04,0.008
2011/03/05,0.008
2011/03/06,0.01
2011/03/07,0.012
2011/03/08,0.013
2011/03/09,0.015
2011/03/10,0.016
2011/03/11,0.02
2011/03/12,0.02
2011/03/13,0.021
2011/03/14,0.022
2011/03/15,0.023
2011/03/16,0.023
2011/03/17,0.023
2011/03/18,0.024
2011/03/19,0.025
2011/03/20,0.026
2011/03/21,0.029
2011/03/22,0.036
2011/03/23,0.043
2011/03/24,0.047
2011/03/25,0.049
2011/03/26,0.051
2011/03/27,0.054
2011/03/28,0.056
2011/03/29,0.057
2011/03/30,0.059
2011/03/31,0.06
2011/04/01,0.061
2011/04/02,0.06
2011/04/03,0.061
2011/04/04,0.063
2011/04/05,0.064
2011/04/06,0.064
2011/04/07,0.064
2011/04/08,0.064
2011/04/09,0.065
2011/04/10,0.063
2011/04/11,0.065
2011/04/12,0.066
2011/04/13,0.066
2011/04/14,0.071
2011/04/15,0.072
2011/04/16,0.072
2011/04/17,0.072
2011/04/18,0.073
2011/04/19,0.075
2011/04/20,0.074
2011/04/21,0.069
2011/04/22,0.064
2011/04/23,0.062
2011/04/24,0.063
2011/04/25,0.064
2011/04/26,0.063
2011/04/27,0.064
2011/04/28,0.066
2011/04/29,0.066
2011/04/30,0.069
2011/05/01,0.072
2011/05/02,0.072
2011/05/03,0.072
2011/05/04,0.072
2011/05/05,0.073
2011/05/06,0.073
2011/05/07,0.074
2011/05/08,0.075
2011/05/09,0.076
2011/05/10,0.077
2011/05/11,0.078
2011/05/12,0.079
2011/05/13,0.081
2011/05/14,0.079
2011/05/15,0.083
2011/05/16,0.085
2011/05/17,0.088
2011/05/18,0.091
2011/05/19,0.095
2011/05/20,0.097
2011/05/21,0.102
2011/05/22,0.106
2011/05/23,0.108
2011/05/24,0.11
2011/05/25,0.111
2011/05/26,0.114
2011/05/27,0.117
2011/05/28,0.12
2011/05/29,0.123
2011/05/30,0.127
2011/05/31,0.132
2011/06/01,0.139
2011/06/02,0.145
2011/06/03,0.152
2011/06/04,0.159
2011/06/05,0.164
2011/06/06,0.17
2011/06/07,0.18
2011/06/08,0.192
2011/06/09,0.203
2011/06/10,0.211
2011/06/11,0.218
2011/06/12,0.227
2011/06/13,0.233
2011/06/14,0.239
2011/06/15,0.244
2011/06/16,0.252
2011/06/17,0.259
2011/06/18,0.262
2011/06/19,0.264
2011/06/20,0.263
2011/06/21,0.263
2011/06/22,0.263
2011/06/23,0.262
2011/06/24,0.263
2011/06/25,0.269
2011/06/26,0.275
2011/06/27,0.279
2011/06/28,0.282
2011/06/29,0.282
2011/06/30,0.279
2011/07/01,0.277
2011/07/02,0.275
2011/07/03,0.271
2011/07/04,0.268
2011/07/05,0.269
2011/07/06,0.268
2011/07/07,0.264
2011/07/08,0.253
2011/07/09,0.246
2011/07/10,0.24
2011/07/11,0.237
2011/07/12,0.23
2011/07/13,0.225
2011/07/14,0.221
2011/07/15,0.218
2011/07/16,0.211
2011/07/17,0.205
2011/07/18,0.2
2011/07/19,0.199
2011/07/20,0.198
2011/07/21,0.197
2011/07/22,0.199
2011/07/23,0.198
2011/07/24,0.197
2011/07/25,0.191
2011/07/26,0.183
2011/07/27,0.176
2011/07/28,0.171
2011/07/29,0.166
2011/07/30,0.162
2011/07/31,0.157
2011/08/01,0.155
2011/08/02,0.152
2011/08/03,0.15
2011/08/04,0.145
2011/08/05,0.14
2011/08/06,0.147
2011/08/07,0.145
2011/08/08,0.143
2011/08/09,0.142
2011/08/10,0.14
2011/08/11,0.138
2011/08/12,0.135
2011/08/13,0.133
2011/08/14,0.131
2011/08/15,0.132
2011/08/16,0.131
2011/08/17,0.129
2011/08/18,0.125
2011/08/19,0.124
2011/08/20,0.123
2011/08/21,0.119
2011/08/22,0.119
2011/08/23,0.118
2011/08/24,0.117
2011/08/25,0.117
2011/08/26,0.116
2011/08/27,0.115
2011/08/28,0.115
2011/08/29,0.115
2011/08/30,0.117
2011/08/31,0.116
2011/09/01,0.116
2011/09/02,0.115
2011/09/03,0.113
2011/09/04,0.115
2011/09/05,0.105
2011/09/06,0.104
2011/09/07,0.104
2011/09/08,0.101
2011/09/09,0.1
2011/09/10,0.099
2011/09/11,0.099
2011/09/12,0.098
2011/09/13,0.095
2011/09/14,0.091
2011/09/15,0.09
2011/09/16,0.089
2011/09/17,0.089
2011/09/18,0.087
2011/09/19,0.088
2011/09/20,0.089
2011/09/21,0.088
2011/09/22,0.087
2011/09/23,0.085
2011/09/24,0.085
2011/09/25,0.085
2011/09/26,0.084
2011/09/27,0.083
2011/09/28,0.083
2011/09/29,0.08
2011/09/30,0.079
2011/10/01,0.078
2011/10/02,0.077
2011/10/03,0.079
2011/10/04,0.077
2011/10/05,0.075
2011/10/06,0.077
2011/10/07,0.075
2011/10/08,0.074
2011/10/09,0.072
2011/10/10,0.072
2011/10/11,0.073
2011/10/12,0.073
2011/10/13,0.073
2011/10/14,0.073
2011/10/15,0.072
2011/10/16,0.071
2011/10/17,0.071
2011/10/18,0.07
2011/10/19,0.069
2011/10/20,0.069
2011/10/21,0.068
2011/10/22,0.068
2011/10/23,0.068
2011/10/24,0.066
2011/10/25,0.066
2011/10/26,0.066
2011/10/27,0.066
2011/10/28,0.066
2011/10/29,0.066
2011/10/30,0.066
2011/10/31,0.066
2011/11/01,0.066
2011/11/02,0.064
2011/11/03,0.063
2011/11/04,0.063
2011/11/05,0.06
2011/11/06,0.059
2011/11/07,0.059
2011/11/08,0.059
2011/11/09,0.059
2011/11/10,0.057
2011/11/11,0.055
2011/11/12,0.053
2011/11/13,0.053
2011/11/14,0.053
2011/11/15,0.052
2011/11/16,0.051
2011/11/17,0.051
2011/11/18,0.051
2011/11/19,0.049
2011/11/20,0.05
2011/11/21,0.049
2011/11/22,0.049
2011/11/23,0.049
2011/11/24,0.05
2011/11/25,0.05
2011/11/26,0.05
2011/11/27,0.049
2011/11/28,0.049
2011/11/29,0.049
2011/11/30,0.049
2011/12/01,0.049
2011/12/02,0.049
2011/12/03,0.05
2011/12/04,0.05
2011/12/05,0.049
2011/12/06,0.05
2011/12/07,0.05
2011/12/08,0.049
2011/12/09,0.049
2011/12/10,0.049
2011/12/11,0.144
2011/12/12,0.236
2011/12/13,0.237
2011/12/14,0.237
2011/12/15,0.241
2011/12/16,0.24
2011/12/17,0.241
2011/12/18,0.24
2011/12/19,0.241
2011/12/20,0.242
2011/12/21,0.242
2011/12/22,0.242
2011/12/23,0.242
2011/12/24,0.24
2011/12/25,0.239
2011/12/26,0.239
2011/12/27,0.239
2011/12/28,0.239
2011/12/29,0.238
2011/12/30,0.239
2011/12/31,0.239
2012/01/01,0.238
2012/01/02,0.239
2012/01/03,0.239
2012/01/04,0.245
2012/01/05,0.246
2012/01/06,0.246
2012/01/07,0.247
2012/01/08,0.247
2012/01/09,0.248
2012/01/10,0.154
2012/01/11,0.064
2012/01/12,0.08
2012/01/13,0.083
2012/01/14,0.084
2012/01/15,0.089
2012/01/16,0.102
2012/01/17,0.104
2012/01/18,0.108
2012/01/19,0.117
2012/01/20,0.127
2012/01/21,0.127
2012/01/22,0.128
2012/01/23,0.129
2012/01/24,0.132
2012/01/25,0.135
2012/01/26,0.138
2012/01/27,0.147
2012/01/28,0.149
2012/01/29,0.236
2012/01/30,0.246
2012/01/31,0.247
2012/02/01,0.247
2012/02/02,0.25
2012/02/03,0.246
2012/02/04,0.247
2012/02/05,0.247
2012/02/06,0.247
2012/02/07,0.249
2012/02/08,0.249
2012/02/09,0.25
2012/02/10,0.249
2012/02/11,0.233
2012/02/12,0.23
2012/02/13,0.227
2012/02/14,0.228
2012/02/15,0.215
2012/02/16,0.217
2012/02/17,0.213
2012/02/18,0.202
2012/02/19,0.191
2012/02/20,0.191
2012/02/21,0.192
2012/02/22,0.191
2012/02/23,0.188
2012/02/24,0.187
2012/02/25,0.184
2012/02/26,0.174
2012/02/27,0.173
2012/02/28,0.086
2012/02/29,0.076
2012/03/01,0.076
2012/03/02,0.076
2012/03/03,0.072
2012/03/04,0.072
2012/03/05,0.07
2012/03/06,0.071
2012/03/07,0.07
2012/03/08,0.069
2012/03/09,0.068
2012/03/10,0.067
2012/03/11,0.066
2012/03/12,0.066
2012/03/13,0.069
2012/03/14,0.069
2012/03/15,0.063
2012/03/16,0.064
2012/03/17,0.061
2012/03/18,0.06
2012/03/19,0.061
2012/03/20,0.062
2012/03/21,0.061
2012/03/22,0.061
2012/03/23,0.062
2012/03/24,0.065
2012/03/25,0.066
2012/03/26,0.067
2012/03/27,0.067
2012/03/28,0.067
2012/03/29,0.067
2012/03/30,0.068
2012/03/31,0.067
2012/04/01,0.066
2012/04/02,0.067
2012/04/03,0.067
2012/04/04,0.067
2012/04/05,0.068
2012/04/06,0.068
2012/04/07,0.069
2012/04/08,0.069
2012/04/09,0.069
2012/04/10,0.07
2012/04/11,0.071
2012/04/12,0.07
2012/04/13,0.07
2012/04/14,0.071
2012/04/15,0.069
2012/04/16,0.07
2012/04/17,0.072
2012/04/18,0.073
2012/04/19,0.074
2012/04/20,0.076
2012/04/21,0.076
2012/04/22,0.076
2012/04/23,0.073
2012/04/24,0.073
2012/04/25,0.075
2012/04/26,0.078
2012/04/27,0.079
2012/04/28,0.08
2012/04/29,0.08
2012/04/30,0.08
2012/05/01,0.081
2012/05/02,0.082
2012/05/03,0.084
2012/05/04,0.086
2012/05/05,0.086
2012/05/06,0.087
2012/05/07,0.09
2012/05/08,0.093
2012/05/09,0.097
2012/05/10,0.098
2012/05/11,0.102
2012/05/12,0.104
2012/05/13,0.107
2012/05/14,0.118
2012/05/15,0.126
2012/05/16,0.13
2012/05/17,0.134
2012/05/18,0.139
2012/05/19,0.15
2012/05/20,0.157
2012/05/21,0.165
2012/05/22,0.17
2012/05/23,0.178
2012/05/24,0.185
2012/05/25,0.192
2012/05/26,0.194
2012/05/27,0.198
2012/05/28,0.204
2012/05/29,0.212
2012/05/30,0.22
2012/05/31,0.223
2012/06/01,0.227
2012/06/02,0.225
2012/06/03,0.229
2012/06/04,0.238
2012/06/05,0.249
2012/06/06,0.249
2012/06/07,0.254
2012/06/08,0.256
2012/06/09,0.261
2012/06/10,0.265
2012/06/11,0.268
2012/06/12,0.267
2012/06/13,0.271
2012/06/14,0.277
2012/06/15,0.284
2012/06/16,0.289
2012/06/17,0.291
2012/06/18,0.288
2012/06/19,0.29
2012/06/20,0.289
2012/06/21,0.297
2012/06/22,0.297
2012/06/23,0.294
2012/06/24,0.291
2012/06/25,0.291
2012/06/26,0.292
2012/06/27,0.29
2012/06/28,0.289
2012/06/29,0.284
2012/06/30,0.285
2012/07/01,0.283
2012/07/02,0.288
2012/07/03,0.285
2012/07/04,0.278
2012/07/05,0.27
2012/07/06,0.273
2012/07/07,0.279
2012/07/08,0.277
2012/07/09,0.274
2012/07/10,0.275
2012/07/11,0.276
2012/07/12,0.277
2012/07/13,0.266
2012/07/14,0.256
2012/07/15,0.25
2012/07/16,0.248
2012/07/17,0.245
2012/07/18,0.246
2012/07/19,0.244
2012/07/20,0.251
2012/07/21,0.245
2012/07/22,0.243
2012/07/23,0.246
2012/07/24,0.245
2012/07/25,0.244
2012/07/26,0.243
2012/07/27,0.242
2012/07/28,0.244
2012/07/29,0.246
2012/07/30,0.246
2012/07/31,0.252
2012/08/01,0.254
2012/08/02,0.257
2012/08/03,0.262
2012/08/04,0.263
2012/08/05,0.268
2012/08/06,0.263
2012/08/07,0.265
2012/08/08,0.28
2012/08/09,0.276
2012/08/10,0.285
2012/08/11,0.287
2012/08/12,0.288
2012/08/13,0.293
2012/08/14,0.293
2012/08/15,0.297
2012/08/16,0.301
2012/08/17,0.305
2012/08/18,0.303
2012/08/19,0.294
2012/08/20,0.295
2012/08/21,0.297
2012/08/22,0.296
2012/08/23,0.298
2012/08/24,0.301
2012/08/25,0.305
2012/08/26,0.306
2012/08/27,0.31
2012/08/28,0.314
2012/08/29,0.316
2012/08/30,0.318
2012/08/31,0.322
2012/09/01,0.329
2012/09/02,0.331
2012/09/03,0.339
2012/09/04,0.339
2012/09/05,0.337
2012/09/06,0.339
2012/09/07,0.326
2012/09/08,0.33
2012/09/09,0.32
2012/09/10,0.323
2012/09/11,0.33
2012/09/12,0.328
2012/09/13,0.329
2012/09/14,0.324
2012/09/15,0.319
2012/09/16,0.31
2012/09/17,0.308
2012/09/18,0.309
2012/09/19,0.308
2012/09/20,0.307
2012/09/21,0.309
2012/09/22,0.307
2012/09/23,0.306
2012/09/24,0.306
2012/09/25,0.306
2012/09/26,0.302
2012/09/27,0.297
2012/09/28,0.313
2012/09/29,0.306
2012/09/30,0.296
2012/10/01,0.29
2012/10/02,0.291
2012/10/03,0.286
2012/10/04,0.339
2012/10/05,0.343
2012/10/06,0.343
2012/10/07,0.349
2012/10/08,0.349
2012/10/09,0.352
2012/10/10,0.351
2012/10/11,0.348
2012/10/12,0.348
2012/10/13,0.348
2012/10/14,0.348
2012/10/15,0.35
2012/10/16,0.355
2012/10/17,0.38
2012/10/18,0.378
2012/10/19,0.376
2012/10/20,0.376
2012/10/21,0.375
2012/10/22,0.379
2012/10/23,0.382
2012/10/24,0.378
2012/10/25,0.379
2012/10/26,0.377
2012/10/27,0.375
2012/10/28,0.356
2012/10/29,0.357
2012/10/30,0.363
2012/10/31,0.366
2012/11/01,0.362
2012/11/02,0.365
2012/11/03,0.308
2012/11/04,0.303
2012/11/05,0.304
2012/11/06,0.302
2012/11/07,0.304
2012/11/08,0.303
2012/11/09,0.301
2012/11/10,0.3
2012/11/11,0.299
2012/11/12,0.299
2012/11/13,0.3
2012/11/14,0.302
2012/11/15,0.306
2012/11/16,0.29
2012/11/17,0.295
2012/11/18,0.299
2012/11/19,0.305
2012/11/20,0.307
2012/11/21,0.31
2012/11/22,0.309
2012/11/23,0.311
2012/11/24,0.313
2012/11/25,0.319
2012/11/26,0.326
2012/11/27,0.357
2012/11/28,0.37
2012/11/29,0.383
2012/11/30,0.396
2012/12/01,0.408
2012/12/02,0.409
2012/12/03,0.417
2012/12/04,0.442
2012/12/05,0.461
2012/12/06,0.478
2012/12/07,0.491
2012/12/08,0.505
2012/12/09,0.522
2012/12/10,0.541
2012/12/11,0.562
2012/12/12,0.582
2012/12/13,0.618
2012/12/14,0.647
2012/12/15,0.659
2012/12/16,0.678
2012/12/17,0.698
2012/12/18,0.728
2012/12/19,0.748
2012/12/20,0.774
2012/12/21,0.799
2012/12/22,0.825
2012/12/23,0.848
2012/12/24,0.866
2012/12/25,0.878
2012/12/26,0.892
2012/12/27,0.887
2012/12/28,0.896
2012/12/29,0.899
2012/12/30,0.903
2012/12/31,0.903
2013/01/01,0.91
2013/01/02,0.921
2013/01/03,0.918
2013/01/04,0.922
2013/01/05,0.921
2013/01/06,0.928
2013/01/07,0.932
2013/01/08,0.938
2013/01/09,0.943
2013/01/10,1.048
2013/01/11,1.067
2013/01/12,1.061
2013/01/13,1.06
2013/01/14,1.062
2013/01/15,1.065
2013/01/16,1.074
2013/01/17,1.076
2013/01/18,1.085
2013/01/19,1.1
2013/01/20,1.095
2013/01/21,1.089
2013/01/22,1.086
2013/01/23,1.104
2013/01/24,1.116
2013/01/25,1.131
2013/01/26,1.14
2013/01/27,1.153
2013/01/28,1.164
2013/01/29,1.177
2013/01/30,1.187
2013/01/31,1.199
2013/02/01,1.218
2013/02/02,1.251
2013/02/03,1.254
2013/02/04,1.261
2013/02/05,1.263
2013/02/06,1.264
2013/02/07,1.273
2013/02/08,1.283
2013/02/09,1.191
2013/02/10,1.18
2013/02/11,1.181
2013/02/12,1.188
2013/02/13,1.202
2013/02/14,1.203
2013/02/15,1.204
2013/02/16,1.194
2013/02/17,1.186
2013/02/18,1.169
2013/02/19,1.174
2013/02/20,1.179
2013/02/21,1.187
2013/02/22,1.182
2013/02/23,1.183
2013/02/24,1.181
2013/02/25,1.184
2013/02/26,1.187
2013/02/27,1.186
2013/02/28,1.192
2013/03/01,1.221
2013/03/02,1.234
2013/03/03,1.224
2013/03/04,1.202
2013/03/05,1.213
2013/03/06,1.307
2013/03/07,1.324
2013/03/08,1.334
2013/03/09,1.334
2013/03/10,1.335
2013/03/11,1.333
2013/03/12,1.361
2013/03/13,1.365
2013/03/14,1.357
2013/03/15,1.364
2013/03/16,1.35
2013/03/17,1.328
2013/03/18,1.319
2013/03/19,1.326
2013/03/20,1.312
2013/03/21,1.304
2013/03/22,1.309
2013/03/23,1.303
2013/03/24,1.29
2013/03/25,1.292
2013/03/26,1.293
2013/03/27,1.31
2013/03/28,1.309
2013/03/29,1.318
2013/03/30,1.319
2013/03/31,1.296
2013/04/01,1.279
2013/04/02,1.286
2013/04/03,1.299
2013/04/04,1.315
2013/04/05,1.232
2013/04/06,1.213
2013/04/07,1.217
2013/04/08,1.216
2013/04/09,1.209
2013/04/10,1.213
2013/04/11,1.201
2013/04/12,1.199
2013/04/13,1.192
2013/04/14,1.189
2013/04/15,1.224
2013/04/16,1.243
2013/04/17,1.279
2013/04/18,1.277
2013/04/19,1.307
2013/04/20,1.316
2013/04/21,1.301
2013/04/22,1.309
2013/04/23,1.329
2013/04/24,1.339
2013/04/25,1.346
2013/04/26,1.317
2013/04/27,1.308
2013/04/28,1.287
2013/04/29,1.273
2013/04/30,1.277
2013/05/01,1.284
2013/05/02,1.291
2013/05/03,1.282
2013/05/04,1.255
2013/05/05,1.236
2013/05/06,1.247
2013/05/07,1.24
2013/05/08,1.243
2013/05/09,1.258
2013/05/10,1.263
2013/05/11,1.256
2013/05/12,1.257
2013/05/13,1.269
2013/05/14,1.272
2013/05/15,1.269
2013/05/16,1.299
2013/05/17,1.282
2013/05/18,1.279
2013/05/19,1.265
2013/05/20,1.27
2013/05/21,1.286
2013/05/22,1.288
2013/05/23,1.283
2013/05/24,1.27
2013/05/25,1.261
2013/05/26,1.256
2013/05/27,1.257
2013/05/28,1.278
2013/05/29,1.285
2013/05/30,1.279
2013/05/31,1.277
2013/06/01,1.252
2013/06/02,1.24
2013/06/03,1.239
2013/06/04,1.243
2013/06/05,1.244
2013/06/06,1.238
2013/06/07,1.228
2013/06/08,1.209
2013/06/09,1.19
2013/06/10,1.172
2013/06/11,1.162
2013/06/12,1.146
2013/06/13,1.126
2013/06/14,1.096
2013/06/15,1.053
2013/06/16,1.03
2013/06/17,1.029
2013/06/18,1.025
2013/06/19,1.017
2013/06/20,1.035
2013/06/21,1.027
2013/06/22,1.026
2013/06/23,1.015
2013/06/24,1.011
2013/06/25,1.014
2013/06/26,1.008
2013/06/27,0.987
2013/06/28,0.984
2013/06/29,0.968
2013/06/30,0.959
2013/07/01,0.954
2013/07/02,0.952
2013/07/03,0.936
2013/07/04,0.921
2013/07/05,0.901
2013/07/06,0.892
2013/07/07,0.873
2013/07/08,0.862
2013/07/09,0.857
2013/07/10,0.849
2013/07/11,0.841
2013/07/12,0.839
2013/07/13,0.838
2013/07/14,0.829
2013/07/15,0.822
2013/07/16,0.829
2013/07/17,0.819
2013/07/18,0.815
2013/07/19,0.795
2013/07/20,0.751
2013/07/21,0.734
2013/07/22,0.719
2013/07/23,0.712
2013/07/24,0.708
2013/07/25,0.71
2013/07/26,0.695
2013/07/27,0.695
2013/07/28,0.676
2013/07/29,0.679
2013/07/30,0.68
2013/07/31,0.693
2013/08/01,0.691
2013/08/02,0.691
2013/08/03,0.693
2013/08/04,0.693
2013/08/05,0.691
2013/08/06,0.707
2013/08/07,0.707
2013/08/08,0.714
2013/08/09,0.726
2013/08/10,0.718
2013/08/11,0.711
2013/08/12,0.699
2013/08/13,0.702
2013/08/14,0.719
2013/08/15,0.739
2013/08/16,0.752
2013/08/17,0.741
2013/08/18,0.756
2013/08/19,0.776
2013/08/20,0.783
2013/08/21,0.779
2013/08/22,0.782
2013/08/23,0.776
2013/08/24,0.765
2013/08/25,0.775
2013/08/26,0.784
2013/08/27,0.796
2013/08/28,0.959
2013/08/29,0.952
2013/08/30,0.946
2013/08/31,0.936
2013/09/01,0.931
2013/09/02,0.94
2013/09/03,0.938
2013/09/04,0.94
2013/09/05,0.935
2013/09/06,0.937
2013/09/07,0.928
2013/09/08,0.92
2013/09/09,0.921
2013/09/10,0.919
2013/09/11,0.918
2013/09/12,0.915
2013/09/13,0.894
2013/09/14,0.858
2013/09/15,0.841
2013/09/16,0.856
2013/09/17,1.036
2013/09/18,1.085
2013/09/19,1.124
2013/09/20,1.121
2013/09/21,1.116
2013/09/22,1.11
2013/09/23,1.115
2013/09/24,1.107
2013/09/25,1.095
2013/09/26,1.086
2013/09/27,0.962
2013/09/28,0.962
2013/09/29,0.954
2013/09/30,0.957
2013/10/01,0.969
2013/10/02,0.968
2013/10/03,0.971
2013/10/04,0.967
2013/10/05,0.959
2013/10/06,0.95
2013/10/07,0.955
2013/10/08,0.947
2013/10/09,0.95
2013/10/10,0.954
2013/10/11,0.955
2013/10/12,0.956
2013/10/13,0.961
2013/10/14,0.966
2013/10/15,0.965
2013/10/16,0.96
2013/10/17,0.777
2013/10/18,0.719
2013/10/19,0.677
2013/10/20,0.678
2013/10/21,0.683
2013/10/22,0.688
2013/10/23,0.691
2013/10/24,0.703
2013/10/25,0.712
2013/10/26,0.715
2013/10/27,0.697
2013/10/28,0.701
2013/10/29,0.709
2013/10/30,0.709
2013/10/31,0.7
2013/11/01,0.694
2013/11/02,0.685
2013/11/03,0.695
2013/11/04,0.715
2013/11/05,0.736
2013/11/06,0.823
2013/11/07,0.924
2013/11/08,1.005
2013/11/09,1.033
2013/11/10,1.052
2013/11/11,1.076
2013/11/12,1.073
2013/11/13,1.073
2013/11/14,1.07
2013/11/15,1.054
2013/11/16,1.035
2013/11/17,1.021
2013/11/18,1.022
2013/11/19,1.029
2013/11/20,1.026
2013/11/21,1.027
2013/11/22,1.017
2013/11/23,1.003
2013/11/24,0.988
2013/11/25,0.977
2013/11/26,0.955
2013/11/27,0.955
2013/11/28,0.949
2013/11/29,0.949
2013/11/30,0.945
2013/12/01,0.936
2013/12/02,0.938
2013/12/03,0.923
2013/12/04,0.904
2013/12/05,0.886
2013/12/06,0.783
2013/12/07,0.693
2013/12/08,0.598
2013/12/09,0.561
2013/12/10,0.537
2013/12/11,0.507
2013/12/12,0.504
2013/12/13,0.498
2013/12/14,0.489
2013/12/15,0.484
2013/12/16,0.484
2013/12/17,0.482
2013/12/18,0.472
2013/12/19,0.455
2013/12/20,0.447
2013/12/21,0.434
2013/12/22,0.425
2013/12/23,0.418
2013/12/24,0.413
2013/12/25,0.408
2013/12/26,0.397
2013/12/27,0.383
2013/12/28,0.371
2013/12/29,0.362
2013/12/30,0.356
2013/12/31,0.351
2014/01/01,0.34
2014/01/02,0.34
2014/01/03,0.335
2014/01/04,0.329
2014/01/05,0.326
2014/01/06,0.322
2014/01/07,0.326
2014/01/08,0.323
2014/01/09,0.319
2014/01/10,0.314
2014/01/11,0.31
2014/01/12,0.306
