Date,price7smaUSD
2010/10/23,0.102
2010/10/24,0.104
2010/10/25,0.105
2010/10/26,0.111
2010/10/27,0.121
2010/10/28,0.132
2010/10/29,0.143
2010/10/30,0.156
2010/10/31,0.167
2010/11/01,0.179
2010/11/02,0.187
2010/11/03,0.19
2010/11/04,0.195
2010/11/05,0.202
2010/11/06,0.221
2010/11/07,0.252
2010/11/08,0.266
2010/11/09,0.272
2010/11/10,0.277
2010/11/11,0.278
2010/11/12,0.28
2010/11/13,0.274
2010/11/14,0.256
2010/11/15,0.253
2010/11/16,0.254
2010/11/17,0.254
2010/11/18,0.257
2010/11/19,0.261
2010/11/20,0.261
2010/11/21,0.26
2010/11/22,0.261
2010/11/23,0.267
2010/11/24,0.275
2010/11/25,0.28
2010/11/26,0.281
2010/11/27,0.281
2010/11/28,0.281
2010/11/29,0.278
2010/11/30,0.269
2010/12/01,0.259
2010/12/02,0.254
2010/12/03,0.249
2010/12/04,0.242
2010/12/05,0.231
2010/12/06,0.226
2010/12/07,0.225
2010/12/08,0.228
2010/12/09,0.224
2010/12/10,0.217
2010/12/11,0.215
2010/12/12,0.216
2010/12/13,0.217
2010/12/14,0.22
2010/12/15,0.221
2010/12/16,0.225
2010/12/17,0.231
2010/12/18,0.235
2010/12/19,0.24
2010/12/20,0.244
2010/12/21,0.246
2010/12/22,0.247
2010/12/23,0.248
2010/12/24,0.248
2010/12/25,0.249
2010/12/26,0.251
2010/12/27,0.251
2010/12/28,0.254
2010/12/29,0.26
2010/12/30,0.267
2010/12/31,0.274
2011/01/01,0.281
2011/01/02,0.286
2011/01/03,0.291
2011/01/04,0.295
2011/01/05,0.296
2011/01/06,0.297
2011/01/07,0.298
2011/01/08,0.301
2011/01/09,0.304
2011/01/10,0.309
2011/01/11,0.313
2011/01/12,0.317
2011/01/13,0.32
2011/01/14,0.327
2011/01/15,0.338
2011/01/16,0.348
2011/01/17,0.354
2011/01/18,0.355
2011/01/19,0.354
2011/01/20,0.358
2011/01/21,0.365
2011/01/22,0.37
2011/01/23,0.377
2011/01/24,0.386
2011/01/25,0.398
2011/01/26,0.412
2011/01/27,0.422
2011/01/28,0.426
2011/01/29,0.428
2011/01/30,0.431
2011/01/31,0.44
2011/02/01,0.471
2011/02/02,0.513
2011/02/03,0.555
2011/02/04,0.602
2011/02/05,0.665
2011/02/06,0.729
2011/02/07,0.785
2011/02/08,0.825
2011/02/09,0.865
2011/02/10,0.912
2011/02/11,0.949
2011/02/12,0.972
2011/02/13,0.992
2011/02/14,1.015
2011/02/15,1.037
2011/02/16,1.044
2011/02/17,1.045
2011/02/18,1.037
2011/02/19,1.015
2011/02/20,0.994
2011/02/21,0.962
2011/02/22,0.934
2011/02/23,0.914
2011/02/24,0.903
2011/02/25,0.9
2011/02/26,0.906
2011/02/27,0.909
2011/02/28,0.915
2011/03/01,0.92
2011/03/02,0.923
2011/03/03,0.917
2011/03/04,0.912
2011/03/05,0.909
2011/03/06,0.906
2011/03/07,0.906
2011/03/08,0.904
2011/03/09,0.894
2011/03/10,0.89
2011/03/11,0.887
2011/03/12,0.886
2011/03/13,0.885
2011/03/14,0.887
2011/03/15,0.888
2011/03/16,0.888
2011/03/17,0.879
2011/03/18,0.872
2011/03/19,0.853
2011/03/20,0.833
2011/03/21,0.814
2011/03/22,0.8
2011/03/23,0.795
2011/03/24,0.797
2011/03/25,0.803
2011/03/26,0.817
2011/03/27,0.828
2011/03/28,0.835
2011/03/29,0.836
2011/03/30,0.831
2011/03/31,0.822
2011/04/01,0.807
2011/04/02,0.794
2011/04/03,0.788
2011/04/04,0.777
2011/04/05,0.763
2011/04/06,0.756
2011/04/07,0.751
2011/04/08,0.748
2011/04/09,0.742
2011/04/10,0.737
2011/04/11,0.74
2011/04/12,0.758
2011/04/13,0.779
2011/04/14,0.81
2011/04/15,0.845
2011/04/16,0.884
2011/04/17,0.932
2011/04/18,0.989
2011/04/19,1.04
2011/04/20,1.079
2011/04/21,1.109
2011/04/22,1.154
2011/04/23,1.229
2011/04/24,1.32
2011/04/25,1.383
2011/04/26,1.456
2011/04/27,1.553
2011/04/28,1.677
2011/04/29,1.853
2011/04/30,2.092
2011/05/01,2.313
2011/05/02,2.536
2011/05/03,2.767
2011/05/04,2.995
2011/05/05,3.184
2011/05/06,3.305
2011/05/07,3.352
2011/05/08,3.422
2011/05/09,3.52
2011/05/10,3.735
2011/05/11,4.05
2011/05/12,4.412
2011/05/13,4.964
2011/05/14,5.552
2011/05/15,6.015
2011/05/16,6.54
2011/05/17,6.941
2011/05/18,7.139
2011/05/19,7.262
2011/05/20,7.111
2011/05/21,6.868
2011/05/22,6.785
2011/05/23,6.701
2011/05/24,6.653
2011/05/25,6.783
2011/05/26,7.035
2011/05/27,7.378
2011/05/28,7.731
2011/05/29,8.007
2011/05/30,8.25
2011/05/31,8.463
2011/06/01,8.636
2011/06/02,8.861
2011/06/03,9.41
2011/06/04,10.564
2011/06/05,11.918
2011/06/06,13.204
2011/06/07,14.964
2011/06/08,17.485
2011/06/09,20.244
2011/06/10,22.243
2011/06/11,22.643
2011/06/12,22.473
2011/06/13,22.698
2011/06/14,22.476
2011/06/15,21.417
2011/06/16,19.822
2011/06/17,18.38
2011/06/18,17.972
2011/06/19,18.048
2011/06/20,17.734
2011/06/21,17.372
2011/06/22,17.031
2011/06/23,16.852
2011/06/24,16.946
2011/06/25,17.026
2011/06/26,16.997
2011/06/27,16.94
2011/06/28,16.919
2011/06/29,16.904
2011/06/30,16.829
2011/07/01,16.648
2011/07/02,16.418
2011/07/03,16.195
2011/07/04,15.916
2011/07/05,15.422
2011/07/06,14.987
2011/07/07,14.739
2011/07/08,14.569
2011/07/09,14.421
2011/07/10,14.309
2011/07/11,14.295
2011/07/12,14.398
2011/07/13,14.417
2011/07/14,14.31
2011/07/15,14.218
2011/07/16,14.135
2011/07/17,13.964
2011/07/18,13.788
2011/07/19,13.723
2011/07/20,13.694
2011/07/21,13.649
2011/07/22,13.613
2011/07/23,13.602
2011/07/24,13.659
2011/07/25,13.758
2011/07/26,13.8
2011/07/27,13.818
2011/07/28,13.821
2011/07/29,13.799
2011/07/30,13.774
2011/07/31,13.718
2011/08/01,13.605
2011/08/02,13.407
2011/08/03,12.942
2011/08/04,12.417
2011/08/05,11.955
2011/08/06,11.188
2011/08/07,10.298
2011/08/08,9.531
2011/08/09,9.005
2011/08/10,8.908
2011/08/11,8.873
2011/08/12,8.76
2011/08/13,8.996
2011/08/14,9.46
2011/08/15,9.906
2011/08/16,10.215
2011/08/17,10.352
2011/08/18,10.513
2011/08/19,10.767
2011/08/20,11.018
2011/08/21,11.149
2011/08/22,11.168
2011/08/23,11.149
2011/08/24,11.143
2011/08/25,11.051
2011/08/26,10.719
2011/08/27,10.266
2011/08/28,9.901
2011/08/29,9.604
2011/08/30,9.312
2011/08/31,8.969
2011/09/01,8.676
2011/09/02,8.608
2011/09/03,8.631
2011/09/04,8.558
2011/09/05,8.392
2011/09/06,8.157
2011/09/07,7.947
2011/09/08,7.756
2011/09/09,7.375
2011/09/10,6.855
2011/09/11,6.426
2011/09/12,6.161
2011/09/13,5.974
2011/09/14,5.788
2011/09/15,5.554
2011/09/16,5.418
2011/09/17,5.404
2011/09/18,5.355
2011/09/19,5.259
2011/09/20,5.239
2011/09/21,5.261
2011/09/22,5.305
2011/09/23,5.399
2011/09/24,5.5
2011/09/25,5.557
2011/09/26,5.524
2011/09/27,5.396
2011/09/28,5.249
2011/09/29,5.141
2011/09/30,5.064
2011/10/01,5.006
2011/10/02,4.956
2011/10/03,4.946
2011/10/04,4.96
2011/10/05,4.97
2011/10/06,4.973
2011/10/07,4.911
2011/10/08,4.776
2011/10/09,4.636
2011/10/10,4.504
2011/10/11,4.362
2011/10/12,4.237
2011/10/13,4.137
2011/10/14,4.067
2011/10/15,4.033
2011/10/16,3.982
2011/10/17,3.833
2011/10/18,3.617
2011/10/19,3.375
2011/10/20,3.117
2011/10/21,2.894
2011/10/22,2.745
2011/10/23,2.663
2011/10/24,2.631
2011/10/25,2.655
2011/10/26,2.715
2011/10/27,2.801
2011/10/28,2.895
2011/10/29,2.967
2011/10/30,3.01
2011/10/31,3.071
2011/11/01,3.15
2011/11/02,3.213
2011/11/03,3.255
2011/11/04,3.258
2011/11/05,3.21
2011/11/06,3.145
2011/11/07,3.105
2011/11/08,3.079
2011/11/09,3.052
2011/11/10,3.01
2011/11/11,2.984
2011/11/12,2.985
2011/11/13,2.992
2011/11/14,2.939
2011/11/15,2.832
2011/11/16,2.751
2011/11/17,2.68
2011/11/18,2.565
2011/11/19,2.431
2011/11/20,2.315
2011/11/21,2.263
2011/11/22,2.268
2011/11/23,2.251
2011/11/24,2.247
2011/11/25,2.292
2011/11/26,2.343
2011/11/27,2.383
2011/11/28,2.421
2011/11/29,2.47
2011/11/30,2.545
2011/12/01,2.638
2011/12/02,2.726
2011/12/03,2.796
2011/12/04,2.844
2011/12/05,2.892
2011/12/06,2.936
2011/12/07,2.957
2011/12/08,2.951
2011/12/09,2.935
2011/12/10,2.943
2011/12/11,2.992
2011/12/12,3.04
2011/12/13,3.077
2011/12/14,3.103
2011/12/15,3.129
2011/12/16,3.161
2011/12/17,3.188
2011/12/18,3.193
2011/12/19,3.216
2011/12/20,3.291
2011/12/21,3.393
2011/12/22,3.495
2011/12/23,3.598
2011/12/24,3.704
2011/12/25,3.832
2011/12/26,3.941
2011/12/27,3.986
2011/12/28,4.017
2011/12/29,4.06
2011/12/30,4.102
2011/12/31,4.179
2012/01/01,4.308
2012/01/02,4.467
2012/01/03,4.611
2012/01/04,4.768
2012/01/05,5.065
2012/01/06,5.438
2012/01/07,5.762
2012/01/08,6.043
2012/01/09,6.252
2012/01/10,6.438
2012/01/11,6.644
2012/01/12,6.728
2012/01/13,6.696
2012/01/14,6.672
2012/01/15,6.661
2012/01/16,6.681
2012/01/17,6.651
2012/01/18,6.517
2012/01/19,6.415
2012/01/20,6.39
2012/01/21,6.355
2012/01/22,6.265
2012/01/23,6.193
2012/01/24,6.22
2012/01/25,6.26
2012/01/26,6.179
2012/01/27,6.021
2012/01/28,5.895
2012/01/29,5.789
2012/01/30,5.661
2012/01/31,5.542
2012/02/01,5.511
2012/02/02,5.584
2012/02/03,5.686
2012/02/04,5.751
2012/02/05,5.791
2012/02/06,5.808
2012/02/07,5.822
2012/02/08,5.799
2012/02/09,5.747
2012/02/10,5.725
2012/02/11,5.701
2012/02/12,5.671
2012/02/13,5.647
2012/02/14,5.544
2012/02/15,5.365
2012/02/16,5.161
2012/02/17,4.941
2012/02/18,4.733
2012/02/19,4.552
2012/02/20,4.406
2012/02/21,4.329
2012/02/22,4.322
2012/02/23,4.386
2012/02/24,4.486
2012/02/25,4.571
2012/02/26,4.649
2012/02/27,4.731
2012/02/28,4.815
2012/02/29,4.888
2012/03/01,4.91
2012/03/02,4.881
2012/03/03,4.848
2012/03/04,4.829
2012/03/05,4.824
2012/03/06,4.835
2012/03/07,4.85
2012/03/08,4.856
2012/03/09,4.868
2012/03/10,4.893
2012/03/11,4.915
2012/03/12,4.914
2012/03/13,4.927
2012/03/14,4.98
2012/03/15,5.041
2012/03/16,5.105
2012/03/17,5.167
2012/03/18,5.221
2012/03/19,5.231
2012/03/20,5.185
2012/03/21,5.113
2012/03/22,5.025
2012/03/23,4.935
2012/03/24,4.849
2012/03/25,4.759
2012/03/26,4.703
2012/03/27,4.698
2012/03/28,4.695
2012/03/29,4.7
2012/03/30,4.717
2012/03/31,4.746
2012/04/01,4.779
2012/04/02,4.821
2012/04/03,4.856
2012/04/04,4.874
2012/04/05,4.894
2012/04/06,4.908
2012/04/07,4.899
2012/04/08,4.884
2012/04/09,4.877
2012/04/10,4.861
2012/04/11,4.855
2012/04/12,4.855
2012/04/13,4.852
2012/04/14,4.871
2012/04/15,4.903
2012/04/16,4.92
2012/04/17,4.936
2012/04/18,4.96
2012/04/19,4.989
2012/04/20,5.036
2012/04/21,5.09
2012/04/22,5.128
2012/04/23,5.147
2012/04/24,5.156
2012/04/25,5.166
2012/04/26,5.164
2012/04/27,5.144
2012/04/28,5.102
2012/04/29,5.061
2012/04/30,5.039
2012/05/01,5.032
2012/05/02,5.02
2012/05/03,5.019
2012/05/04,5.017
2012/05/05,5.021
2012/05/06,5.039
2012/05/07,5.056
2012/05/08,5.07
2012/05/09,5.071
2012/05/10,5.05
2012/05/11,5.024
2012/05/12,5.006
2012/05/13,4.988
2012/05/14,4.977
2012/05/15,4.972
2012/05/16,4.974
2012/05/17,4.994
2012/05/18,5.023
2012/05/19,5.047
2012/05/20,5.07
2012/05/21,5.087
2012/05/22,5.097
2012/05/23,5.105
2012/05/24,5.11
2012/05/25,5.114
2012/05/26,5.113
2012/05/27,5.116
2012/05/28,5.12
2012/05/29,5.127
2012/05/30,5.13
2012/05/31,5.134
2012/06/01,5.149
2012/06/02,5.171
2012/06/03,5.186
2012/06/04,5.202
2012/06/05,5.232
2012/06/06,5.276
2012/06/07,5.329
2012/06/08,5.382
2012/06/09,5.43
2012/06/10,5.471
2012/06/11,5.511
2012/06/12,5.553
2012/06/13,5.607
2012/06/14,5.666
2012/06/15,5.754
2012/06/16,5.876
2012/06/17,5.989
2012/06/18,6.094
2012/06/19,6.202
2012/06/20,6.31
2012/06/21,6.415
2012/06/22,6.47
2012/06/23,6.475
2012/06/24,6.487
2012/06/25,6.498
2012/06/26,6.493
2012/06/27,6.489
2012/06/28,6.482
2012/06/29,6.484
2012/06/30,6.51
2012/07/01,6.548
2012/07/02,6.599
2012/07/03,6.632
2012/07/04,6.621
2012/07/05,6.616
2012/07/06,6.621
2012/07/07,6.629
2012/07/08,6.647
2012/07/09,6.679
2012/07/10,6.751
2012/07/11,6.85
2012/07/12,6.976
2012/07/13,7.121
2012/07/14,7.241
2012/07/15,7.355
2012/07/16,7.525
2012/07/17,7.745
2012/07/18,7.999
2012/07/19,8.216
2012/07/20,8.362
2012/07/21,8.524
2012/07/22,8.674
2012/07/23,8.724
2012/07/24,8.705
2012/07/25,8.665
2012/07/26,8.645
2012/07/27,8.675
2012/07/28,8.702
2012/07/29,8.726
2012/07/30,8.792
2012/07/31,8.891
2012/08/01,9.002
2012/08/02,9.172
2012/08/03,9.443
2012/08/04,9.741
2012/08/05,10.045
2012/08/06,10.325
2012/08/07,10.581
2012/08/08,10.813
2012/08/09,10.962
2012/08/10,11.032
2012/08/11,11.107
2012/08/12,11.199
2012/08/13,11.337
2012/08/14,11.495
2012/08/15,11.73
2012/08/16,12.058
2012/08/17,12.232
2012/08/18,12.261
2012/08/19,12.007
2012/08/20,11.61
2012/08/21,11.306
2012/08/22,10.898
2012/08/23,10.403
2012/08/24,10.094
2012/08/25,9.93
2012/08/26,10.046
2012/08/27,10.292
2012/08/28,10.43
2012/08/29,10.581
2012/08/30,10.706
2012/08/31,10.723
2012/09/01,10.651
2012/09/02,10.579
2012/09/03,10.522
2012/09/04,10.452
2012/09/05,10.419
2012/09/06,10.463
2012/09/07,10.553
2012/09/08,10.697
2012/09/09,10.83
2012/09/10,10.934
2012/09/11,11.046
2012/09/12,11.139
2012/09/13,11.171
2012/09/14,11.239
2012/09/15,11.336
2012/09/16,11.447
2012/09/17,11.559
2012/09/18,11.68
2012/09/19,11.831
2012/09/20,11.991
2012/09/21,12.108
2012/09/22,12.18
2012/09/23,12.238
2012/09/24,12.273
2012/09/25,12.281
2012/09/26,12.257
2012/09/27,12.243
2012/09/28,12.235
2012/09/29,12.257
2012/09/30,12.281
2012/10/01,12.316
2012/10/02,12.386
2012/10/03,12.476
2012/10/04,12.551
2012/10/05,12.611
2012/10/06,12.646
2012/10/07,12.613
2012/10/08,12.536
2012/10/09,12.42
2012/10/10,12.297
2012/10/11,12.185
2012/10/12,12.086
2012/10/13,11.984
2012/10/14,11.933
2012/10/15,11.914
2012/10/16,11.918
2012/10/17,11.891
2012/10/18,11.862
2012/10/19,11.83
2012/10/20,11.803
2012/10/21,11.787
2012/10/22,11.781
2012/10/23,11.76
2012/10/24,11.737
2012/10/25,11.648
2012/10/26,11.459
2012/10/27,11.241
2012/10/28,11.069
2012/10/29,10.923
2012/10/30,10.786
2012/10/31,10.699
2012/11/01,10.645
2012/11/02,10.646
2012/11/03,10.694
2012/11/04,10.729
2012/11/05,10.747
2012/11/06,10.758
2012/11/07,10.739
2012/11/08,10.746
2012/11/09,10.796
2012/11/10,10.839
2012/11/11,10.861
2012/11/12,10.882
2012/11/13,10.906
2012/11/14,10.915
2012/11/15,10.939
2012/11/16,11.026
2012/11/17,11.156
2012/11/18,11.277
2012/11/19,11.392
2012/11/20,11.497
2012/11/21,11.605
2012/11/22,11.747
2012/11/23,11.873
2012/11/24,11.963
2012/11/25,12.067
2012/11/26,12.157
2012/11/27,12.23
2012/11/28,12.307
2012/11/29,12.352
2012/11/30,12.38
2012/12/01,12.403
2012/12/02,12.416
2012/12/03,12.448
2012/12/04,12.564
2012/12/05,12.723
2012/12/06,12.852
2012/12/07,12.973
2012/12/08,13.101
2012/12/09,13.225
2012/12/10,13.342
2012/12/11,13.413
2012/12/12,13.455
2012/12/13,13.512
2012/12/14,13.549
2012/12/15,13.561
2012/12/16,13.56
2012/12/17,13.54
2012/12/18,13.504
2012/12/19,13.47
2012/12/20,13.453
2012/12/21,13.437
2012/12/22,13.421
2012/12/23,13.421
2012/12/24,13.435
2012/12/25,13.451
2012/12/26,13.445
2012/12/27,13.426
2012/12/28,13.41
2012/12/29,13.412
2012/12/30,13.418
2012/12/31,13.428
2013/01/01,13.432
2013/01/02,13.402
2013/01/03,13.369
2013/01/04,13.339
2013/01/05,13.299
2013/01/06,13.255
2013/01/07,13.214
2013/01/08,13.213
2013/01/09,13.271
2013/01/10,13.348
2013/01/11,13.457
2013/01/12,13.573
2013/01/13,13.687
2013/01/14,13.804
2013/01/15,13.884
2013/01/16,13.97
2013/01/17,14.127
2013/01/18,14.315
2013/01/19,14.503
2013/01/20,14.705
2013/01/21,14.968
2013/01/22,15.351
2013/01/23,15.754
2013/01/24,16.051
2013/01/25,16.269
2013/01/26,16.536
2013/01/27,16.814
2013/01/28,17.084
2013/01/29,17.355
2013/01/30,17.634
2013/01/31,18.031
2013/02/01,18.516
2013/02/02,18.924
2013/02/03,19.315
2013/02/04,19.658
2013/02/05,19.883
2013/02/06,20.098
2013/02/07,20.312
2013/02/08,20.566
2013/02/09,20.961
2013/02/10,21.424
2013/02/11,21.937
2013/02/12,22.508
2013/02/13,23.047
2013/02/14,23.611
2013/02/15,24.235
2013/02/16,24.771
2013/02/17,25.24
2013/02/18,25.643
2013/02/19,26.155
2013/02/20,26.825
2013/02/21,27.413
2013/02/22,27.826
2013/02/23,28.178
2013/02/24,28.496
2013/02/25,28.821
2013/02/26,29.028
2013/02/27,29.158
2013/02/28,29.456
2013/03/01,30.024
2013/03/02,30.611
2013/03/03,31.138
2013/03/04,31.789
2013/03/05,32.858
2013/03/06,34.164
2013/03/07,35.396
2013/03/08,36.546
2013/03/09,37.981
2013/03/10,39.69
2013/03/11,41.371
2013/03/12,42.439
2013/03/13,42.982
2013/03/14,43.455
2013/03/15,43.784
2013/03/16,43.927
2013/03/17,43.857
2013/03/18,44.02
2013/03/19,45.059
2013/03/20,47.197
2013/03/21,50.152
2013/03/22,53.316
2013/03/23,56.095
2013/03/24,59.072
2013/03/25,62.342
2013/03/26,65.245
2013/03/27,68.314
2013/03/28,71.423
2013/03/29,74.402
2013/03/30,77.807
2013/03/31,81.276
2013/04/01,84.929
2013/04/02,90.078
2013/04/03,95.902
2013/04/04,101.303
2013/04/05,107.314
2013/04/06,113.979
2013/04/07,121.555
2013/04/08,131.39
2013/04/09,143.911
2013/04/10,152.268
2013/04/11,151.045
2013/04/12,145.871
2013/04/13,140.774
2013/04/14,133.598
2013/04/15,122.676
2013/04/16,105.483
2013/04/17,91.088
2013/04/18,88.185
2013/04/19,90.221
2013/04/20,92.513
2013/04/21,95.72
2013/04/22,99.495
2013/04/23,106.029
2013/04/24,114.181
2013/04/25,120.618
2013/04/26,124.368
2013/04/27,126.058
2013/04/28,127.451
2013/04/29,129.884
2013/04/30,131.839
2013/05/01,130.39
2013/05/02,126.292
2013/05/03,121.97
2013/05/04,118.931
2013/05/05,117.419
2013/05/06,114.911
2013/05/07,111.47
2013/05/08,109.317
2013/05/09,108.942
2013/05/10,110.062
2013/05/11,111.128
2013/05/12,110.882
2013/05/13,110.773
2013/05/14,110.524
2013/05/15,109.807
2013/05/16,109.604
2013/05/17,109.597
2013/05/18,109.642
2013/05/19,109.809
2013/05/20,109.946
2013/05/21,110.895
2013/05/22,112.625
2013/05/23,114.296
2013/05/24,116.312
2013/05/25,118.442
2013/05/26,120.706
2013/05/27,122.871
2013/05/28,124.363
2013/05/29,125.755
2013/05/30,126.976
2013/05/31,127.236
2013/06/01,127.119
2013/06/02,126.46
2013/06/03,125.314
2013/06/04,124.451
2013/06/05,123.546
2013/06/06,122.424
2013/06/07,120.794
2013/06/08,118.462
2013/06/09,115.862
2013/06/10,113.537
2013/06/11,111.662
2013/06/12,109.941
2013/06/13,108.163
2013/06/14,106.426
2013/06/15,104.95
2013/06/16,104.153
2013/06/17,103.694
2013/06/18,103.28
2013/06/19,102.86
2013/06/20,102.7
2013/06/21,103.159
2013/06/22,103.648
2013/06/23,103.837
2013/06/24,103.499
2013/06/25,102.582
2013/06/26,101.567
2013/06/27,100.249
2013/06/28,98.274
2013/06/29,96.218
2013/06/30,94.525
2013/07/01,92.687
2013/07/02,90.68
2013/07/03,88.312
2013/07/04,85.721
2013/07/05,82.975
2013/07/06,79.649
2013/07/07,76.78
2013/07/08,75.058
2013/07/09,73.528
2013/07/10,72.751
2013/07/11,73.185
2013/07/12,74.897
2013/07/13,78.054
2013/07/14,80.683
2013/07/15,82.932
2013/07/16,85.423
2013/07/17,87.249
2013/07/18,87.961
2013/07/19,87.795
2013/07/20,87.19
2013/07/21,86.58
2013/07/22,85.838
2013/07/23,85.169
2013/07/24,84.833
2013/07/25,85.032
2013/07/26,85.797
2013/07/27,86.461
2013/07/28,87.099
2013/07/29,88.119
2013/07/30,89.234
2013/07/31,90.602
2013/08/01,91.745
2013/08/02,92.646
2013/08/03,93.626
2013/08/04,94.512
2013/08/05,95.115
2013/08/06,95.663
2013/08/07,95.862
2013/08/08,95.87
2013/08/09,95.682
2013/08/10,95.398
2013/08/11,95.182
2013/08/12,94.971
2013/08/13,94.692
2013/08/14,94.535
2013/08/15,94.681
2013/08/16,95.019
2013/08/17,95.507
2013/08/18,96.062
2013/08/19,96.634
2013/08/20,97.515
2013/08/21,98.774
2013/08/22,100.251
2013/08/23,101.619
2013/08/24,102.905
2013/08/25,104.439
2013/08/26,105.967
2013/08/27,107.506
2013/08/28,108.959
2013/08/29,110.173
2013/08/30,111.92
2013/08/31,114.244
2013/09/01,116.671
2013/09/02,119.085
2013/09/03,120.94
2013/09/04,121.721
2013/09/05,121.944
2013/09/06,121.473
2013/09/07,120.466
2013/09/08,119.318
2013/09/09,118.212
2013/09/10,117.512
2013/09/11,117.652
2013/09/12,118.556
2013/09/13,119.845
2013/09/14,121.119
2013/09/15,122.131
2013/09/16,122.982
2013/09/17,123.595
2013/09/18,124.067
2013/09/19,123.903
2013/09/20,123.466
2013/09/21,123.06
2013/09/22,122.752
2013/09/23,122.393
2013/09/24,121.972
2013/09/25,121.559
2013/09/26,121.577
2013/09/27,121.772
2013/09/28,122.071
2013/09/29,122.326
2013/09/30,122.579
2013/10/01,122.873
2013/10/02,121.536
2013/10/03,119.515
2013/10/04,118.752
2013/10/05,118.196
2013/10/06,117.631
2013/10/07,117.253
2013/10/08,117.001
2013/10/09,118.446
2013/10/10,120.589
2013/10/11,121.561
2013/10/12,122.252
2013/10/13,123.317
2013/10/14,124.704
2013/10/15,126.579
2013/10/16,128.482
2013/10/17,130.654
2013/10/18,133.495
2013/10/19,137.743
2013/10/20,142.102
2013/10/21,147.058
2013/10/22,153.569
2013/10/23,161.456
2013/10/24,168.156
2013/10/25,171.834
2013/10/26,174.561
2013/10/27,177.575
2013/10/28,180.894
2013/10/29,182.725
2013/10/30,183.317
2013/10/31,184.763
2013/11/01,188.82
2013/11/02,192.625
2013/11/03,196.072
2013/11/04,199.753
2013/11/05,205.22
2013/11/06,212.75
2013/11/07,223.935
2013/11/08,238.256
2013/11/09,257.597
2013/11/10,270.358
2013/11/11,284.673
2013/11/12,299.706
2013/11/13,316.956
2013/11/14,335.094
2013/11/15,351.328
2013/11/16,363.237
2013/11/17,386.288
2013/11/18,420.073
2013/11/19,457.966
2013/11/20,475.914
2013/11/21,504.279
2013/11/22,541.902
2013/11/23,587.658
2013/11/24,623.272
2013/11/25,647.928
2013/11/26,675.751
2013/11/27,732.412
2013/11/28,780.268
2013/11/29,824.061
2013/11/30,868.867
2013/12/01,899.3
2013/12/02,927.129
2013/12/03,953.987
2013/12/04,974.77
2013/12/05,982.84
2013/12/06,973.496
2013/12/07,926.13
2013/12/08,900.126
2013/12/09,891.331
2013/12/10,881.641
2013/12/11,860.343
2013/12/12,840.714
2013/12/13,834.124
2013/12/14,853.277
2013/12/15,867.7
2013/12/16,855.997
2013/12/17,821.166
2013/12/18,773.57
2013/12/19,739.622
2013/12/20,710.107
2013/12/21,675.751
2013/12/22,647.224
2013/12/23,629.462
2013/12/24,629.137
2013/12/25,645.69
2013/12/26,662.042
2013/12/27,674.831
2013/12/28,692.522
2013/12/29,706.085
2013/12/30,721.89
2013/12/31,734.159
2014/01/01,748.552
2014/01/02,755.598
2014/01/03,761.395
2014/01/04,775.19
2014/01/05,796.322
2014/01/06,825.036
2014/01/07,847.635
