Date,price14momUSD
2010/10/24,0.017
2010/10/25,0.018
2010/10/26,0.047
2010/10/27,0.071
2010/10/28,0.076
2010/10/29,0.082
2010/10/30,0.093
2010/10/31,0.091
2010/11/01,0.091
2010/11/02,0.094
2010/11/03,0.094
2010/11/04,0.112
2010/11/05,0.13
2010/11/06,0.219
2010/11/07,0.293
2010/11/08,0.183
2010/11/09,0.095
2010/11/10,0.056
2010/11/11,0.048
2010/11/12,0.064
2010/11/13,0.088
2010/11/14,0.084
2010/11/15,0.08
2010/11/16,0.053
2010/11/17,0.033
2010/11/18,0.03
2010/11/19,0.039
2010/11/20,-0.044
2010/11/21,-0.128
2010/11/22,-0.014
2010/11/23,0.046
2010/11/24,0.058
2010/11/25,0.055
2010/11/26,0.033
2010/11/27,0.002
2010/11/28,-0.001
2010/11/29,-0.019
2010/11/30,-0.027
2010/12/01,-0.008
2010/12/02,-0.003
2010/12/03,-0.024
2010/12/04,-0.052
2010/12/05,-0.072
2010/12/06,-0.066
2010/12/07,-0.069
2010/12/08,-0.044
2010/12/09,-0.068
2010/12/10,-0.08
2010/12/11,-0.068
2010/12/12,-0.062
2010/12/13,-0.034
2010/12/14,0.019
2010/12/15,0.023
2010/12/16,0.002
2010/12/17,-0.006
2010/12/18,0.015
2010/12/19,0.039
2010/12/20,0.039
2010/12/21,0.037
2010/12/22,0.008
2010/12/23,0.036
2010/12/24,0.047
2010/12/25,0.033
2010/12/26,0.043
2010/12/27,0.038
2010/12/28,0.034
2010/12/29,0.044
2010/12/30,0.052
2010/12/31,0.055
2011/01/01,0.051
2011/01/02,0.053
2011/01/03,0.039
2011/01/04,0.047
2011/01/05,0.047
2011/01/06,0.049
2011/01/07,0.06
2011/01/08,0.067
2011/01/09,0.066
2011/01/10,0.067
2011/01/11,0.055
2011/01/12,0.037
2011/01/13,0.023
2011/01/14,0.059
2011/01/15,0.097
2011/01/16,0.096
2011/01/17,0.076
2011/01/18,0.034
2011/01/19,0.019
2011/01/20,0.053
2011/01/21,0.096
2011/01/22,0.111
2011/01/23,0.12
2011/01/24,0.106
2011/01/25,0.088
2011/01/26,0.091
2011/01/27,0.097
2011/01/28,0.075
2011/01/29,0.049
2011/01/30,0.069
2011/01/31,0.132
2011/02/01,0.295
2011/02/02,0.4
2011/02/03,0.354
2011/02/04,0.361
2011/02/05,0.452
2011/02/06,0.466
2011/02/07,0.464
2011/02/08,0.489
2011/02/09,0.583
2011/02/10,0.615
2011/02/11,0.591
2011/02/12,0.603
2011/02/13,0.588
2011/02/14,0.555
2011/02/15,0.426
2011/02/16,0.334
2011/02/17,0.337
2011/02/18,0.199
2011/02/19,0.014
2011/02/20,-0.01
2011/02/21,-0.062
2011/02/22,-0.044
2011/02/23,-0.093
2011/02/24,-0.062
2011/02/25,-0.084
2011/02/26,-0.11
2011/02/27,-0.127
2011/02/28,-0.18
2011/03/01,-0.162
2011/03/02,-0.117
2011/03/03,-0.117
2011/03/04,-0.059
2011/03/05,0.017
2011/03/06,0.005
2011/03/07,0.045
2011/03/08,0.017
2011/03/09,-0.047
2011/03/10,-0.07
2011/03/11,-0.056
2011/03/12,-0.036
2011/03/13,-0.028
2011/03/14,0.019
2011/03/15,-0.008
2011/03/16,-0.067
2011/03/17,-0.091
2011/03/18,-0.072
2011/03/19,-0.14
2011/03/20,-0.152
2011/03/21,-0.117
2011/03/22,-0.094
2011/03/23,-0.028
2011/03/24,-0.049
2011/03/25,-0.01
2011/03/26,-0.03
2011/03/27,-0.072
2011/03/28,-0.084
2011/03/29,-0.087
2011/03/30,-0.072
2011/03/31,-0.048
2011/04/01,-0.058
2011/04/02,0.008
2011/04/03,0.028
2011/04/04,-0.032
2011/04/05,-0.084
2011/04/06,-0.086
2011/04/07,-0.099
2011/04/08,-0.123
2011/04/09,-0.129
2011/04/10,-0.081
2011/04/11,-0.056
2011/04/12,0.024
2011/04/13,0.1
2011/04/14,0.182
2011/04/15,0.22
2011/04/16,0.239
2011/04/17,0.3
2011/04/18,0.422
2011/04/19,0.48
2011/04/20,0.418
2011/04/21,0.425
2011/04/22,0.558
2011/04/23,0.806
2011/04/24,0.972
2011/04/25,0.842
2011/04/26,0.867
2011/04/27,0.949
2011/04/28,1.076
2011/04/29,1.551
2011/04/30,2.198
2011/05/01,2.186
2011/05/02,1.999
2011/05/03,2.125
2011/05/04,2.279
2011/05/05,2.191
2011/05/06,2.083
2011/05/07,2
2011/05/08,2.038
2011/05/09,2.24
2011/05/10,3.123
2011/05/11,3.809
2011/05/12,3.849
2011/05/13,4.714
2011/05/14,4.444
2011/05/15,3.728
2011/05/16,4.362
2011/05/17,4.315
2011/05/18,3.595
2011/05/19,3.389
2011/05/20,2.805
2011/05/21,2.414
2011/05/22,2.662
2011/05/23,3.085
2011/05/24,2.475
2011/05/25,2.295
2011/05/26,2.629
2011/05/27,1.341
2011/05/28,0.766
2011/05/29,1.355
2011/05/30,1.112
2011/05/31,1.151
2011/06/01,2.12
2011/06/02,3.344
2011/06/03,6.247
2011/06/04,10.541
2011/06/05,11.418
2011/06/06,10.705
2011/06/07,13.807
2011/06/08,18.855
2011/06/09,20.89
2011/06/10,17.834
2011/06/11,10.875
2011/06/12,8.298
2011/06/13,10.57
2011/06/14,10.769
2011/06/15,10.23
2011/06/16,8.15
2011/06/17,3.895
2011/06/18,-0.056
2011/06/19,-0.653
2011/06/20,-0.625
2011/06/21,-4.092
2011/06/22,-9.8
2011/06/23,-12.414
2011/06/24,-9.434
2011/06/25,-2.3
2011/06/26,0.332
2011/06/27,-2.594
2011/06/28,-2.69
2011/06/29,-2.485
2011/06/30,-1.777
2011/07/01,-0.605
2011/07/02,-1.06
2011/07/03,-1.76
2011/07/04,-2.35
2011/07/05,-3.608
2011/07/06,-3.147
2011/07/07,-2.263
2011/07/08,-2.455
2011/07/09,-2.653
2011/07/10,-2.343
2011/07/11,-2.045
2011/07/12,-2.741
2011/07/13,-2.911
2011/07/14,-2.488
2011/07/15,-1.831
2011/07/16,-1.621
2011/07/17,-1.981
2011/07/18,-1.33
2011/07/19,0.268
2011/07/20,-0.067
2011/07/21,-1.072
2011/07/22,-0.892
2011/07/23,-0.657
2011/07/24,-0.802
2011/07/25,-0.541
2011/07/26,-0.153
2011/07/27,-0.079
2011/07/28,-0.294
2011/07/29,-0.411
2011/07/30,-0.249
2011/07/31,0.004
2011/08/01,-0.098
2011/08/02,-1.087
2011/08/03,-3.132
2011/08/04,-3.646
2011/08/05,-3.397
2011/08/06,-5.545
2011/08/07,-6.618
2011/08/08,-6.164
2011/08/09,-5.061
2011/08/10,-3.936
2011/08/11,-3.915
2011/08/12,-4.033
2011/08/13,-3.715
2011/08/14,-2.98
2011/08/15,-2.252
2011/08/16,-1.514
2011/08/17,0.279
2011/08/18,0.885
2011/08/19,0.985
2011/08/20,3.41
2011/08/21,4.165
2011/08/22,3.253
2011/08/23,2.03
2011/08/24,0.92
2011/08/25,0.478
2011/08/26,-0.543
2011/08/27,-1.416
2011/08/28,-1.632
2011/08/29,-1.951
2011/08/30,-2.179
2011/08/31,-2.44
2011/09/01,-2.699
2011/09/02,-2.796
2011/09/03,-3.015
2011/09/04,-3.062
2011/09/05,-3.242
2011/09/06,-3.688
2011/09/07,-3.871
2011/09/08,-3.39
2011/09/09,-3.138
2011/09/10,-3.488
2011/09/11,-3.511
2011/09/12,-3.011
2011/09/13,-2.955
2011/09/14,-2.775
2011/09/15,-2.975
2011/09/16,-3.614
2011/09/17,-3.744
2011/09/18,-3.34
2011/09/19,-2.53
2011/09/20,-1.45
2011/09/21,-1.15
2011/09/22,-1.328
2011/09/23,-0.293
2011/09/24,0.61
2011/09/25,0.056
2011/09/26,-0.909
2011/09/27,-1.032
2011/09/28,-0.876
2011/09/29,-0.45
2011/09/30,0.118
2011/10/01,0.305
2011/10/02,0.05
2011/10/03,-0.305
2011/10/04,-0.795
2011/10/05,-0.96
2011/10/06,-0.733
2011/10/07,-0.977
2011/10/08,-1.352
2011/10/09,-1.32
2011/10/10,-1
2011/10/11,-0.897
2011/10/12,-0.804
2011/10/13,-0.677
2011/10/14,-0.926
2011/10/15,-1.185
2011/10/16,-1.33
2011/10/17,-1.967
2011/10/18,-2.512
2011/10/19,-2.57
2011/10/20,-2.503
2011/10/21,-2.05
2011/10/22,-1.281
2011/10/23,-0.932
2011/10/24,-1.264
2011/10/25,-1.349
2011/10/26,-1.276
2011/10/27,-1.197
2011/10/28,-0.907
2011/10/29,-0.539
2011/10/30,-0.274
2011/10/31,0.203
2011/11/01,0.723
2011/11/02,0.858
2011/11/03,0.903
2011/11/04,0.679
2011/11/05,0.165
2011/11/06,-0.158
2011/11/07,0.147
2011/11/08,0.374
2011/11/09,0.247
2011/11/10,0.003
2011/11/11,-0.155
2011/11/12,-0.327
2011/11/13,-0.412
2011/11/14,-0.654
2011/11/15,-0.929
2011/11/16,-0.757
2011/11/17,-0.793
2011/11/18,-0.981
2011/11/19,-0.932
2011/11/20,-0.765
2011/11/21,-0.737
2011/11/22,-0.713
2011/11/23,-0.68
2011/11/24,-0.53
2011/11/25,-0.488
2011/11/26,-0.581
2011/11/27,-0.539
2011/11/28,-0.093
2011/11/29,0.376
2011/11/30,0.414
2011/12/01,0.619
2011/12/02,0.928
2011/12/03,0.849
2011/12/04,0.611
2011/12/05,0.608
2011/12/06,0.647
2011/12/07,0.678
2011/12/08,0.606
2011/12/09,0.503
2011/12/10,0.542
2011/12/11,0.681
2011/12/12,0.678
2011/12/13,0.561
2011/12/14,0.33
2011/12/15,0.142
2011/12/16,0.111
2011/12/17,0.244
2011/12/18,0.377
2011/12/19,0.503
2011/12/20,0.78
2011/12/21,0.896
2011/12/22,0.897
2011/12/23,0.943
2011/12/24,0.933
2011/12/25,0.927
2011/12/26,0.928
2011/12/27,0.834
2011/12/28,0.939
2011/12/29,1.013
2011/12/30,1.009
2011/12/31,1.285
2012/01/01,1.796
2012/01/02,1.882
2012/01/03,1.313
2012/01/04,1.322
2012/01/05,2.378
2012/01/06,2.904
2012/01/07,2.81
2012/01/08,2.868
2012/01/09,2.583
2012/01/10,2.298
2012/01/11,2.547
2012/01/12,2.667
2012/01/13,2.388
2012/01/14,2.1
2012/01/15,1.892
2012/01/16,1.603
2012/01/17,1.086
2012/01/18,0.508
2012/01/19,-0.121
2012/01/20,-0.401
2012/01/21,-0.414
2012/01/22,-0.703
2012/01/23,-0.372
2012/01/24,-0.022
2012/01/25,-0.655
2012/01/26,-1.28
2012/01/27,-1.279
2012/01/28,-1.126
2012/01/29,-1.373
2012/01/30,-1.407
2012/01/31,-0.647
2012/02/01,0.07
2012/02/02,-0.059
2012/02/03,-0.391
2012/02/04,-0.422
2012/02/05,-0.466
2012/02/06,-0.777
2012/02/07,-0.736
2012/02/08,-0.375
2012/02/09,0.145
2012/02/10,0.555
2012/02/11,0.294
2012/02/12,0.069
2012/02/13,-0.048
2012/02/14,-0.626
2012/02/15,-1.411
2012/02/16,-1.791
2012/02/17,-1.704
2012/02/18,-1.615
2012/02/19,-1.477
2012/02/20,-1.195
2012/02/21,-1.261
2012/02/22,-1.296
2012/02/23,-0.98
2012/02/24,-0.849
2012/02/25,-0.853
2012/02/26,-0.725
2012/02/27,-0.448
2012/02/28,0.048
2012/02/29,0.47
2012/03/01,0.601
2012/03/02,0.487
2012/03/03,0.368
2012/03/04,0.413
2012/03/05,0.541
2012/03/06,0.664
2012/03/07,0.615
2012/03/08,0.199
2012/03/09,-0.126
2012/03/10,-0.054
2012/03/11,0.024
2012/03/12,-0.04
2012/03/13,0.171
2012/03/14,0.467
2012/03/15,0.469
2012/03/16,0.533
2012/03/17,0.609
2012/03/18,0.531
2012/03/19,0.072
2012/03/20,-0.234
2012/03/21,-0.138
2012/03/22,-0.185
2012/03/23,-0.185
2012/03/24,-0.166
2012/03/25,-0.259
2012/03/26,-0.315
2012/03/27,-0.362
2012/03/28,-0.525
2012/03/29,-0.575
2012/03/30,-0.511
2012/03/31,-0.402
2012/04/01,-0.398
2012/04/02,-0.097
2012/04/03,0.208
2012/04/04,0.104
2012/04/05,0.172
2012/04/06,0.223
2012/04/07,0.137
2012/04/08,0.127
2012/04/09,0.246
2012/04/10,0.136
2012/04/11,0.076
2012/04/12,0.139
2012/04/13,0.081
2012/04/14,0.071
2012/04/15,0.115
2012/04/16,0.072
2012/04/17,0.004
2012/04/18,0.117
2012/04/19,0.206
2012/04/20,0.309
2012/04/21,0.51
2012/04/22,0.492
2012/04/23,0.251
2012/04/24,0.175
2012/04/25,0.234
2012/04/26,0.191
2012/04/27,0.188
2012/04/28,0.09
2012/04/29,-0.023
2012/04/30,-0.019
2012/05/01,0.007
2012/05/02,-0.01
2012/05/03,-0.024
2012/05/04,-0.156
2012/05/05,-0.257
2012/05/06,-0.168
2012/05/07,-0.027
2012/05/08,0.04
2012/05/09,-0.069
2012/05/10,-0.16
2012/05/11,-0.199
2012/05/12,-0.092
2012/05/13,-0.002
2012/05/14,0.047
2012/05/15,0.054
2012/05/16,0.027
2012/05/17,-0.01
2012/05/18,0.021
2012/05/19,0.04
2012/05/20,0.04
2012/05/21,0.045
2012/05/22,0.031
2012/05/23,0.072
2012/05/24,0.174
2012/05/25,0.228
2012/05/26,0.161
2012/05/27,0.181
2012/05/28,0.154
2012/05/29,0.116
2012/05/30,0.079
2012/05/31,0.063
2012/06/01,0.129
2012/06/02,0.15
2012/06/03,0.122
2012/06/04,0.143
2012/06/05,0.254
2012/06/06,0.331
2012/06/07,0.4
2012/06/08,0.48
2012/06/09,0.487
2012/06/10,0.393
2012/06/11,0.389
2012/06/12,0.503
2012/06/13,0.687
2012/06/14,0.784
2012/06/15,0.99
2012/06/16,1.188
2012/06/17,1.08
2012/06/18,1.012
2012/06/19,1.051
2012/06/20,1.134
2012/06/21,1.146
2012/06/22,1.002
2012/06/23,0.892
2012/06/24,0.875
2012/06/25,0.806
2012/06/26,0.727
2012/06/27,0.723
2012/06/28,0.685
2012/06/29,0.401
2012/06/30,0.22
2012/07/01,0.353
2012/07/02,0.425
2012/07/03,0.201
2012/07/04,-0.104
2012/07/05,-0.085
2012/07/06,0.045
2012/07/07,0.243
2012/07/08,0.391
2012/07/09,0.579
2012/07/10,0.736
2012/07/11,0.622
2012/07/12,0.841
2012/07/13,1.048
2012/07/14,0.901
2012/07/15,0.922
2012/07/16,1.411
2012/07/17,2.045
2012/07/18,2.475
2012/07/19,2.4
2012/07/20,2.036
2012/07/21,1.971
2012/07/22,1.853
2012/07/23,1.532
2012/07/24,1.412
2012/07/25,1.5
2012/07/26,1.383
2012/07/27,1.224
2012/07/28,1.323
2012/07/29,1.218
2012/07/30,0.813
2012/07/31,0.564
2012/08/01,0.495
2012/08/02,1.052
2012/08/03,2.102
2012/08/04,2.279
2012/08/05,2.293
2012/08/06,2.424
2012/08/07,2.482
2012/08/08,2.403
2012/08/09,2.23
2012/08/10,2.393
2012/08/11,2.61
2012/08/12,2.768
2012/08/13,2.927
2012/08/14,2.899
2012/08/15,3.27
2012/08/16,3.333
2012/08/17,1.714
2012/08/18,0.728
2012/08/19,-1.137
2012/08/20,-1.813
2012/08/21,-1.017
2012/08/22,-1.217
2012/08/23,-1.17
2012/08/24,-0.943
2012/08/25,-0.943
2012/08/26,-0.962
2012/08/27,-1.061
2012/08/28,-1.164
2012/08/29,-1.797
2012/08/30,-2.593
2012/08/31,-2.043
2012/09/01,-1.652
2012/09/02,0.312
2012/09/03,1.32
2012/09/04,0.47
2012/09/05,0.831
2012/09/06,1.181
2012/09/07,0.748
2012/09/08,0.506
2012/09/09,0.43
2012/09/10,0.325
2012/09/11,0.291
2012/09/12,0.424
2012/09/13,0.532
2012/09/14,1.101
2012/09/15,1.692
2012/09/16,1.708
2012/09/17,1.51
2012/09/18,1.634
2012/09/19,1.71
2012/09/20,1.346
2012/09/21,1.285
2012/09/22,1.188
2012/09/23,1.181
2012/09/24,1.03
2012/09/25,0.908
2012/09/26,0.885
2012/09/27,1.026
2012/09/28,0.761
2012/09/29,0.657
2012/09/30,0.571
2012/10/01,0.495
2012/10/02,0.544
2012/10/03,0.463
2012/10/04,0.431
2012/10/05,0.366
2012/10/06,0.392
2012/10/07,-0.063
2012/10/08,-0.287
2012/10/09,-0.332
2012/10/10,-0.225
2012/10/11,-0.259
2012/10/12,-0.271
2012/10/13,-0.476
2012/10/14,-0.582
2012/10/15,-0.668
2012/10/16,-0.791
2012/10/17,-1.048
2012/10/18,-0.992
2012/10/19,-0.913
2012/10/20,-0.907
2012/10/21,-0.467
2012/10/22,-0.168
2012/10/23,-0.119
2012/10/24,-0.357
2012/10/25,-0.824
2012/10/26,-1.547
2012/10/27,-1.715
2012/10/28,-1.32
2012/10/29,-1.057
2012/10/30,-1.105
2012/10/31,-0.776
2012/11/01,-1
2012/11/02,-1.318
2012/11/03,-1.184
2012/11/04,-0.96
2012/11/05,-0.897
2012/11/06,-0.883
2012/11/07,-0.741
2012/11/08,-0.334
2012/11/09,0.36
2012/11/10,0.637
2012/11/11,0.399
2012/11/12,0.274
2012/11/13,0.241
2012/11/14,-0.066
2012/11/15,0.218
2012/11/16,0.956
2012/11/17,1.213
2012/11/18,0.995
2012/11/19,0.958
2012/11/20,0.899
2012/11/21,0.825
2012/11/22,1.164
2012/11/23,1.485
2012/11/24,1.546
2012/11/25,1.567
2012/11/26,1.44
2012/11/27,1.243
2012/11/28,1.299
2012/11/29,1.306
2012/11/30,1.077
2012/12/01,0.795
2012/12/02,0.816
2012/12/03,0.858
2012/12/04,1.317
2012/12/05,1.655
2012/12/06,1.214
2012/12/07,1.042
2012/12/08,1.061
2012/12/09,0.957
2012/12/10,1.047
2012/12/11,1.306
2012/12/12,1.411
2012/12/13,1.301
2012/12/14,1.101
2012/12/15,0.982
2012/12/16,0.859
2012/12/17,0.685
2012/12/18,0.244
2012/12/19,0.059
2012/12/20,0.278
2012/12/21,0.141
2012/12/22,-0.024
2012/12/23,-0.012
2012/12/24,-0.035
2012/12/25,-0.144
2012/12/26,-0.276
2012/12/27,-0.257
2012/12/28,-0.223
2012/12/29,-0.095
2012/12/30,0.036
2012/12/31,0.176
2013/01/01,0.133
2013/01/02,-0.248
2013/01/03,-0.366
2013/01/04,-0.321
2013/01/05,-0.263
2013/01/06,-0.27
2013/01/07,-0.215
2013/01/08,0.021
2013/01/09,0.193
2013/01/10,0.308
2013/01/11,0.557
2013/01/12,0.531
2013/01/13,0.491
2013/01/14,0.531
2013/01/15,0.559
2013/01/16,0.997
2013/01/17,1.643
2013/01/18,2.083
2013/01/19,2.126
2013/01/20,2.212
2013/01/21,2.661
2013/01/22,3.236
2013/01/23,3.42
2013/01/24,3.186
2013/01/25,2.836
2013/01/26,3.185
2013/01/27,3.362
2013/01/28,3.731
2013/01/29,4.572
2013/01/30,4.776
2013/01/31,4.862
2013/02/01,4.916
2013/02/02,4.726
2013/02/03,4.685
2013/02/04,4.292
2013/02/05,3.471
2013/02/06,3.452
2013/02/07,4.28
2013/02/08,5.169
2013/02/09,5.629
2013/02/10,5.977
2013/02/11,5.992
2013/02/12,5.567
2013/02/13,5.277
2013/02/14,5.446
2013/02/15,6.145
2013/02/16,6.518
2013/02/17,6.525
2013/02/18,6.409
2013/02/19,7.58
2013/02/20,8.466
2013/02/21,8.061
2013/02/22,7.262
2013/02/23,6.214
2013/02/24,5.51
2013/02/25,5.094
2013/02/26,5.034
2013/02/27,5.597
2013/02/28,6.201
2013/03/01,6.873
2013/03/02,6.574
2013/03/03,5.913
2013/03/04,6.828
2013/03/05,8.933
2013/03/06,10.049
2013/03/07,10.71
2013/03/08,12.035
2013/03/09,14.151
2013/03/10,15.647
2013/03/11,16.32
2013/03/12,14.967
2013/03/13,12.937
2013/03/14,11.937
2013/03/15,10.36
2013/03/16,11.04
2013/03/17,11.472
2013/03/18,12.906
2013/03/19,14.755
2013/03/20,18.762
2013/03/21,23.999
2013/03/22,24.449
2013/03/23,20.455
2013/03/24,20.351
2013/03/25,24.025
2013/03/26,27.595
2013/03/27,36.451
2013/03/28,42.448
2013/03/29,42.994
2013/03/30,43.295
2013/03/31,45.119
2013/04/01,48.455
2013/04/02,56.367
2013/04/03,62.25
2013/04/04,59.572
2013/04/05,62.924
2013/04/06,70.497
2013/04/07,77.31
2013/04/08,94.415
2013/04/09,123.693
2013/04/10,99.262
2013/04/11,29.248
2013/04/12,5.855
2013/04/13,10.981
2013/04/14,2.799
2013/04/15,-7.608
2013/04/16,-32.706
2013/04/17,-42.268
2013/04/18,-28.882
2013/04/19,-21.964
2013/04/20,-19.633
2013/04/21,-27.785
2013/04/22,-50.026
2013/04/23,-74.616
2013/04/24,-43.699
2013/04/25,24.74
2013/04/26,40.499
2013/04/27,27.881
2013/04/28,32.196
2013/04/29,43.452
2013/04/30,59.422
2013/05/01,46.928
2013/05/02,16.37
2013/05/03,-4.006
2013/05/04,-9.44
2013/05/05,-0.831
2013/05/06,-0.53
2013/05/07,-10.405
2013/05/08,-25.205
2013/05/09,-31.32
2013/05/10,-22.405
2013/05/11,-13.813
2013/05/12,-12.307
2013/05/13,-18.319
2013/05/14,-25.829
2013/05/15,-20.087
2013/05/16,-4.049
2013/05/17,7.797
2013/05/18,7.775
2013/05/19,-0.558
2013/05/20,0.195
2013/05/21,4.905
2013/05/22,7.091
2013/05/23,10.276
2013/05/24,14.065
2013/05/25,15.222
2013/05/26,17.012
2013/05/27,16.114
2013/05/28,17.09
2013/05/29,21.855
2013/05/30,20.244
2013/05/31,15.932
2013/06/01,14.093
2013/06/02,11.23
2013/06/03,7.133
2013/06/04,4.405
2013/06/05,3.41
2013/06/06,0.692
2013/06/07,-9.59
2013/06/08,-17.139
2013/06/09,-22.815
2013/06/10,-24.295
2013/06/11,-19.17
2013/06/12,-18.38
2013/06/13,-20.299
2013/06/14,-23.568
2013/06/15,-26.658
2013/06/16,-23.78
2013/06/17,-19.487
2013/06/18,-16.022
2013/06/19,-14.991
2013/06/20,-13.562
2013/06/21,-8.942
2013/06/22,-6.914
2013/06/23,-4.256
2013/06/24,-5.582
2013/06/25,-9.308
2013/06/26,-10.05
2013/06/27,-10.345
2013/06/28,-10.613
2013/06/29,-10.967
2013/06/30,-10.526
2013/07/01,-15.238
2013/07/02,-20.458
2013/07/03,-23.68
2013/07/04,-27.365
2013/07/05,-33.055
2013/07/06,-37.671
2013/07/07,-31.928
2013/07/08,-24.928
2013/07/09,-24.753
2013/07/10,-22.011
2013/07/11,-15.1
2013/07/12,-7.243
2013/07/13,-1.187
2013/07/14,-1.672
2013/07/15,3.688
2013/07/16,6.721
2013/07/17,7.352
2013/07/18,8.022
2013/07/19,10.821
2013/07/20,17.857
2013/07/21,14.138
2013/07/22,10.551
2013/07/23,12.746
2013/07/24,10.436
2013/07/25,6.375
2013/07/26,4.194
2013/07/27,0.411
2013/07/28,0.196
2013/07/29,1.945
2013/07/30,3.125
2013/07/31,7.225
2013/08/01,9.392
2013/08/02,11.657
2013/08/03,11.514
2013/08/04,10.662
2013/08/05,11.36
2013/08/06,11.652
2013/08/07,10.965
2013/08/08,8.056
2013/08/09,4.985
2013/08/10,4.875
2013/08/11,4.685
2013/08/12,2.749
2013/08/13,1.887
2013/08/14,0.293
2013/08/15,1.077
2013/08/16,1.048
2013/08/17,1.424
2013/08/18,2.374
2013/08/19,2.535
2013/08/20,4.208
2013/08/21,7.72
2013/08/22,11.36
2013/08/23,11.936
2013/08/24,12.418
2013/08/25,14.622
2013/08/26,14.706
2013/08/27,16.937
2013/08/28,18.987
2013/08/29,18.833
2013/08/30,21.804
2013/08/31,25.27
2013/09/01,27.726
2013/09/02,27.592
2013/09/03,23.762
2013/09/04,15.636
2013/09/05,10.053
2013/09/06,8.935
2013/09/07,9.224
2013/09/08,8.953
2013/09/09,9.149
2013/09/10,8.085
2013/09/11,6.452
2013/09/12,7.884
2013/09/13,5.723
2013/09/14,1.881
2013/09/15,-0.958
2013/09/16,-1.788
2013/09/17,-0.612
2013/09/18,4.289
2013/09/19,5.182
2013/09/20,5.957
2013/09/21,6.085
2013/09/22,4.921
2013/09/23,3.442
2013/09/24,1.349
2013/09/25,0.407
2013/09/26,-1.018
2013/09/27,-1.696
2013/09/28,-0.746
2013/09/29,-0.368
2013/09/30,-0.749
2013/10/01,-0.877
2013/10/02,-12.259
2013/10/03,-14.022
2013/10/04,-3.976
2013/10/05,-1.798
2013/10/06,-2.166
2013/10/07,-0.88
2013/10/08,0.305
2013/10/09,0.752
2013/10/10,0.852
2013/10/11,1.458
2013/10/12,0.948
2013/10/13,3.497
2013/10/14,7.066
2013/10/15,11.365
2013/10/16,23.437
2013/10/17,30.2
2013/10/18,26.691
2013/10/19,34.575
2013/10/20,37.962
2013/10/21,44.405
2013/10/22,58.701
2013/10/23,68.534
2013/10/24,62.102
2013/10/25,45.638
2013/10/26,48.821
2013/10/27,51.606
2013/10/28,57.925
2013/10/29,58.395
2013/10/30,59.356
2013/10/31,57.026
2013/11/01,54.147
2013/11/02,45.714
2013/11/03,45.231
2013/11/04,48.996
2013/11/05,51.087
2013/11/06,56.858
2013/11/07,88.42
2013/11/08,128.646
2013/11/09,162.014
2013/11/10,113.464
2013/11/11,125.969
2013/11/12,143.496
2013/11/13,173.464
2013/11/14,205.264
2013/11/15,213.885
2013/11/16,218.744
2013/11/17,250.691
2013/11/18,336.694
2013/11/19,370.484
2013/11/20,246.384
2013/11/21,325.52
2013/11/22,377.001
2013/11/23,403.656
2013/11/24,410.653
2013/11/25,409.086
2013/11/26,460.015
2013/11/27,522.265
2013/11/28,533.545
2013/11/29,569.912
2013/11/30,633.938
2013/12/01,462.32
2013/12/02,367.398
