Date,transactionfees30varUSD
2014/08/08,0
2014/08/09,0
2014/08/10,0
2014/08/11,0
2014/08/12,0
2014/08/13,0
2014/08/14,0
2014/08/15,0
2014/08/16,0
2014/08/17,0.002
2014/08/18,0.002
2014/08/19,0.002
2014/08/20,0.002
2014/08/21,0.002
2014/08/22,0.002
2014/08/23,0.002
2014/08/24,0.002
2014/08/25,0.002
2014/08/26,0.002
2014/08/27,0.002
2014/08/28,0.002
2014/08/29,0.002
2014/08/30,0.002
2014/08/31,0.002
2014/09/01,0.002
2014/09/02,0.002
2014/09/03,0.002
2014/09/04,0.002
2014/09/05,0.002
2014/09/06,0.002
2014/09/07,0.002
2014/09/08,0.002
2014/09/09,0.002
2014/09/10,0.002
2014/09/11,0.002
2014/09/12,0.002
2014/09/13,0.002
2014/09/14,0.002
2014/09/15,0.002
2014/09/16,0
2014/09/17,0
2014/09/18,0
2014/09/19,0
2014/09/20,0
2014/09/21,0
2014/09/22,0
2014/09/23,0
2014/09/24,0
2014/09/25,0
2014/09/26,0.001
2014/09/27,0.001
2014/09/28,0.001
2014/09/29,0.001
2014/09/30,0.001
2014/10/01,0.001
2014/10/02,0.002
2014/10/03,0.002
2014/10/04,0.002
2014/10/05,0.002
2014/10/06,0.002
2014/10/07,0.001
2014/10/08,0.001
2014/10/09,0.001
2014/10/10,0.001
2014/10/11,0.001
2014/10/12,0.001
2014/10/13,0.001
2014/10/14,0.001
2014/10/15,0.001
2014/10/16,0.001
2014/10/17,0.001
2014/10/18,0.001
2014/10/19,0.001
2014/10/20,0.001
2014/10/21,0.001
2014/10/22,0.001
2014/10/23,0.001
2014/10/24,0.001
2014/10/25,0.001
2014/10/26,0
2014/10/27,0
2014/10/28,0
2014/10/29,0
2014/10/30,0
2014/10/31,0
2014/11/01,0
2014/11/02,0
2014/11/03,0
2014/11/04,0
2014/11/05,0
2014/11/06,0
2014/11/07,0
2014/11/08,0
2014/11/09,0
2014/11/10,0
2014/11/11,0
2014/11/12,0
2014/11/13,0
2014/11/14,0
2014/11/15,0
2014/11/16,0
2014/11/17,0
2014/11/18,0
2014/11/19,0
2014/11/20,0
2014/11/21,0
2014/11/22,0
2014/11/23,0
2014/11/24,0
2014/11/25,0
2014/11/26,0
2014/11/27,0
2014/11/28,0
2014/11/29,0
2014/11/30,0
2014/12/01,0
2014/12/02,0
2014/12/03,0
2014/12/04,0
2014/12/05,0
2014/12/06,0
2014/12/07,0
2014/12/08,0
2014/12/09,0
2014/12/10,0
2014/12/11,0
2014/12/12,0
2014/12/13,0
2014/12/14,0
2014/12/15,0
2014/12/16,0
2014/12/17,0
2014/12/18,0
2014/12/19,0
2014/12/20,0
2014/12/21,0
2014/12/22,0
2014/12/23,0
2014/12/24,0
2014/12/25,0
2014/12/26,0
2014/12/27,0
2014/12/28,0
2014/12/29,0
2014/12/30,0
2014/12/31,0
2015/01/01,0
2015/01/02,0
2015/01/03,0
2015/01/04,0
2015/01/05,0
2015/01/06,0
2015/01/07,0
2015/01/08,0
2015/01/09,0
2015/01/10,0
2015/01/11,0
2015/01/12,0
2015/01/13,0
2015/01/14,0
2015/01/15,0
2015/01/16,0
2015/01/17,0
2015/01/18,0
2015/01/19,0
2015/01/20,0
2015/01/21,0
2015/01/22,0
2015/01/23,0
2015/01/24,0
2015/01/25,0
2015/01/26,0
2015/01/27,0
2015/01/28,0
2015/01/29,0
2015/01/30,0
2015/01/31,0
2015/02/01,0
2015/02/02,0
2015/02/03,0
2015/02/04,0
2015/02/05,0
2015/02/06,0
2015/02/07,0
2015/02/08,0
2015/02/09,0
2015/02/10,0
2015/02/11,0
2015/02/12,0
2015/02/13,0
2015/02/14,0
2015/02/15,0
2015/02/16,0
2015/02/17,0
2015/02/18,0
2015/02/19,0
2015/02/20,0
2015/02/21,0
2015/02/22,0
2015/02/23,0
2015/02/24,0
2015/02/25,0
2015/02/26,0
2015/02/27,0
2015/02/28,0
2015/03/01,0
2015/03/02,0
2015/03/03,0
2015/03/04,0
2015/03/05,0
2015/03/06,0
2015/03/07,0
2015/03/08,0
2015/03/09,0
2015/03/10,0
2015/03/11,0
2015/03/12,0
2015/03/13,0
2015/03/14,0
2015/03/15,0
2015/03/16,0
2015/03/17,0
2015/03/18,0
2015/03/19,0
2015/03/20,0
2015/03/21,0
2015/03/22,0
2015/03/23,0
2015/03/24,0
2015/03/25,0
2015/03/26,0
2015/03/27,0
2015/03/28,0
2015/03/29,0
2015/03/30,0
2015/03/31,0
2015/04/01,0
2015/04/02,0
2015/04/03,0
2015/04/04,0
2015/04/05,0
2015/04/06,0
2015/04/07,0
2015/04/08,0
2015/04/09,0
2015/04/10,0
2015/04/11,0
2015/04/12,0
2015/04/13,0
2015/04/14,0
2015/04/15,0
2015/04/16,0
2015/04/17,0
2015/04/18,0
2015/04/19,0
2015/04/20,0
2015/04/21,0
2015/04/22,0
2015/04/23,0
2015/04/24,0
2015/04/25,0.001
2015/04/26,0.001
2015/04/27,0.001
2015/04/28,0.001
2015/04/29,0.001
2015/04/30,0.001
2015/05/01,0.001
2015/05/02,0.001
2015/05/03,0.001
2015/05/04,0.001
2015/05/05,0.001
2015/05/06,0.001
2015/05/07,0.001
2015/05/08,0.001
2015/05/09,0.001
2015/05/10,0.001
2015/05/11,0.001
2015/05/12,0.001
2015/05/13,0.001
2015/05/14,0.001
2015/05/15,0.001
2015/05/16,0.001
2015/05/17,0.001
2015/05/18,0.001
2015/05/19,0.001
2015/05/20,0.001
2015/05/21,0.001
2015/05/22,0.001
2015/05/23,0.001
2015/05/24,0.001
2015/05/25,0
2015/05/26,0
2015/05/27,0
2015/05/28,0
2015/05/29,0
2015/05/30,0
2015/05/31,0
2015/06/01,0
2015/06/02,0
2015/06/03,0
2015/06/04,0
2015/06/05,0
2015/06/06,0
2015/06/07,0
2015/06/08,0
2015/06/09,0
2015/06/10,0
2015/06/11,0
2015/06/12,0
2015/06/13,0
2015/06/14,0
2015/06/15,0
2015/06/16,0
2015/06/17,0
2015/06/18,0
2015/06/19,0
2015/06/20,0
2015/06/21,0
2015/06/22,0
2015/06/23,0
2015/06/24,0
2015/06/25,0
2015/06/26,0
2015/06/27,0
2015/06/28,0
2015/06/29,0
2015/06/30,0
2015/07/01,0
2015/07/02,0
2015/07/03,0
2015/07/04,0
2015/07/05,0
2015/07/06,0
2015/07/07,0
2015/07/08,0
2015/07/09,0
2015/07/10,0
2015/07/11,0
2015/07/12,0
2015/07/13,0
2015/07/14,0
2015/07/15,0
2015/07/16,0
2015/07/17,0
2015/07/18,0
2015/07/19,0
2015/07/20,0
2015/07/21,0
2015/07/22,0
2015/07/23,0
2015/07/24,0
2015/07/25,0
2015/07/26,0
2015/07/27,0
2015/07/28,0
2015/07/29,0
2015/07/30,0
2015/07/31,0
2015/08/01,0
2015/08/02,0
2015/08/03,0
2015/08/04,0
2015/08/05,0
2015/08/06,0
2015/08/07,0
2015/08/08,0
2015/08/09,0
2015/08/10,0
2015/08/11,0
2015/08/12,0
2015/08/13,0
2015/08/14,0
2015/08/15,0
2015/08/16,0
2015/08/17,0
2015/08/18,0
2015/08/19,0
2015/08/20,0
2015/08/21,0
2015/08/22,0
2015/08/23,0
2015/08/24,0
2015/08/25,0
2015/08/26,0
2015/08/27,0
2015/08/28,0
2015/08/29,0
2015/08/30,0
2015/08/31,0
2015/09/01,0
2015/09/02,0
2015/09/03,0
2015/09/04,0
2015/09/05,0
2015/09/06,0
2015/09/07,0
2015/09/08,0
2015/09/09,0
2015/09/10,0
2015/09/11,0
2015/09/12,0
2015/09/13,0
2015/09/14,0
2015/09/15,0
2015/09/16,0
2015/09/17,0
2015/09/18,0
2015/09/19,0
2015/09/20,0
2015/09/21,0
2015/09/22,0
2015/09/23,0
2015/09/24,0
2015/09/25,0
2015/09/26,0
2015/09/27,0
2015/09/28,0
2015/09/29,0
2015/09/30,0
2015/10/01,0
2015/10/02,0
2015/10/03,0
2015/10/04,0
2015/10/05,0
2015/10/06,0
2015/10/07,0
2015/10/08,0
2015/10/09,0
2015/10/10,0
2015/10/11,0
2015/10/12,0
2015/10/13,0
2015/10/14,0
2015/10/15,0
2015/10/16,0
2015/10/17,0
2015/10/18,0
2015/10/19,0
2015/10/20,0
2015/10/21,0
2015/10/22,0
2015/10/23,0
2015/10/24,0
2015/10/25,0
2015/10/26,0
2015/10/27,0
2015/10/28,0
2015/10/29,0
2015/10/30,0
2015/10/31,0
2015/11/01,0
2015/11/02,0
2015/11/03,0
2015/11/04,0
2015/11/05,0
2015/11/06,0
2015/11/07,0
2015/11/08,0
2015/11/09,0
2015/11/10,0
2015/11/11,0
2015/11/12,0
2015/11/13,0
2015/11/14,0
2015/11/15,0
2015/11/16,0
2015/11/17,0
2015/11/18,0
2015/11/19,0
2015/11/20,0
2015/11/21,0
2015/11/22,0
2015/11/23,0
2015/11/24,0
2015/11/25,0
2015/11/26,0
2015/11/27,0
2015/11/28,0
2015/11/29,0
2015/11/30,0
2015/12/01,0
2015/12/02,0
2015/12/03,0
2015/12/04,0
2015/12/05,0
2015/12/06,0
2015/12/07,0
2015/12/08,0
2015/12/09,0
2015/12/10,0
2015/12/11,0
2015/12/12,0
2015/12/13,0
2015/12/14,0
2015/12/15,0
2015/12/16,0
2015/12/17,0
2015/12/18,0
2015/12/19,0
2015/12/20,0
2015/12/21,0
2015/12/22,0
2015/12/23,0
2015/12/24,0
2015/12/25,0
2015/12/26,0
2015/12/27,0
2015/12/28,0
2015/12/29,0
2015/12/30,0
2015/12/31,0
2016/01/01,0
2016/01/02,0
2016/01/03,0
2016/01/04,0
2016/01/05,0
2016/01/06,0
2016/01/07,0
2016/01/08,0
2016/01/09,0
2016/01/10,0
2016/01/11,0
2016/01/12,0
2016/01/13,0
2016/01/14,0
2016/01/15,0
2016/01/16,0
2016/01/17,0
2016/01/18,0
2016/01/19,0
2016/01/20,0
2016/01/21,0
2016/01/22,0
2016/01/23,0
2016/01/24,0
2016/01/25,0
2016/01/26,0
2016/01/27,0
2016/01/28,0
2016/01/29,0
2016/01/30,0
2016/01/31,0
2016/02/01,0
2016/02/02,0
2016/02/03,0
2016/02/04,0
2016/02/05,0
2016/02/06,0
2016/02/07,0
2016/02/08,0
2016/02/09,0
2016/02/10,0
2016/02/11,0
2016/02/12,0
2016/02/13,0
2016/02/14,0
2016/02/15,0
2016/02/16,0
2016/02/17,0
2016/02/18,0
2016/02/19,0
2016/02/20,0
2016/02/21,0
2016/02/22,0
2016/02/23,0
2016/02/24,0
2016/02/25,0
2016/02/26,0
2016/02/27,0
2016/02/28,0
2016/02/29,0
2016/03/01,0
2016/03/02,0
2016/03/03,0
2016/03/04,0
2016/03/05,0
2016/03/06,0
2016/03/07,0
2016/03/08,0
2016/03/09,0
2016/03/10,0
2016/03/11,0
2016/03/12,0
2016/03/13,0
2016/03/14,0
2016/03/15,0
2016/03/16,0
2016/03/17,0
2016/03/18,0
2016/03/19,0
2016/03/20,0
2016/03/21,0
2016/03/22,0
2016/03/23,0
2016/03/24,0
2016/03/25,0
2016/03/26,0
2016/03/27,0
2016/03/28,0
2016/03/29,0
2016/03/30,0
2016/03/31,0
2016/04/01,0
2016/04/02,0
2016/04/03,0
2016/04/04,0
2016/04/05,0
2016/04/06,0
2016/04/07,0
2016/04/08,0
2016/04/09,0
2016/04/10,0
2016/04/11,0
2016/04/12,0
2016/04/13,0
2016/04/14,0
2016/04/15,0
2016/04/16,0
2016/04/17,0
2016/04/18,0
2016/04/19,0
2016/04/20,0
2016/04/21,0
2016/04/22,0
2016/04/23,0
2016/04/24,0
2016/04/25,0
2016/04/26,0.009
2016/04/27,0.009
2016/04/28,0.009
2016/04/29,0.009
2016/04/30,0.009
2016/05/01,0.009
2016/05/02,0.009
2016/05/03,0.009
2016/05/04,0.009
2016/05/05,0.009
2016/05/06,0.009
2016/05/07,0.009
2016/05/08,0.009
2016/05/09,0.009
2016/05/10,0.009
2016/05/11,0.009
2016/05/12,0.009
2016/05/13,0.009
2016/05/14,0.009
2016/05/15,0.009
2016/05/16,0.009
2016/05/17,0.009
2016/05/18,0.009
2016/05/19,0.009
2016/05/20,0.009
2016/05/21,0.009
2016/05/22,0.009
2016/05/23,0.009
2016/05/24,0.009
2016/05/25,0.009
2016/05/26,0
2016/05/27,0
2016/05/28,0
2016/05/29,0
2016/05/30,0
2016/05/31,0
2016/06/01,0
2016/06/02,0
2016/06/03,0
2016/06/04,0
2016/06/05,0
2016/06/06,0
2016/06/07,0
2016/06/08,0
2016/06/09,0
2016/06/10,0
2016/06/11,0
2016/06/12,0
2016/06/13,0
2016/06/14,0
2016/06/15,0.001
2016/06/16,0.001
2016/06/17,0.001
2016/06/18,0.001
2016/06/19,0.001
2016/06/20,0.002
2016/06/21,0.002
2016/06/22,0.002
2016/06/23,0.002
2016/06/24,0.002
2016/06/25,0.002
2016/06/26,0.002
2016/06/27,0.002
2016/06/28,0.001
2016/06/29,0.001
2016/06/30,0.001
2016/07/01,0.001
2016/07/02,0.001
2016/07/03,0.001
2016/07/04,0.001
2016/07/05,0.001
2016/07/06,0.001
2016/07/07,0.001
2016/07/08,0.001
2016/07/09,0.001
2016/07/10,0.001
2016/07/11,0
2016/07/12,0.001
2016/07/13,0.001
2016/07/14,0.001
2016/07/15,0.001
2016/07/16,0
2016/07/17,0
2016/07/18,0
2016/07/19,0
2016/07/20,0
2016/07/21,0
2016/07/22,0
2016/07/23,0
2016/07/24,0
2016/07/25,0
2016/07/26,0
2016/07/27,0
2016/07/28,0
2016/07/29,0
2016/07/30,0
2016/07/31,0
2016/08/01,0
2016/08/02,0
2016/08/03,0
2016/08/04,0
2016/08/05,0
2016/08/06,0
2016/08/07,0
2016/08/08,0
2016/08/09,0
2016/08/10,0
2016/08/11,0
2016/08/12,0
2016/08/13,0
2016/08/14,0
2016/08/15,0
2016/08/16,0
2016/08/17,0
2016/08/18,0
2016/08/19,0
2016/08/20,0
2016/08/21,0
2016/08/22,0
2016/08/23,0
2016/08/24,0
2016/08/25,0
2016/08/26,0
2016/08/27,0
2016/08/28,0
2016/08/29,0
2016/08/30,0
2016/08/31,0
2016/09/01,0
2016/09/02,0
2016/09/03,0
2016/09/04,0
2016/09/05,0
2016/09/06,0
2016/09/07,0
2016/09/08,0
2016/09/09,0
2016/09/10,0
2016/09/11,0
2016/09/12,0
2016/09/13,0
2016/09/14,0
2016/09/15,0
2016/09/16,0
2016/09/17,0
2016/09/18,0
2016/09/19,0
2016/09/20,0
2016/09/21,0
2016/09/22,0
2016/09/23,0
2016/09/24,0
2016/09/25,0
2016/09/26,0
2016/09/27,0
2016/09/28,0
2016/09/29,0
2016/09/30,0
2016/10/01,0
2016/10/02,0
2016/10/03,0
2016/10/04,0
2016/10/05,0
2016/10/06,0
2016/10/07,0
2016/10/08,0
2016/10/09,0
2016/10/10,0
2016/10/11,0
2016/10/12,0
2016/10/13,0
2016/10/14,0
2016/10/15,0
2016/10/16,0
2016/10/17,0
2016/10/18,0
2016/10/19,0
2016/10/20,0
2016/10/21,0
2016/10/22,0
2016/10/23,0
2016/10/24,0
2016/10/25,0.001
2016/10/26,0.002
2016/10/27,0.002
2016/10/28,0.002
2016/10/29,0.002
2016/10/30,0.002
2016/10/31,0.002
2016/11/01,0.002
2016/11/02,0.002
2016/11/03,0.002
2016/11/04,0.001
2016/11/05,0.001
2016/11/06,0.001
2016/11/07,0.001
2016/11/08,0.001
2016/11/09,0.001
2016/11/10,0.001
2016/11/11,0.001
2016/11/12,0.001
2016/11/13,0.001
2016/11/14,0.001
2016/11/15,0.001
2016/11/16,0.001
2016/11/17,0.001
2016/11/18,0.001
2016/11/19,0.001
2016/11/20,0.001
2016/11/21,0.001
2016/11/22,0.001
2016/11/23,0.001
2016/11/24,0.001
2016/11/25,0.001
2016/11/26,0.001
2016/11/27,0.001
2016/11/28,0.001
2016/11/29,0.001
2016/11/30,0.001
2016/12/01,0.001
2016/12/02,0.001
2016/12/03,0.001
2016/12/04,0.001
2016/12/05,0.001
2016/12/06,0.001
2016/12/07,0.001
2016/12/08,0.001
2016/12/09,0.001
2016/12/10,0.001
2016/12/11,0.001
2016/12/12,0.001
2016/12/13,0.001
2016/12/14,0.001
2016/12/15,0.001
2016/12/16,0.001
2016/12/17,0.001
2016/12/18,0.001
2016/12/19,0
2016/12/20,0
2016/12/21,0
2016/12/22,0
2016/12/23,0
2016/12/24,0
2016/12/25,0
2016/12/26,0
2016/12/27,0
2016/12/28,0
2016/12/29,0
2016/12/30,0.001
2016/12/31,0.001
2017/01/01,0.001
2017/01/02,0.001
2017/01/03,0.001
2017/01/04,0.005
2017/01/05,0.005
2017/01/06,0.005
2017/01/07,0.005
2017/01/08,0.005
2017/01/09,0.005
2017/01/10,0.005
2017/01/11,0.005
2017/01/12,0.005
2017/01/13,0.005
2017/01/14,0.005
2017/01/15,0.005
2017/01/16,0.004
2017/01/17,0.004
2017/01/18,0.004
2017/01/19,0.004
2017/01/20,0.004
2017/01/21,0.004
2017/01/22,0.004
2017/01/23,0.004
2017/01/24,0.005
2017/01/25,0.005
2017/01/26,0.005
2017/01/27,0.005
2017/01/28,0.005
2017/01/29,0.005
2017/01/30,0.006
2017/01/31,0.006
2017/02/01,0.006
2017/02/02,0.007
2017/02/03,0.005
2017/02/04,0.006
2017/02/05,0.006
2017/02/06,0.009
2017/02/07,0.009
2017/02/08,0.01
2017/02/09,0.01
2017/02/10,0.01
2017/02/11,0.009
2017/02/12,0.008
2017/02/13,0.008
2017/02/14,0.007
2017/02/15,0.007
2017/02/16,0.007
2017/02/17,0.007
2017/02/18,0.006
2017/02/19,0.006
2017/02/20,0.005
2017/02/21,0.006
2017/02/22,0.007
2017/02/23,0.009
2017/02/24,0.01
2017/02/25,0.01
2017/02/26,0.01
2017/02/27,0.012
2017/02/28,0.014
2017/03/01,0.017
2017/03/02,0.02
2017/03/03,0.024
2017/03/04,0.03
2017/03/05,0.033
2017/03/06,0.037
2017/03/07,0.04
2017/03/08,0.042
2017/03/09,0.042
2017/03/10,0.044
2017/03/11,0.043
2017/03/12,0.043
2017/03/13,0.041
2017/03/14,0.039
2017/03/15,0.037
2017/03/16,0.033
2017/03/17,0.029
2017/03/18,0.027
2017/03/19,0.023
2017/03/20,0.02
2017/03/21,0.016
2017/03/22,0.013
2017/03/23,0.011
2017/03/24,0.011
2017/03/25,0.011
2017/03/26,0.012
2017/03/27,0.011
2017/03/28,0.01
2017/03/29,0.01
2017/03/30,0.011
2017/03/31,0.011
2017/04/01,0.011
2017/04/02,0.011
2017/04/03,0.01
2017/04/04,0.01
2017/04/05,0.009
2017/04/06,0.008
2017/04/07,0.008
2017/04/08,0.008
2017/04/09,0.008
2017/04/10,0.008
2017/04/11,0.007
2017/04/12,0.006
2017/04/13,0.008
2017/04/14,0.007
2017/04/15,0.007
2017/04/16,0.007
2017/04/17,0.007
2017/04/18,0.007
2017/04/19,0.007
2017/04/20,0.008
2017/04/21,0.008
2017/04/22,0.008
2017/04/23,0.008
2017/04/24,0.008
2017/04/25,0.007
2017/04/26,0.008
2017/04/27,0.009
2017/04/28,0.01
2017/04/29,0.009
2017/04/30,0.008
2017/05/01,0.009
2017/05/02,0.01
2017/05/03,0.012
2017/05/04,0.016
2017/05/05,0.024
2017/05/06,0.025
2017/05/07,0.029
2017/05/08,0.032
2017/05/09,0.039
2017/05/10,0.05
2017/05/11,0.06
2017/05/12,0.073
2017/05/13,0.078
2017/05/14,0.079
2017/05/15,0.085
2017/05/16,0.136
2017/05/17,0.2
2017/05/18,0.237
2017/05/19,0.279
2017/05/20,0.291
2017/05/21,0.298
2017/05/22,0.323
2017/05/23,0.353
2017/05/24,0.43
2017/05/25,0.534
2017/05/26,0.585
2017/05/27,0.627
2017/05/28,0.631
2017/05/29,0.654
2017/05/30,0.699
2017/05/31,0.753
2017/06/01,0.829
2017/06/02,0.881
2017/06/03,0.954
2017/06/04,0.99
2017/06/05,0.993
2017/06/06,1.054
2017/06/07,1.185
2017/06/08,1.162
2017/06/09,1.148
2017/06/10,1.106
2017/06/11,1.077
2017/06/12,0.978
2017/06/13,0.855
2017/06/14,0.741
2017/06/15,0.695
2017/06/16,0.665
2017/06/17,0.617
2017/06/18,0.58
2017/06/19,0.492
2017/06/20,0.4
2017/06/21,0.356
2017/06/22,0.317
2017/06/23,0.309
2017/06/24,0.311
2017/06/25,0.3
2017/06/26,0.289
2017/06/27,0.263
2017/06/28,0.259
2017/06/29,0.26
2017/06/30,0.276
2017/07/01,0.321
2017/07/02,0.396
2017/07/03,0.424
2017/07/04,0.446
2017/07/05,0.501
2017/07/06,0.49
2017/07/07,0.42
2017/07/08,0.461
2017/07/09,0.487
2017/07/10,0.522
2017/07/11,0.541
2017/07/12,0.555
2017/07/13,0.542
2017/07/14,0.531
2017/07/15,0.531
2017/07/16,0.594
2017/07/17,0.637
2017/07/18,0.66
2017/07/19,0.673
2017/07/20,0.642
2017/07/21,0.545
2017/07/22,0.453
2017/07/23,0.442
2017/07/24,0.42
2017/07/25,0.39
2017/07/26,0.365
2017/07/27,0.338
2017/07/28,0.296
2017/07/29,0.226
2017/07/30,0.186
2017/07/31,0.174
2017/08/01,0.183
2017/08/02,0.175
2017/08/03,0.158
2017/08/04,0.169
2017/08/05,0.16
2017/08/06,0.162
2017/08/07,0.164
2017/08/08,0.163
2017/08/09,0.163
2017/08/10,0.174
2017/08/11,0.202
2017/08/12,0.238
2017/08/13,0.263
2017/08/14,0.325
2017/08/15,0.54
2017/08/16,0.84
2017/08/17,1.002
2017/08/18,1.145
2017/08/19,1.228
2017/08/20,1.303
2017/08/21,1.495
2017/08/22,1.991
2017/08/23,2.546
2017/08/24,3.27
2017/08/25,4.229
2017/08/26,4.828
2017/08/27,4.904
2017/08/28,5.175
2017/08/29,5.396
2017/08/30,5.461
2017/08/31,5.413
2017/09/01,5.267
2017/09/02,4.987
2017/09/03,4.605
2017/09/04,4.205
2017/09/05,3.777
2017/09/06,3.368
2017/09/07,3.019
2017/09/08,2.769
2017/09/09,2.71
2017/09/10,2.675
2017/09/11,2.74
2017/09/12,2.816
2017/09/13,3.131
2017/09/14,3.454
2017/09/15,3.773
2017/09/16,4.084
2017/09/17,4.403
2017/09/18,4.493
2017/09/19,4.667
2017/09/20,4.844
2017/09/21,4.934
2017/09/22,4.931
2017/09/23,4.691
2017/09/24,4.1
2017/09/25,3.561
2017/09/26,3.465
2017/09/27,3.059
2017/09/28,2.598
2017/09/29,2.287
2017/09/30,1.836
2017/10/01,1.417
2017/10/02,1.126
2017/10/03,0.843
2017/10/04,0.596
2017/10/05,0.484
2017/10/06,0.345
2017/10/07,0.178
2017/10/08,0.131
2017/10/09,0.119
2017/10/10,0.099
2017/10/11,0.094
2017/10/12,0.113
2017/10/13,0.383
2017/10/14,0.513
2017/10/15,0.527
2017/10/16,0.55
2017/10/17,0.564
2017/10/18,0.567
2017/10/19,0.572
2017/10/20,0.576
2017/10/21,0.576
2017/10/22,0.562
2017/10/23,0.551
2017/10/24,0.521
2017/10/25,0.52
2017/10/26,0.514
2017/10/27,0.54
2017/10/28,0.616
2017/10/29,0.69
2017/10/30,0.781
2017/10/31,0.9
2017/11/01,1.068
2017/11/02,1.176
2017/11/03,1.527
2017/11/04,1.792
2017/11/05,1.854
2017/11/06,1.937
2017/11/07,1.958
2017/11/08,1.998
2017/11/09,2.26
2017/11/10,2.545
2017/11/11,3.598
2017/11/12,10.174
2017/11/13,13.802
2017/11/14,16.232
2017/11/15,17.573
2017/11/16,18.244
2017/11/17,18.155
2017/11/18,17.649
2017/11/19,17.045
2017/11/20,16.483
2017/11/21,15.865
2017/11/22,15.302
2017/11/23,14.749
2017/11/24,13.893
2017/11/25,13.164
2017/11/26,12.862
2017/11/27,12.623
2017/11/28,12.353
2017/11/29,12.041
2017/11/30,11.785
2017/12/01,11.708
2017/12/02,11.568
2017/12/03,11.685
2017/12/04,11.72
2017/12/05,11.65
2017/12/06,11.562
2017/12/07,12.743
2017/12/08,23.58
2017/12/09,28.26
2017/12/10,31.193
2017/12/11,35.504
2017/12/12,39.38
2017/12/13,44.098
2017/12/14,47.366
2017/12/15,54
2017/12/16,61.526
2017/12/17,68.036
2017/12/18,74.897
2017/12/19,84.744
2017/12/20,107.373
2017/12/21,154.816
2017/12/22,197.682
2017/12/23,228.157
2017/12/24,238.248
2017/12/25,241.758
2017/12/26,246.574
2017/12/27,243.611
2017/12/28,236.252
2017/12/29,225.854
2017/12/30,212.666
2017/12/31,197.188
2018/01/01,181.092
2018/01/02,163.463
2018/01/03,145.235
2018/01/04,126.017
2018/01/05,106.839
2018/01/06,96.984
2018/01/07,96.125
2018/01/08,92.107
2018/01/09,86.143
2018/01/10,82.093
2018/01/11,80.114
2018/01/12,77.694
2018/01/13,73.691
2018/01/14,72.212
2018/01/15,72.675
2018/01/16,73.838
2018/01/17,76.693
2018/01/18,79.406
2018/01/19,80.401
2018/01/20,66.959
2018/01/21,52.955
2018/01/22,44.87
2018/01/23,48.328
2018/01/24,49.848
2018/01/25,48.019
2018/01/26,48.95
2018/01/27,51.567
2018/01/28,57.157
2018/01/29,64.211
2018/01/30,71.701
2018/01/31,77.476
2018/02/01,82.391
2018/02/02,84.08
2018/02/03,88.162
2018/02/04,88.496
2018/02/05,86.819
2018/02/06,86.114
2018/02/07,83.947
2018/02/08,80.163
2018/02/09,76.614
2018/02/10,72.675
2018/02/11,67.746
2018/02/12,61.716
2018/02/13,53.87
2018/02/14,48.056
2018/02/15,42.533
2018/02/16,37.499
2018/02/17,30.012
2018/02/18,22.82
2018/02/19,15.719
2018/02/20,10.947
2018/02/21,9.214
2018/02/22,8.623
2018/02/23,7.024
2018/02/24,6.094
2018/02/25,5.279
2018/02/26,4.627
2018/02/27,4.265
2018/02/28,4.097
2018/03/01,3.906
2018/03/02,3.477
2018/03/03,2.957
2018/03/04,1.604
2018/03/05,1.249
2018/03/06,1.129
2018/03/07,0.906
2018/03/08,0.886
2018/03/09,0.866
2018/03/10,0.819
2018/03/11,0.771
2018/03/12,0.738
2018/03/13,0.72
2018/03/14,0.741
2018/03/15,0.775
2018/03/16,0.822
2018/03/17,0.87
2018/03/18,0.907
2018/03/19,0.93
2018/03/20,0.944
2018/03/21,0.951
2018/03/22,0.956
2018/03/23,0.984
2018/03/24,1.012
2018/03/25,0.91
2018/03/26,0.327
2018/03/27,0.314
2018/03/28,0.316
2018/03/29,0.316
2018/03/30,0.288
2018/03/31,0.286
2018/04/01,0.28
2018/04/02,0.267
2018/04/03,0.253
2018/04/04,0.22
2018/04/05,0.216
2018/04/06,0.213
2018/04/07,0.208
2018/04/08,0.208
2018/04/09,0.176
2018/04/10,0.139
2018/04/11,0.136
2018/04/12,0.044
2018/04/13,0.035
2018/04/14,0.032
2018/04/15,0.031
2018/04/16,0.031
2018/04/17,0.031
2018/04/18,0.029
2018/04/19,0.026
2018/04/20,0.023
2018/04/21,0.022
2018/04/22,0.022
2018/04/23,0.021
2018/04/24,0.076
2018/04/25,0.34
2018/04/26,0.419
2018/04/27,0.461
2018/04/28,0.47
2018/04/29,0.472
2018/04/30,0.468
2018/05/01,0.461
2018/05/02,0.454
2018/05/03,0.446
2018/05/04,0.44
2018/05/05,0.429
2018/05/06,0.43
2018/05/07,0.427
2018/05/08,0.42
2018/05/09,0.407
2018/05/10,0.394
2018/05/11,0.376
2018/05/12,0.375
2018/05/13,0.377
2018/05/14,0.371
2018/05/15,0.365
2018/05/16,0.358
2018/05/17,0.362
2018/05/18,0.38
2018/05/19,0.368
2018/05/20,0.363
2018/05/21,0.363
2018/05/22,0.365
2018/05/23,0.368
2018/05/24,0.365
2018/05/25,0.192
2018/05/26,0.152
2018/05/27,0.133
2018/05/28,0.131
2018/05/29,0.133
2018/05/30,0.144
2018/05/31,0.157
