Date,fee_to_reward30stdUSD
2010/10/27,0.009
2010/10/28,0.004
2010/10/29,0.004
2010/10/30,0.004
2010/10/31,0.003
2010/11/01,0.003
2010/11/02,0.003
2010/11/03,0.003
2010/11/04,0.003
2010/11/05,0.003
2010/11/06,0.003
2010/11/07,0.003
2010/11/08,0.005
2010/11/09,0.005
2010/11/10,0.005
2010/11/11,0.005
2010/11/12,0.005
2010/11/13,0.005
2010/11/14,0.005
2010/11/15,0.005
2010/11/16,0.005
2010/11/17,0.005
2010/11/18,0.005
2010/11/19,0.005
2010/11/20,0.008
2010/11/21,0.009
2010/11/22,0.01
2010/11/23,0.011
2010/11/24,0.011
2010/11/25,0.011
2010/11/26,0.011
2010/11/27,0.01
2010/11/28,0.01
2010/11/29,0.01
2010/11/30,0.01
2010/12/01,0.01
2010/12/02,0.01
2010/12/03,0.01
2010/12/04,0.01
2010/12/05,0.01
2010/12/06,0.01
2010/12/07,0.01
2010/12/08,0.01
2010/12/09,0.01
2010/12/10,0.01
2010/12/11,0.01
2010/12/12,0.01
2010/12/13,0.009
2010/12/14,0.009
2010/12/15,0.009
2010/12/16,0.009
2010/12/17,0.009
2010/12/18,0.009
2010/12/19,0.009
2010/12/20,0.008
2010/12/21,0.006
2010/12/22,0.005
2010/12/23,0.003
2010/12/24,0.003
2010/12/25,0.003
2010/12/26,0.002
2010/12/27,0.002
2010/12/28,0.002
2010/12/29,0.002
2010/12/30,0.002
2010/12/31,0.002
2011/01/01,0.002
2011/01/02,0.002
2011/01/03,0.004
2011/01/04,0.004
2011/01/05,0.004
2011/01/06,0.004
2011/01/07,0.004
2011/01/08,0.004
2011/01/09,0.004
2011/01/10,0.004
2011/01/11,0.004
2011/01/12,0.004
2011/01/13,0.004
2011/01/14,0.004
2011/01/15,0.004
2011/01/16,0.004
2011/01/17,0.004
2011/01/18,0.004
2011/01/19,0.004
2011/01/20,0.004
2011/01/21,0.004
2011/01/22,0.004
2011/01/23,0.004
2011/01/24,0.004
2011/01/25,0.004
2011/01/26,0.004
2011/01/27,0.005
2011/01/28,0.005
2011/01/29,0.005
2011/01/30,0.014
2011/01/31,0.014
2011/02/01,0.014
2011/02/02,0.014
2011/02/03,0.014
2011/02/04,0.014
2011/02/05,0.014
2011/02/06,0.014
2011/02/07,0.014
2011/02/08,0.014
2011/02/09,0.014
2011/02/10,0.014
2011/02/11,0.014
2011/02/12,0.014
2011/02/13,0.014
2011/02/14,0.017
2011/02/15,0.017
2011/02/16,0.017
2011/02/17,0.017
2011/02/18,0.017
2011/02/19,0.016
2011/02/20,0.016
2011/02/21,0.016
2011/02/22,0.016
2011/02/23,0.016
2011/02/24,0.016
2011/02/25,0.016
2011/02/26,0.016
2011/02/27,0.016
2011/02/28,0.016
2011/03/01,0.011
2011/03/02,0.011
2011/03/03,0.029
2011/03/04,0.029
2011/03/05,0.029
2011/03/06,0.032
2011/03/07,0.037
2011/03/08,0.039
2011/03/09,0.04
2011/03/10,0.041
2011/03/11,0.052
2011/03/12,0.052
2011/03/13,0.052
2011/03/14,0.052
2011/03/15,0.052
2011/03/16,0.052
2011/03/17,0.051
2011/03/18,0.051
2011/03/19,0.05
2011/03/20,0.05
2011/03/21,0.06
2011/03/22,0.081
2011/03/23,0.108
2011/03/24,0.11
2011/03/25,0.109
2011/03/26,0.108
2011/03/27,0.107
2011/03/28,0.106
2011/03/29,0.105
2011/03/30,0.103
2011/03/31,0.101
2011/04/01,0.099
2011/04/02,0.1
2011/04/03,0.098
2011/04/04,0.097
2011/04/05,0.096
2011/04/06,0.096
2011/04/07,0.096
2011/04/08,0.096
2011/04/09,0.096
2011/04/10,0.094
2011/04/11,0.093
2011/04/12,0.092
2011/04/13,0.092
2011/04/14,0.101
2011/04/15,0.1
2011/04/16,0.099
2011/04/17,0.099
2011/04/18,0.098
2011/04/19,0.097
2011/04/20,0.096
2011/04/21,0.087
2011/04/22,0.06
2011/04/23,0.057
2011/04/24,0.057
2011/04/25,0.059
2011/04/26,0.058
2011/04/27,0.06
2011/04/28,0.06
2011/04/29,0.06
2011/04/30,0.062
2011/05/01,0.065
2011/05/02,0.064
2011/05/03,0.064
2011/05/04,0.064
2011/05/05,0.064
2011/05/06,0.064
2011/05/07,0.063
2011/05/08,0.063
2011/05/09,0.063
2011/05/10,0.063
2011/05/11,0.063
2011/05/12,0.063
2011/05/13,0.063
2011/05/14,0.052
2011/05/15,0.055
2011/05/16,0.056
2011/05/17,0.052
2011/05/18,0.053
2011/05/19,0.065
2011/05/20,0.07
2011/05/21,0.076
2011/05/22,0.078
2011/05/23,0.077
2011/05/24,0.078
2011/05/25,0.079
2011/05/26,0.077
2011/05/27,0.079
2011/05/28,0.082
2011/05/29,0.082
2011/05/30,0.094
2011/05/31,0.107
2011/06/01,0.113
2011/06/02,0.116
2011/06/03,0.12
2011/06/04,0.128
2011/06/05,0.127
2011/06/06,0.126
2011/06/07,0.136
2011/06/08,0.171
2011/06/09,0.182
2011/06/10,0.184
2011/06/11,0.181
2011/06/12,0.186
2011/06/13,0.186
2011/06/14,0.184
2011/06/15,0.18
2011/06/16,0.178
2011/06/17,0.176
2011/06/18,0.175
2011/06/19,0.171
2011/06/20,0.173
2011/06/21,0.174
2011/06/22,0.173
2011/06/23,0.175
2011/06/24,0.174
2011/06/25,0.171
2011/06/26,0.169
2011/06/27,0.166
2011/06/28,0.16
2011/06/29,0.161
2011/06/30,0.164
2011/07/01,0.166
2011/07/02,0.169
2011/07/03,0.174
2011/07/04,0.176
2011/07/05,0.175
2011/07/06,0.176
2011/07/07,0.175
2011/07/08,0.158
2011/07/09,0.151
2011/07/10,0.147
2011/07/11,0.147
2011/07/12,0.137
2011/07/13,0.135
2011/07/14,0.133
2011/07/15,0.13
2011/07/16,0.122
2011/07/17,0.114
2011/07/18,0.111
2011/07/19,0.11
2011/07/20,0.112
2011/07/21,0.114
2011/07/22,0.112
2011/07/23,0.113
2011/07/24,0.115
2011/07/25,0.105
2011/07/26,0.095
2011/07/27,0.085
2011/07/28,0.085
2011/07/29,0.086
2011/07/30,0.092
2011/07/31,0.094
2011/08/01,0.096
2011/08/02,0.098
2011/08/03,0.098
2011/08/04,0.087
2011/08/05,0.084
2011/08/06,0.123
2011/08/07,0.124
2011/08/08,0.124
2011/08/09,0.123
2011/08/10,0.122
2011/08/11,0.121
2011/08/12,0.122
2011/08/13,0.121
2011/08/14,0.118
2011/08/15,0.118
2011/08/16,0.118
2011/08/17,0.118
2011/08/18,0.115
2011/08/19,0.115
2011/08/20,0.117
2011/08/21,0.116
2011/08/22,0.116
2011/08/23,0.116
2011/08/24,0.116
2011/08/25,0.116
2011/08/26,0.117
2011/08/27,0.118
2011/08/28,0.118
2011/08/29,0.118
2011/08/30,0.118
2011/08/31,0.118
2011/09/01,0.118
2011/09/02,0.119
2011/09/03,0.121
2011/09/04,0.121
2011/09/05,0.059
2011/09/06,0.059
2011/09/07,0.059
2011/09/08,0.056
2011/09/09,0.054
2011/09/10,0.054
2011/09/11,0.054
2011/09/12,0.054
2011/09/13,0.051
2011/09/14,0.048
2011/09/15,0.045
2011/09/16,0.045
2011/09/17,0.045
2011/09/18,0.044
2011/09/19,0.044
2011/09/20,0.044
2011/09/21,0.044
2011/09/22,0.046
2011/09/23,0.044
2011/09/24,0.044
2011/09/25,0.045
2011/09/26,0.048
2011/09/27,0.048
2011/09/28,0.048
2011/09/29,0.045
2011/09/30,0.045
2011/10/01,0.046
2011/10/02,0.047
2011/10/03,0.049
2011/10/04,0.042
2011/10/05,0.042
2011/10/06,0.046
2011/10/07,0.043
2011/10/08,0.044
2011/10/09,0.044
2011/10/10,0.044
2011/10/11,0.046
2011/10/12,0.046
2011/10/13,0.046
2011/10/14,0.046
2011/10/15,0.046
2011/10/16,0.046
2011/10/17,0.046
2011/10/18,0.047
2011/10/19,0.047
2011/10/20,0.048
2011/10/21,0.048
2011/10/22,0.048
2011/10/23,0.048
2011/10/24,0.046
2011/10/25,0.047
2011/10/26,0.046
2011/10/27,0.046
2011/10/28,0.046
2011/10/29,0.046
2011/10/30,0.046
2011/10/31,0.046
2011/11/01,0.046
2011/11/02,0.041
2011/11/03,0.041
2011/11/04,0.042
2011/11/05,0.034
2011/11/06,0.035
2011/11/07,0.035
2011/11/08,0.035
2011/11/09,0.035
2011/11/10,0.029
2011/11/11,0.029
2011/11/12,0.027
2011/11/13,0.027
2011/11/14,0.028
2011/11/15,0.028
2011/11/16,0.027
2011/11/17,0.027
2011/11/18,0.027
2011/11/19,0.018
2011/11/20,0.018
2011/11/21,0.017
2011/11/22,0.017
2011/11/23,0.017
2011/11/24,0.019
2011/11/25,0.02
2011/11/26,0.02
2011/11/27,0.019
2011/11/28,0.019
2011/11/29,0.019
2011/11/30,0.019
2011/12/01,0.018
2011/12/02,0.019
2011/12/03,0.019
2011/12/04,0.019
2011/12/05,0.02
2011/12/06,0.019
2011/12/07,0.019
2011/12/08,0.02
2011/12/09,0.02
2011/12/10,0.02
2011/12/11,1.023
2011/12/12,1.394
2011/12/13,1.393
2011/12/14,1.393
2011/12/15,1.391
2011/12/16,1.392
2011/12/17,1.391
2011/12/18,1.392
2011/12/19,1.391
2011/12/20,1.391
2011/12/21,1.391
2011/12/22,1.391
2011/12/23,1.391
2011/12/24,1.392
2011/12/25,1.392
2011/12/26,1.392
2011/12/27,1.393
2011/12/28,1.393
2011/12/29,1.393
2011/12/30,1.393
2011/12/31,1.393
2012/01/01,1.393
2012/01/02,1.393
2012/01/03,1.392
2012/01/04,1.39
2012/01/05,1.39
2012/01/06,1.39
2012/01/07,1.389
2012/01/08,1.389
2012/01/09,1.388
2012/01/10,0.98
2012/01/11,0.065
2012/01/12,0.184
2012/01/13,0.185
2012/01/14,0.186
2012/01/15,0.19
2012/01/16,0.23
2012/01/17,0.229
2012/01/18,0.23
2012/01/19,0.249
2012/01/20,0.261
2012/01/21,0.261
2012/01/22,0.26
2012/01/23,0.259
2012/01/24,0.257
2012/01/25,0.255
2012/01/26,0.252
2012/01/27,0.259
2012/01/28,0.257
2012/01/29,0.928
2012/01/30,0.927
2012/01/31,0.926
2012/02/01,0.926
2012/02/02,0.924
2012/02/03,0.926
2012/02/04,0.925
2012/02/05,0.925
2012/02/06,0.925
2012/02/07,0.924
2012/02/08,0.924
2012/02/09,0.923
2012/02/10,0.924
2012/02/11,0.92
2012/02/12,0.921
2012/02/13,0.923
2012/02/14,0.923
2012/02/15,0.92
2012/02/16,0.919
2012/02/17,0.921
2012/02/18,0.921
2012/02/19,0.922
2012/02/20,0.922
2012/02/21,0.921
2012/02/22,0.922
2012/02/23,0.923
2012/02/24,0.923
2012/02/25,0.925
2012/02/26,0.924
2012/02/27,0.925
2012/02/28,0.126
2012/02/29,0.081
2012/03/01,0.081
2012/03/02,0.081
2012/03/03,0.077
2012/03/04,0.076
2012/03/05,0.075
2012/03/06,0.075
2012/03/07,0.075
2012/03/08,0.074
2012/03/09,0.075
2012/03/10,0.074
2012/03/11,0.074
2012/03/12,0.074
2012/03/13,0.079
2012/03/14,0.079
2012/03/15,0.053
2012/03/16,0.056
2012/03/17,0.047
2012/03/18,0.047
2012/03/19,0.046
2012/03/20,0.045
2012/03/21,0.046
2012/03/22,0.046
2012/03/23,0.046
2012/03/24,0.059
2012/03/25,0.06
2012/03/26,0.059
2012/03/27,0.059
2012/03/28,0.059
2012/03/29,0.059
2012/03/30,0.058
2012/03/31,0.057
2012/04/01,0.057
2012/04/02,0.057
2012/04/03,0.057
2012/04/04,0.057
2012/04/05,0.057
2012/04/06,0.057
2012/04/07,0.057
2012/04/08,0.057
2012/04/09,0.057
2012/04/10,0.057
2012/04/11,0.056
2012/04/12,0.051
2012/04/13,0.051
2012/04/14,0.051
2012/04/15,0.048
2012/04/16,0.047
2012/04/17,0.047
2012/04/18,0.048
2012/04/19,0.047
2012/04/20,0.047
2012/04/21,0.045
2012/04/22,0.045
2012/04/23,0.031
2012/04/24,0.031
2012/04/25,0.03
2012/04/26,0.043
2012/04/27,0.044
2012/04/28,0.043
2012/04/29,0.044
2012/04/30,0.044
2012/05/01,0.043
2012/05/02,0.043
2012/05/03,0.049
2012/05/04,0.052
2012/05/05,0.052
2012/05/06,0.052
2012/05/07,0.057
2012/05/08,0.058
2012/05/09,0.063
2012/05/10,0.064
2012/05/11,0.069
2012/05/12,0.073
2012/05/13,0.076
2012/05/14,0.129
2012/05/15,0.146
2012/05/16,0.149
2012/05/17,0.15
2012/05/18,0.154
2012/05/19,0.184
2012/05/20,0.189
2012/05/21,0.194
2012/05/22,0.192
2012/05/23,0.193
2012/05/24,0.196
2012/05/25,0.199
2012/05/26,0.198
2012/05/27,0.196
2012/05/28,0.194
2012/05/29,0.186
2012/05/30,0.179
2012/05/31,0.172
2012/06/01,0.165
2012/06/02,0.17
2012/06/03,0.166
2012/06/04,0.166
2012/06/05,0.168
2012/06/06,0.169
2012/06/07,0.165
2012/06/08,0.162
2012/06/09,0.156
2012/06/10,0.154
2012/06/11,0.15
2012/06/12,0.152
2012/06/13,0.168
2012/06/14,0.186
2012/06/15,0.191
2012/06/16,0.191
2012/06/17,0.19
2012/06/18,0.184
2012/06/19,0.185
2012/06/20,0.185
2012/06/21,0.193
2012/06/22,0.193
2012/06/23,0.195
2012/06/24,0.196
2012/06/25,0.197
2012/06/26,0.196
2012/06/27,0.197
2012/06/28,0.198
2012/06/29,0.204
2012/06/30,0.202
2012/07/01,0.207
2012/07/02,0.195
2012/07/03,0.201
2012/07/04,0.202
2012/07/05,0.199
2012/07/06,0.195
2012/07/07,0.213
2012/07/08,0.218
2012/07/09,0.22
2012/07/10,0.22
2012/07/11,0.22
2012/07/12,0.218
2012/07/13,0.203
2012/07/14,0.186
2012/07/15,0.176
2012/07/16,0.172
2012/07/17,0.17
2012/07/18,0.171
2012/07/19,0.168
2012/07/20,0.192
2012/07/21,0.176
2012/07/22,0.175
2012/07/23,0.176
2012/07/24,0.177
2012/07/25,0.177
2012/07/26,0.178
2012/07/27,0.178
2012/07/28,0.178
2012/07/29,0.176
2012/07/30,0.176
2012/07/31,0.173
2012/08/01,0.174
2012/08/02,0.17
2012/08/03,0.168
2012/08/04,0.166
2012/08/05,0.17
2012/08/06,0.147
2012/08/07,0.141
2012/08/08,0.191
2012/08/09,0.192
2012/08/10,0.219
2012/08/11,0.217
2012/08/12,0.215
2012/08/13,0.212
2012/08/14,0.212
2012/08/15,0.215
2012/08/16,0.216
2012/08/17,0.221
2012/08/18,0.223
2012/08/19,0.21
2012/08/20,0.211
2012/08/21,0.209
2012/08/22,0.209
2012/08/23,0.207
2012/08/24,0.203
2012/08/25,0.202
2012/08/26,0.199
2012/08/27,0.201
2012/08/28,0.199
2012/08/29,0.197
2012/08/30,0.198
2012/08/31,0.202
2012/09/01,0.204
2012/09/02,0.204
2012/09/03,0.202
2012/09/04,0.203
2012/09/05,0.203
2012/09/06,0.2
2012/09/07,0.171
2012/09/08,0.165
2012/09/09,0.14
2012/09/10,0.136
2012/09/11,0.135
2012/09/12,0.136
2012/09/13,0.135
2012/09/14,0.134
2012/09/15,0.14
2012/09/16,0.14
2012/09/17,0.146
2012/09/18,0.144
2012/09/19,0.144
2012/09/20,0.146
2012/09/21,0.147
2012/09/22,0.151
2012/09/23,0.153
2012/09/24,0.154
2012/09/25,0.156
2012/09/26,0.152
2012/09/27,0.156
2012/09/28,0.225
2012/09/29,0.229
2012/09/30,0.231
2012/10/01,0.225
2012/10/02,0.228
2012/10/03,0.222
2012/10/04,0.645
2012/10/05,0.645
2012/10/06,0.645
2012/10/07,0.645
2012/10/08,0.645
2012/10/09,0.644
2012/10/10,0.644
2012/10/11,0.644
2012/10/12,0.644
2012/10/13,0.644
2012/10/14,0.644
2012/10/15,0.642
2012/10/16,0.639
2012/10/17,0.669
2012/10/18,0.67
2012/10/19,0.671
2012/10/20,0.672
2012/10/21,0.672
2012/10/22,0.669
2012/10/23,0.667
2012/10/24,0.669
2012/10/25,0.668
2012/10/26,0.669
2012/10/27,0.671
2012/10/28,0.661
2012/10/29,0.659
2012/10/30,0.655
2012/10/31,0.654
2012/11/01,0.654
2012/11/02,0.653
2012/11/03,0.265
2012/11/04,0.264
2012/11/05,0.264
2012/11/06,0.261
2012/11/07,0.263
2012/11/08,0.262
2012/11/09,0.262
2012/11/10,0.262
2012/11/11,0.263
2012/11/12,0.263
2012/11/13,0.263
2012/11/14,0.263
2012/11/15,0.269
2012/11/16,0.145
2012/11/17,0.144
2012/11/18,0.145
2012/11/19,0.146
2012/11/20,0.148
2012/11/21,0.152
2012/11/22,0.152
2012/11/23,0.152
2012/11/24,0.149
2012/11/25,0.149
2012/11/26,0.134
2012/11/27,0.301
2012/11/28,0.309
2012/11/29,0.332
2012/11/30,0.353
2012/12/01,0.36
2012/12/02,0.36
2012/12/03,0.357
2012/12/04,0.408
2012/12/05,0.436
2012/12/06,0.462
2012/12/07,0.471
2012/12/08,0.475
2012/12/09,0.475
2012/12/10,0.483
2012/12/11,0.483
2012/12/12,0.483
2012/12/13,0.547
2012/12/14,0.574
2012/12/15,0.574
2012/12/16,0.58
2012/12/17,0.578
2012/12/18,0.6
2012/12/19,0.592
2012/12/20,0.595
2012/12/21,0.594
2012/12/22,0.572
2012/12/23,0.545
2012/12/24,0.504
2012/12/25,0.476
2012/12/26,0.435
2012/12/27,0.428
2012/12/28,0.416
2012/12/29,0.411
2012/12/30,0.406
2012/12/31,0.408
2013/01/01,0.382
2013/01/02,0.352
2013/01/03,0.35
2013/01/04,0.351
2013/01/05,0.352
2013/01/06,0.346
2013/01/07,0.341
2013/01/08,0.336
2013/01/09,0.335
2013/01/10,1.152
2013/01/11,1.159
2013/01/12,1.154
2013/01/13,1.154
2013/01/14,1.153
2013/01/15,1.153
2013/01/16,1.154
2013/01/17,1.156
2013/01/18,1.157
2013/01/19,1.173
2013/01/20,1.173
2013/01/21,1.175
2013/01/22,1.177
2013/01/23,1.178
2013/01/24,1.171
2013/01/25,1.164
2013/01/26,1.162
2013/01/27,1.158
2013/01/28,1.152
2013/01/29,1.146
2013/01/30,1.132
2013/01/31,1.115
2013/02/01,1.109
2013/02/02,1.13
2013/02/03,1.127
2013/02/04,1.121
2013/02/05,1.119
2013/02/06,1.118
2013/02/07,1.112
2013/02/08,1.108
2013/02/09,0.443
2013/02/10,0.434
2013/02/11,0.435
2013/02/12,0.44
2013/02/13,0.427
2013/02/14,0.426
2013/02/15,0.427
2013/02/16,0.426
2013/02/17,0.432
2013/02/18,0.4
2013/02/19,0.395
2013/02/20,0.385
2013/02/21,0.373
2013/02/22,0.366
2013/02/23,0.365
2013/02/24,0.365
2013/02/25,0.367
2013/02/26,0.372
2013/02/27,0.372
2013/02/28,0.382
2013/03/01,0.419
2013/03/02,0.414
2013/03/03,0.411
2013/03/04,0.325
2013/03/05,0.336
2013/03/06,1.022
2013/03/07,1.019
2013/03/08,1.007
2013/03/09,1.007
2013/03/10,1.007
2013/03/11,1.008
2013/03/12,1.028
2013/03/13,1.026
2013/03/14,1.029
2013/03/15,1.03
2013/03/16,1.053
2013/03/17,1.086
2013/03/18,1.099
2013/03/19,1.093
2013/03/20,1.114
2013/03/21,1.121
2013/03/22,1.117
2013/03/23,1.123
2013/03/24,1.134
2013/03/25,1.134
2013/03/26,1.133
2013/03/27,1.148
2013/03/28,1.148
2013/03/29,1.146
2013/03/30,1.146
2013/03/31,1.137
2013/04/01,1.147
2013/04/02,1.145
2013/04/03,1.151
2013/04/04,1.173
2013/04/05,0.672
2013/04/06,0.671
2013/04/07,0.672
2013/04/08,0.672
2013/04/09,0.672
2013/04/10,0.673
2013/04/11,0.631
2013/04/12,0.63
2013/04/13,0.636
2013/04/14,0.63
2013/04/15,0.64
2013/04/16,0.598
2013/04/17,0.616
2013/04/18,0.617
2013/04/19,0.589
2013/04/20,0.573
2013/04/21,0.607
2013/04/22,0.595
2013/04/23,0.572
2013/04/24,0.575
2013/04/25,0.572
2013/04/26,0.564
2013/04/27,0.572
2013/04/28,0.606
2013/04/29,0.609
2013/04/30,0.605
2013/05/01,0.59
2013/05/02,0.598
2013/05/03,0.587
2013/05/04,0.534
2013/05/05,0.546
2013/05/06,0.536
2013/05/07,0.538
2013/05/08,0.537
2013/05/09,0.549
2013/05/10,0.553
2013/05/11,0.543
2013/05/12,0.544
2013/05/13,0.533
2013/05/14,0.536
2013/05/15,0.525
2013/05/16,0.594
2013/05/17,0.555
2013/05/18,0.559
2013/05/19,0.547
2013/05/20,0.547
2013/05/21,0.511
2013/05/22,0.51
2013/05/23,0.507
2013/05/24,0.502
2013/05/25,0.502
2013/05/26,0.52
2013/05/27,0.518
2013/05/28,0.482
2013/05/29,0.474
2013/05/30,0.481
2013/05/31,0.484
2013/06/01,0.506
2013/06/02,0.515
2013/06/03,0.516
2013/06/04,0.507
2013/06/05,0.507
2013/06/06,0.519
2013/06/07,0.528
2013/06/08,0.516
2013/06/09,0.518
2013/06/10,0.534
2013/06/11,0.532
2013/06/12,0.541
2013/06/13,0.535
2013/06/14,0.504
2013/06/15,0.374
2013/06/16,0.38
2013/06/17,0.38
2013/06/18,0.375
2013/06/19,0.358
2013/06/20,0.448
2013/06/21,0.439
2013/06/22,0.437
2013/06/23,0.443
2013/06/24,0.441
2013/06/25,0.435
2013/06/26,0.435
2013/06/27,0.424
2013/06/28,0.418
2013/06/29,0.442
2013/06/30,0.448
2013/07/01,0.46
2013/07/02,0.46
2013/07/03,0.472
2013/07/04,0.49
2013/07/05,0.476
2013/07/06,0.485
2013/07/07,0.515
2013/07/08,0.517
2013/07/09,0.519
2013/07/10,0.53
2013/07/11,0.525
2013/07/12,0.525
2013/07/13,0.525
2013/07/14,0.536
2013/07/15,0.546
2013/07/16,0.543
2013/07/17,0.54
2013/07/18,0.533
2013/07/19,0.535
2013/07/20,0.399
2013/07/21,0.397
2013/07/22,0.348
2013/07/23,0.349
2013/07/24,0.335
2013/07/25,0.339
2013/07/26,0.338
2013/07/27,0.338
2013/07/28,0.3
2013/07/29,0.298
2013/07/30,0.298
2013/07/31,0.322
2013/08/01,0.317
2013/08/02,0.317
2013/08/03,0.315
2013/08/04,0.315
2013/08/05,0.316
2013/08/06,0.303
2013/08/07,0.303
2013/08/08,0.316
2013/08/09,0.315
2013/08/10,0.319
2013/08/11,0.32
2013/08/12,0.327
2013/08/13,0.322
2013/08/14,0.339
2013/08/15,0.431
2013/08/16,0.451
2013/08/17,0.449
2013/08/18,0.445
2013/08/19,0.449
2013/08/20,0.438
2013/08/21,0.44
2013/08/22,0.436
2013/08/23,0.435
2013/08/24,0.436
2013/08/25,0.425
2013/08/26,0.43
2013/08/27,0.425
2013/08/28,1.757
2013/08/29,1.762
2013/08/30,1.762
2013/08/31,1.767
2013/09/01,1.772
2013/09/02,1.768
2013/09/03,1.769
2013/09/04,1.768
2013/09/05,1.769
2013/09/06,1.768
2013/09/07,1.771
2013/09/08,1.773
2013/09/09,1.772
2013/09/10,1.774
2013/09/11,1.775
2013/09/12,1.777
2013/09/13,1.785
2013/09/14,1.781
2013/09/15,1.781
2013/09/16,1.781
2013/09/17,2.658
2013/09/18,2.713
2013/09/19,2.725
2013/09/20,2.728
2013/09/21,2.732
2013/09/22,2.736
2013/09/23,2.733
2013/09/24,2.737
2013/09/25,2.743
2013/09/26,2.747
2013/09/27,2.213
2013/09/28,2.213
2013/09/29,2.216
2013/09/30,2.215
2013/10/01,2.207
2013/10/02,2.208
2013/10/03,2.206
2013/10/04,2.208
2013/10/05,2.214
2013/10/06,2.22
2013/10/07,2.218
2013/10/08,2.224
2013/10/09,2.222
2013/10/10,2.22
2013/10/11,2.219
2013/10/12,2.218
2013/10/13,2.214
2013/10/14,2.209
2013/10/15,2.209
2013/10/16,2.209
2013/10/17,0.933
2013/10/18,0.663
2013/10/19,0.497
2013/10/20,0.495
2013/10/21,0.494
2013/10/22,0.49
2013/10/23,0.492
2013/10/24,0.498
2013/10/25,0.5
2013/10/26,0.5
2013/10/27,0.354
2013/10/28,0.352
2013/10/29,0.354
2013/10/30,0.355
2013/10/31,0.356
2013/11/01,0.352
2013/11/02,0.361
2013/11/03,0.362
2013/11/04,0.375
2013/11/05,0.384
2013/11/06,1.052
2013/11/07,1.403
2013/11/08,1.601
2013/11/09,1.604
2013/11/10,1.592
2013/11/11,1.585
2013/11/12,1.591
2013/11/13,1.59
2013/11/14,1.594
2013/11/15,1.61
2013/11/16,1.632
2013/11/17,1.647
2013/11/18,1.646
2013/11/19,1.64
2013/11/20,1.643
2013/11/21,1.642
2013/11/22,1.65
2013/11/23,1.661
2013/11/24,1.673
2013/11/25,1.683
2013/11/26,1.683
2013/11/27,1.684
2013/11/28,1.686
2013/11/29,1.686
2013/11/30,1.69
2013/12/01,1.699
2013/12/02,1.697
2013/12/03,1.708
2013/12/04,1.714
2013/12/05,1.718
2013/12/06,1.435
2013/12/07,1.037
2013/12/08,0.545
2013/12/09,0.436
2013/12/10,0.399
2013/12/11,0.276
2013/12/12,0.281
2013/12/13,0.286
2013/12/14,0.299
2013/12/15,0.309
2013/12/16,0.308
2013/12/17,0.312
2013/12/18,0.304
2013/12/19,0.288
2013/12/20,0.284
2013/12/21,0.271
2013/12/22,0.274
2013/12/23,0.278
2013/12/24,0.282
2013/12/25,0.284
2013/12/26,0.274
2013/12/27,0.254
2013/12/28,0.23
2013/12/29,0.214
2013/12/30,0.213
2013/12/31,0.217
2014/01/01,0.215
2014/01/02,0.215
2014/01/03,0.208
2014/01/04,0.195
2014/01/05,0.195
2014/01/06,0.157
2014/01/07,0.154
2014/01/08,0.153
2014/01/09,0.154
2014/01/10,0.15
