Date,activeaddresses7sma
2014/05/03,155845
2014/05/04,153665
2014/05/05,150891
2014/05/06,150693
2014/05/07,150085
2014/05/08,151816
2014/05/09,154608
2014/05/10,157254
2014/05/11,158514
2014/05/12,159466
2014/05/13,156768
2014/05/14,156636
2014/05/15,158099
2014/05/16,156991
2014/05/17,158823
2014/05/18,160566
2014/05/19,164966
2014/05/20,170909
2014/05/21,170487
2014/05/22,168505
2014/05/23,171501
2014/05/24,168170
2014/05/25,169559
2014/05/26,167489
2014/05/27,165787
2014/05/28,169561
2014/05/29,170807
2014/05/30,167376
2014/05/31,170451
2014/06/01,171007
2014/06/02,171628
2014/06/03,172821
2014/06/04,170992
2014/06/05,172718
2014/06/06,175858
2014/06/07,174974
2014/06/08,172446
2014/06/09,171156
2014/06/10,169960
2014/06/11,170429
2014/06/12,169220
2014/06/13,169149
2014/06/14,170482
2014/06/15,170914
2014/06/16,172569
2014/06/17,173467
2014/06/18,172526
2014/06/19,170182
2014/06/20,167550
2014/06/21,168156
2014/06/22,169241
2014/06/23,167193
2014/06/24,165842
2014/06/25,166898
2014/06/26,166955
2014/06/27,168752
2014/06/28,167300
2014/06/29,165820
2014/06/30,168584
2014/07/01,170107
2014/07/02,171054
2014/07/03,171356
2014/07/04,168097
2014/07/05,165971
2014/07/06,167453
2014/07/07,167928
2014/07/08,171894
2014/07/09,172265
2014/07/10,173653
2014/07/11,177279
2014/07/12,180876
2014/07/13,181494
2014/07/14,178122
2014/07/15,170044
2014/07/16,164657
2014/07/17,162456
2014/07/18,159645
2014/07/19,156560
2014/07/20,153736
2014/07/21,151218
2014/07/22,148801
2014/07/23,150086
2014/07/24,149703
2014/07/25,150625
2014/07/26,149577
2014/07/27,149749
2014/07/28,150780
2014/07/29,151396
2014/07/30,151720
2014/07/31,152052
2014/08/01,151430
2014/08/02,151832
2014/08/03,150002
2014/08/04,149700
2014/08/05,154461
2014/08/06,157824
2014/08/07,158451
2014/08/08,158517
2014/08/09,159105
2014/08/10,161918
2014/08/11,164775
2014/08/12,164445
2014/08/13,163310
2014/08/14,165773
2014/08/15,167197
2014/08/16,171149
2014/08/17,172124
2014/08/18,172627
2014/08/19,171105
2014/08/20,169682
2014/08/21,169142
2014/08/22,168883
2014/08/23,165392
2014/08/24,166357
2014/08/25,164161
2014/08/26,164699
2014/08/27,165352
2014/08/28,164897
2014/08/29,162489
2014/08/30,164703
2014/08/31,162914
2014/09/01,164548
2014/09/02,163693
2014/09/03,161553
2014/09/04,159187
2014/09/05,161636
2014/09/06,159852
2014/09/07,165725
2014/09/08,165787
2014/09/09,166736
2014/09/10,174610
2014/09/11,174783
2014/09/12,172497
2014/09/13,171998
2014/09/14,170750
2014/09/15,170370
2014/09/16,174704
2014/09/17,169222
2014/09/18,171656
2014/09/19,172328
2014/09/20,174416
2014/09/21,168895
2014/09/22,170398
2014/09/23,166550
2014/09/24,165585
2014/09/25,166434
2014/09/26,167383
2014/09/27,167678
2014/09/28,174097
2014/09/29,171939
2014/09/30,175046
2014/10/01,178699
2014/10/02,176226
2014/10/03,175795
2014/10/04,175406
2014/10/05,176736
2014/10/06,176688
2014/10/07,174229
2014/10/08,171538
2014/10/09,172067
2014/10/10,174400
2014/10/11,174130
2014/10/12,173331
2014/10/13,176219
2014/10/14,178062
2014/10/15,180259
2014/10/16,179275
2014/10/17,178230
2014/10/18,179055
2014/10/19,178168
2014/10/20,176987
2014/10/21,176151
2014/10/22,174581
2014/10/23,176833
2014/10/24,177300
2014/10/25,182197
2014/10/26,178896
2014/10/27,181635
2014/10/28,179898
2014/10/29,179914
2014/10/30,180803
2014/10/31,182210
2014/11/01,177156
2014/11/02,184722
2014/11/03,182521
2014/11/04,183906
2014/11/05,183585
2014/11/06,185953
2014/11/07,187750
2014/11/08,187336
2014/11/09,183061
2014/11/10,184652
2014/11/11,183644
2014/11/12,187241
2014/11/13,185781
2014/11/14,187230
2014/11/15,188489
2014/11/16,190461
2014/11/17,189869
2014/11/18,190925
2014/11/19,188004
2014/11/20,188425
2014/11/21,185502
2014/11/22,185676
2014/11/23,185415
2014/11/24,184699
2014/11/25,185056
2014/11/26,184748
2014/11/27,184382
2014/11/28,185395
2014/11/29,186262
2014/11/30,190334
2014/12/01,191883
2014/12/02,196153
2014/12/03,200091
2014/12/04,200365
2014/12/05,202291
2014/12/06,202873
2014/12/07,200816
2014/12/08,203971
2014/12/09,201036
2014/12/10,200347
2014/12/11,200220
2014/12/12,196978
2014/12/13,195901
2014/12/14,197145
2014/12/15,198135
2014/12/16,201663
2014/12/17,203183
2014/12/18,206770
2014/12/19,207563
2014/12/20,217412
2014/12/21,212107
2014/12/22,212122
2014/12/23,211480
2014/12/24,206054
2014/12/25,196988
2014/12/26,194331
2014/12/27,188615
2014/12/28,193270
2014/12/29,185864
2014/12/30,181184
2014/12/31,179402
2015/01/01,174580
2015/01/02,177563
2015/01/03,181261
2015/01/04,176288
2015/01/05,181953
2015/01/06,181834
2015/01/07,184622
2015/01/08,196557
2015/01/09,200053
2015/01/10,204228
2015/01/11,206260
2015/01/12,203020
2015/01/13,209352
2015/01/14,216131
2015/01/15,221187
2015/01/16,221675
2015/01/17,222495
2015/01/18,222638
2015/01/19,227368
2015/01/20,223482
2015/01/21,220445
2015/01/22,215611
2015/01/23,212096
2015/01/24,202415
2015/01/25,211532
2015/01/26,213673
2015/01/27,216796
2015/01/28,212828
2015/01/29,210990
2015/01/30,208085
2015/01/31,217891
2015/02/01,208581
2015/02/02,202364
2015/02/03,200627
2015/02/04,204182
2015/02/05,204357
2015/02/06,207267
2015/02/07,195406
2015/02/08,201400
2015/02/09,202615
2015/02/10,201958
2015/02/11,201491
2015/02/12,204062
2015/02/13,214739
2015/02/14,224642
2015/02/15,232548
2015/02/16,237350
2015/02/17,242450
2015/02/18,245214
2015/02/19,242086
2015/02/20,235334
2015/02/21,236696
2015/02/22,224293
2015/02/23,222180
2015/02/24,216990
2015/02/25,214205
2015/02/26,215715
2015/02/27,215353
2015/02/28,216677
2015/03/01,217844
2015/03/02,222206
2015/03/03,225746
2015/03/04,227884
2015/03/05,231104
2015/03/06,229249
2015/03/07,224171
2015/03/08,223896
2015/03/09,220152
2015/03/10,218132
2015/03/11,218189
2015/03/12,218338
2015/03/13,220259
2015/03/14,221096
2015/03/15,218938
2015/03/16,220560
2015/03/17,218608
2015/03/18,217927
2015/03/19,220036
2015/03/20,219334
2015/03/21,217703
2015/03/22,218550
2015/03/23,217494
2015/03/24,215705
2015/03/25,212615
2015/03/26,207017
2015/03/27,206674
2015/03/28,205522
2015/03/29,209008
2015/03/30,209256
2015/03/31,214616
2015/04/01,220781
2015/04/02,225001
2015/04/03,225497
2015/04/04,228074
2015/04/05,226678
2015/04/06,224500
2015/04/07,224404
2015/04/08,223949
2015/04/09,222379
2015/04/10,225309
2015/04/11,227705
2015/04/12,224744
2015/04/13,227898
2015/04/14,227536
2015/04/15,223303
2015/04/16,221178
2015/04/17,217407
2015/04/18,215309
2015/04/19,218502
2015/04/20,215863
2015/04/21,215516
2015/04/22,220830
2015/04/23,224715
2015/04/24,228336
2015/04/25,230302
2015/04/26,229309
2015/04/27,228901
2015/04/28,230076
2015/04/29,228460
2015/04/30,226734
2015/05/01,221479
2015/05/02,222056
2015/05/03,219696
2015/05/04,221177
2015/05/05,221425
2015/05/06,223404
2015/05/07,225366
2015/05/08,235013
2015/05/09,229697
2015/05/10,232889
2015/05/11,233895
2015/05/12,234778
2015/05/13,231877
2015/05/14,229236
2015/05/15,223056
2015/05/16,227670
2015/05/17,226021
2015/05/18,224223
2015/05/19,222775
2015/05/20,224413
2015/05/21,224693
2015/05/22,225363
2015/05/23,219191
2015/05/24,223478
2015/05/25,223713
2015/05/26,225050
2015/05/27,224845
2015/05/28,226866
2015/05/29,232702
2015/05/30,245518
2015/05/31,245790
2015/06/01,253150
2015/06/02,258346
2015/06/03,262018
2015/06/04,263722
2015/06/05,260170
2015/06/06,253047
2015/06/07,248654
2015/06/08,241784
2015/06/09,236798
2015/06/10,244612
2015/06/11,245600
2015/06/12,249066
2015/06/13,250473
2015/06/14,254676
2015/06/15,263608
2015/06/16,265599
2015/06/17,263172
2015/06/18,262793
2015/06/19,260912
2015/06/20,259941
2015/06/21,258843
2015/06/22,248075
2015/06/23,250934
2015/06/24,242284
2015/06/25,236960
2015/06/26,238136
2015/06/27,242817
2015/06/28,240630
2015/06/29,245811
2015/06/30,247345
2015/07/01,252872
2015/07/02,263322
2015/07/03,264934
2015/07/04,261834
2015/07/05,266111
2015/07/06,272054
2015/07/07,272463
2015/07/08,275126
2015/07/09,276119
2015/07/10,279284
2015/07/11,284353
2015/07/12,286105
2015/07/13,281362
2015/07/14,277284
2015/07/15,269390
2015/07/16,263623
2015/07/17,254053
2015/07/18,245889
2015/07/19,242874
2015/07/20,242043
2015/07/21,239400
2015/07/22,206361
2015/07/23,171634
2015/07/24,139814
2015/07/25,106944
2015/07/26,69342
2015/07/27,33804
2015/07/28,36983
2015/07/29,75622
2015/07/30,110843
2015/07/31,149558
2015/08/01,187709
2015/08/02,224894
2015/08/03,260290
2015/08/04,260471
2015/08/05,261919
2015/08/06,263554
2015/08/07,260396
2015/08/08,258146
2015/08/09,255370
2015/08/10,256237
2015/08/11,252818
2015/08/12,247904
2015/08/13,245044
2015/08/14,243241
2015/08/15,241168
2015/08/16,241980
2015/08/17,240857
2015/08/18,245306
2015/08/19,247222
2015/08/20,247452
2015/08/21,248488
2015/08/22,252972
2015/08/23,254672
2015/08/24,258710
2015/08/25,256811
2015/08/26,256236
2015/08/27,256836
2015/08/28,260142
2015/08/29,250180
2015/08/30,249927
2015/08/31,248722
2015/09/01,251903
2015/09/02,252324
2015/09/03,255688
2015/09/04,249423
2015/09/05,262299
2015/09/06,263413
2015/09/07,245575
2015/09/08,248035
2015/09/09,211099
2015/09/10,203898
2015/09/11,210152
2015/09/12,205059
2015/09/13,208418
2015/09/14,226561
2015/09/15,224731
2015/09/16,260667
2015/09/17,267671
2015/09/18,270699
2015/09/19,269416
2015/09/20,269921
2015/09/21,272635
2015/09/22,278287
2015/09/23,278639
2015/09/24,276687
2015/09/25,272870
2015/09/26,277980
2015/09/27,275926
2015/09/28,272794
2015/09/29,270814
2015/09/30,276206
2015/10/01,276716
2015/10/02,278052
2015/10/03,271020
2015/10/04,271407
2015/10/05,270863
2015/10/06,267365
2015/10/07,264664
2015/10/08,268110
2015/10/09,261987
2015/10/10,271696
2015/10/11,270050
2015/10/12,272990
2015/10/13,271157
2015/10/14,271289
2015/10/15,278429
2015/10/16,287903
2015/10/17,293189
2015/10/18,297495
2015/10/19,301899
2015/10/20,313893
2015/10/21,320190
2015/10/22,317725
2015/10/23,320803
2015/10/24,321833
2015/10/25,327074
2015/10/26,331791
2015/10/27,326627
2015/10/28,324822
2015/10/29,329360
2015/10/30,333174
2015/10/31,330953
2015/11/01,330673
2015/11/02,330109
2015/11/03,340533
2015/11/04,358598
2015/11/05,363907
2015/11/06,368919
2015/11/07,366999
2015/11/08,368981
2015/11/09,372454
2015/11/10,364746
2015/11/11,351966
2015/11/12,344796
2015/11/13,335668
2015/11/14,341598
2015/11/15,345880
2015/11/16,341029
2015/11/17,338724
2015/11/18,341759
2015/11/19,339431
2015/11/20,340738
2015/11/21,338895
2015/11/22,334036
2015/11/23,330166
2015/11/24,333768
2015/11/25,328870
2015/11/26,333919
2015/11/27,331539
2015/11/28,334102
2015/11/29,325188
2015/11/30,344219
2015/12/01,347708
2015/12/02,355181
2015/12/03,351311
2015/12/04,354502
2015/12/05,361697
2015/12/06,375847
2015/12/07,368078
2015/12/08,371887
2015/12/09,378106
2015/12/10,392268
2015/12/11,399719
2015/12/12,408852
2015/12/13,414106
2015/12/14,427514
2015/12/15,431566
2015/12/16,429931
2015/12/17,429256
2015/12/18,433432
2015/12/19,429991
2015/12/20,422751
2015/12/21,418331
2015/12/22,417585
2015/12/23,417825
2015/12/24,416665
2015/12/25,406889
2015/12/26,395442
2015/12/27,395073
2015/12/28,383641
2015/12/29,376618
2015/12/30,370618
2015/12/31,359220
2016/01/01,348241
2016/01/02,349468
2016/01/03,343629
2016/01/04,342634
2016/01/05,342772
2016/01/06,338274
2016/01/07,342558
2016/01/08,356324
2016/01/09,359320
2016/01/10,366716
2016/01/11,371237
2016/01/12,373769
2016/01/13,374460
2016/01/14,375087
2016/01/15,375406
2016/01/16,380293
2016/01/17,392055
2016/01/18,395421
2016/01/19,392020
2016/01/20,424036
2016/01/21,434264
2016/01/22,443312
2016/01/23,442952
2016/01/24,435451
2016/01/25,439473
2016/01/26,454003
2016/01/27,434284
2016/01/28,438404
2016/01/29,442283
2016/01/30,442880
2016/01/31,441590
2016/02/01,455498
2016/02/02,474586
2016/02/03,478143
2016/02/04,469841
2016/02/05,466507
2016/02/06,465652
2016/02/07,475032
2016/02/08,456484
2016/02/09,437436
2016/02/10,432354
2016/02/11,434392
2016/02/12,431036
2016/02/13,427056
2016/02/14,422104
2016/02/15,426827
2016/02/16,418120
2016/02/17,426406
2016/02/18,426157
2016/02/19,430449
2016/02/20,436646
2016/02/21,440851
2016/02/22,440215
2016/02/23,448083
2016/02/24,438199
2016/02/25,446246
2016/02/26,444525
2016/02/27,440327
2016/02/28,436920
2016/02/29,444358
2016/03/01,446711
2016/03/02,459245
2016/03/03,460523
2016/03/04,466636
2016/03/05,474272
2016/03/06,463186
2016/03/07,445570
2016/03/08,436847
2016/03/09,431002
2016/03/10,416913
2016/03/11,405362
2016/03/12,387154
2016/03/13,389089
2016/03/14,393979
2016/03/15,391633
2016/03/16,381739
2016/03/17,388123
2016/03/18,388654
2016/03/19,391129
2016/03/20,389818
2016/03/21,387214
2016/03/22,389355
2016/03/23,382524
2016/03/24,375819
2016/03/25,371442
2016/03/26,379937
2016/03/27,378483
2016/03/28,389143
2016/03/29,405347
2016/03/30,419028
2016/03/31,417676
2016/04/01,424154
2016/04/02,424003
2016/04/03,431461
2016/04/04,425541
2016/04/05,408763
2016/04/06,406155
2016/04/07,408123
2016/04/08,403730
2016/04/09,398334
2016/04/10,390981
2016/04/11,391825
2016/04/12,399945
2016/04/13,401976
2016/04/14,406770
2016/04/15,407521
2016/04/16,407215
2016/04/17,414894
2016/04/18,415425
2016/04/19,408050
2016/04/20,405136
2016/04/21,404295
2016/04/22,406008
2016/04/23,409108
2016/04/24,409079
2016/04/25,411566
2016/04/26,415931
2016/04/27,417751
2016/04/28,418177
2016/04/29,428604
2016/04/30,426221
2016/05/01,422406
2016/05/02,419382
2016/05/03,415829
2016/05/04,414088
2016/05/05,410983
2016/05/06,400661
2016/05/07,399076
2016/05/08,396509
2016/05/09,395508
2016/05/10,396058
2016/05/11,395689
2016/05/12,398054
2016/05/13,398288
2016/05/14,402602
2016/05/15,405699
2016/05/16,410155
2016/05/17,411590
2016/05/18,418710
2016/05/19,416938
2016/05/20,417453
2016/05/21,419379
2016/05/22,421370
2016/05/23,420010
2016/05/24,423807
2016/05/25,422481
2016/05/26,424317
2016/05/27,432782
2016/05/28,435786
2016/05/29,432315
2016/05/30,440186
2016/05/31,436385
2016/06/01,436453
2016/06/02,440112
2016/06/03,438188
2016/06/04,434566
2016/06/05,440457
2016/06/06,433806
2016/06/07,434798
2016/06/08,432199
2016/06/09,435835
2016/06/10,437687
2016/06/11,438200
2016/06/12,442979
2016/06/13,450870
2016/06/14,455347
2016/06/15,464584
2016/06/16,470111
2016/06/17,477727
2016/06/18,489350
2016/06/19,489377
2016/06/20,484770
2016/06/21,491084
2016/06/22,485960
2016/06/23,484908
2016/06/24,479271
2016/06/25,478586
2016/06/26,479918
2016/06/27,470638
2016/06/28,458243
2016/06/29,450897
2016/06/30,443168
2016/07/01,440304
2016/07/02,428491
2016/07/03,418598
2016/07/04,423884
2016/07/05,423137
2016/07/06,420458
2016/07/07,413144
2016/07/08,405791
2016/07/09,404063
2016/07/10,399058
2016/07/11,397332
2016/07/12,392464
2016/07/13,388390
2016/07/14,389432
2016/07/15,388504
2016/07/16,390468
2016/07/17,393637
2016/07/18,393039
2016/07/19,393496
2016/07/20,398400
2016/07/21,400540
2016/07/22,402648
2016/07/23,400524
2016/07/24,400816
2016/07/25,403332
2016/07/26,410549
2016/07/27,414827
2016/07/28,416226
2016/07/29,374324
2016/07/30,361642
2016/07/31,368454
2016/08/01,369130
2016/08/02,372669
2016/08/03,375627
2016/08/04,377682
2016/08/05,421306
2016/08/06,432827
2016/08/07,428507
2016/08/08,431679
2016/08/09,425958
2016/08/10,431771
2016/08/11,435467
2016/08/12,438216
2016/08/13,441605
2016/08/14,442173
2016/08/15,441064
2016/08/16,450057
2016/08/17,446955
2016/08/18,442137
2016/08/19,440348
2016/08/20,446407
2016/08/21,445149
2016/08/22,444881
2016/08/23,438961
2016/08/24,438885
2016/08/25,434893
2016/08/26,433328
2016/08/27,427252
2016/08/28,422845
2016/08/29,421292
2016/08/30,424037
2016/08/31,421428
2016/09/01,425032
2016/09/02,427797
2016/09/03,427285
2016/09/04,430903
2016/09/05,433312
2016/09/06,431869
2016/09/07,435956
2016/09/08,436767
2016/09/09,436012
2016/09/10,435580
2016/09/11,438188
2016/09/12,437277
2016/09/13,438978
2016/09/14,432614
2016/09/15,431957
2016/09/16,431898
2016/09/17,439290
2016/09/18,433815
2016/09/19,428885
2016/09/20,428244
2016/09/21,432189
2016/09/22,432780
2016/09/23,431907
2016/09/24,427419
2016/09/25,433027
2016/09/26,440842
2016/09/27,443807
2016/09/28,444210
2016/09/29,448329
2016/09/30,459456
2016/10/01,462413
2016/10/02,463157
2016/10/03,475762
2016/10/04,480489
2016/10/05,487102
2016/10/06,497736
2016/10/07,498443
2016/10/08,504363
2016/10/09,510273
2016/10/10,490699
2016/10/11,491986
2016/10/12,485517
2016/10/13,473088
2016/10/14,467149
2016/10/15,456712
2016/10/16,450483
2016/10/17,456570
2016/10/18,448484
2016/10/19,443011
2016/10/20,456910
2016/10/21,464371
2016/10/22,469276
2016/10/23,470248
2016/10/24,478515
2016/10/25,491014
2016/10/26,510419
2016/10/27,524359
2016/10/28,522101
2016/10/29,523889
2016/10/30,523827
2016/10/31,521509
2016/11/01,518242
2016/11/02,510928
2016/11/03,492464
2016/11/04,488836
2016/11/05,491378
2016/11/06,499303
2016/11/07,501633
2016/11/08,507901
2016/11/09,512925
2016/11/10,514617
2016/11/11,518415
2016/11/12,522490
2016/11/13,523237
2016/11/14,527522
2016/11/15,525514
2016/11/16,526044
2016/11/17,529575
2016/11/18,536469
2016/11/19,539002
2016/11/20,545826
2016/11/21,543931
2016/11/22,536223
2016/11/23,539572
2016/11/24,550539
2016/11/25,556587
2016/11/26,564540
2016/11/27,563371
2016/11/28,573584
2016/11/29,581273
2016/11/30,577265
2016/12/01,565158
2016/12/02,570601
2016/12/03,575220
2016/12/04,584732
2016/12/05,582523
2016/12/06,597105
2016/12/07,611293
2016/12/08,616405
2016/12/09,603536
2016/12/10,585846
2016/12/11,574392
2016/12/12,564171
2016/12/13,548949
2016/12/14,533552
2016/12/15,527273
2016/12/16,529964
2016/12/17,532726
2016/12/18,528716
2016/12/19,533968
2016/12/20,536358
2016/12/21,548466
2016/12/22,558641
2016/12/23,559028
2016/12/24,555238
2016/12/25,547267
2016/12/26,542429
2016/12/27,541520
2016/12/28,532358
2016/12/29,527896
2016/12/30,529879
2016/12/31,535656
2017/01/01,537337
2017/01/02,546639
2017/01/03,542348
2017/01/04,546372
2017/01/05,542793
2017/01/06,551519
2017/01/07,559234
2017/01/08,572625
2017/01/09,560164
2017/01/10,566540
2017/01/11,558094
2017/01/12,554746
2017/01/13,537267
2017/01/14,524610
2017/01/15,518698
2017/01/16,518640
2017/01/17,513115
2017/01/18,520163
2017/01/19,533749
2017/01/20,544267
2017/01/21,553615
2017/01/22,556400
2017/01/23,561677
2017/01/24,569101
2017/01/25,574762
2017/01/26,575644
2017/01/27,578201
2017/01/28,578574
2017/01/29,588703
2017/01/30,588020
2017/01/31,583263
2017/02/01,591976
2017/02/02,585810
2017/02/03,586059
2017/02/04,591322
2017/02/05,592052
2017/02/06,593708
2017/02/07,602184
2017/02/08,590679
2017/02/09,598956
2017/02/10,594286
2017/02/11,587737
2017/02/12,574218
2017/02/13,574354
2017/02/14,569030
2017/02/15,564732
2017/02/16,552565
2017/02/17,557026
2017/02/18,566396
2017/02/19,572162
2017/02/20,573879
2017/02/21,573402
2017/02/22,572356
2017/02/23,578407
2017/02/24,587325
2017/02/25,587136
2017/02/26,597889
2017/02/27,596032
2017/02/28,598315
2017/03/01,603084
2017/03/02,604675
2017/03/03,600892
2017/03/04,589254
2017/03/05,592109
2017/03/06,593009
2017/03/07,599732
2017/03/08,604892
2017/03/09,606710
2017/03/10,607841
2017/03/11,618528
2017/03/12,603545
2017/03/13,606269
2017/03/14,608799
2017/03/15,607911
2017/03/16,577559
2017/03/17,579386
2017/03/18,585646
2017/03/19,601435
2017/03/20,554073
2017/03/21,546653
2017/03/22,554587
2017/03/23,581386
2017/03/24,578970
2017/03/25,566258
2017/03/26,554159
2017/03/27,591670
2017/03/28,601829
2017/03/29,590920
2017/03/30,597421
2017/03/31,585884
2017/04/01,592581
2017/04/02,602125
2017/04/03,624438
2017/04/04,610083
2017/04/05,619897
2017/04/06,618687
2017/04/07,630027
2017/04/08,623198
2017/04/09,621424
2017/04/10,611162
2017/04/11,623674
2017/04/12,615781
2017/04/13,603759
2017/04/14,602884
2017/04/15,611321
2017/04/16,602917
2017/04/17,593912
2017/04/18,541026
2017/04/19,453424
2017/04/20,374725
2017/04/21,283624
2017/04/22,280799
2017/04/23,284242
2017/04/24,284415
2017/04/25,328997
2017/04/26,422894
2017/04/27,506688
2017/04/28,589902
2017/04/29,606275
2017/04/30,613108
2017/05/01,618900
2017/05/02,627984
2017/05/03,618211
2017/05/04,642021
2017/05/05,639492
2017/05/06,649945
2017/05/07,660458
2017/05/08,686476
2017/05/09,685219
2017/05/10,689525
2017/05/11,669858
2017/05/12,683884
2017/05/13,671786
2017/05/14,689715
2017/05/15,681541
2017/05/16,663104
2017/05/17,673082
2017/05/18,680285
2017/05/19,684995
2017/05/20,689444
2017/05/21,675621
2017/05/22,671551
2017/05/23,705654
2017/05/24,707749
2017/05/25,714994
2017/05/26,717748
2017/05/27,719129
2017/05/28,721968
2017/05/29,666904
2017/05/30,660920
2017/05/31,663749
2017/06/01,664085
2017/06/02,657070
2017/06/03,665831
2017/06/04,652718
2017/06/05,703303
2017/06/06,698717
2017/06/07,705763
2017/06/08,705092
2017/06/09,701034
2017/06/10,675254
2017/06/11,663960
2017/06/12,661478
2017/06/13,655738
2017/06/14,635388
2017/06/15,633616
2017/06/16,635302
2017/06/17,630833
2017/06/18,629645
2017/06/19,628207
2017/06/20,625583
2017/06/21,623574
2017/06/22,610400
2017/06/23,604549
2017/06/24,600597
2017/06/25,588037
2017/06/26,584282
2017/06/27,575165
2017/06/28,577483
2017/06/29,564627
2017/06/30,564558
2017/07/01,563269
2017/07/02,572813
2017/07/03,570230
2017/07/04,572246
2017/07/05,559478
2017/07/06,561747
2017/07/07,569080
2017/07/08,567128
2017/07/09,557683
2017/07/10,569621
2017/07/11,582087
2017/07/12,594437
2017/07/13,600417
2017/07/14,585448
2017/07/15,588833
2017/07/16,598789
2017/07/17,589586
2017/07/18,587029
2017/07/19,586931
2017/07/20,585812
2017/07/21,594862
2017/07/22,594352
2017/07/23,583810
2017/07/24,585223
2017/07/25,571656
2017/07/26,561273
2017/07/27,562549
2017/07/28,557355
2017/07/29,558214
2017/07/30,560224
2017/07/31,561072
2017/08/01,537624
2017/08/02,531663
2017/08/03,517012
2017/08/04,519288
2017/08/05,521838
2017/08/06,520982
2017/08/07,520464
2017/08/08,563057
2017/08/09,576880
2017/08/10,597679
2017/08/11,604269
2017/08/12,603495
2017/08/13,623567
2017/08/14,619554
2017/08/15,623084
2017/08/16,617311
2017/08/17,636188
2017/08/18,630699
2017/08/19,636763
2017/08/20,622087
2017/08/21,612149
2017/08/22,564040
2017/08/23,585941
2017/08/24,548561
2017/08/25,535478
2017/08/26,519843
2017/08/27,541969
2017/08/28,551501
2017/08/29,587121
2017/08/30,583157
2017/08/31,607675
2017/09/01,628154
2017/09/02,643690
2017/09/03,622325
2017/09/04,634804
2017/09/05,638308
2017/09/06,639018
2017/09/07,637347
2017/09/08,643623
2017/09/09,631297
2017/09/10,628879
2017/09/11,624586
2017/09/12,619341
2017/09/13,608840
2017/09/14,602016
2017/09/15,603335
2017/09/16,609403
2017/09/17,607566
2017/09/18,597537
2017/09/19,542346
2017/09/20,528640
2017/09/21,529773
2017/09/22,506227
2017/09/23,491994
2017/09/24,490290
2017/09/25,491439
2017/09/26,545773
2017/09/27,552268
2017/09/28,559306
2017/09/29,576304
2017/09/30,583054
2017/10/01,592328
2017/10/02,614050
2017/10/03,620812
2017/10/04,612217
2017/10/05,596837
2017/10/06,601733
2017/10/07,608752
2017/10/08,613117
2017/10/09,603115
2017/10/10,605302
2017/10/11,626165
2017/10/12,643910
2017/10/13,642080
2017/10/14,662965
2017/10/15,688591
2017/10/16,699406
2017/10/17,707210
2017/10/18,713465
2017/10/19,728172
2017/10/20,736368
2017/10/21,734031
2017/10/22,742428
2017/10/23,746825
2017/10/24,758706
2017/10/25,772526
2017/10/26,757455
2017/10/27,736050
2017/10/28,635575
2017/10/29,521939
2017/10/30,414274
2017/10/31,296062
2017/11/01,181257
2017/11/02,84759
2017/11/03,0
2017/11/04,0
2017/11/05,0
2017/11/06,0
2017/11/07,111120
2017/11/08,217201
2017/11/09,334413
2017/11/10,433361
2017/11/11,510062
2017/11/12,572135
2017/11/13,681668
2017/11/14,674933
2017/11/15,662639
2017/11/16,545427
2017/11/17,566730
2017/11/18,593187
2017/11/19,645877
2017/11/20,655908
2017/11/21,672155
2017/11/22,684743
2017/11/23,804065
2017/11/24,797017
2017/11/25,813667
2017/11/26,811908
2017/11/27,820259
2017/11/28,822083
2017/11/29,857119
2017/11/30,871311
2017/12/01,895413
2017/12/02,891173
2017/12/03,899047
2017/12/04,912838
2017/12/05,929096
2017/12/06,940830
2017/12/07,931870
2017/12/08,932572
2017/12/09,957665
2017/12/10,974167
2017/12/11,972151
2017/12/12,972340
2017/12/13,975046
2017/12/14,1012371
2017/12/15,1022502
2017/12/16,1017544
2017/12/17,1024780
2017/12/18,1028648
2017/12/19,1011893
2017/12/20,987325
2017/12/21,947775
2017/12/22,936714
2017/12/23,927996
2017/12/24,915640
2017/12/25,880392
2017/12/26,865887
2017/12/27,866230
2017/12/28,867588
2017/12/29,867609
2017/12/30,865577
2017/12/31,854456
2018/01/01,866488
2018/01/02,899152
2018/01/03,903734
2018/01/04,933129
2018/01/05,931955
2018/01/06,956022
2018/01/07,976985
2018/01/08,1002782
2018/01/09,1003212
2018/01/10,1008352
2018/01/11,1009181
2018/01/12,1013888
2018/01/13,984056
2018/01/14,958129
2018/01/15,928203
2018/01/16,912404
2018/01/17,907792
2018/01/18,887007
2018/01/19,869082
2018/01/20,870876
2018/01/21,878231
2018/01/22,877650
2018/01/23,864721
2018/01/24,849135
2018/01/25,823265
2018/01/26,803954
2018/01/27,794148
2018/01/28,762236
2018/01/29,739960
2018/01/30,729021
2018/01/31,690722
2018/02/01,687299
2018/02/02,692973
2018/02/03,670501
2018/02/04,663925
2018/02/05,681585
2018/02/06,701812
2018/02/07,718220
2018/02/08,707427
2018/02/09,696844
2018/02/10,692873
2018/02/11,712157
2018/02/12,712756
2018/02/13,695717
2018/02/14,713015
2018/02/15,711452
2018/02/16,704043
2018/02/17,716548
2018/02/18,702428
2018/02/19,689109
2018/02/20,672013
2018/02/21,643343
2018/02/22,642397
2018/02/23,643259
2018/02/24,635696
2018/02/25,608791
2018/02/26,584371
2018/02/27,582172
2018/02/28,591469
