Date,price30emaUSD
2010/10/27,0.098
2010/10/28,0.103
2010/10/29,0.109
2010/10/30,0.114
2010/10/31,0.119
2010/11/01,0.124
2010/11/02,0.128
2010/11/03,0.133
2010/11/04,0.138
2010/11/05,0.144
2010/11/06,0.156
2010/11/07,0.172
2010/11/08,0.18
2010/11/09,0.184
2010/11/10,0.186
2010/11/11,0.189
2010/11/12,0.193
2010/11/13,0.198
2010/11/14,0.204
2010/11/15,0.208
2010/11/16,0.21
2010/11/17,0.211
2010/11/18,0.214
2010/11/19,0.218
2010/11/20,0.222
2010/11/21,0.225
2010/11/22,0.229
2010/11/23,0.232
2010/11/24,0.236
2010/11/25,0.238
2010/11/26,0.241
2010/11/27,0.244
2010/11/28,0.246
2010/11/29,0.247
2010/11/30,0.245
2010/12/01,0.243
2010/12/02,0.243
2010/12/03,0.244
2010/12/04,0.243
2010/12/05,0.24
2010/12/06,0.239
2010/12/07,0.237
2010/12/08,0.237
2010/12/09,0.236
2010/12/10,0.233
2010/12/11,0.232
2010/12/12,0.231
2010/12/13,0.23
2010/12/14,0.231
2010/12/15,0.232
2010/12/16,0.232
2010/12/17,0.233
2010/12/18,0.234
2010/12/19,0.235
2010/12/20,0.236
2010/12/21,0.237
2010/12/22,0.237
2010/12/23,0.238
2010/12/24,0.239
2010/12/25,0.239
2010/12/26,0.241
2010/12/27,0.242
2010/12/28,0.244
2010/12/29,0.246
2010/12/30,0.25
2010/12/31,0.253
2011/01/01,0.256
2011/01/02,0.258
2011/01/03,0.26
2011/01/04,0.263
2011/01/05,0.265
2011/01/06,0.267
2011/01/07,0.27
2011/01/08,0.273
2011/01/09,0.276
2011/01/10,0.279
2011/01/11,0.282
2011/01/12,0.285
2011/01/13,0.287
2011/01/14,0.292
2011/01/15,0.298
2011/01/16,0.304
2011/01/17,0.308
2011/01/18,0.31
2011/01/19,0.31
2011/01/20,0.313
2011/01/21,0.319
2011/01/22,0.326
2011/01/23,0.333
2011/01/24,0.34
2011/01/25,0.344
2011/01/26,0.349
2011/01/27,0.353
2011/01/28,0.358
2011/01/29,0.364
2011/01/30,0.37
2011/01/31,0.379
2011/02/01,0.395
2011/02/02,0.415
2011/02/03,0.434
2011/02/04,0.455
2011/02/05,0.483
2011/02/06,0.51
2011/02/07,0.535
2011/02/08,0.559
2011/02/09,0.587
2011/02/10,0.616
2011/02/11,0.642
2011/02/12,0.668
2011/02/13,0.693
2011/02/14,0.716
2011/02/15,0.738
2011/02/16,0.758
2011/02/17,0.776
2011/02/18,0.788
2011/02/19,0.795
2011/02/20,0.802
2011/02/21,0.804
2011/02/22,0.807
2011/02/23,0.814
2011/02/24,0.824
2011/02/25,0.831
2011/02/26,0.838
2011/02/27,0.843
2011/02/28,0.846
2011/03/01,0.848
2011/03/02,0.854
2011/03/03,0.858
2011/03/04,0.861
2011/03/05,0.865
2011/03/06,0.867
2011/03/07,0.868
2011/03/08,0.868
2011/03/09,0.868
2011/03/10,0.87
2011/03/11,0.871
2011/03/12,0.873
2011/03/13,0.874
2011/03/14,0.875
2011/03/15,0.876
2011/03/16,0.875
2011/03/17,0.872
2011/03/18,0.87
2011/03/19,0.863
2011/03/20,0.856
2011/03/21,0.85
2011/03/22,0.846
2011/03/23,0.845
2011/03/24,0.845
2011/03/25,0.847
2011/03/26,0.849
2011/03/27,0.847
2011/03/28,0.845
2011/03/29,0.841
2011/03/30,0.838
2011/03/31,0.835
2011/04/01,0.831
2011/04/02,0.828
2011/04/03,0.825
2011/04/04,0.818
2011/04/05,0.811
2011/04/06,0.806
2011/04/07,0.803
2011/04/08,0.8
2011/04/09,0.796
2011/04/10,0.792
2011/04/11,0.79
2011/04/12,0.792
2011/04/13,0.798
2011/04/14,0.809
2011/04/15,0.821
2011/04/16,0.834
2011/04/17,0.85
2011/04/18,0.869
2011/04/19,0.889
2011/04/20,0.907
2011/04/21,0.924
2011/04/22,0.949
2011/04/23,0.987
2011/04/24,1.034
2011/04/25,1.071
2011/04/26,1.11
2011/04/27,1.157
2011/04/28,1.215
2011/04/29,1.301
2011/04/30,1.424
2011/05/01,1.543
2011/05/02,1.647
2011/05/03,1.754
2011/05/04,1.862
2011/05/05,1.96
2011/05/06,2.052
2011/05/07,2.148
2011/05/08,2.252
2011/05/09,2.354
2011/05/10,2.512
2011/05/11,2.715
2011/05/12,2.92
2011/05/13,3.2
2011/05/14,3.488
2011/05/15,3.714
2011/05/16,3.959
2011/05/17,4.195
2011/05/18,4.378
2011/05/19,4.532
2011/05/20,4.639
2011/05/21,4.724
2011/05/22,4.834
2011/05/23,4.968
2011/05/24,5.118
2011/05/25,5.3
2011/05/26,5.508
2011/05/27,5.708
2011/05/28,5.883
2011/05/29,6.042
2011/05/30,6.209
2011/05/31,6.374
2011/06/01,6.553
2011/06/02,6.782
2011/06/03,7.148
2011/06/04,7.751
2011/06/05,8.401
2011/06/06,8.996
2011/06/07,9.777
2011/06/08,10.875
2011/06/09,12.071
2011/06/10,12.998
2011/06/11,13.404
2011/06/12,13.614
2011/06/13,13.974
2011/06/14,14.333
2011/06/15,14.659
2011/06/16,14.89
2011/06/17,14.984
2011/06/18,15.078
2011/06/19,15.214
2011/06/20,15.329
2011/06/21,15.437
2011/06/22,15.538
2011/06/23,15.632
2011/06/24,15.72
2011/06/25,15.803
2011/06/26,15.879
2011/06/27,15.925
2011/06/28,15.985
2011/06/29,16.044
2011/06/30,16.072
2011/07/01,16.05
2011/07/02,16.007
2011/07/03,15.969
2011/07/04,15.884
2011/07/05,15.723
2011/07/06,15.603
2011/07/07,15.547
2011/07/08,15.482
2011/07/09,15.409
2011/07/10,15.359
2011/07/11,15.307
2011/07/12,15.23
2011/07/13,15.15
2011/07/14,15.075
2011/07/15,14.999
2011/07/16,14.92
2011/07/17,14.824
2011/07/18,14.727
2011/07/19,14.658
2011/07/20,14.602
2011/07/21,14.542
2011/07/22,14.484
2011/07/23,14.433
2011/07/24,14.394
2011/07/25,14.37
2011/07/26,14.343
2011/07/27,14.315
2011/07/28,14.275
2011/07/29,14.225
2011/07/30,14.179
2011/07/31,14.131
2011/08/01,14.073
2011/08/02,13.976
2011/08/03,13.762
2011/08/04,13.52
2011/08/05,13.31
2011/08/06,12.976
2011/08/07,12.605
2011/08/08,12.298
2011/08/09,12.079
2011/08/10,11.943
2011/08/11,11.803
2011/08/12,11.652
2011/08/13,11.533
2011/08/14,11.464
2011/08/15,11.432
2011/08/16,11.408
2011/08/17,11.377
2011/08/18,11.347
2011/08/19,11.34
2011/08/20,11.354
2011/08/21,11.355
2011/08/22,11.339
2011/08/23,11.312
2011/08/24,11.286
2011/08/25,11.219
2011/08/26,11.071
2011/08/27,10.897
2011/08/28,10.764
2011/08/29,10.651
2011/08/30,10.537
2011/08/31,10.405
2011/09/01,10.263
2011/09/02,10.146
2011/09/03,10.042
2011/09/04,9.931
2011/09/05,9.798
2011/09/06,9.633
2011/09/07,9.464
2011/09/08,9.296
2011/09/09,9.07
2011/09/10,8.8
2011/09/11,8.576
2011/09/12,8.41
2011/09/13,8.25
2011/09/14,8.087
2011/09/15,7.902
2011/09/16,7.704
2011/09/17,7.516
2011/09/18,7.353
2011/09/19,7.222
2011/09/20,7.13
2011/09/21,7.049
2011/09/22,6.951
2011/09/23,6.857
2011/09/24,6.77
2011/09/25,6.68
2011/09/26,6.578
2011/09/27,6.469
2011/09/28,6.364
2011/09/29,6.262
2011/09/30,6.177
2011/10/01,6.108
2011/10/02,6.038
2011/10/03,5.973
2011/10/04,5.91
2011/10/05,5.845
2011/10/06,5.778
2011/10/07,5.696
2011/10/08,5.597
2011/10/09,5.497
2011/10/10,5.407
2011/10/11,5.316
2011/10/12,5.234
2011/10/13,5.161
2011/10/14,5.087
2011/10/15,5.012
2011/10/16,4.927
2011/10/17,4.807
2011/10/18,4.656
2011/10/19,4.507
2011/10/20,4.365
2011/10/21,4.242
2011/10/22,4.154
2011/10/23,4.087
2011/10/24,4.006
2011/10/25,3.919
2011/10/26,3.844
2011/10/27,3.784
2011/10/28,3.741
2011/10/29,3.717
2011/10/30,3.698
2011/10/31,3.67
2011/11/01,3.64
2011/11/02,3.612
2011/11/03,3.585
2011/11/04,3.557
2011/11/05,3.523
2011/11/06,3.487
2011/11/07,3.455
2011/11/08,3.427
2011/11/09,3.4
2011/11/10,3.368
2011/11/11,3.342
2011/11/12,3.323
2011/11/13,3.303
2011/11/14,3.258
2011/11/15,3.195
2011/11/16,3.146
2011/11/17,3.099
2011/11/18,3.038
2011/11/19,2.978
2011/11/20,2.928
2011/11/21,2.884
2011/11/22,2.847
2011/11/23,2.813
2011/11/24,2.785
2011/11/25,2.765
2011/11/26,2.746
2011/11/27,2.729
2011/11/28,2.715
2011/11/29,2.711
2011/11/30,2.72
2011/12/01,2.74
2011/12/02,2.762
2011/12/03,2.775
2011/12/04,2.777
2011/12/05,2.782
2011/12/06,2.793
2011/12/07,2.807
2011/12/08,2.819
2011/12/09,2.829
2011/12/10,2.84
2011/12/11,2.861
2011/12/12,2.882
2011/12/13,2.903
2011/12/14,2.922
2011/12/15,2.938
2011/12/16,2.955
2011/12/17,2.97
2011/12/18,2.984
2011/12/19,3.009
2011/12/20,3.055
2011/12/21,3.11
2011/12/22,3.16
2011/12/23,3.209
2011/12/24,3.256
2011/12/25,3.31
2011/12/26,3.362
2011/12/27,3.406
2011/12/28,3.453
2011/12/29,3.5
2011/12/30,3.545
2011/12/31,3.606
2012/01/01,3.695
2012/01/02,3.795
2012/01/03,3.875
2012/01/04,3.963
2012/01/05,4.111
2012/01/06,4.286
2012/01/07,4.445
2012/01/08,4.607
2012/01/09,4.742
2012/01/10,4.845
2012/01/11,4.963
2012/01/12,5.085
2012/01/13,5.183
2012/01/14,5.273
2012/01/15,5.376
2012/01/16,5.471
2012/01/17,5.514
2012/01/18,5.528
2012/01/19,5.568
2012/01/20,5.623
2012/01/21,5.669
2012/01/22,5.706
2012/01/23,5.747
2012/01/24,5.784
2012/01/25,5.799
2012/01/26,5.784
2012/01/27,5.754
2012/01/28,5.735
2012/01/29,5.72
2012/01/30,5.702
2012/01/31,5.688
2012/02/01,5.695
2012/02/02,5.72
2012/02/03,5.74
2012/02/04,5.752
2012/02/05,5.753
2012/02/06,5.741
2012/02/07,5.731
2012/02/08,5.725
2012/02/09,5.725
2012/02/10,5.734
2012/02/11,5.735
2012/02/12,5.725
2012/02/13,5.703
2012/02/14,5.649
2012/02/15,5.568
2012/02/16,5.485
2012/02/17,5.411
2012/02/18,5.339
2012/02/19,5.272
2012/02/20,5.213
2012/02/21,5.156
2012/02/22,5.104
2012/02/23,5.08
2012/02/24,5.077
2012/02/25,5.065
2012/02/26,5.051
2012/02/27,5.044
2012/02/28,5.035
2012/02/29,5.024
2012/03/01,5.016
2012/03/02,5.002
2012/03/03,4.981
2012/03/04,4.964
2012/03/05,4.96
2012/03/06,4.962
2012/03/07,4.962
2012/03/08,4.96
2012/03/09,4.956
2012/03/10,4.949
2012/03/11,4.944
2012/03/12,4.941
2012/03/13,4.95
2012/03/14,4.975
2012/03/15,5
2012/03/16,5.022
2012/03/17,5.039
2012/03/18,5.052
2012/03/19,5.047
2012/03/20,5.028
2012/03/21,5.015
2012/03/22,4.998
2012/03/23,4.979
2012/03/24,4.96
2012/03/25,4.938
2012/03/26,4.915
2012/03/27,4.902
2012/03/28,4.896
2012/03/29,4.889
2012/03/30,4.885
2012/03/31,4.885
2012/04/01,4.883
2012/04/02,4.882
2012/04/03,4.888
2012/04/04,4.89
2012/04/05,4.892
2012/04/06,4.895
2012/04/07,4.89
2012/04/08,4.88
2012/04/09,4.877
2012/04/10,4.876
2012/04/11,4.876
2012/04/12,4.879
2012/04/13,4.882
2012/04/14,4.886
2012/04/15,4.891
2012/04/16,4.895
2012/04/17,4.9
2012/04/18,4.909
2012/04/19,4.923
2012/04/20,4.944
2012/04/21,4.969
2012/04/22,4.986
2012/04/23,4.992
2012/04/24,4.994
2012/04/25,5.002
2012/04/26,5.009
2012/04/27,5.015
2012/04/28,5.017
2012/04/29,5.012
2012/04/30,5.007
2012/05/01,5.005
2012/05/02,5.007
2012/05/03,5.013
2012/05/04,5.018
2012/05/05,5.022
2012/05/06,5.024
2012/05/07,5.026
2012/05/08,5.029
2012/05/09,5.03
2012/05/10,5.025
2012/05/11,5.017
2012/05/12,5.013
2012/05/13,5.008
2012/05/14,5.006
2012/05/15,5.008
2012/05/16,5.011
2012/05/17,5.017
2012/05/18,5.023
2012/05/19,5.028
2012/05/20,5.033
2012/05/21,5.038
2012/05/22,5.042
2012/05/23,5.047
2012/05/24,5.052
2012/05/25,5.057
2012/05/26,5.06
2012/05/27,5.064
2012/05/28,5.069
2012/05/29,5.074
2012/05/30,5.078
2012/05/31,5.083
2012/06/01,5.093
2012/06/02,5.104
2012/06/03,5.112
2012/06/04,5.12
2012/06/05,5.135
2012/06/06,5.156
2012/06/07,5.18
2012/06/08,5.208
2012/06/09,5.233
2012/06/10,5.251
2012/06/11,5.268
2012/06/12,5.293
2012/06/13,5.327
2012/06/14,5.367
2012/06/15,5.423
2012/06/16,5.489
2012/06/17,5.542
2012/06/18,5.588
2012/06/19,5.64
2012/06/20,5.701
2012/06/21,5.764
2012/06/22,5.819
2012/06/23,5.862
2012/06/24,5.896
2012/06/25,5.924
2012/06/26,5.953
2012/06/27,5.992
2012/06/28,6.033
2012/06/29,6.071
2012/06/30,6.11
2012/07/01,6.145
2012/07/02,6.18
2012/07/03,6.207
2012/07/04,6.225
2012/07/05,6.248
2012/07/06,6.275
2012/07/07,6.304
2012/07/08,6.335
2012/07/09,6.372
2012/07/10,6.419
2012/07/11,6.468
2012/07/12,6.533
2012/07/13,6.606
2012/07/14,6.669
2012/07/15,6.728
2012/07/16,6.816
2012/07/17,6.934
2012/07/18,7.064
2012/07/19,7.189
2012/07/20,7.286
2012/07/21,7.377
2012/07/22,7.458
2012/07/23,7.521
2012/07/24,7.586
2012/07/25,7.656
2012/07/26,7.733
2012/07/27,7.809
2012/07/28,7.879
2012/07/29,7.938
2012/07/30,8
2012/07/31,8.079
2012/08/01,8.167
2012/08/02,8.288
2012/08/03,8.45
2012/08/04,8.613
2012/08/05,8.763
2012/08/06,8.898
2012/08/07,9.034
2012/08/08,9.166
2012/08/09,9.289
2012/08/10,9.419
2012/08/11,9.553
2012/08/12,9.683
2012/08/13,9.822
2012/08/14,9.97
2012/08/15,10.147
2012/08/16,10.355
2012/08/17,10.494
2012/08/18,10.573
2012/08/19,10.522
2012/08/20,10.427
2012/08/21,10.399
2012/08/22,10.364
2012/08/23,10.335
2012/08/24,10.336
2012/08/25,10.35
2012/08/26,10.367
2012/08/27,10.393
2012/08/28,10.429
2012/08/29,10.461
2012/08/30,10.481
2012/08/31,10.481
2012/09/01,10.453
2012/09/02,10.431
2012/09/03,10.427
2012/09/04,10.429
2012/09/05,10.446
2012/09/06,10.487
2012/09/07,10.527
2012/09/08,10.562
2012/09/09,10.592
2012/09/10,10.625
2012/09/11,10.664
2012/09/12,10.708
2012/09/13,10.748
2012/09/14,10.801
2012/09/15,10.862
2012/09/16,10.923
2012/09/17,10.985
2012/09/18,11.056
2012/09/19,11.143
2012/09/20,11.226
2012/09/21,11.301
2012/09/22,11.363
2012/09/23,11.418
2012/09/24,11.463
2012/09/25,11.508
2012/09/26,11.554
2012/09/27,11.605
2012/09/28,11.652
2012/09/29,11.7
2012/09/30,11.744
2012/10/01,11.785
2012/10/02,11.84
2012/10/03,11.906
2012/10/04,11.968
2012/10/05,12.018
2012/10/06,12.059
2012/10/07,12.065
2012/10/08,12.05
2012/10/09,12.035
2012/10/10,12.034
2012/10/11,12.037
2012/10/12,12.038
2012/10/13,12.031
2012/10/14,12.016
2012/10/15,11.996
2012/10/16,11.986
2012/10/17,11.976
2012/10/18,11.969
2012/10/19,11.961
2012/10/20,11.946
2012/10/21,11.929
2012/10/22,11.913
2012/10/23,11.899
2012/10/24,11.883
2012/10/25,11.842
2012/10/26,11.757
2012/10/27,11.657
2012/10/28,11.581
2012/10/29,11.521
2012/10/30,11.471
2012/10/31,11.443
2012/11/01,11.406
2012/11/02,11.349
2012/11/03,11.298
2012/11/04,11.261
2012/11/05,11.23
2012/11/06,11.203
2012/11/07,11.184
2012/11/08,11.167
2012/11/09,11.148
2012/11/10,11.129
2012/11/11,11.113
2012/11/12,11.101
2012/11/13,11.093
2012/11/14,11.085
2012/11/15,11.086
2012/11/16,11.111
2012/11/17,11.153
2012/11/18,11.19
2012/11/19,11.225
2012/11/20,11.256
2012/11/21,11.287
2012/11/22,11.339
2012/11/23,11.404
2012/11/24,11.469
2012/11/25,11.532
2012/11/26,11.585
2012/11/27,11.626
2012/11/28,11.668
2012/11/29,11.715
2012/11/30,11.769
2012/12/01,11.821
2012/12/02,11.867
2012/12/03,11.913
2012/12/04,11.985
2012/12/05,12.076
2012/12/06,12.155
2012/12/07,12.235
2012/12/08,12.314
2012/12/09,12.385
2012/12/10,12.451
2012/12/11,12.52
2012/12/12,12.595
2012/12/13,12.667
2012/12/14,12.73
2012/12/15,12.783
2012/12/16,12.822
2012/12/17,12.852
2012/12/18,12.879
2012/12/19,12.916
2012/12/20,12.958
2012/12/21,12.996
2012/12/22,13.024
2012/12/23,13.048
2012/12/24,13.069
2012/12/25,13.09
2012/12/26,13.11
2012/12/27,13.132
2012/12/28,13.151
2012/12/29,13.17
2012/12/30,13.187
2012/12/31,13.204
2013/01/01,13.217
2013/01/02,13.216
2013/01/03,13.216
2013/01/04,13.216
2013/01/05,13.213
2013/01/06,13.207
2013/01/07,13.204
2013/01/08,13.217
2013/01/09,13.242
2013/01/10,13.275
2013/01/11,13.321
2013/01/12,13.364
2013/01/13,13.4
2013/01/14,13.437
2013/01/15,13.471
2013/01/16,13.518
2013/01/17,13.604
2013/01/18,13.714
2013/01/19,13.816
2013/01/20,13.914
2013/01/21,14.037
2013/01/22,14.205
2013/01/23,14.387
2013/01/24,14.552
2013/01/25,14.698
2013/01/26,14.857
2013/01/27,15.014
2013/01/28,15.188
2013/01/29,15.404
2013/01/30,15.635
2013/01/31,15.898
2013/02/01,16.177
2013/02/02,16.425
2013/02/03,16.657
2013/02/04,16.88
2013/02/05,17.089
2013/02/06,17.307
2013/02/07,17.559
2013/02/08,17.845
2013/02/09,18.165
2013/02/10,18.494
2013/02/11,18.83
2013/02/12,19.17
2013/02/13,19.498
2013/02/14,19.864
2013/02/15,20.283
2013/02/16,20.687
2013/02/17,21.065
2013/02/18,21.417
2013/02/19,21.822
2013/02/20,22.281
2013/02/21,22.733
2013/02/22,23.154
2013/02/23,23.531
2013/02/24,23.869
2013/02/25,24.187
2013/02/26,24.507
2013/02/27,24.852
2013/02/28,25.272
2013/03/01,25.786
2013/03/02,26.259
2013/03/03,26.659
2013/03/04,27.091
2013/03/05,27.706
2013/03/06,28.434
2013/03/07,29.179
2013/03/08,29.961
2013/03/09,30.812
2013/03/10,31.69
2013/03/11,32.557
2013/03/12,33.302
2013/03/13,33.914
2013/03/14,34.519
2013/03/15,35.105
2013/03/16,35.689
2013/03/17,36.221
2013/03/18,36.868
2013/03/19,37.805
2013/03/20,39.092
2013/03/21,40.698
2013/03/22,42.314
2013/03/23,43.688
2013/03/24,45.048
2013/03/25,46.603
2013/03/26,48.222
2013/03/27,50.223
2013/03/28,52.515
2013/03/29,54.714
2013/03/30,56.826
2013/03/31,58.905
2013/04/01,61.215
2013/04/02,64.217
2013/04/03,67.816
2013/04/04,71.413
2013/04/05,75.106
2013/04/06,78.913
2013/04/07,82.989
2013/04/08,88.187
2013/04/09,95.104
2013/04/10,100.484
2013/04/11,101.42
2013/04/12,100.841
2013/04/13,100.686
2013/04/14,100.116
2013/04/15,99.277
2013/04/16,97.713
2013/04/17,96.424
2013/04/18,96.312
2013/04/19,96.982
2013/04/20,98.111
2013/04/21,99.155
2013/04/22,100.083
2013/04/23,101.418
2013/04/24,103.572
2013/04/25,105.905
2013/04/26,107.65
2013/04/27,108.854
2013/04/28,109.834
2013/04/29,111.171
2013/04/30,112.674
2013/05/01,113.447
2013/05/02,113.293
2013/05/03,112.609
2013/05/04,112.12
2013/05/05,112.207
2013/05/06,112.259
2013/05/07,112.137
2013/05/08,111.973
2013/05/09,111.744
2013/05/10,111.666
2013/05/11,111.72
2013/05/12,111.721
2013/05/13,111.755
2013/05/14,111.553
2013/05/15,111.103
2013/05/16,110.839
2013/05/17,110.816
2013/05/18,110.945
2013/05/19,111.072
2013/05/20,111.209
2013/05/21,111.471
2013/05/22,111.808
2013/05/23,112.252
2013/05/24,113.049
2013/05/25,113.996
2013/05/26,114.948
2013/05/27,115.813
2013/05/28,116.452
2013/05/29,117.096
2013/05/30,117.751
2013/05/31,118.31
2013/06/01,118.865
2013/06/02,119.205
2013/06/03,119.278
2013/06/04,119.304
2013/06/05,119.355
2013/06/06,119.357
2013/06/07,119.077
2013/06/08,118.529
2013/06/09,117.717
2013/06/10,116.836
2013/06/11,116.172
2013/06/12,115.648
2013/06/13,115.087
2013/06/14,114.298
2013/06/15,113.391
2013/06/16,112.55
2013/06/17,111.795
2013/06/18,111.27
2013/06/19,110.873
2013/06/20,110.547
2013/06/21,110.258
2013/06/22,109.833
2013/06/23,109.307
2013/06/24,108.609
2013/06/25,107.876
2013/06/26,107.238
2013/06/27,106.552
2013/06/28,105.629
2013/06/29,104.574
2013/06/30,103.623
2013/07/01,102.461
2013/07/02,101.218
2013/07/03,99.941
2013/07/04,98.555
2013/07/05,96.908
2013/07/06,94.914
2013/07/07,93.29
2013/07/08,92.017
2013/07/09,90.757
2013/07/10,89.804
2013/07/11,89.268
2013/07/12,88.993
2013/07/13,88.935
2013/07/14,88.885
2013/07/15,88.911
2013/07/16,88.977
2013/07/17,88.964
2013/07/18,88.804
2013/07/19,88.483
2013/07/20,88.185
2013/07/21,87.908
2013/07/22,87.662
2013/07/23,87.506
2013/07/24,87.436
2013/07/25,87.464
2013/07/26,87.576
2013/07/27,87.636
2013/07/28,87.682
2013/07/29,87.912
2013/07/30,88.243
2013/07/31,88.744
2013/08/01,89.204
2013/08/02,89.61
2013/08/03,89.981
2013/08/04,90.276
2013/08/05,90.611
2013/08/06,91.016
2013/08/07,91.427
2013/08/08,91.718
2013/08/09,91.876
2013/08/10,91.973
2013/08/11,92.042
2013/08/12,92.168
2013/08/13,92.346
2013/08/14,92.601
2013/08/15,92.882
2013/08/16,93.118
2013/08/17,93.355
2013/08/18,93.585
2013/08/19,93.87
2013/08/20,94.336
2013/08/21,95.032
2013/08/22,95.823
2013/08/23,96.487
2013/08/24,97.087
2013/08/25,97.769
2013/08/26,98.474
2013/08/27,99.339
2013/08/28,100.367
2013/08/29,101.362
2013/08/30,102.458
2013/08/31,103.723
2013/09/01,105.073
2013/09/02,106.397
2013/09/03,107.588
2013/09/04,108.437
2013/09/05,109.012
2013/09/06,109.401
2013/09/07,109.764
2013/09/08,110.206
2013/09/09,110.698
2013/09/10,111.296
2013/09/11,111.969
2013/09/12,112.724
2013/09/13,113.456
2013/09/14,114.133
2013/09/15,114.75
2013/09/16,115.334
2013/09/17,115.909
2013/09/18,116.498
2013/09/19,116.887
2013/09/20,117.153
2013/09/21,117.408
2013/09/22,117.674
2013/09/23,117.907
2013/09/24,118.127
2013/09/25,118.385
2013/09/26,118.661
2013/09/27,118.9
2013/09/28,119.178
2013/09/29,119.445
2013/09/30,119.678
2013/10/01,119.916
2013/10/02,119.456
2013/10/03,118.749
2013/10/04,118.638
2013/10/05,118.682
2013/10/06,118.726
2013/10/07,118.834
2013/10/08,119.014
2013/10/09,119.264
2013/10/10,119.537
2013/10/11,119.814
2013/10/12,120.094
2013/10/13,120.528
2013/10/14,121.147
2013/10/15,122.024
2013/10/16,122.939
2013/10/17,123.956
2013/10/18,125.231
2013/10/19,127.08
2013/10/20,129.032
2013/10/21,131.34
2013/10/22,134.5
2013/10/23,138.172
2013/10/24,141.233
2013/10/25,143.054
2013/10/26,144.984
2013/10/27,147.142
2013/10/28,149.781
2013/10/29,152.578
2013/10/30,155.351
2013/10/31,157.956
2013/11/01,160.531
2013/11/02,163.052
2013/11/03,165.601
2013/11/04,168.711
2013/11/05,172.756
2013/11/06,177.628
2013/11/07,183.848
2013/11/08,191.22
2013/11/09,200.495
2013/11/10,206.391
2013/11/11,213.334
2013/11/12,221.289
2013/11/13,230.821
2013/11/14,241.8
2013/11/15,252.765
2013/11/16,263.447
2013/11/17,275.693
2013/11/18,293.422
2013/11/19,313.323
2013/11/20,325.023
2013/11/21,342.734
2013/11/22,364.178
2013/11/23,388.337
2013/11/24,408.608
2013/11/25,428.898
2013/11/26,452.623
2013/11/27,480.925
2013/11/28,510.19
2013/11/29,540.608
2013/11/30,573.619
2013/12/01,595.681
2013/12/02,616.469
2013/12/03,640.223
2013/12/04,665.807
2013/12/05,686.789
2013/12/06,701.594
2013/12/07,702.828
2013/12/08,704.809
2013/12/09,714.585
2013/12/10,727.633
2013/12/11,737.959
2013/12/12,745.421
2013/12/13,753.467
2013/12/14,760.004
2013/12/15,764.811
2013/12/16,765.43
2013/12/17,759.467
2013/12/18,746.245
2013/12/19,737.841
2013/12/20,733.047
2013/12/21,725.385
2013/12/22,719.542
2013/12/23,715.061
2013/12/24,712.201
2013/12/25,709.504
2013/12/26,710.855
2013/12/27,713.578
2013/12/28,715.161
2013/12/29,716.103
2013/12/30,718.981
2013/12/31,721.409
2014/01/01,724.618
2014/01/02,728.176
2014/01/03,732.399
2014/01/04,738.999
2014/01/05,747.946
2014/01/06,761.738
2014/01/07,771.613
2014/01/08,776.563
2014/01/09,781.29
2014/01/10,785.479
2014/01/11,792.834
2014/01/12,799.353
