Date,price30smaUSD
2010/10/27,0.091
2010/10/28,0.095
2010/10/29,0.099
2010/10/30,0.103
2010/10/31,0.108
2010/11/01,0.112
2010/11/02,0.116
2010/11/03,0.121
2010/11/04,0.126
2010/11/05,0.132
2010/11/06,0.14
2010/11/07,0.151
2010/11/08,0.158
2010/11/09,0.163
2010/11/10,0.167
2010/11/11,0.172
2010/11/12,0.177
2010/11/13,0.183
2010/11/14,0.188
2010/11/15,0.194
2010/11/16,0.199
2010/11/17,0.203
2010/11/18,0.208
2010/11/19,0.214
2010/11/20,0.22
2010/11/21,0.225
2010/11/22,0.231
2010/11/23,0.237
2010/11/24,0.243
2010/11/25,0.247
2010/11/26,0.251
2010/11/27,0.255
2010/11/28,0.258
2010/11/29,0.26
2010/11/30,0.261
2010/12/01,0.261
2010/12/02,0.263
2010/12/03,0.265
2010/12/04,0.265
2010/12/05,0.264
2010/12/06,0.261
2010/12/07,0.254
2010/12/08,0.252
2010/12/09,0.252
2010/12/10,0.251
2010/12/11,0.251
2010/12/12,0.249
2010/12/13,0.247
2010/12/14,0.246
2010/12/15,0.245
2010/12/16,0.245
2010/12/17,0.246
2010/12/18,0.246
2010/12/19,0.245
2010/12/20,0.244
2010/12/21,0.243
2010/12/22,0.242
2010/12/23,0.24
2010/12/24,0.239
2010/12/25,0.238
2010/12/26,0.237
2010/12/27,0.237
2010/12/28,0.236
2010/12/29,0.237
2010/12/30,0.24
2010/12/31,0.243
2011/01/01,0.245
2011/01/02,0.246
2011/01/03,0.248
2011/01/04,0.251
2011/01/05,0.254
2011/01/06,0.257
2011/01/07,0.259
2011/01/08,0.263
2011/01/09,0.267
2011/01/10,0.27
2011/01/11,0.274
2011/01/12,0.277
2011/01/13,0.28
2011/01/14,0.284
2011/01/15,0.289
2011/01/16,0.294
2011/01/17,0.298
2011/01/18,0.301
2011/01/19,0.303
2011/01/20,0.306
2011/01/21,0.311
2011/01/22,0.317
2011/01/23,0.324
2011/01/24,0.33
2011/01/25,0.335
2011/01/26,0.34
2011/01/27,0.345
2011/01/28,0.35
2011/01/29,0.355
2011/01/30,0.36
2011/01/31,0.367
2011/02/01,0.378
2011/02/02,0.392
2011/02/03,0.406
2011/02/04,0.422
2011/02/05,0.441
2011/02/06,0.461
2011/02/07,0.48
2011/02/08,0.5
2011/02/09,0.522
2011/02/10,0.546
2011/02/11,0.569
2011/02/12,0.593
2011/02/13,0.616
2011/02/14,0.638
2011/02/15,0.66
2011/02/16,0.683
2011/02/17,0.707
2011/02/18,0.728
2011/02/19,0.746
2011/02/20,0.763
2011/02/21,0.776
2011/02/22,0.79
2011/02/23,0.806
2011/02/24,0.825
2011/02/25,0.842
2011/02/26,0.859
2011/02/27,0.876
2011/02/28,0.89
2011/03/01,0.904
2011/03/02,0.919
2011/03/03,0.929
2011/03/04,0.935
2011/03/05,0.942
2011/03/06,0.947
2011/03/07,0.947
2011/03/08,0.945
2011/03/09,0.944
2011/03/10,0.944
2011/03/11,0.94
2011/03/12,0.936
2011/03/13,0.932
2011/03/14,0.927
2011/03/15,0.921
2011/03/16,0.915
2011/03/17,0.907
2011/03/18,0.9
2011/03/19,0.891
2011/03/20,0.884
2011/03/21,0.88
2011/03/22,0.876
2011/03/23,0.876
2011/03/24,0.875
2011/03/25,0.874
2011/03/26,0.871
2011/03/27,0.867
2011/03/28,0.863
2011/03/29,0.859
2011/03/30,0.856
2011/03/31,0.853
2011/04/01,0.847
2011/04/02,0.842
2011/04/03,0.838
2011/04/04,0.832
2011/04/05,0.825
2011/04/06,0.821
2011/04/07,0.817
2011/04/08,0.813
2011/04/09,0.808
2011/04/10,0.803
2011/04/11,0.798
2011/04/12,0.796
2011/04/13,0.796
2011/04/14,0.799
2011/04/15,0.803
2011/04/16,0.809
2011/04/17,0.817
2011/04/18,0.83
2011/04/19,0.844
2011/04/20,0.858
2011/04/21,0.871
2011/04/22,0.887
2011/04/23,0.91
2011/04/24,0.938
2011/04/25,0.962
2011/04/26,0.991
2011/04/27,1.025
2011/04/28,1.067
2011/04/29,1.125
2011/04/30,1.206
2011/05/01,1.289
2011/05/02,1.368
2011/05/03,1.452
2011/05/04,1.543
2011/05/05,1.632
2011/05/06,1.72
2011/05/07,1.813
2011/05/08,1.913
2011/05/09,2.016
2011/05/10,2.152
2011/05/11,2.315
2011/05/12,2.484
2011/05/13,2.697
2011/05/14,2.92
2011/05/15,3.12
2011/05/16,3.336
2011/05/17,3.554
2011/05/18,3.75
2011/05/19,3.936
2011/05/20,4.104
2011/05/21,4.263
2011/05/22,4.434
2011/05/23,4.613
2011/05/24,4.798
2011/05/25,5.01
2011/05/26,5.238
2011/05/27,5.463
2011/05/28,5.676
2011/05/29,5.869
2011/05/30,6.05
2011/05/31,6.233
2011/06/01,6.433
2011/06/02,6.66
2011/06/03,6.96
2011/06/04,7.398
2011/06/05,7.879
2011/06/06,8.348
2011/06/07,8.926
2011/06/08,9.692
2011/06/09,10.512
2011/06/10,11.205
2011/06/11,11.652
2011/06/12,11.965
2011/06/13,12.349
2011/06/14,12.767
2011/06/15,13.163
2011/06/16,13.518
2011/06/17,13.828
2011/06/18,14.151
2011/06/19,14.517
2011/06/20,14.885
2011/06/21,15.238
2011/06/22,15.574
2011/06/23,15.897
2011/06/24,16.199
2011/06/25,16.482
2011/06/26,16.761
2011/06/27,17.034
2011/06/28,17.317
2011/06/29,17.593
2011/06/30,17.85
2011/07/01,18.069
2011/07/02,18.245
2011/07/03,18.344
2011/07/04,18.283
2011/07/05,18.135
2011/07/06,18.009
2011/07/07,17.797
2011/07/08,17.389
2011/07/09,16.886
2011/07/10,16.493
2011/07/11,16.335
2011/07/12,16.25
2011/07/13,16.077
2011/07/14,15.892
2011/07/15,15.709
2011/07/16,15.559
2011/07/17,15.463
2011/07/18,15.358
2011/07/19,15.241
2011/07/20,15.134
2011/07/21,15.023
2011/07/22,14.911
2011/07/23,14.801
2011/07/24,14.695
2011/07/25,14.596
2011/07/26,14.495
2011/07/27,14.405
2011/07/28,14.3
2011/07/29,14.187
2011/07/30,14.088
2011/07/31,14.012
2011/08/01,13.94
2011/08/02,13.845
2011/08/03,13.711
2011/08/04,13.599
2011/08/05,13.479
2011/08/06,13.259
2011/08/07,13.015
2011/08/08,12.799
2011/08/09,12.607
2011/08/10,12.454
2011/08/11,12.31
2011/08/12,12.159
2011/08/13,12.02
2011/08/14,11.905
2011/08/15,11.812
2011/08/16,11.732
2011/08/17,11.653
2011/08/18,11.561
2011/08/19,11.476
2011/08/20,11.406
2011/08/21,11.33
2011/08/22,11.244
2011/08/23,11.147
2011/08/24,11.043
2011/08/25,10.919
2011/08/26,10.753
2011/08/27,10.576
2011/08/28,10.421
2011/08/29,10.271
2011/08/30,10.119
2011/08/31,9.961
2011/09/01,9.816
2011/09/02,9.742
2011/09/03,9.693
2011/09/04,9.628
2011/09/05,9.619
2011/09/06,9.619
2011/09/07,9.592
2011/09/08,9.524
2011/09/09,9.384
2011/09/10,9.222
2011/09/11,9.084
2011/09/12,8.957
2011/09/13,8.806
2011/09/14,8.631
2011/09/15,8.437
2011/09/16,8.233
2011/09/17,8.029
2011/09/18,7.821
2011/09/19,7.613
2011/09/20,7.427
2011/09/21,7.252
2011/09/22,7.073
2011/09/23,6.893
2011/09/24,6.734
2011/09/25,6.616
2011/09/26,6.507
2011/09/27,6.375
2011/09/28,6.236
2011/09/29,6.1
2011/09/30,5.981
2011/10/01,5.878
2011/10/02,5.764
2011/10/03,5.647
2011/10/04,5.536
2011/10/05,5.438
2011/10/06,5.357
2011/10/07,5.273
2011/10/08,5.183
2011/10/09,5.125
2011/10/10,5.098
2011/10/11,5.054
2011/10/12,4.989
2011/10/13,4.928
2011/10/14,4.871
2011/10/15,4.828
2011/10/16,4.79
2011/10/17,4.732
2011/10/18,4.649
2011/10/19,4.549
2011/10/20,4.433
2011/10/21,4.319
2011/10/22,4.23
2011/10/23,4.152
2011/10/24,4.063
2011/10/25,3.972
2011/10/26,3.894
2011/10/27,3.827
2011/10/28,3.77
2011/10/29,3.723
2011/10/30,3.672
2011/10/31,3.611
2011/11/01,3.55
2011/11/02,3.489
2011/11/03,3.43
2011/11/04,3.37
2011/11/05,3.312
2011/11/06,3.26
2011/11/07,3.221
2011/11/08,3.187
2011/11/09,3.15
2011/11/10,3.114
2011/11/11,3.078
2011/11/12,3.043
2011/11/13,3.009
2011/11/14,2.966
2011/11/15,2.918
2011/11/16,2.898
2011/11/17,2.896
2011/11/18,2.889
2011/11/19,2.883
2011/11/20,2.874
2011/11/21,2.853
2011/11/22,2.826
2011/11/23,2.809
2011/11/24,2.8
2011/11/25,2.791
2011/11/26,2.776
2011/11/27,2.755
2011/11/28,2.726
2011/11/29,2.7
2011/11/30,2.687
2011/12/01,2.681
2011/12/02,2.677
2011/12/03,2.669
2011/12/04,2.658
2011/12/05,2.652
2011/12/06,2.651
2011/12/07,2.652
2011/12/08,2.651
2011/12/09,2.65
2011/12/10,2.653
2011/12/11,2.66
2011/12/12,2.665
2011/12/13,2.671
2011/12/14,2.691
2011/12/15,2.72
2011/12/16,2.745
2011/12/17,2.772
2011/12/18,2.806
2011/12/19,2.848
2011/12/20,2.899
2011/12/21,2.954
2011/12/22,3.007
2011/12/23,3.06
2011/12/24,3.112
2011/12/25,3.165
2011/12/26,3.221
2011/12/27,3.273
2011/12/28,3.327
2011/12/29,3.378
2011/12/30,3.423
2011/12/31,3.471
2012/01/01,3.535
2012/01/02,3.611
2012/01/03,3.685
2012/01/04,3.764
2012/01/05,3.875
2012/01/06,4.002
2012/01/07,4.127
2012/01/08,4.26
2012/01/09,4.383
2012/01/10,4.489
2012/01/11,4.605
2012/01/12,4.727
2012/01/13,4.84
2012/01/14,4.954
2012/01/15,5.077
2012/01/16,5.198
2012/01/17,5.296
2012/01/18,5.375
2012/01/19,5.456
2012/01/20,5.539
2012/01/21,5.621
2012/01/22,5.699
2012/01/23,5.779
2012/01/24,5.853
2012/01/25,5.917
2012/01/26,5.967
2012/01/27,6.007
2012/01/28,6.05
2012/01/29,6.093
2012/01/30,6.124
2012/01/31,6.141
2012/02/01,6.16
2012/02/02,6.194
2012/02/03,6.221
2012/02/04,6.21
2012/02/05,6.175
2012/02/06,6.135
2012/02/07,6.09
2012/02/08,6.054
2012/02/09,6.033
2012/02/10,6.007
2012/02/11,5.97
2012/02/12,5.936
2012/02/13,5.896
2012/02/14,5.829
2012/02/15,5.747
2012/02/16,5.686
2012/02/17,5.639
2012/02/18,5.578
2012/02/19,5.507
2012/02/20,5.441
2012/02/21,5.377
2012/02/22,5.311
2012/02/23,5.258
2012/02/24,5.225
2012/02/25,5.202
2012/02/26,5.187
2012/02/27,5.169
2012/02/28,5.15
2012/02/29,5.131
2012/03/01,5.111
2012/03/02,5.078
2012/03/03,5.031
2012/03/04,4.987
2012/03/05,4.953
2012/03/06,4.927
2012/03/07,4.907
2012/03/08,4.885
2012/03/09,4.86
2012/03/10,4.831
2012/03/11,4.798
2012/03/12,4.769
2012/03/13,4.753
2012/03/14,4.751
2012/03/15,4.768
2012/03/16,4.8
2012/03/17,4.833
2012/03/18,4.863
2012/03/19,4.886
2012/03/20,4.901
2012/03/21,4.916
2012/03/22,4.93
2012/03/23,4.942
2012/03/24,4.941
2012/03/25,4.927
2012/03/26,4.916
2012/03/27,4.912
2012/03/28,4.908
2012/03/29,4.904
2012/03/30,4.903
2012/03/31,4.902
2012/04/01,4.903
2012/04/02,4.91
2012/04/03,4.918
2012/04/04,4.919
2012/04/05,4.917
2012/04/06,4.916
2012/04/07,4.912
2012/04/08,4.907
2012/04/09,4.907
2012/04/10,4.906
2012/04/11,4.905
2012/04/12,4.9
2012/04/13,4.886
2012/04/14,4.873
2012/04/15,4.86
2012/04/16,4.849
2012/04/17,4.84
2012/04/18,4.842
2012/04/19,4.854
2012/04/20,4.868
2012/04/21,4.888
2012/04/22,4.905
2012/04/23,4.918
2012/04/24,4.932
2012/04/25,4.95
2012/04/26,4.963
2012/04/27,4.973
2012/04/28,4.982
2012/04/29,4.985
2012/04/30,4.987
2012/05/01,4.991
2012/05/02,4.996
2012/05/03,5.001
2012/05/04,5.006
2012/05/05,5.011
2012/05/06,5.016
2012/05/07,5.024
2012/05/08,5.035
2012/05/09,5.042
2012/05/10,5.045
2012/05/11,5.046
2012/05/12,5.047
2012/05/13,5.048
2012/05/14,5.048
2012/05/15,5.051
2012/05/16,5.054
2012/05/17,5.059
2012/05/18,5.061
2012/05/19,5.06
2012/05/20,5.056
2012/05/21,5.048
2012/05/22,5.043
2012/05/23,5.045
2012/05/24,5.048
2012/05/25,5.049
2012/05/26,5.048
2012/05/27,5.049
2012/05/28,5.052
2012/05/29,5.059
2012/05/30,5.066
2012/05/31,5.072
2012/06/01,5.079
2012/06/02,5.084
2012/06/03,5.089
2012/06/04,5.094
2012/06/05,5.104
2012/06/06,5.117
2012/06/07,5.132
2012/06/08,5.151
2012/06/09,5.173
2012/06/10,5.193
2012/06/11,5.212
2012/06/12,5.236
2012/06/13,5.264
2012/06/14,5.294
2012/06/15,5.333
2012/06/16,5.378
2012/06/17,5.418
2012/06/18,5.456
2012/06/19,5.5
2012/06/20,5.549
2012/06/21,5.602
2012/06/22,5.652
2012/06/23,5.697
2012/06/24,5.739
2012/06/25,5.779
2012/06/26,5.821
2012/06/27,5.869
2012/06/28,5.918
2012/06/29,5.967
2012/06/30,6.018
2012/07/01,6.065
2012/07/02,6.113
2012/07/03,6.158
2012/07/04,6.2
2012/07/05,6.241
2012/07/06,6.281
2012/07/07,6.321
2012/07/08,6.36
2012/07/09,6.404
2012/07/10,6.457
2012/07/11,6.512
2012/07/12,6.573
2012/07/13,6.634
2012/07/14,6.689
2012/07/15,6.734
2012/07/16,6.789
2012/07/17,6.867
2012/07/18,6.957
2012/07/19,7.043
2012/07/20,7.113
2012/07/21,7.181
2012/07/22,7.248
2012/07/23,7.313
2012/07/24,7.384
2012/07/25,7.463
2012/07/26,7.545
2012/07/27,7.623
2012/07/28,7.699
2012/07/29,7.771
2012/07/30,7.846
2012/07/31,7.931
2012/08/01,8.023
2012/08/02,8.138
2012/08/03,8.282
2012/08/04,8.428
2012/08/05,8.57
2012/08/06,8.708
2012/08/07,8.849
2012/08/08,8.988
2012/08/09,9.12
2012/08/10,9.258
2012/08/11,9.392
2012/08/12,9.522
2012/08/13,9.664
2012/08/14,9.815
2012/08/15,9.969
2012/08/16,10.127
2012/08/17,10.245
2012/08/18,10.336
2012/08/19,10.372
2012/08/20,10.384
2012/08/21,10.429
2012/08/22,10.477
2012/08/23,10.523
2012/08/24,10.579
2012/08/25,10.636
2012/08/26,10.693
2012/08/27,10.755
2012/08/28,10.827
2012/08/29,10.894
2012/08/30,10.946
2012/08/31,10.98
2012/09/01,10.981
2012/09/02,10.958
2012/09/03,10.937
2012/09/04,10.922
2012/09/05,10.916
2012/09/06,10.919
2012/09/07,10.919
2012/09/08,10.919
2012/09/09,10.91
2012/09/10,10.897
2012/09/11,10.886
2012/09/12,10.87
2012/09/13,10.843
2012/09/14,10.805
2012/09/15,10.751
2012/09/16,10.727
2012/09/17,10.733
2012/09/18,10.81
2012/09/19,10.921
2012/09/20,11.003
2012/09/21,11.087
2012/09/22,11.165
2012/09/23,11.227
2012/09/24,11.28
2012/09/25,11.331
2012/09/26,11.38
2012/09/27,11.426
2012/09/28,11.473
2012/09/29,11.527
2012/09/30,11.591
2012/10/01,11.668
2012/10/02,11.753
2012/10/03,11.836
2012/10/04,11.916
2012/10/05,11.985
2012/10/06,12.037
2012/10/07,12.072
2012/10/08,12.097
2012/10/09,12.123
2012/10/10,12.154
2012/10/11,12.182
2012/10/12,12.206
2012/10/13,12.226
2012/10/14,12.234
2012/10/15,12.232
2012/10/16,12.233
2012/10/17,12.231
2012/10/18,12.224
2012/10/19,12.205
2012/10/20,12.182
2012/10/21,12.159
2012/10/22,12.139
2012/10/23,12.122
2012/10/24,12.106
2012/10/25,12.076
2012/10/26,12.019
2012/10/27,11.948
2012/10/28,11.887
2012/10/29,11.828
2012/10/30,11.773
2012/10/31,11.729
2012/11/01,11.67
2012/11/02,11.592
2012/11/03,11.515
2012/11/04,11.447
2012/11/05,11.385
2012/11/06,11.34
2012/11/07,11.309
2012/11/08,11.28
2012/11/09,11.242
2012/11/10,11.201
2012/11/11,11.162
2012/11/12,11.128
2012/11/13,11.101
2012/11/14,11.076
2012/11/15,11.051
2012/11/16,11.04
2012/11/17,11.036
2012/11/18,11.032
2012/11/19,11.032
2012/11/20,11.033
2012/11/21,11.035
2012/11/22,11.048
2012/11/23,11.072
2012/11/24,11.11
2012/11/25,11.174
2012/11/26,11.246
2012/11/27,11.304
2012/11/28,11.358
2012/11/29,11.413
2012/11/30,11.464
2012/12/01,11.52
2012/12/02,11.587
2012/12/03,11.655
2012/12/04,11.732
2012/12/05,11.819
2012/12/06,11.902
2012/12/07,11.985
2012/12/08,12.07
2012/12/09,12.154
2012/12/10,12.239
2012/12/11,12.328
2012/12/12,12.42
2012/12/13,12.51
2012/12/14,12.6
2012/12/15,12.681
2012/12/16,12.745
2012/12/17,12.795
2012/12/18,12.847
2012/12/19,12.905
2012/12/20,12.967
2012/12/21,13.027
2012/12/22,13.072
2012/12/23,13.106
2012/12/24,13.139
2012/12/25,13.17
2012/12/26,13.205
2012/12/27,13.246
2012/12/28,13.284
2012/12/29,13.319
2012/12/30,13.349
2012/12/31,13.378
2013/01/01,13.407
2013/01/02,13.428
2013/01/03,13.434
2013/01/04,13.428
2013/01/05,13.424
2013/01/06,13.414
2013/01/07,13.404
2013/01/08,13.405
2013/01/09,13.411
2013/01/10,13.418
2013/01/11,13.428
2013/01/12,13.438
2013/01/13,13.447
2013/01/14,13.461
2013/01/15,13.48
2013/01/16,13.511
2013/01/17,13.564
2013/01/18,13.626
2013/01/19,13.683
2013/01/20,13.743
2013/01/21,13.822
2013/01/22,13.931
2013/01/23,14.052
2013/01/24,14.171
2013/01/25,14.284
2013/01/26,14.409
2013/01/27,14.537
2013/01/28,14.679
2013/01/29,14.849
2013/01/30,15.034
2013/01/31,15.244
2013/02/01,15.478
2013/02/02,15.705
2013/02/03,15.932
2013/02/04,16.163
2013/02/05,16.396
2013/02/06,16.64
2013/02/07,16.9
2013/02/08,17.18
2013/02/09,17.481
2013/02/10,17.791
2013/02/11,18.115
2013/02/12,18.454
2013/02/13,18.797
2013/02/14,19.17
2013/02/15,19.575
2013/02/16,19.965
2013/02/17,20.34
2013/02/18,20.714
2013/02/19,21.126
2013/02/20,21.563
2013/02/21,21.984
2013/02/22,22.392
2013/02/23,22.794
2013/02/24,23.193
2013/02/25,23.58
2013/02/26,23.976
2013/02/27,24.38
2013/02/28,24.808
2013/03/01,25.283
2013/03/02,25.73
2013/03/03,26.138
2013/03/04,26.582
2013/03/05,27.136
2013/03/06,27.765
2013/03/07,28.427
2013/03/08,29.121
2013/03/09,29.853
2013/03/10,30.6
2013/03/11,31.344
2013/03/12,32.039
2013/03/13,32.675
2013/03/14,33.315
2013/03/15,33.96
2013/03/16,34.593
2013/03/17,35.179
2013/03/18,35.836
2013/03/19,36.664
2013/03/20,37.705
2013/03/21,38.914
2013/03/22,40.141
2013/03/23,41.286
2013/03/24,42.469
2013/03/25,43.807
2013/03/26,45.238
2013/03/27,46.92
2013/03/28,48.807
2013/03/29,50.698
2013/03/30,52.568
2013/03/31,54.428
2013/04/01,56.481
2013/04/02,58.991
2013/04/03,61.879
2013/04/04,64.777
2013/04/05,67.766
2013/04/06,70.904
2013/04/07,74.263
2013/04/08,78.277
2013/04/09,83.309
2013/04/10,87.755
2013/04/11,90.118
2013/04/12,91.774
2013/04/13,93.612
2013/04/14,95.22
2013/04/15,96.652
2013/04/16,97.689
2013/04/17,98.738
2013/04/18,100.181
2013/04/19,101.813
2013/04/20,103.496
2013/04/21,105.114
2013/04/22,106.778
2013/04/23,108.645
2013/04/24,110.834
2013/04/25,113.102
2013/04/26,114.892
2013/04/27,116.244
2013/04/28,117.492
2013/04/29,118.929
2013/04/30,120.443
2013/05/01,121.441
2013/05/02,121.551
2013/05/03,120.974
2013/05/04,120.357
2013/05/05,119.85
2013/05/06,119.147
2013/05/07,118.09
2013/05/08,116.291
2013/05/09,113.392
2013/05/10,111.126
2013/05/11,111.043
2013/05/12,111.686
2013/05/13,112.146
2013/05/14,112.706
2013/05/15,113.288
2013/05/16,114.353
2013/05/17,115.445
2013/05/18,116.05
2013/05/19,116.257
2013/05/20,116.214
2013/05/21,116.247
2013/05/22,116.352
2013/05/23,116.283
2013/05/24,115.943
2013/05/25,115.542
2013/05/26,115.402
2013/05/27,115.47
2013/05/28,115.526
2013/05/29,115.389
2013/05/30,115.148
2013/05/31,115.207
2013/06/01,115.735
2013/06/02,116.45
2013/06/03,116.96
2013/06/04,117.167
2013/06/05,117.404
2013/06/06,117.704
2013/06/07,117.885
2013/06/08,117.957
2013/06/09,117.803
2013/06/10,117.522
2013/06/11,117.349
2013/06/12,117.209
2013/06/13,117.153
2013/06/14,117.096
2013/06/15,116.871
2013/06/16,116.533
2013/06/17,116.134
2013/06/18,115.826
2013/06/19,115.556
2013/06/20,115.241
2013/06/21,114.887
2013/06/22,114.386
2013/06/23,113.622
2013/06/24,112.647
2013/06/25,111.597
2013/06/26,110.585
2013/06/27,109.614
2013/06/28,108.475
2013/06/29,107.209
2013/06/30,105.989
2013/07/01,104.613
2013/07/02,103.248
2013/07/03,101.951
2013/07/04,100.577
2013/07/05,99.008
2013/07/06,97.228
2013/07/07,95.72
2013/07/08,94.485
2013/07/09,93.37
2013/07/10,92.435
2013/07/11,91.599
2013/07/12,90.831
2013/07/13,90.203
2013/07/14,89.713
2013/07/15,89.348
2013/07/16,89
2013/07/17,88.598
2013/07/18,88.025
2013/07/19,87.316
2013/07/20,86.584
2013/07/21,85.844
2013/07/22,85.192
2013/07/23,84.644
2013/07/24,84.242
2013/07/25,83.93
2013/07/26,83.636
2013/07/27,83.367
2013/07/28,83.237
2013/07/29,83.302
2013/07/30,83.41
2013/07/31,83.756
2013/08/01,84.178
2013/08/02,84.647
2013/08/03,85.211
2013/08/04,85.929
2013/08/05,86.911
2013/08/06,87.816
2013/08/07,88.61
2013/08/08,89.392
2013/08/09,89.998
2013/08/10,90.394
2013/08/11,90.662
2013/08/12,90.858
2013/08/13,91.084
2013/08/14,91.318
2013/08/15,91.552
2013/08/16,91.811
2013/08/17,92.155
2013/08/18,92.591
2013/08/19,93.062
2013/08/20,93.636
2013/08/21,94.336
2013/08/22,95.071
2013/08/23,95.728
2013/08/24,96.325
2013/08/25,96.941
2013/08/26,97.614
2013/08/27,98.398
2013/08/28,99.199
2013/08/29,99.957
2013/08/30,100.702
2013/08/31,101.575
2013/09/01,102.547
2013/09/02,103.554
2013/09/03,104.564
2013/09/04,105.407
2013/09/05,106.089
2013/09/06,106.677
2013/09/07,107.314
2013/09/08,108.062
2013/09/09,108.877
2013/09/10,109.774
2013/09/11,110.699
2013/09/12,111.657
2013/09/13,112.583
2013/09/14,113.483
2013/09/15,114.388
2013/09/16,115.288
2013/09/17,116.199
2013/09/18,117.1
2013/09/19,117.814
2013/09/20,118.344
2013/09/21,118.805
2013/09/22,119.319
2013/09/23,119.835
2013/09/24,120.29
2013/09/25,120.738
2013/09/26,121.097
2013/09/27,121.334
2013/09/28,121.581
2013/09/29,121.747
2013/09/30,121.78
2013/10/01,121.737
2013/10/02,121.31
2013/10/03,120.765
2013/10/04,120.641
2013/10/05,120.707
2013/10/06,120.85
2013/10/07,121.03
2013/10/08,121.197
2013/10/09,121.365
2013/10/10,121.483
2013/10/11,121.553
2013/10/12,121.569
2013/10/13,121.661
2013/10/14,121.866
2013/10/15,122.234
2013/10/16,122.648
2013/10/17,123.13
2013/10/18,123.753
2013/10/19,124.798
2013/10/20,126.009
2013/10/21,127.466
2013/10/22,129.425
2013/10/23,131.763
2013/10/24,133.906
2013/10/25,135.484
2013/10/26,137.161
2013/10/27,139.03
2013/10/28,141.191
2013/10/29,143.518
2013/10/30,145.935
2013/10/31,148.347
2013/11/01,151.184
2013/11/02,154.22
2013/11/03,157.071
2013/11/04,160.221
2013/11/05,163.956
2013/11/06,168.218
2013/11/07,173.299
2013/11/08,179.139
2013/11/09,186.189
2013/11/10,191.791
2013/11/11,198.119
2013/11/12,205.113
2013/11/13,213.077
2013/11/14,221.952
2013/11/15,231.137
2013/11/16,240.458
2013/11/17,250.776
2013/11/18,263.996
2013/11/19,278.815
2013/11/20,289.81
2013/11/21,303.784
2013/11/22,319.907
2013/11/23,338.342
2013/11/24,356.111
2013/11/25,374.449
2013/11/26,395.056
2013/11/27,418.498
2013/11/28,443.211
2013/11/29,469.414
2013/11/30,497.966
2013/12/01,521.89
2013/12/02,545.833
2013/12/03,571.903
2013/12/04,599.335
2013/12/05,624.656
2013/12/06,646.922
2013/12/07,661.811
2013/12/08,676.326
2013/12/09,693.704
2013/12/10,714.535
2013/12/11,733.658
2013/12/12,750.891
2013/12/13,767.594
2013/12/14,782.721
2013/12/15,796.813
2013/12/16,808.682
2013/12/17,816.007
2013/12/18,816.141
2013/12/19,816.611
2013/12/20,822.239
2013/12/21,822.731
2013/12/22,821.388
2013/12/23,818.436
2013/12/24,817.375
2013/12/25,815.619
2013/12/26,813.412
2013/12/27,808.804
2013/12/28,802.257
2013/12/29,793.86
2013/12/30,784.141
2013/12/31,778.842
2014/01/01,773.951
2014/01/02,767.121
2014/01/03,759.016
2014/01/04,753.805
2014/01/05,752.519
2014/01/06,760.553
2014/01/07,766.595
2014/01/08,766.328
2014/01/09,764.095
2014/01/10,762.713
2014/01/11,764.241
2014/01/12,765.033
