Date,mediantransactionvalue90varUSD
2010/11/07,625.637
2010/11/08,628.93
2010/11/09,627.914
2010/11/10,627.93
2010/11/11,627.223
2010/11/12,628.414
2010/11/13,627.251
2010/11/14,626.803
2010/11/15,626.095
2010/11/16,624.944
2010/11/17,623.977
2010/11/18,624.874
2010/11/19,625.771
2010/11/20,626.659
2010/11/21,627.545
2010/11/22,626.304
2010/11/23,625.032
2010/11/24,625.129
2010/11/25,625.993
2010/11/26,625.773
2010/11/27,625.188
2010/11/28,624.155
2010/11/29,624.098
2010/11/30,623.675
2010/12/01,623.479
2010/12/02,623.973
2010/12/03,624.683
2010/12/04,624.961
2010/12/05,625.422
2010/12/06,626.059
2010/12/07,625.508
2010/12/08,626.016
2010/12/09,624.572
2010/12/10,623.316
2010/12/11,622.104
2010/12/12,621.61
2010/12/13,620.348
2010/12/14,624.224
2010/12/15,645.657
2010/12/16,652.109
2010/12/17,650.431
2010/12/18,649.908
2010/12/19,649.091
2010/12/20,647.564
2010/12/21,644.807
2010/12/22,642.567
2010/12/23,640.158
2010/12/24,637.385
2010/12/25,658.611
2010/12/26,660.751
2010/12/27,658.383
2010/12/28,657.905
2010/12/29,654.921
2010/12/30,651.687
2010/12/31,648.349
2011/01/01,646.623
2011/01/02,646.759
2011/01/03,650.349
2011/01/04,651.423
2011/01/05,654.718
2011/01/06,657.454
2011/01/07,659.141
2011/01/08,661.564
2011/01/09,663.027
2011/01/10,664.315
2011/01/11,665.288
2011/01/12,604.657
2011/01/13,583.326
2011/01/14,467.378
2011/01/15,466.104
2011/01/16,466.217
2011/01/17,464.978
2011/01/18,465.103
2011/01/19,464.515
2011/01/20,463.311
2011/01/21,463.023
2011/01/22,463.141
2011/01/23,408.996
2011/01/24,332.589
2011/01/25,244.353
2011/01/26,167.402
2011/01/27,167.527
2011/01/28,166.928
2011/01/29,167.081
2011/01/30,269.815
2011/01/31,253.102
2011/02/01,256.313
2011/02/02,255.437
2011/02/03,257.82
2011/02/04,262.539
2011/02/05,270.067
2011/02/06,274.809
2011/02/07,283.346
2011/02/08,290.43
2011/02/09,300.497
2011/02/10,313.018
2011/02/11,363.664
2011/02/12,378.04
2011/02/13,385.806
2011/02/14,387.141
2011/02/15,387.479
2011/02/16,384.721
2011/02/17,382.32
2011/02/18,379.384
2011/02/19,382.595
2011/02/20,389.276
2011/02/21,394.752
2011/02/22,397.184
2011/02/23,398.494
2011/02/24,400.442
2011/02/25,403.521
2011/02/26,409.277
2011/02/27,406.316
2011/02/28,402.901
2011/03/01,400.683
2011/03/02,399.13
2011/03/03,396.273
2011/03/04,393.344
2011/03/05,391.798
2011/03/06,390.279
2011/03/07,386.214
2011/03/08,381.671
2011/03/09,381.552
2011/03/10,378.98
2011/03/11,376.242
2011/03/12,377.143
2011/03/13,380.843
2011/03/14,383.585
2011/03/15,370.745
2011/03/16,370.117
2011/03/17,373.969
2011/03/18,375.938
2011/03/19,377.107
2011/03/20,376.523
2011/03/21,380.348
2011/03/22,380.764
2011/03/23,380.11
2011/03/24,379.353
2011/03/25,359.5
2011/03/26,355.346
2011/03/27,356.298
2011/03/28,355.238
2011/03/29,356.832
2011/03/30,356.952
2011/03/31,356.525
2011/04/01,356.294
2011/04/02,356.47
2011/04/03,352.343
2011/04/04,348.46
2011/04/05,344.017
2011/04/06,340.737
2011/04/07,338.486
2011/04/08,334.534
2011/04/09,330.821
2011/04/10,327.736
2011/04/11,324.56
2011/04/12,319.91
2011/04/13,316.584
2011/04/14,313.181
2011/04/15,312.909
2011/04/16,312.173
2011/04/17,312.529
2011/04/18,312.634
2011/04/19,311.606
2011/04/20,308.984
2011/04/21,304.963
2011/04/22,299.894
2011/04/23,299.368
2011/04/24,295.916
2011/04/25,295.372
2011/04/26,298.715
2011/04/27,299.699
2011/04/28,297.274
2011/04/29,302.786
2011/04/30,225.873
2011/05/01,226.964
2011/05/02,233.926
2011/05/03,256.393
2011/05/04,311.912
2011/05/05,330.661
2011/05/06,344.835
2011/05/07,350.659
2011/05/08,349.742
2011/05/09,356.01
2011/05/10,392.019
2011/05/11,451.961
2011/05/12,434.268
2011/05/13,456.531
2011/05/14,492.895
2011/05/15,561.276
2011/05/16,638.775
2011/05/17,723.919
2011/05/18,751.788
2011/05/19,769.422
2011/05/20,919.737
2011/05/21,1178
2011/05/22,1275
2011/05/23,1324
2011/05/24,1451
2011/05/25,1566
2011/05/26,1698
2011/05/27,1824
2011/05/28,1954
2011/05/29,2089
2011/05/30,2233
2011/05/31,2327
2011/06/01,2466
2011/06/02,2577
2011/06/03,2898
2011/06/04,3578
2011/06/05,4731
2011/06/06,5441
2011/06/07,6846
2011/06/08,8397
2011/06/09,10741
2011/06/10,12903
2011/06/11,15631
2011/06/12,16413
2011/06/13,17716
2011/06/14,19640
2011/06/15,20718
2011/06/16,22354
2011/06/17,22675
2011/06/18,22613
2011/06/19,22985
2011/06/20,23467
2011/06/21,23542
2011/06/22,23813
2011/06/23,23895
2011/06/24,24237
2011/06/25,24121
2011/06/26,24022
2011/06/27,23809
2011/06/28,23653
2011/06/29,23600
2011/06/30,23519
2011/07/01,23293
2011/07/02,23240
2011/07/03,23055
2011/07/04,22857
2011/07/05,22619
2011/07/06,22354
2011/07/07,22092
2011/07/08,21821
2011/07/09,21530
2011/07/10,21240
2011/07/11,20966
2011/07/12,20665
2011/07/13,20343
2011/07/14,20058
2011/07/15,19803
2011/07/16,19489
2011/07/17,19123
2011/07/18,18862
2011/07/19,18561
2011/07/20,18233
2011/07/21,17891
2011/07/22,17572
2011/07/23,17203
2011/07/24,16865
2011/07/25,16576
2011/07/26,16258
2011/07/27,15959
2011/07/28,15857
2011/07/29,15518
2011/07/30,15182
2011/07/31,14867
2011/08/01,14617
2011/08/02,14468
2011/08/03,14201
2011/08/04,14067
2011/08/05,13813
2011/08/06,13551
2011/08/07,13341
2011/08/08,13204
2011/08/09,13147
2011/08/10,12939
2011/08/11,12801
2011/08/12,12689
2011/08/13,12713
2011/08/14,12687
2011/08/15,12807
2011/08/16,12834
2011/08/17,12711
2011/08/18,12730
2011/08/19,12836
2011/08/20,12805
2011/08/21,12769
2011/08/22,12736
2011/08/23,12712
2011/08/24,12723
2011/08/25,12730
2011/08/26,12737
2011/08/27,12751
2011/08/28,12797
2011/08/29,12931
2011/08/30,13026
2011/08/31,13031
2011/09/01,13104
2011/09/02,13117
2011/09/03,12883
2011/09/04,12964
2011/09/05,12560
2011/09/06,11974
2011/09/07,10909
2011/09/08,9862
2011/09/09,8267
2011/09/10,8064
2011/09/11,7463
2011/09/12,6261
2011/09/13,5620
2011/09/14,4446
2011/09/15,4266
2011/09/16,4325
2011/09/17,4059
2011/09/18,3732
2011/09/19,3731
2011/09/20,3613
2011/09/21,3599
2011/09/22,3243
2011/09/23,3201
2011/09/24,3151
2011/09/25,3212
2011/09/26,3230
2011/09/27,3115
2011/09/28,3041
2011/09/29,3069
2011/09/30,2891
2011/10/01,2887
2011/10/02,2843
2011/10/03,2848
2011/10/04,2854
2011/10/05,2843
2011/10/06,2853
2011/10/07,2821
2011/10/08,2811
2011/10/09,2840
2011/10/10,2878
2011/10/11,2917
2011/10/12,2930
2011/10/13,2894
2011/10/14,2917
2011/10/15,2939
2011/10/16,2858
2011/10/17,2845
2011/10/18,2860
2011/10/19,2891
2011/10/20,2882
2011/10/21,2853
2011/10/22,2807
2011/10/23,2759
2011/10/24,2690
2011/10/25,2394
2011/10/26,1867
2011/10/27,1781
2011/10/28,1506
2011/10/29,1399
2011/10/30,1271
2011/10/31,1248
2011/11/01,1122
2011/11/02,1134
2011/11/03,1129
2011/11/04,1139
2011/11/05,1147
2011/11/06,1140
2011/11/07,1143
2011/11/08,1132
2011/11/09,1139
2011/11/10,1149
2011/11/11,1160
2011/11/12,1156
2011/11/13,1179
2011/11/14,1192
2011/11/15,1204
2011/11/16,1193
2011/11/17,1185
2011/11/18,1172
2011/11/19,1181
2011/11/20,1132
2011/11/21,1093
2011/11/22,1069
2011/11/23,1047
2011/11/24,1014
2011/11/25,973.098
2011/11/26,942.088
2011/11/27,952.554
2011/11/28,950.804
2011/11/29,903.947
2011/11/30,859.093
2011/12/01,815.9
2011/12/02,736.053
2011/12/03,736.855
2011/12/04,684.048
2011/12/05,561.281
2011/12/06,569.398
2011/12/07,555.962
2011/12/08,532.168
2011/12/09,529.038
2011/12/10,527.881
2011/12/11,518.05
2011/12/12,499.387
2011/12/13,464.042
2011/12/14,446.197
2011/12/15,434.367
2011/12/16,417.658
2011/12/17,403.491
2011/12/18,404.889
2011/12/19,399.315
2011/12/20,400.601
2011/12/21,396.332
2011/12/22,359.526
2011/12/23,330.342
2011/12/24,327.755
2011/12/25,323.53
2011/12/26,308.384
2011/12/27,306.943
2011/12/28,293.273
2011/12/29,278.344
2011/12/30,264.729
2011/12/31,244.899
2012/01/01,246.43
2012/01/02,218.534
2012/01/03,189.683
2012/01/04,177.482
2012/01/05,156.756
2012/01/06,185.502
2012/01/07,200.703
2012/01/08,217.574
2012/01/09,231.63
2012/01/10,230.558
2012/01/11,232.32
2012/01/12,227.774
2012/01/13,225.975
2012/01/14,224.572
2012/01/15,224.952
2012/01/16,224.984
2012/01/17,224.916
2012/01/18,234.805
2012/01/19,244.209
2012/01/20,252.161
2012/01/21,265.038
2012/01/22,281.377
2012/01/23,290.919
2012/01/24,291.543
2012/01/25,291.706
2012/01/26,293.403
2012/01/27,293.841
2012/01/28,293.352
2012/01/29,290.558
2012/01/30,304.278
2012/01/31,311.049
2012/02/01,314.764
2012/02/02,315.289
2012/02/03,328.816
2012/02/04,330.132
2012/02/05,330.36
2012/02/06,330.787
2012/02/07,328.533
2012/02/08,324.517
2012/02/09,324.866
2012/02/10,331.514
2012/02/11,329.411
2012/02/12,328.154
2012/02/13,325.773
2012/02/14,329.112
2012/02/15,347.712
2012/02/16,362.643
2012/02/17,359.304
2012/02/18,354.425
2012/02/19,352.987
2012/02/20,351.802
2012/02/21,343.78
2012/02/22,337.538
2012/02/23,336.575
2012/02/24,335.404
2012/02/25,332.307
2012/02/26,325.363
2012/02/27,312.77
2012/02/28,308.29
2012/02/29,304.022
2012/03/01,301.951
2012/03/02,298.471
2012/03/03,289.866
2012/03/04,276.179
2012/03/05,252.14
2012/03/06,247.751
2012/03/07,244.919
2012/03/08,243.879
2012/03/09,243.909
2012/03/10,243.412
2012/03/11,243.478
2012/03/12,242.931
2012/03/13,242.831
2012/03/14,245.536
2012/03/15,245.289
2012/03/16,244.525
2012/03/17,242.919
2012/03/18,243.02
2012/03/19,242.941
2012/03/20,242.718
2012/03/21,242.946
2012/03/22,237.689
2012/03/23,234.237
2012/03/24,232.02
2012/03/25,232.047
2012/03/26,230.652
2012/03/27,231.292
2012/03/28,230.471
2012/03/29,230.348
2012/03/30,235.174
2012/03/31,236.434
2012/04/01,235.822
2012/04/02,236.829
2012/04/03,236.364
2012/04/04,233.042
2012/04/05,210.154
2012/04/06,198.742
2012/04/07,190.957
2012/04/08,186.37
2012/04/09,186.372
2012/04/10,197.1
2012/04/11,197.609
2012/04/12,197.898
2012/04/13,202.312
2012/04/14,203.259
2012/04/15,208.316
2012/04/16,207.797
2012/04/17,207.977
2012/04/18,203.133
2012/04/19,200.447
2012/04/20,208.806
2012/04/21,198.996
2012/04/22,194.22
2012/04/23,194.197
2012/04/24,194.721
2012/04/25,199.351
2012/04/26,209.877
2012/04/27,209.883
2012/04/28,212.826
2012/04/29,217.218
2012/04/30,224.966
2012/05/01,241.283
2012/05/02,252.927
2012/05/03,267.736
2012/05/04,298.328
2012/05/05,328.615
2012/05/06,353.132
2012/05/07,383.236
2012/05/08,411.835
2012/05/09,438.1
2012/05/10,457.13
2012/05/11,488.397
2012/05/12,520.307
2012/05/13,549.557
2012/05/14,576.757
2012/05/15,592.766
2012/05/16,607.147
2012/05/17,634.03
2012/05/18,665.258
2012/05/19,697.294
2012/05/20,726.556
2012/05/21,755.995
2012/05/22,780.321
2012/05/23,806.811
2012/05/24,829.176
2012/05/25,845.692
2012/05/26,865.002
2012/05/27,885.174
2012/05/28,901.336
2012/05/29,916.138
2012/05/30,928.076
2012/05/31,937.765
2012/06/01,952.207
2012/06/02,958.387
2012/06/03,974.914
2012/06/04,991.011
2012/06/05,1001
2012/06/06,998.71
2012/06/07,1003
2012/06/08,1011
2012/06/09,1022
2012/06/10,1020
2012/06/11,1025
2012/06/12,1012
2012/06/13,1012
2012/06/14,1005
2012/06/15,1015
2012/06/16,1019
2012/06/17,1019
2012/06/18,1015
2012/06/19,1003
2012/06/20,991.135
2012/06/21,988.752
2012/06/22,975.914
2012/06/23,973.419
2012/06/24,969.877
2012/06/25,964.151
2012/06/26,953.534
2012/06/27,934.296
2012/06/28,891.086
2012/06/29,858.91
2012/06/30,836.899
2012/07/01,825.675
2012/07/02,806.138
2012/07/03,783.162
2012/07/04,760.997
2012/07/05,730.263
2012/07/06,714.197
2012/07/07,700.964
2012/07/08,676.27
2012/07/09,672.735
2012/07/10,653.498
2012/07/11,619.786
2012/07/12,563.099
2012/07/13,543.82
2012/07/14,533.489
2012/07/15,499.402
2012/07/16,433.267
2012/07/17,397.215
2012/07/18,352.543
2012/07/19,256.267
2012/07/20,213.882
2012/07/21,190.393
2012/07/22,164.87
2012/07/23,118.034
2012/07/24,102.992
2012/07/25,95.303
2012/07/26,60.462
2012/07/27,45.86
2012/07/28,40.964
2012/07/29,35.252
2012/07/30,33.884
2012/07/31,30.482
2012/08/01,32.167
2012/08/02,33.537
2012/08/03,67.767
2012/08/04,78.697
2012/08/05,84.043
2012/08/06,85.833
2012/08/07,100.375
2012/08/08,100.739
2012/08/09,101.702
2012/08/10,104.98
2012/08/11,105.269
2012/08/12,105.072
2012/08/13,104.963
2012/08/14,105.467
2012/08/15,105.102
2012/08/16,115.875
2012/08/17,130.723
2012/08/18,138.388
2012/08/19,139.107
2012/08/20,144.18
2012/08/21,152.644
2012/08/22,164.124
2012/08/23,193.829
2012/08/24,201.458
2012/08/25,201.424
2012/08/26,202.732
2012/08/27,202.974
2012/08/28,201.823
2012/08/29,201.684
2012/08/30,200.422
2012/08/31,200.398
2012/09/01,198.939
2012/09/02,196.646
2012/09/03,195.019
2012/09/04,195.175
2012/09/05,194.029
2012/09/06,192.7
2012/09/07,191.279
2012/09/08,196.189
2012/09/09,200.984
2012/09/10,199.656
2012/09/11,197.97
2012/09/12,195.206
2012/09/13,193.138
2012/09/14,191.302
2012/09/15,189.268
2012/09/16,187.666
2012/09/17,185.679
2012/09/18,183.367
2012/09/19,181.433
2012/09/20,179.682
2012/09/21,178.071
2012/09/22,175.764
2012/09/23,173.871
2012/09/24,172.094
2012/09/25,171.365
2012/09/26,170.167
2012/09/27,168.536
2012/09/28,167.186
2012/09/29,165.161
2012/09/30,163.635
2012/10/01,164.021
2012/10/02,164.034
2012/10/03,164.107
2012/10/04,162.587
2012/10/05,161.881
2012/10/06,161.9
2012/10/07,162.718
2012/10/08,162.706
2012/10/09,161.649
2012/10/10,162.139
2012/10/11,162.551
2012/10/12,162.767
2012/10/13,162.992
2012/10/14,163.351
2012/10/15,162.355
2012/10/16,161.919
2012/10/17,160.675
2012/10/18,158.995
2012/10/19,157.231
2012/10/20,155.878
2012/10/21,157.518
2012/10/22,158.138
2012/10/23,158.869
2012/10/24,158.023
2012/10/25,157.837
2012/10/26,166.592
2012/10/27,180.728
2012/10/28,181.916
2012/10/29,181.817
2012/10/30,182.536
2012/10/31,182.486
2012/11/01,162.608
2012/11/02,158.704
2012/11/03,157.495
2012/11/04,157.799
2012/11/05,151.546
2012/11/06,152.333
2012/11/07,152.928
2012/11/08,152.207
2012/11/09,152.75
2012/11/10,153.23
2012/11/11,151.587
2012/11/12,152.01
2012/11/13,152.146
2012/11/14,147.17
2012/11/15,138.239
2012/11/16,134.341
2012/11/17,134.362
2012/11/18,131.842
2012/11/19,126.425
2012/11/20,117.634
2012/11/21,91.758
2012/11/22,84.522
2012/11/23,84.184
2012/11/24,81.978
2012/11/25,81.353
2012/11/26,81.568
2012/11/27,82.598
2012/11/28,82.38
2012/11/29,82.825
2012/11/30,82.516
2012/12/01,82.584
2012/12/02,82.206
2012/12/03,83.723
2012/12/04,83.556
2012/12/05,83.403
2012/12/06,90.093
2012/12/07,82.817
2012/12/08,75.177
2012/12/09,75.037
2012/12/10,74.287
2012/12/11,73.873
2012/12/12,73.358
2012/12/13,72.917
2012/12/14,72.466
2012/12/15,71.777
2012/12/16,72.364
2012/12/17,72.68
2012/12/18,72.351
2012/12/19,71.949
2012/12/20,71.937
2012/12/21,72.21
2012/12/22,72.295
2012/12/23,72.475
2012/12/24,71.495
2012/12/25,71.25
2012/12/26,71.42
2012/12/27,71.674
2012/12/28,72.057
2012/12/29,72.347
2012/12/30,73.015
2012/12/31,72.401
2013/01/01,69.506
2013/01/02,69.414
2013/01/03,69.279
2013/01/04,68.737
2013/01/05,68.409
2013/01/06,67.683
2013/01/07,67.397
2013/01/08,67.136
2013/01/09,67.01
2013/01/10,67.192
2013/01/11,67.026
2013/01/12,66.996
2013/01/13,67.605
2013/01/14,67.754
2013/01/15,67.453
2013/01/16,67.008
2013/01/17,66.73
2013/01/18,66.733
2013/01/19,65.91
2013/01/20,65.263
2013/01/21,65.211
2013/01/22,67.952
2013/01/23,68.481
2013/01/24,56.996
2013/01/25,38.483
2013/01/26,35.552
2013/01/27,35.169
2013/01/28,35.667
2013/01/29,36.136
2013/01/30,37.993
2013/01/31,38.064
2013/02/01,37.859
2013/02/02,37.97
2013/02/03,37.706
2013/02/04,37.564
2013/02/05,39.56
2013/02/06,42.273
2013/02/07,40.8
2013/02/08,40.561
2013/02/09,40.763
2013/02/10,40.704
2013/02/11,40.552
2013/02/12,40.421
2013/02/13,40.013
2013/02/14,40.298
2013/02/15,40.211
2013/02/16,39.912
2013/02/17,39.449
2013/02/18,39.236
2013/02/19,38.488
2013/02/20,38.206
2013/02/21,37.65
2013/02/22,37.554
2013/02/23,37.172
2013/02/24,36.971
2013/02/25,36.124
2013/02/26,36.122
2013/02/27,35.511
2013/02/28,35.406
2013/03/01,35.177
2013/03/02,35.13
2013/03/03,33.74
2013/03/04,33.725
2013/03/05,34.88
2013/03/06,28.729
2013/03/07,29.341
2013/03/08,30.308
2013/03/09,30.611
2013/03/10,30.717
2013/03/11,31.334
2013/03/12,33.779
2013/03/13,35.352
2013/03/14,36.184
2013/03/15,36.559
2013/03/16,42.069
2013/03/17,45.946
2013/03/18,59.425
2013/03/19,77.213
2013/03/20,91.545
2013/03/21,99.366
2013/03/22,108.882
2013/03/23,111.559
2013/03/24,114.835
2013/03/25,121.644
2013/03/26,142.772
2013/03/27,157.561
2013/03/28,169.688
2013/03/29,185.344
2013/03/30,187.249
2013/03/31,192.645
2013/04/01,207.617
2013/04/02,256.962
2013/04/03,317.859
2013/04/04,412.95
2013/04/05,509.864
2013/04/06,546.156
2013/04/07,554.859
2013/04/08,658.551
2013/04/09,935.916
2013/04/10,1942
2013/04/11,1997
2013/04/12,2027
2013/04/13,2025
2013/04/14,2014
2013/04/15,2014
2013/04/16,2007
2013/04/17,2006
2013/04/18,2025
2013/04/19,2038
2013/04/20,2033
2013/04/21,2035
2013/04/22,2049
2013/04/23,2052
2013/04/24,2057
2013/04/25,2069
2013/04/26,2078
2013/04/27,2080
2013/04/28,2077
2013/04/29,2087
2013/04/30,2089
2013/05/01,2091
2013/05/02,2079
2013/05/03,2069
2013/05/04,2054
2013/05/05,2040
2013/05/06,2035
2013/05/07,2031
2013/05/08,2019
2013/05/09,2005
2013/05/10,1992
2013/05/11,1977
2013/05/12,1962
2013/05/13,1949
2013/05/14,1931
2013/05/15,1918
2013/05/16,1902
2013/05/17,1883
2013/05/18,1867
2013/05/19,1849
2013/05/20,1831
2013/05/21,1817
2013/05/22,1804
2013/05/23,1788
2013/05/24,1778
2013/05/25,1750
2013/05/26,1723
2013/05/27,1698
2013/05/28,1676
2013/05/29,1659
2013/05/30,1638
2013/05/31,1618
2013/06/01,1583
2013/06/02,1551
2013/06/03,1532
2013/06/04,1515
2013/06/05,1490
2013/06/06,1465
2013/06/07,1444
2013/06/08,1411
2013/06/09,1383
2013/06/10,1362
2013/06/11,1338
2013/06/12,1311
2013/06/13,1289
2013/06/14,1277
2013/06/15,1260
2013/06/16,1260
2013/06/17,1258
2013/06/18,1252
2013/06/19,1241
2013/06/20,1235
2013/06/21,1220
2013/06/22,1201
2013/06/23,1192
2013/06/24,1189
2013/06/25,1185
2013/06/26,1179
2013/06/27,1175
2013/06/28,1160
2013/06/29,1149
2013/06/30,1149
2013/07/01,1153
2013/07/02,1152
2013/07/03,1157
2013/07/04,1138
2013/07/05,1139
2013/07/06,1145
2013/07/07,1128
2013/07/08,990.584
2013/07/09,245.297
2013/07/10,240.601
2013/07/11,288.611
2013/07/12,293.398
2013/07/13,283.934
2013/07/14,287.407
2013/07/15,280.499
2013/07/16,284.933
2013/07/17,284.407
2013/07/18,286.71
2013/07/19,283.478
2013/07/20,292.676
2013/07/21,295.549
2013/07/22,294.873
2013/07/23,295.393
2013/07/24,294.529
2013/07/25,293.522
2013/07/26,294.549
2013/07/27,301.14
2013/07/28,308.663
2013/07/29,309.993
2013/07/30,312.331
2013/07/31,311.512
2013/08/01,310.891
2013/08/02,298.838
2013/08/03,305.013
2013/08/04,316.62
2013/08/05,315.67
2013/08/06,324.216
2013/08/07,330.452
2013/08/08,345.758
2013/08/09,342.318
2013/08/10,346.435
2013/08/11,355.221
2013/08/12,356.41
2013/08/13,356.401
2013/08/14,354.862
2013/08/15,361.939
2013/08/16,391.594
2013/08/17,425.094
2013/08/18,455.307
2013/08/19,481.594
2013/08/20,494.859
2013/08/21,497.6
2013/08/22,501.863
2013/08/23,508.63
2013/08/24,524.586
2013/08/25,535.141
2013/08/26,536.359
2013/08/27,528.623
2013/08/28,531.623
2013/08/29,531.859
2013/08/30,533.108
2013/08/31,532.683
2013/09/01,539.614
2013/09/02,536.161
2013/09/03,535.194
2013/09/04,534.476
2013/09/05,543.033
2013/09/06,552.481
2013/09/07,571.652
2013/09/08,593.585
2013/09/09,613.392
2013/09/10,619.695
2013/09/11,602.035
2013/09/12,591.868
2013/09/13,593.556
2013/09/14,598.252
2013/09/15,623.254
2013/09/16,622.478
2013/09/17,636.201
2013/09/18,643.639
2013/09/19,633.87
2013/09/20,633.084
2013/09/21,639.005
2013/09/22,646.424
2013/09/23,645.447
2013/09/24,640.46
2013/09/25,637.216
2013/09/26,634.111
2013/09/27,648.37
2013/09/28,653.875
2013/09/29,637.575
2013/09/30,663.311
2013/10/01,621.342
2013/10/02,624.66
2013/10/03,623.166
2013/10/04,622.216
2013/10/05,624.344
2013/10/06,626.708
2013/10/07,617.127
2013/10/08,592.226
2013/10/09,508.823
2013/10/10,490.15
2013/10/11,479.897
2013/10/12,483.794
2013/10/13,480.867
2013/10/14,459.95
2013/10/15,452.635
2013/10/16,457.09
2013/10/17,453.364
2013/10/18,452.799
2013/10/19,462.155
2013/10/20,457.361
2013/10/21,455.288
2013/10/22,481.676
2013/10/23,538.033
2013/10/24,544.563
2013/10/25,546.156
2013/10/26,546.55
2013/10/27,535.31
2013/10/28,522.91
2013/10/29,527.392
2013/10/30,566.428
2013/10/31,564.191
2013/11/01,658.143
2013/11/02,674.985
2013/11/03,711.37
2013/11/04,913.315
2013/11/05,1223
2013/11/06,1468
2013/11/07,1940
2013/11/08,2563
2013/11/09,3373
2013/11/10,3397
2013/11/11,3400
2013/11/12,3498
2013/11/13,3580
2013/11/14,3709
2013/11/15,3849
2013/11/16,4284
2013/11/17,4524
2013/11/18,6797
2013/11/19,9607
2013/11/20,10618
2013/11/21,11296
2013/11/22,12031
2013/11/23,12737
2013/11/24,12825
2013/11/25,12917
2013/11/26,13977
2013/11/27,17362
2013/11/28,21162
2013/11/29,24300
2013/11/30,25901
2013/12/01,27233
2013/12/02,28327
2013/12/03,29009
2013/12/04,29828
2013/12/05,31939
2013/12/06,32564
2013/12/07,33538
2013/12/08,33393
2013/12/09,33312
2013/12/10,33316
2013/12/11,33229
2013/12/12,33158
2013/12/13,32958
2013/12/14,32633
2013/12/15,32373
2013/12/16,32133
2013/12/17,31891
2013/12/18,31787
2013/12/19,31552
2013/12/20,31209
2013/12/21,30855
2013/12/22,30604
2013/12/23,30372
2013/12/24,30132
2013/12/25,29836
2013/12/26,29657
2013/12/27,29439
2013/12/28,29262
2013/12/29,29245
2013/12/30,29028
2013/12/31,28834
2014/01/01,28575
2014/01/02,28250
2014/01/03,27864
2014/01/04,27438
2014/01/05,27129
2014/01/06,26781
2014/01/07,26417
2014/01/08,26008
2014/01/09,25625
2014/01/10,25151
2014/01/11,24697
2014/01/12,24310
2014/01/13,23979
2014/01/14,23734
2014/01/15,23395
2014/01/16,22977
2014/01/17,22689
2014/01/18,22322
2014/01/19,22050
2014/01/20,21823
2014/01/21,21699
2014/01/22,21438
2014/01/23,21046
2014/01/24,20519
2014/01/25,20059
2014/01/26,19668
2014/01/27,19315
2014/01/28,19070
2014/01/29,18598
2014/01/30,18482
2014/01/31,18158
2014/02/01,17978
2014/02/02,18029
2014/02/03,18151
2014/02/04,18212
2014/02/05,18304
2014/02/06,18370
2014/02/07,18324
2014/02/08,18209
2014/02/09,18025
2014/02/10,17934
2014/02/11,17895
2014/02/12,17988
2014/02/13,18046
2014/02/14,18135
2014/02/15,18301
2014/02/16,17670
2014/02/17,16609
2014/02/18,16551
2014/02/19,16561
2014/02/20,16469
2014/02/21,16318
2014/02/22,16390
2014/02/23,16446
2014/02/24,16100
2014/02/25,14002
2014/02/26,11476
2014/02/27,9427
