Date,price3momUSD
2010/10/24,0.009
2010/10/25,0.006
2010/10/26,0.035
2010/10/27,0.058
2010/10/28,0.068
2010/10/29,0.043
2010/10/30,0.024
2010/10/31,0.014
2010/11/01,0.009
2010/11/02,0
2010/11/03,0
2010/11/04,0.02
2010/11/05,0.042
2010/11/06,0.133
2010/11/07,0.191
2010/11/08,0.059
2010/11/09,-0.089
2010/11/10,-0.18
2010/11/11,-0.068
2010/11/12,0.012
2010/11/13,0.056
2010/11/14,0.051
2010/11/15,0.025
2010/11/16,-0.036
2010/11/17,-0.051
2010/11/18,-0.029
2010/11/19,0.028
2010/11/20,0.055
2010/11/21,0.032
2010/11/22,0.006
2010/11/23,0.001
2010/11/24,0.006
2010/11/25,0.001
2010/11/26,-0.001
2010/11/27,0.001
2010/11/28,-0.005
2010/11/29,-0.027
2010/11/30,-0.065
2010/12/01,-0.058
2010/12/02,-0.013
2010/12/03,0.031
2010/12/04,0.011
2010/12/05,-0.036
2010/12/06,-0.036
2010/12/07,-0.017
2010/12/08,0.034
2010/12/09,-0.001
2010/12/10,-0.011
2010/12/11,-0.024
2010/12/12,0.001
2010/12/13,0.018
2010/12/14,0.022
2010/12/15,0.028
2010/12/16,0.024
2010/12/17,0.007
2010/12/18,0.003
2010/12/19,0
2010/12/20,0.009
2010/12/21,0.005
2010/12/22,0.003
2010/12/23,-0.005
2010/12/24,-0.001
2010/12/25,0.002
2010/12/26,0.008
2010/12/27,0.009
2010/12/28,0.023
2010/12/29,0.028
2010/12/30,0.037
2010/12/31,0.028
2011/01/01,0.01
2011/01/02,0.002
2011/01/03,-0.008
2011/01/04,0.001
2011/01/05,-0.003
2011/01/06,0.006
2011/01/07,0.011
2011/01/08,0.022
2011/01/09,0.024
2011/01/10,0.016
2011/01/11,0.011
2011/01/12,0
2011/01/13,-0.007
2011/01/14,0.032
2011/01/15,0.07
2011/01/16,0.075
2011/01/17,0.009
2011/01/18,-0.062
2011/01/19,-0.08
2011/01/20,-0.017
2011/01/21,0.074
2011/01/22,0.114
2011/01/23,0.092
2011/01/24,0.026
2011/01/25,-0.012
2011/01/26,-0.029
2011/01/27,-0.016
2011/01/28,0.019
2011/01/29,0.028
2011/01/30,0.047
2011/01/31,0.066
2011/02/01,0.184
2011/02/02,0.251
2011/02/03,0.206
2011/02/04,0.139
2011/02/05,0.166
2011/02/06,0.204
2011/02/07,0.129
2011/02/08,0.025
2011/02/09,0.088
2011/02/10,0.135
2011/02/11,0.121
2011/02/12,0.047
2011/02/13,0.02
2011/02/14,0.03
2011/02/15,0.008
2011/02/16,-0.003
2011/02/17,-0.013
2011/02/18,-0.088
2011/02/19,-0.154
2011/02/20,-0.143
2011/02/21,-0.132
2011/02/22,-0.033
2011/02/23,0.006
2011/02/24,0.135
2011/02/25,0.08
2011/02/26,0.03
2011/02/27,-0.044
2011/02/28,-0.066
2011/03/01,-0.044
2011/03/02,0.006
2011/03/03,0.051
2011/03/04,0.015
2011/03/05,-0.02
2011/03/06,-0.021
2011/03/07,-0.028
2011/03/08,-0.033
2011/03/09,-0.047
2011/03/10,0.021
2011/03/11,0.007
2011/03/12,0.041
2011/03/13,-0.002
2011/03/14,0.009
2011/03/15,-0.017
2011/03/16,-0.033
2011/03/17,-0.058
2011/03/18,-0.049
2011/03/19,-0.092
2011/03/20,-0.082
2011/03/21,-0.073
2011/03/22,0.013
2011/03/23,0.077
2011/03/24,0.089
2011/03/25,0.091
2011/03/26,0.04
2011/03/27,-0.025
2011/03/28,-0.066
2011/03/29,-0.074
2011/03/30,-0.033
2011/03/31,-0.022
2011/04/01,-0.021
2011/04/02,-0.013
2011/04/03,-0.007
2011/04/04,-0.046
2011/04/05,-0.078
2011/04/06,-0.037
2011/04/07,0.022
2011/04/08,0.052
2011/04/09,-0.004
2011/04/10,-0.007
2011/04/11,0.002
2011/04/12,0.079
2011/04/13,0.148
2011/04/14,0.216
2011/04/15,0.176
2011/04/16,0.126
2011/04/17,0.111
2011/04/18,0.155
2011/04/19,0.163
2011/04/20,0.081
2011/04/21,0.026
2011/04/22,0.13
2011/04/23,0.384
2011/04/24,0.539
2011/04/25,0.285
2011/04/26,0.141
2011/04/27,0.125
2011/04/28,0.451
2011/04/29,0.859
2011/04/30,1.374
2011/05/01,1.221
2011/05/02,0.604
2011/05/03,0.09
2011/05/04,0.174
2011/05/05,0.218
2011/05/06,0.087
2011/05/07,0.105
2011/05/08,0.386
2011/05/09,0.442
2011/05/10,1.264
2011/05/11,1.897
2011/05/12,2.06
2011/05/13,2.449
2011/05/14,2.009
2011/05/15,1.1
2011/05/16,0.253
2011/05/17,-0.039
2011/05/18,0.041
2011/05/19,-0.756
2011/05/20,-1.422
2011/05/21,-1.076
2011/05/22,-0.341
2011/05/23,0.722
2011/05/24,1.325
2011/05/25,1.53
2011/05/26,1.604
2011/05/27,1.315
2011/05/28,0.48
2011/05/29,-0.174
2011/05/30,0.024
2011/05/31,0.345
2011/06/01,0.805
2011/06/02,1.476
2011/06/03,3.675
2011/06/04,7.345
2011/06/05,7.733
2011/06/06,5.18
2011/06/07,4.591
2011/06/08,8.967
2011/06/09,11.79
2011/06/10,5.342
2011/06/11,-7.499
2011/06/12,-12.766
2011/06/13,-7.24
2011/06/14,0.239
2011/06/15,2.737
2011/06/16,-0.944
2011/06/17,-3.199
2011/06/18,-2.94
2011/06/19,-1.07
2011/06/20,0.66
2011/06/21,0.555
2011/06/22,-0.18
2011/06/23,0
2011/06/24,0
2011/06/25,0
2011/06/26,-0.02
2011/06/27,-0.4
2011/06/28,-0.15
2011/06/29,-0.08
2011/06/30,-0.127
2011/07/01,-1.114
2011/07/02,-1.515
2011/07/03,-1.053
2011/07/04,-1.085
2011/07/05,-1.993
2011/07/06,-1.567
2011/07/07,0.087
2011/07/08,1.153
2011/07/09,0.494
2011/07/10,-0.1
2011/07/11,0.01
2011/07/12,-0.238
2011/07/13,-0.648
2011/07/14,-0.57
2011/07/15,-0.204
2011/07/16,-0.225
2011/07/17,-0.546
2011/07/18,-0.585
2011/07/19,-0.104
2011/07/20,0.347
2011/07/21,0.345
2011/07/22,-0.008
2011/07/23,-0.097
2011/07/24,0.17
2011/07/25,0.361
2011/07/26,0.266
2011/07/27,0.076
2011/07/28,-0.323
2011/07/29,-0.462
2011/07/30,-0.395
2011/07/31,-0.247
2011/08/01,-0.272
2011/08/02,-0.943
2011/08/03,-2.788
2011/08/04,-3.204
2011/08/05,-2.318
2011/08/06,-2.51
2011/08/07,-2.801
2011/08/08,-2.405
2011/08/09,0.75
2011/08/10,2.757
2011/08/11,1.925
2011/08/12,0.567
2011/08/13,-0.174
2011/08/14,0.688
2011/08/15,1.509
2011/08/16,1.259
2011/08/17,0.472
2011/08/18,-0.067
2011/08/19,0.181
2011/08/20,0.62
2011/08/21,0.478
2011/08/22,-0.137
2011/08/23,-0.63
2011/08/24,-0.487
2011/08/25,-0.849
2011/08/26,-2.006
2011/08/27,-2.511
2011/08/28,-1.423
2011/08/29,0.101
2011/08/30,0.495
2011/08/31,-0.336
2011/09/01,-0.815
2011/09/02,-0.436
2011/09/03,0.045
2011/09/04,0.116
2011/09/05,-0.583
2011/09/06,-1.303
2011/09/07,-1.296
2011/09/08,-0.997
2011/09/09,-1.457
2011/09/10,-2.128
2011/09/11,-1.545
2011/09/12,0.229
2011/09/13,1.028
2011/09/14,0.4
2011/09/15,-0.779
2011/09/16,-1.095
2011/09/17,-0.925
2011/09/18,-0.249
2011/09/19,0.501
2011/09/20,0.992
2011/09/21,0.894
2011/09/22,0.205
2011/09/23,-0.3
2011/09/24,-0.368
2011/09/25,-0.161
2011/09/26,-0.387
2011/09/27,-0.614
2011/09/28,-0.531
2011/09/29,-0.32
2011/09/30,0.056
2011/10/01,0.256
2011/10/02,0.25
2011/10/03,0.077
2011/10/04,-0.108
2011/10/05,-0.115
2011/10/06,-0.223
2011/10/07,-0.482
2011/10/08,-0.76
2011/10/09,-0.747
2011/10/10,-0.41
2011/10/11,-0.159
2011/10/12,-0.015
2011/10/13,0.003
2011/10/14,0.026
2011/10/15,-0.125
2011/10/16,-0.403
2011/10/17,-0.964
2011/10/18,-1.435
2011/10/19,-1.355
2011/10/20,-0.76
2011/10/21,-0.02
2011/10/22,0.53
2011/10/23,0.824
2011/10/24,0.376
2011/10/25,-0.227
2011/10/26,-0.36
2011/10/27,0.071
2011/10/28,0.468
2011/10/29,0.612
2011/10/30,0.519
2011/10/31,0.147
2011/11/01,-0.172
2011/11/02,-0.223
2011/11/03,-0.059
2011/11/04,-0.064
2011/11/05,-0.163
2011/11/06,-0.237
2011/11/07,-0.156
2011/11/08,-0.018
2011/11/09,0.046
2011/11/10,-0.073
2011/11/11,-0.061
2011/11/12,0.038
2011/11/13,0.104
2011/11/14,-0.352
2011/11/15,-0.774
2011/11/16,-0.569
2011/11/17,-0.199
2011/11/18,-0.116
2011/11/19,-0.338
2011/11/20,-0.209
2011/11/21,0.088
2011/11/22,0.201
2011/11/23,0.13
2011/11/24,0.134
2011/11/25,0.164
2011/11/26,0.138
2011/11/27,0.096
2011/11/28,0.043
2011/11/29,0.182
2011/11/30,0.384
2011/12/01,0.513
2011/12/02,0.436
2011/12/03,0.098
2011/12/04,-0.217
2011/12/05,-0.233
2011/12/06,-0.002
2011/12/07,0.198
2011/12/08,0.131
2011/12/09,0.02
2011/12/10,0.001
2011/12/11,0.17
2011/12/12,0.218
2011/12/13,0.202
2011/12/14,0.034
2011/12/15,-0.023
2011/12/16,-0.014
2011/12/17,0.011
2011/12/18,0.018
2011/12/19,0.159
2011/12/20,0.535
2011/12/21,0.718
2011/12/22,0.526
2011/12/23,0.183
2011/12/24,0.038
2011/12/25,0.2
2011/12/26,0.203
2011/12/27,0.103
2011/12/28,0.045
2011/12/29,0.062
2011/12/30,0.161
2011/12/31,0.357
2012/01/01,0.801
2012/01/02,1.032
2012/01/03,0.563
2012/01/04,0.243
2012/01/05,1.022
2012/01/06,1.774
2012/01/07,1.526
2012/01/08,0.689
2012/01/09,-0.118
2012/01/10,-0.409
2012/01/11,-0.276
2012/01/12,0.145
2012/01/13,0.251
2012/01/14,-0.09
2012/01/15,0.026
2012/01/16,0.247
2012/01/17,-0.451
2012/01/18,-1.141
2012/01/19,-0.702
2012/01/20,0.287
2012/01/21,0.604
2012/01/22,0.107
2012/01/23,-0.088
2012/01/24,-0.016
2012/01/25,-0.227
2012/01/26,-0.763
2012/01/27,-1.007
2012/01/28,-0.56
2012/01/29,-0.067
2012/01/30,0.119
2012/01/31,0.028
2012/02/01,0.302
2012/02/02,0.645
2012/02/03,0.542
2012/02/04,0.112
2012/02/05,-0.299
2012/02/06,-0.474
2012/02/07,-0.33
2012/02/08,-0.136
2012/02/09,0.159
2012/02/10,0.285
2012/02/11,0.109
2012/02/12,-0.143
2012/02/13,-0.484
2012/02/14,-0.892
2012/02/15,-1.178
2012/02/16,-1.098
2012/02/17,-0.536
2012/02/18,-0.092
2012/02/19,0.015
2012/02/20,0.035
2012/02/21,0.023
2012/02/22,0.044
2012/02/23,0.374
2012/02/24,0.696
2012/02/25,0.552
2012/02/26,0.113
2012/02/27,-0.083
2012/02/28,0.008
2012/02/29,0.016
2012/03/01,-0.048
2012/03/02,-0.096
2012/03/03,-0.193
2012/03/04,-0.173
2012/03/05,0.089
2012/03/06,0.319
2012/03/07,0.247
2012/03/08,0.032
2012/03/09,-0.094
2012/03/10,-0.117
2012/03/11,-0.062
2012/03/12,0.004
2012/03/13,0.233
2012/03/14,0.459
2012/03/15,0.46
2012/03/16,0.266
2012/03/17,-0.051
2012/03/18,-0.112
2012/03/19,-0.371
2012/03/20,-0.525
2012/03/21,-0.422
2012/03/22,-0.225
2012/03/23,-0.044
2012/03/24,-0.145
2012/03/25,-0.136
2012/03/26,-0.126
2012/03/27,0.037
2012/03/28,0.193
2012/03/29,0.2
2012/03/30,0.116
2012/03/31,0.072
2012/04/01,0.065
2012/04/02,0.044
2012/04/03,0.085
2012/04/04,0.08
2012/04/05,0.044
2012/04/06,-0.029
2012/04/07,-0.111
2012/04/08,-0.182
2012/04/09,-0.103
2012/04/10,0.036
2012/04/11,0.142
2012/04/12,0.093
2012/04/13,0.061
2012/04/14,0.068
2012/04/15,0.041
2012/04/16,0.035
2012/04/17,0.018
2012/04/18,0.083
2012/04/19,0.177
2012/04/20,0.276
2012/04/21,0.282
2012/04/22,0.104
2012/04/23,-0.162
2012/04/24,-0.3
2012/04/25,-0.116
2012/04/26,0.033
2012/04/27,0.074
2012/04/28,-0.076
2012/04/29,-0.173
2012/04/30,-0.172
2012/05/01,-0.065
2012/05/02,0.095
2012/05/03,0.173
2012/05/04,0.114
2012/05/05,0.035
2012/05/06,-0.04
2012/05/07,-0.033
2012/05/08,-0.003
2012/05/09,-0.017
2012/05/10,-0.1
2012/05/11,-0.164
2012/05/12,-0.099
2012/05/13,-0.015
2012/05/14,0.074
2012/05/15,0.081
2012/05/16,0.124
2012/05/17,0.116
2012/05/18,0.08
2012/05/19,0.049
2012/05/20,0.01
2012/05/21,-0.009
2012/05/22,-0.013
2012/05/23,0.015
2012/05/24,0.029
2012/05/25,0.033
2012/05/26,-0.01
2012/05/27,-0.008
2012/05/28,0.001
2012/05/29,0.036
2012/05/30,0.022
2012/05/31,0.025
2012/06/01,0.092
2012/06/02,0.119
2012/06/03,0.069
2012/06/04,0.006
2012/06/05,0.091
2012/06/06,0.223
2012/06/07,0.287
2012/06/08,0.259
2012/06/09,0.146
2012/06/10,-0.015
2012/06/11,-0.09
2012/06/12,0.051
2012/06/13,0.315
2012/06/14,0.42
2012/06/15,0.58
2012/06/16,0.621
2012/06/17,0.365
2012/06/18,0.028
2012/06/19,-0.046
2012/06/20,0.278
2012/06/21,0.42
2012/06/22,0.21
2012/06/23,-0.096
2012/06/24,-0.286
2012/06/25,-0.287
2012/06/26,-0.114
2012/06/27,0.164
2012/06/28,0.299
2012/06/29,0.253
2012/06/30,0.117
2012/07/01,0.033
2012/07/02,0.052
2012/07/03,-0.065
2012/07/04,-0.179
2012/07/05,-0.09
2012/07/06,0.054
2012/07/07,0.251
2012/07/08,0.191
2012/07/09,0.247
2012/07/10,0.38
2012/07/11,0.394
2012/07/12,0.561
2012/07/13,0.566
2012/07/14,0.396
2012/07/15,0.114
2012/07/16,0.415
2012/07/17,1.079
2012/07/18,1.373
2012/07/19,0.899
2012/07/20,0.045
2012/07/21,-0.253
2012/07/22,-0.356
2012/07/23,-0.256
2012/07/24,-0.18
2012/07/25,0.04
2012/07/26,0.411
2012/07/27,0.377
2012/07/28,0.22
2012/07/29,-0.051
2012/07/30,0.004
2012/07/31,0.32
2012/08/01,0.651
2012/08/02,1.138
2012/08/03,1.583
2012/08/04,1.532
2012/08/05,0.885
2012/08/06,0.065
2012/08/07,0.023
2012/08/08,0.151
2012/08/09,0.217
2012/08/10,0.288
2012/08/11,0.427
2012/08/12,0.487
2012/08/13,0.538
2012/08/14,0.609
2012/08/15,1.153
2012/08/16,1.544
2012/08/17,0.398
2012/08/18,-1.01
2012/08/19,-3.585
2012/08/20,-3.462
2012/08/21,-1.722
2012/08/22,0.071
2012/08/23,0.86
2012/08/24,0.362
2012/08/25,0.701
2012/08/26,0.695
2012/08/27,0.42
2012/08/28,0.388
2012/08/29,0.318
2012/08/30,0.012
2012/08/31,-0.482
2012/09/01,-0.866
2012/09/02,-0.68
2012/09/03,-0.098
2012/09/04,0.4
2012/09/05,0.59
2012/09/06,0.72
2012/09/07,0.641
2012/09/08,0.375
2012/09/09,-0.055
2012/09/10,-0.003
2012/09/11,0.173
2012/09/12,0.313
2012/09/13,0.219
2012/09/14,0.329
2012/09/15,0.402
2012/09/16,0.496
2012/09/17,0.31
2012/09/18,0.341
2012/09/19,0.592
2012/09/20,0.556
2012/09/21,0.293
2012/09/22,-0.146
2012/09/23,-0.22
2012/09/24,-0.258
2012/09/25,-0.107
2012/09/26,0.017
2012/09/27,0.214
2012/09/28,0.182
2012/09/29,0.174
2012/09/30,0.042
2012/10/01,0.044
2012/10/02,0.228
2012/10/03,0.484
2012/10/04,0.492
2012/10/05,0.115
2012/10/06,-0.218
2012/10/07,-0.714
2012/10/08,-0.911
2012/10/09,-0.831
2012/10/10,-0.145
2012/10/11,0.241
2012/10/12,0.242
2012/10/13,-0.077
2012/10/14,-0.28
2012/10/15,-0.352
2012/10/16,-0.087
2012/10/17,0.017
2012/10/18,0.168
2012/10/19,-0.006
2012/10/20,-0.077
2012/10/21,-0.189
2012/10/22,-0.167
2012/10/23,-0.043
2012/10/24,-0.035
2012/10/25,-0.415
2012/10/26,-1.185
2012/10/27,-1.434
2012/10/28,-0.776
2012/10/29,0.138
2012/10/30,0.523
2012/10/31,0.561
2012/11/01,0.225
2012/11/02,-0.219
2012/11/03,-0.485
2012/11/04,-0.15
2012/11/05,0.255
2012/11/06,0.258
2012/11/07,0.184
2012/11/08,0.148
2012/11/09,0.058
2012/11/10,-0.057
2012/11/11,-0.043
2012/11/12,0.052
2012/11/13,0.127
2012/11/14,0.096
2012/11/15,0.169
2012/11/16,0.496
2012/11/17,0.794
2012/11/18,0.628
2012/11/19,0.257
2012/11/20,-0.056
2012/11/21,0.015
2012/11/22,0.354
2012/11/23,0.645
2012/11/24,0.664
2012/11/25,0.361
2012/11/26,0.006
2012/11/27,-0.176
2012/11/28,-0.173
2012/11/29,0.035
2012/11/30,0.329
2012/12/01,0.29
2012/12/02,0.137
2012/12/03,0.039
2012/12/04,0.467
2012/12/05,0.854
2012/12/06,0.709
2012/12/07,0.369
2012/12/08,0.07
2012/12/09,0.105
2012/12/10,0.011
2012/12/11,0.069
2012/12/12,0.28
2012/12/13,0.289
2012/12/14,0.125
2012/12/15,-0.139
2012/12/16,-0.304
2012/12/17,-0.378
2012/12/18,-0.271
2012/12/19,0.054
2012/12/20,0.302
2012/12/21,0.265
2012/12/22,-0.013
2012/12/23,-0.185
2012/12/24,-0.164
2012/12/25,-0.051
2012/12/26,0.017
2012/12/27,0.066
2012/12/28,0.046
2012/12/29,0.041
2012/12/30,-0.012
2012/12/31,0.02
2013/01/01,-0.043
2013/01/02,-0.23
2013/01/03,-0.239
2013/01/04,-0.189
2013/01/05,-0.029
2013/01/06,-0.09
2013/01/07,-0.057
2013/01/08,0.233
2013/01/09,0.48
2013/01/10,0.59
2013/01/11,0.582
2013/01/12,0.378
2013/01/13,0.17
2013/01/14,-0.006
2013/01/15,-0.014
2013/01/16,0.277
2013/01/17,0.874
2013/01/18,1.335
2013/01/19,1.1
2013/01/20,0.479
2013/01/21,0.521
2013/01/22,1.343
2013/01/23,1.688
2013/01/24,1.114
2013/01/25,0.182
2013/01/26,0.143
2013/01/27,0.346
2013/01/28,0.889
2013/01/29,1.373
2013/01/30,1.69
2013/01/31,2.005
2013/02/01,1.679
2013/02/02,1.05
2013/02/03,0.302
2013/02/04,-0.102
2013/02/05,0.089
2013/02/06,0.455
2013/02/07,1.102
2013/02/08,1.879
2013/02/09,2.321
2013/02/10,2.043
2013/02/11,1.712
2013/02/12,1.311
2013/02/13,0.99
2013/02/14,1.459
2013/02/15,2.257
2013/02/16,2.292
2013/02/17,1.38
2013/02/18,0.161
2013/02/19,1.15
2013/02/20,2.396
2013/02/21,2.754
2013/02/22,1.561
2013/02/23,0.069
2013/02/24,-0.508
2013/02/25,-0.455
2013/02/26,0.131
2013/02/27,1.077
2013/02/28,2.566
2013/03/01,4.095
2013/03/02,3.269
2013/03/03,1.092
2013/03/04,0.117
2013/03/05,3.508
2013/03/06,6.532
2013/03/07,6.636
2013/03/08,4.663
2013/03/09,4.17
2013/03/10,4.428
2013/03/11,3.83
2013/03/12,0.948
2013/03/13,-1.632
2013/03/14,-1.817
2013/03/15,-0.512
2013/03/16,1.372
2013/03/17,0.628
2013/03/18,2.663
2013/03/19,7.223
2013/03/20,13.821
2013/03/21,17.729
2013/03/22,14.358
2013/03/23,5.864
2013/03/24,0.78
2013/03/25,3.405
2013/03/26,8.088
2013/03/27,14.467
2013/03/28,16.606
2013/03/29,14.887
2013/03/30,8.217
2013/03/31,3.298
2013/04/01,8.125
2013/04/02,20.295
2013/04/03,30.953
2013/04/04,28.846
2013/04/05,20.915
2013/04/06,14.111
2013/04/07,18.518
2013/04/08,34.896
2013/04/09,61.283
2013/04/10,36.419
2013/04/11,-48.56
2013/04/12,-102.951
2013/04/13,-80.064
2013/04/14,-23.151
2013/04/15,-5.338
2013/04/16,-23.392
2013/04/17,-14.115
2013/04/18,7.572
2013/04/19,31.657
2013/04/20,36.746
2013/04/21,19.615
2013/04/22,6.834
2013/04/23,6.3
2013/04/24,20.505
2013/04/25,26.205
2013/04/26,12.164
2013/04/27,-8.484
2013/04/28,-15.695
2013/04/29,-2.384
2013/04/30,8.148
2013/05/01,0.617
2013/05/02,-19.511
2013/05/03,-31.77
2013/05/04,-19.622
2013/05/05,2.414
2013/05/06,10.31
2013/05/07,5.335
2013/05/08,-3.869
2013/05/09,-4.585
2013/05/10,0.165
2013/05/11,2.908
2013/05/12,3.318
2013/05/13,1.701
2013/05/14,-3.867
2013/05/15,-7.162
2013/05/16,-5.241
2013/05/17,1.856
2013/05/18,8.24
2013/05/19,5.905
2013/05/20,2.708
2013/05/21,2.465
2013/05/22,3.78
2013/05/23,5.496
2013/05/24,9.324
2013/05/25,11.039
2013/05/26,10.054
2013/05/27,3.751
2013/05/28,-1.999
2013/05/29,-2.32
2013/05/30,-1.111
2013/05/31,0.698
2013/06/01,0.478
2013/06/02,-3.11
2013/06/03,-6.09
2013/06/04,-7.223
2013/06/05,-4.039
2013/06/06,-0.945
2013/06/07,-4.671
2013/06/08,-9.51
2013/06/09,-13.453
2013/06/10,-10.954
2013/06/11,-4.03
2013/06/12,2.115
2013/06/13,2.885
2013/06/14,-3.7
2013/06/15,-7.8
2013/06/16,-6.59
2013/06/17,-2.009
2013/06/18,3.412
2013/06/19,4.749
2013/06/20,4.98
2013/06/21,2.41
2013/06/22,-1.433
2013/06/23,-4.147
2013/06/24,-7.595
2013/06/25,-6.424
2013/06/26,-3.679
2013/06/27,-1.878
2013/06/28,-5.005
2013/06/29,-8.717
2013/06/30,-6.771
2013/07/01,-6.634
2013/07/02,-6.078
2013/07/03,-8.405
2013/07/04,-7.146
2013/07/05,-10.187
2013/07/06,-15.423
2013/07/07,-8.711
2013/07/08,0.532
2013/07/09,6.494
2013/07/10,6.238
2013/07/11,7.95
2013/07/12,12.505
2013/07/13,12.106
2013/07/14,6.657
2013/07/15,4.296
2013/07/16,1.83
2013/07/17,0.619
2013/07/18,-2.812
2013/07/19,-6.087
2013/07/20,-4.917
2013/07/21,-2.595
2013/07/22,0.262
2013/07/23,1.383
2013/07/24,2.536
2013/07/25,3.775
2013/07/26,3.953
2013/07/27,2.082
2013/07/28,0.478
2013/07/29,2.047
2013/07/30,4.544
2013/07/31,7.647
2013/08/01,4.634
2013/08/02,2.445
2013/08/03,-0.629
2013/08/04,-1.324
2013/08/05,-0.035
2013/08/06,1.52
2013/08/07,2.839
2013/08/08,0.472
2013/08/09,-2.713
2013/08/10,-4.009
2013/08/11,-2.893
2013/08/12,-0.189
2013/08/13,1.556
2013/08/14,3.254
2013/08/15,2.963
2013/08/16,1.606
2013/08/17,0.503
2013/08/18,-0.027
2013/08/19,1.452
2013/08/20,4.305
2013/08/21,8.185
2013/08/22,9.296
2013/08/23,5.014
2013/08/24,0.689
2013/08/25,0.368
2013/08/26,2.58
2013/08/27,6.076
2013/08/28,7.62
2013/08/29,7.09
2013/08/30,6.472
2013/08/31,6.786
2013/09/01,8.866
2013/09/02,7.241
2013/09/03,2.797
2013/09/04,-3.905
2013/09/05,-8.243
2013/09/06,-9.813
2013/09/07,-5.723
2013/09/08,-0.732
2013/09/09,2.794
2013/09/10,4.937
2013/09/11,5.119
2013/09/12,5.826
2013/09/13,4.109
2013/09/14,2.214
2013/09/15,0.023
2013/09/16,-0.27
2013/09/17,0.304
2013/09/18,1.343
2013/09/19,-1.273
2013/09/20,-3.244
2013/09/21,-3.928
2013/09/22,-0.993
2013/09/23,0.278
2013/09/24,0.201
2013/09/25,0.606
2013/09/26,1.366
2013/09/27,1.064
2013/09/28,1.06
2013/09/29,0.673
2013/09/30,0.676
2013/10/01,0.173
2013/10/02,-10.547
2013/10/03,-14.546
2013/10/04,-6.342
2013/10/05,6.533
2013/10/06,10.863
2013/10/07,3.374
2013/10/08,2.304
2013/10/09,3.525
2013/10/10,3.098
2013/10/11,2.217
2013/10/12,1.256
2013/10/13,3.319
2013/10/14,6.285
2013/10/15,10.59
2013/10/16,9.392
2013/10/17,8.588
2013/10/18,8.984
2013/10/19,17.672
2013/10/20,18.625
2013/10/21,21.087
2013/10/22,26.43
2013/10/23,34.097
2013/10/24,20.795
2013/10/25,-10.847
2013/10/26,-18.456
2013/10/27,-7.177
2013/10/28,18.573
2013/10/29,20.164
2013/10/30,17.141
2013/10/31,7.688
2013/11/01,4.737
2013/11/02,4.03
2013/11/03,6.83
2013/11/04,15.936
2013/11/05,31.803
2013/11/06,45.724
2013/11/07,60.219
2013/11/08,66.712
2013/11/09,86.699
2013/11/10,17.867
2013/11/11,15.895
2013/11/12,1.646
2013/11/13,77.141
2013/11/14,86.984
2013/11/15,75.125
2013/11/16,49.311
2013/11/17,52.258
2013/11/18,138.745
2013/11/19,183.542
2013/11/20,41.417
2013/11/21,49.045
2013/11/22,73.229
2013/11/23,243.971
2013/11/24,103
2013/11/25,47.98
2013/11/26,58.005
2013/11/27,188.752
2013/11/28,211.443
2013/11/29,185.022
2013/11/30,160.985
2013/12/01,-18.968
2013/12/02,-63.769
2013/12/03,-67.629
