Date,fee_to_reward90wmaUSD
2020/04/21,1.737
2020/04/22,1.734
2020/04/23,1.747
2020/04/24,1.755
2020/04/25,1.753
2020/04/26,1.742
2020/04/27,1.739
2020/04/28,1.732
2020/04/29,1.756
2020/04/30,1.848
2020/05/01,1.938
2020/05/02,1.976
2020/05/03,1.993
2020/05/04,2.024
2020/05/05,2.059
2020/05/06,2.092
2020/05/07,2.15
2020/05/08,2.233
2020/05/09,2.295
2020/05/10,2.313
2020/05/11,2.37
2020/05/12,2.559
2020/05/13,2.791
2020/05/14,3.113
2020/05/15,3.435
2020/05/16,3.642
2020/05/17,3.88
2020/05/18,4.189
2020/05/19,4.566
2020/05/20,4.957
2020/05/21,5.314
2020/05/22,5.641
2020/05/23,5.833
2020/05/24,5.946
2020/05/25,6.087
2020/05/26,6.201
2020/05/27,6.288
2020/05/28,6.405
2020/05/29,6.539
2020/05/30,6.581
2020/05/31,6.613
2020/06/01,6.7
2020/06/02,6.832
2020/06/03,6.914
2020/06/04,6.94
2020/06/05,6.934
2020/06/06,6.878
2020/06/07,6.822
2020/06/08,6.796
2020/06/09,6.757
2020/06/10,6.723
2020/06/11,6.68
2020/06/12,6.629
2020/06/13,6.562
2020/06/14,6.482
2020/06/15,6.453
2020/06/16,6.453
2020/06/17,6.456
2020/06/18,6.462
2020/06/19,6.466
2020/06/20,6.427
2020/06/21,6.372
2020/06/22,6.344
2020/06/23,6.328
2020/06/24,6.316
2020/06/25,6.297
2020/06/26,6.253
2020/06/27,6.196
2020/06/28,6.125
2020/06/29,6.088
2020/06/30,6.07
2020/07/01,6.081
2020/07/02,6.076
2020/07/03,6.068
2020/07/04,6.017
2020/07/05,5.949
2020/07/06,5.909
2020/07/07,5.873
2020/07/08,5.856
2020/07/09,5.845
2020/07/10,5.822
2020/07/11,5.768
2020/07/12,5.698
2020/07/13,5.665
2020/07/14,5.682
2020/07/15,5.706
2020/07/16,5.762
2020/07/17,5.839
2020/07/18,5.894
2020/07/19,5.876
2020/07/20,5.92
2020/07/21,6.036
2020/07/22,6.198
2020/07/23,6.356
2020/07/24,6.451
2020/07/25,6.504
2020/07/26,6.511
2020/07/27,6.613
2020/07/28,6.835
2020/07/29,7.027
2020/07/30,7.253
2020/07/31,7.425
2020/08/01,7.545
2020/08/02,7.614
2020/08/03,7.695
2020/08/04,7.763
2020/08/05,7.907
2020/08/06,8.099
2020/08/07,8.197
2020/08/08,8.196
2020/08/09,8.146
2020/08/10,8.261
2020/08/11,8.377
2020/08/12,8.442
2020/08/13,8.493
2020/08/14,8.516
2020/08/15,8.479
2020/08/16,8.432
2020/08/17,8.465
2020/08/18,8.629
2020/08/19,8.779
2020/08/20,8.884
2020/08/21,8.987
2020/08/22,9.036
2020/08/23,8.992
2020/08/24,8.996
2020/08/25,9.051
2020/08/26,9.123
2020/08/27,9.246
2020/08/28,9.28
2020/08/29,9.259
2020/08/30,9.254
2020/08/31,9.281
2020/09/01,9.367
2020/09/02,9.47
2020/09/03,9.614
2020/09/04,9.783
2020/09/05,9.87
2020/09/06,9.846
2020/09/07,9.845
2020/09/08,9.84
2020/09/09,9.851
2020/09/10,9.889
2020/09/11,9.923
2020/09/12,9.851
2020/09/13,9.765
2020/09/14,9.719
2020/09/15,9.692
2020/09/16,9.667
2020/09/17,9.61
2020/09/18,9.559
2020/09/19,9.476
2020/09/20,9.365
2020/09/21,9.314
2020/09/22,9.308
2020/09/23,9.332
2020/09/24,9.332
2020/09/25,9.287
2020/09/26,9.185
2020/09/27,9.073
2020/09/28,9.022
2020/09/29,9.015
2020/09/30,9.013
2020/10/01,9.071
2020/10/02,9.148
2020/10/03,9.102
2020/10/04,9.016
2020/10/05,9.035
2020/10/06,9.099
2020/10/07,9.124
2020/10/08,9.119
2020/10/09,9.154
2020/10/10,9.114
2020/10/11,9.024
2020/10/12,8.974
2020/10/13,8.908
2020/10/14,8.855
2020/10/15,8.81
2020/10/16,8.735
2020/10/17,8.6
2020/10/18,8.491
2020/10/19,8.414
2020/10/20,8.378
2020/10/21,8.446
2020/10/22,8.598
2020/10/23,8.718
2020/10/24,8.706
2020/10/25,8.675
2020/10/26,8.772
2020/10/27,9.084
2020/10/28,9.459
2020/10/29,9.856
2020/10/30,10.243
2020/10/31,10.622
2020/11/01,10.806
2020/11/02,11.154
2020/11/03,11.471
2020/11/04,11.616
2020/11/05,11.87
2020/11/06,12.077
2020/11/07,12.124
2020/11/08,12.105
2020/11/09,12.108
2020/11/10,12.188
2020/11/11,12.183
2020/11/12,12.151
2020/11/13,12.141
2020/11/14,12.04
2020/11/15,11.896
2020/11/16,11.828
2020/11/17,11.778
2020/11/18,11.73
2020/11/19,11.715
2020/11/20,11.632
2020/11/21,11.493
2020/11/22,11.325
2020/11/23,11.222
2020/11/24,11.195
2020/11/25,11.17
2020/11/26,11.161
2020/11/27,11.11
2020/11/28,11.004
2020/11/29,10.866
2020/11/30,10.843
2020/12/01,10.909
2020/12/02,10.987
2020/12/03,11.045
2020/12/04,11.056
2020/12/05,10.989
2020/12/06,10.882
2020/12/07,10.807
2020/12/08,10.746
2020/12/09,10.691
2020/12/10,10.648
2020/12/11,10.591
2020/12/12,10.495
2020/12/13,10.356
2020/12/14,10.267
2020/12/15,10.207
2020/12/16,10.165
2020/12/17,10.311
2020/12/18,10.45
2020/12/19,10.459
2020/12/20,10.387
2020/12/21,10.464
2020/12/22,10.517
2020/12/23,10.568
2020/12/24,10.596
2020/12/25,10.565
2020/12/26,10.494
2020/12/27,10.455
2020/12/28,10.416
2020/12/29,10.398
2020/12/30,10.356
2020/12/31,10.335
2021/01/01,10.207
2021/01/02,10.142
2021/01/03,10.081
2021/01/04,10.046
2021/01/05,10.037
2021/01/06,10.03
2021/01/07,10.024
2021/01/08,10.069
2021/01/09,10.08
2021/01/10,10.027
2021/01/11,10.058
2021/01/12,10.15
2021/01/13,10.184
2021/01/14,10.234
2021/01/15,10.279
2021/01/16,10.224
2021/01/17,10.138
2021/01/18,10.077
2021/01/19,10.036
2021/01/20,9.999
2021/01/21,10.038
2021/01/22,10.045
2021/01/23,9.958
2021/01/24,9.848
2021/01/25,9.83
2021/01/26,9.754
2021/01/27,9.705
2021/01/28,9.664
2021/01/29,9.766
2021/01/30,9.849
2021/01/31,9.847
2021/02/01,9.949
2021/02/02,10.028
2021/02/03,10.087
2021/02/04,10.188
2021/02/05,10.239
2021/02/06,10.261
2021/02/07,10.224
2021/02/08,10.27
2021/02/09,10.455
2021/02/10,10.59
2021/02/11,10.787
2021/02/12,10.979
2021/02/13,11.041
2021/02/14,11.043
2021/02/15,11.073
2021/02/16,11.152
2021/02/17,11.238
2021/02/18,11.336
2021/02/19,11.426
2021/02/20,11.503
2021/02/21,11.524
2021/02/22,11.592
2021/02/23,11.772
2021/02/24,11.887
2021/02/25,11.946
2021/02/26,12.028
2021/02/27,11.997
2021/02/28,11.956
2021/03/01,11.999
2021/03/02,12.04
2021/03/03,12.067
2021/03/04,12.096
2021/03/05,12.093
2021/03/06,12.015
2021/03/07,11.93
2021/03/08,11.873
2021/03/09,11.863
2021/03/10,11.85
2021/03/11,11.865
2021/03/12,11.861
2021/03/13,11.867
2021/03/14,11.798
2021/03/15,11.786
2021/03/16,11.767
2021/03/17,11.757
2021/03/18,11.784
2021/03/19,11.779
2021/03/20,11.706
2021/03/21,11.584
2021/03/22,11.517
2021/03/23,11.434
2021/03/24,11.364
2021/03/25,11.296
2021/03/26,11.242
2021/03/27,11.135
2021/03/28,11.012
2021/03/29,10.942
2021/03/30,10.909
2021/03/31,10.874
2021/04/01,10.829
2021/04/02,10.789
2021/04/03,10.749
2021/04/04,10.655
2021/04/05,10.605
2021/04/06,10.593
2021/04/07,10.555
2021/04/08,10.528
2021/04/09,10.525
2021/04/10,10.467
2021/04/11,10.367
2021/04/12,10.329
2021/04/13,10.315
2021/04/14,10.381
2021/04/15,10.419
2021/04/16,10.573
2021/04/17,10.822
2021/04/18,11.054
2021/04/19,11.383
2021/04/20,11.732
2021/04/21,12.109
2021/04/22,12.4
2021/04/23,12.669
2021/04/24,12.745
2021/04/25,12.731
2021/04/26,12.879
2021/04/27,12.945
2021/04/28,12.961
2021/04/29,13.036
2021/04/30,13.059
2021/05/01,13.014
2021/05/02,12.887
2021/05/03,12.813
2021/05/04,12.716
2021/05/05,12.647
2021/05/06,12.581
2021/05/07,12.504
2021/05/08,12.4
2021/05/09,12.254
2021/05/10,12.167
2021/05/11,12.056
2021/05/12,11.938
2021/05/13,11.823
2021/05/14,11.742
2021/05/15,11.65
2021/05/16,11.523
2021/05/17,11.469
2021/05/18,11.428
2021/05/19,11.474
2021/05/20,11.571
2021/05/21,11.669
2021/05/22,11.688
2021/05/23,11.651
2021/05/24,11.638
2021/05/25,11.608
2021/05/26,11.562
2021/05/27,11.496
2021/05/28,11.437
2021/05/29,11.325
2021/05/30,11.165
2021/05/31,11.029
2021/06/01,10.898
2021/06/02,10.762
2021/06/03,10.637
2021/06/04,10.508
2021/06/05,10.349
2021/06/06,10.165
2021/06/07,10.019
2021/06/08,9.867
2021/06/09,9.726
2021/06/10,9.628
2021/06/11,9.529
2021/06/12,9.394
2021/06/13,9.229
2021/06/14,9.1
2021/06/15,8.978
2021/06/16,8.865
2021/06/17,8.729
2021/06/18,8.598
2021/06/19,8.464
2021/06/20,8.323
2021/06/21,8.237
2021/06/22,8.195
2021/06/23,8.161
2021/06/24,8.099
2021/06/25,8.019
2021/06/26,7.917
2021/06/27,7.853
2021/06/28,7.837
2021/06/29,7.815
2021/06/30,7.823
2021/07/01,7.852
2021/07/02,7.859
2021/07/03,7.799
2021/07/04,7.712
2021/07/05,7.62
2021/07/06,7.521
2021/07/07,7.415
2021/07/08,7.279
2021/07/09,7.142
2021/07/10,6.979
2021/07/11,6.826
2021/07/12,6.702
2021/07/13,6.58
2021/07/14,6.433
2021/07/15,6.299
2021/07/16,6.147
2021/07/17,5.991
2021/07/18,5.838
2021/07/19,5.701
2021/07/20,5.582
2021/07/21,5.454
2021/07/22,5.329
2021/07/23,5.227
2021/07/24,5.108
2021/07/25,4.985
2021/07/26,4.885
2021/07/27,4.78
2021/07/28,4.679
2021/07/29,4.58
2021/07/30,4.482
2021/07/31,4.381
2021/08/01,4.278
2021/08/02,4.187
2021/08/03,4.092
2021/08/04,4.011
2021/08/05,3.926
2021/08/06,3.841
2021/08/07,3.749
2021/08/08,3.658
2021/08/09,3.577
2021/08/10,3.497
2021/08/11,3.419
2021/08/12,3.342
2021/08/13,3.293
2021/08/14,3.211
2021/08/15,3.127
2021/08/16,3.061
2021/08/17,2.993
2021/08/18,2.936
2021/08/19,2.872
2021/08/20,2.817
2021/08/21,2.754
2021/08/22,2.694
2021/08/23,2.638
2021/08/24,2.591
2021/08/25,2.541
2021/08/26,2.493
2021/08/27,2.446
2021/08/28,2.399
2021/08/29,2.346
2021/08/30,2.307
2021/08/31,2.269
2021/09/01,2.244
2021/09/02,2.221
2021/09/03,2.195
2021/09/04,2.154
2021/09/05,2.108
2021/09/06,2.076
2021/09/07,2.051
2021/09/08,2.02
2021/09/09,1.991
2021/09/10,1.963
2021/09/11,1.925
2021/09/12,1.882
2021/09/13,1.853
2021/09/14,1.822
2021/09/15,1.803
2021/09/16,1.785
2021/09/17,1.761
2021/09/18,1.727
2021/09/19,1.687
2021/09/20,1.659
2021/09/21,1.644
2021/09/22,1.626
2021/09/23,1.602
2021/09/24,1.587
2021/09/25,1.557
2021/09/26,1.528
2021/09/27,1.509
2021/09/28,1.494
2021/09/29,1.48
2021/09/30,1.468
2021/10/01,1.469
2021/10/02,1.451
2021/10/03,1.437
2021/10/04,1.432
2021/10/05,1.429
2021/10/06,1.442
2021/10/07,1.473
2021/10/08,1.498
2021/10/09,1.498
2021/10/10,1.491
2021/10/11,1.507
2021/10/12,1.522
2021/10/13,1.524
2021/10/14,1.532
2021/10/15,1.549
2021/10/16,1.556
2021/10/17,1.548
2021/10/18,1.552
2021/10/19,1.552
2021/10/20,1.563
2021/10/21,1.577
2021/10/22,1.58
2021/10/23,1.573
2021/10/24,1.561
2021/10/25,1.555
2021/10/26,1.554
2021/10/27,1.549
2021/10/28,1.545
2021/10/29,1.544
2021/10/30,1.535
2021/10/31,1.525
2021/11/01,1.528
2021/11/02,1.533
2021/11/03,1.535
2021/11/04,1.542
2021/11/05,1.548
2021/11/06,1.539
2021/11/07,1.528
2021/11/08,1.536
2021/11/09,1.555
2021/11/10,1.564
2021/11/11,1.565
2021/11/12,1.568
2021/11/13,1.559
2021/11/14,1.545
2021/11/15,1.54
2021/11/16,1.537
2021/11/17,1.535
2021/11/18,1.53
2021/11/19,1.531
2021/11/20,1.528
2021/11/21,1.519
2021/11/22,1.516
2021/11/23,1.515
2021/11/24,1.513
2021/11/25,1.519
2021/11/26,1.524
2021/11/27,1.51
2021/11/28,1.495
2021/11/29,1.489
2021/11/30,1.488
2021/12/01,1.506
2021/12/02,1.515
2021/12/03,1.509
2021/12/04,1.515
2021/12/05,1.527
2021/12/06,1.519
2021/12/07,1.511
2021/12/08,1.499
2021/12/09,1.492
2021/12/10,1.485
2021/12/11,1.47
2021/12/12,1.453
2021/12/13,1.452
