Date,price7stdUSD
2010/10/24,0.008
2010/10/25,0.01
2010/10/26,0.026
2010/10/27,0.046
2010/10/28,0.058
2010/10/29,0.064
2010/10/30,0.064
2010/10/31,0.057
2010/11/01,0.035
2010/11/02,0.018
2010/11/03,0.011
2010/11/04,0.017
2010/11/05,0.03
2010/11/06,0.09
2010/11/07,0.153
2010/11/08,0.147
2010/11/09,0.138
2010/11/10,0.129
2010/11/11,0.126
2010/11/12,0.123
2010/11/13,0.118
2010/11/14,0.053
2010/11/15,0.045
2010/11/16,0.044
2010/11/17,0.043
2010/11/18,0.038
2010/11/19,0.039
2010/11/20,0.039
2010/11/21,0.039
2010/11/22,0.041
2010/11/23,0.041
2010/11/24,0.025
2010/11/25,0.006
2010/11/26,0.004
2010/11/27,0.004
2010/11/28,0.004
2010/11/29,0.019
2010/11/30,0.045
2010/12/01,0.054
2010/12/02,0.052
2010/12/03,0.047
2010/12/04,0.039
2010/12/05,0.034
2010/12/06,0.03
2010/12/07,0.031
2010/12/08,0.032
2010/12/09,0.031
2010/12/10,0.025
2010/12/11,0.022
2010/12/12,0.021
2010/12/13,0.021
2010/12/14,0.025
2010/12/15,0.026
2010/12/16,0.03
2010/12/17,0.026
2010/12/18,0.024
2010/12/19,0.017
2010/12/20,0.009
2010/12/21,0.008
2010/12/22,0.007
2010/12/23,0.006
2010/12/24,0.006
2010/12/25,0.005
2010/12/26,0.007
2010/12/27,0.008
2010/12/28,0.017
2010/12/29,0.026
2010/12/30,0.034
2010/12/31,0.037
2011/01/01,0.034
2011/01/02,0.029
2011/01/03,0.018
2011/01/04,0.009
2011/01/05,0.004
2011/01/06,0.005
2011/01/07,0.01
2011/01/08,0.016
2011/01/09,0.022
2011/01/10,0.023
2011/01/11,0.024
2011/01/12,0.019
2011/01/13,0.011
2011/01/14,0.027
2011/01/15,0.051
2011/01/16,0.062
2011/01/17,0.06
2011/01/18,0.059
2011/01/19,0.062
2011/01/20,0.055
2011/01/21,0.064
2011/01/22,0.076
2011/01/23,0.091
2011/01/24,0.098
2011/01/25,0.089
2011/01/26,0.055
2011/01/27,0.024
2011/01/28,0.021
2011/01/29,0.024
2011/01/30,0.033
2011/01/31,0.059
2011/02/01,0.139
2011/02/02,0.209
2011/02/03,0.229
2011/02/04,0.246
2011/02/05,0.272
2011/02/06,0.262
2011/02/07,0.205
2011/02/08,0.172
2011/02/09,0.181
2011/02/10,0.159
2011/02/11,0.122
2011/02/12,0.123
2011/02/13,0.122
2011/02/14,0.098
2011/02/15,0.038
2011/02/16,0.021
2011/02/17,0.018
2011/02/18,0.059
2011/02/19,0.116
2011/02/20,0.136
2011/02/21,0.164
2011/02/22,0.159
2011/02/23,0.129
2011/02/24,0.092
2011/02/25,0.084
2011/02/26,0.087
2011/02/27,0.088
2011/02/28,0.07
2011/03/01,0.059
2011/03/02,0.058
2011/03/03,0.046
2011/03/04,0.042
2011/03/05,0.038
2011/03/06,0.035
2011/03/07,0.034
2011/03/08,0.039
2011/03/09,0.044
2011/03/10,0.036
2011/03/11,0.034
2011/03/12,0.03
2011/03/13,0.028
2011/03/14,0.028
2011/03/15,0.027
2011/03/16,0.024
2011/03/17,0.042
2011/03/18,0.053
2011/03/19,0.083
2011/03/20,0.1
2011/03/21,0.097
2011/03/22,0.08
2011/03/23,0.068
2011/03/24,0.073
2011/03/25,0.089
2011/03/26,0.095
2011/03/27,0.079
2011/03/28,0.061
2011/03/29,0.055
2011/03/30,0.064
2011/03/31,0.068
2011/04/01,0.059
2011/04/02,0.032
2011/04/03,0.022
2011/04/04,0.042
2011/04/05,0.064
2011/04/06,0.061
2011/04/07,0.055
2011/04/08,0.052
2011/04/09,0.045
2011/04/10,0.033
2011/04/11,0.034
2011/04/12,0.051
2011/04/13,0.105
2011/04/14,0.166
2011/04/15,0.201
2011/04/16,0.212
2011/04/17,0.215
2011/04/18,0.206
2011/04/19,0.19
2011/04/20,0.16
2011/04/21,0.144
2011/04/22,0.168
2011/04/23,0.288
2011/04/24,0.415
2011/04/25,0.428
2011/04/26,0.437
2011/04/27,0.434
2011/04/28,0.43
2011/04/29,0.643
2011/04/30,1.091
2011/05/01,1.305
2011/05/02,1.269
2011/05/03,1.15
2011/05/04,0.939
2011/05/05,0.551
2011/05/06,0.191
2011/05/07,0.236
2011/05/08,0.352
2011/05/09,0.375
2011/05/10,0.938
2011/05/11,1.59
2011/05/12,1.919
2011/05/13,2.55
2011/05/14,2.85
2011/05/15,2.57
2011/05/16,2.017
2011/05/17,1.543
2011/05/18,1.13
2011/05/19,0.645
2011/05/20,0.985
2011/05/21,1.149
2011/05/22,1.184
2011/05/23,1.04
2011/05/24,0.885
2011/05/25,1.26
2011/05/26,1.75
2011/05/27,1.895
2011/05/28,1.604
2011/05/29,1.223
2011/05/30,0.895
2011/05/31,0.493
2011/06/01,0.495
2011/06/02,1.123
2011/06/03,2.712
2011/06/04,5.496
2011/06/05,7.09
2011/06/06,7.487
2011/06/07,8.245
2011/06/08,10.165
2011/06/09,11.092
2011/06/10,9.705
2011/06/11,8.925
2011/06/12,9.32
2011/06/13,8.909
2011/06/14,9.132
2011/06/15,8.584
2011/06/16,5.717
2011/06/17,2.512
2011/06/18,2.702
2011/06/19,2.575
2011/06/20,2.473
2011/06/21,2.009
2011/06/22,1.154
2011/06/23,0.596
2011/06/24,0.428
2011/06/25,0.126
2011/06/26,0.014
2011/06/27,0.278
2011/06/28,0.279
2011/06/29,0.271
2011/06/30,0.39
2011/07/01,0.829
2011/07/02,1.147
2011/07/03,1.227
2011/07/04,1.57
2011/07/05,2.152
2011/07/06,2.008
2011/07/07,1.6
2011/07/08,1.378
2011/07/09,1.208
2011/07/10,0.93
2011/07/11,0.912
2011/07/12,0.586
2011/07/13,0.518
2011/07/14,0.52
2011/07/15,0.546
2011/07/16,0.616
2011/07/17,0.628
2011/07/18,0.554
2011/07/19,0.491
2011/07/20,0.446
2011/07/21,0.378
2011/07/22,0.317
2011/07/23,0.3
2011/07/24,0.305
2011/07/25,0.246
2011/07/26,0.266
2011/07/27,0.276
2011/07/28,0.269
2011/07/29,0.339
2011/07/30,0.389
2011/07/31,0.446
2011/08/01,0.488
2011/08/02,0.787
2011/08/03,1.984
2011/08/04,2.72
2011/08/05,2.925
2011/08/06,3.619
2011/08/07,4.004
2011/08/08,3.495
2011/08/09,2.46
2011/08/10,2.236
2011/08/11,2.172
2011/08/12,1.942
2011/08/13,1.988
2011/08/14,1.585
2011/08/15,1.241
2011/08/16,1.155
2011/08/17,1.234
2011/08/18,1.184
2011/08/19,0.902
2011/08/20,0.618
2011/08/21,0.462
2011/08/22,0.441
2011/08/23,0.47
2011/08/24,0.48
2011/08/25,0.785
2011/08/26,1.659
2011/08/27,2.156
2011/08/28,2.14
2011/08/29,1.961
2011/08/30,1.675
2011/08/31,1.134
2011/09/01,0.577
2011/09/02,0.558
2011/09/03,0.533
2011/09/04,0.543
2011/09/05,0.583
2011/09/06,0.864
2011/09/07,1.113
2011/09/08,1.313
2011/09/09,1.762
2011/09/10,2.181
2011/09/11,2.035
2011/09/12,1.669
2011/09/13,1.419
2011/09/14,1.132
2011/09/15,0.762
2011/09/16,0.881
2011/09/17,0.918
2011/09/18,0.965
2011/09/19,0.807
2011/09/20,0.745
2011/09/21,0.807
2011/09/22,0.829
2011/09/23,0.736
2011/09/24,0.547
2011/09/25,0.375
2011/09/26,0.476
2011/09/27,0.591
2011/09/28,0.553
2011/09/29,0.581
2011/09/30,0.516
2011/10/01,0.376
2011/10/02,0.232
2011/10/03,0.211
2011/10/04,0.208
2011/10/05,0.191
2011/10/06,0.178
2011/10/07,0.372
2011/10/08,0.609
2011/10/09,0.744
2011/10/10,0.749
2011/10/11,0.701
2011/10/12,0.56
2011/10/13,0.319
2011/10/14,0.102
2011/10/15,0.121
2011/10/16,0.26
2011/10/17,0.677
2011/10/18,1.141
2011/10/19,1.375
2011/10/20,1.408
2011/10/21,1.25
2011/10/22,0.937
2011/10/23,0.642
2011/10/24,0.58
2011/10/25,0.566
2011/10/26,0.508
2011/10/27,0.388
2011/10/28,0.324
2011/10/29,0.465
2011/10/30,0.561
2011/10/31,0.565
2011/11/01,0.448
2011/11/02,0.319
2011/11/03,0.202
2011/11/04,0.193
2011/11/05,0.218
2011/11/06,0.196
2011/11/07,0.198
2011/11/08,0.187
2011/11/09,0.161
2011/11/10,0.132
2011/11/11,0.082
2011/11/12,0.085
2011/11/13,0.086
2011/11/14,0.283
2011/11/15,0.532
2011/11/16,0.57
2011/11/17,0.597
2011/11/18,0.644
2011/11/19,0.574
2011/11/20,0.333
2011/11/21,0.232
2011/11/22,0.234
2011/11/23,0.195
2011/11/24,0.182
2011/11/25,0.222
2011/11/26,0.193
2011/11/27,0.17
2011/11/28,0.15
2011/11/29,0.188
2011/11/30,0.297
2011/12/01,0.413
2011/12/02,0.489
2011/12/03,0.461
2011/12/04,0.38
2011/12/05,0.271
2011/12/06,0.186
2011/12/07,0.18
2011/12/08,0.173
2011/12/09,0.136
2011/12/10,0.146
2011/12/11,0.166
2011/12/12,0.174
2011/12/13,0.194
2011/12/14,0.198
2011/12/15,0.177
2011/12/16,0.128
2011/12/17,0.036
2011/12/18,0.024
2011/12/19,0.117
2011/12/20,0.381
2011/12/21,0.56
2011/12/22,0.616
2011/12/23,0.624
2011/12/24,0.568
2011/12/25,0.432
2011/12/26,0.239
2011/12/27,0.177
2011/12/28,0.187
2011/12/29,0.182
2011/12/30,0.164
2011/12/31,0.27
2012/01/01,0.609
2012/01/02,0.863
2012/01/03,0.869
2012/01/04,0.86
2012/01/05,1.211
2012/01/06,1.501
2012/01/07,1.518
2012/01/08,1.564
2012/01/09,1.467
2012/01/10,1.092
2012/01/11,0.465
2012/01/12,0.358
2012/01/13,0.359
2012/01/14,0.363
2012/01/15,0.333
2012/01/16,0.356
2012/01/17,0.479
2012/01/18,0.798
2012/01/19,0.783
2012/01/20,0.769
2012/01/21,0.753
2012/01/22,0.622
2012/01/23,0.422
2012/01/24,0.428
2012/01/25,0.255
2012/01/26,0.55
2012/01/27,0.771
2012/01/28,0.809
2012/01/29,0.791
2012/01/30,0.681
2012/01/31,0.416
2012/02/01,0.28
2012/02/02,0.49
2012/02/03,0.521
2012/02/04,0.506
2012/02/05,0.463
2012/02/06,0.416
2012/02/07,0.376
2012/02/08,0.396
2012/02/09,0.324
2012/02/10,0.257
2012/02/11,0.208
2012/02/12,0.213
2012/02/13,0.286
2012/02/14,0.624
2012/02/15,1.006
2012/02/16,1.198
2012/02/17,1.163
2012/02/18,1.018
2012/02/19,0.779
2012/02/20,0.378
2012/02/21,0.068
2012/02/22,0.048
2012/02/23,0.288
2012/02/24,0.522
2012/02/25,0.568
2012/02/26,0.549
2012/02/27,0.524
2012/02/28,0.414
2012/02/29,0.163
2012/03/01,0.106
2012/03/02,0.078
2012/03/03,0.163
2012/03/04,0.187
2012/03/05,0.176
2012/03/06,0.205
2012/03/07,0.224
2012/03/08,0.231
2012/03/09,0.229
2012/03/10,0.167
2012/03/11,0.094
2012/03/12,0.094
2012/03/13,0.143
2012/03/14,0.319
2012/03/15,0.41
2012/03/16,0.439
2012/03/17,0.397
2012/03/18,0.316
2012/03/19,0.274
2012/03/20,0.427
2012/03/21,0.473
2012/03/22,0.483
2012/03/23,0.445
2012/03/24,0.371
2012/03/25,0.215
2012/03/26,0.156
2012/03/27,0.151
2012/03/28,0.142
2012/03/29,0.151
2012/03/30,0.179
2012/03/31,0.207
2012/04/01,0.185
2012/04/02,0.106
2012/04/03,0.108
2012/04/04,0.11
2012/04/05,0.086
2012/04/06,0.074
2012/04/07,0.096
2012/04/08,0.146
2012/04/09,0.151
2012/04/10,0.134
2012/04/11,0.123
2012/04/12,0.124
2012/04/13,0.118
2012/04/14,0.131
2012/04/15,0.091
2012/04/16,0.074
2012/04/17,0.057
2012/04/18,0.08
2012/04/19,0.135
2012/04/20,0.209
2012/04/21,0.277
2012/04/22,0.271
2012/04/23,0.235
2012/04/24,0.211
2012/04/25,0.195
2012/04/26,0.197
2012/04/27,0.189
2012/04/28,0.124
2012/04/29,0.117
2012/04/30,0.145
2012/05/01,0.152
2012/05/02,0.137
2012/05/03,0.133
2012/05/04,0.127
2012/05/05,0.132
2012/05/06,0.117
2012/05/07,0.078
2012/05/08,0.04
2012/05/09,0.036
2012/05/10,0.081
2012/05/11,0.123
2012/05/12,0.125
2012/05/13,0.123
2012/05/14,0.11
2012/05/15,0.093
2012/05/16,0.102
2012/05/17,0.13
2012/05/18,0.128
2012/05/19,0.124
2012/05/20,0.093
2012/05/21,0.056
2012/05/22,0.03
2012/05/23,0.016
2012/05/24,0.02
2012/05/25,0.025
2012/05/26,0.025
2012/05/27,0.025
2012/05/28,0.023
2012/05/29,0.021
2012/05/30,0.023
2012/05/31,0.03
2012/06/01,0.078
2012/06/02,0.102
2012/06/03,0.099
2012/06/04,0.095
2012/06/05,0.129
2012/06/06,0.178
2012/06/07,0.222
2012/06/08,0.281
2012/06/09,0.296
2012/06/10,0.248
2012/06/11,0.163
2012/06/12,0.126
2012/06/13,0.205
2012/06/14,0.297
2012/06/15,0.485
2012/06/16,0.662
2012/06/17,0.647
2012/06/18,0.539
2012/06/19,0.43
2012/06/20,0.378
2012/06/21,0.312
2012/06/22,0.296
2012/06/23,0.296
2012/06/24,0.274
2012/06/25,0.241
2012/06/26,0.249
2012/06/27,0.243
2012/06/28,0.223
2012/06/29,0.228
2012/06/30,0.263
2012/07/01,0.26
2012/07/02,0.199
2012/07/03,0.081
2012/07/04,0.126
2012/07/05,0.127
2012/07/06,0.131
2012/07/07,0.15
2012/07/08,0.184
2012/07/09,0.26
2012/07/10,0.387
2012/07/11,0.414
2012/07/12,0.536
2012/07/13,0.653
2012/07/14,0.63
2012/07/15,0.538
2012/07/16,0.608
2012/07/17,0.895
2012/07/18,1.093
2012/07/19,1.185
2012/07/20,1.133
2012/07/21,0.943
2012/07/22,0.546
2012/07/23,0.355
2012/07/24,0.38
2012/07/25,0.321
2012/07/26,0.246
2012/07/27,0.305
2012/07/28,0.342
2012/07/29,0.343
2012/07/30,0.267
2012/07/31,0.304
2012/08/01,0.442
2012/08/02,0.828
2012/08/03,1.363
2012/08/04,1.638
2012/08/05,1.615
2012/08/06,1.391
2012/08/07,1.11
2012/08/08,0.653
2012/08/09,0.197
2012/08/10,0.257
2012/08/11,0.412
2012/08/12,0.488
2012/08/13,0.571
2012/08/14,0.712
2012/08/15,1.022
2012/08/16,1.386
2012/08/17,1.258
2012/08/18,1.197
2012/08/19,2.095
2012/08/20,2.956
2012/08/21,3.119
2012/08/22,3.019
2012/08/23,2.277
2012/08/24,1.504
2012/08/25,0.887
2012/08/26,0.991
2012/08/27,0.688
2012/08/28,0.769
2012/08/29,0.673
2012/08/30,0.396
2012/08/31,0.34
2012/09/01,0.577
2012/09/02,0.695
2012/09/03,0.689
2012/09/04,0.593
2012/09/05,0.504
2012/09/06,0.654
2012/09/07,0.792
2012/09/08,0.745
2012/09/09,0.589
2012/09/10,0.473
2012/09/11,0.312
2012/09/12,0.208
2012/09/13,0.235
2012/09/14,0.353
2012/09/15,0.469
2012/09/16,0.497
2012/09/17,0.483
2012/09/18,0.528
2012/09/19,0.65
2012/09/20,0.613
2012/09/21,0.555
2012/09/22,0.476
2012/09/23,0.369
2012/09/24,0.255
2012/09/25,0.234
2012/09/26,0.213
2012/09/27,0.174
2012/09/28,0.152
2012/09/29,0.194
2012/09/30,0.208
2012/10/01,0.172
2012/10/02,0.228
2012/10/03,0.371
2012/10/04,0.437
2012/10/05,0.414
2012/10/06,0.379
2012/10/07,0.488
2012/10/08,0.725
2012/10/09,0.872
2012/10/10,0.828
2012/10/11,0.69
2012/10/12,0.513
2012/10/13,0.234
2012/10/14,0.218
2012/10/15,0.265
2012/10/16,0.26
2012/10/17,0.257
2012/10/18,0.205
2012/10/19,0.128
2012/10/20,0.111
2012/10/21,0.138
2012/10/22,0.152
2012/10/23,0.152
2012/10/24,0.161
2012/10/25,0.34
2012/10/26,0.83
2012/10/27,1.156
2012/10/28,1.198
2012/10/29,1.116
2012/10/30,0.92
2012/10/31,0.653
2012/11/01,0.506
2012/11/02,0.505
2012/11/03,0.38
2012/11/04,0.337
2012/11/05,0.332
2012/11/06,0.335
2012/11/07,0.279
2012/11/08,0.294
2012/11/09,0.237
2012/11/10,0.133
2012/11/11,0.097
2012/11/12,0.075
2012/11/13,0.078
2012/11/14,0.092
2012/11/15,0.155
2012/11/16,0.395
2012/11/17,0.621
2012/11/18,0.683
2012/11/19,0.679
2012/11/20,0.615
2012/11/21,0.456
2012/11/22,0.331
2012/11/23,0.465
2012/11/24,0.579
2012/11/25,0.626
2012/11/26,0.588
2012/11/27,0.463
2012/11/28,0.228
2012/11/29,0.144
2012/11/30,0.201
2012/12/01,0.24
2012/12/02,0.257
2012/12/03,0.278
2012/12/04,0.434
2012/12/05,0.655
2012/12/06,0.702
2012/12/07,0.745
2012/12/08,0.727
2012/12/09,0.581
2012/12/10,0.27
2012/12/11,0.129
2012/12/12,0.227
2012/12/13,0.242
2012/12/14,0.239
2012/12/15,0.229
2012/12/16,0.232
2012/12/17,0.293
2012/12/18,0.348
2012/12/19,0.315
2012/12/20,0.274
2012/12/21,0.235
2012/12/22,0.218
2012/12/23,0.218
2012/12/24,0.189
2012/12/25,0.147
2012/12/26,0.15
2012/12/27,0.104
2012/12/28,0.049
2012/12/29,0.054
2012/12/30,0.053
2012/12/31,0.044
2013/01/01,0.033
2013/01/02,0.166
2013/01/03,0.207
2013/01/04,0.224
2013/01/05,0.229
2013/01/06,0.229
2013/01/07,0.17
2013/01/08,0.169
2013/01/09,0.319
2013/01/10,0.456
2013/01/11,0.62
2013/01/12,0.664
2013/01/13,0.584
2013/01/14,0.422
2013/01/15,0.278
2013/01/16,0.243
2013/01/17,0.617
2013/01/18,1.008
2013/01/19,1.168
2013/01/20,1.184
2013/01/21,1.241
2013/01/22,1.408
2013/01/23,1.473
2013/01/24,1.468
2013/01/25,1.409
2013/01/26,1.274
2013/01/27,0.899
2013/01/28,0.646
2013/01/29,1.105
2013/01/30,1.532
2013/01/31,1.98
2013/02/01,2.209
2013/02/02,2.114
2013/02/03,1.734
2013/02/04,1.198
2013/02/05,0.797
2013/02/06,0.423
2013/02/07,0.794
2013/02/08,1.408
2013/02/09,2.008
2013/02/10,2.385
2013/02/11,2.575
2013/02/12,2.473
2013/02/13,2.08
2013/02/14,1.925
2013/02/15,2.231
2013/02/16,2.386
2013/02/17,2.304
2013/02/18,2.063
2013/02/19,2.064
2013/02/20,2.197
2013/02/21,2.305
2013/02/22,2.437
2013/02/23,2.303
2013/02/24,1.891
2013/02/25,0.992
2013/02/26,0.381
2013/02/27,0.677
2013/02/28,1.697
2013/03/01,3.119
2013/03/02,3.637
2013/03/03,3.483
2013/03/04,3.181
2013/03/05,3.862
2013/03/06,4.94
2013/03/07,5.766
2013/03/08,6.719
2013/03/09,7.429
2013/03/10,7.054
2013/03/11,5.689
2013/03/12,4.383
2013/03/13,3.363
2013/03/14,2.314
2013/03/15,1.501
2013/03/16,1.425
2013/03/17,1.368
2013/03/18,2.038
2013/03/19,5.549
2013/03/20,10.081
2013/03/21,14.803
2013/03/22,17.128
2013/03/23,16.589
2013/03/24,14.077
2013/03/25,10.935
2013/03/26,8.203
2013/03/27,10.46
2013/03/28,15.291
2013/03/29,17.644
2013/03/30,17.199
2013/03/31,14.925
2013/04/01,13.729
2013/04/02,16.735
2013/04/03,24.268
2013/04/04,29.164
2013/04/05,31.783
2013/04/06,31.898
2013/04/07,29.732
2013/04/08,33.071
2013/04/09,49.882
2013/04/10,50.654
2013/04/11,53.69
2013/04/12,66.72
2013/04/13,74.528
2013/04/14,81.947
2013/04/15,83.428
2013/04/16,63.659
2013/04/17,24.84
2013/04/18,16.247
2013/04/19,20.806
2013/04/20,26.638
2013/04/21,30.648
2013/04/22,31.958
2013/04/23,27.708
2013/04/24,22.747
2013/04/25,22.531
2013/04/26,20.677
2013/04/27,19.037
2013/04/28,16.669
2013/04/29,12.209
2013/04/30,9.92
2013/05/01,10.697
2013/05/02,14.527
2013/05/03,20.718
2013/05/04,23.351
2013/05/05,23.201
2013/05/06,20.629
2013/05/07,13.095
2013/05/08,7.451
2013/05/09,7.328
2013/05/10,5.275
2013/05/11,3.502
2013/05/12,3.02
2013/05/13,2.748
2013/05/14,3.135
2013/05/15,5.244
2013/05/16,5.544
2013/05/17,5.54
2013/05/18,5.637
2013/05/19,5.936
2013/05/20,6.193
2013/05/21,7.073
2013/05/22,5.864
2013/05/23,5.118
2013/05/24,7.899
2013/05/25,10.568
2013/05/26,11.592
2013/05/27,10.81
2013/05/28,8.927
2013/05/29,6.379
2013/05/30,2.743
2013/05/31,2.053
2013/06/01,2.021
2013/06/02,2.433
2013/06/03,4.479
2013/06/04,5.924
2013/06/05,6.358
2013/06/06,6.12
2013/06/07,7.005
2013/06/08,8.094
2013/06/09,10.476
2013/06/10,12.503
2013/06/11,12.186
2013/06/12,10.172
2013/06/13,6.706
2013/06/14,4.71
2013/06/15,5.037
2013/06/16,5.86
2013/06/17,6.305
2013/06/18,5.864
2013/06/19,4.752
2013/06/20,4.239
2013/06/21,4.859
2013/06/22,4.238
2013/06/23,3.72
2013/06/24,4.968
2013/06/25,6.606
2013/06/26,6.92
2013/06/27,6.684
2013/06/28,6.807
2013/06/29,7.68
2013/06/30,7.335
2013/07/01,8.764
2013/07/02,10.01
2013/07/03,9.804
2013/07/04,9.246
2013/07/05,11.102
2013/07/06,14.863
2013/07/07,13.593
2013/07/08,11.591
2013/07/09,9.53
2013/07/10,7.5
2013/07/11,8.978
2013/07/12,12.191
2013/07/13,12.769
2013/07/14,12.423
2013/07/15,12.14
2013/07/16,9.395
2013/07/17,5.521
2013/07/18,3.145
2013/07/19,3.806
2013/07/20,4.672
2013/07/21,5.103
2013/07/22,4.81
2013/07/23,3.465
2013/07/24,2.241
2013/07/25,2.932
2013/07/26,3.916
2013/07/27,3.952
2013/07/28,3.5
2013/07/29,3.571
2013/07/30,4.115
2013/07/31,5.576
2013/08/01,6.124
2013/08/02,6.211
2013/08/03,5.402
2013/08/04,3.262
2013/08/05,1.893
2013/08/06,1.322
2013/08/07,1.797
2013/08/08,1.798
2013/08/09,2.155
2013/08/10,2.7
2013/08/11,3.143
2013/08/12,3.236
2013/08/13,2.837
2013/08/14,2.293
2013/08/15,2.719
2013/08/16,2.962
2013/08/17,2.845
2013/08/18,2.127
2013/08/19,1.702
2013/08/20,3.09
2013/08/21,5.942
2013/08/22,8.133
2013/08/23,8.393
2013/08/24,7.779
2013/08/25,6.602
2013/08/26,4.569
2013/08/27,4.22
2013/08/28,6.373
2013/08/29,7.73
2013/08/30,8.736
2013/08/31,9.598
2013/09/01,10.28
2013/09/02,9.563
2013/09/03,8.189
2013/09/04,6.807
2013/09/05,6.079
2013/09/06,7.472
2013/09/07,8.68
2013/09/08,8.28
2013/09/09,6.514
2013/09/10,4.117
2013/09/11,4.59
2013/09/12,6.2
2013/09/13,6.492
2013/09/14,5.655
2013/09/15,4.48
2013/09/16,2.874
2013/09/17,1.569
2013/09/18,0.88
2013/09/19,1.391
2013/09/20,2.438
2013/09/21,2.886
2013/09/22,3.009
2013/09/23,3.023
2013/09/24,2.67
2013/09/25,1.047
2013/09/26,1.115
2013/09/27,1.126
2013/09/28,1.351
2013/09/29,1.516
2013/09/30,1.313
2013/10/01,0.903
2013/10/02,7.183
2013/10/03,11.472
2013/10/04,11.319
2013/10/05,10.759
2013/10/06,10.011
2013/10/07,9.342
2013/10/08,8.746
2013/10/09,8.818
2013/10/10,4.186
2013/10/11,3.539
2013/10/12,3.398
2013/10/13,3.767
2013/10/14,5.298
2013/10/15,8.13
2013/10/16,9.843
2013/10/17,11.116
2013/10/18,12.739
2013/10/19,16.666
2013/10/20,18.783
2013/10/21,21.614
2013/10/22,29.033
2013/10/23,35.227
2013/10/24,33.148
2013/10/25,26.543
2013/10/26,22.168
2013/10/27,17.145
2013/10/28,14.812
2013/10/29,17.07
2013/10/30,18.467
2013/10/31,20.438
2013/11/01,17.787
2013/11/02,13.465
2013/11/03,8.661
2013/11/04,12.794
2013/11/05,24.321
2013/11/06,37.029
2013/11/07,53.392
2013/11/08,69.184
2013/11/09,88.22
2013/11/10,77.926
2013/11/11,67.188
2013/11/12,59.425
2013/11/13,59.805
2013/11/14,72.409
2013/11/15,82.254
2013/11/16,92.802
2013/11/17,90.599
2013/11/18,126.753
2013/11/19,158.85
2013/11/20,142.109
2013/11/21,150.011
2013/11/22,169.195
2013/11/23,183.429
2013/11/24,160.6
2013/11/25,161.334
2013/11/26,185.362
2013/11/27,171.255
2013/11/28,182.827
2013/11/29,206.431
2013/11/30,245.31
2013/12/01,204.722
2013/12/02,145.841
2013/12/03,102.692
2013/12/04,102.416
2013/12/05,97.236
2013/12/06,107.877
2013/12/07,188.757
2013/12/08,232.495
2013/12/09,233.795
2013/12/10,222.887
2013/12/11,184.75
2013/12/12,151.19
2013/12/13,141.13
2013/12/14,106.511
2013/12/15,50.224
2013/12/16,82.905
2013/12/17,137.994
2013/12/18,219.27
2013/12/19,232.374
2013/12/20,209.973
2013/12/21,180.7
2013/12/22,126.301
2013/12/23,73.826
2013/12/24,73.073
2013/12/25,45.11
2013/12/26,67.575
2013/12/27,92.974
2013/12/28,87.104
2013/12/29,75.769
2013/12/30,68.231
2013/12/31,56.979
2014/01/01,29.601
2014/01/02,32.362
2014/01/03,41.662
2014/01/04,61.114
2014/01/05,82.293
2014/01/06,135.579
2014/01/07,135.162
2014/01/08,120.164
