Date,sentinusd90varUSD
2010/11/07,92998409
2010/11/08,303259673
2010/11/09,302810050
2010/11/10,301960648
2010/11/11,301242121
2010/11/12,300306712
2010/11/13,299314366
2010/11/14,298880537
2010/11/15,339050248
2010/11/16,340355000
2010/11/17,339211953
2010/11/18,338188556
2010/11/19,337273567
2010/11/20,347589608
2010/11/21,351483525
2010/11/22,350174373
2010/11/23,348567115
2010/11/24,346940988
2010/11/25,345477935
2010/11/26,345224265
2010/11/27,343815341
2010/11/28,342523508
2010/11/29,341367503
2010/11/30,339731130
2010/12/01,338199257
2010/12/02,336497802
2010/12/03,335383153
2010/12/04,335005776
2010/12/05,335072871
2010/12/06,333490957
2010/12/07,331587312
2010/12/08,330446269
2010/12/09,328636485
2010/12/10,327374968
2010/12/11,325259979
2010/12/12,324836323
2010/12/13,329131268
2010/12/14,328725179
2010/12/15,327984541
2010/12/16,326657047
2010/12/17,324542197
2010/12/18,322685789
2010/12/19,320987262
2010/12/20,318560189
2010/12/21,316951507
2010/12/22,316021320
2010/12/23,313065557
2010/12/24,310329902
2010/12/25,308371144
2010/12/26,305464892
2010/12/27,303645308
2010/12/28,301945255
2010/12/29,300855634
2010/12/30,298208731
2010/12/31,298104114
2011/01/01,295853433
2011/01/02,293674669
2011/01/03,293115438
2011/01/04,292201190
2011/01/05,291125447
2011/01/06,291547991
2011/01/07,291496135
2011/01/08,290786208
2011/01/09,289080925
2011/01/10,288041719
2011/01/11,289552036
2011/01/12,289535839
2011/01/13,292955556
2011/01/14,294170920
2011/01/15,293284911
2011/01/16,293534733
2011/01/17,293170820
2011/01/18,295458636
2011/01/19,295469379
2011/01/20,294997515
2011/01/21,292329261
2011/01/22,292283200
2011/01/23,294396769
2011/01/24,294970225
2011/01/25,293104618
2011/01/26,291786485
2011/01/27,2128828103
2011/01/28,2126901661
2011/01/29,2125139457
2011/01/30,2383754548
2011/01/31,2429761961
2011/02/01,2450527890
2011/02/02,2479774235
2011/02/03,2478126620
2011/02/04,2477992176
2011/02/05,2488103968
2011/02/06,2354715153
2011/02/07,2480615680
2011/02/08,2486129489
2011/02/09,2579866816
2011/02/10,2971965503
2011/02/11,3509128633
2011/02/12,3608101435
2011/02/13,3650773561
2011/02/14,3752188742
2011/02/15,3777196315
2011/02/16,3773720964
2011/02/17,3797670746
2011/02/18,3852513400
2011/02/19,3994259544
2011/02/20,4219283033
2011/02/21,4428731119
2011/02/22,5058002867
2011/02/23,5854004676
2011/02/24,6108395983
2011/02/25,6202216380
2011/02/26,6265259898
2011/02/27,6373481112
2011/02/28,6366804475
2011/03/01,14355805721
2011/03/02,67010921073
2011/03/03,67048635574
2011/03/04,67281865761
2011/03/05,67169224816
2011/03/06,67123330701
2011/03/07,67091947929
2011/03/08,67003903042
2011/03/09,66989873467
2011/03/10,67252228224
2011/03/11,67252483184
2011/03/12,67123416986
2011/03/13,67091581681
2011/03/14,67033438388
2011/03/15,66931843362
2011/03/16,66810110631
2011/03/17,66672734234
2011/03/18,66545754692
2011/03/19,66438066594
2011/03/20,66313252444
2011/03/21,66192060184
2011/03/22,66061766340
2011/03/23,65971449585
2011/03/24,65874601408
2011/03/25,65875114538
2011/03/26,65911130949
2011/03/27,65754560544
2011/03/28,65582984593
2011/03/29,65476491217
2011/03/30,65324578171
2011/03/31,65156223516
2011/04/01,65048366087
2011/04/02,64908923712
2011/04/03,64804681046
2011/04/04,64616367308
2011/04/05,64460229742
2011/04/06,64321809610
2011/04/07,64175524880
2011/04/08,64011394522
2011/04/09,63816258543
2011/04/10,63727767758
2011/04/11,63654500168
2011/04/12,63467542178
2011/04/13,63311813402
2011/04/14,63134949674
2011/04/15,62965771597
2011/04/16,63155792235
2011/04/17,79824153298
2011/04/18,79603990117
2011/04/19,172679409374
2011/04/20,480362452089
2011/04/21,480241224100
2011/04/22,479600887082
2011/04/23,478926318116
2011/04/24,478336671226
2011/04/25,477750616067
2011/04/26,476989397818
2011/04/27,477076031872
2011/04/28,476251825203
2011/04/29,506468695568
2011/04/30,516837124481
2011/05/01,516661300492
2011/05/02,515936489291
2011/05/03,516077704121
2011/05/04,519277321247
2011/05/05,518534751762
2011/05/06,521384730664
2011/05/07,522270326938
2011/05/08,550135824514
2011/05/09,549242828471
2011/05/10,607786192511
2011/05/11,610774288304
2011/05/12,617149621223
2011/05/13,704211592597
2011/05/14,2616510277141
2011/05/15,2639690524190
2011/05/16,2658412918519
2011/05/17,2663867244921
2011/05/18,2663350139738
2011/05/19,2662178405638
2011/05/20,2680433555439
2011/05/21,2785694432135
2011/05/22,3039385375999
2011/05/23,3094902415991
2011/05/24,3123042705533
2011/05/25,3167051934589
2011/05/26,3233218912672
2011/05/27,3370338664601
2011/05/28,3370439347943
2011/05/29,3375664467407
2011/05/30,3392696382602
2011/05/31,3398118821742
2011/06/01,3410890478582
2011/06/02,3469304364572
2011/06/03,3914454098784
2011/06/04,4382770273898
2011/06/05,5157845799306
2011/06/06,7039566854277
2011/06/07,8008388227432
2011/06/08,12117284083336
2011/06/09,16807806162900
2011/06/10,22152491702668
2011/06/11,29513580685978
2011/06/12,37836246775728
2011/06/13,42671112798681
2011/06/14,50337843315807
2011/06/15,1.1743904156651E+14
2011/06/16,3.8199323344476E+14
2011/06/17,3.8557634762258E+14
2011/06/18,3.872176795093E+14
2011/06/19,4.4273285011744E+14
2011/06/20,4.4448571618571E+14
2011/06/21,4.6930629737354E+14
2011/06/22,4.7058155066731E+14
2011/06/23,4.7354485426374E+14
2011/06/24,5.2941999354105E+14
2011/06/25,8.5336569599794E+14
2011/06/26,8.8672084642461E+14
2011/06/27,8.8844218473275E+14
2011/06/28,1.0014556154512E+15
2011/06/29,1.0105602773678E+15
2011/06/30,1.0090268264645E+15
2011/07/01,1.0064654815829E+15
2011/07/02,1.0038511351515E+15
2011/07/03,1.0016814137009E+15
2011/07/04,9.9909956558196E+14
2011/07/05,9.9751429677063E+14
2011/07/06,9.9542157697616E+14
2011/07/07,9.9351808504938E+14
2011/07/08,9.9217830952139E+14
2011/07/09,9.9120920968344E+14
2011/07/10,9.9201645746674E+14
2011/07/11,988901426221815
2011/07/12,985728809094147
2011/07/13,9.8249719721707E+14
2011/07/14,9.8003160152058E+14
2011/07/15,9.7764491269616E+14
2011/07/16,9.7460335219654E+14
2011/07/17,9.7225739661676E+14
2011/07/18,976954825098714
2011/07/19,9.7883909942024E+14
2011/07/20,9.7651437206286E+14
2011/07/21,9.7254730394825E+14
2011/07/22,9.6853788280936E+14
2011/07/23,9.6578984192556E+14
2011/07/24,9.6322086956579E+14
2011/07/25,9.5902442082208E+14
2011/07/26,9.5494182781118E+14
2011/07/27,950646758701706
2011/07/28,9.5434582008071E+14
2011/07/29,9.5159621806938E+14
2011/07/30,9.500226286799E+14
2011/07/31,947197103448366
2011/08/01,9.4471890417790E+14
2011/08/02,943100922604369
2011/08/03,9.4152363062547E+14
2011/08/04,9.4057695658679E+14
2011/08/05,938844827684412
2011/08/06,9.3838927444107E+14
2011/08/07,9.3749996020536E+14
2011/08/08,935603467650716
2011/08/09,9.3099517823274E+14
2011/08/10,9.2755693719932E+14
2011/08/11,9.2699389695492E+14
2011/08/12,930049723419868
2011/08/13,9.297133454666E+14
2011/08/14,9.2866441832757E+14
2011/08/15,9.2782157411604E+14
2011/08/16,9.2669366645118E+14
2011/08/17,9.2571102972495E+14
2011/08/18,9.2480525718281E+14
2011/08/19,9.239407358445E+14
2011/08/20,9.2513046337905E+14
2011/08/21,9.2530358321166E+14
2011/08/22,9.2511455482195E+14
2011/08/23,9.2441738144594E+14
2011/08/24,9.234519216904E+14
2011/08/25,923754714493683
2011/08/26,9.2350319047683E+14
2011/08/27,9.192552141498E+14
2011/08/28,9.1956612539728E+14
2011/08/29,9.1970431760029E+14
2011/08/30,9.1987203375278E+14
2011/08/31,9.204334925245E+14
2011/09/01,9.2225512672048E+14
2011/09/02,9.2438946303851E+14
2011/09/03,9.2716869191865E+14
2011/09/04,9.2718734162771E+14
2011/09/05,926102956397263
2011/09/06,9.2611002152435E+14
2011/09/07,9.2940203992819E+14
2011/09/08,9.3322404298920E+14
2011/09/09,9.3658649261268E+14
2011/09/10,9.3982364270552E+14
2011/09/11,942239225992011
2011/09/12,9.4426818673115E+14
2011/09/13,9.0473421743885E+14
2011/09/14,6.855039238149E+14
2011/09/15,6.8756977689229E+14
2011/09/16,6.8960404230569E+14
2011/09/17,6.4978422986691E+14
2011/09/18,6.5170693326167E+14
2011/09/19,6.3557423251883E+14
2011/09/20,6.3696166007126E+14
2011/09/21,6.3701803661563E+14
2011/09/22,589368585020790
2011/09/23,2.7266555483197E+14
2011/09/24,2.3771809564559E+14
2011/09/25,2.3431826287128E+14
2011/09/26,1.1186334928703E+14
2011/09/27,96826401725274
2011/09/28,94715864982921
2011/09/29,94474486834418
2011/09/30,94816526269727
2011/10/01,95279833981594
2011/10/02,94348009320714
2011/10/03,94697292075601
2011/10/04,95121079263324
2011/10/05,95532185154957
2011/10/06,95729915169810
2011/10/07,90892537174520
2011/10/08,82743293254901
2011/10/09,82582086753977
2011/10/10,82295470363498
2011/10/11,80814702262783
2011/10/12,76659406891333
2011/10/13,76950922681076
2011/10/14,76005168856002
2011/10/15,76255647910513
2011/10/16,60601567172661
2011/10/17,49629631098527
2011/10/18,49815151542538
2011/10/19,48190376441617
2011/10/20,45526860205407
2011/10/21,45541444906723
2011/10/22,45580072438761
2011/10/23,43051775917234
2011/10/24,41604356347294
2011/10/25,39767100260508
2011/10/26,19845580552836
2011/10/27,19553651418870
2011/10/28,19604051894980
2011/10/29,19440121764740
2011/10/30,19382084492665
2011/10/31,19410995943424
2011/11/01,19435163988845
2011/11/02,19484986748447
2011/11/03,19509992807091
2011/11/04,19558951996589
2011/11/05,19621064680339
2011/11/06,19434079853358
2011/11/07,15503030694241
2011/11/08,14715775573226
2011/11/09,14678382938156
2011/11/10,14714676718551
2011/11/11,14757144918691
2011/11/12,14763234881460
2011/11/13,14801385685886
2011/11/14,14822340530168
2011/11/15,14855497684509
2011/11/16,14881158890361
2011/11/17,15040244016561
2011/11/18,15780605514856
2011/11/19,16145986133168
2011/11/20,16147514249817
2011/11/21,16113667664896
2011/11/22,16310863871998
2011/11/23,16305871857850
2011/11/24,16308222587244
2011/11/25,11909403245813
2011/11/26,11911330089305
2011/11/27,11936661944558
2011/11/28,12512200198576
2011/11/29,13133045355328
2011/11/30,15849237298124
2011/12/01,15951521991115
2011/12/02,17986332276598
2011/12/03,17124225285534
2011/12/04,15022276795372
2011/12/05,11006589288495
2011/12/06,14262262711629
2011/12/07,16282703952970
2011/12/08,17418798169086
2011/12/09,17428652871028
2011/12/10,17388302206541
2011/12/11,17395787577582
2011/12/12,17391978153049
2011/12/13,17424624002677
2011/12/14,17451923391443
2011/12/15,17502759340414
2011/12/16,17514104122104
2011/12/17,17536871341158
2011/12/18,17578093800697
2011/12/19,17600096233722
2011/12/20,17615533074388
2011/12/21,17602492210287
2011/12/22,17615599270006
2011/12/23,17634002234521
2011/12/24,17657715030296
2011/12/25,17677507314299
2011/12/26,17664690797058
2011/12/27,17641828444547
2011/12/28,17672345893707
2011/12/29,17653333531550
2011/12/30,17698792309890
2011/12/31,17728388283047
2012/01/01,17748635698608
2012/01/02,17785123480686
2012/01/03,17821045387903
2012/01/04,17838446690170
2012/01/05,17812322969554
2012/01/06,17757826964476
2012/01/07,17743539250292
2012/01/08,17717261836700
2012/01/09,17680419770107
2012/01/10,17652564954183
2012/01/11,17618850248572
2012/01/12,17584363850096
2012/01/13,17558092307212
2012/01/14,17517426118514
2012/01/15,17515291102450
2012/01/16,17450385182991
2012/01/17,17384321685306
2012/01/18,17329645969897
2012/01/19,17306614696169
2012/01/20,17298746883132
2012/01/21,17318742901005
2012/01/22,17312595579226
2012/01/23,17296067556996
2012/01/24,17264192840517
2012/01/25,17240925075342
2012/01/26,17217953777724
2012/01/27,17212886321862
2012/01/28,17194024434682
2012/01/29,17181821191688
2012/01/30,17197143024358
2012/01/31,17190126425720
2012/02/01,17146980514378
2012/02/02,17118865417906
2012/02/03,17070079198882
2012/02/04,17012920130025
2012/02/05,16965378782157
2012/02/06,17013916911209
2012/02/07,17059043029528
2012/02/08,17043457446567
2012/02/09,17028462323296
2012/02/10,16988606307590
2012/02/11,16918398887019
2012/02/12,16890135795169
2012/02/13,16832940798211
2012/02/14,16892949331674
2012/02/15,16735853974281
2012/02/16,16236493507945
2012/02/17,15952614614798
2012/02/18,15958230669537
2012/02/19,16004544464989
2012/02/20,15785837393308
2012/02/21,15826213176486
2012/02/22,15826339576578
2012/02/23,15821348190172
2012/02/24,15825165261730
2012/02/25,15844061375448
2012/02/26,15382636957777
2012/02/27,14837442582613
2012/02/28,12156187242775
2012/02/29,12056430047061
2012/03/01,9876664639472
2012/03/02,9250732245885
2012/03/03,8918468673969
2012/03/04,8547613587463
2012/03/05,5018915739248
2012/03/06,2682507997643
2012/03/07,1220940213560
2012/03/08,1058056526111
2012/03/09,1044339365630
2012/03/10,1041045861170
2012/03/11,1040923299300
2012/03/12,1034627771335
2012/03/13,1025213423588
2012/03/14,1027312215672
2012/03/15,1024481769241
2012/03/16,1014846747511
2012/03/17,1000453377914
2012/03/18,997909059360
2012/03/19,997233576831
2012/03/20,997274614877
2012/03/21,994510295604
2012/03/22,997152065111
2012/03/23,1027288500499
2012/03/24,1037790707546
2012/03/25,1037040175073
2012/03/26,1035510755414
2012/03/27,1021238889656
2012/03/28,1031307275712
2012/03/29,1142270321233
2012/03/30,1184053834965
2012/03/31,1212061087466
2012/04/01,1200634804617
2012/04/02,1194173183496
2012/04/03,1219033003642
2012/04/04,1202361930621
2012/04/05,1236786809178
2012/04/06,1230589800545
2012/04/07,1238203067298
2012/04/08,1366032546942
2012/04/09,1677395684614
2012/04/10,1695961368903
2012/04/11,1928335583824
2012/04/12,2064755484183
2012/04/13,2079049601420
2012/04/14,2114577809290
2012/04/15,2249281550401
2012/04/16,2531590064697
2012/04/17,2598063739365
2012/04/18,2643098568429
2012/04/19,2634958324603
2012/04/20,4165987287234
2012/04/21,4249912146143
2012/04/22,4250182676700
2012/04/23,4240786410805
2012/04/24,4232124322164
2012/04/25,4256629734529
2012/04/26,4642175221789
2012/04/27,4766428068990
2012/04/28,4740773293930
2012/04/29,4716018593404
2012/04/30,4709218894947
2012/05/01,4724117837981
2012/05/02,4730706355226
2012/05/03,4766561072806
2012/05/04,4773096373879
2012/05/05,4791161397168
2012/05/06,4744688367789
2012/05/07,5252277880215
2012/05/08,7883202421113
2012/05/09,8430295576338
2012/05/10,8389594817158
2012/05/11,8462993984337
2012/05/12,9816532264522
2012/05/13,9847481737396
2012/05/14,10327168661533
2012/05/15,12514579020918
2012/05/16,14217361585609
2012/05/17,15949382340327
2012/05/18,16123963252794
2012/05/19,16003752542842
2012/05/20,16171141161447
2012/05/21,18228278239531
2012/05/22,20747157460153
2012/05/23,20824458953089
2012/05/24,20731279992065
2012/05/25,21062674395761
2012/05/26,24707731108693
2012/05/27,24685073076638
2012/05/28,24700929289252
2012/05/29,25523534510404
2012/05/30,25770360262996
2012/05/31,29180086842049
2012/06/01,29716468782237
2012/06/02,29680554390813
2012/06/03,29412930197736
2012/06/04,32318946568063
2012/06/05,35076435842845
2012/06/06,35172329463180
2012/06/07,38827023862861
2012/06/08,43981592136507
2012/06/09,43522539481907
2012/06/10,44181432533882
2012/06/11,44501533638817
2012/06/12,44494339260843
2012/06/13,44340898698429
2012/06/14,48117986577063
2012/06/15,49191925555080
2012/06/16,51161361462024
2012/06/17,50536163692203
2012/06/18,50267636082491
2012/06/19,49753719439591
2012/06/20,49281135066885
2012/06/21,49016483812051
2012/06/22,48794999569273
2012/06/23,48901176617375
2012/06/24,48198294335189
2012/06/25,47501326976371
2012/06/26,46889631606046
2012/06/27,46649712511174
2012/06/28,47803850263458
2012/06/29,47609197791525
2012/06/30,46900159865331
2012/07/01,46277661332058
2012/07/02,45845658373354
2012/07/03,45218055052059
2012/07/04,44797901305969
2012/07/05,43973049172120
2012/07/06,42924097080179
2012/07/07,45307325110394
2012/07/08,45598054453416
2012/07/09,44956029490146
2012/07/10,44809726267399
2012/07/11,44599671203038
2012/07/12,43930450989260
2012/07/13,43739167437059
2012/07/14,43721973533838
2012/07/15,43560936763560
2012/07/16,43207669754922
2012/07/17,43415950417247
2012/07/18,42437585206497
2012/07/19,42465852111432
2012/07/20,42010214112366
2012/07/21,41874283490582
2012/07/22,40931831075574
2012/07/23,40145449805370
2012/07/24,39388508505354
2012/07/25,39479428568853
2012/07/26,39498756960231
2012/07/27,38837838755738
2012/07/28,37934619115415
2012/07/29,37331826651991
2012/07/30,36870167339807
2012/07/31,37893479117501
2012/08/01,37608770600770
2012/08/02,36827498666181
2012/08/03,36005071826019
2012/08/04,34537094162937
2012/08/05,34774810918922
2012/08/06,34937437328531
2012/08/07,35215031770138
2012/08/08,34335849778143
2012/08/09,33667565879175
2012/08/10,33766233908957
2012/08/11,33103656886761
2012/08/12,32988702318531
2012/08/13,33258098148011
2012/08/14,33270436346726
2012/08/15,33652603029853
2012/08/16,34604664776876
2012/08/17,37024552056877
2012/08/18,37469856246287
2012/08/19,56272318382693
2012/08/20,1.0958852058283E+14
2012/08/21,1.2361246099389E+14
2012/08/22,1.5870242406982E+14
2012/08/23,1.9319785125799E+14
2012/08/24,2.9158998226446E+14
2012/08/25,2.9761863867409E+14
2012/08/26,2.9861737763615E+14
2012/08/27,3.2186750439482E+14
2012/08/28,3.5071835989514E+14
2012/08/29,5.5890636789346E+14
2012/08/30,6.6877257656709E+14
2012/08/31,7.1775899007946E+14
2012/09/01,7.5572965719742E+14
2012/09/02,7.675797886611E+14
2012/09/03,7.6875524837575E+14
2012/09/04,7.838853383112E+14
2012/09/05,8.3812328069843E+14
2012/09/06,1.3373331109721E+15
2012/09/07,1657825230507471
2012/09/08,1682645462853965
2012/09/09,1.6800917373512E+15
2012/09/10,2.0100552496913E+15
2012/09/11,2.4015896019905E+15
2012/09/12,2477297917227476
2012/09/13,2.9796584115478E+15
2012/09/14,3276788936939869
2012/09/15,3276825229979801
2012/09/16,3.4229860218705E+15
2012/09/17,3536841258821085
2012/09/18,3.647398489951E+15
2012/09/19,4875789376236498
2012/09/20,5081064207878184
2012/09/21,5825443898872565
2012/09/22,5960744182020826
2012/09/23,5944089249901106
2012/09/24,5927288880591136
2012/09/25,5919199133812147
2012/09/26,5921671488571315
2012/09/27,5922116315155128
2012/09/28,5900810617350918
2012/09/29,5893259056590150
2012/09/30,5882534088992080
2012/10/01,5871501038048142
2012/10/02,5861865167668732
2012/10/03,5859242116226484
2012/10/04,5852624114093464
2012/10/05,5848588307057014
2012/10/06,5827870685532368
2012/10/07,5821131616850622
2012/10/08,5816202236618922
2012/10/09,5807757590450133
2012/10/10,5807906595465400
2012/10/11,5812351813153337
2012/10/12,5801281294208950
2012/10/13,5779962552307542
2012/10/14,5781166551735938
2012/10/15,5794600515698193
2012/10/16,5777921441205054
2012/10/17,5752375088743204
2012/10/18,5730368666366958
2012/10/19,5720902405963574
2012/10/20,5704989990159379
2012/10/21,5696618843919360
2012/10/22,5685272579490558
2012/10/23,5663335421779757
2012/10/24,5661762569998434
2012/10/25,5665444293715731
2012/10/26,5671168677990980
2012/10/27,5662676500079655
2012/10/28,5661292290349778
2012/10/29,5679293455237884
2012/10/30,5661943393669758
2012/10/31,5642326331358578
2012/11/01,5629228506458155
2012/11/02,5636608086406573
2012/11/03,5637853997291426
2012/11/04,5635346569832322
2012/11/05,5632229110115380
2012/11/06,5629919526231020
2012/11/07,5625351855691487
2012/11/08,5630306809978513
2012/11/09,5640186229542012
2012/11/10,5657052983620712
2012/11/11,5677801813861106
2012/11/12,5693396005301625
2012/11/13,5708196774362302
2012/11/14,5721562183985758
2012/11/15,5725268981798996
2012/11/16,5712948197671675
2012/11/17,5726177847760348
2012/11/18,5740836267988038
2012/11/19,5766705592894456
2012/11/20,5789512463210830
2012/11/21,5819768224653336
2012/11/22,5814138010540670
2012/11/23,5837588400500768
2012/11/24,5854964760365517
2012/11/25,5884975475597435
2012/11/26,5908166361996320
2012/11/27,5816840932215310
2012/11/28,5783069805884348
2012/11/29,5788977492795696
2012/11/30,5802758125985162
2012/12/01,5828520905855278
2012/12/02,5845619938687000
2012/12/03,5856604176507372
2012/12/04,5840623334749764
2012/12/05,5445570748569994
2012/12/06,5185875953999978
2012/12/07,5178533273723559
2012/12/08,5192190239661117
2012/12/09,4913077041594614
2012/12/10,4559512552503789
2012/12/11,4.4963873901963E+15
2012/12/12,3.9944619300203E+15
2012/12/13,3.6825525699744E+15
2012/12/14,3662984032861493
2012/12/15,3487054297874999
2012/12/16,3333773363796949
2012/12/17,3172220576689276
2012/12/18,1.7673399746266E+15
2012/12/19,1.4564333353285E+15
2012/12/20,503488692594550
2012/12/21,2.2863859894263E+14
2012/12/22,1.7140739587533E+14
2012/12/23,1.0867488379263E+14
2012/12/24,1.0932823895151E+14
2012/12/25,1.1130580354144E+14
2012/12/26,1.1294374815501E+14
2012/12/27,1.1296103408989E+14
2012/12/28,1.1322531531827E+14
2012/12/29,1.1374217429488E+14
2012/12/30,1.149610099593E+14
2012/12/31,1.1500726614857E+14
2013/01/01,1.1477372643196E+14
2013/01/02,1.1457223415369E+14
2013/01/03,1.1280110110994E+14
2013/01/04,1.1361026482915E+14
2013/01/05,1.1409954836244E+14
2013/01/06,1.1458646118543E+14
2013/01/07,1.1433911055191E+14
2013/01/08,1.1365415786564E+14
2013/01/09,1.1324098653995E+14
2013/01/10,1.1216487908916E+14
2013/01/11,1.1081529626965E+14
2013/01/12,1.1130098394105E+14
2013/01/13,1.1078210759464E+14
2013/01/14,1.0960448195577E+14
2013/01/15,1.0641608480748E+14
2013/01/16,1.0354664369387E+14
2013/01/17,1.0256426787569E+14
2013/01/18,1.0142953744453E+14
2013/01/19,1.0097185097213E+14
2013/01/20,1.0067322236632E+14
2013/01/21,99673394317793
2013/01/22,99719623987919
2013/01/23,1.0379931415168E+14
2013/01/24,1.0297500236972E+14
2013/01/25,1.0307792094029E+14
2013/01/26,1.0178613110973E+14
2013/01/27,1.0083106698898E+14
2013/01/28,95253814372036
2013/01/29,95882995547632
2013/01/30,96890965208325
2013/01/31,96258557667447
2013/02/01,98544612173008
2013/02/02,98582632347855
2013/02/03,98646768111528
2013/02/04,99612669524960
2013/02/05,1.0305744921951E+14
2013/02/06,1.0508527182446E+14
2013/02/07,1.053749229918E+14
2013/02/08,1.0815296485485E+14
2013/02/09,1.0672940118273E+14
2013/02/10,1.0393652853681E+14
2013/02/11,1.0223558767624E+14
2013/02/12,1.0150722023276E+14
2013/02/13,1.0120691169494E+14
2013/02/14,99081382800603
2013/02/15,99357769783404
2013/02/16,1.0031512547397E+14
2013/02/17,99863216715519
2013/02/18,100059015527980
2013/02/19,99811636789219
2013/02/20,99927818497643
2013/02/21,98970656274329
2013/02/22,1.0202160945552E+14
2013/02/23,99844763937996
2013/02/24,1.0349828222095E+14
2013/02/25,1.1033106273515E+14
2013/02/26,1.1237063924201E+14
2013/02/27,1.1434008468543E+14
2013/02/28,1.1496187962019E+14
2013/03/01,1.1590651146094E+14
2013/03/02,1.1774129313116E+14
2013/03/03,1.1735220736078E+14
2013/03/04,1.1720388466854E+14
2013/03/05,1.3432623736512E+14
2013/03/06,1.6312022831295E+14
2013/03/07,1.7233512905360E+14
2013/03/08,1.7371721402367E+14
2013/03/09,1.7394955862657E+14
2013/03/10,1.7677699595515E+14
2013/03/11,177693296849270
2013/03/12,1.8583131424535E+14
2013/03/13,1.9068121083985E+14
2013/03/14,1.9186041656886E+14
2013/03/15,6.236010792579E+14
2013/03/16,6.7153119772541E+14
2013/03/17,670531673098869
2013/03/18,878915385181620
2013/03/19,9.12853709233E+14
2013/03/20,9.5591522956832E+14
2013/03/21,1.026501806921E+15
2013/03/22,1.0471894101223E+15
2013/03/23,1.0553943380729E+15
2013/03/24,1.0513183079551E+15
2013/03/25,1.0743492651809E+15
2013/03/26,1.1182708246892E+15
2013/03/27,1379188626443675
2013/03/28,1.4745264983817E+15
2013/03/29,1516759454689259
2013/03/30,1.6233072879369E+15
2013/03/31,1.6879785202963E+15
2013/04/01,1.745918089683E+15
2013/04/02,2209022600061441
2013/04/03,2633863588145095
2013/04/04,2.9477697326496E+15
2013/04/05,3.2536032935254E+15
2013/04/06,3.3342421959539E+15
2013/04/07,3360921285754477
2013/04/08,3585240197880137
2013/04/09,4303993317407992
2013/04/10,5733027655108845
2013/04/11,5855858996854238
2013/04/12,5856455890383685
2013/04/13,5815578951777596
2013/04/14,5775499545862167
2013/04/15,5747821332686852
2013/04/16,5746098225175414
2013/04/17,5737635628101426
2013/04/18,8110571853729934
2013/04/19,8185611118074155
2013/04/20,8132372072422719
2013/04/21,8076431706714629
2013/04/22,8104436704101860
2013/04/23,8163935373897166
2013/04/24,8351528792677916
2013/04/25,8460328586295822
2013/04/26,8422093390363476
2013/04/27,8359428864613020
2013/04/28,8316441830658456
2013/04/29,8279726880513602
2013/04/30,8232519887290542
2013/05/01,8174341801996358
2013/05/02,8125175406674708
2013/05/03,8067280801254132
2013/05/04,8040417653392072
2013/05/05,8003594772758006
2013/05/06,7959975740877060
2013/05/07,7908819190086198
2013/05/08,7860378329936218
2013/05/09,7841011927031434
2013/05/10,7795864649095470
2013/05/11,7750385570085418
2013/05/12,7717836316836414
2013/05/13,7658831487221656
2013/05/14,7596950943902940
2013/05/15,7558167096092892
2013/05/16,7514364207988766
2013/05/17,7461413242181288
2013/05/18,7406189569672762
2013/05/19,7384239668281852
2013/05/20,7355320909970024
