Date,price7wmaUSD
2010/10/23,0.103
2010/10/24,0.105
2010/10/25,0.107
2010/10/26,0.116
2010/10/27,0.131
2010/10/28,0.145
2010/10/29,0.159
2010/10/30,0.171
2010/10/31,0.181
2010/11/01,0.187
2010/11/02,0.191
2010/11/03,0.192
2010/11/04,0.198
2010/11/05,0.208
2010/11/06,0.239
2010/11/07,0.285
2010/11/08,0.296
2010/11/09,0.289
2010/11/10,0.277
2010/11/11,0.264
2010/11/12,0.257
2010/11/13,0.257
2010/11/14,0.258
2010/11/15,0.262
2010/11/16,0.261
2010/11/17,0.254
2010/11/18,0.251
2010/11/19,0.256
2010/11/20,0.261
2010/11/21,0.265
2010/11/22,0.27
2010/11/23,0.275
2010/11/24,0.279
2010/11/25,0.281
2010/11/26,0.281
2010/11/27,0.282
2010/11/28,0.281
2010/11/29,0.274
2010/11/30,0.26
2010/12/01,0.247
2010/12/02,0.243
2010/12/03,0.242
2010/12/04,0.237
2010/12/05,0.228
2010/12/06,0.224
2010/12/07,0.221
2010/12/08,0.224
2010/12/09,0.221
2010/12/10,0.215
2010/12/11,0.215
2010/12/12,0.215
2010/12/13,0.216
2010/12/14,0.221
2010/12/15,0.226
2010/12/16,0.232
2010/12/17,0.237
2010/12/18,0.241
2010/12/19,0.243
2010/12/20,0.246
2010/12/21,0.248
2010/12/22,0.248
2010/12/23,0.248
2010/12/24,0.249
2010/12/25,0.249
2010/12/26,0.251
2010/12/27,0.253
2010/12/28,0.258
2010/12/29,0.266
2010/12/30,0.275
2010/12/31,0.283
2011/01/01,0.289
2011/01/02,0.293
2011/01/03,0.294
2011/01/04,0.296
2011/01/05,0.296
2011/01/06,0.296
2011/01/07,0.299
2011/01/08,0.304
2011/01/09,0.309
2011/01/10,0.315
2011/01/11,0.319
2011/01/12,0.321
2011/01/13,0.322
2011/01/14,0.331
2011/01/15,0.348
2011/01/16,0.362
2011/01/17,0.367
2011/01/18,0.361
2011/01/19,0.35
2011/01/20,0.35
2011/01/21,0.361
2011/01/22,0.377
2011/01/23,0.395
2011/01/24,0.409
2011/01/25,0.416
2011/01/26,0.42
2011/01/27,0.421
2011/01/28,0.424
2011/01/29,0.428
2011/01/30,0.437
2011/01/31,0.454
2011/02/01,0.5
2011/02/02,0.561
2011/02/03,0.609
2011/02/04,0.662
2011/02/05,0.731
2011/02/06,0.792
2011/02/07,0.834
2011/02/08,0.864
2011/02/09,0.907
2011/02/10,0.948
2011/02/11,0.977
2011/02/12,1.001
2011/02/13,1.02
2011/02/14,1.036
2011/02/15,1.045
2011/02/16,1.048
2011/02/17,1.048
2011/02/18,1.027
2011/02/19,0.992
2011/02/20,0.963
2011/02/21,0.922
2011/02/22,0.897
2011/02/23,0.89
2011/02/24,0.903
2011/02/25,0.912
2011/02/26,0.921
2011/02/27,0.926
2011/02/28,0.917
2011/03/01,0.911
2011/03/02,0.913
2011/03/03,0.914
2011/03/04,0.911
2011/03/05,0.911
2011/03/06,0.91
2011/03/07,0.903
2011/03/08,0.895
2011/03/09,0.884
2011/03/10,0.885
2011/03/11,0.884
2011/03/12,0.886
2011/03/13,0.889
2011/03/14,0.891
2011/03/15,0.89
2011/03/16,0.884
2011/03/17,0.871
2011/03/18,0.859
2011/03/19,0.834
2011/03/20,0.809
2011/03/21,0.791
2011/03/22,0.783
2011/03/23,0.791
2011/03/24,0.804
2011/03/25,0.824
2011/03/26,0.84
2011/03/27,0.842
2011/03/28,0.838
2011/03/29,0.828
2011/03/30,0.817
2011/03/31,0.806
2011/04/01,0.794
2011/04/02,0.787
2011/04/03,0.783
2011/04/04,0.768
2011/04/05,0.749
2011/04/06,0.744
2011/04/07,0.743
2011/04/08,0.743
2011/04/09,0.741
2011/04/10,0.742
2011/04/11,0.746
2011/04/12,0.766
2011/04/13,0.799
2011/04/14,0.847
2011/04/15,0.893
2011/04/16,0.936
2011/04/17,0.985
2011/04/18,1.04
2011/04/19,1.087
2011/04/20,1.118
2011/04/21,1.142
2011/04/22,1.192
2011/04/23,1.29
2011/04/24,1.412
2011/04/25,1.481
2011/04/26,1.556
2011/04/27,1.653
2011/04/28,1.776
2011/04/29,1.993
2011/04/30,2.333
2011/05/01,2.627
2011/05/02,2.836
2011/05/03,3.028
2011/05/04,3.197
2011/05/05,3.29
2011/05/06,3.342
2011/05/07,3.402
2011/05/08,3.502
2011/05/09,3.605
2011/05/10,3.928
2011/05/11,4.407
2011/05/12,4.868
2011/05/13,5.58
2011/05/14,6.253
2011/05/15,6.614
2011/05/16,6.988
2011/05/17,7.258
2011/05/18,7.282
2011/05/19,7.186
2011/05/20,6.92
2011/05/21,6.632
2011/05/22,6.519
2011/05/23,6.553
2011/05/24,6.699
2011/05/25,7.022
2011/05/26,7.457
2011/05/27,7.849
2011/05/28,8.11
2011/05/29,8.265
2011/05/30,8.419
2011/05/31,8.549
2011/06/01,8.723
2011/06/02,9.089
2011/06/03,9.985
2011/06/04,11.757
2011/06/05,13.575
2011/06/06,15.001
2011/06/07,16.973
2011/06/08,19.932
2011/06/09,22.914
2011/06/10,24.462
2011/06/11,23.726
2011/06/12,22.228
2011/06/13,21.408
2011/06/14,20.619
2011/06/15,19.846
2011/06/16,19.054
2011/06/17,18.184
2011/06/18,17.7
2011/06/19,17.502
2011/06/20,17.24
2011/06/21,17.057
2011/06/22,16.964
2011/06/23,16.956
2011/06/24,16.993
2011/06/25,17.006
2011/06/26,16.995
2011/06/27,16.896
2011/06/28,16.873
2011/06/29,16.869
2011/06/30,16.761
2011/07/01,16.488
2011/07/02,16.172
2011/07/03,15.922
2011/07/04,15.536
2011/07/05,14.905
2011/07/06,14.513
2011/07/07,14.45
2011/07/08,14.402
2011/07/09,14.346
2011/07/10,14.4
2011/07/11,14.462
2011/07/12,14.415
2011/07/13,14.313
2011/07/14,14.205
2011/07/15,14.104
2011/07/16,13.991
2011/07/17,13.817
2011/07/18,13.656
2011/07/19,13.624
2011/07/20,13.64
2011/07/21,13.632
2011/07/22,13.633
2011/07/23,13.653
2011/07/24,13.711
2011/07/25,13.8
2011/07/26,13.849
2011/07/27,13.877
2011/07/28,13.845
2011/07/29,13.764
2011/07/30,13.693
2011/07/31,13.61
2011/08/01,13.487
2011/08/02,13.229
2011/08/03,12.541
2011/08/04,11.81
2011/08/05,11.269
2011/08/06,10.317
2011/08/07,9.324
2011/08/08,8.712
2011/08/09,8.553
2011/08/10,8.796
2011/08/11,9.012
2011/08/12,9.16
2011/08/13,9.42
2011/08/14,9.786
2011/08/15,10.164
2011/08/16,10.452
2011/08/17,10.632
2011/08/18,10.77
2011/08/19,10.952
2011/08/20,11.149
2011/08/21,11.24
2011/08/22,11.228
2011/08/23,11.167
2011/08/24,11.104
2011/08/25,10.881
2011/08/26,10.348
2011/08/27,9.765
2011/08/28,9.406
2011/08/29,9.186
2011/08/30,9.005
2011/08/31,8.8
2011/09/01,8.609
2011/09/02,8.551
2011/09/03,8.534
2011/09/04,8.457
2011/09/05,8.283
2011/09/06,7.994
2011/09/07,7.71
2011/09/08,7.44
2011/09/09,6.946
2011/09/10,6.326
2011/09/11,5.942
2011/09/12,5.838
2011/09/13,5.779
2011/09/14,5.715
2011/09/15,5.576
2011/09/16,5.395
2011/09/17,5.239
2011/09/18,5.133
2011/09/19,5.127
2011/09/20,5.259
2011/09/21,5.418
2011/09/22,5.486
2011/09/23,5.532
2011/09/24,5.559
2011/09/25,5.528
2011/09/26,5.413
2011/09/27,5.256
2011/09/28,5.118
2011/09/29,5
2011/09/30,4.952
2011/10/01,4.961
2011/10/02,4.967
2011/10/03,4.985
2011/10/04,4.996
2011/10/05,4.985
2011/10/06,4.943
2011/10/07,4.827
2011/10/08,4.638
2011/10/09,4.458
2011/10/10,4.324
2011/10/11,4.197
2011/10/12,4.117
2011/10/13,4.083
2011/10/14,4.054
2011/10/15,4.016
2011/10/16,3.933
2011/10/17,3.702
2011/10/18,3.364
2011/10/19,3.046
2011/10/20,2.777
2011/10/21,2.612
2011/10/22,2.608
2011/10/23,2.702
2011/10/24,2.745
2011/10/25,2.749
2011/10/26,2.776
2011/10/27,2.824
2011/10/28,2.903
2011/10/29,3.023
2011/10/30,3.138
2011/10/31,3.201
2011/11/01,3.234
2011/11/02,3.247
2011/11/03,3.244
2011/11/04,3.215
2011/11/05,3.16
2011/11/06,3.099
2011/11/07,3.059
2011/11/08,3.038
2011/11/09,3.021
2011/11/10,2.985
2011/11/11,2.973
2011/11/12,2.989
2011/11/13,2.996
2011/11/14,2.9
2011/11/15,2.734
2011/11/16,2.637
2011/11/17,2.551
2011/11/18,2.421
2011/11/19,2.306
2011/11/20,2.249
2011/11/21,2.231
2011/11/22,2.243
2011/11/23,2.259
2011/11/24,2.291
2011/11/25,2.347
2011/11/26,2.391
2011/11/27,2.424
2011/11/28,2.457
2011/11/29,2.514
2011/11/30,2.611
2011/12/01,2.732
2011/12/02,2.844
2011/12/03,2.902
2011/12/04,2.905
2011/12/05,2.908
2011/12/06,2.924
2011/12/07,2.942
2011/12/08,2.949
2011/12/09,2.955
2011/12/10,2.974
2011/12/11,3.027
2011/12/12,3.077
2011/12/13,3.12
2011/12/14,3.148
2011/12/15,3.165
2011/12/16,3.182
2011/12/17,3.192
2011/12/18,3.192
2011/12/19,3.233
2011/12/20,3.362
2011/12/21,3.516
2011/12/22,3.638
2011/12/23,3.744
2011/12/24,3.83
2011/12/25,3.925
2011/12/26,3.997
2011/12/27,4.024
2011/12/28,4.059
2011/12/29,4.101
2011/12/30,4.137
2011/12/31,4.233
2012/01/01,4.434
2012/01/02,4.667
2012/01/03,4.812
2012/01/04,4.967
2012/01/05,5.34
2012/01/06,5.779
2012/01/07,6.108
2012/01/08,6.405
2012/01/09,6.571
2012/01/10,6.594
2012/01/11,6.653
2012/01/12,6.704
2012/01/13,6.671
2012/01/14,6.643
2012/01/15,6.694
2012/01/16,6.739
2012/01/17,6.602
2012/01/18,6.373
2012/01/19,6.279
2012/01/20,6.281
2012/01/21,6.268
2012/01/22,6.241
2012/01/23,6.258
2012/01/24,6.29
2012/01/25,6.24
2012/01/26,6.068
2012/01/27,5.852
2012/01/28,5.712
2012/01/29,5.613
2012/01/30,5.525
2012/01/31,5.482
2012/02/01,5.547
2012/02/02,5.69
2012/02/03,5.801
2012/02/04,5.859
2012/02/05,5.867
2012/02/06,5.808
2012/02/07,5.753
2012/02/08,5.708
2012/02/09,5.687
2012/02/10,5.718
2012/02/11,5.725
2012/02/12,5.693
2012/02/13,5.622
2012/02/14,5.426
2012/02/15,5.138
2012/02/16,4.869
2012/02/17,4.661
2012/02/18,4.501
2012/02/19,4.394
2012/02/20,4.346
2012/02/21,4.326
2012/02/22,4.331
2012/02/23,4.434
2012/02/24,4.593
2012/02/25,4.697
2012/02/26,4.766
2012/02/27,4.838
2012/02/28,4.883
2012/02/29,4.895
2012/03/01,4.896
2012/03/02,4.872
2012/03/03,4.819
2012/03/04,4.786
2012/03/05,4.805
2012/03/06,4.846
2012/03/07,4.878
2012/03/08,4.899
2012/03/09,4.909
2012/03/10,4.904
2012/03/11,4.899
2012/03/12,4.895
2012/03/13,4.937
2012/03/14,5.037
2012/03/15,5.132
2012/03/16,5.209
2012/03/17,5.252
2012/03/18,5.273
2012/03/19,5.211
2012/03/20,5.092
2012/03/21,5.002
2012/03/22,4.912
2012/03/23,4.833
2012/03/24,4.769
2012/03/25,4.71
2012/03/26,4.667
2012/03/27,4.671
2012/03/28,4.698
2012/03/29,4.72
2012/03/30,4.754
2012/03/31,4.794
2012/04/01,4.82
2012/04/02,4.845
2012/04/03,4.88
2012/04/04,4.899
2012/04/05,4.911
2012/04/06,4.921
2012/04/07,4.899
2012/04/08,4.859
2012/04/09,4.846
2012/04/10,4.84
2012/04/11,4.845
2012/04/12,4.862
2012/04/13,4.877
2012/04/14,4.902
2012/04/15,4.925
2012/04/16,4.937
2012/04/17,4.949
2012/04/18,4.977
2012/04/19,5.019
2012/04/20,5.082
2012/04/21,5.156
2012/04/22,5.191
2012/04/23,5.18
2012/04/24,5.15
2012/04/25,5.14
2012/04/26,5.127
2012/04/27,5.112
2012/04/28,5.086
2012/04/29,5.046
2012/04/30,5.014
2012/05/01,4.998
2012/05/02,4.999
2012/05/03,5.02
2012/05/04,5.037
2012/05/05,5.051
2012/05/06,5.062
2012/05/07,5.066
2012/05/08,5.069
2012/05/09,5.063
2012/05/10,5.034
2012/05/11,4.998
2012/05/12,4.979
2012/05/13,4.962
2012/05/14,4.96
2012/05/15,4.973
2012/05/16,4.996
2012/05/17,5.026
2012/05/18,5.054
2012/05/19,5.077
2012/05/20,5.091
2012/05/21,5.099
2012/05/22,5.101
2012/05/23,5.107
2012/05/24,5.113
2012/05/25,5.118
2012/05/26,5.117
2012/05/27,5.119
2012/05/28,5.123
2012/05/29,5.13
2012/05/30,5.133
2012/05/31,5.14
2012/06/01,5.166
2012/06/02,5.194
2012/06/03,5.208
2012/06/04,5.222
2012/06/05,5.26
2012/06/06,5.315
2012/06/07,5.378
2012/06/08,5.449
2012/06/09,5.502
2012/06/10,5.523
2012/06/11,5.536
2012/06/12,5.57
2012/06/13,5.639
2012/06/14,5.723
2012/06/15,5.863
2012/06/16,6.037
2012/06/17,6.145
2012/06/18,6.211
2012/06/19,6.289
2012/06/20,6.384
2012/06/21,6.476
2012/06/22,6.526
2012/06/23,6.53
2012/06/24,6.509
2012/06/25,6.469
2012/06/26,6.438
2012/06/27,6.453
2012/06/28,6.487
2012/06/29,6.524
2012/06/30,6.57
2012/07/01,6.608
2012/07/02,6.641
2012/07/03,6.642
2012/07/04,6.604
2012/07/05,6.596
2012/07/06,6.607
2012/07/07,6.635
2012/07/08,6.673
2012/07/09,6.738
2012/07/10,6.846
2012/07/11,6.952
2012/07/12,7.106
2012/07/13,7.281
2012/07/14,7.393
2012/07/15,7.479
2012/07/16,7.662
2012/07/17,7.944
2012/07/18,8.246
2012/07/19,8.494
2012/07/20,8.614
2012/07/21,8.699
2012/07/22,8.727
2012/07/23,8.668
2012/07/24,8.618
2012/07/25,8.61
2012/07/26,8.656
2012/07/27,8.72
2012/07/28,8.775
2012/07/29,8.799
2012/07/30,8.843
2012/07/31,8.949
2012/08/01,9.089
2012/08/02,9.349
2012/08/03,9.755
2012/08/04,10.14
2012/08/05,10.436
2012/08/06,10.641
2012/08/07,10.811
2012/08/08,10.935
2012/08/09,11.002
2012/08/10,11.084
2012/08/11,11.202
2012/08/12,11.317
2012/08/13,11.475
2012/08/14,11.67
2012/08/15,11.976
2012/08/16,12.387
2012/08/17,12.501
2012/08/18,12.37
2012/08/19,11.752
2012/08/20,11.013
2012/08/21,10.607
2012/08/22,10.246
2012/08/23,9.999
2012/08/24,9.986
2012/08/25,10.103
2012/08/26,10.272
2012/08/27,10.452
2012/08/28,10.617
2012/08/29,10.74
2012/08/30,10.79
2012/08/31,10.731
2012/09/01,10.565
2012/09/02,10.428
2012/09/03,10.375
2012/09/04,10.359
2012/09/05,10.419
2012/09/06,10.587
2012/09/07,10.746
2012/09/08,10.875
2012/09/09,10.959
2012/09/10,11.026
2012/09/11,11.103
2012/09/12,11.178
2012/09/13,11.222
2012/09/14,11.321
2012/09/15,11.449
2012/09/16,11.568
2012/09/17,11.676
2012/09/18,11.809
2012/09/19,11.989
2012/09/20,12.141
2012/09/21,12.239
2012/09/22,12.276
2012/09/23,12.285
2012/09/24,12.257
2012/09/25,12.226
2012/09/26,12.214
2012/09/27,12.234
2012/09/28,12.256
2012/09/29,12.299
2012/09/30,12.33
2012/10/01,12.354
2012/10/02,12.433
2012/10/03,12.553
2012/10/04,12.651
2012/10/05,12.7
2012/10/06,12.709
2012/10/07,12.586
2012/10/08,12.392
2012/10/09,12.212
2012/10/10,12.109
2012/10/11,12.055
2012/10/12,12.024
2012/10/13,11.985
2012/10/14,11.939
2012/10/15,11.882
2012/10/16,11.865
2012/10/17,11.84
2012/10/18,11.836
2012/10/19,11.83
2012/10/20,11.807
2012/10/21,11.778
2012/10/22,11.749
2012/10/23,11.728
2012/10/24,11.7
2012/10/25,11.58
2012/10/26,11.296
2012/10/27,10.985
2012/10/28,10.795
2012/10/29,10.69
2012/10/30,10.644
2012/10/31,10.708
2012/11/01,10.752
2012/11/02,10.72
2012/11/03,10.698
2012/11/04,10.706
2012/11/05,10.717
2012/11/06,10.734
2012/11/07,10.771
2012/11/08,10.817
2012/11/09,10.849
2012/11/10,10.863
2012/11/11,10.873
2012/11/12,10.889
2012/11/13,10.914
2012/11/14,10.931
2012/11/15,10.975
2012/11/16,11.109
2012/11/17,11.295
2012/11/18,11.436
2012/11/19,11.55
2012/11/20,11.63
2012/11/21,11.69
2012/11/22,11.81
2012/11/23,11.962
2012/11/24,12.094
2012/11/25,12.215
2012/11/26,12.289
2012/11/27,12.305
2012/11/28,12.316
2012/11/29,12.339
2012/11/30,12.389
2012/12/01,12.435
2012/12/02,12.469
2012/12/03,12.512
2012/12/04,12.658
2012/12/05,12.864
2012/12/06,13.008
2012/12/07,13.145
2012/12/08,13.267
2012/12/09,13.343
2012/12/10,13.389
2012/12/11,13.436
2012/12/12,13.504
2012/12/13,13.565
2012/12/14,13.6
2012/12/15,13.599
2012/12/16,13.558
2012/12/17,13.487
2012/12/18,13.42
2012/12/19,13.407
2012/12/20,13.433
2012/12/21,13.455
2012/12/22,13.455
2012/12/23,13.448
2012/12/24,13.437
2012/12/25,13.424
2012/12/26,13.414
2012/12/27,13.413
2012/12/28,13.414
2012/12/29,13.424
2012/12/30,13.429
2012/12/31,13.437
2013/01/01,13.432
2013/01/02,13.374
2013/01/03,13.327
2013/01/04,13.289
2013/01/05,13.248
2013/01/06,13.203
2013/01/07,13.18
2013/01/08,13.228
2013/01/09,13.325
2013/01/10,13.446
2013/01/11,13.605
2013/01/12,13.736
2013/01/13,13.823
2013/01/14,13.897
2013/01/15,13.938
2013/01/16,14.016
2013/01/17,14.238
2013/01/18,14.531
2013/01/19,14.777
2013/01/20,14.985
2013/01/21,15.264
2013/01/22,15.683
2013/01/23,16.101
2013/01/24,16.397
2013/01/25,16.59
2013/01/26,16.814
2013/01/27,17.001
2013/01/28,17.226
2013/01/29,17.589
2013/01/30,17.994
2013/01/31,18.515
2013/02/01,19.062
2013/02/02,19.439
2013/02/03,19.713
2013/02/04,19.913
2013/02/05,20.027
2013/02/06,20.175
2013/02/07,20.455
2013/02/08,20.875
2013/02/09,21.432
2013/02/10,22.007
2013/02/11,22.577
2013/02/12,23.12
2013/02/13,23.556
2013/02/14,24.085
2013/02/15,24.773
2013/02/16,25.35
2013/02/17,25.794
2013/02/18,26.115
2013/02/19,26.628
2013/02/20,27.324
2013/02/21,27.937
2013/02/22,28.398
2013/02/23,28.694
2013/02/24,28.842
2013/02/25,28.918
2013/02/26,28.998
2013/02/27,29.203
2013/02/28,29.755
2013/03/01,30.7
2013/03/02,31.473
2013/03/03,31.935
2013/03/04,32.489
2013/03/05,33.698
2013/03/06,35.231
2013/03/07,36.688
2013/03/08,38.161
2013/03/09,39.815
2013/03/10,41.424
2013/03/11,42.782
2013/03/12,43.466
2013/03/13,43.553
2013/03/14,43.633
2013/03/15,43.668
2013/03/16,43.762
2013/03/17,43.763
2013/03/18,44.363
2013/03/19,46.203
2013/03/20,49.377
2013/03/21,53.574
2013/03/22,57.471
2013/03/23,60.046
2013/03/24,62.215
2013/03/25,64.733
2013/03/26,67.073
2013/03/27,70.571
2013/03/28,74.931
2013/03/29,78.723
2013/03/30,81.986
2013/03/31,84.796
2013/04/01,88.156
2013/04/02,93.861
2013/04/03,101.342
2013/04/04,108.257
2013/04/05,115.097
2013/04/06,121.797
2013/04/07,128.822
2013/04/08,139.324
2013/04/09,155.325
2013/04/10,163.972
2013/04/11,154.655
2013/04/12,140.006
2013/04/13,128.147
2013/04/14,115.915
2013/04/15,104.293
2013/04/16,92.384
2013/04/17,85.447
2013/04/18,86.345
2013/04/19,90.974
2013/04/20,97.039
2013/04/21,102.484
2013/04/22,106.938
2013/04/23,112.259
2013/04/24,119.452
2013/04/25,125.841
2013/04/26,128.923
2013/04/27,129.41
2013/04/28,128.907
2013/04/29,129.684
2013/04/30,130.829
2013/05/01,129.035
2013/05/02,124.2
2013/05/03,118.3
2013/05/04,114.068
2013/05/05,112.701
2013/05/06,111.597
2013/05/07,110.463
2013/05/08,109.994
2013/05/09,109.77
2013/05/10,110.17
2013/05/11,110.78
2013/05/12,110.932
2013/05/13,111.272
2013/05/14,110.737
2013/05/15,109.25
2013/05/16,108.548
2013/05/17,108.77
2013/05/18,109.574
2013/05/19,110.39
2013/05/20,111.238
2013/05/21,112.571
2013/05/22,114.019
2013/05/23,115.536
2013/05/24,118.114
2013/05/25,120.967
2013/05/26,123.544
2013/05/27,125.456
2013/05/28,126.169
2013/05/29,126.686
2013/05/30,127.059
2013/05/31,126.92
2013/06/01,126.839
2013/06/02,126.092
2013/06/03,124.561
2013/06/04,123.153
2013/06/05,122.064
2013/06/06,121.025
2013/06/07,119.172
2013/06/08,116.62
2013/06/09,113.488
2013/06/10,110.537
2013/06/11,108.792
2013/06/12,107.889
2013/06/13,107.14
2013/06/14,105.813
2013/06/15,104.269
2013/06/16,103.12
2013/06/17,102.293
2013/06/18,102.285
2013/06/19,102.741
2013/06/20,103.483
2013/06/21,104.326
2013/06/22,104.454
2013/06/23,103.962
2013/06/24,102.622
2013/06/25,101.059
2013/06/26,99.913
2013/06/27,98.671
2013/06/28,96.669
2013/06/29,94.421
2013/06/30,92.824
2013/07/01,90.595
2013/07/02,88.224
2013/07/03,85.91
2013/07/04,83.447
2013/07/05,80.271
2013/07/06,76.027
2013/07/07,73.552
2013/07/08,72.745
2013/07/09,72.103
2013/07/10,72.719
2013/07/11,74.906
2013/07/12,77.859
2013/07/13,81.159
2013/07/14,83.684
2013/07/15,85.837
2013/07/16,87.585
2013/07/17,88.423
2013/07/18,88.232
2013/07/19,87.201
2013/07/20,86.217
2013/07/21,85.391
2013/07/22,84.771
2013/07/23,84.622
2013/07/24,84.936
2013/07/25,85.696
2013/07/26,86.736
2013/07/27,87.414
2013/07/28,87.887
2013/07/29,88.922
2013/07/30,90.155
2013/07/31,91.846
2013/08/01,93.164
2013/08/02,94.102
2013/08/03,94.783
2013/08/04,95.014
2013/08/05,95.251
2013/08/06,95.696
2013/08/07,96.127
2013/08/08,96.145
2013/08/09,95.722
2013/08/10,95.147
2013/08/11,94.557
2013/08/12,94.258
2013/08/13,94.25
2013/08/14,94.65
2013/08/15,95.254
2013/08/16,95.72
2013/08/17,96.164
2013/08/18,96.518
2013/08/19,97.002
2013/08/20,98.118
2013/08/21,100.017
2013/08/22,102.146
2013/08/23,103.612
2013/08/24,104.657
2013/08/25,105.846
2013/08/26,106.91
2013/08/27,108.387
2013/08/28,110.33
2013/08/29,112.037
2013/08/30,114.08
2013/08/31,116.617
2013/09/01,119.218
2013/09/02,121.448
2013/09/03,122.892
2013/09/04,122.844
2013/09/05,121.75
2013/09/06,120.026
2013/09/07,118.414
2013/09/08,117.45
2013/09/09,117.082
2013/09/10,117.519
2013/09/11,118.574
2013/09/12,120.078
2013/09/13,121.457
2013/09/14,122.482
2013/09/15,123.126
2013/09/16,123.543
2013/09/17,123.86
2013/09/18,124.221
2013/09/19,123.836
2013/09/20,123.112
2013/09/21,122.522
2013/09/22,122.141
2013/09/23,121.774
2013/09/24,121.503
2013/09/25,121.545
2013/09/26,121.818
2013/09/27,122.018
2013/09/28,122.375
2013/09/29,122.688
2013/09/30,122.869
2013/10/01,123.068
2013/10/02,120.544
2013/10/03,117.286
2013/10/04,116.665
2013/10/05,116.805
2013/10/06,117.098
2013/10/07,117.791
2013/10/08,118.882
2013/10/09,120.355
2013/10/10,121.619
2013/10/11,122.429
2013/10/12,123.076
2013/10/13,124.219
2013/10/14,125.919
2013/10/15,128.427
2013/10/16,130.836
2013/10/17,133.392
2013/10/18,136.659
2013/10/19,141.757
2013/10/20,146.653
2013/10/21,152.33
2013/10/22,160.645
2013/10/23,170.109
2013/10/24,176.146
2013/10/25,176.474
2013/10/26,176.758
2013/10/27,177.725
2013/10/28,180.342
2013/10/29,183.402
2013/10/30,186.613
2013/10/31,189.716
2013/11/01,192.993
2013/11/02,195.688
2013/11/03,198.172
2013/11/04,202.605
2013/11/05,210.518
2013/11/06,221.284
2013/11/07,236.602
2013/11/08,255.147
2013/11/09,279.329
2013/11/10,287.903
2013/11/11,298.816
2013/11/12,311.805
2013/11/13,329.137
2013/11/14,350.147
2013/11/15,369.312
2013/11/16,386.066
2013/11/17,408.57
2013/11/18,449.622
2013/11/19,495.076
2013/11/20,504.251
2013/11/21,535.159
2013/11/22,577.869
2013/11/23,627.053
2013/11/24,655.775
2013/11/25,680.731
2013/11/26,717.91
2013/11/27,771.797
2013/11/28,822.328
2013/11/29,872.678
2013/11/30,929.734
2013/12/01,941.409
2013/12/02,946.059
2013/12/03,960.44
2013/12/04,981.138
2013/12/05,985.202
2013/12/06,968.558
2013/12/07,905.363
2013/12/08,857.218
2013/12/09,846.27
2013/12/10,852.641
2013/12/11,854.155
2013/12/12,852.475
2013/12/13,859.83
2013/12/14,864.995
2013/12/15,860.303
2013/12/16,836.982
2013/12/17,791.233
2013/12/18,724.572
2013/12/19,685.177
2013/12/20,666.153
2013/12/21,642.199
2013/12/22,631.966
2013/12/23,632.681
2013/12/24,642.998
2013/12/25,653.312
2013/12/26,674.502
2013/12/27,697.255
2013/12/28,713.078
2013/12/29,722.388
2013/12/30,736.046
2013/12/31,744.727
2014/01/01,753.973
2014/01/02,761.779
2014/01/03,771.286
2014/01/04,789.61
2014/01/05,815.234
2014/01/06,856.583
2014/01/07,879.026
