Date,price3emaUSD
2010/10/23,0.105
2010/10/24,0.108
2010/10/25,0.11
2010/10/26,0.126
2010/10/27,0.147
2010/10/28,0.163
2010/10/29,0.174
2010/10/30,0.184
2010/10/31,0.188
2010/11/01,0.191
2010/11/02,0.192
2010/11/03,0.193
2010/11/04,0.204
2010/11/05,0.219
2010/11/06,0.273
2010/11/07,0.339
2010/11/08,0.317
2010/11/09,0.277
2010/11/10,0.251
2010/11/11,0.239
2010/11/12,0.244
2010/11/13,0.263
2010/11/14,0.27
2010/11/15,0.272
2010/11/16,0.259
2010/11/17,0.243
2010/11/18,0.244
2010/11/19,0.259
2010/11/20,0.27
2010/11/21,0.273
2010/11/22,0.277
2010/11/23,0.28
2010/11/24,0.281
2010/11/25,0.281
2010/11/26,0.281
2010/11/27,0.283
2010/11/28,0.28
2010/11/29,0.267
2010/11/30,0.243
2010/12/01,0.231
2010/12/02,0.236
2010/12/03,0.243
2010/12/04,0.237
2010/12/05,0.221
2010/12/06,0.218
2010/12/07,0.216
2010/12/08,0.227
2010/12/09,0.22
2010/12/10,0.211
2010/12/11,0.213
2010/12/12,0.214
2010/12/13,0.217
2010/12/14,0.227
2010/12/15,0.235
2010/12/16,0.239
2010/12/17,0.242
2010/12/18,0.243
2010/12/19,0.244
2010/12/20,0.249
2010/12/21,0.249
2010/12/22,0.248
2010/12/23,0.249
2010/12/24,0.249
2010/12/25,0.249
2010/12/26,0.253
2010/12/27,0.256
2010/12/28,0.264
2010/12/29,0.275
2010/12/30,0.285
2010/12/31,0.293
2011/01/01,0.294
2011/01/02,0.296
2011/01/03,0.294
2011/01/04,0.296
2011/01/05,0.295
2011/01/06,0.297
2011/01/07,0.303
2011/01/08,0.309
2011/01/09,0.316
2011/01/10,0.32
2011/01/11,0.324
2011/01/12,0.323
2011/01/13,0.321
2011/01/14,0.34
2011/01/15,0.366
2011/01/16,0.38
2011/01/17,0.374
2011/01/18,0.353
2011/01/19,0.333
2011/01/20,0.342
2011/01/21,0.374
2011/01/22,0.4
2011/01/23,0.422
2011/01/24,0.426
2011/01/25,0.421
2011/01/26,0.417
2011/01/27,0.416
2011/01/28,0.425
2011/01/29,0.434
2011/01/30,0.448
2011/01/31,0.474
2011/02/01,0.55
2011/02/02,0.632
2011/02/03,0.669
2011/02/04,0.717
2011/02/05,0.798
2011/02/06,0.854
2011/02/07,0.874
2011/02/08,0.889
2011/02/09,0.943
2011/02/10,0.987
2011/02/11,1.006
2011/02/12,1.025
2011/02/13,1.038
2011/02/14,1.046
2011/02/15,1.049
2011/02/16,1.048
2011/02/17,1.045
2011/02/18,1.005
2011/02/19,0.949
2011/02/20,0.924
2011/02/21,0.879
2011/02/22,0.869
2011/02/23,0.887
2011/02/24,0.928
2011/02/25,0.934
2011/02/26,0.934
2011/02/27,0.929
2011/02/28,0.902
2011/03/01,0.896
2011/03/02,0.913
2011/03/03,0.919
2011/03/04,0.912
2011/03/05,0.911
2011/03/06,0.908
2011/03/07,0.893
2011/03/08,0.885
2011/03/09,0.872
2011/03/10,0.885
2011/03/11,0.885
2011/03/12,0.892
2011/03/13,0.894
2011/03/14,0.894
2011/03/15,0.888
2011/03/16,0.876
2011/03/17,0.855
2011/03/18,0.844
2011/03/19,0.807
2011/03/20,0.78
2011/03/21,0.77
2011/03/22,0.777
2011/03/23,0.803
2011/03/24,0.826
2011/03/25,0.851
2011/03/26,0.86
2011/03/27,0.842
2011/03/28,0.826
2011/03/29,0.811
2011/03/30,0.801
2011/03/31,0.794
2011/04/01,0.784
2011/04/02,0.781
2011/04/03,0.781
2011/04/04,0.755
2011/04/05,0.727
2011/04/06,0.736
2011/04/07,0.743
2011/04/08,0.748
2011/04/09,0.744
2011/04/10,0.744
2011/04/11,0.749
2011/04/12,0.784
2011/04/13,0.838
2011/04/14,0.904
2011/04/15,0.949
2011/04/16,0.983
2011/04/17,1.032
2011/04/18,1.091
2011/04/19,1.135
2011/04/20,1.148
2011/04/21,1.162
2011/04/22,1.236
2011/04/23,1.391
2011/04/24,1.553
2011/04/25,1.574
2011/04/26,1.63
2011/04/27,1.735
2011/04/28,1.891
2011/04/29,2.218
2011/04/30,2.716
2011/05/01,2.991
2011/05/02,3.07
2011/05/03,3.188
2011/05/04,3.314
2011/05/05,3.341
2011/05/06,3.367
2011/05/07,3.456
2011/05/08,3.605
2011/05/09,3.72
2011/05/10,4.265
2011/05/11,4.957
2011/05/12,5.426
2011/05/13,6.343
2011/05/14,7.001
2011/05/15,6.998
2011/05/16,7.255
2011/05/17,7.437
2011/05/18,7.236
2011/05/19,6.996
2011/05/20,6.597
2011/05/21,6.278
2011/05/22,6.347
2011/05/23,6.633
2011/05/24,6.959
2011/05/25,7.452
2011/05/26,7.988
2011/05/27,8.294
2011/05/28,8.36
2011/05/29,8.355
2011/05/30,8.489
2011/05/31,8.63
2011/06/01,8.893
2011/06/02,9.496
2011/06/03,10.971
2011/06/04,13.736
2011/06/05,15.784
2011/06/06,16.705
2011/06/07,18.898
2011/06/08,22.849
2011/06/09,26.132
2011/06/10,26.283
2011/06/11,22.792
2011/06/12,19.72
2011/06/13,19.457
2011/06/14,19.498
2011/06/15,19.442
2011/06/16,18.846
2011/06/17,17.593
2011/06/18,17.019
2011/06/19,17.1
2011/06/20,17.05
2011/06/21,17.025
2011/06/22,17.012
2011/06/23,17.006
2011/06/24,17.003
2011/06/25,17.002
2011/06/26,16.991
2011/06/27,16.795
2011/06/28,16.823
2011/06/29,16.861
2011/06/30,16.667
2011/07/01,16.202
2011/07/02,15.793
2011/07/03,15.607
2011/07/04,15.129
2011/07/05,14.261
2011/07/06,14.057
2011/07/07,14.397
2011/07/08,14.471
2011/07/09,14.409
2011/07/10,14.523
2011/07/11,14.539
2011/07/12,14.324
2011/07/13,14.157
2011/07/14,14.071
2011/07/15,13.988
2011/07/16,13.876
2011/07/17,13.658
2011/07/18,13.489
2011/07/19,13.575
2011/07/20,13.681
2011/07/21,13.673
2011/07/22,13.663
2011/07/23,13.676
2011/07/24,13.756
2011/07/25,13.885
2011/07/26,13.92
2011/07/27,13.916
2011/07/28,13.803
2011/07/29,13.649
2011/07/30,13.582
2011/07/31,13.513
2011/08/01,13.368
2011/08/02,12.97
2011/08/03,11.813
2011/08/04,10.916
2011/08/05,10.585
2011/08/06,9.365
2011/08/07,8.291
2011/08/08,8.071
2011/08/09,8.483
2011/08/10,9.229
2011/08/11,9.502
2011/08/12,9.482
2011/08/13,9.641
2011/08/14,10.052
2011/08/15,10.512
2011/08/16,10.785
2011/08/17,10.86
2011/08/18,10.882
2011/08/19,11.061
2011/08/20,11.308
2011/08/21,11.345
2011/08/22,11.224
2011/08/23,11.074
2011/08/24,10.985
2011/08/25,10.619
2011/08/26,9.769
2011/08/27,9.077
2011/08/28,8.954
2011/08/29,8.987
2011/08/30,8.933
2011/08/31,8.714
2011/09/01,8.459
2011/09/02,8.452
2011/09/03,8.496
2011/09/04,8.408
2011/09/05,8.135
2011/09/06,7.686
2011/09/07,7.355
2011/09/08,7.11
2011/09/09,6.445
2011/09/10,5.671
2011/09/11,5.495
2011/09/12,5.752
2011/09/13,5.838
2011/09/14,5.779
2011/09/15,5.504
2011/09/16,5.167
2011/09/17,4.981
2011/09/18,4.981
2011/09/19,5.156
2011/09/20,5.471
2011/09/21,5.673
2011/09/22,5.604
2011/09/23,5.546
2011/09/24,5.526
2011/09/25,5.451
2011/09/26,5.275
2011/09/27,5.084
2011/09/28,4.964
2011/09/29,4.872
2011/09/30,4.91
2011/10/01,5.005
2011/10/02,5.017
2011/10/03,5.021
2011/10/04,5.007
2011/10/05,4.961
2011/10/06,4.882
2011/10/07,4.696
2011/10/08,4.425
2011/10/09,4.24
2011/10/10,4.17
2011/10/11,4.083
2011/10/12,4.061
2011/10/13,4.082
2011/10/14,4.052
2011/10/15,3.983
2011/10/16,3.842
2011/10/17,3.45
2011/10/18,2.965
2011/10/19,2.655
2011/10/20,2.477
2011/10/21,2.468
2011/10/22,2.671
2011/10/23,2.897
2011/10/24,2.867
2011/10/25,2.757
2011/10/26,2.76
2011/10/27,2.833
2011/10/28,2.974
2011/10/29,3.175
2011/10/30,3.3
2011/10/31,3.281
2011/11/01,3.242
2011/11/02,3.222
2011/11/03,3.212
2011/11/04,3.176
2011/11/05,3.108
2011/11/06,3.036
2011/11/07,3.01
2011/11/08,3.015
2011/11/09,3.013
2011/11/10,2.961
2011/11/11,2.961
2011/11/12,3.005
2011/11/13,3.009
2011/11/14,2.809
2011/11/15,2.542
2011/11/16,2.493
2011/11/17,2.451
2011/11/18,2.305
2011/11/19,2.206
2011/11/20,2.203
2011/11/21,2.224
2011/11/22,2.266
2011/11/23,2.298
2011/11/24,2.339
2011/11/25,2.406
2011/11/26,2.437
2011/11/27,2.456
2011/11/28,2.485
2011/11/29,2.568
2011/11/30,2.713
2011/12/01,2.871
2011/12/02,2.979
2011/12/03,2.968
2011/12/04,2.889
2011/12/05,2.871
2011/12/06,2.913
2011/12/07,2.961
2011/12/08,2.973
2011/12/09,2.974
2011/12/10,2.992
2011/12/11,3.074
2011/12/12,3.133
2011/12/13,3.172
2011/12/14,3.181
2011/12/15,3.175
2011/12/16,3.187
2011/12/17,3.193
2011/12/18,3.19
2011/12/19,3.273
2011/12/20,3.504
2011/12/21,3.705
2011/12/22,3.794
2011/12/23,3.856
2011/12/24,3.9
2011/12/25,3.991
2011/12/26,4.056
2011/12/27,4.051
2011/12/28,4.089
2011/12/29,4.136
2011/12/30,4.172
2011/12/31,4.328
2012/01/01,4.656
2012/01/02,4.948
2012/01/03,4.998
2012/01/04,5.113
2012/01/05,5.687
2012/01/06,6.254
2012/01/07,6.504
2012/01/08,6.727
2012/01/09,6.716
2012/01/10,6.53
2012/01/11,6.602
2012/01/12,6.726
2012/01/13,6.661
2012/01/14,6.623
2012/01/15,6.749
2012/01/16,6.796
2012/01/17,6.465
2012/01/18,6.1
2012/01/19,6.12
2012/01/20,6.27
2012/01/21,6.305
2012/01/22,6.276
2012/01/23,6.304
2012/01/24,6.314
2012/01/25,6.167
2012/01/26,5.868
2012/01/27,5.592
2012/01/28,5.526
2012/01/29,5.515
2012/01/30,5.475
2012/01/31,5.481
2012/02/01,5.643
2012/02/02,5.862
2012/02/03,5.946
2012/02/04,5.931
2012/02/05,5.856
2012/02/06,5.706
2012/02/07,5.646
2012/02/08,5.646
2012/02/09,5.68
2012/02/10,5.776
2012/02/11,5.765
2012/02/12,5.669
2012/02/13,5.528
2012/02/14,5.195
2012/02/15,4.794
2012/02/16,4.542
2012/02/17,4.434
2012/02/18,4.368
2012/02/19,4.336
2012/02/20,4.349
2012/02/21,4.337
2012/02/22,4.343
2012/02/23,4.539
2012/02/24,4.78
2012/02/25,4.841
2012/02/26,4.844
2012/02/27,4.892
2012/02/28,4.9
2012/02/29,4.882
2012/03/01,4.886
2012/03/02,4.85
2012/03/03,4.76
2012/03/04,4.739
2012/03/05,4.82
2012/03/06,4.905
2012/03/07,4.934
2012/03/08,4.934
2012/03/09,4.915
2012/03/10,4.881
2012/03/11,4.876
2012/03/12,4.888
2012/03/13,4.984
2012/03/14,5.157
2012/03/15,5.259
2012/03/16,5.302
2012/03/17,5.291
2012/03/18,5.269
2012/03/19,5.122
2012/03/20,4.939
2012/03/21,4.882
2012/03/22,4.816
2012/03/23,4.763
2012/03/24,4.722
2012/03/25,4.668
2012/03/26,4.626
2012/03/27,4.672
2012/03/28,4.739
2012/03/29,4.762
2012/03/30,4.798
2012/03/31,4.838
2012/04/01,4.844
2012/04/02,4.861
2012/04/03,4.912
2012/04/04,4.921
2012/04/05,4.921
2012/04/06,4.928
2012/04/07,4.873
2012/04/08,4.807
2012/04/09,4.819
2012/04/10,4.836
2012/04/11,4.859
2012/04/12,4.892
2012/04/13,4.904
2012/04/14,4.927
2012/04/15,4.945
2012/04/16,4.948
2012/04/17,4.958
2012/04/18,5.002
2012/04/19,5.065
2012/04/20,5.154
2012/04/21,5.242
2012/04/22,5.237
2012/04/23,5.159
2012/04/24,5.094
2012/04/25,5.105
2012/04/26,5.11
2012/04/27,5.107
2012/04/28,5.073
2012/04/29,5.007
2012/04/30,4.969
2012/05/01,4.972
2012/05/02,5.004
2012/05/03,5.054
2012/05/04,5.071
2012/05/05,5.072
2012/05/06,5.068
2012/05/07,5.061
2012/05/08,5.065
2012/05/09,5.056
2012/05/10,5.005
2012/05/11,4.955
2012/05/12,4.952
2012/05/13,4.946
2012/05/14,4.962
2012/05/15,4.995
2012/05/16,5.029
2012/05/17,5.062
2012/05/18,5.085
2012/05/19,5.099
2012/05/20,5.101
2012/05/21,5.101
2012/05/22,5.1
2012/05/23,5.11
2012/05/24,5.119
2012/05/25,5.126
2012/05/26,5.118
2012/05/27,5.119
2012/05/28,5.126
2012/05/29,5.136
2012/05/30,5.139
2012/05/31,5.148
2012/06/01,5.193
2012/06/02,5.227
2012/06/03,5.227
2012/06/04,5.235
2012/06/05,5.294
2012/06/06,5.372
2012/06/07,5.451
2012/06/08,5.531
2012/06/09,5.564
2012/06/10,5.539
2012/06/11,5.53
2012/06/12,5.589
2012/06/13,5.709
2012/06/14,5.825
2012/06/15,6.026
2012/06/16,6.238
2012/06/17,6.272
2012/06/18,6.264
2012/06/19,6.334
2012/06/20,6.459
2012/06/21,6.567
2012/06/22,6.591
2012/06/23,6.539
2012/06/24,6.464
2012/06/25,6.396
2012/06/26,6.385
2012/06/27,6.469
2012/06/28,6.548
2012/06/29,6.588
2012/06/30,6.629
2012/07/01,6.644
2012/07/02,6.662
2012/07/03,6.634
2012/07/04,6.557
2012/07/05,6.573
2012/07/06,6.616
2012/07/07,6.674
2012/07/08,6.727
2012/07/09,6.817
2012/07/10,6.964
2012/07/11,7.069
2012/07/12,7.268
2012/07/13,7.472
2012/07/14,7.522
2012/07/15,7.552
2012/07/16,7.821
2012/07/17,8.236
2012/07/18,8.595
2012/07/19,8.793
2012/07/20,8.744
2012/07/21,8.723
2012/07/22,8.679
2012/07/23,8.559
2012/07/24,8.541
2012/07/25,8.608
2012/07/26,8.729
2012/07/27,8.814
2012/07/28,8.854
2012/07/29,8.827
2012/07/30,8.865
2012/07/31,9.04
2012/08/01,9.245
2012/08/02,9.644
2012/08/03,10.22
2012/08/04,10.601
2012/08/05,10.764
2012/08/06,10.813
2012/08/07,10.909
2012/08/08,10.993
2012/08/09,11.037
2012/08/10,11.165
2012/08/11,11.335
2012/08/12,11.451
2012/08/13,11.641
2012/08/14,11.877
2012/08/15,12.299
2012/08/16,12.837
2012/08/17,12.674
2012/08/18,12.192
2012/08/19,10.991
2012/08/20,10.02
2012/08/21,10.004
2012/08/22,9.932
2012/08/23,9.921
2012/08/24,10.136
2012/08/25,10.349
2012/08/26,10.477
2012/08/27,10.623
2012/08/28,10.787
2012/08/29,10.855
2012/08/30,10.819
2012/08/31,10.644
2012/09/01,10.351
2012/09/02,10.226
2012/09/03,10.298
2012/09/04,10.378
2012/09/05,10.535
2012/09/06,10.813
2012/09/07,10.956
2012/09/08,11.012
2012/09/09,11.023
2012/09/10,11.059
2012/09/11,11.15
2012/09/12,11.249
2012/09/13,11.281
2012/09/14,11.425
2012/09/15,11.588
2012/09/16,11.699
2012/09/17,11.789
2012/09/18,11.94
2012/09/19,12.171
2012/09/20,12.304
2012/09/21,12.344
2012/09/22,12.3
2012/09/23,12.258
2012/09/24,12.192
2012/09/25,12.17
2012/09/26,12.202
2012/09/27,12.27
2012/09/28,12.3
2012/09/29,12.354
2012/09/30,12.368
2012/10/01,12.371
2012/10/02,12.503
2012/10/03,12.684
2012/10/04,12.775
2012/10/05,12.763
2012/10/06,12.705
2012/10/07,12.429
2012/10/08,12.134
2012/10/09,11.975
2012/10/10,11.991
2012/10/11,12.036
2012/10/12,12.047
2012/10/13,11.989
2012/10/14,11.894
2012/10/15,11.801
2012/10/16,11.822
2012/10/17,11.82
2012/10/18,11.847
2012/10/19,11.842
2012/10/20,11.791
2012/10/21,11.738
2012/10/22,11.704
2012/10/23,11.701
2012/10/24,11.675
2012/10/25,11.466
2012/10/26,10.989
2012/10/27,10.602
2012/10/28,10.541
2012/10/29,10.596
2012/10/30,10.667
2012/10/31,10.854
2012/11/01,10.864
2012/11/02,10.692
2012/11/03,10.624
2012/11/04,10.674
2012/11/05,10.724
2012/11/06,10.769
2012/11/07,10.839
2012/11/08,10.881
2012/11/09,10.877
2012/11/10,10.865
2012/11/11,10.872
2012/11/12,10.898
2012/11/13,10.939
2012/11/14,10.957
2012/11/15,11.025
2012/11/16,11.25
2012/11/17,11.509
2012/11/18,11.615
2012/11/19,11.674
2012/11/20,11.693
2012/11/21,11.714
2012/11/22,11.9
2012/11/23,12.129
2012/11/24,12.264
2012/11/25,12.355
2012/11/26,12.359
2012/11/27,12.291
2012/11/28,12.282
2012/11/29,12.341
2012/11/30,12.446
2012/12/01,12.505
2012/12/02,12.521
2012/12/03,12.556
2012/12/04,12.793
2012/12/05,13.091
2012/12/06,13.195
2012/12/07,13.297
2012/12/08,13.379
2012/12/09,13.391
2012/12/10,13.401
2012/12/11,13.465
2012/12/12,13.575
2012/12/13,13.637
2012/12/14,13.645
2012/12/15,13.595
2012/12/16,13.495
2012/12/17,13.385
2012/12/18,13.33
2012/12/19,13.389
2012/12/20,13.483
2012/12/21,13.512
2012/12/22,13.474
2012/12/23,13.433
2012/12/24,13.405
2012/12/25,13.395
2012/12/26,13.402
2012/12/27,13.422
2012/12/28,13.426
2012/12/29,13.438
2012/12/30,13.435
2012/12/31,13.443
2013/01/01,13.425
2013/01/02,13.313
2013/01/03,13.262
2013/01/04,13.24
2013/01/05,13.206
2013/01/06,13.164
2013/01/07,13.163
2013/01/08,13.284
2013/01/09,13.443
2013/01/10,13.597
2013/01/11,13.792
2013/01/12,13.886
2013/01/13,13.904
2013/01/14,13.943
2013/01/15,13.955
2013/01/16,14.077
2013/01/17,14.466
2013/01/18,14.884
2013/01/19,15.091
2013/01/20,15.213
2013/01/21,15.518
2013/01/22,16.08
2013/01/23,16.551
2013/01/24,16.744
2013/01/25,16.784
2013/01/26,16.975
2013/01/27,17.13
2013/01/28,17.421
2013/01/29,17.98
2013/01/30,18.477
2013/01/31,19.098
2013/02/01,19.658
2013/02/02,19.841
2013/02/03,19.93
2013/02/04,20.023
2013/02/05,20.068
2013/02/06,20.271
2013/02/07,20.745
2013/02/08,21.369
2013/02/09,22.082
2013/02/10,22.672
2013/02/11,23.188
2013/02/12,23.647
2013/02/13,23.949
2013/02/14,24.557
2013/02/15,25.46
2013/02/16,26.002
2013/02/17,26.273
2013/02/18,26.399
2013/02/19,27.046
2013/02/20,27.993
2013/02/21,28.636
2013/02/22,28.946
2013/02/23,28.978
2013/02/24,28.874
2013/02/25,28.837
2013/02/26,28.989
2013/02/27,29.419
2013/02/28,30.392
2013/03/01,31.814
2013/03/02,32.466
2013/03/03,32.462
2013/03/04,32.908
2013/03/05,34.767
2013/03/06,36.879
2013/03/07,38.434
2013/03/08,39.862
2013/03/09,41.511
2013/03/10,42.965
2013/03/11,44.042
2013/03/12,44.075
2013/03/13,43.431
2013/03/14,43.367
2013/03/15,43.481
2013/03/16,43.82
2013/03/17,43.875
2013/03/18,45.067
2013/03/19,48.224
2013/03/20,52.988
2013/03/21,58.489
2013/03/22,62.114
2013/03/23,62.865
2013/03/24,63.817
2013/03/25,66.481
2013/03/26,69.092
2013/03/27,74.165
2013/03/28,79.958
2013/03/29,83.274
2013/03/30,85.364
2013/03/31,87.207
2013/04/01,90.961
2013/04/02,99.355
2013/04/03,109.679
2013/04/04,116.62
2013/04/05,122.642
2013/04/06,128.378
2013/04/07,135.229
2013/04/08,149.395
2013/04/09,172.396
2013/04/10,175.448
2013/04/11,145.224
2013/04/12,118.835
2013/04/13,108.635
2013/04/14,100.242
2013/04/15,93.675
2013/04/16,84.359
2013/04/17,81.046
2013/04/18,87.863
2013/04/19,97.281
2013/04/20,105.881
2013/04/21,110.088
2013/04/22,111.811
2013/04/23,116.296
2013/04/24,125.548
2013/04/25,132.644
2013/04/26,132.794
2013/04/27,129.555
2013/04/28,126.8
2013/04/29,128.68
2013/04/30,131.572
2013/05/01,128.117
2013/05/02,119.583
2013/05/03,111.139
2013/05/04,108.089
2013/05/05,110.776
2013/05/06,111.89
2013/05/07,111.133
2013/05/08,110.364
2013/05/09,109.392
2013/05/10,109.966
2013/05/11,111.234
2013/05/12,111.486
2013/05/13,111.863
2013/05/14,110.249
2013/05/15,107.412
2013/05/16,107.206
2013/05/17,108.849
2013/05/18,110.832
2013/05/19,111.868
2013/05/20,112.534
2013/05/21,113.907
2013/05/22,115.296
2013/05/23,116.996
2013/05/24,120.8
2013/05/25,124.262
2013/05/26,126.506
2013/05/27,127.431
2013/05/28,126.578
2013/05/29,126.504
2013/05/30,126.874
2013/05/31,126.649
2013/06/01,126.779
2013/06/02,125.457
2013/06/03,122.895
2013/06/04,121.29
2013/06/05,120.693
2013/06/06,120.04
2013/06/07,117.527
2013/06/08,114.056
2013/06/09,109.996
2013/06/10,107.028
2013/06/11,106.791
2013/06/12,107.421
2013/06/13,107.183
2013/06/14,105.019
2013/06/15,102.634
2013/06/16,101.495
2013/06/17,101.17
2013/06/18,102.416
2013/06/19,103.76
2013/06/20,104.793
2013/06/21,105.433
2013/06/22,104.552
2013/06/23,103.115
2013/06/24,100.796
2013/06/25,99.022
2013/06/26,98.511
2013/06/27,97.555
2013/06/28,94.898
2013/06/29,92.09
2013/06/30,90.959
2013/07/01,88.283
2013/07/02,85.744
2013/07/03,83.584
2013/07/04,81.022
2013/07/05,77.019
2013/07/06,71.51
2013/07/07,70.63
2013/07/08,72.09
2013/07/09,72.292
2013/07/10,74.14
2013/07/11,77.82
2013/07/12,81.409
2013/07/13,84.752
2013/07/14,86.454
2013/07/15,87.875
2013/07/16,88.9
2013/07/17,88.837
2013/07/18,87.66
2013/07/19,85.749
2013/07/20,84.803
2013/07/21,84.346
2013/07/22,84.223
2013/07/23,84.731
2013/07/24,85.578
2013/07/25,86.726
2013/07/26,87.96
2013/07/27,88.233
2013/07/28,88.293
2013/07/29,89.767
2013/07/30,91.408
2013/07/31,93.704
2013/08/01,94.79
2013/08/02,95.142
2013/08/03,95.257
2013/08/04,94.904
2013/08/05,95.182
2013/08/06,96.037
2013/08/07,96.713
2013/08/08,96.322
2013/08/09,95.25
2013/08/10,94.316
2013/08/11,93.677
2013/08/12,93.833
2013/08/13,94.385
2013/08/14,95.339
2013/08/15,96.145
2013/08/16,96.344
2013/08/17,96.57
2013/08/18,96.747
2013/08/19,97.371
2013/08/20,99.236
2013/08/21,102.173
2013/08/22,104.732
2013/08/23,105.423
2013/08/24,105.611
2013/08/25,106.636
2013/08/26,107.665
2013/08/27,109.77
2013/08/28,112.525
2013/08/29,114.155
2013/08/30,116.251
2013/08/31,119.159
2013/09/01,121.905
2013/09/02,123.746
2013/09/03,124.304
2013/09/04,122.525
2013/09/05,119.935
2013/09/06,117.492
2013/09/07,116.258
2013/09/08,116.435
2013/09/09,117.139
2013/09/10,118.55
2013/09/11,120.141
2013/09/12,121.905
2013/09/13,122.988
2013/09/14,123.467
2013/09/15,123.58
2013/09/16,123.69
2013/09/17,123.97
2013/09/18,124.503
2013/09/19,123.515
2013/09/20,122.261
2013/09/21,121.685
2013/09/22,121.609
2013/09/23,121.447
2013/09/24,121.378
2013/09/25,121.759
2013/09/26,122.205
2013/09/27,122.29
2013/09/28,122.745
2013/09/29,123.035
2013/09/30,123.042
2013/10/01,123.208
2013/10/02,117.992
2013/10/03,113.248
2013/10/04,115.14
2013/10/05,117.225
2013/10/06,118.296
2013/10/07,119.351
2013/10/08,120.483
2013/10/09,121.688
2013/10/10,122.595
2013/10/11,123.213
2013/10/12,123.681
2013/10/13,125.251
2013/10/14,127.684
2013/10/15,131.211
2013/10/16,133.713
2013/10/17,136.209
2013/10/18,139.966
2013/10/19,146.926
2013/10/20,152.127
2013/10/21,158.469
2013/10/22,169.392
2013/10/23,180.409
2013/10/24,183.007
2013/10/25,176.238
2013/10/26,174.604
2013/10/27,176.516
2013/10/28,182.279
2013/10/29,187.706
2013/10/30,191.638
2013/10/31,193.684
2013/11/01,195.777
2013/11/02,197.689
2013/11/03,200.124
2013/11/04,206.965
2013/11/05,219.184
2013/11/06,233.734
2013/11/07,253.879
2013/11/08,275.997
2013/11/09,305.49
2013/11/10,298.691
2013/11/11,306.351
2013/11/12,321.49
2013/11/13,345.262
2013/11/14,373.128
2013/11/15,392.441
2013/11/16,405.393
2013/11/17,429.322
2013/11/18,489.911
2013/11/19,545.899
2013/11/20,520.284
2013/11/21,559.914
2013/11/22,617.515
2013/11/23,678.077
2013/11/24,690.311
2013/11/25,706.704
2013/11/26,751.674
2013/11/27,821.486
2013/11/28,878.013
2013/11/29,929.84
2013/11/30,991.061
2013/12/01,953.316
2013/12/02,935.607
2013/12/03,960.131
2013/12/04,998.454
2013/12/05,994.74
2013/12/06,955.503
2013/12/07,838.109
2013/12/08,785.828
2013/12/09,821.081
2013/12/10,868.95
2013/12/11,878.324
2013/12/12,865.972
2013/12/13,868.053
2013/12/14,861.418
2013/12/15,847.964
2013/12/16,811.19
2013/12/17,742.096
2013/12/18,648.309
2013/12/19,632.148
2013/12/20,647.839
2013/12/21,631.065
2013/12/22,632.942
2013/12/23,641.513
2013/12/24,656.12
2013/12/25,663.257
2013/12/26,696.853
2013/12/27,724.954
2013/12/28,731.54
2013/12/29,730.649
2013/12/30,745.684
2013/12/31,751.149
2014/01/01,761.147
2014/01/02,770.46
2014/01/03,782.044
2014/01/04,808.367
2014/01/05,843.026
2014/01/06,902.372
2014/01/07,908.591
