Date,fee_to_reward30wmaUSD
2010/10/27,0
2010/10/28,0
2010/10/29,0
2010/10/30,0
2010/10/31,0
2010/11/01,0
2010/11/02,0
2010/11/03,0
2010/11/04,0
2010/11/05,0
2010/11/06,0
2010/11/07,0
2010/11/08,0.001
2010/11/09,0.001
2010/11/10,0.001
2010/11/11,0.001
2010/11/12,0.001
2010/11/13,0.001
2010/11/14,0.001
2010/11/15,0.001
2010/11/16,0.001
2010/11/17,0.001
2010/11/18,0.001
2010/11/19,0.001
2010/11/20,0.002
2010/11/21,0.003
2010/11/22,0.004
2010/11/23,0.004
2010/11/24,0.004
2010/11/25,0.004
2010/11/26,0.004
2010/11/27,0.004
2010/11/28,0.004
2010/11/29,0.004
2010/11/30,0.003
2010/12/01,0.003
2010/12/02,0.003
2010/12/03,0.003
2010/12/04,0.003
2010/12/05,0.003
2010/12/06,0.003
2010/12/07,0.002
2010/12/08,0.002
2010/12/09,0.002
2010/12/10,0.002
2010/12/11,0.002
2010/12/12,0.002
2010/12/13,0.002
2010/12/14,0.002
2010/12/15,0.002
2010/12/16,0.002
2010/12/17,0.002
2010/12/18,0.002
2010/12/19,0.002
2010/12/20,0.002
2010/12/21,0.002
2010/12/22,0.002
2010/12/23,0.002
2010/12/24,0.002
2010/12/25,0.002
2010/12/26,0.002
2010/12/27,0.002
2010/12/28,0.002
2010/12/29,0.002
2010/12/30,0.002
2010/12/31,0.002
2011/01/01,0.002
2011/01/02,0.002
2011/01/03,0.002
2011/01/04,0.002
2011/01/05,0.002
2011/01/06,0.002
2011/01/07,0.002
2011/01/08,0.002
2011/01/09,0.002
2011/01/10,0.002
2011/01/11,0.002
2011/01/12,0.002
2011/01/13,0.002
2011/01/14,0.002
2011/01/15,0.002
2011/01/16,0.002
2011/01/17,0.002
2011/01/18,0.002
2011/01/19,0.002
2011/01/20,0.002
2011/01/21,0.001
2011/01/22,0.002
2011/01/23,0.002
2011/01/24,0.002
2011/01/25,0.002
2011/01/26,0.002
2011/01/27,0.003
2011/01/28,0.002
2011/01/29,0.003
2011/01/30,0.005
2011/01/31,0.005
2011/02/01,0.006
2011/02/02,0.006
2011/02/03,0.006
2011/02/04,0.005
2011/02/05,0.005
2011/02/06,0.005
2011/02/07,0.005
2011/02/08,0.005
2011/02/09,0.005
2011/02/10,0.005
2011/02/11,0.005
2011/02/12,0.006
2011/02/13,0.006
2011/02/14,0.007
2011/02/15,0.007
2011/02/16,0.007
2011/02/17,0.007
2011/02/18,0.007
2011/02/19,0.007
2011/02/20,0.006
2011/02/21,0.006
2011/02/22,0.006
2011/02/23,0.006
2011/02/24,0.006
2011/02/25,0.005
2011/02/26,0.005
2011/02/27,0.006
2011/02/28,0.006
2011/03/01,0.006
2011/03/02,0.006
2011/03/03,0.01
2011/03/04,0.01
2011/03/05,0.011
2011/03/06,0.014
2011/03/07,0.017
2011/03/08,0.019
2011/03/09,0.021
2011/03/10,0.023
2011/03/11,0.029
2011/03/12,0.029
2011/03/13,0.03
2011/03/14,0.031
2011/03/15,0.031
2011/03/16,0.032
2011/03/17,0.032
2011/03/18,0.032
2011/03/19,0.032
2011/03/20,0.032
2011/03/21,0.038
2011/03/22,0.049
2011/03/23,0.062
2011/03/24,0.066
2011/03/25,0.068
2011/03/26,0.069
2011/03/27,0.072
2011/03/28,0.072
2011/03/29,0.071
2011/03/30,0.071
2011/03/31,0.07
2011/04/01,0.069
2011/04/02,0.067
2011/04/03,0.067
2011/04/04,0.067
2011/04/05,0.067
2011/04/06,0.067
2011/04/07,0.066
2011/04/08,0.066
2011/04/09,0.065
2011/04/10,0.065
2011/04/11,0.065
2011/04/12,0.065
2011/04/13,0.064
2011/04/14,0.072
2011/04/15,0.07
2011/04/16,0.068
2011/04/17,0.065
2011/04/18,0.063
2011/04/19,0.063
2011/04/20,0.065
2011/04/21,0.064
2011/04/22,0.064
2011/04/23,0.064
2011/04/24,0.065
2011/04/25,0.068
2011/04/26,0.067
2011/04/27,0.07
2011/04/28,0.071
2011/04/29,0.072
2011/04/30,0.075
2011/05/01,0.079
2011/05/02,0.078
2011/05/03,0.077
2011/05/04,0.077
2011/05/05,0.078
2011/05/06,0.078
2011/05/07,0.077
2011/05/08,0.077
2011/05/09,0.079
2011/05/10,0.08
2011/05/11,0.081
2011/05/12,0.082
2011/05/13,0.084
2011/05/14,0.087
2011/05/15,0.091
2011/05/16,0.094
2011/05/17,0.096
2011/05/18,0.1
2011/05/19,0.106
2011/05/20,0.111
2011/05/21,0.117
2011/05/22,0.121
2011/05/23,0.123
2011/05/24,0.125
2011/05/25,0.127
2011/05/26,0.13
2011/05/27,0.134
2011/05/28,0.138
2011/05/29,0.141
2011/05/30,0.149
2011/05/31,0.158
2011/06/01,0.167
2011/06/02,0.174
2011/06/03,0.182
2011/06/04,0.191
2011/06/05,0.196
2011/06/06,0.202
2011/06/07,0.213
2011/06/08,0.233
2011/06/09,0.246
2011/06/10,0.256
2011/06/11,0.26
2011/06/12,0.271
2011/06/13,0.278
2011/06/14,0.282
2011/06/15,0.285
2011/06/16,0.293
2011/06/17,0.298
2011/06/18,0.3
2011/06/19,0.299
2011/06/20,0.293
2011/06/21,0.285
2011/06/22,0.277
2011/06/23,0.268
2011/06/24,0.262
2011/06/25,0.266
2011/06/26,0.271
2011/06/27,0.273
2011/06/28,0.272
2011/06/29,0.269
2011/06/30,0.263
2011/07/01,0.259
2011/07/02,0.252
2011/07/03,0.245
2011/07/04,0.24
2011/07/05,0.24
2011/07/06,0.237
2011/07/07,0.234
2011/07/08,0.227
2011/07/09,0.223
2011/07/10,0.219
2011/07/11,0.216
2011/07/12,0.212
2011/07/13,0.208
2011/07/14,0.205
2011/07/15,0.204
2011/07/16,0.199
2011/07/17,0.195
2011/07/18,0.192
2011/07/19,0.193
2011/07/20,0.189
2011/07/21,0.184
2011/07/22,0.183
2011/07/23,0.177
2011/07/24,0.173
2011/07/25,0.169
2011/07/26,0.163
2011/07/27,0.158
2011/07/28,0.153
2011/07/29,0.148
2011/07/30,0.142
2011/07/31,0.137
2011/08/01,0.133
2011/08/02,0.129
2011/08/03,0.126
2011/08/04,0.124
2011/08/05,0.121
2011/08/06,0.138
2011/08/07,0.135
2011/08/08,0.133
2011/08/09,0.135
2011/08/10,0.135
2011/08/11,0.132
2011/08/12,0.13
2011/08/13,0.128
2011/08/14,0.13
2011/08/15,0.131
2011/08/16,0.131
2011/08/17,0.129
2011/08/18,0.126
2011/08/19,0.126
2011/08/20,0.123
2011/08/21,0.12
2011/08/22,0.118
2011/08/23,0.116
2011/08/24,0.117
2011/08/25,0.115
2011/08/26,0.112
2011/08/27,0.11
2011/08/28,0.108
2011/08/29,0.105
2011/08/30,0.107
2011/08/31,0.104
2011/09/01,0.102
2011/09/02,0.101
2011/09/03,0.097
2011/09/04,0.099
2011/09/05,0.098
2011/09/06,0.097
2011/09/07,0.098
2011/09/08,0.096
2011/09/09,0.096
2011/09/10,0.095
2011/09/11,0.094
2011/09/12,0.093
2011/09/13,0.09
2011/09/14,0.087
2011/09/15,0.088
2011/09/16,0.087
2011/09/17,0.087
2011/09/18,0.086
2011/09/19,0.086
2011/09/20,0.087
2011/09/21,0.085
2011/09/22,0.083
2011/09/23,0.082
2011/09/24,0.083
2011/09/25,0.081
2011/09/26,0.078
2011/09/27,0.077
2011/09/28,0.076
2011/09/29,0.074
2011/09/30,0.073
2011/10/01,0.071
2011/10/02,0.07
2011/10/03,0.073
2011/10/04,0.072
2011/10/05,0.071
2011/10/06,0.074
2011/10/07,0.073
2011/10/08,0.072
2011/10/09,0.071
2011/10/10,0.069
2011/10/11,0.072
2011/10/12,0.073
2011/10/13,0.074
2011/10/14,0.072
2011/10/15,0.071
2011/10/16,0.07
2011/10/17,0.07
2011/10/18,0.068
2011/10/19,0.067
2011/10/20,0.07
2011/10/21,0.068
2011/10/22,0.068
2011/10/23,0.067
2011/10/24,0.066
2011/10/25,0.065
2011/10/26,0.064
2011/10/27,0.063
2011/10/28,0.063
2011/10/29,0.063
2011/10/30,0.062
2011/10/31,0.061
2011/11/01,0.061
2011/11/02,0.06
2011/11/03,0.059
2011/11/04,0.057
2011/11/05,0.057
2011/11/06,0.055
2011/11/07,0.055
2011/11/08,0.055
2011/11/09,0.053
2011/11/10,0.053
2011/11/11,0.051
2011/11/12,0.05
2011/11/13,0.049
2011/11/14,0.048
2011/11/15,0.047
2011/11/16,0.048
2011/11/17,0.047
2011/11/18,0.047
2011/11/19,0.047
2011/11/20,0.048
2011/11/21,0.048
2011/11/22,0.047
2011/11/23,0.048
2011/11/24,0.049
2011/11/25,0.05
2011/11/26,0.05
2011/11/27,0.05
2011/11/28,0.05
2011/11/29,0.051
2011/11/30,0.05
2011/12/01,0.051
2011/12/02,0.052
2011/12/03,0.052
2011/12/04,0.052
2011/12/05,0.051
2011/12/06,0.051
2011/12/07,0.052
2011/12/08,0.051
2011/12/09,0.05
2011/12/10,0.05
2011/12/11,0.234
2011/12/12,0.404
2011/12/13,0.393
2011/12/14,0.381
2011/12/15,0.375
2011/12/16,0.362
2011/12/17,0.35
2011/12/18,0.337
2011/12/19,0.325
2011/12/20,0.316
2011/12/21,0.304
2011/12/22,0.291
2011/12/23,0.278
2011/12/24,0.265
2011/12/25,0.251
2011/12/26,0.238
2011/12/27,0.226
2011/12/28,0.213
2011/12/29,0.202
2011/12/30,0.189
2011/12/31,0.178
2012/01/01,0.165
2012/01/02,0.155
2012/01/03,0.144
2012/01/04,0.141
2012/01/05,0.13
2012/01/06,0.119
2012/01/07,0.107
2012/01/08,0.094
2012/01/09,0.083
2012/01/10,0.072
2012/01/11,0.067
2012/01/12,0.097
2012/01/13,0.102
2012/01/14,0.107
2012/01/15,0.115
2012/01/16,0.138
2012/01/17,0.138
2012/01/18,0.143
2012/01/19,0.16
2012/01/20,0.175
2012/01/21,0.17
2012/01/22,0.165
2012/01/23,0.161
2012/01/24,0.162
2012/01/25,0.16
2012/01/26,0.16
2012/01/27,0.172
2012/01/28,0.171
2012/01/29,0.332
2012/01/30,0.339
2012/01/31,0.329
2012/02/01,0.318
2012/02/02,0.312
2012/02/03,0.301
2012/02/04,0.293
2012/02/05,0.281
2012/02/06,0.269
2012/02/07,0.259
2012/02/08,0.248
2012/02/09,0.238
2012/02/10,0.226
2012/02/11,0.214
2012/02/12,0.202
2012/02/13,0.192
2012/02/14,0.192
2012/02/15,0.183
2012/02/16,0.179
2012/02/17,0.168
2012/02/18,0.157
2012/02/19,0.146
2012/02/20,0.138
2012/02/21,0.129
2012/02/22,0.119
2012/02/23,0.111
2012/02/24,0.103
2012/02/25,0.093
2012/02/26,0.084
2012/02/27,0.078
2012/02/28,0.07
2012/02/29,0.067
2012/03/01,0.068
2012/03/02,0.067
2012/03/03,0.065
2012/03/04,0.065
2012/03/05,0.065
2012/03/06,0.066
2012/03/07,0.064
2012/03/08,0.063
2012/03/09,0.062
2012/03/10,0.061
2012/03/11,0.06
2012/03/12,0.059
2012/03/13,0.064
2012/03/14,0.064
2012/03/15,0.064
2012/03/16,0.067
2012/03/17,0.066
2012/03/18,0.065
2012/03/19,0.065
2012/03/20,0.065
2012/03/21,0.063
2012/03/22,0.062
2012/03/23,0.063
2012/03/24,0.07
2012/03/25,0.071
2012/03/26,0.07
2012/03/27,0.069
2012/03/28,0.069
2012/03/29,0.069
2012/03/30,0.069
2012/03/31,0.068
2012/04/01,0.067
2012/04/02,0.067
2012/04/03,0.068
2012/04/04,0.068
2012/04/05,0.07
2012/04/06,0.07
2012/04/07,0.069
2012/04/08,0.068
2012/04/09,0.067
2012/04/10,0.069
2012/04/11,0.069
2012/04/12,0.071
2012/04/13,0.071
2012/04/14,0.072
2012/04/15,0.072
2012/04/16,0.073
2012/04/17,0.075
2012/04/18,0.077
2012/04/19,0.077
2012/04/20,0.078
2012/04/21,0.078
2012/04/22,0.077
2012/04/23,0.077
2012/04/24,0.078
2012/04/25,0.079
2012/04/26,0.085
2012/04/27,0.086
2012/04/28,0.087
2012/04/29,0.085
2012/04/30,0.084
2012/05/01,0.084
2012/05/02,0.084
2012/05/03,0.089
2012/05/04,0.092
2012/05/05,0.092
2012/05/06,0.093
2012/05/07,0.097
2012/05/08,0.101
2012/05/09,0.106
2012/05/10,0.108
2012/05/11,0.113
2012/05/12,0.118
2012/05/13,0.122
2012/05/14,0.141
2012/05/15,0.154
2012/05/16,0.159
2012/05/17,0.164
2012/05/18,0.171
2012/05/19,0.189
2012/05/20,0.198
2012/05/21,0.208
2012/05/22,0.212
2012/05/23,0.22
2012/05/24,0.229
2012/05/25,0.237
2012/05/26,0.239
2012/05/27,0.241
2012/05/28,0.246
2012/05/29,0.25
2012/05/30,0.255
2012/05/31,0.253
2012/06/01,0.252
2012/06/02,0.243
2012/06/03,0.245
2012/06/04,0.254
2012/06/05,0.265
2012/06/06,0.259
2012/06/07,0.263
2012/06/08,0.261
2012/06/09,0.262
2012/06/10,0.265
2012/06/11,0.265
2012/06/12,0.257
2012/06/13,0.272
2012/06/14,0.287
2012/06/15,0.296
2012/06/16,0.301
2012/06/17,0.303
2012/06/18,0.305
2012/06/19,0.308
2012/06/20,0.309
2012/06/21,0.32
2012/06/22,0.32
2012/06/23,0.315
2012/06/24,0.311
2012/06/25,0.305
2012/06/26,0.302
2012/06/27,0.298
2012/06/28,0.294
2012/06/29,0.286
2012/06/30,0.282
2012/07/01,0.272
2012/07/02,0.269
2012/07/03,0.261
2012/07/04,0.254
2012/07/05,0.247
2012/07/06,0.244
2012/07/07,0.259
2012/07/08,0.251
2012/07/09,0.246
2012/07/10,0.249
2012/07/11,0.25
2012/07/12,0.244
2012/07/13,0.237
2012/07/14,0.232
2012/07/15,0.232
2012/07/16,0.234
2012/07/17,0.233
2012/07/18,0.24
2012/07/19,0.243
2012/07/20,0.26
2012/07/21,0.262
2012/07/22,0.261
2012/07/23,0.266
2012/07/24,0.263
2012/07/25,0.259
2012/07/26,0.257
2012/07/27,0.254
2012/07/28,0.256
2012/07/29,0.254
2012/07/30,0.253
2012/07/31,0.258
2012/08/01,0.261
2012/08/02,0.26
2012/08/03,0.264
2012/08/04,0.26
2012/08/05,0.267
2012/08/06,0.273
2012/08/07,0.271
2012/08/08,0.295
2012/08/09,0.29
2012/08/10,0.309
2012/08/11,0.305
2012/08/12,0.301
2012/08/13,0.303
2012/08/14,0.301
2012/08/15,0.308
2012/08/16,0.313
2012/08/17,0.322
2012/08/18,0.318
2012/08/19,0.314
2012/08/20,0.316
2012/08/21,0.315
2012/08/22,0.315
2012/08/23,0.312
2012/08/24,0.309
2012/08/25,0.312
2012/08/26,0.308
2012/08/27,0.313
2012/08/28,0.315
2012/08/29,0.313
2012/08/30,0.317
2012/08/31,0.325
2012/09/01,0.332
2012/09/02,0.335
2012/09/03,0.341
2012/09/04,0.345
2012/09/05,0.342
2012/09/06,0.339
2012/09/07,0.333
2012/09/08,0.331
2012/09/09,0.328
2012/09/10,0.328
2012/09/11,0.335
2012/09/12,0.331
2012/09/13,0.329
2012/09/14,0.324
2012/09/15,0.316
2012/09/16,0.308
2012/09/17,0.299
2012/09/18,0.296
2012/09/19,0.296
2012/09/20,0.291
2012/09/21,0.294
2012/09/22,0.287
2012/09/23,0.282
2012/09/24,0.286
2012/09/25,0.28
2012/09/26,0.278
2012/09/27,0.272
2012/09/28,0.301
2012/09/29,0.292
2012/09/30,0.281
2012/10/01,0.278
2012/10/02,0.287
2012/10/03,0.286
2012/10/04,0.395
2012/10/05,0.399
2012/10/06,0.395
2012/10/07,0.401
2012/10/08,0.398
2012/10/09,0.399
2012/10/10,0.396
2012/10/11,0.395
2012/10/12,0.39
2012/10/13,0.386
2012/10/14,0.381
2012/10/15,0.375
2012/10/16,0.373
2012/10/17,0.411
2012/10/18,0.4
2012/10/19,0.391
2012/10/20,0.382
2012/10/21,0.377
2012/10/22,0.374
2012/10/23,0.37
2012/10/24,0.363
2012/10/25,0.353
2012/10/26,0.343
2012/10/27,0.328
2012/10/28,0.314
2012/10/29,0.305
2012/10/30,0.304
2012/10/31,0.301
2012/11/01,0.296
2012/11/02,0.297
2012/11/03,0.291
2012/11/04,0.287
2012/11/05,0.288
2012/11/06,0.293
2012/11/07,0.298
2012/11/08,0.299
2012/11/09,0.296
2012/11/10,0.296
2012/11/11,0.292
2012/11/12,0.29
2012/11/13,0.29
2012/11/14,0.291
2012/11/15,0.302
2012/11/16,0.31
2012/11/17,0.315
2012/11/18,0.32
2012/11/19,0.326
2012/11/20,0.331
2012/11/21,0.337
2012/11/22,0.337
2012/11/23,0.338
2012/11/24,0.336
2012/11/25,0.342
2012/11/26,0.344
2012/11/27,0.394
2012/11/28,0.41
2012/11/29,0.432
2012/11/30,0.454
2012/12/01,0.469
2012/12/02,0.47
2012/12/03,0.476
2012/12/04,0.514
2012/12/05,0.542
2012/12/06,0.571
2012/12/07,0.589
2012/12/08,0.605
2012/12/09,0.622
2012/12/10,0.644
2012/12/11,0.665
2012/12/12,0.685
2012/12/13,0.736
2012/12/14,0.773
2012/12/15,0.785
2012/12/16,0.807
2012/12/17,0.827
2012/12/18,0.864
2012/12/19,0.88
2012/12/20,0.907
2012/12/21,0.932
2012/12/22,0.949
2012/12/23,0.962
2012/12/24,0.961
2012/12/25,0.954
2012/12/26,0.946
2012/12/27,0.949
2012/12/28,0.949
2012/12/29,0.944
2012/12/30,0.941
2012/12/31,0.922
2013/01/01,0.904
2013/01/02,0.9
2013/01/03,0.9
2013/01/04,0.905
2013/01/05,0.903
2013/01/06,0.905
2013/01/07,0.9
2013/01/08,0.902
2013/01/09,0.907
2013/01/10,1.105
2013/01/11,1.13
2013/01/12,1.138
2013/01/13,1.145
2013/01/14,1.133
2013/01/15,1.136
2013/01/16,1.148
2013/01/17,1.165
2013/01/18,1.175
2013/01/19,1.21
2013/01/20,1.205
2013/01/21,1.191
2013/01/22,1.18
2013/01/23,1.2
2013/01/24,1.201
2013/01/25,1.206
2013/01/26,1.212
2013/01/27,1.219
2013/01/28,1.22
2013/01/29,1.225
2013/01/30,1.208
2013/01/31,1.195
2013/02/01,1.208
2013/02/02,1.252
2013/02/03,1.243
2013/02/04,1.233
2013/02/05,1.216
2013/02/06,1.191
2013/02/07,1.19
2013/02/08,1.192
2013/02/09,1.189
2013/02/10,1.184
2013/02/11,1.187
2013/02/12,1.2
2013/02/13,1.207
2013/02/14,1.203
2013/02/15,1.207
2013/02/16,1.198
2013/02/17,1.185
2013/02/18,1.18
2013/02/19,1.18
2013/02/20,1.17
2013/02/21,1.169
2013/02/22,1.172
2013/02/23,1.171
2013/02/24,1.169
2013/02/25,1.176
2013/02/26,1.187
2013/02/27,1.183
2013/02/28,1.199
2013/03/01,1.235
2013/03/02,1.247
2013/03/03,1.239
2013/03/04,1.239
2013/03/05,1.255
2013/03/06,1.429
2013/03/07,1.443
2013/03/08,1.434
2013/03/09,1.426
2013/03/10,1.426
2013/03/11,1.418
2013/03/12,1.457
2013/03/13,1.455
2013/03/14,1.442
2013/03/15,1.451
2013/03/16,1.409
2013/03/17,1.361
2013/03/18,1.327
2013/03/19,1.319
2013/03/20,1.279
2013/03/21,1.254
2013/03/22,1.246
2013/03/23,1.223
2013/03/24,1.194
2013/03/25,1.19
2013/03/26,1.183
2013/03/27,1.216
2013/03/28,1.217
2013/03/29,1.222
2013/03/30,1.231
2013/03/31,1.216
2013/04/01,1.188
2013/04/02,1.192
2013/04/03,1.212
2013/04/04,1.254
2013/04/05,1.261
2013/04/06,1.243
2013/04/07,1.249
2013/04/08,1.247
2013/04/09,1.24
2013/04/10,1.248
2013/04/11,1.271
2013/04/12,1.277
2013/04/13,1.261
2013/04/14,1.273
2013/04/15,1.312
2013/04/16,1.308
2013/04/17,1.349
2013/04/18,1.34
2013/04/19,1.361
2013/04/20,1.353
2013/04/21,1.316
2013/04/22,1.31
2013/04/23,1.319
2013/04/24,1.331
2013/04/25,1.335
2013/04/26,1.309
2013/04/27,1.292
2013/04/28,1.255
2013/04/29,1.239
2013/04/30,1.236
2013/05/01,1.223
2013/05/02,1.24
2013/05/03,1.241
2013/05/04,1.232
2013/05/05,1.208
2013/05/06,1.21
2013/05/07,1.2
2013/05/08,1.201
2013/05/09,1.223
2013/05/10,1.237
2013/05/11,1.242
2013/05/12,1.247
2013/05/13,1.252
2013/05/14,1.265
2013/05/15,1.292
2013/05/16,1.342
2013/05/17,1.346
2013/05/18,1.332
2013/05/19,1.327
2013/05/20,1.331
2013/05/21,1.328
2013/05/22,1.326
2013/05/23,1.326
2013/05/24,1.317
2013/05/25,1.308
2013/05/26,1.276
2013/05/27,1.267
2013/05/28,1.274
2013/05/29,1.271
2013/05/30,1.256
2013/05/31,1.239
2013/06/01,1.207
2013/06/02,1.189
2013/06/03,1.18
2013/06/04,1.165
2013/06/05,1.168
2013/06/06,1.147
2013/06/07,1.129
2013/06/08,1.115
2013/06/09,1.095
2013/06/10,1.069
2013/06/11,1.062
2013/06/12,1.041
2013/06/13,1.023
2013/06/14,1.002
2013/06/15,0.981
2013/06/16,0.956
2013/06/17,0.955
2013/06/18,0.958
2013/06/19,0.962
2013/06/20,1.012
2013/06/21,1.011
2013/06/22,1.025
2013/06/23,1.01
2013/06/24,1.012
2013/06/25,1.002
2013/06/26,0.996
2013/06/27,0.978
2013/06/28,0.987
2013/06/29,0.961
2013/06/30,0.947
2013/07/01,0.925
2013/07/02,0.923
2013/07/03,0.901
2013/07/04,0.878
2013/07/05,0.863
2013/07/06,0.846
2013/07/07,0.814
2013/07/08,0.802
2013/07/09,0.795
2013/07/10,0.774
2013/07/11,0.772
2013/07/12,0.769
2013/07/13,0.77
2013/07/14,0.75
2013/07/15,0.731
2013/07/16,0.735
2013/07/17,0.728
2013/07/18,0.735
2013/07/19,0.714
2013/07/20,0.695
2013/07/21,0.678
2013/07/22,0.682
2013/07/23,0.675
2013/07/24,0.686
2013/07/25,0.7
2013/07/26,0.686
2013/07/27,0.687
2013/07/28,0.679
2013/07/29,0.679
2013/07/30,0.685
2013/07/31,0.707
2013/08/01,0.718
2013/08/02,0.713
2013/08/03,0.708
2013/08/04,0.709
2013/08/05,0.702
2013/08/06,0.714
2013/08/07,0.711
2013/08/08,0.727
2013/08/09,0.739
2013/08/10,0.729
2013/08/11,0.722
2013/08/12,0.706
2013/08/13,0.703
2013/08/14,0.725
2013/08/15,0.773
2013/08/16,0.797
2013/08/17,0.788
2013/08/18,0.801
2013/08/19,0.822
2013/08/20,0.818
2013/08/21,0.81
2013/08/22,0.806
2013/08/23,0.8
2013/08/24,0.789
2013/08/25,0.791
2013/08/26,0.804
2013/08/27,0.814
2013/08/28,1.121
2013/08/29,1.096
2013/08/30,1.089
2013/08/31,1.064
2013/09/01,1.033
2013/09/02,1.03
2013/09/03,1.01
2013/09/04,0.993
2013/09/05,0.979
2013/09/06,0.965
2013/09/07,0.948
2013/09/08,0.931
2013/09/09,0.91
2013/09/10,0.885
2013/09/11,0.855
2013/09/12,0.833
2013/09/13,0.8
2013/09/14,0.766
2013/09/15,0.75
2013/09/16,0.765
2013/09/17,1.119
2013/09/18,1.217
2013/09/19,1.269
2013/09/20,1.231
2013/09/21,1.196
2013/09/22,1.157
2013/09/23,1.134
2013/09/24,1.099
2013/09/25,1.066
2013/09/26,1.039
2013/09/27,1.087
2013/09/28,1.063
2013/09/29,1.04
2013/09/30,1.019
2013/10/01,1.011
2013/10/02,1.002
2013/10/03,0.987
2013/10/04,0.96
2013/10/05,0.928
2013/10/06,0.896
2013/10/07,0.888
2013/10/08,0.854
2013/10/09,0.836
2013/10/10,0.817
2013/10/11,0.787
2013/10/12,0.764
2013/10/13,0.738
2013/10/14,0.71
2013/10/15,0.686
2013/10/16,0.682
2013/10/17,0.676
2013/10/18,0.677
2013/10/19,0.673
2013/10/20,0.666
2013/10/21,0.668
2013/10/22,0.668
2013/10/23,0.677
2013/10/24,0.693
2013/10/25,0.703
2013/10/26,0.707
2013/10/27,0.743
2013/10/28,0.744
2013/10/29,0.754
2013/10/30,0.748
2013/10/31,0.739
2013/11/01,0.737
2013/11/02,0.722
2013/11/03,0.733
2013/11/04,0.756
2013/11/05,0.78
2013/11/06,0.955
2013/11/07,1.125
2013/11/08,1.265
2013/11/09,1.297
2013/11/10,1.299
2013/11/11,1.316
2013/11/12,1.276
2013/11/13,1.242
2013/11/14,1.205
2013/11/15,1.163
2013/11/16,1.114
2013/11/17,1.071
2013/11/18,1.05
2013/11/19,1.034
2013/11/20,1.007
2013/11/21,0.986
2013/11/22,0.955
2013/11/23,0.921
2013/11/24,0.883
2013/11/25,0.849
2013/11/26,0.827
2013/11/27,0.81
2013/11/28,0.792
2013/11/29,0.77
2013/11/30,0.738
2013/12/01,0.702
2013/12/02,0.676
2013/12/03,0.642
2013/12/04,0.613
2013/12/05,0.589
2013/12/06,0.556
2013/12/07,0.555
2013/12/08,0.525
2013/12/09,0.512
2013/12/10,0.499
2013/12/11,0.492
2013/12/12,0.482
2013/12/13,0.471
2013/12/14,0.455
2013/12/15,0.441
2013/12/16,0.43
2013/12/17,0.418
2013/12/18,0.411
2013/12/19,0.399
2013/12/20,0.393
2013/12/21,0.384
2013/12/22,0.374
2013/12/23,0.365
2013/12/24,0.356
2013/12/25,0.349
2013/12/26,0.342
2013/12/27,0.334
2013/12/28,0.329
2013/12/29,0.328
2013/12/30,0.322
2013/12/31,0.314
2014/01/01,0.303
2014/01/02,0.308
2014/01/03,0.308
2014/01/04,0.309
2014/01/05,0.306
2014/01/06,0.326
2014/01/07,0.328
2014/01/08,0.326
2014/01/09,0.321
2014/01/10,0.318
2014/01/11,0.313
2014/01/12,0.307
2014/01/13,0.306
