Date,price14stdUSD
2010/10/25,0.009
2010/10/26,0.021
2010/10/27,0.038
2010/10/28,0.051
2010/10/29,0.062
2010/10/30,0.07
2010/10/31,0.075
2010/11/01,0.079
2010/11/02,0.079
2010/11/03,0.077
2010/11/04,0.076
2010/11/05,0.077
2010/11/06,0.102
2010/11/07,0.143
2010/11/08,0.138
2010/11/09,0.13
2010/11/10,0.126
2010/11/11,0.122
2010/11/12,0.119
2010/11/13,0.118
2010/11/14,0.114
2010/11/15,0.11
2010/11/16,0.104
2010/11/17,0.099
2010/11/18,0.095
2010/11/19,0.094
2010/11/20,0.089
2010/11/21,0.047
2010/11/22,0.044
2010/11/23,0.044
2010/11/24,0.041
2010/11/25,0.036
2010/11/26,0.035
2010/11/27,0.035
2010/11/28,0.035
2010/11/29,0.036
2010/11/30,0.043
2010/12/01,0.045
2010/12/02,0.046
2010/12/03,0.046
2010/12/04,0.048
2010/12/05,0.056
2010/12/06,0.058
2010/12/07,0.058
2010/12/08,0.055
2010/12/09,0.052
2010/12/10,0.05
2010/12/11,0.041
2010/12/12,0.032
2010/12/13,0.027
2010/12/14,0.028
2010/12/15,0.03
2010/12/16,0.03
2010/12/17,0.029
2010/12/18,0.031
2010/12/19,0.03
2010/12/20,0.032
2010/12/21,0.032
2010/12/22,0.033
2010/12/23,0.031
2010/12/24,0.025
2010/12/25,0.022
2010/12/26,0.017
2010/12/27,0.011
2010/12/28,0.015
2010/12/29,0.023
2010/12/30,0.031
2010/12/31,0.037
2011/01/01,0.04
2011/01/02,0.041
2011/01/03,0.042
2011/01/04,0.043
2011/01/05,0.041
2011/01/06,0.039
2011/01/07,0.036
2011/01/08,0.033
2011/01/09,0.031
2011/01/10,0.027
2011/01/11,0.026
2011/01/12,0.025
2011/01/13,0.025
2011/01/14,0.036
2011/01/15,0.053
2011/01/16,0.064
2011/01/17,0.064
2011/01/18,0.061
2011/01/19,0.059
2011/01/20,0.055
2011/01/21,0.062
2011/01/22,0.072
2011/01/23,0.083
2011/01/24,0.087
2011/01/25,0.087
2011/01/26,0.083
2011/01/27,0.076
2011/01/28,0.077
2011/01/29,0.081
2011/01/30,0.087
2011/01/31,0.098
2011/02/01,0.137
2011/02/02,0.183
2011/02/03,0.21
2011/02/04,0.248
2011/02/05,0.306
2011/02/06,0.352
2011/02/07,0.376
2011/02/08,0.387
2011/02/09,0.403
2011/02/10,0.408
2011/02/11,0.397
2011/02/12,0.373
2011/02/13,0.334
2011/02/14,0.281
2011/02/15,0.246
2011/02/16,0.22
2011/02/17,0.175
2011/02/18,0.13
2011/02/19,0.127
2011/02/20,0.129
2011/02/21,0.145
2011/02/22,0.154
2011/02/23,0.159
2011/02/24,0.157
2011/02/25,0.155
2011/02/26,0.15
2011/02/27,0.142
2011/02/28,0.135
2011/03/01,0.121
2011/03/02,0.101
2011/03/03,0.074
2011/03/04,0.068
2011/03/05,0.067
2011/03/06,0.067
2011/03/07,0.056
2011/03/08,0.052
2011/03/09,0.059
2011/03/10,0.049
2011/03/11,0.045
2011/03/12,0.041
2011/03/13,0.038
2011/03/14,0.037
2011/03/15,0.037
2011/03/16,0.036
2011/03/17,0.041
2011/03/18,0.047
2011/03/19,0.07
2011/03/20,0.089
2011/03/21,0.102
2011/03/22,0.106
2011/03/23,0.106
2011/03/24,0.101
2011/03/25,0.1
2011/03/26,0.096
2011/03/27,0.09
2011/03/28,0.083
2011/03/29,0.078
2011/03/30,0.075
2011/03/31,0.075
2011/04/01,0.076
2011/04/02,0.075
2011/04/03,0.07
2011/04/04,0.078
2011/04/05,0.095
2011/04/06,0.097
2011/04/07,0.094
2011/04/08,0.081
2011/04/09,0.065
2011/04/10,0.059
2011/04/11,0.053
2011/04/12,0.058
2011/04/13,0.089
2011/04/14,0.137
2011/04/15,0.176
2011/04/16,0.209
2011/04/17,0.249
2011/04/18,0.289
2011/04/19,0.315
2011/04/20,0.33
2011/04/21,0.337
2011/04/22,0.36
2011/04/23,0.427
2011/04/24,0.509
2011/04/25,0.518
2011/04/26,0.535
2011/04/27,0.576
2011/04/28,0.653
2011/04/29,0.843
2011/04/30,1.175
2011/05/01,1.387
2011/05/02,1.491
2011/05/03,1.573
2011/05/04,1.618
2011/05/05,1.586
2011/05/06,1.527
2011/05/07,1.487
2011/05/08,1.463
2011/05/09,1.358
2011/05/10,1.428
2011/05/11,1.679
2011/05/12,1.871
2011/05/13,2.454
2011/05/14,2.988
2011/05/15,3.176
2011/05/16,3.351
2011/05/17,3.451
2011/05/18,3.383
2011/05/19,3.19
2011/05/20,2.889
2011/05/21,2.541
2011/05/22,2.144
2011/05/23,1.613
2011/05/24,1.291
2011/05/25,1.249
2011/05/26,1.338
2011/05/27,1.534
2011/05/28,1.64
2011/05/29,1.715
2011/05/30,1.829
2011/05/31,1.947
2011/06/01,2.086
2011/06/02,2.344
2011/06/03,3.099
2011/06/04,4.941
2011/06/05,6.417
2011/06/06,7.278
2011/06/07,8.74
2011/06/08,11.406
2011/06/09,13.847
2011/06/10,14.678
2011/06/11,14.172
2011/06/12,13.415
2011/06/13,12.563
2011/06/14,11.494
2011/06/15,10.196
2011/06/16,8.834
2011/06/17,8.073
2011/06/18,8.081
2011/06/19,8.144
2011/06/20,8.208
2011/06/21,8.353
2011/06/22,7.533
2011/06/23,5.034
2011/06/24,2.302
2011/06/25,2.134
2011/06/26,2.102
2011/06/27,1.931
2011/06/28,1.504
2011/06/29,0.848
2011/06/30,0.504
2011/07/01,0.724
2011/07/02,1.018
2011/07/03,1.182
2011/07/04,1.523
2011/07/05,2.143
2011/07/06,2.393
2011/07/07,2.392
2011/07/08,2.37
2011/07/09,2.318
2011/07/10,2.178
2011/07/11,2.068
2011/07/12,1.881
2011/07/13,1.573
2011/07/14,1.265
2011/07/15,1.105
2011/07/16,1
2011/07/17,0.865
2011/07/18,0.909
2011/07/19,0.864
2011/07/20,0.869
2011/07/21,0.802
2011/07/22,0.752
2011/07/23,0.72
2011/07/24,0.58
2011/07/25,0.43
2011/07/26,0.402
2011/07/27,0.391
2011/07/28,0.371
2011/07/29,0.377
2011/07/30,0.388
2011/07/31,0.387
2011/08/01,0.416
2011/08/02,0.707
2011/08/03,1.665
2011/08/04,2.389
2011/08/05,2.781
2011/08/06,3.649
2011/08/07,4.451
2011/08/08,4.778
2011/08/09,4.766
2011/08/10,4.554
2011/08/11,4.315
2011/08/12,4.046
2011/08/13,3.651
2011/08/14,3.159
2011/08/15,2.649
2011/08/16,2.271
2011/08/17,2.312
2011/08/18,2.398
2011/08/19,2.515
2011/08/20,2.501
2011/08/21,2.054
2011/08/22,1.569
2011/08/23,1.284
2011/08/24,1.226
2011/08/25,1.139
2011/08/26,1.336
2011/08/27,1.755
2011/08/28,1.989
2011/08/29,2.114
2011/08/30,2.211
2011/08/31,2.342
2011/09/01,2.472
2011/09/02,2.447
2011/09/03,2.267
2011/09/04,2.06
2011/09/05,1.887
2011/09/06,1.763
2011/09/07,1.518
2011/09/08,1.369
2011/09/09,1.797
2011/09/10,2.382
2011/09/11,2.6
2011/09/12,2.557
2011/09/13,2.479
2011/09/14,2.434
2011/09/15,2.449
2011/09/16,2.402
2011/09/17,2.215
2011/09/18,1.919
2011/09/19,1.591
2011/09/20,1.351
2011/09/21,1.116
2011/09/22,0.834
2011/09/23,0.812
2011/09/24,0.762
2011/09/25,0.759
2011/09/26,0.713
2011/09/27,0.69
2011/09/28,0.692
2011/09/29,0.734
2011/09/30,0.718
2011/10/01,0.682
2011/10/02,0.677
2011/10/03,0.685
2011/10/04,0.622
2011/10/05,0.499
2011/10/06,0.461
2011/10/07,0.475
2011/10/08,0.556
2011/10/09,0.637
2011/10/10,0.706
2011/10/11,0.791
2011/10/12,0.844
2011/10/13,0.875
2011/10/14,0.886
2011/10/15,0.863
2011/10/16,0.859
2011/10/17,0.98
2011/10/18,1.205
2011/10/19,1.359
2011/10/20,1.443
2011/10/21,1.471
2011/10/22,1.451
2011/10/23,1.407
2011/10/24,1.358
2011/10/25,1.318
2011/10/26,1.229
2011/10/27,1.08
2011/10/28,0.913
2011/10/29,0.772
2011/10/30,0.696
2011/10/31,0.722
2011/11/01,0.711
2011/11/02,0.654
2011/11/03,0.549
2011/11/04,0.451
2011/11/05,0.437
2011/11/06,0.441
2011/11/07,0.424
2011/11/08,0.351
2011/11/09,0.3
2011/11/10,0.299
2011/11/11,0.312
2011/11/12,0.279
2011/11/13,0.214
2011/11/14,0.295
2011/11/15,0.469
2011/11/16,0.515
2011/11/17,0.544
2011/11/18,0.621
2011/11/19,0.69
2011/11/20,0.72
2011/11/21,0.724
2011/11/22,0.698
2011/11/23,0.657
2011/11/24,0.618
2011/11/25,0.554
2011/11/26,0.437
2011/11/27,0.273
2011/11/28,0.251
2011/11/29,0.293
2011/11/30,0.387
2011/12/01,0.505
2011/12/02,0.577
2011/12/03,0.574
2011/12/04,0.547
2011/12/05,0.519
2011/12/06,0.502
2011/12/07,0.479
2011/12/08,0.445
2011/12/09,0.415
2011/12/10,0.372
2011/12/11,0.328
2011/12/12,0.272
2011/12/13,0.237
2011/12/14,0.239
2011/12/15,0.25
2011/12/16,0.262
2011/12/17,0.267
2011/12/18,0.233
2011/12/19,0.23
2011/12/20,0.37
2011/12/21,0.51
2011/12/22,0.583
2011/12/23,0.628
2011/12/24,0.654
2011/12/25,0.709
2011/12/26,0.749
2011/12/27,0.756
2011/12/28,0.751
2011/12/29,0.725
2011/12/30,0.68
2011/12/31,0.65
2012/01/01,0.711
2012/01/02,0.823
2012/01/03,0.885
2012/01/04,0.975
2012/01/05,1.326
2012/01/06,1.711
2012/01/07,1.922
2012/01/08,2.103
2012/01/09,2.153
2012/01/10,2.076
2012/01/11,2
2012/01/12,1.888
2012/01/13,1.665
2012/01/14,1.43
2012/01/15,1.289
2012/01/16,1.151
2012/01/17,0.87
2012/01/18,0.665
2012/01/19,0.685
2012/01/20,0.674
2012/01/21,0.671
2012/01/22,0.637
2012/01/23,0.625
2012/01/24,0.626
2012/01/25,0.645
2012/01/26,0.717
2012/01/27,0.854
2012/01/28,0.907
2012/01/29,0.856
2012/01/30,0.777
2012/01/31,0.799
2012/02/01,0.796
2012/02/02,0.791
2012/02/03,0.739
2012/02/04,0.69
2012/02/05,0.648
2012/02/06,0.583
2012/02/07,0.486
2012/02/08,0.448
2012/02/09,0.446
2012/02/10,0.413
2012/02/11,0.39
2012/02/12,0.38
2012/02/13,0.391
2012/02/14,0.586
2012/02/15,0.879
2012/02/16,1.055
2012/02/17,1.15
2012/02/18,1.215
2012/02/19,1.257
2012/02/20,1.286
2012/02/21,1.293
2012/02/22,1.262
2012/02/23,1.166
2012/02/24,1.01
2012/02/25,0.84
2012/02/26,0.681
2012/02/27,0.561
2012/02/28,0.569
2012/02/29,0.578
2012/03/01,0.567
2012/03/02,0.543
2012/03/03,0.501
2012/03/04,0.448
2012/03/05,0.402
2012/03/06,0.327
2012/03/07,0.2
2012/03/08,0.188
2012/03/09,0.172
2012/03/10,0.172
2012/03/11,0.171
2012/03/12,0.168
2012/03/13,0.2
2012/03/14,0.305
2012/03/15,0.381
2012/03/16,0.423
2012/03/17,0.41
2012/03/18,0.384
2012/03/19,0.377
2012/03/20,0.41
2012/03/21,0.425
2012/03/22,0.448
2012/03/23,0.474
2012/03/24,0.498
2012/03/25,0.535
2012/03/26,0.573
2012/03/27,0.583
2012/03/28,0.544
2012/03/29,0.484
2012/03/30,0.403
2012/03/31,0.318
2012/04/01,0.202
2012/04/02,0.178
2012/04/03,0.206
2012/04/04,0.22
2012/04/05,0.23
2012/04/06,0.235
2012/04/07,0.223
2012/04/08,0.197
2012/04/09,0.142
2012/04/10,0.122
2012/04/11,0.119
2012/04/12,0.113
2012/04/13,0.113
2012/04/14,0.119
2012/04/15,0.123
2012/04/16,0.126
2012/04/17,0.127
2012/04/18,0.148
2012/04/19,0.187
2012/04/20,0.25
2012/04/21,0.308
2012/04/22,0.303
2012/04/23,0.286
2012/04/24,0.268
2012/04/25,0.254
2012/04/26,0.243
2012/04/27,0.226
2012/04/28,0.215
2012/04/29,0.219
2012/04/30,0.223
2012/05/01,0.222
2012/05/02,0.222
2012/05/03,0.222
2012/05/04,0.205
2012/05/05,0.152
2012/05/06,0.119
2012/05/07,0.118
2012/05/08,0.118
2012/05/09,0.112
2012/05/10,0.114
2012/05/11,0.125
2012/05/12,0.13
2012/05/13,0.13
2012/05/14,0.124
2012/05/15,0.122
2012/05/16,0.123
2012/05/17,0.122
2012/05/18,0.125
2012/05/19,0.131
2012/05/20,0.136
2012/05/21,0.141
2012/05/22,0.144
2012/05/23,0.15
2012/05/24,0.149
2012/05/25,0.129
2012/05/26,0.112
2012/05/27,0.082
2012/05/28,0.054
2012/05/29,0.039
2012/05/30,0.032
2012/05/31,0.035
2012/06/01,0.068
2012/06/02,0.094
2012/06/03,0.101
2012/06/04,0.107
2012/06/05,0.14
2012/06/06,0.193
2012/06/07,0.251
2012/06/08,0.311
2012/06/09,0.341
2012/06/10,0.342
2012/06/11,0.337
2012/06/12,0.346
2012/06/13,0.383
2012/06/14,0.427
2012/06/15,0.543
2012/06/16,0.68
2012/06/17,0.713
2012/06/18,0.706
2012/06/19,0.722
2012/06/20,0.765
2012/06/21,0.808
2012/06/22,0.821
2012/06/23,0.789
2012/06/24,0.704
2012/06/25,0.581
2012/06/26,0.456
2012/06/27,0.365
2012/06/28,0.28
2012/06/29,0.265
2012/06/30,0.282
2012/07/01,0.274
2012/07/02,0.243
2012/07/03,0.231
2012/07/04,0.235
2012/07/05,0.226
2012/07/06,0.231
2012/07/07,0.245
2012/07/08,0.246
2012/07/09,0.245
2012/07/10,0.304
2012/07/11,0.382
2012/07/12,0.53
2012/07/13,0.687
2012/07/14,0.764
2012/07/15,0.815
2012/07/16,0.966
2012/07/17,1.209
2012/07/18,1.415
2012/07/19,1.544
2012/07/20,1.548
2012/07/21,1.513
2012/07/22,1.426
2012/07/23,1.298
2012/07/24,1.182
2012/07/25,1.045
2012/07/26,0.957
2012/07/27,0.887
2012/07/28,0.731
2012/07/29,0.459
2012/07/30,0.321
2012/07/31,0.391
2012/08/01,0.512
2012/08/02,0.806
2012/08/03,1.251
2012/08/04,1.575
2012/08/05,1.762
2012/08/06,1.831
2012/08/07,1.876
2012/08/08,1.895
2012/08/09,1.888
2012/08/10,1.868
2012/08/11,1.814
2012/08/12,1.66
2012/08/13,1.468
2012/08/14,1.306
2012/08/15,1.255
2012/08/16,1.477
2012/08/17,1.504
2012/08/18,1.46
2012/08/19,1.723
2012/08/20,2.146
2012/08/21,2.27
2012/08/22,2.402
2012/08/23,2.508
2012/08/24,2.548
2012/08/25,2.558
2012/08/26,2.555
2012/08/27,2.518
2012/08/28,2.435
2012/08/29,2.21
2012/08/30,1.662
2012/08/31,1.259
2012/09/01,1.039
2012/09/02,1.008
2012/09/03,0.725
2012/09/04,0.687
2012/09/05,0.617
2012/09/06,0.593
2012/09/07,0.633
2012/09/08,0.668
2012/09/09,0.692
2012/09/10,0.72
2012/09/11,0.76
2012/09/12,0.817
2012/09/13,0.863
2012/09/14,0.92
2012/09/15,0.892
2012/09/16,0.823
2012/09/17,0.787
2012/09/18,0.769
2012/09/19,0.843
2012/09/20,0.942
2012/09/21,0.986
2012/09/22,0.967
2012/09/23,0.904
2012/09/24,0.812
2012/09/25,0.726
2012/09/26,0.644
2012/09/27,0.516
2012/09/28,0.427
2012/09/29,0.372
2012/09/30,0.302
2012/10/01,0.222
2012/10/02,0.254
2012/10/03,0.373
2012/10/04,0.454
2012/10/05,0.488
2012/10/06,0.492
2012/10/07,0.501
2012/10/08,0.571
2012/10/09,0.639
2012/10/10,0.666
2012/10/11,0.684
2012/10/12,0.702
2012/10/13,0.733
2012/10/14,0.778
2012/10/15,0.827
2012/10/16,0.816
2012/10/17,0.735
2012/10/18,0.603
2012/10/19,0.453
2012/10/20,0.257
2012/10/21,0.234
2012/10/22,0.254
2012/10/23,0.265
2012/10/24,0.264
2012/10/25,0.353
2012/10/26,0.701
2012/10/27,0.995
2012/10/28,1.115
2012/10/29,1.171
2012/10/30,1.176
2012/10/31,1.141
2012/11/01,1.092
2012/11/02,1.064
2012/11/03,1.02
2012/11/04,0.944
2012/11/05,0.842
2012/11/06,0.693
2012/11/07,0.504
2012/11/08,0.426
2012/11/09,0.422
2012/11/10,0.319
2012/11/11,0.281
2012/11/12,0.276
2012/11/13,0.285
2012/11/14,0.272
2012/11/15,0.305
2012/11/16,0.398
2012/11/17,0.55
2012/11/18,0.641
2012/11/19,0.702
2012/11/20,0.736
2012/11/21,0.765
2012/11/22,0.848
2012/11/23,0.951
2012/11/24,1.006
2012/11/25,1.027
2012/11/26,0.994
2012/11/27,0.913
2012/11/28,0.789
2012/11/29,0.656
2012/11/30,0.62
2012/12/01,0.625
2012/12/02,0.592
2012/12/03,0.545
2012/12/04,0.559
2012/12/05,0.643
2012/12/06,0.712
2012/12/07,0.806
2012/12/08,0.883
2012/12/09,0.925
2012/12/10,0.935
2012/12/11,0.908
2012/12/12,0.881
2012/12/13,0.844
2012/12/14,0.799
2012/12/15,0.709
2012/12/16,0.555
2012/12/17,0.344
2012/12/18,0.278
2012/12/19,0.275
2012/12/20,0.265
2012/12/21,0.262
2012/12/22,0.263
2012/12/23,0.265
2012/12/24,0.268
2012/12/25,0.272
2012/12/26,0.248
2012/12/27,0.209
2012/12/28,0.172
2012/12/29,0.159
2012/12/30,0.159
2012/12/31,0.138
2013/01/01,0.108
2013/01/02,0.164
2013/01/03,0.174
2013/01/04,0.177
2013/01/05,0.201
2013/01/06,0.233
2013/01/07,0.248
2013/01/08,0.25
2013/01/09,0.286
2013/01/10,0.355
2013/01/11,0.481
2013/01/12,0.567
2013/01/13,0.62
2013/01/14,0.673
2013/01/15,0.709
2013/01/16,0.754
2013/01/17,0.95
2013/01/18,1.198
2013/01/19,1.33
2013/01/20,1.381
2013/01/21,1.488
2013/01/22,1.783
2013/01/23,2.073
2013/01/24,2.229
2013/01/25,2.306
2013/01/26,2.371
2013/01/27,2.356
2013/01/28,2.336
2013/01/29,2.371
2013/01/30,2.407
2013/01/31,2.638
2013/02/01,2.912
2013/02/02,2.959
2013/02/03,2.857
2013/02/04,2.748
2013/02/05,2.706
2013/02/06,2.708
2013/02/07,2.734
2013/02/08,2.762
2013/02/09,2.898
2013/02/10,2.966
2013/02/11,3.037
2013/02/12,3.203
2013/02/13,3.309
2013/02/14,3.612
2013/02/15,4.117
2013/02/16,4.401
2013/02/17,4.478
2013/02/18,4.379
2013/02/19,4.3
2013/02/20,4.341
2013/02/21,4.354
2013/02/22,4.284
2013/02/23,4.136
2013/02/24,3.879
2013/02/25,3.567
2013/02/26,3.234
2013/02/27,2.843
2013/02/28,2.876
2013/03/01,3.559
2013/03/02,3.897
2013/03/03,3.851
2013/03/04,3.789
2013/03/05,4.712
2013/03/06,6.123
2013/03/07,7.304
2013/03/08,8.365
2013/03/09,9.409
2013/03/10,10.202
2013/03/11,10.633
2013/03/12,10.434
2013/03/13,9.778
2013/03/14,9.179
2013/03/15,8.723
2013/03/16,7.998
2013/03/17,6.572
2013/03/18,5.028
2013/03/19,5.645
2013/03/20,8.616
2013/03/21,12.534
2013/03/22,15.449
2013/03/23,16.931
2013/03/24,18.208
2013/03/25,19.938
2013/03/26,21.366
2013/03/27,23.483
2013/03/28,26.056
2013/03/29,27.331
2013/03/30,27.512
2013/03/31,26.523
2013/04/01,25.772
2013/04/02,28.113
2013/04/03,33.32
2013/04/04,37.881
2013/04/05,41.76
2013/04/06,44.329
2013/04/07,46.645
2013/04/08,52.913
2013/04/09,65.438
2013/04/10,68.953
2013/04/11,65.885
2013/04/12,64.942
2013/04/13,63.276
2013/04/14,62.807
2013/04/15,64.054
2013/04/16,68.899
2013/04/17,73.038
2013/04/18,74.328
2013/04/19,74.425
2013/04/20,73.899
2013/04/21,72.54
2013/04/22,67.291
2013/04/23,49.096
2013/04/24,33.174
2013/04/25,37.918
2013/04/26,39.952
2013/04/27,40.759
2013/04/28,40.193
2013/04/29,38.841
2013/04/30,33.154
2013/05/01,24.055
2013/05/02,19.787
2013/05/03,20.836
2013/05/04,22.464
2013/05/05,22.555
2013/05/06,22.616
2013/05/07,23.448
2013/05/08,23.001
2013/05/09,20.818
2013/05/10,19.244
2013/05/11,18.43
2013/05/12,17.788
2013/05/13,15.287
2013/05/14,9.568
2013/05/15,6.461
2013/05/16,6.531
2013/05/17,5.429
2013/05/18,4.922
2013/05/19,4.83
2013/05/20,4.862
2013/05/21,5.483
2013/05/22,6.236
2013/05/23,7.105
2013/05/24,9.572
2013/05/25,12.213
2013/05/26,14.267
2013/05/27,15.642
2013/05/28,15.692
2013/05/29,14.489
2013/05/30,13.328
2013/05/31,12.354
2013/06/01,11.54
2013/06/02,10.162
2013/06/03,8.628
2013/06/04,7.576
2013/06/05,6.741
2013/06/06,6.574
2013/06/07,8.255
2013/06/08,10.476
2013/06/09,13.044
2013/06/10,15.063
2013/06/11,15.981
2013/06/12,16.033
2013/06/13,15.639
2013/06/14,15.558
2013/06/15,15.1
2013/06/16,14.462
2013/06/17,13.962
2013/06/18,12.716
2013/06/19,10.638
2013/06/20,7.831
2013/06/21,5.794
2013/06/22,4.834
2013/06/23,4.919
2013/06/24,5.679
2013/06/25,6.285
2013/06/26,6.075
2013/06/27,6.11
2013/06/28,7.671
2013/06/29,9.679
2013/06/30,10.979
2013/07/01,12.948
2013/07/02,14.614
2013/07/03,15.739
2013/07/04,16.618
2013/07/05,17.856
2013/07/06,20.359
2013/07/07,20.837
2013/07/08,20.405
2013/07/09,19.742
2013/07/10,17.842
2013/07/11,15.498
2013/07/12,14.184
2013/07/13,13.948
2013/07/14,13.594
2013/07/15,14.244
2013/07/16,15.2
2013/07/17,15.923
2013/07/18,16.235
2013/07/19,15.745
2013/07/20,13.263
2013/07/21,11.179
2013/07/22,9.68
2013/07/23,7.085
2013/07/24,4.857
2013/07/25,4.222
2013/07/26,4.348
2013/07/27,4.388
2013/07/28,4.406
2013/07/29,4.811
2013/07/30,5.568
2013/07/31,7.165
2013/08/01,8.253
2013/08/02,8.594
2013/08/03,8.587
2013/08/04,8.149
2013/08/05,7.557
2013/08/06,7.119
2013/08/07,6.695
2013/08/08,6.114
2013/08/09,5.552
2013/08/10,4.623
2013/08/11,3.272
2013/08/12,2.655
2013/08/13,2.417
2013/08/14,2.45
2013/08/15,2.594
2013/08/16,2.674
2013/08/17,2.776
2013/08/18,2.824
2013/08/19,3.074
2013/08/20,4.095
2013/08/21,6.185
2013/08/22,8.234
2013/08/23,9.12
2013/08/24,9.436
2013/08/25,9.707
2013/08/26,9.949
2013/08/27,10.654
2013/08/28,11.904
2013/08/29,12.703
2013/08/30,13.398
2013/08/31,14.314
2013/09/01,14.976
2013/09/02,15.107
2013/09/03,14.93
2013/09/04,14.364
2013/09/05,13.672
2013/09/06,12.543
2013/09/07,11.066
2013/09/08,9.702
2013/09/09,8.229
2013/09/10,7.332
2013/09/11,7.089
2013/09/12,7.012
2013/09/13,7.186
2013/09/14,7.355
2013/09/15,7.226
2013/09/16,6.935
2013/09/17,6.834
2013/09/18,7.216
2013/09/19,6.984
2013/09/20,6.096
2013/09/21,4.891
2013/09/22,3.866
2013/09/23,3.007
2013/09/24,2.725
2013/09/25,2.688
2013/09/26,2.646
2013/09/27,2.545
2013/09/28,2.461
2013/09/29,2.42
2013/09/30,2.338
2013/10/01,2.187
2013/10/02,5.133
2013/10/03,8.407
2013/10/04,8.592
2013/10/05,8.591
2013/10/06,8.562
2013/10/07,8.536
2013/10/08,8.552
2013/10/09,8.616
2013/10/10,8.701
2013/10/11,8.844
2013/10/12,8.95
2013/10/13,9.463
2013/10/14,10.639
2013/10/15,12.768
2013/10/16,13.713
2013/10/17,13.109
2013/10/18,15.16
2013/10/19,19.612
2013/10/20,23.16
2013/10/21,27.337
2013/10/22,34.394
2013/10/23,41.907
2013/10/24,44.918
2013/10/25,43.627
2013/10/26,41.715
2013/10/27,39.771
2013/10/28,38.576
2013/10/29,37.646
2013/10/30,35.621
2013/10/31,32.156
2013/11/01,28.266
2013/11/02,25.742
2013/11/03,22.948
2013/11/04,23.392
2013/11/05,30.781
2013/11/06,41.502
2013/11/07,56.291
2013/11/08,70.677
2013/11/09,90.572
2013/11/10,92.694
2013/11/11,97.726
2013/11/12,104.828
2013/11/13,115.467
2013/11/14,128.075
2013/11/15,136.24
2013/11/16,139.131
2013/11/17,143.458
2013/11/18,169.184
2013/11/19,198.567
2013/11/20,192.753
2013/11/21,206.147
2013/11/22,232.41
2013/11/23,267.384
2013/11/24,270.484
2013/11/25,270.122
2013/11/26,277.896
2013/11/27,300.92
2013/11/28,322.699
2013/11/29,339.462
2013/11/30,354.951
2013/12/01,331.728
2013/12/02,318.751
2013/12/03,316.019
2013/12/04,280.439
2013/12/05,249.951
2013/12/06,222.388
2013/12/07,226.234
2013/12/08,219.051
2013/12/09,198.106
2013/12/10,188.006
2013/12/11,188.16
2013/12/12,190.673
2013/12/13,187.623
2013/12/14,169.69
2013/12/15,171.288
2013/12/16,178.928
2013/12/17,194.981
2013/12/18,220.535
2013/12/19,220.562
2013/12/20,217.677
2013/12/21,231.331
2013/12/22,240.514
2013/12/23,239.75
2013/12/24,221.509
2013/12/25,203.495
2013/12/26,187.885
2013/12/27,166.165
2013/12/28,142.832
2013/12/29,119.629
2013/12/30,116.601
2013/12/31,123.785
2014/01/01,109.709
2014/01/02,107.516
2014/01/03,112.62
2014/01/04,111.781
2014/01/05,119.997
2014/01/06,148.855
2014/01/07,153.735
2014/01/08,140.649
2014/01/09,136.282
