Date,difficulty90sma
2014/01/31,1091127428
2014/02/01,1111159862
2014/02/02,1131192297
2014/02/03,1150987181
2014/02/04,1169686271
2014/02/05,1191439337
2014/02/06,1214889056
2014/02/07,1238338775
2014/02/08,1261788495
2014/02/09,1285238214
2014/02/10,1308687933
2014/02/11,1332137652
2014/02/12,1355587371
2014/02/13,1379037090
2014/02/14,1402486809
2014/02/15,1425583292
2014/02/16,1447937978
2014/02/17,1475866128
2014/02/18,1503867133
2014/02/19,1531868139
2014/02/20,1559869144
2014/02/21,1587870150
2014/02/22,1615871155
2014/02/23,1643872161
2014/02/24,1671873166
2014/02/25,1699874172
2014/02/26,1727875177
2014/02/27,1755599450
2014/02/28,1785966313
2014/03/01,1820503152
2014/03/02,1855039991
2014/03/03,1889576830
2014/03/04,1924113669
2014/03/05,1958650508
2014/03/06,1993187347
2014/03/07,2027724186
2014/03/08,2062261025
2014/03/09,2096797865
2014/03/10,2130578843
2014/03/11,2162882987
2014/03/12,2195187131
2014/03/13,2231961379
2014/03/14,2269093235
2014/03/15,2306225091
2014/03/16,2343356947
2014/03/17,2380488803
2014/03/18,2417620660
2014/03/19,2454752516
2014/03/20,2491884372
2014/03/21,2527247988
2014/03/22,2561351263
2014/03/23,2595454537
2014/03/24,2629781406
2014/03/25,2672291822
2014/03/26,2714802237
2014/03/27,2757312653
2014/03/28,2799823068
2014/03/29,2842333484
2014/03/30,2884843899
2014/03/31,2927354315
2014/04/01,2969864730
2014/04/02,3009873496
2014/04/03,3049744376
2014/04/04,3089615256
2014/04/05,3135632567
2014/04/06,3187868619
2014/04/07,3240104671
2014/04/08,3292340723
2014/04/09,3344576775
2014/04/10,3396812828
2014/04/11,3449048880
2014/04/12,3501284932
2014/04/13,3550056730
2014/04/14,3598169831
2014/04/15,3646282933
2014/04/16,3694396034
2014/04/17,3744824966
2014/04/18,3802483807
2014/04/19,3860142648
2014/04/20,3917801489
2014/04/21,3975460330
2014/04/22,4033119172
2014/04/23,4090778013
2014/04/24,4146749296
2014/04/25,4199915904
2014/04/26,4253082513
2014/04/27,4306249122
2014/04/28,4359415730
2014/04/29,4413113608
2014/04/30,4477636100
2014/05/01,4542158592
2014/05/02,4606681084
2014/05/03,4671203576
2014/05/04,4735726067
2014/05/05,4800248559
2014/05/06,4861717076
2014/05/07,4921488939
2014/05/08,4981260802
2014/05/09,5041032665
2014/05/10,5100804528
2014/05/11,5160576391
2014/05/12,5224333725
2014/05/13,5293578301
2014/05/14,5362822877
2014/05/15,5432067454
2014/05/16,5501312030
2014/05/17,5570556606
2014/05/18,5634227719
2014/05/19,5697825976
2014/05/20,5761424233
2014/05/21,5825022490
2014/05/22,5888620747
2014/05/23,5952219004
2014/05/24,6024256524
2014/05/25,6105658157
2014/05/26,6187059790
2014/05/27,6268461422
2014/05/28,6349863055
2014/05/29,6427810769
2014/05/30,6501588506
2014/05/31,6575366243
2014/06/01,6649143980
2014/06/02,6722921717
2014/06/03,6796699454
2014/06/04,6870477191
2014/06/05,6945681279
2014/06/06,7033912703
2014/06/07,7122144126
2014/06/08,7210375550
2014/06/09,7298606973
2014/06/10,7386838397
2014/06/11,7470599716
2014/06/12,7554003427
2014/06/13,7637407138
2014/06/14,7720810849
2014/06/15,7804214560
2014/06/16,7887618272
2014/06/17,7971021983
2014/06/18,8070142269
2014/06/19,8172501848
2014/06/20,8274861428
2014/06/21,8377221008
2014/06/22,8479356994
2014/06/23,8573309433
2014/06/24,8667261872
2014/06/25,8761214312
2014/06/26,8855166751
2014/06/27,8949119190
2014/06/28,9043071629
2014/06/29,9158874109
2014/06/30,9290114118
2014/07/01,9421354126
2014/07/02,9552594135
2014/07/03,9683834144
2014/07/04,9808927722
2014/07/05,9927802558
2014/07/06,10046677395
2014/07/07,10165552231
2014/07/08,10284427068
2014/07/09,10403301904
2014/07/10,10522176741
2014/07/11,10641051577
2014/07/12,10760109660
2014/07/13,10884738448
2014/07/14,11009367236
2014/07/15,11133996023
2014/07/16,11256308981
2014/07/17,11371392029
2014/07/18,11486475077
2014/07/19,11601558125
2014/07/20,11716641173
2014/07/21,11831724221
2014/07/22,11946807269
2014/07/23,12061890317
2014/07/24,12176973366
2014/07/25,12293201710
2014/07/26,12423841698
2014/07/27,12554481686
2014/07/28,12684590404
2014/07/29,12803874509
2014/07/30,12923158613
2014/07/31,13042442718
2014/08/01,13161726823
2014/08/02,13281010928
2014/08/03,13400295032
2014/08/04,13519579137
2014/08/05,13638863242
2014/08/06,13758147346
2014/08/07,13877431451
2014/08/08,14005585946
2014/08/09,14135905655
2014/08/10,14262239894
2014/08/11,14383086890
2014/08/12,14503933885
2014/08/13,14624780881
2014/08/14,14745627877
2014/08/15,14866474873
2014/08/16,14987321869
2014/08/17,15108168865
2014/08/18,15229015861
2014/08/19,15356745812
2014/08/20,15523315298
2014/08/21,15689884784
2014/08/22,15848015007
2014/08/23,15996781117
2014/08/24,16145547227
2014/08/25,16294313337
2014/08/26,16443079447
2014/08/27,16591845557
2014/08/28,16740611667
2014/08/29,16889377777
2014/08/30,17038143887
2014/08/31,17187545451
2014/09/01,17376133349
2014/09/02,17564721246
2014/09/03,17751882793
2014/09/04,17926017004
2014/09/05,18100151215
2014/09/06,18274285426
2014/09/07,18448419637
2014/09/08,18622553848
2014/09/09,18796688059
2014/09/10,18970822270
2014/09/11,19144956480
2014/09/12,19319090691
2014/09/13,19497352027
2014/09/14,19698165152
2014/09/15,19898978276
2014/09/16,20084074826
2014/09/17,20265932082
2014/09/18,20447789337
2014/09/19,20629646593
2014/09/20,20811503849
2014/09/21,20993361104
2014/09/22,21175218360
2014/09/23,21357075616
2014/09/24,21538932871
2014/09/25,21727344749
2014/09/26,21962887480
2014/09/27,22176580171
2014/09/28,22374835332
2014/09/29,22573090494
2014/09/30,22771345656
2014/10/01,22969600817
2014/10/02,23167855979
2014/10/03,23366111141
2014/10/04,23564366302
2014/10/05,23762621464
2014/10/06,23960876626
2014/10/07,24159131788
2014/10/08,24357386949
2014/10/09,24556717513
2014/10/10,24758578940
2014/10/11,24954869663
2014/10/12,25151160386
2014/10/13,25347451108
2014/10/14,25543741831
2014/10/15,25740032554
2014/10/16,25936323277
2014/10/17,26132613999
2014/10/18,26328904722
2014/10/19,26525195445
2014/10/20,26721486168
2014/10/21,26917776890
2014/10/22,27114067613
2014/10/23,27316302775
2014/10/24,27507960539
2014/10/25,27699618302
2014/10/26,27891276066
2014/10/27,28082933829
2014/10/28,28274591592
2014/10/29,28466249356
2014/10/30,28657907119
2014/10/31,28849564883
2014/11/01,29041222646
2014/11/02,29232880409
2014/11/03,29424538173
2014/11/04,29616195936
2014/11/05,29841062634
2014/11/06,30064050295
2014/11/07,30284872743
2014/11/08,30505695191
2014/11/09,30726517639
2014/11/10,30947340087
2014/11/11,31168162535
2014/11/12,31388984983
2014/11/13,31609807431
2014/11/14,31830629879
2014/11/15,32051452326
2014/11/16,32272274774
2014/11/17,32486214267
2014/11/18,32662067865
2014/11/19,32844905202
2014/11/20,33027742539
2014/11/21,33210579875
2014/11/22,33393417212
2014/11/23,33576254548
2014/11/24,33759091885
2014/11/25,33941929221
2014/11/26,34124766558
2014/11/27,34307603894
2014/11/28,34490441231
2014/11/29,34672643113
2014/11/30,34815658663
2014/12/01,34958674212
2014/12/02,35101624748
2014/12/03,35241389629
2014/12/04,35381154511
2014/12/05,35520919393
2014/12/06,35660684275
2014/12/07,35800449157
2014/12/08,35940214039
2014/12/09,36079978921
2014/12/10,36219743803
2014/12/11,36359508685
2014/12/12,36495146442
2014/12/13,36608232410
2014/12/14,36721318378
2014/12/15,36834404347
2014/12/16,36947490315
2014/12/17,37055612820
2014/12/18,37162589911
2014/12/19,37269567002
2014/12/20,37376544093
2014/12/21,37483521184
2014/12/22,37590498275
2014/12/23,37697475366
2014/12/24,37797897835
2014/12/25,37851189450
2014/12/26,37904481065
2014/12/27,37957772681
2014/12/28,38011064296
2014/12/29,38064355912
2014/12/30,38120785986
2014/12/31,38187225198
2015/01/01,38253664410
2015/01/02,38320103622
2015/01/03,38386542834
2015/01/04,38452982046
2015/01/05,38519421258
2015/01/06,38585860470
2015/01/07,38651224281
2015/01/08,38713873980
2015/01/09,38776523680
2015/01/10,38839173380
2015/01/11,38901823080
2015/01/12,38970206391
2015/01/13,39069863947
2015/01/14,39169521503
2015/01/15,39269179059
2015/01/16,39368836615
2015/01/17,39468494171
2015/01/18,39568151727
2015/01/19,39667809283
2015/01/20,39767466839
2015/01/21,39860034659
2015/01/22,39948768234
2015/01/23,40037501810
2015/01/24,40126235385
2015/01/25,40214968961
2015/01/26,40303702536
2015/01/27,40381166004
2015/01/28,40439913045
2015/01/29,40498660085
2015/01/30,40557407125
2015/01/31,40616154166
2015/02/01,40674901206
2015/02/02,40733648246
2015/02/03,40759186353
2015/02/04,40777733104
2015/02/05,40796279856
2015/02/06,40814826607
2015/02/07,40833373359
2015/02/08,40851920110
2015/02/09,40883645090
2015/02/10,40937553420
2015/02/11,40991461750
2015/02/12,41045370080
2015/02/13,41099278410
2015/02/14,41153186741
2015/02/15,41207095071
2015/02/16,41260249760
2015/02/17,41306420712
2015/02/18,41352591663
2015/02/19,41398762614
2015/02/20,41444933566
2015/02/21,41491104517
2015/02/22,41537439484
2015/02/23,41608376661
2015/02/24,41679313839
2015/02/25,41750251017
2015/02/26,41821188194
2015/02/27,41892125372
2015/02/28,41963062550
2015/03/01,42033999727
2015/03/02,42105001918
2015/03/03,42179189763
2015/03/04,42253377608
2015/03/05,42327565453
2015/03/06,42401753298
2015/03/07,42475941143
2015/03/08,42551769910
2015/03/09,42634215295
2015/03/10,42716660680
2015/03/11,42799106065
2015/03/12,42881551451
2015/03/13,42963996836
2015/03/14,43046442221
2015/03/15,43128887607
2015/03/16,43211332992
2015/03/17,43298741840
2015/03/18,43387296103
2015/03/19,43475850366
2015/03/20,43564404628
2015/03/21,43652958891
2015/03/22,43741402042
2015/03/23,43822067357
2015/03/24,43902732672
2015/03/25,43983397986
2015/03/26,44064063301
2015/03/27,44144728616
2015/03/28,44225393931
2015/03/29,44306059246
2015/03/30,44383586102
2015/03/31,44451103820
2015/04/01,44518621538
2015/04/02,44586139256
2015/04/03,44653656975
2015/04/04,44721174693
2015/04/05,44813891168
2015/04/06,44911729342
2015/04/07,45009567516
2015/04/08,45107405691
2015/04/09,45205243865
2015/04/10,45303082039
2015/04/11,45400920213
2015/04/12,45493024776
2015/04/13,45553855094
2015/04/14,45614685412
2015/04/15,45675515730
2015/04/16,45736346048
2015/04/17,45797176366
2015/04/18,45858006684
2015/04/19,45912506567
2015/04/20,45952938817
2015/04/21,45993371066
2015/04/22,46033803316
2015/04/23,46074235566
2015/04/24,46114667815
2015/04/25,46155100065
2015/04/26,46195532314
2015/04/27,46247234671
2015/04/28,46317653455
2015/04/29,46388072240
2015/04/30,46458491025
2015/05/01,46528909809
2015/05/02,46599328594
2015/05/03,46669840523
2015/05/04,46740624125
2015/05/05,46811407726
2015/05/06,46882191327
2015/05/07,46952974929
2015/05/08,47023758530
2015/05/09,47094542132
2015/05/10,47152147505
2015/05/11,47187569528
2015/05/12,47222991551
2015/05/13,47258413573
2015/05/14,47293835596
2015/05/15,47329257619
2015/05/16,47364679642
2015/05/17,47406606647
2015/05/18,47454962994
2015/05/19,47503319342
2015/05/20,47551675690
2015/05/21,47600032037
2015/05/22,47648388385
2015/05/23,47696580718
2015/05/24,47720170839
2015/05/25,47743760960
2015/05/26,47767351082
2015/05/27,47790941203
2015/05/28,47814531325
2015/05/29,47838121446
2015/05/30,47861711568
2015/05/31,47882284379
2015/06/01,47892342321
2015/06/02,47902400264
2015/06/03,47912458207
2015/06/04,47922516149
2015/06/05,47932574092
2015/06/06,47940991113
2015/06/07,47942791515
2015/06/08,47944591918
2015/06/09,47946392320
2015/06/10,47948192722
2015/06/11,47949993124
2015/06/12,47951793527
2015/06/13,47953593929
2015/06/14,47972444022
2015/06/15,47997608815
2015/06/16,48022773609
2015/06/17,48047938402
2015/06/18,48073103196
2015/06/19,48098267989
2015/06/20,48123543894
2015/06/21,48156597635
2015/06/22,48189651377
2015/06/23,48222705118
2015/06/24,48255758859
2015/06/25,48288812600
2015/06/26,48321866342
2015/06/27,48354920083
2015/06/28,48385731397
2015/06/29,48415558789
2015/06/30,48445386181
2015/07/01,48475213573
2015/07/02,48505040965
2015/07/03,48534868357
2015/07/04,48539496992
2015/07/05,48539003928
2015/07/06,48538510864
2015/07/07,48538017800
2015/07/08,48537524736
2015/07/09,48537031672
2015/07/10,48536538608
2015/07/11,48538810989
2015/07/12,48556921830
2015/07/13,48575032670
2015/07/14,48593143510
2015/07/15,48611254350
2015/07/16,48629365190
2015/07/17,48647476030
2015/07/18,48671917306
2015/07/19,48710426214
2015/07/20,48748935123
2015/07/21,48787444032
2015/07/22,48825952941
2015/07/23,48864461850
2015/07/24,48902970758
2015/07/25,48947376624
2015/07/26,48999240405
2015/07/27,49051104187
2015/07/28,49102967968
2015/07/29,49154831750
2015/07/30,49206695531
2015/07/31,49258559313
2015/08/01,49310329949
2015/08/02,49361828914
2015/08/03,49413327879
2015/08/04,49464826844
2015/08/05,49516325809
2015/08/06,49567824773
2015/08/07,49619323738
2015/08/08,49673470040
2015/08/09,49729652756
2015/08/10,49785835471
2015/08/11,49842018187
2015/08/12,49898200902
2015/08/13,49954383617
2015/08/14,50010566333
2015/08/15,50060244066
2015/08/16,50103492457
2015/08/17,50146740848
2015/08/18,50189989238
2015/08/19,50233237629
2015/08/20,50276486020
2015/08/21,50319734411
2015/08/22,50379733051
2015/08/23,50440279085
2015/08/24,50500825120
2015/08/25,50561371154
2015/08/26,50621917188
2015/08/27,50682463222
2015/08/28,50743009257
2015/08/29,50806572601
2015/08/30,50880650814
2015/08/31,50954729027
2015/09/01,51028807240
2015/09/02,51102885453
2015/09/03,51176963666
2015/09/04,51269702760
2015/09/05,51373792285
2015/09/06,51477881811
2015/09/07,51581971336
2015/09/08,51686060862
2015/09/09,51790150387
2015/09/10,51894239913
2015/09/11,51998329439
2015/09/12,52085369273
2015/09/13,52166094408
2015/09/14,52246819542
2015/09/15,52327544677
2015/09/16,52408269811
2015/09/17,52493031169
2015/09/18,52600175224
2015/09/19,52707319278
2015/09/20,52814463332
2015/09/21,52921607386
2015/09/22,53028751440
2015/09/23,53135895495
2015/09/24,53243039549
2015/09/25,53350183603
2015/09/26,53459570084
2015/09/27,53569940488
2015/09/28,53680310891
2015/09/29,53790681294
2015/09/30,53901051698
2015/10/01,54018805955
2015/10/02,54145597167
2015/10/03,54272388379
2015/10/04,54399179592
2015/10/05,54525970804
2015/10/06,54652762016
2015/10/07,54779553229
2015/10/08,54906344441
2015/10/09,55030370208
2015/10/10,55138557516
2015/10/11,55246744825
2015/10/12,55354932133
2015/10/13,55463119441
2015/10/14,55571306749
2015/10/15,55679891013
2015/10/16,55788862782
2015/10/17,55897834550
2015/10/18,56006806319
2015/10/19,56115778088
2015/10/20,56224749856
2015/10/21,56333721625
2015/10/22,56442693394
2015/10/23,56545768205
2015/10/24,56641385101
2015/10/25,56737001997
2015/10/26,56832618893
2015/10/27,56928235789
2015/10/28,57023852685
2015/10/29,57132374665
2015/10/30,57243215527
2015/10/31,57354056390
2015/11/01,57464897252
2015/11/02,57575738114
2015/11/03,57686578976
2015/11/04,57797419839
2015/11/05,57908260701
2015/11/06,58016454226
2015/11/07,58122611337
2015/11/08,58228768449
2015/11/09,58334925561
2015/11/10,58441082672
2015/11/11,58568871981
2015/11/12,58714965456
2015/11/13,58861058931
2015/11/14,59007152406
2015/11/15,59153245882
2015/11/16,59299339357
2015/11/17,59445432832
2015/11/18,59591526307
2015/11/19,59737619782
2015/11/20,59866963008
2015/11/21,59995758840
2015/11/22,60124554671
2015/11/23,60253350503
2015/11/24,60451185372
2015/11/25,60656364820
2015/11/26,60861544268
2015/11/27,61066723716
2015/11/28,61271903164
2015/11/29,61477082612
2015/11/30,61682262060
2015/12/01,61887441508
2015/12/02,62092620956
2015/12/03,62279139524
2015/12/04,62454307659
2015/12/05,62629475794
2015/12/06,62806427186
2015/12/07,63052479769
2015/12/08,63298532352
2015/12/09,63544584935
2015/12/10,63790637517
2015/12/11,64036690100
2015/12/12,64282742683
2015/12/13,64528795266
2015/12/14,64774847848
2015/12/15,65020900431
2015/12/16,65262916790
2015/12/17,65482550453
2015/12/18,65723878045
2015/12/19,66102914929
2015/12/20,66481951813
2015/12/21,66860988697
2015/12/22,67240025581
2015/12/23,67619062465
2015/12/24,67998099349
2015/12/25,68377136233
2015/12/26,68756173117
2015/12/27,69135210001
2015/12/28,69514246886
2015/12/29,69893283770
2015/12/30,70264936800
2015/12/31,70691220345
2016/01/01,71169743864
2016/01/02,71648267384
2016/01/03,72126790904
2016/01/04,72605314424
2016/01/05,73083837943
2016/01/06,73562361463
2016/01/07,74040884983
2016/01/08,74519408502
2016/01/09,74997932022
2016/01/10,75476455542
2016/01/11,75954979062
2016/01/12,76433502581
2016/01/13,76982754963
2016/01/14,77565760234
2016/01/15,78148765504
2016/01/16,78731770774
2016/01/17,79314776044
2016/01/18,79897781315
2016/01/19,80480786585
2016/01/20,81063791855
2016/01/21,81646797125
2016/01/22,82229802396
2016/01/23,82812807666
2016/01/24,83395812936
2016/01/25,83978818206
2016/01/26,84596610148
2016/01/27,85240921899
2016/01/28,85882914768
2016/01/29,86524907637
2016/01/30,87166900506
2016/01/31,87808893374
2016/02/01,88450886243
2016/02/02,89092879112
2016/02/03,89734871981
2016/02/04,90376864850
2016/02/05,91018857719
2016/02/06,91660850588
2016/02/07,92529382786
2016/02/08,93438965735
2016/02/09,94326916487
2016/02/10,95196563072
2016/02/11,96066209657
2016/02/12,96935856242
2016/02/13,97805502827
2016/02/14,98675149413
2016/02/15,99544795998
2016/02/16,100414442583
2016/02/17,101284089168
2016/02/18,102153735753
2016/02/19,103119887201
2016/02/20,104204813865
2016/02/21,105289740529
2016/02/22,106305628154
2016/02/23,107314171202
2016/02/24,108322714249
2016/02/25,109331257297
2016/02/26,110339800344
2016/02/27,111348343392
2016/02/28,112356886439
2016/02/29,113365429486
2016/03/01,114373972534
2016/03/02,115382515581
2016/03/03,116391058629
2016/03/04,117397786460
2016/03/05,118348274572
2016/03/06,119229661493
2016/03/07,120111048413
2016/03/08,120992435334
2016/03/09,121873822255
2016/03/10,122755209176
2016/03/11,123636596096
2016/03/12,124517983017
2016/03/13,125399369938
2016/03/14,126280756859
2016/03/15,127162143779
2016/03/16,128043530700
2016/03/17,128903223691
2016/03/18,129669103795
2016/03/19,130469638954
2016/03/20,131270174113
2016/03/21,132070709272
2016/03/22,132871244431
2016/03/23,133671779591
2016/03/24,134472314750
2016/03/25,135272849909
2016/03/26,136073385068
2016/03/27,136873920227
2016/03/28,137674455386
2016/03/29,138474990545
2016/03/30,139211858235
2016/03/31,139896485949
2016/04/01,140592525622
2016/04/02,141292205316
2016/04/03,141991885010
2016/04/04,142691564705
2016/04/05,143391244399
2016/04/06,144090924093
2016/04/07,144790603787
2016/04/08,145490283481
2016/04/09,146189963175
2016/04/10,146889642869
2016/04/11,147589322563
2016/04/12,148217876439
2016/04/13,148812289922
2016/04/14,149491638378
2016/04/15,150217460688
2016/04/16,150943282998
2016/04/17,151669105307
2016/04/18,152394927617
2016/04/19,153120749927
2016/04/20,153846572236
2016/04/21,154572394546
2016/04/22,155298216856
2016/04/23,156024039165
2016/04/24,156749861475
2016/04/25,157440897114
2016/04/26,158092507858
2016/04/27,158744118603
2016/04/28,159395594509
2016/04/29,160046993588
2016/04/30,160698392667
2016/05/01,161349791746
2016/05/02,162001190825
2016/05/03,162652589905
2016/05/04,163303988984
2016/05/05,163955388063
2016/05/06,164606787142
2016/05/07,165031646892
2016/05/08,165415455891
2016/05/09,165799264890
2016/05/10,166183073890
2016/05/11,166698474519
2016/05/12,167255567546
2016/05/13,167812660573
2016/05/14,168369753600
2016/05/15,168926846627
2016/05/16,169483939654
2016/05/17,170041032681
2016/05/18,170598125708
2016/05/19,171058713873
2016/05/20,171400526821
2016/05/21,171742339770
2016/05/22,172084152718
2016/05/23,172425965667
2016/05/24,172773512456
2016/05/25,173171517041
2016/05/26,173569521626
2016/05/27,173967526210
2016/05/28,174365530795
2016/05/29,174763535380
2016/05/30,175161539964
2016/05/31,175559544549
2016/06/01,175957549134
2016/06/02,176357368934
2016/06/03,176811645198
2016/06/04,177265921462
2016/06/05,177720197726
2016/06/06,178174473990
2016/06/07,178628750254
2016/06/08,179050921396
2016/06/09,179469079398
2016/06/10,179887237400
2016/06/11,180305395402
2016/06/12,180723553404
2016/06/13,181141711406
2016/06/14,181559869408
2016/06/15,181978027410
2016/06/16,182352289008
2016/06/17,182691895550
2016/06/18,183031502093
2016/06/19,183371108635
2016/06/20,183710715178
2016/06/21,184164166444
2016/06/22,184652570038
2016/06/23,185140973633
2016/06/24,185629377227
2016/06/25,186117780821
2016/06/26,186606184415
2016/06/27,187094588009
2016/06/28,187582991603
2016/06/29,188071395198
2016/06/30,188548386833
2016/07/01,189021738448
2016/07/02,189495090063
2016/07/03,189968441677
2016/07/04,190442954665
2016/07/05,190960148133
2016/07/06,191477341600
2016/07/07,191994535067
2016/07/08,192511728534
2016/07/09,193028922001
2016/07/10,193546115469
2016/07/11,194063308936
2016/07/12,194580502403
2016/07/13,195012760897
2016/07/14,195398545538
2016/07/15,195784330178
2016/07/16,196170114819
2016/07/17,196555899460
2016/07/18,196941719226
2016/07/19,197328543598
2016/07/20,197715367969
2016/07/21,198102192341
2016/07/22,198489016712
2016/07/23,198875841084
2016/07/24,199262665455
2016/07/25,199649489827
2016/07/26,200036314198
2016/07/27,200423273409
2016/07/28,200810309446
2016/07/29,201197345483
2016/07/30,201584381520
2016/07/31,201971417557
2016/08/01,202358453594
2016/08/02,202716198494
2016/08/03,202974353528
2016/08/04,203232508562
2016/08/05,203490663597
2016/08/06,203748818631
2016/08/07,204006973665
2016/08/08,204265128699
2016/08/09,204391692103
2016/08/10,204476563110
2016/08/11,204561434116
2016/08/12,204646305122
2016/08/13,204731176129
2016/08/14,204816047135
2016/08/15,204918591968
2016/08/16,205175488217
2016/08/17,205432384467
2016/08/18,205689280717
2016/08/19,205946176967
2016/08/20,206203073216
2016/08/21,206459969466
2016/08/22,206711131875
2016/08/23,206911836489
2016/08/24,207112541103
2016/08/25,207313245716
2016/08/26,207513950330
2016/08/27,207714654943
2016/08/28,207915359557
2016/08/29,208127912046
2016/08/30,208366176943
2016/08/31,208604441841
2016/09/01,208842706739
2016/09/02,209080971637
2016/09/03,209319236534
2016/09/04,209557501432
2016/09/05,209795766330
2016/09/06,210066136350
2016/09/07,210340519509
2016/09/08,210614902669
2016/09/09,210889285829
2016/09/10,211163668989
2016/09/11,211438052149
2016/09/12,211755002899
2016/09/13,212085796769
2016/09/14,212416590638
2016/09/15,212747384507
2016/09/16,213078178377
2016/09/17,213408972246
2016/09/18,213739766115
2016/09/19,213956715261
2016/09/20,214138712078
2016/09/21,214320708896
2016/09/22,214502705713
2016/09/23,214684702531
2016/09/24,214866699349
2016/09/25,215147626683
2016/09/26,215500671590
2016/09/27,215853716497
2016/09/28,216206761404
2016/09/29,216559806311
2016/09/30,216912851218
2016/10/01,217265896125
2016/10/02,217617779659
2016/10/03,217926982713
2016/10/04,218236185768
2016/10/05,218545388822
2016/10/06,218854591876
2016/10/07,219163794931
2016/10/08,219576475624
2016/10/09,220077851436
2016/10/10,220579227248
2016/10/11,221080603060
2016/10/12,221581978872
2016/10/13,222083354684
2016/10/14,222584730495
2016/10/15,223086106307
2016/10/16,223587446993
2016/10/17,224087783074
2016/10/18,224588119155
2016/10/19,225088455236
2016/10/20,225588791318
2016/10/21,226089127399
2016/10/22,226578491440
2016/10/23,227024333057
2016/10/24,227470174674
2016/10/25,227916016291
2016/10/26,228361857908
2016/10/27,228807699525
2016/10/28,229253541142
2016/10/29,229699382759
2016/10/30,230145224376
2016/10/31,230620357130
2016/11/01,231195079750
2016/11/02,231769802370
2016/11/03,232344524990
2016/11/04,232919247610
2016/11/05,233497832586
2016/11/06,234083687880
2016/11/07,234669543174
2016/11/08,235255398468
2016/11/09,235841253762
2016/11/10,236427109056
2016/11/11,237012964349
2016/11/12,237598819643
2016/11/13,238167001111
2016/11/14,238580831161
2016/11/15,238994661212
2016/11/16,239408491262
2016/11/17,239822321313
2016/11/18,240434089111
2016/11/19,241149927272
2016/11/20,241865765432
2016/11/21,242581603592
2016/11/22,243297441753
2016/11/23,244013279913
2016/11/24,244729118074
2016/11/25,245444956234
2016/11/26,246160794394
2016/11/27,246864784680
2016/11/28,247543062556
2016/11/29,248221340432
2016/11/30,248899618309
2016/12/01,249577896185
2016/12/02,250304780981
2016/12/03,251038223853
2016/12/04,251771666725
2016/12/05,252505109597
2016/12/06,253238552469
2016/12/07,253971995341
2016/12/08,254705438213
2016/12/09,255438881085
2016/12/10,256172323957
2016/12/11,256863199239
2016/12/12,257540231402
2016/12/13,258217263564
2016/12/14,258894295727
2016/12/15,259810733524
2016/12/16,260747633341
2016/12/17,261684533158
2016/12/18,262621432975
2016/12/19,263558332792
2016/12/20,264495232609
2016/12/21,265432132426
2016/12/22,266369032243
2016/12/23,267305932059
2016/12/24,268143901360
2016/12/25,268909753087
2016/12/26,269675604815
2016/12/27,270441456542
2016/12/28,271228748031
2016/12/29,272078316921
2016/12/30,272927885811
2016/12/31,273777454702
2017/01/01,274627023592
2017/01/02,275476592482
2017/01/03,276326161373
2017/01/04,277175730263
2017/01/05,278025299153
2017/01/06,278771390405
2017/01/07,279428786537
2017/01/08,280086182670
2017/01/09,280743578803
2017/01/10,281420986949
2017/01/11,282291844553
2017/01/12,283162702157
2017/01/13,284033559762
2017/01/14,284904417366
2017/01/15,285775274970
2017/01/16,286646132575
2017/01/17,287516990179
2017/01/18,288387847783
2017/01/19,289258705388
2017/01/20,290140535032
2017/01/21,291065887100
2017/01/22,292019879439
2017/01/23,293568157391
2017/01/24,295116435344
2017/01/25,296664713296
2017/01/26,298212991248
2017/01/27,299761269200
2017/01/28,301309547153
2017/01/29,302857825105
2017/01/30,304406103057
2017/01/31,305954381010
2017/02/01,307502658962
2017/02/02,309050936914
2017/02/03,310595352510
2017/02/04,312139258738
2017/02/05,314000929623
2017/02/06,315862600507
2017/02/07,317724271391
2017/02/08,319585942275
2017/02/09,321447613159
2017/02/10,323309284044
2017/02/11,325170954928
2017/02/12,327032625812
2017/02/13,328894296696
2017/02/14,330755967581
2017/02/15,332617638465
2017/02/16,334281371601
2017/02/17,335841034376
2017/02/18,337519829761
2017/02/19,339286262928
2017/02/20,341052696096
2017/02/21,342819129264
2017/02/22,344585562432
2017/02/23,346351995599
2017/02/24,348118428767
2017/02/25,349884861935
2017/02/26,351651295102
2017/02/27,353417728270
2017/02/28,355184161438
2017/03/01,356950594605
2017/03/02,358668420854
2017/03/03,360432641226
2017/03/04,362366014463
2017/03/05,364299387699
2017/03/06,366232760935
2017/03/07,368166134172
2017/03/08,370099507408
2017/03/09,372032880644
2017/03/10,373966253881
2017/03/11,375899627117
2017/03/12,377833000353
2017/03/13,379766373590
2017/03/14,381699746826
2017/03/15,383393714428
2017/03/16,385067220010
2017/03/17,386842022101
2017/03/18,388681481539
2017/03/19,390520940976
2017/03/20,392360400413
2017/03/21,394199859851
2017/03/22,396039319288
2017/03/23,397878778725
2017/03/24,399718238163
2017/03/25,401557697600
2017/03/26,403397157037
2017/03/27,405236616474
2017/03/28,407054636151
2017/03/29,408810378425
2017/03/30,410645565518
2017/03/31,412667204734
2017/04/01,414688843950
2017/04/02,416710483166
2017/04/03,418732122383
2017/04/04,420753761599
2017/04/05,422775400815
2017/04/06,424797040031
2017/04/07,426818679248
2017/04/08,428840318464
2017/04/09,430861957680
