Date,transactionfees14rocUSD
2010/11/05,0
2010/11/06,-100
2010/11/07,0
2010/11/08,0
2010/11/09,0
2010/11/10,0
2010/11/11,0
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,-14.411
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,10.81
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,455.441
2010/12/04,-54.664
2010/12/05,8.611
2010/12/06,-95.035
2010/12/07,-92.226
2010/12/08,134.919
2010/12/09,0
2010/12/10,-32.768
2010/12/11,214.905
2010/12/12,0
2010/12/13,335.511
2010/12/14,177.67
2010/12/15,35.609
2010/12/16,32.499
2010/12/17,1407
2010/12/18,263.125
2010/12/19,143.837
2010/12/20,-49.217
2010/12/21,20.728
2010/12/22,159.826
2010/12/23,32.332
2010/12/24,-18.645
2010/12/25,-46.627
2010/12/26,-16.732
2010/12/27,-59.52
2010/12/28,136.822
2010/12/29,204.436
2010/12/30,-8.781
2010/12/31,-90.795
2011/01/01,14.541
2011/01/02,-13.977
2011/01/03,897.305
2011/01/04,-82.47
2011/01/05,-72.899
2011/01/06,12.271
2011/01/07,-62.071
2011/01/08,-87.753
2011/01/09,-23.955
2011/01/10,-64.607
2011/01/11,-80.062
2011/01/12,-15.383
2011/01/13,-88.569
2011/01/14,20.922
2011/01/15,-7.203
2011/01/16,-32.275
2011/01/17,-59.084
2011/01/18,65.989
2011/01/19,-11.571
2011/01/20,24.641
2011/01/21,6.738
2011/01/22,3518
2011/01/23,309.666
2011/01/24,350.995
2011/01/25,541.082
2011/01/26,-41.406
2011/01/27,4789
2011/01/28,30.936
2011/01/29,221.502
2011/01/30,1095
2011/01/31,246.451
2011/02/01,3066
2011/02/02,130.89
2011/02/03,237.664
2011/02/04,504.136
2011/02/05,33.68
2011/02/06,-13.842
2011/02/07,367.297
2011/02/08,223.696
2011/02/09,14.359
2011/02/10,35.228
2011/02/11,735.739
2011/02/12,174.277
2011/02/13,-71.011
2011/02/14,414.097
2011/02/15,-78.039
2011/02/16,588.584
2011/02/17,-66.226
2011/02/18,122.779
2011/02/19,59.142
2011/02/20,-31.366
2011/02/21,-53.07
2011/02/22,-55.025
2011/02/23,168.096
2011/02/24,-82.457
2011/02/25,-10.691
2011/02/26,-30.818
2011/02/27,217.416
2011/02/28,-81.928
2011/03/01,12.795
2011/03/02,-40.388
2011/03/03,3301
2011/03/04,33.618
2011/03/05,264.081
2011/03/06,2492
2011/03/07,1491
2011/03/08,1339
2011/03/09,883.226
2011/03/10,1413
2011/03/11,1477
2011/03/12,58.015
2011/03/13,23.073
2011/03/14,117.323
2011/03/15,307.372
2011/03/16,158.537
2011/03/17,-83.409
2011/03/18,34.98
2011/03/19,-75.285
2011/03/20,-82.252
2011/03/21,-62.246
2011/03/22,154.528
2011/03/23,104.193
2011/03/24,170.421
2011/03/25,-25.194
2011/03/26,149.475
2011/03/27,270.341
2011/03/28,105.98
2011/03/29,80.832
2011/03/30,298.418
2011/03/31,352.908
2011/04/01,275.323
2011/04/02,339.02
2011/04/03,327.945
2011/04/04,68.109
2011/04/05,-50.804
2011/04/06,-37.628
2011/04/07,-57.969
2011/04/08,-22.121
2011/04/09,60.344
2011/04/10,10.689
2011/04/11,43.073
2011/04/12,88.719
2011/04/13,-18.609
2011/04/14,210.625
2011/04/15,-29.6
2011/04/16,40.248
2011/04/17,-44.726
2011/04/18,-32.761
2011/04/19,1.011
2011/04/20,38.584
2011/04/21,52.919
2011/04/22,86.376
2011/04/23,92.894
2011/04/24,117.432
2011/04/25,213.259
2011/04/26,31.744
2011/04/27,131.946
2011/04/28,-6.635
2011/04/29,328.719
2011/04/30,312.795
2011/05/01,773.063
2011/05/02,300.826
2011/05/03,200.173
2011/05/04,186.321
2011/05/05,338.834
2011/05/06,132.361
2011/05/07,68.58
2011/05/08,92.565
2011/05/09,120.039
2011/05/10,399.451
2011/05/11,304.004
2011/05/12,182.731
2011/05/13,283.318
2011/05/14,243.258
2011/05/15,198.929
2011/05/16,412.669
2011/05/17,329.643
2011/05/18,210.575
2011/05/19,147.738
2011/05/20,182.009
2011/05/21,312.457
2011/05/22,130.584
2011/05/23,77.984
2011/05/24,108.887
2011/05/25,78.624
2011/05/26,102.841
2011/05/27,16.927
2011/05/28,-9.152
2011/05/29,-14.153
2011/05/30,15.989
2011/05/31,18.533
2011/06/01,32.939
2011/06/02,41.123
2011/06/03,67.879
2011/06/04,133.374
2011/06/05,109.861
2011/06/06,140.48
2011/06/07,151.28
2011/06/08,267.645
2011/06/09,293.49
2011/06/10,261.913
2011/06/11,164.984
2011/06/12,139.841
2011/06/13,104.664
2011/06/14,71.929
2011/06/15,81.469
2011/06/16,34.5
2011/06/17,14.647
2011/06/18,-33.709
2011/06/19,-21.497
2011/06/20,-42.494
2011/06/21,-53.633
2011/06/22,-73.85
2011/06/23,-77.214
2011/06/24,-71.666
2011/06/25,-34.98
2011/06/26,-27.862
2011/06/27,-40.282
2011/06/28,-37.752
2011/06/29,-45.494
2011/06/30,-33.336
2011/07/01,-38.081
2011/07/02,-29.539
2011/07/03,-36.517
2011/07/04,-20.765
2011/07/05,-11.35
2011/07/06,-15.004
2011/07/07,-6.053
2011/07/08,-11.679
2011/07/09,-42.035
2011/07/10,-49.115
2011/07/11,-45.095
2011/07/12,-28.854
2011/07/13,-32.398
2011/07/14,-29.224
2011/07/15,2.686
2011/07/16,-39.055
2011/07/17,-20.878
2011/07/18,-21.25
2011/07/19,-21.394
2011/07/20,-26.43
2011/07/21,-32.726
2011/07/22,-9.08
2011/07/23,-39.917
2011/07/24,-20.973
2011/07/25,-12.794
2011/07/26,-40.792
2011/07/27,-31.909
2011/07/28,-40.68
2011/07/29,-53.574
2011/07/30,-27.583
2011/07/31,-41.918
2011/08/01,-35.243
2011/08/02,-51.927
2011/08/03,-31.134
2011/08/04,-37.946
2011/08/05,-56.685
2011/08/06,101.429
2011/08/07,-59.11
2011/08/08,-51.956
2011/08/09,-14.119
2011/08/10,-17.153
2011/08/11,-28.096
2011/08/12,-39.066
2011/08/13,-27.09
2011/08/14,27.489
2011/08/15,2.251
2011/08/16,7.288
2011/08/17,-15.662
2011/08/18,-6.848
2011/08/19,28.792
2011/08/20,-69.591
2011/08/21,20.297
2011/08/22,25.38
2011/08/23,-6.766
2011/08/24,-0.013
2011/08/25,-7.145
2011/08/26,-29.726
2011/08/27,-27.293
2011/08/28,-50.493
2011/08/29,-53.154
2011/08/30,-1.544
2011/08/31,-27.542
2011/09/01,-26.678
2011/09/02,-27.982
2011/09/03,-36.376
2011/09/04,33.717
2011/09/05,-25.313
2011/09/06,-42.448
2011/09/07,-37.23
2011/09/08,-41.851
2011/09/09,6.825
2011/09/10,-33.658
2011/09/11,-41.066
2011/09/12,-17.416
2011/09/13,-66.086
2011/09/14,-49.261
2011/09/15,-6.89
2011/09/16,-53.103
2011/09/17,-17.838
2011/09/18,-60.144
2011/09/19,-40.88
2011/09/20,-22.757
2011/09/21,-50.935
2011/09/22,-30.517
2011/09/23,-38.998
2011/09/24,47.324
2011/09/25,-24.473
2011/09/26,-45.656
2011/09/27,-0.719
2011/09/28,1.17
2011/09/29,-50.857
2011/09/30,-21.117
2011/10/01,-23.622
2011/10/02,-29.179
2011/10/03,47.171
2011/10/04,-32.221
2011/10/05,-14.163
2011/10/06,92.08
2011/10/07,-6.641
2011/10/08,-60.528
2011/10/09,-31.023
2011/10/10,-12.571
2011/10/11,-6.518
2011/10/12,-11.226
2011/10/13,17.28
2011/10/14,-26.155
2011/10/15,-31.649
2011/10/16,-24.972
2011/10/17,-67.439
2011/10/18,-52.845
2011/10/19,-55.802
2011/10/20,-54.613
2011/10/21,-62.973
2011/10/22,-38.145
2011/10/23,-20.72
2011/10/24,-28.476
2011/10/25,-60.299
2011/10/26,-48.406
2011/10/27,-51.187
2011/10/28,-17.6
2011/10/29,-11.87
2011/10/30,-5.397
2011/10/31,-13.123
2011/11/01,83.867
2011/11/02,18.248
2011/11/03,-50.13
2011/11/04,19.427
2011/11/05,18.08
2011/11/06,-19.06
2011/11/07,13.609
2011/11/08,51.355
2011/11/09,-5.053
2011/11/10,-10.989
2011/11/11,-34.211
2011/11/12,-29.32
2011/11/13,-29.102
2011/11/14,-38.22
2011/11/15,-60.455
2011/11/16,-13.857
2011/11/17,-6.364
2011/11/18,-6.986
2011/11/19,-24.705
2011/11/20,21.143
2011/11/21,-30.856
2011/11/22,-40.762
2011/11/23,-4.671
2011/11/24,27.849
2011/11/25,59.148
2011/11/26,-0.092
2011/11/27,-22.089
2011/11/28,5.911
2011/11/29,67.599
2011/11/30,0.109
2011/12/01,54.629
2011/12/02,59.753
2011/12/03,75.142
2011/12/04,-12.404
2011/12/05,5.324
2011/12/06,26.036
2011/12/07,29.602
2011/12/08,-25.479
2011/12/09,-16.879
2011/12/10,4.014
2011/12/11,10558
2011/12/12,8966
2011/12/13,33.463
2011/12/14,42.511
2011/12/15,137.983
2011/12/16,-25.49
2011/12/17,-4.849
2011/12/18,44.69
2011/12/19,74.155
2011/12/20,122.628
2011/12/21,57.877
2011/12/22,62.407
2011/12/23,13.99
2011/12/24,24.928
2011/12/25,-98.282
2011/12/26,-97.946
2011/12/27,-3.05
2011/12/28,20.638
2011/12/29,-34.526
2011/12/30,67.091
2011/12/31,48.543
2012/01/01,65.895
2012/01/02,125.375
2012/01/03,34.402
2012/01/04,333.694
2012/01/05,121.922
2012/01/06,264.511
2012/01/07,169.494
2012/01/08,77.486
2012/01/09,192.315
2012/01/10,98.57
2012/01/11,103.055
2012/01/12,1159
2012/01/13,236.444
2012/01/14,256.37
2012/01/15,309.346
2012/01/16,609.555
2012/01/17,47.86
2012/01/18,-28.234
2012/01/19,380.174
2012/01/20,250.437
2012/01/21,-7.807
2012/01/22,-11.792
2012/01/23,-26.224
2012/01/24,81.95
2012/01/25,8.554
2012/01/26,-82.119
2012/01/27,104.964
2012/01/28,-31.976
2012/01/29,1196
2012/01/30,-32.586
2012/01/31,-18.222
2012/02/01,-54.557
2012/02/02,-59.797
2012/02/03,-74.791
2012/02/04,48.871
2012/02/05,1.539
2012/02/06,-24.867
2012/02/07,-37.598
2012/02/08,-29.034
2012/02/09,-25.194
2012/02/10,-85.065
2012/02/11,-65.257
2012/02/12,-98.383
2012/02/13,-86.385
2012/02/14,38.235
2012/02/15,-32.817
2012/02/16,-54.349
2012/02/17,-60.922
2012/02/18,-68.749
2012/02/19,-47.007
2012/02/20,-27.208
2012/02/21,-56.321
2012/02/22,-49.718
2012/02/23,-47.652
2012/02/24,10.927
2012/02/25,-16.619
2012/02/26,-6.598
2012/02/27,17.938
2012/02/28,-64.236
2012/02/29,-13.124
2012/03/01,7.441
2012/03/02,22.291
2012/03/03,-0.01
2012/03/04,79.255
2012/03/05,28.474
2012/03/06,64.633
2012/03/07,45.926
2012/03/08,2.617
2012/03/09,-2.187
2012/03/10,63.724
2012/03/11,-5.067
2012/03/12,-27.347
2012/03/13,176.17
2012/03/14,61.45
2012/03/15,-36.267
2012/03/16,140.867
2012/03/17,23.603
2012/03/18,-18.323
2012/03/19,-13.25
2012/03/20,-11.504
2012/03/21,-22.622
2012/03/22,-19.402
2012/03/23,3.309
2012/03/24,176.221
2012/03/25,89.174
2012/03/26,-20.153
2012/03/27,-61.056
2012/03/28,-18.011
2012/03/29,-7.888
2012/03/30,-54.214
2012/03/31,30.524
2012/04/01,18.563
2012/04/02,-0.436
2012/04/03,-3.521
2012/04/04,45.683
2012/04/05,38.975
2012/04/06,9.615
2012/04/07,-73.356
2012/04/08,-39.166
2012/04/09,16.518
2012/04/10,31.803
2012/04/11,-0.925
2012/04/12,30.59
2012/04/13,-8.382
2012/04/14,4.37
2012/04/15,-26.033
2012/04/16,9.254
2012/04/17,31.406
2012/04/18,6.915
2012/04/19,11.502
2012/04/20,28.63
2012/04/21,24.169
2012/04/22,28.045
2012/04/23,8.687
2012/04/24,7.472
2012/04/25,14.703
2012/04/26,68.751
2012/04/27,70.621
2012/04/28,24.562
2012/04/29,5.216
2012/04/30,-21.934
2012/05/01,-23.386
2012/05/02,-4.244
2012/05/03,7.501
2012/05/04,-18.029
2012/05/05,-16.565
2012/05/06,-17.174
2012/05/07,20.878
2012/05/08,-18.433
2012/05/09,9.693
2012/05/10,-41.17
2012/05/11,-35.991
2012/05/12,-37.51
2012/05/13,50.277
2012/05/14,79.028
2012/05/15,39.144
2012/05/16,3.211
2012/05/17,-14.778
2012/05/18,-5.776
2012/05/19,48.429
2012/05/20,-3.93
2012/05/21,-15.985
2012/05/22,-22.059
2012/05/23,-14.239
2012/05/24,0.271
2012/05/25,7.531
2012/05/26,15.837
2012/05/27,-14.353
2012/05/28,-31.475
2012/05/29,-36.619
2012/05/30,3.953
2012/05/31,-12.78
2012/06/01,-11.188
2012/06/02,-35.676
2012/06/03,-7.636
2012/06/04,3.893
2012/06/05,30.943
2012/06/06,8.705
2012/06/07,-4.895
2012/06/08,13.736
2012/06/09,12.266
2012/06/10,0.671
2012/06/11,-7.509
2012/06/12,19.524
2012/06/13,2.415
2012/06/14,20.302
2012/06/15,19.324
2012/06/16,38.999
2012/06/17,26.951
2012/06/18,36.153
2012/06/19,23.659
2012/06/20,14.345
2012/06/21,120.076
2012/06/22,49.995
2012/06/23,34.435
2012/06/24,21.993
2012/06/25,14.865
2012/06/26,10.156
2012/06/27,-0.668
2012/06/28,6.348
2012/06/29,-9.45
2012/06/30,0.159
2012/07/01,-12.103
2012/07/02,9.477
2012/07/03,-19.655
2012/07/04,-15.956
2012/07/05,-50.783
2012/07/06,-21.436
2012/07/07,118.179
2012/07/08,-10.112
2012/07/09,23.068
2012/07/10,26.317
2012/07/11,13.972
2012/07/12,5.629
2012/07/13,31.286
2012/07/14,23.991
2012/07/15,51.562
2012/07/16,12.339
2012/07/17,37.208
2012/07/18,94.932
2012/07/19,51.476
2012/07/20,93.617
2012/07/21,-55.407
2012/07/22,19.237
2012/07/23,28.028
2012/07/24,-1.264
2012/07/25,9.052
2012/07/26,25.971
2012/07/27,25.13
2012/07/28,1.686
2012/07/29,-7.023
2012/07/30,-5.735
2012/07/31,-5.572
2012/08/01,-14.657
2012/08/02,2.497
2012/08/03,9.019
2012/08/04,23.179
2012/08/05,87.926
2012/08/06,36.798
2012/08/07,46.51
2012/08/08,201.987
2012/08/09,22.77
2012/08/10,214.286
2012/08/11,28.071
2012/08/12,22.02
2012/08/13,19.378
2012/08/14,55.241
2012/08/15,31.522
2012/08/16,35.923
2012/08/17,-1.415
2012/08/18,-7.571
2012/08/19,-31.525
2012/08/20,-9.207
2012/08/21,-17.932
2012/08/22,-58.983
2012/08/23,0.823
2012/08/24,-65.205
2012/08/25,13.565
2012/08/26,28.753
2012/08/27,51.782
2012/08/28,26.978
2012/08/29,-5.3
2012/08/30,13.542
2012/08/31,-17.499
2012/09/01,51.998
2012/09/02,59.321
2012/09/03,31.61
2012/09/04,34.229
2012/09/05,14.553
2012/09/06,1.955
2012/09/07,7.255
2012/09/08,4.629
2012/09/09,4.556
2012/09/10,-15.367
2012/09/11,-1.83
2012/09/12,7.435
2012/09/13,-17.063
2012/09/14,-17.467
2012/09/15,-27.003
2012/09/16,-33.165
2012/09/17,-22.239
2012/09/18,6.401
2012/09/19,21.143
2012/09/20,8.067
2012/09/21,80.89
2012/09/22,7.662
2012/09/23,2.556
2012/09/24,47.86
2012/09/25,-20.062
2012/09/26,-11.004
2012/09/27,-8.462
2012/09/28,245.169
2012/09/29,16.563
2012/09/30,12.056
2012/10/01,16.635
2012/10/02,41.767
2012/10/03,7.595
2012/10/04,623.785
2012/10/05,-19.261
2012/10/06,1.697
2012/10/07,16.365
2012/10/08,-28.061
2012/10/09,18.571
2012/10/10,22.212
2012/10/11,40.1
2012/10/12,-61.529
2012/10/13,2.374
2012/10/14,7.018
2012/10/15,-1.161
2012/10/16,-26.725
2012/10/17,179.389
2012/10/18,-86.163
2012/10/19,-23.79
2012/10/20,-19.834
2012/10/21,-23.269
2012/10/22,-19.262
2012/10/23,-10.614
2012/10/24,-14.452
2012/10/25,-29.316
2012/10/26,2.027
2012/10/27,4.189
2012/10/28,1.099
2012/10/29,5.087
2012/10/30,-3.546
2012/10/31,-63.147
2012/11/01,30.008
2012/11/02,33.367
2012/11/03,19.655
2012/11/04,21.664
2012/11/05,26.601
2012/11/06,13.246
2012/11/07,13.37
2012/11/08,22.295
2012/11/09,-4.296
2012/11/10,9.225
2012/11/11,8.309
2012/11/12,-5.392
2012/11/13,0.514
2012/11/14,-7.552
2012/11/15,0.119
2012/11/16,-5.557
2012/11/17,11.62
2012/11/18,8.2
2012/11/19,2.842
2012/11/20,2.902
2012/11/21,5.697
2012/11/22,0.66
2012/11/23,21.061
2012/11/24,5.189
2012/11/25,23.879
2012/11/26,11.773
2012/11/27,336.624
2012/11/28,69.993
2012/11/29,5.379
2012/11/30,2.359
2012/12/01,7.194
2012/12/02,-0.587
2012/12/03,20.08
2012/12/04,26.792
2012/12/05,16.776
2012/12/06,30.092
2012/12/07,-0.289
2012/12/08,15.156
2012/12/09,1.688
2012/12/10,24.83
2012/12/11,-68.112
2012/12/12,-25.812
2012/12/13,47.782
2012/12/14,18.068
2012/12/15,2.534
2012/12/16,13.06
2012/12/17,0.706
2012/12/18,-6.036
2012/12/19,-2.715
2012/12/20,5.641
2012/12/21,10.511
2012/12/22,2.351
2012/12/23,12.667
2012/12/24,-8.914
2012/12/25,-6.256
2012/12/26,0.546
2012/12/27,-21.994
2012/12/28,-5.039
2012/12/29,3.541
2012/12/30,-1.369
2012/12/31,1.892
2013/01/01,0.405
2013/01/02,2.175
2013/01/03,-0.108
2013/01/04,-6.629
2013/01/05,-2.668
2013/01/06,20.967
2013/01/07,13.106
2013/01/08,3.52
2013/01/09,-3.773
2013/01/10,253.79
2013/01/11,5.642
2013/01/12,6.313
2013/01/13,6.412
2013/01/14,-0.011
2013/01/15,-2.725
2013/01/16,1.515
2013/01/17,-0.706
2013/01/18,11.725
2013/01/19,65.803
2013/01/20,-11.844
2013/01/21,-1.444
2013/01/22,12.179
2013/01/23,56.793
2013/01/24,-59.795
2013/01/25,27.431
2013/01/26,39.976
2013/01/27,34.952
2013/01/28,33.738
2013/01/29,70.896
2013/01/30,47.364
2013/01/31,56.282
2013/02/01,52.015
2013/02/02,56.98
2013/02/03,39.325
2013/02/04,42.736
2013/02/05,26.354
2013/02/06,-4.134
2013/02/07,4.213
2013/02/08,23.768
2013/02/09,13.402
2013/02/10,25.18
2013/02/11,37.09
2013/02/12,12.118
2013/02/13,43.292
2013/02/14,17.531
2013/02/15,52.624
2013/02/16,-3.453
2013/02/17,47.061
2013/02/18,43.6
2013/02/19,47.793
2013/02/20,55.841
2013/02/21,60.342
2013/02/22,40.936
2013/02/23,35.55
2013/02/24,21.619
2013/02/25,42.362
2013/02/26,31.03
2013/02/27,15.989
2013/02/28,40.693
2013/03/01,28.899
2013/03/02,15.704
2013/03/03,6.958
2013/03/04,21.121
2013/03/05,40.322
2013/03/06,303.732
2013/03/07,36.876
2013/03/08,40.503
2013/03/09,67.749
2013/03/10,62.674
2013/03/11,32.894
2013/03/12,131.93
2013/03/13,48.839
2013/03/14,29.849
2013/03/15,28.958
2013/03/16,34.124
2013/03/17,47.416
2013/03/18,40.118
2013/03/19,74.13
2013/03/20,-52.524
2013/03/21,58.054
2013/03/22,109.099
2013/03/23,56.322
2013/03/24,39.184
2013/03/25,64.866
2013/03/26,9.302
2013/03/27,124.711
2013/03/28,119.25
2013/03/29,87.047
2013/03/30,132.611
2013/03/31,135.165
2013/04/01,92.283
2013/04/02,80.899
2013/04/03,186.43
2013/04/04,141.4
2013/04/05,62.974
2013/04/06,59.177
2013/04/07,135.116
2013/04/08,95.855
2013/04/09,116.845
2013/04/10,102.228
2013/04/11,23.795
2013/04/12,5.248
2013/04/13,-21.738
2013/04/14,-4.896
2013/04/15,53.197
2013/04/16,-44.741
2013/04/17,-15.881
2013/04/18,-38.664
2013/04/19,-17.349
2013/04/20,8.736
2013/04/21,-29.399
2013/04/22,-8.83
2013/04/23,-16.549
2013/04/24,-28.34
2013/04/25,27.042
2013/04/26,9.915
2013/04/27,49.994
2013/04/28,10.057
2013/04/29,-2.845
2013/04/30,124.476
2013/05/01,-17.551
2013/05/02,21.821
2013/05/03,-8.437
2013/05/04,-12.882
2013/05/05,-3.167
2013/05/06,0.333
2013/05/07,-24.209
2013/05/08,-12.715
2013/05/09,-20.942
2013/05/10,7.111
2013/05/11,-14.944
2013/05/12,-0.692
2013/05/13,-6.671
2013/05/14,-27.486
2013/05/15,6.938
2013/05/16,28.562
2013/05/17,14.798
2013/05/18,-10.46
2013/05/19,35.033
2013/05/20,-10.214
2013/05/21,9.352
2013/05/22,-0.932
2013/05/23,4.821
2013/05/24,3.909
2013/05/25,24.614
2013/05/26,3.323
2013/05/27,10.53
2013/05/28,28.748
2013/05/29,21.601
2013/05/30,-22.221
2013/05/31,0.617
2013/06/01,12.879
2013/06/02,9.104
2013/06/03,26.009
2013/06/04,13.39
2013/06/05,14.052
2013/06/06,-19.532
2013/06/07,-20.602
2013/06/08,-10.211
2013/06/09,-13.892
2013/06/10,-32.933
2013/06/11,-15.194
2013/06/12,-16.262
2013/06/13,-3.681
2013/06/14,-28.942
2013/06/15,-4.065
2013/06/16,-39.763
2013/06/17,-36.254
2013/06/18,-24.486
2013/06/19,-34.543
2013/06/20,56.151
2013/06/21,12.409
2013/06/22,22.309
2013/06/23,1.228
2013/06/24,9.36
2013/06/25,-28.004
2013/06/26,-13.628
2013/06/27,-36.432
2013/06/28,20.209
2013/06/29,-35.524
2013/06/30,15.628
2013/07/01,-34.685
2013/07/02,-12.173
2013/07/03,-22.59
2013/07/04,-63.107
2013/07/05,-33.893
2013/07/06,-54.296
2013/07/07,-51.183
2013/07/08,-30.105
2013/07/09,-16.136
2013/07/10,-40.86
2013/07/11,2.975
2013/07/12,-39.458
2013/07/13,30.808
2013/07/14,-31.468
2013/07/15,2.827
2013/07/16,9.719
2013/07/17,13.876
2013/07/18,51.305
2013/07/19,-24.776
2013/07/20,-3.043
2013/07/21,37.192
2013/07/22,13.144
2013/07/23,-22.96
2013/07/24,41.97
2013/07/25,5.266
2013/07/26,-10.419
2013/07/27,-1.032
2013/07/28,-2.541
2013/07/29,22.283
2013/07/30,1.622
2013/07/31,29.662
2013/08/01,-8.099
2013/08/02,11.64
2013/08/03,-3.777
2013/08/04,19.227
2013/08/05,-24.416
2013/08/06,56.115
2013/08/07,-26.628
2013/08/08,16.332
2013/08/09,71.525
2013/08/10,-30.61
2013/08/11,41.106
2013/08/12,-28.458
2013/08/13,-36.117
2013/08/14,-13.733
2013/08/15,46.121
2013/08/16,18.239
2013/08/17,-10.201
2013/08/18,13.751
2013/08/19,28.092
2013/08/20,-26.468
2013/08/21,4.644
2013/08/22,-23.343
2013/08/23,-21.805
2013/08/24,5.671
2013/08/25,-8.011
2013/08/26,66.335
2013/08/27,34.627
2013/08/28,463.308
2013/08/29,-49.717
2013/08/30,30.376
2013/08/31,62.284
2013/09/01,-15.366
2013/09/02,74.014
2013/09/03,36.906
2013/09/04,10.464
2013/09/05,1.211
2013/09/06,-2.797
2013/09/07,-4.298
2013/09/08,-10.495
2013/09/09,-21.066
2013/09/10,-19.768
2013/09/11,-87.97
2013/09/12,35.319
2013/09/13,-30.027
2013/09/14,-28.209
2013/09/15,-4.674
2013/09/16,-15.452
2013/09/17,639.908
2013/09/18,259.818
2013/09/19,198.216
2013/09/20,-12.479
2013/09/21,13.916
2013/09/22,-4.296
2013/09/23,17.445
2013/09/24,3.388
2013/09/25,24.628
2013/09/26,-19.216
2013/09/27,271.166
2013/09/28,30.961
2013/09/29,21.572
2013/09/30,-31.611
2013/10/01,-84.738
2013/10/02,-67.258
2013/10/03,-64.507
2013/10/04,0.762
2013/10/05,10.91
2013/10/06,-6.089
2013/10/07,20.184
2013/10/08,-22.296
2013/10/09,5.882
2013/10/10,16.313
2013/10/11,-74.804
2013/10/12,6.899
2013/10/13,-1.6
2013/10/14,11.445
2013/10/15,10.578
2013/10/16,74.27
2013/10/17,62.085
2013/10/18,65.504
2013/10/19,47.441
2013/10/20,53.858
2013/10/21,16.619
2013/10/22,150.322
2013/10/23,115.158
2013/10/24,119.467
2013/10/25,177.485
2013/10/26,58.632
2013/10/27,209.656
2013/10/28,53.213
2013/10/29,42.688
2013/10/30,-5.155
2013/10/31,-6.675
2013/11/01,65.432
2013/11/02,18.952
2013/11/03,154.33
2013/11/04,137.248
2013/11/05,83.448
2013/11/06,314.466
2013/11/07,292.459
2013/11/08,256.368
2013/11/09,165.357
2013/11/10,-1.523
2013/11/11,196.587
2013/11/12,-2.459
2013/11/13,9.092
2013/11/14,32.408
2013/11/15,-23.467
2013/11/16,5.425
2013/11/17,-34.604
2013/11/18,-22.258
2013/11/19,-3.618
2013/11/20,-75.491
2013/11/21,-61.899
2013/11/22,-61.987
2013/11/23,-37.111
2013/11/24,-12.96
2013/11/25,-42.047
2013/11/26,85.234
2013/11/27,116.295
2013/11/28,117.084
2013/11/29,142.703
2013/11/30,122.854
2013/12/01,58.644
2013/12/02,35.371
2013/12/03,26.487
2013/12/04,68.243
2013/12/05,21.004
2013/12/06,19.459
2013/12/07,86.588
2013/12/08,-12.973
2013/12/09,16.226
2013/12/10,-1.501
2013/12/11,-18.856
2013/12/12,-27.523
2013/12/13,-22.877
2013/12/14,-30.478
