Date,fee_to_reward14rocUSD
2010/11/05,0
2010/11/06,-100
2010/11/07,0
2010/11/08,0
2010/11/09,0
2010/11/10,0
2010/11/11,0
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,0
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,1.083
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,0
2010/11/27,0
2010/11/28,0
2010/11/29,-89.372
2010/11/30,0
2010/12/01,0
2010/12/02,0
2010/12/03,-80.768
2010/12/04,-98.792
2010/12/05,-96.291
2010/12/06,-94.054
2010/12/07,-89.862
2010/12/08,-72.56
2010/12/09,0
2010/12/10,-64.875
2010/12/11,426.648
2010/12/12,0
2010/12/13,962.332
2010/12/14,334.59
2010/12/15,47.29
2010/12/16,64.517
2010/12/17,2015
2010/12/18,479.179
2010/12/19,237.762
2010/12/20,30.517
2010/12/21,38.65
2010/12/22,378.698
2010/12/23,85.914
2010/12/24,-6.679
2010/12/25,-44.428
2010/12/26,-25.864
2010/12/27,-76.126
2010/12/28,112.055
2010/12/29,144.891
2010/12/30,-13.899
2010/12/31,-90.765
2011/01/01,11.301
2011/01/02,-23.322
2011/01/03,966.323
2011/01/04,-68.288
2011/01/05,-53.709
2011/01/06,28.784
2011/01/07,-46.975
2011/01/08,-78.429
2011/01/09,12.932
2011/01/10,-28.132
2011/01/11,-66.381
2011/01/12,67.564
2011/01/13,-79.623
2011/01/14,105.766
2011/01/15,17.626
2011/01/16,-15.716
2011/01/17,-79.382
2011/01/18,24.554
2011/01/19,-46.929
2011/01/20,6.833
2011/01/21,-12.307
2011/01/22,2631
2011/01/23,152.901
2011/01/24,194.274
2011/01/25,263.114
2011/01/26,-63.367
2011/01/27,2823
2011/01/28,6.184
2011/01/29,290.301
2011/01/30,3054
2011/01/31,355.866
2011/02/01,1682
2011/02/02,5.929
2011/02/03,66.899
2011/02/04,134.496
2011/02/05,-64.983
2011/02/06,-66.092
2011/02/07,41.011
2011/02/08,31.294
2011/02/09,-45.659
2011/02/10,13.432
2011/02/11,555.047
2011/02/12,35.268
2011/02/13,-92.93
2011/02/14,204.206
2011/02/15,-79.082
2011/02/16,644.524
2011/02/17,-54.828
2011/02/18,248.529
2011/02/19,231.429
2011/02/20,32.381
2011/02/21,16.518
2011/02/22,-2.305
2011/02/23,330.606
2011/02/24,-82.609
2011/02/25,-29.619
2011/02/26,-43.915
2011/02/27,264.673
2011/02/28,-75.583
2011/03/01,183.227
2011/03/02,-10.876
2011/03/03,6667
2011/03/04,31.673
2011/03/05,168.669
2011/03/06,1850
2011/03/07,1256
2011/03/08,1668
2011/03/09,1176
2011/03/10,2314
2011/03/11,2550
2011/03/12,390.306
2011/03/13,216.091
2011/03/14,337.802
2011/03/15,398.683
2011/03/16,445.191
2011/03/17,-74.487
2011/03/18,223.133
2011/03/19,9.496
2011/03/20,-14.389
2011/03/21,88.767
2011/03/22,310.04
2011/03/23,435.024
2011/03/24,169.549
2011/03/25,-39.671
2011/03/26,195.1
2011/03/27,199.057
2011/03/28,68.087
2011/03/29,31.219
2011/03/30,108.973
2011/03/31,109.706
2011/04/01,83.251
2011/04/02,54.235
2011/04/03,43.107
2011/04/04,-42.449
2011/04/05,-67.959
2011/04/06,-69.842
2011/04/07,-61.873
2011/04/08,-16.465
2011/04/09,-13.387
2011/04/10,-28.133
2011/04/11,5.022
2011/04/12,40.025
2011/04/13,-21.55
2011/04/14,335.066
2011/04/15,-9.336
2011/04/16,35.765
2011/04/17,-51.432
2011/04/18,-32.674
2011/04/19,28.167
2011/04/20,45.239
2011/04/21,11.489
2011/04/22,19.763
2011/04/23,11.643
2011/04/24,31.122
2011/04/25,67.523
2011/04/26,-10.996
2011/04/27,129.868
2011/04/28,-54.481
2011/04/29,99.474
2011/04/30,148.075
2011/05/01,407.402
2011/05/02,12.166
2011/05/03,-31.302
2011/05/04,-33.341
2011/05/05,86.02
2011/05/06,13.597
2011/05/07,-0.609
2011/05/08,-16.982
2011/05/09,-0.267
2011/05/10,70.117
2011/05/11,-14.915
2011/05/12,5.441
2011/05/13,49.29
2011/05/14,11.018
2011/05/15,8.425
2011/05/16,140.71
2011/05/17,116.022
2011/05/18,106.919
2011/05/19,112.646
2011/05/20,122.729
2011/05/21,204.402
2011/05/22,113.521
2011/05/23,34.631
2011/05/24,57.035
2011/05/25,59.972
2011/05/26,65.922
2011/05/27,46.003
2011/05/28,46.354
2011/05/29,10.792
2011/05/30,98.607
2011/05/31,139.27
2011/06/01,83.167
2011/06/02,29.937
2011/06/03,60.131
2011/06/04,46.808
2011/06/05,48.665
2011/06/06,95.494
2011/06/07,133.827
2011/06/08,240.291
2011/06/09,165.06
2011/06/10,104.386
2011/06/11,54.498
2011/06/12,142.675
2011/06/13,31.356
2011/06/14,9.407
2011/06/15,11.277
2011/06/16,40.195
2011/06/17,26.811
2011/06/18,-0.744
2011/06/19,1.478
2011/06/20,-31.267
2011/06/21,-58.246
2011/06/22,-71.302
2011/06/23,-68.711
2011/06/24,-55.828
2011/06/25,15.661
2011/06/26,-11.187
2011/06/27,-3.078
2011/06/28,-15.592
2011/06/29,-19.481
2011/06/30,-47.293
2011/07/01,-35.034
2011/07/02,-39.053
2011/07/03,-30.258
2011/07/04,8.265
2011/07/05,88.978
2011/07/06,57.607
2011/07/07,74.789
2011/07/08,5.506
2011/07/09,-46.526
2011/07/10,-45.958
2011/07/11,-39.56
2011/07/12,-26.67
2011/07/13,-32.353
2011/07/14,0.023
2011/07/15,-6.38
2011/07/16,-18.798
2011/07/17,-11.712
2011/07/18,-19.019
2011/07/19,-22.664
2011/07/20,-34.317
2011/07/21,-44.345
2011/07/22,11.568
2011/07/23,-39.266
2011/07/24,-32.379
2011/07/25,-22.288
2011/07/26,-50.687
2011/07/27,-34.594
2011/07/28,-47.513
2011/07/29,-56.729
2011/07/30,-46.677
2011/07/31,-45.442
2011/08/01,-38.6
2011/08/02,-53.717
2011/08/03,-26.15
2011/08/04,1.488
2011/08/05,-49.041
2011/08/06,272.313
2011/08/07,-15.678
2011/08/08,-20.251
2011/08/09,78.78
2011/08/10,37.829
2011/08/11,6.588
2011/08/12,6.559
2011/08/13,40.035
2011/08/14,100.165
2011/08/15,61.072
2011/08/16,39.654
2011/08/17,-5.307
2011/08/18,-31.535
2011/08/19,29.88
2011/08/20,-81.837
2011/08/21,-31.338
2011/08/22,-23.265
2011/08/23,-43.518
2011/08/24,-8.212
2011/08/25,-14.352
2011/08/26,-31.165
2011/08/27,-22.119
2011/08/28,-50.026
2011/08/29,-48.509
2011/08/30,-0.055
2011/08/31,-22.704
2011/09/01,5.658
2011/09/02,-25.692
2011/09/03,-25.629
2011/09/04,106.598
2011/09/05,2.927
2011/09/06,-4.041
2011/09/07,-7.671
2011/09/08,-18.42
2011/09/09,56.323
2011/09/10,-1.828
2011/09/11,4.665
2011/09/12,4.479
2011/09/13,-56.31
2011/09/14,-31.961
2011/09/15,8.563
2011/09/16,-5.013
2011/09/17,45.713
2011/09/18,-53.386
2011/09/19,1.215
2011/09/20,8.369
2011/09/21,-40.742
2011/09/22,-29.027
2011/09/23,-36.145
2011/09/24,29.07
2011/09/25,-39.417
2011/09/26,-45.472
2011/09/27,20.12
2011/09/28,15.132
2011/09/29,-42.044
2011/09/30,-29.041
2011/10/01,-33.675
2011/10/02,-22.968
2011/10/03,33.981
2011/10/04,-29.932
2011/10/05,-22.401
2011/10/06,146.353
2011/10/07,-1.839
2011/10/08,-46.494
2011/10/09,-5.941
2011/10/10,23.567
2011/10/11,59.04
2011/10/12,28.898
2011/10/13,56.946
2011/10/14,-16.908
2011/10/15,-1.354
2011/10/16,2.598
2011/10/17,-41.686
2011/10/18,-25.827
2011/10/19,-10.199
2011/10/20,-17.002
2011/10/21,-28.955
2011/10/22,2.786
2011/10/23,24.379
2011/10/24,1.038
2011/10/25,-61.897
2011/10/26,-31.426
2011/10/27,-37.256
2011/10/28,17.952
2011/10/29,21.556
2011/10/30,9.513
2011/10/31,-34.201
2011/11/01,35.277
2011/11/02,-12.675
2011/11/03,-55.669
2011/11/04,-3.226
2011/11/05,-13.109
2011/11/06,-42.581
2011/11/07,-3.755
2011/11/08,31.659
2011/11/09,-22.527
2011/11/10,-11.797
2011/11/11,-39.196
2011/11/12,-43.326
2011/11/13,-32.959
2011/11/14,-19.295
2011/11/15,-46.472
2011/11/16,29.897
2011/11/17,-11.232
2011/11/18,18.191
2011/11/19,2.726
2011/11/20,67.332
2011/11/21,-10.828
2011/11/22,-24.397
2011/11/23,28.439
2011/11/24,49.613
2011/11/25,80.884
2011/11/26,36.291
2011/11/27,12.858
2011/11/28,24.109
2011/11/29,80.608
2011/11/30,-19.091
2011/12/01,20.348
2011/12/02,24.353
2011/12/03,20.402
2011/12/04,-24.235
2011/12/05,-19.059
2011/12/06,17.11
2011/12/07,6.815
2011/12/08,-52.517
2011/12/09,-35.374
2011/12/10,-15.072
2011/12/11,6232
2011/12/12,5594
2011/12/13,-2.957
2011/12/14,12.271
2011/12/15,181.812
2011/12/16,-27.262
2011/12/17,-21.002
2011/12/18,3.643
2011/12/19,37.851
2011/12/20,77.279
2011/12/21,2.42
2011/12/22,39.282
2011/12/23,-8.897
2011/12/24,-22.305
2011/12/25,-98.8
2011/12/26,-98.638
2011/12/27,-32.459
2011/12/28,-19.171
2011/12/29,-56.695
2011/12/30,3.236
2011/12/31,8.314
2012/01/01,7.807
2012/01/02,40.723
2012/01/03,-23.129
2012/01/04,232.477
2012/01/05,65.354
2012/01/06,103.21
2012/01/07,57.176
2012/01/08,34.813
2012/01/09,110.041
2012/01/10,66.816
2012/01/11,81.58
2012/01/12,774.93
2012/01/13,194.8
2012/01/14,223.387
2012/01/15,311.6
2012/01/16,502.057
2012/01/17,44.096
2012/01/18,-11.667
2012/01/19,372.136
2012/01/20,346.909
2012/01/21,18.798
2012/01/22,-2.193
2012/01/23,-24.782
2012/01/24,101.477
2012/01/25,38.717
2012/01/26,-75.56
2012/01/27,133.28
2012/01/28,-26.249
2012/01/29,1239
2012/01/30,-23.739
2012/01/31,-1.866
2012/02/01,-60.089
2012/02/02,-60.158
2012/02/03,-74.318
2012/02/04,89.29
2012/02/05,33.652
2012/02/06,0.301
2012/02/07,-30.846
2012/02/08,-31.827
2012/02/09,-21.238
2012/02/10,-81.517
2012/02/11,-58.575
2012/02/12,-98.104
2012/02/13,-77.541
2012/02/14,132.095
2012/02/15,34.076
2012/02/16,-0.743
2012/02/17,-45.544
2012/02/18,-64.446
2012/02/19,-43.723
2012/02/20,-0.089
2012/02/21,-45.122
2012/02/22,-39.019
2012/02/23,-40.909
2012/02/24,-1.56
2012/02/25,-26.913
2012/02/26,-6.352
2012/02/27,-3.554
2012/02/28,-78.312
2012/02/29,-57.699
2012/03/01,-38.46
2012/03/02,40.596
2012/03/03,10.946
2012/03/04,108.603
2012/03/05,21.482
2012/03/06,33.279
2012/03/07,21.724
2012/03/08,-13.205
2012/03/09,-16.502
2012/03/10,40.947
2012/03/11,-5.118
2012/03/12,-38.03
2012/03/13,193.18
2012/03/14,97.436
2012/03/15,-33.022
2012/03/16,72.208
2012/03/17,-3.655
2012/03/18,-42.382
2012/03/19,-17.369
2012/03/20,-14.663
2012/03/21,-18.15
2012/03/22,-17.945
2012/03/23,35.508
2012/03/24,204.148
2012/03/25,102.705
2012/03/26,1.11
2012/03/27,-61.199
2012/03/28,-12.785
2012/03/29,5.931
2012/03/30,-50.446
2012/03/31,27.199
2012/04/01,33.146
2012/04/02,21.765
2012/04/03,25.907
2012/04/04,67.782
2012/04/05,93.146
2012/04/06,5.505
2012/04/07,-64.751
2012/04/08,-40.972
2012/04/09,14.32
2012/04/10,72.631
2012/04/11,12.618
2012/04/12,55.306
2012/04/13,16.325
2012/04/14,63.03
2012/04/15,27.041
2012/04/16,10.322
2012/04/17,30.414
2012/04/18,32.17
2012/04/19,-10.338
2012/04/20,32.17
2012/04/21,11.384
2012/04/22,33.493
2012/04/23,19.947
2012/04/24,-0.043
2012/04/25,16.859
2012/04/26,62.046
2012/04/27,52.946
2012/04/28,3.511
2012/04/29,-33.733
2012/04/30,-27.912
2012/05/01,-20.524
2012/05/02,-3.295
2012/05/03,91.285
2012/05/04,37.451
2012/05/05,45.868
2012/05/06,28.166
2012/05/07,147.64
2012/05/08,46.721
2012/05/09,93.969
2012/05/10,-14.852
2012/05/11,66.462
2012/05/12,86.345
2012/05/13,266.035
2012/05/14,585.428
2012/05/15,291.14
2012/05/16,130.312
2012/05/17,39.689
2012/05/18,80.743
2012/05/19,348.097
2012/05/20,218.943
2012/05/21,94.309
2012/05/22,56.993
2012/05/23,71.528
2012/05/24,125.193
2012/05/25,84.497
2012/05/26,28.387
2012/05/27,30.481
2012/05/28,-31.323
2012/05/29,-14.252
2012/05/30,33.678
2012/05/31,-10.127
2012/06/01,-8.602
2012/06/02,-78.889
2012/06/03,-13.073
2012/06/04,19.336
2012/06/05,84.031
2012/06/06,-49.524
2012/06/07,-0.925
2012/06/08,-26.38
2012/06/09,20.784
2012/06/10,37.768
2012/06/11,-5.065
2012/06/12,-46.122
2012/06/13,74.804
2012/06/14,171.447
2012/06/15,94.488
2012/06/16,292.227
2012/06/17,28.18
2012/06/18,-13.983
2012/06/19,-16.161
2012/06/20,101.759
2012/06/21,50.062
2012/06/22,28.142
2012/06/23,-18.368
2012/06/24,-26.578
2012/06/25,-19.531
2012/06/26,69.172
2012/06/27,-55.667
2012/06/28,-53.383
2012/06/29,-61.354
2012/06/30,-40.098
2012/07/01,-57.72
2012/07/02,-23.98
2012/07/03,-54.801
2012/07/04,-40.627
2012/07/05,-61.842
2012/07/06,-29.429
2012/07/07,137.911
2012/07/08,-32.588
2012/07/09,-6.759
2012/07/10,30.413
2012/07/11,28.075
2012/07/12,-21.512
2012/07/13,8.97
2012/07/14,-9.754
2012/07/15,84.336
2012/07/16,17.227
2012/07/17,51.231
2012/07/18,91.73
2012/07/19,69.63
2012/07/20,138.213
2012/07/21,-45.033
2012/07/22,54.792
2012/07/23,57.435
2012/07/24,-37.858
2012/07/25,-33.877
2012/07/26,19.156
2012/07/27,9.272
2012/07/28,40.715
2012/07/29,-11.541
2012/07/30,-19.935
2012/07/31,38.169
2012/08/01,-12.303
2012/08/02,-19.616
2012/08/03,-39.323
2012/08/04,-25.959
2012/08/05,57.878
2012/08/06,15.823
2012/08/07,16.196
2012/08/08,233.545
2012/08/09,-4.934
2012/08/10,194.2
2012/08/11,-15.147
2012/08/12,-2.656
2012/08/13,40.301
2012/08/14,-18.665
2012/08/15,35.847
2012/08/16,52.825
2012/08/17,45.591
2012/08/18,14.685
2012/08/19,-35.11
2012/08/20,-11.2
2012/08/21,22.76
2012/08/22,-53.611
2012/08/23,23.358
2012/08/24,-54.341
2012/08/25,51.774
2012/08/26,6.302
2012/08/27,24.492
2012/08/28,26.208
2012/08/29,-29.121
2012/08/30,2.765
2012/08/31,-2.626
2012/09/01,81.742
2012/09/02,55.538
2012/09/03,35.669
2012/09/04,36.377
2012/09/05,-0.554
2012/09/06,18.164
2012/09/07,-8.567
2012/09/08,-11.375
2012/09/09,20.513
2012/09/10,-19.236
2012/09/11,27.46
2012/09/12,-7.918
2012/09/13,-19.807
2012/09/14,-42.515
2012/09/15,-53.205
2012/09/16,-50.641
2012/09/17,-59.342
2012/09/18,-30.647
2012/09/19,4.458
2012/09/20,-20.688
2012/09/21,45.901
2012/09/22,-36.517
2012/09/23,-16.997
2012/09/24,15.067
2012/09/25,-51.091
2012/09/26,5.43
2012/09/27,-33.746
2012/09/28,199.757
2012/09/29,-16.654
2012/09/30,-21.248
2012/10/01,45.131
2012/10/02,55.218
2012/10/03,-8.991
2012/10/04,731.563
2012/10/05,16.725
2012/10/06,48.003
2012/10/07,83.018
2012/10/08,-17.04
2012/10/09,74.693
2012/10/10,12.662
2012/10/11,62.85
2012/10/12,-63.299
2012/10/13,66.48
2012/10/14,86.239
2012/10/15,1.52
2012/10/16,-22.591
2012/10/17,237.586
2012/10/18,-88.968
2012/10/19,-42.258
2012/10/20,-21.011
2012/10/21,-27.066
2012/10/22,4.851
2012/10/23,-10.844
2012/10/24,-16.345
2012/10/25,-28.54
2012/10/26,-19.189
2012/10/27,-49.199
2012/10/28,-42.864
2012/10/29,-14.267
2012/10/30,2.657
2012/10/31,-65.854
2012/11/01,35.988
2012/11/02,61.772
2012/11/03,13.031
2012/11/04,-19.042
2012/11/05,0.356
2012/11/06,17.723
2012/11/07,41.396
2012/11/08,40.378
2012/11/09,15.204
2012/11/10,107.321
2012/11/11,54.351
2012/11/12,22.68
2012/11/13,-11.36
2012/11/14,0.892
2012/11/15,57.027
2012/11/16,16.104
2012/11/17,41.989
2012/11/18,49.362
2012/11/19,18.667
2012/11/20,0.538
2012/11/21,8.653
2012/11/22,-7.241
2012/11/23,27.624
2012/11/24,-3.734
2012/11/25,69.743
2012/11/26,24.615
2012/11/27,274.805
2012/11/28,89.508
2012/11/29,53.352
2012/11/30,63.326
2012/12/01,72.83
2012/12/02,14.501
2012/12/03,30.231
2012/12/04,161.014
2012/12/05,119.208
2012/12/06,197.095
2012/12/07,129.95
2012/12/08,157.945
2012/12/09,90.269
2012/12/10,153.65
2012/12/11,-20.992
2012/12/12,43.458
2012/12/13,91.285
2012/12/14,67.001
2012/12/15,32.039
2012/12/16,133.341
2012/12/17,97.568
2012/12/18,26.881
2012/12/19,10.294
2012/12/20,28.932
2012/12/21,54.639
2012/12/22,42.443
2012/12/23,33.12
2012/12/24,-1.358
2012/12/25,-13.904
2012/12/26,-13.629
2012/12/27,-30.951
2012/12/28,-26.657
2012/12/29,-1.083
2012/12/30,-15.605
2012/12/31,-37.291
2013/01/01,-50.563
2013/01/02,-14.772
2013/01/03,-20.694
2013/01/04,-14.012
2013/01/05,-16.635
2013/01/06,-6.558
2013/01/07,0.759
2013/01/08,29.204
2013/01/09,32.331
2013/01/10,326.714
2013/01/11,63.154
2013/01/12,44.142
2013/01/13,38.936
2013/01/14,43.096
2013/01/15,75.627
2013/01/16,49.296
2013/01/17,45.897
2013/01/18,23.129
2013/01/19,84.032
2013/01/20,5.347
2013/01/21,4.691
2013/01/22,-5.405
2013/01/23,39.151
2013/01/24,-72.124
2013/01/25,-16.589
2013/01/26,2.197
2013/01/27,7.213
2013/01/28,31.652
2013/01/29,13.063
2013/01/30,-27.184
2013/01/31,-27.04
2013/02/01,14.241
2013/02/02,16.723
2013/02/03,10.161
2013/02/04,22.663
2013/02/05,9.966
2013/02/06,-36.963
2013/02/07,11.501
2013/02/08,7.774
2013/02/09,2.704
2013/02/10,-11.017
2013/02/11,4.477
2013/02/12,10.839
2013/02/13,43.233
2013/02/14,15.92
2013/02/15,-9.798
2013/02/16,-43.846
2013/02/17,-10.843
2013/02/18,1.572
2013/02/19,14.886
2013/02/20,16.924
2013/02/21,-7.079
2013/02/22,-3.91
2013/02/23,-6.826
2013/02/24,2.743
2013/02/25,6.391
2013/02/26,-1.639
2013/02/27,-13.721
2013/02/28,25.179
2013/03/01,38.94
2013/03/02,30.762
2013/03/03,11.934
2013/03/04,10.026
2013/03/05,26.205
2013/03/06,280.537
2013/03/07,31.154
2013/03/08,-4.912
2013/03/09,4.93
2013/03/10,15.82
2013/03/11,-6.748
2013/03/12,43.147
2013/03/13,18.474
2013/03/14,-18.445
2013/03/15,-15.256
2013/03/16,-48.608
2013/03/17,-45.264
2013/03/18,-35.096
2013/03/19,-17.498
2013/03/20,-82.059
2013/03/21,-39.305
2013/03/22,-0.469
2013/03/23,-21.111
2013/03/24,-35.445
2013/03/25,1.232
2013/03/26,-38.706
2013/03/27,35.828
2013/03/28,13.561
2013/03/29,-7.57
2013/03/30,104.177
2013/03/31,77.686
2013/04/01,9.279
2013/04/02,11.04
2013/04/03,127.579
2013/04/04,110.845
2013/04/05,21.942
2013/04/06,-1.737
2013/04/07,52.201
2013/04/08,-3.122
2013/04/09,-6.719
2013/04/10,-25.728
2013/04/11,18.133
2013/04/12,-6.447
2013/04/13,-34.547
2013/04/14,28.048
2013/04/15,105.767
2013/04/16,-12.93
2013/04/17,17.524
2013/04/18,-41.064
2013/04/19,11.303
2013/04/20,25.615
2013/04/21,-42.76
2013/04/22,1.787
2013/04/23,29.784
2013/04/24,13.667
2013/04/25,-10.894
2013/04/26,-26.932
2013/04/27,9.985
2013/04/28,-46.472
2013/04/29,-41.517
2013/04/30,4.446
2013/05/01,-42.73
2013/05/02,34.887
2013/05/03,-17.601
2013/05/04,-4.259
2013/05/05,18.253
2013/05/06,4.945
2013/05/07,-23.437
2013/05/08,-18.006
2013/05/09,13.831
2013/05/10,56.465
2013/05/11,27.237
2013/05/12,80.38
2013/05/13,27.526
2013/05/14,20.957
2013/05/15,57.356
2013/05/16,32.608
2013/05/17,3.666
2013/05/18,-7.497
2013/05/19,35.93
2013/05/20,5.494
2013/05/21,10.62
2013/05/22,1.424
2013/05/23,-18.949
2013/05/24,-23.166
2013/05/25,-15.242
2013/05/26,-42.15
2013/05/27,-17.162
2013/05/28,-6.809
2013/05/29,-27.23
2013/05/30,-48.704
2013/05/31,-24.881
2013/06/01,-26.781
2013/06/02,-18.566
2013/06/03,-17.641
2013/06/04,-17.117
2013/06/05,2.181
2013/06/06,-29.448
2013/06/07,-14.799
2013/06/08,-10.995
2013/06/09,17.009
2013/06/10,-28.402
2013/06/11,-23.318
2013/06/12,-32.121
2013/06/13,-16.897
2013/06/14,-21.434
2013/06/15,-1.356
2013/06/16,-30.844
2013/06/17,-8.042
2013/06/18,5.869
2013/06/19,-15.684
2013/06/20,97.233
2013/06/21,5.202
2013/06/22,23.787
2013/06/23,-11.905
2013/06/24,31.47
2013/06/25,-18.563
2013/06/26,10.328
2013/06/27,-16.172
2013/06/28,40.538
2013/06/29,-24.262
2013/06/30,12.43
2013/07/01,-39.238
2013/07/02,-13.601
2013/07/03,-43.933
2013/07/04,-68.4
2013/07/05,-31.465
2013/07/06,-49.12
2013/07/07,-50.035
2013/07/08,-34.279
2013/07/09,-12.555
2013/07/10,-41.248
2013/07/11,10.219
2013/07/12,-29.543
2013/07/13,47.857
2013/07/14,-29.735
2013/07/15,-11.291
2013/07/16,-5.856
2013/07/17,19.331
2013/07/18,63.519
2013/07/19,-29.129
2013/07/20,-22.41
2013/07/21,24.411
2013/07/22,16.03
2013/07/23,-18.971
2013/07/24,64.692
2013/07/25,13.802
2013/07/26,-37.733
2013/07/27,-16.859
2013/07/28,6.274
2013/07/29,25.263
2013/07/30,-12.457
2013/07/31,41.063
2013/08/01,-6.709
2013/08/02,22.59
2013/08/03,25.491
2013/08/04,42.147
2013/08/05,-25.687
2013/08/06,43.8
2013/08/07,-24.146
2013/08/08,3.504
2013/08/09,80.799
2013/08/10,-20.453
2013/08/11,7.306
2013/08/12,-31.101
2013/08/13,-14.987
2013/08/14,1.448
2013/08/15,70.745
2013/08/16,83.006
2013/08/17,-2.133
2013/08/18,34.129
2013/08/19,85.363
2013/08/20,-17.917
2013/08/21,-3.295
2013/08/22,-24.915
2013/08/23,-23.096
2013/08/24,7.237
2013/08/25,31.295
2013/08/26,107.942
2013/08/27,44.513
2013/08/28,431.248
2013/08/29,-61.215
2013/08/30,-23.078
2013/08/31,-7.842
2013/09/01,-52.033
2013/09/02,-19.469
2013/09/03,-10.366
2013/09/04,1.193
2013/09/05,1.492
2013/09/06,4.682
2013/09/07,11.342
2013/09/08,-16.827
2013/09/09,-38.551
2013/09/10,-43.043
2013/09/11,-91.878
2013/09/12,-0.334
2013/09/13,-51.752
2013/09/14,-33.558
2013/09/15,34.887
2013/09/16,20.964
2013/09/17,889.142
2013/09/18,284.878
2013/09/19,161.878
2013/09/20,-25.24
2013/09/21,-16.056
2013/09/22,-22.06
2013/09/23,24.756
2013/09/24,8.157
2013/09/25,33.473
2013/09/26,17.718
2013/09/27,344.915
2013/09/28,58.278
2013/09/29,-0.386
2013/09/30,-40.661
2013/10/01,-86.887
2013/10/02,-67.344
2013/10/03,-61.448
2013/10/04,1.909
2013/10/05,-15.756
2013/10/06,-11.612
2013/10/07,11.035
2013/10/08,-26.298
2013/10/09,12.419
2013/10/10,-3.686
2013/10/11,-73.128
2013/10/12,1.935
2013/10/13,-8.255
2013/10/14,-16.195
2013/10/15,-28.719
2013/10/16,7.573
2013/10/17,18.752
2013/10/18,44.767
2013/10/19,36.296
2013/10/20,24.991
2013/10/21,-14.418
2013/10/22,59.501
2013/10/23,21.941
2013/10/24,45.536
2013/10/25,76.014
2013/10/26,28.978
2013/10/27,129.733
2013/10/28,34.472
2013/10/29,44.295
2013/10/30,-31.995
2013/10/31,-34.826
2013/11/01,-15.544
2013/11/02,-28.15
2013/11/03,48.514
2013/11/04,48.501
2013/11/05,59.013
2013/11/06,319.413
2013/11/07,267.974
2013/11/08,257.868
2013/11/09,93.392
2013/11/10,-16.835
2013/11/11,85.561
2013/11/12,-47.765
2013/11/13,-10.09
2013/11/14,-11.039
2013/11/15,-37.97
2013/11/16,-36.831
2013/11/17,-56.718
2013/11/18,-34.237
2013/11/19,-27.672
2013/11/20,-82.253
2013/11/21,-79.6
2013/11/22,-82.561
2013/11/23,-67.038
2013/11/24,-60.81
2013/11/25,-65.68
2013/11/26,41.241
2013/11/27,27.875
2013/11/28,33.979
2013/11/29,44.191
2013/11/30,55.399
2013/12/01,5.279
2013/12/02,-23.708
2013/12/03,-47.774
2013/12/04,-20.861
2013/12/05,-24.968
2013/12/06,-31.684
2013/12/07,55.18
2013/12/08,-43.88
2013/12/09,-14.45
2013/12/10,-42.364
2013/12/11,-39.648
