Date,mediantransactionvalue3momUSD
2013/10/31,-16.631
2013/11/01,63.307
2013/11/02,-17.729
2013/11/03,60.469
2013/11/04,45.136
2013/11/05,128.702
2013/11/06,97.055
2013/11/07,77.594
2013/11/08,77.435
2013/11/09,127.855
2013/11/10,-147.782
2013/11/11,-208.429
2013/11/12,-174.176
2013/11/13,41.29
2013/11/14,100.071
2013/11/15,39.608
2013/11/16,122.843
2013/11/17,45.775
2013/11/18,336.139
2013/11/19,310.674
2013/11/20,163.219
2013/11/21,-187.306
2013/11/22,-224.685
2013/11/23,-34.37
2013/11/24,-134.683
2013/11/25,-157.748
2013/11/26,63.016
2013/11/27,460.705
2013/11/28,503.849
2013/11/29,238.839
2013/11/30,-144.398
2013/12/01,-210.283
2013/12/02,-192.469
2013/12/03,-115.09
2013/12/04,-43.563
2013/12/05,142.908
2013/12/06,32.08
2013/12/07,49.573
2013/12/08,-323.519
2013/12/09,-139.873
2013/12/10,-200.949
2013/12/11,-13.657
2013/12/12,-53.999
2013/12/13,-37.403
2013/12/14,-18.574
2013/12/15,-37.679
2013/12/16,29.613
2013/12/17,26.919
2013/12/18,120.639
2013/12/19,-36.792
2013/12/20,-48.889
2013/12/21,-186.391
2013/12/22,-130.598
2013/12/23,-99.274
2013/12/24,16.398
2013/12/25,111.385
2013/12/26,74.376
2013/12/27,17.949
2013/12/28,-103.431
2013/12/29,-94.383
2013/12/30,5.724
2013/12/31,30.737
2014/01/01,26.029
2014/01/02,31.464
2014/01/03,90.893
2014/01/04,75.403
2014/01/05,36.626
2014/01/06,28.299
2014/01/07,9.763
2014/01/08,-56.407
2014/01/09,-85.82
2014/01/10,-32.683
2014/01/11,-4.732
2014/01/12,-39.722
2014/01/13,-2.375
2014/01/14,8.569
2014/01/15,30.099
2014/01/16,-6.461
2014/01/17,-21.562
2014/01/18,-33.539
2014/01/19,-25.612
2014/01/20,24.062
2014/01/21,16.408
2014/01/22,24.512
2014/01/23,-8.479
2014/01/24,46.471
2014/01/25,-6.736
2014/01/26,2.476
2014/01/27,-13.025
2014/01/28,36.449
2014/01/29,-5.78
2014/01/30,-17.863
2014/01/31,4.177
2014/02/01,-24.15
2014/02/02,-30.625
2014/02/03,-67.949
2014/02/04,-0.002
2014/02/05,15.096
2014/02/06,30.881
2014/02/07,70.645
2014/02/08,-21.224
2014/02/09,-39.681
2014/02/10,-33.082
2014/02/11,18.713
2014/02/12,1.956
2014/02/13,-41.06
2014/02/14,0.459
2014/02/15,-7.962
2014/02/16,-40.632
2014/02/17,-43.519
2014/02/18,-11.731
2014/02/19,20.245
2014/02/20,42.093
2014/02/21,107.688
2014/02/22,10.837
2014/02/23,-8.773
2014/02/24,-41.53
2014/02/25,90.267
2014/02/26,42.521
2014/02/27,-44.473
2014/02/28,-67.678
2014/03/01,-52.866
2014/03/02,-19.133
2014/03/03,31.545
2014/03/04,61.411
2014/03/05,34.644
2014/03/06,-65.143
2014/03/07,-81.505
2014/03/08,10.446
2014/03/09,6.829
2014/03/10,14.199
2014/03/11,-39.643
2014/03/12,-12.766
2014/03/13,-22.76
2014/03/14,-43.859
2014/03/15,-54.138
2014/03/16,-55.129
2014/03/17,8.454
2014/03/18,22.03
2014/03/19,18.324
2014/03/20,7.35
2014/03/21,-19.866
2014/03/22,-4.231
2014/03/23,-40.907
2014/03/24,1.61
2014/03/25,32.194
2014/03/26,40.905
2014/03/27,23.024
2014/03/28,-22.022
2014/03/29,-29.039
2014/03/30,-31.819
2014/03/31,3.839
2014/04/01,44.736
2014/04/02,25.358
2014/04/03,-2.14
2014/04/04,-21.208
2014/04/05,-35.958
2014/04/06,-26.036
2014/04/07,-17.534
2014/04/08,27.369
2014/04/09,18.607
2014/04/10,25.695
2014/04/11,-2.028
2014/04/12,-16.012
2014/04/13,-51.265
2014/04/14,6.768
2014/04/15,38.681
2014/04/16,60.118
2014/04/17,-12.833
2014/04/18,-15.376
2014/04/19,-45.036
2014/04/20,-14.524
2014/04/21,-23.77
2014/04/22,3.331
2014/04/23,-24.092
2014/04/24,-0.012
2014/04/25,-15.023
2014/04/26,13.678
2014/04/27,-18.106
2014/04/28,15.298
2014/04/29,3.505
2014/04/30,30.235
2014/05/01,-6.849
2014/05/02,-9.061
2014/05/03,-36.925
2014/05/04,-20.469
2014/05/05,0.737
2014/05/06,15.289
2014/05/07,21.028
2014/05/08,0.827
2014/05/09,3.679
2014/05/10,-20.314
2014/05/11,-18.447
2014/05/12,-7.049
2014/05/13,14.264
2014/05/14,19.092
2014/05/15,-7.889
2014/05/16,2.973
2014/05/17,-4.935
2014/05/18,4.711
2014/05/19,13.426
2014/05/20,40.307
2014/05/21,45.637
2014/05/22,16.545
2014/05/23,13.704
2014/05/24,-16.447
2014/05/25,-0.584
2014/05/26,-2.823
2014/05/27,28.082
2014/05/28,3.577
2014/05/29,-6.933
2014/05/30,19.99
2014/05/31,9.294
2014/06/01,39.082
2014/06/02,2.999
2014/06/03,41.385
2014/06/04,3.592
2014/06/05,-12.219
2014/06/06,-30.888
2014/06/07,-28.337
2014/06/08,-6.744
2014/06/09,10.09
2014/06/10,6.541
2014/06/11,20.73
2014/06/12,6.38
2014/06/13,-18.197
2014/06/14,-55.668
2014/06/15,-73.613
2014/06/16,-17.555
2014/06/17,21.634
2014/06/18,40.462
2014/06/19,4.216
2014/06/20,-2.107
2014/06/21,-15.518
2014/06/22,-13.047
2014/06/23,17.067
2014/06/24,20.236
2014/06/25,12.393
2014/06/26,-26.377
2014/06/27,-8.059
2014/06/28,-13.922
2014/06/29,-25.035
2014/06/30,12.813
2014/07/01,52.853
2014/07/02,52.359
2014/07/03,1.952
2014/07/04,-46.706
2014/07/05,-64.418
2014/07/06,-59.409
2014/07/07,-0.66
2014/07/08,19.82
2014/07/09,22.797
2014/07/10,16.152
2014/07/11,42.28
2014/07/12,0.018
2014/07/13,-31.503
2014/07/14,-18.174
2014/07/15,6.497
2014/07/16,27.956
2014/07/17,-11.754
2014/07/18,9.89
2014/07/19,-44.487
2014/07/20,-27.541
2014/07/21,-4.142
2014/07/22,52.711
2014/07/23,54.207
2014/07/24,29.334
2014/07/25,8.299
2014/07/26,-48.299
2014/07/27,-57.527
2014/07/28,-8.359
2014/07/29,37.337
2014/07/30,48.72
2014/07/31,-10.808
2014/08/01,0.413
2014/08/02,-27.181
2014/08/03,-28.667
2014/08/04,-4.856
2014/08/05,24.963
2014/08/06,20.34
2014/08/07,-9.065
2014/08/08,-21.383
2014/08/09,-19.971
2014/08/10,-22.255
2014/08/11,-5.444
2014/08/12,26.595
2014/08/13,25.883
2014/08/14,26.967
2014/08/15,-10.744
2014/08/16,-38.572
2014/08/17,-26.806
2014/08/18,25.78
2014/08/19,51.71
2014/08/20,30.317
2014/08/21,7.935
2014/08/22,-8.019
2014/08/23,-29.773
2014/08/24,-24.978
2014/08/25,4.473
2014/08/26,28.684
2014/08/27,23.612
2014/08/28,-6.066
2014/08/29,-7.812
2014/08/30,-43.718
2014/08/31,-15.863
2014/09/01,-17.98
2014/09/02,22.366
2014/09/03,13.182
2014/09/04,22.679
2014/09/05,5.493
2014/09/06,-20.237
2014/09/07,-47.038
2014/09/08,-8.959
2014/09/09,14.035
2014/09/10,40.225
2014/09/11,10.287
2014/09/12,19.987
2014/09/13,-14.826
2014/09/14,-31.519
2014/09/15,-16.93
2014/09/16,-7.616
2014/09/17,33.236
2014/09/18,28.181
2014/09/19,40.014
2014/09/20,-16.411
2014/09/21,-50.529
2014/09/22,-18.462
2014/09/23,24.307
2014/09/24,27.828
2014/09/25,-12.88
2014/09/26,-15.279
2014/09/27,-31.357
2014/09/28,-30.336
2014/09/29,8.556
2014/09/30,39.6
2014/10/01,33.738
2014/10/02,-8.38
2014/10/03,-23.67
2014/10/04,-19.563
2014/10/05,-20.626
2014/10/06,5.502
2014/10/07,20.325
2014/10/08,21.22
2014/10/09,12.574
2014/10/10,2.055
2014/10/11,-15.24
2014/10/12,-37.019
2014/10/13,-8.136
2014/10/14,28.792
2014/10/15,42.832
2014/10/16,2.02
2014/10/17,-11.934
2014/10/18,-36.594
2014/10/19,-26.442
2014/10/20,-7.507
2014/10/21,29.819
2014/10/22,22.471
2014/10/23,1.562
2014/10/24,-28.728
2014/10/25,5.652
2014/10/26,-42.724
2014/10/27,5.849
2014/10/28,-13.028
2014/10/29,24.953
2014/10/30,-18.893
2014/10/31,-15.038
2014/11/01,-10.042
2014/11/02,-16.951
2014/11/03,-4.908
2014/11/04,10.213
2014/11/05,42.729
2014/11/06,6.897
2014/11/07,-4.169
2014/11/08,-36.466
2014/11/09,-24.442
2014/11/10,10.89
2014/11/11,26.568
2014/11/12,59.875
2014/11/13,40.683
2014/11/14,14.02
2014/11/15,-31.037
2014/11/16,-63.244
2014/11/17,3.142
2014/11/18,19.17
2014/11/19,40.089
2014/11/20,-1.237
2014/11/21,-0.446
2014/11/22,-7.672
2014/11/23,-42.282
2014/11/24,-5.269
2014/11/25,13.037
2014/11/26,57.23
2014/11/27,12.159
2014/11/28,11.26
2014/11/29,-4.516
2014/11/30,-17.572
2014/12/01,-6.426
2014/12/02,40.342
2014/12/03,27.561
2014/12/04,-6.528
2014/12/05,-40.269
2014/12/06,-20.878
2014/12/07,-18.95
2014/12/08,12.71
2014/12/09,33.173
2014/12/10,45.862
2014/12/11,-4.959
2014/12/12,-26.269
2014/12/13,-34.313
2014/12/14,-38.908
2014/12/15,10.213
2014/12/16,22.364
2014/12/17,30.179
2014/12/18,38.143
2014/12/19,26.58
2014/12/20,29.233
2014/12/21,-65.905
2014/12/22,-15.18
2014/12/23,-10.107
2014/12/24,21.91
2014/12/25,-36.776
2014/12/26,-5.03
2014/12/27,13.289
2014/12/28,-12.218
2014/12/29,-18.465
2014/12/30,21.176
2014/12/31,34.817
2015/01/01,-26.936
2015/01/02,-14.987
2015/01/03,-24.471
2015/01/04,25.301
2015/01/05,-34.296
2015/01/06,2.892
2015/01/07,10.92
2015/01/08,16.563
2015/01/09,3.542
2015/01/10,-1.014
2015/01/11,-39.311
2015/01/12,-40.047
2015/01/13,-4.549
2015/01/14,32.9
2015/01/15,54.255
2015/01/16,1.92
2015/01/17,-23.512
2015/01/18,-50.89
2015/01/19,-34.32
2015/01/20,-0.306
2015/01/21,5.647
2015/01/22,11.349
2015/01/23,2.056
2015/01/24,-7.621
2015/01/25,-37.295
2015/01/26,18.963
2015/01/27,11.578
2015/01/28,24.603
2015/01/29,-18.831
2015/01/30,18.367
2015/01/31,-16.355
2015/02/01,-18.788
2015/02/02,-6.838
2015/02/03,41.748
2015/02/04,18.032
2015/02/05,-14.553
2015/02/06,-19.814
2015/02/07,-30.99
2015/02/08,-34.239
2015/02/09,-37.285
2015/02/10,6.887
2015/02/11,14.661
2015/02/12,28.255
2015/02/13,-3.591
2015/02/14,-17.358
2015/02/15,-27.288
2015/02/16,-4.257
2015/02/17,18.874
2015/02/18,7.733
2015/02/19,4.938
2015/02/20,-5.301
2015/02/21,-4.893
2015/02/22,-11.711
2015/02/23,-1.585
2015/02/24,20.084
2015/02/25,18.135
2015/02/26,3.474
2015/02/27,-1.031
2015/02/28,-10.453
2015/03/01,-8.929
2015/03/02,4.269
2015/03/03,33.109
2015/03/04,28.361
2015/03/05,-1.636
2015/03/06,-13.107
2015/03/07,-33.583
2015/03/08,-28.979
2015/03/09,-3.753
2015/03/10,34.706
2015/03/11,22.475
2015/03/12,10.934
2015/03/13,-9.926
2015/03/14,-13.957
2015/03/15,-33.962
2015/03/16,3.74
2015/03/17,19.566
2015/03/18,26.008
2015/03/19,-16.606
2015/03/20,-16.388
2015/03/21,-21.578
2015/03/22,-9.18
2015/03/23,6.479
2015/03/24,23.322
2015/03/25,18.475
2015/03/26,-7.752
2015/03/27,-8.942
2015/03/28,-15.647
2015/03/29,-12.881
2015/03/30,-4.033
2015/03/31,18.734
2015/04/01,26.257
2015/04/02,-0.705
2015/04/03,-16.631
2015/04/04,-27.25
2015/04/05,-24.309
2015/04/06,0.496
2015/04/07,22.842
2015/04/08,26.494
2015/04/09,1.542
2015/04/10,-11.001
2015/04/11,-16.01
2015/04/12,-3.674
2015/04/13,-1.945
2015/04/14,14.563
2015/04/15,3.741
2015/04/16,14.836
2015/04/17,9.85
2015/04/18,-4.174
2015/04/19,-6.068
2015/04/20,-1.097
2015/04/21,51.066
2015/04/22,38.088
2015/04/23,36.59
2015/04/24,-3.685
2015/04/25,-22.999
2015/04/26,-34.121
2015/04/27,-19.8
2015/04/28,-1.04
2015/04/29,-0.487
2015/04/30,1.461
2015/05/01,-5.356
2015/05/02,-23.303
2015/05/03,-8.035
2015/05/04,0.454
2015/05/05,23.274
2015/05/06,8.315
2015/05/07,9.298
2015/05/08,-1.472
2015/05/09,-22.68
2015/05/10,1.229
2015/05/11,40.097
2015/05/12,50.292
2015/05/13,2.25
2015/05/14,-35.931
2015/05/15,-39.499
2015/05/16,-30.502
2015/05/17,-20.547
2015/05/18,5.245
2015/05/19,69.783
2015/05/20,57.345
2015/05/21,37.421
2015/05/22,-19.167
2015/05/23,-24.77
2015/05/24,-55.295
2015/05/25,-25.622
2015/05/26,-1.542
2015/05/27,30.022
2015/05/28,6.77
2015/05/29,-26.799
2015/05/30,-50.459
2015/05/31,0.536
2015/06/01,58.177
2015/06/02,77.728
2015/06/03,6.689
2015/06/04,-32.782
2015/06/05,-2.279
2015/06/06,15.168
2015/06/07,-13.436
2015/06/08,-26.407
2015/06/09,14.153
2015/06/10,41.82
2015/06/11,23.082
2015/06/12,-22.481
2015/06/13,-26.806
2015/06/14,-35.985
2015/06/15,-1.647
2015/06/16,21.74
2015/06/17,61.554
2015/06/18,18.88
2015/06/19,-18.1
2015/06/20,-50.944
2015/06/21,-47.227
2015/06/22,2.621
2015/06/23,-3.768
2015/06/24,7.689
2015/06/25,-17.229
2015/06/26,8.826
2015/06/27,-8.42
2015/06/28,0.181
2015/06/29,36.094
2015/06/30,151.325
2015/07/01,17.172
2015/07/02,19.805
2015/07/03,-112.71
2015/07/04,-20.995
2015/07/05,21.312
2015/07/06,37.472
2015/07/07,69.489
2015/07/08,-6.798
2015/07/09,-42.047
2015/07/10,-71.338
2015/07/11,-104.142
2015/07/12,-83.101
2015/07/13,-22.371
2015/07/14,52.869
2015/07/15,78.896
2015/07/16,60.383
2015/07/17,-32.268
2015/07/18,-70.168
2015/07/19,-82.637
2015/07/20,0.535
2015/07/21,33.136
2015/07/22,45.684
2015/07/23,37.369
2015/07/24,45.496
2015/07/25,-0.416
2015/07/26,-28.571
2015/07/27,-0.762
2015/07/28,35.476
2015/07/29,33.64
2015/07/30,9.03
2015/07/31,-3.206
2015/08/01,-56.62
2015/08/02,-60.387
2015/08/03,-23.088
2015/08/04,75.647
2015/08/05,75.102
2015/08/06,8.822
2015/08/07,-31.014
2015/08/08,-52.516
2015/08/09,-10.891
2015/08/10,-0.56
2015/08/11,33.551
2015/08/12,27.14
2015/08/13,-19.621
2015/08/14,-23.784
2015/08/15,-35.505
2015/08/16,2.013
2015/08/17,27.974
2015/08/18,48.95
2015/08/19,22.543
2015/08/20,-7.498
2015/08/21,-29.206
2015/08/22,-43.937
2015/08/23,-40.264
2015/08/24,10.472
2015/08/25,36.661
2015/08/26,25.28
2015/08/27,-5.7
2015/08/28,-2.209
2015/08/29,-26.451
2015/08/30,-16.066
2015/08/31,-16.22
2015/09/01,21.459
2015/09/02,86.832
2015/09/03,10.962
2015/09/04,3.035
2015/09/05,-117.289
2015/09/06,-28.007
2015/09/07,-7.446
2015/09/08,58.471
2015/09/09,47.088
2015/09/10,8.895
2015/09/11,-71.539
2015/09/12,-72.624
2015/09/13,-67.099
2015/09/14,2.81
2015/09/15,5.609
2015/09/16,12.142
2015/09/17,-29.987
2015/09/18,-4.522
2015/09/19,29.026
2015/09/20,61.905
2015/09/21,46.656
2015/09/22,41.464
2015/09/23,37.523
2015/09/24,28.146
2015/09/25,5.686
2015/09/26,-24.771
2015/09/27,-34.049
2015/09/28,11.412
2015/09/29,50.766
2015/09/30,33.559
2015/10/01,9.746
2015/10/02,-13.047
2015/10/03,-31.004
2015/10/04,-47.102
2015/10/05,-9.524
2015/10/06,44.441
2015/10/07,29.977
2015/10/08,-1.271
2015/10/09,-24.126
2015/10/10,-49.477
2015/10/11,-18.871
2015/10/12,11.807
2015/10/13,31.512
2015/10/14,26.62
2015/10/15,15.691
2015/10/16,26.254
2015/10/17,-22.834
2015/10/18,-45.483
2015/10/19,1.164
2015/10/20,23.372
2015/10/21,26.952
2015/10/22,2.932
2015/10/23,-16.231
2015/10/24,-41.537
2015/10/25,-31.893
2015/10/26,23.556
2015/10/27,52.674
2015/10/28,23.912
2015/10/29,-6.803
2015/10/30,13.248
2015/10/31,-25.487
2015/11/01,5.901
2015/11/02,-12.283
2015/11/03,69.787
2015/11/04,88.155
2015/11/05,43.983
2015/11/06,-26.323
2015/11/07,-117.884
2015/11/08,-67.808
2015/11/09,-22.388
2015/11/10,35.549
2015/11/11,26.943
2015/11/12,23.125
2015/11/13,4.669
2015/11/14,-26.236
2015/11/15,-26.578
2015/11/16,3.331
2015/11/17,17.383
2015/11/18,5.819
2015/11/19,-24.96
2015/11/20,-15.717
2015/11/21,-33.28
2015/11/22,-22.641
2015/11/23,16.599
2015/11/24,28.839
2015/11/25,46.32
2015/11/26,32.262
2015/11/27,39.323
2015/11/28,-53.499
2015/11/29,-49.838
2015/11/30,2.796
2015/12/01,70.594
2015/12/02,49.323
2015/12/03,-34.777
2015/12/04,-28.093
2015/12/05,-17.143
2015/12/06,74.619
2015/12/07,80.352
2015/12/08,47.895
2015/12/09,60.509
2015/12/10,70.966
2015/12/11,90.958
2015/12/12,-60.675
2015/12/13,-14.342
2015/12/14,-49.095
2015/12/15,19.279
2015/12/16,-41.614
2015/12/17,13.342
2015/12/18,35.716
2015/12/19,-61.752
2015/12/20,-10.233
2015/12/21,4.522
2015/12/22,92.858
2015/12/23,35.53
2015/12/24,41.418
2015/12/25,64.519
2015/12/26,-148.475
2015/12/27,-205.412
2015/12/28,-184.118
2015/12/29,13.895
2015/12/30,21.565
2015/12/31,-20.464
2016/01/01,-24.294
2016/01/02,-33.296
2016/01/03,-12.808
2016/01/04,-6.175
2016/01/05,36.381
2016/01/06,22.777
2016/01/07,25.534
2016/01/08,3.841
2016/01/09,-39.822
2016/01/10,-33.513
2016/01/11,-5.534
2016/01/12,33.967
2016/01/13,36.204
2016/01/14,11.741
2016/01/15,7.658
2016/01/16,-45.452
2016/01/17,-42.647
2016/01/18,-24.716
2016/01/19,44.823
2016/01/20,27.623
2016/01/21,30.755
2016/01/22,1.262
2016/01/23,14.753
2016/01/24,41.415
2016/01/25,-10.797
2016/01/26,37.512
2016/01/27,-9.781
2016/01/28,-0.878
2016/01/29,-37.563
2016/01/30,-11.909
2016/01/31,21.834
2016/02/01,35.089
2016/02/02,-27.326
2016/02/03,-34.143
2016/02/04,-8.354
2016/02/05,23.899
2016/02/06,50.589
2016/02/07,-8.19
2016/02/08,43.308
2016/02/09,56.694
2016/02/10,67.479
2016/02/11,-32.46
2016/02/12,-65.16
2016/02/13,-63.133
2016/02/14,4.796
2016/02/15,56.234
2016/02/16,57.525
2016/02/17,22.653
2016/02/18,-19.619
2016/02/19,-14.639
2016/02/20,25.491
2016/02/21,42.68
2016/02/22,18.498
2016/02/23,-20.575
2016/02/24,-51.007
2016/02/25,-39.372
2016/02/26,-8.088
2016/02/27,-60.98
2016/02/28,91.36
2016/02/29,156.344
2016/03/01,176.93
2016/03/02,28.319
2016/03/03,-122.699
2016/03/04,-98.736
2016/03/05,134.969
2016/03/06,-81.089
2016/03/07,-48.026
2016/03/08,-285.674
2016/03/09,-0.582
2016/03/10,-25.364
2016/03/11,-18.893
2016/03/12,-19.063
2016/03/13,-12.748
2016/03/14,7.693
2016/03/15,18.214
2016/03/16,99.364
2016/03/17,29.873
2016/03/18,2.459
2016/03/19,-95.619
2016/03/20,-50.339
2016/03/21,-7.572
2016/03/22,2.582
2016/03/23,9.009
2016/03/24,5.474
2016/03/25,8.345
2016/03/26,-13.086
2016/03/27,-25.716
2016/03/28,7.8
2016/03/29,26.892
2016/03/30,24.224
2016/03/31,2.471
2016/04/01,-1.907
2016/04/02,-13.334
2016/04/03,-20.001
2016/04/04,0.539
2016/04/05,11.69
2016/04/06,25.516
2016/04/07,2.092
2016/04/08,11.004
2016/04/09,-30.501
2016/04/10,-24.372
2016/04/11,-4.29
2016/04/12,30.529
2016/04/13,34.633
2016/04/14,3.036
2016/04/15,16.432
2016/04/16,-28.934
2016/04/17,-17.939
2016/04/18,-18.159
2016/04/19,25.626
2016/04/20,20.336
2016/04/21,4.944
2016/04/22,4.175
2016/04/23,-30.393
2016/04/24,-35.314
2016/04/25,-10.183
2016/04/26,23.171
2016/04/27,21.388
2016/04/28,-15.448
2016/04/29,-25.889
2016/04/30,-24.403
2016/05/01,-27.87
2016/05/02,25.351
2016/05/03,38.977
2016/05/04,57.283
2016/05/05,2.723
2016/05/06,-7
2016/05/07,-20.373
2016/05/08,-14.731
2016/05/09,3.97
2016/05/10,16.819
2016/05/11,25.041
2016/05/12,18.026
2016/05/13,16.278
2016/05/14,-23.282
2016/05/15,-15.662
2016/05/16,13.841
2016/05/17,39.667
2016/05/18,2.648
2016/05/19,-26.724
2016/05/20,-23.347
2016/05/21,-22.304
2016/05/22,-33.447
2016/05/23,-2.203
2016/05/24,4.69
2016/05/25,10.829
2016/05/26,9.174
2016/05/27,32.374
2016/05/28,19.958
2016/05/29,0.496
2016/05/30,-24.048
2016/05/31,13.672
2016/06/01,-18.147
2016/06/02,-9.714
2016/06/03,-21.784
2016/06/04,4.742
2016/06/05,12.223
2016/06/06,18.003
2016/06/07,21.288
2016/06/08,19.823
2016/06/09,12.753
2016/06/10,23.933
2016/06/11,8.866
2016/06/12,-3.154
2016/06/13,13.269
2016/06/14,13.746
2016/06/15,12.328
2016/06/16,24.916
2016/06/17,21.531
2016/06/18,-10.923
2016/06/19,-58.974
2016/06/20,-0.846
2016/06/21,49.413
2016/06/22,82.917
2016/06/23,-7.889
2016/06/24,8.184
2016/06/25,-67.808
2016/06/26,-43.298
2016/06/27,-53.966
2016/06/28,-4.149
2016/06/29,42.792
2016/06/30,32.445
2016/07/01,23.324
2016/07/02,3.136
2016/07/03,-42.998
2016/07/04,15.323
2016/07/05,-5.601
2016/07/06,18.842
2016/07/07,-22.455
2016/07/08,3.449
2016/07/09,-30.931
2016/07/10,-49.384
2016/07/11,16.579
2016/07/12,23.106
2016/07/13,67.492
2016/07/14,-12.413
2016/07/15,53.549
2016/07/16,-30.711
2016/07/17,-31.331
2016/07/18,11.299
2016/07/19,72.61
2016/07/20,52.908
2016/07/21,6.576
2016/07/22,9.259
2016/07/23,-2.715
2016/07/24,-37.744
2016/07/25,-40.176
2016/07/26,21.258
2016/07/27,42.926
2016/07/28,23.892
2016/07/29,32.882
2016/07/30,-1.915
2016/07/31,-20.11
2016/08/01,-52.542
2016/08/02,32.51
2016/08/03,6.559
2016/08/04,-0.124
2016/08/05,-83.709
2016/08/06,-39.062
2016/08/07,-1.586
2016/08/08,-3.649
2016/08/09,26.638
2016/08/10,-32.431
2016/08/11,-5.295
2016/08/12,10.438
2016/08/13,34.79
2016/08/14,18.976
2016/08/15,-2.758
2016/08/16,-9.6
2016/08/17,-18.833
2016/08/18,-23.253
2016/08/19,13.884
2016/08/20,-17.842
2016/08/21,-45.728
2016/08/22,-39.659
2016/08/23,7.685
2016/08/24,12.659
2016/08/25,12.286
2016/08/26,16.118
2016/08/27,-27.136
2016/08/28,-56.285
2016/08/29,-1.038
2016/08/30,48.677
2016/08/31,42.587
2016/09/01,14.139
2016/09/02,15.259
2016/09/03,-35.514
2016/09/04,-76.133
2016/09/05,-19.794
2016/09/06,15.11
2016/09/07,35
2016/09/08,-18.881
2016/09/09,28.282
2016/09/10,-12.319
2016/09/11,-16.667
2016/09/12,-21.152
2016/09/13,42.957
2016/09/14,32.931
2016/09/15,11.685
2016/09/16,-5.835
2016/09/17,-38.597
2016/09/18,-31.815
2016/09/19,4.709
2016/09/20,50.319
2016/09/21,39.095
2016/09/22,6.796
2016/09/23,10.074
2016/09/24,3.207
2016/09/25,-49.934
2016/09/26,-42.601
2016/09/27,-34.75
2016/09/28,16.251
2016/09/29,2.343
2016/09/30,7.765
2016/10/01,-44.756
2016/10/02,-47.105
2016/10/03,-27.107
2016/10/04,15.285
2016/10/05,15.555
2016/10/06,-17.194
2016/10/07,-5.764
2016/10/08,-12.961
2016/10/09,7.157
2016/10/10,33.436
2016/10/11,42.813
2016/10/12,50.902
2016/10/13,-1.91
2016/10/14,-17.473
2016/10/15,-48.845
2016/10/16,-47.182
2016/10/17,-12.873
2016/10/18,13.414
2016/10/19,32.718
2016/10/20,-4.607
2016/10/21,0.361
2016/10/22,-12.045
2016/10/23,-6.067
2016/10/24,17.983
2016/10/25,23.635
2016/10/26,32.459
2016/10/27,-21.595
2016/10/28,-14.891
2016/10/29,-13.987
2016/10/30,-22.629
2016/10/31,14.652
2016/11/01,30.277
2016/11/02,35.739
2016/11/03,-6.846
2016/11/04,-20.623
2016/11/05,-38.482
2016/11/06,-36.931
2016/11/07,-20.581
2016/11/08,-0.913
2016/11/09,19.757
2016/11/10,1.304
2016/11/11,10.261
2016/11/12,-21.409
2016/11/13,-18.663
2016/11/14,7.734
2016/11/15,23.26
2016/11/16,12.877
2016/11/17,-0.367
2016/11/18,-6.655
2016/11/19,-0.795
2016/11/20,-23.374
2016/11/21,-11.704
2016/11/22,-0.347
2016/11/23,17.6
2016/11/24,-4.417
2016/11/25,-1.375
2016/11/26,-12.799
2016/11/27,-6.768
2016/11/28,10.981
2016/11/29,17.046
2016/11/30,16.23
2016/12/01,-2.128
2016/12/02,-0.576
2016/12/03,-8.627
2016/12/04,-13.936
2016/12/05,7.805
2016/12/06,13.301
2016/12/07,16.587
2016/12/08,2.097
2016/12/09,5.038
2016/12/10,-12.009
2016/12/11,-29.67
2016/12/12,2.062
2016/12/13,10.279
2016/12/14,16.38
2016/12/15,0.229
2016/12/16,0.606
2016/12/17,-8.695
2016/12/18,-4.941
2016/12/19,21.739
2016/12/20,28.354
2016/12/21,13.922
2016/12/22,1.027
2016/12/23,18.614
2016/12/24,-3.436
2016/12/25,-16.822
2016/12/26,8.17
2016/12/27,25.918
2016/12/28,41.386
2016/12/29,2.563
2016/12/30,-3.231
2016/12/31,-24.345
2017/01/01,-19.652
2017/01/02,-7.45
2017/01/03,11.782
2017/01/04,30.456
2017/01/05,59.817
2017/01/06,0.48
2017/01/07,-39.531
2017/01/08,-67.311
2017/01/09,21.952
2017/01/10,4.486
2017/01/11,28.106
2017/01/12,-24.854
2017/01/13,12.221
2017/01/14,-47.286
2017/01/15,-48.808
2017/01/16,-15.632
2017/01/17,15.018
2017/01/18,29.044
2017/01/19,9.113
2017/01/20,5.287
2017/01/21,-9.559
2017/01/22,-27.244
2017/01/23,15.319
2017/01/24,17.723
2017/01/25,12.955
2017/01/26,-37.577
2017/01/27,-4.326
2017/01/28,-14.464
2017/01/29,-15.07
2017/01/30,34.667
2017/01/31,37.155
2017/02/01,25.12
2017/02/02,10.278
2017/02/03,4.63
2017/02/04,28.539
2017/02/05,-46.077
2017/02/06,89.489
2017/02/07,-3.378
2017/02/08,52.714
2017/02/09,-95.228
2017/02/10,8.63
2017/02/11,-54.963
2017/02/12,-21.072
2017/02/13,5.698
2017/02/14,39.676
2017/02/15,44.027
2017/02/16,32.476
2017/02/17,5.464
2017/02/18,-41.643
2017/02/19,-54.197
2017/02/20,19.517
2017/02/21,93.628
2017/02/22,74.916
2017/02/23,-8.413
2017/02/24,-44.12
2017/02/25,-101.286
2017/02/26,-45.366
2017/02/27,33.615
2017/02/28,104.068
