Date,fee_to_reward90rsiUSD
2014/01/21,49.263
2014/01/22,49.084
2014/01/23,49.281
2014/01/24,49.131
2014/01/25,49.033
2014/01/26,49.095
2014/01/27,49.095
2014/01/28,49.263
2014/01/29,49.214
2014/01/30,49.078
2014/01/31,49.109
2014/02/01,48.904
2014/02/02,48.877
2014/02/03,48.987
2014/02/04,49.179
2014/02/05,49.174
2014/02/06,49.177
2014/02/07,49.382
2014/02/08,48.996
2014/02/09,49.12
2014/02/10,49.212
2014/02/11,49.157
2014/02/12,49.292
2014/02/13,49.149
2014/02/14,49.29
2014/02/15,48.999
2014/02/16,48.88
2014/02/17,50.141
2014/02/18,49.225
2014/02/19,49.101
2014/02/20,49.255
2014/02/21,49.359
2014/02/22,49.054
2014/02/23,49.1
2014/02/24,49.211
2014/02/25,49.634
2014/02/26,49.234
2014/02/27,49.178
2014/02/28,49.378
2014/03/01,49.333
2014/03/02,49.19
2014/03/03,49.757
2014/03/04,49.76
2014/03/05,49.402
2014/03/06,49.3
2014/03/07,49.282
2014/03/08,49.071
2014/03/09,49.063
2014/03/10,49.685
2014/03/11,49.412
2014/03/12,49.408
2014/03/13,49.403
2014/03/14,49.596
2014/03/15,49.031
2014/03/16,49.132
2014/03/17,49.274
2014/03/18,49.046
2014/03/19,49.333
2014/03/20,49.226
2014/03/21,49.248
2014/03/22,49.657
2014/03/23,48.823
2014/03/24,49.111
2014/03/25,49.506
2014/03/26,49.549
2014/03/27,49.288
2014/03/28,49.143
2014/03/29,48.894
2014/03/30,49.275
2014/03/31,49.147
2014/04/01,49.179
2014/04/02,49.096
2014/04/03,49.074
2014/04/04,49.136
2014/04/05,49.064
2014/04/06,49.124
2014/04/07,49.599
2014/04/08,49.898
2014/04/09,50.189
2014/04/10,49.576
2014/04/11,49.386
2014/04/12,48.904
2014/04/13,48.881
2014/04/14,49.352
2014/04/15,49.568
2014/04/16,49.55
2014/04/17,49.531
2014/04/18,49.284
2014/04/19,49.351
2014/04/20,48.993
2014/04/21,49.236
2014/04/22,49.769
2014/04/23,49.548
2014/04/24,49.767
2014/04/25,49.283
2014/04/26,48.904
2014/04/27,49.12
2014/04/28,49.491
2014/04/29,49.279
2014/04/30,49.716
2014/05/01,49.038
2014/05/02,49.297
2014/05/03,49.269
2014/05/04,49.123
2014/05/05,50.039
2014/05/06,49.39
2014/05/07,49.557
2014/05/08,49.476
2014/05/09,49.7
2014/05/10,48.949
2014/05/11,49.113
2014/05/12,49.579
2014/05/13,49.393
2014/05/14,49.486
2014/05/15,49.361
2014/05/16,49.127
2014/05/17,48.896
2014/05/18,48.825
2014/05/19,49.228
2014/05/20,49.409
2014/05/21,49.351
2014/05/22,49.376
2014/05/23,49.447
2014/05/24,49.349
2014/05/25,49.112
2014/05/26,49.52
2014/05/27,49.756
2014/05/28,49.594
2014/05/29,49.648
2014/05/30,49.271
2014/05/31,49.177
2014/06/01,49.072
2014/06/02,49.052
2014/06/03,49.441
2014/06/04,49.207
2014/06/05,49.599
2014/06/06,49.507
2014/06/07,48.962
2014/06/08,49.188
2014/06/09,49.352
2014/06/10,49.315
2014/06/11,49.519
2014/06/12,49.466
2014/06/13,49.346
2014/06/14,48.809
2014/06/15,48.785
2014/06/16,49.174
2014/06/17,49.219
2014/06/18,49.689
2014/06/19,49.364
2014/06/20,49.01
2014/06/21,48.778
2014/06/22,48.8
2014/06/23,49.219
2014/06/24,49.064
2014/06/25,49.283
2014/06/26,49.082
2014/06/27,48.937
2014/06/28,48.835
2014/06/29,48.98
2014/06/30,50.044
2014/07/01,50.304
2014/07/02,50.133
2014/07/03,49.699
2014/07/04,49.149
2014/07/05,48.955
2014/07/06,49.286
2014/07/07,49.597
2014/07/08,49.82
2014/07/09,49.461
2014/07/10,49.61
2014/07/11,49.439
2014/07/12,48.988
2014/07/13,49.101
2014/07/14,50.025
2014/07/15,49.754
2014/07/16,50.044
2014/07/17,49.419
2014/07/18,49.455
2014/07/19,49.097
2014/07/20,49.079
2014/07/21,49.433
2014/07/22,49.913
2014/07/23,49.674
2014/07/24,49.654
2014/07/25,49.258
2014/07/26,49.33
2014/07/27,49.091
2014/07/28,49.473
2014/07/29,49.501
2014/07/30,49.303
2014/07/31,49.627
2014/08/01,49.445
2014/08/02,48.873
2014/08/03,49.006
2014/08/04,50.146
2014/08/05,50.252
2014/08/06,49.91
2014/08/07,49.486
2014/08/08,49.564
2014/08/09,48.853
2014/08/10,49.02
2014/08/11,49.465
2014/08/12,49.64
2014/08/13,50.154
2014/08/14,49.486
2014/08/15,49.683
2014/08/16,50.05
2014/08/17,54.755
2014/08/18,49.263
2014/08/19,49.566
2014/08/20,49.629
2014/08/21,49.58
2014/08/22,49.555
2014/08/23,49.061
2014/08/24,49.353
2014/08/25,51.231
2014/08/26,49.53
2014/08/27,49.576
2014/08/28,49.318
2014/08/29,49.359
2014/08/30,49.004
2014/08/31,48.913
2014/09/01,49.994
2014/09/02,49.951
2014/09/03,49.526
2014/09/04,49.693
2014/09/05,49.868
2014/09/06,49.131
2014/09/07,51.521
2014/09/08,50.138
2014/09/09,50.511
2014/09/10,50.021
2014/09/11,49.347
2014/09/12,49.659
2014/09/13,49.134
2014/09/14,49.723
2014/09/15,49.924
2014/09/16,50.132
2014/09/17,49.557
2014/09/18,49.655
2014/09/19,49.432
2014/09/20,49.312
2014/09/21,49.266
2014/09/22,49.697
2014/09/23,50.205
2014/09/24,50.012
2014/09/25,49.931
2014/09/26,57.902
2014/09/27,49.906
2014/09/28,50.025
2014/09/29,50.181
2014/09/30,49.931
2014/10/01,50.036
2014/10/02,49.989
2014/10/03,50.021
2014/10/04,49.993
2014/10/05,49.691
2014/10/06,49.907
2014/10/07,50.483
2014/10/08,50.138
2014/10/09,50.325
2014/10/10,50.048
2014/10/11,49.723
2014/10/12,49.788
2014/10/13,50.072
2014/10/14,50.518
2014/10/15,50.026
2014/10/16,49.998
2014/10/17,50.006
2014/10/18,49.452
2014/10/19,49.924
2014/10/20,50.362
2014/10/21,50.085
2014/10/22,49.928
2014/10/23,50.077
2014/10/24,49.867
2014/10/25,49.688
2014/10/26,50.232
2014/10/27,50.09
2014/10/28,50.446
2014/10/29,50.299
2014/10/30,49.974
2014/10/31,49.574
2014/11/01,49.905
2014/11/02,49.982
2014/11/03,50.498
2014/11/04,50.035
2014/11/05,50.461
2014/11/06,50.351
2014/11/07,50.217
2014/11/08,49.61
2014/11/09,50.561
2014/11/10,50.271
2014/11/11,50.662
2014/11/12,50.636
2014/11/13,50.517
2014/11/14,50.061
2014/11/15,49.884
2014/11/16,49.799
2014/11/17,50.705
2014/11/18,50.039
2014/11/19,50.319
2014/11/20,50.414
2014/11/21,50.549
2014/11/22,49.578
2014/11/23,49.998
2014/11/24,50.169
2014/11/25,50.282
2014/11/26,50.159
2014/11/27,50.03
2014/11/28,49.815
2014/11/29,49.526
2014/11/30,49.859
2014/12/01,50.805
2014/12/02,50.366
2014/12/03,51.163
2014/12/04,50.586
2014/12/05,49.81
2014/12/06,49.89
2014/12/07,50.064
2014/12/08,50.427
2014/12/09,50.133
2014/12/10,50.089
2014/12/11,49.85
2014/12/12,49.894
2014/12/13,49.491
2014/12/14,50.033
2014/12/15,50.572
2014/12/16,50.742
2014/12/17,51.237
2014/12/18,50.776
2014/12/19,50.85
2014/12/20,50.17
2014/12/21,49.993
2014/12/22,49.974
2014/12/23,50.318
2014/12/24,49.483
2014/12/25,48.97
2014/12/26,51.51
2014/12/27,50.982
2014/12/28,49.506
2014/12/29,50.063
2014/12/30,50.115
2014/12/31,49.583
2015/01/01,48.65
2015/01/02,49.492
2015/01/03,49.535
2015/01/04,51.443
2015/01/05,50.602
2015/01/06,49.831
2015/01/07,50.182
2015/01/08,50.858
2015/01/09,50.782
2015/01/10,50.608
2015/01/11,50.016
2015/01/12,54.706
2015/01/13,51.032
2015/01/14,50.496
2015/01/15,50.778
2015/01/16,50.487
2015/01/17,50.225
2015/01/18,50.036
2015/01/19,50.318
2015/01/20,51.013
2015/01/21,49.996
2015/01/22,50.29
2015/01/23,50.637
2015/01/24,50.04
2015/01/25,50.508
2015/01/26,51.121
2015/01/27,50.1
2015/01/28,49.366
2015/01/29,49.49
2015/01/30,49.704
2015/01/31,49.519
2015/02/01,49.421
2015/02/02,49.619
2015/02/03,50.418
2015/02/04,49.645
2015/02/05,49.547
2015/02/06,49.226
2015/02/07,49.488
2015/02/08,49.987
2015/02/09,50.101
2015/02/10,50.337
2015/02/11,50.054
2015/02/12,50.534
2015/02/13,50.994
2015/02/14,50.126
2015/02/15,50.29
2015/02/16,50.263
2015/02/17,50.577
2015/02/18,49.97
2015/02/19,49.702
2015/02/20,50.18
2015/02/21,50.025
2015/02/22,49.699
2015/02/23,50.415
2015/02/24,50.741
2015/02/25,50.177
2015/02/26,50.113
2015/02/27,50.137
2015/02/28,50.152
2015/03/01,50.323
2015/03/02,50.236
2015/03/03,50.294
2015/03/04,50.472
2015/03/05,50.805
2015/03/06,50.824
2015/03/07,50.059
2015/03/08,49.731
2015/03/09,50.656
2015/03/10,50.345
2015/03/11,50.286
2015/03/12,50.569
2015/03/13,50.061
2015/03/14,50.077
2015/03/15,49.665
2015/03/16,50.644
2015/03/17,50.694
2015/03/18,50.255
2015/03/19,51.076
2015/03/20,50.997
2015/03/21,49.788
2015/03/22,49.974
2015/03/23,51.082
2015/03/24,49.454
2015/03/25,50.152
2015/03/26,50.182
2015/03/27,49.554
2015/03/28,49.682
2015/03/29,49.62
2015/03/30,50.606
2015/03/31,50.599
2015/04/01,51.321
2015/04/02,50.027
2015/04/03,50.326
2015/04/04,49.843
2015/04/05,50.247
2015/04/06,51.286
2015/04/07,50.338
2015/04/08,51.306
2015/04/09,51.772
2015/04/10,53.227
2015/04/11,50.797
2015/04/12,50.488
2015/04/13,50.509
2015/04/14,50.389
2015/04/15,51.087
2015/04/16,50.158
2015/04/17,50.688
2015/04/18,49.773
2015/04/19,49.714
2015/04/20,50.472
2015/04/21,50.119
2015/04/22,50.247
2015/04/23,50.886
2015/04/24,51.026
2015/04/25,63.814
2015/04/26,49.772
2015/04/27,50.24
2015/04/28,50.039
2015/04/29,50.635
2015/04/30,50.456
2015/05/01,49.745
2015/05/02,49.798
2015/05/03,49.628
2015/05/04,50.313
2015/05/05,50.041
2015/05/06,49.861
2015/05/07,50.212
2015/05/08,50.144
2015/05/09,49.981
2015/05/10,50.384
2015/05/11,50.122
2015/05/12,50.06
2015/05/13,49.787
2015/05/14,49.686
2015/05/15,49.966
2015/05/16,49.88
2015/05/17,49.326
2015/05/18,49.98
2015/05/19,50.407
2015/05/20,49.991
2015/05/21,49.738
2015/05/22,50.176
2015/05/23,50.244
2015/05/24,49.714
2015/05/25,50.151
2015/05/26,50.531
2015/05/27,50.292
2015/05/28,50.471
2015/05/29,50.284
2015/05/30,50.526
2015/05/31,53.891
2015/06/01,51.341
2015/06/02,50.377
2015/06/03,50.452
2015/06/04,50.27
2015/06/05,50.174
2015/06/06,49.339
2015/06/07,49.506
2015/06/08,50.071
2015/06/09,50.235
2015/06/10,50.271
2015/06/11,50.522
2015/06/12,50.526
2015/06/13,49.952
2015/06/14,49.994
2015/06/15,50.738
2015/06/16,51.529
2015/06/17,50.967
2015/06/18,51.612
2015/06/19,51.864
2015/06/20,50.084
2015/06/21,50.055
2015/06/22,51.701
2015/06/23,50.515
2015/06/24,49.823
2015/06/25,49.942
2015/06/26,50.137
2015/06/27,50.421
2015/06/28,49.921
2015/06/29,50.509
2015/06/30,52.202
2015/07/01,51.019
2015/07/02,51.023
2015/07/03,50.634
2015/07/04,50.057
2015/07/05,50.764
2015/07/06,51.884
2015/07/07,54.553
2015/07/08,54.371
2015/07/09,54.05
2015/07/10,52.643
2015/07/11,53.037
2015/07/12,54.392
2015/07/13,51.891
2015/07/14,51.559
2015/07/15,50.868
2015/07/16,51.559
2015/07/17,50.682
2015/07/18,53.21
2015/07/19,49.927
2015/07/20,52.259
2015/07/21,51.228
2015/07/22,50.774
2015/07/23,50.994
2015/07/24,50.029
2015/07/25,49.913
2015/07/26,50.201
2015/07/27,51.346
2015/07/28,51.25
2015/07/29,52.158
2015/07/30,52.107
2015/07/31,52.033
2015/08/01,51.28
2015/08/02,49.917
2015/08/03,50.551
2015/08/04,52.065
2015/08/05,51.993
2015/08/06,52.067
2015/08/07,50.653
2015/08/08,49.863
2015/08/09,49.767
2015/08/10,50.439
2015/08/11,50.256
2015/08/12,51.008
2015/08/13,50.364
2015/08/14,50.417
2015/08/15,50.03
2015/08/16,49.801
2015/08/17,50.218
2015/08/18,50.616
2015/08/19,50.118
2015/08/20,50.431
2015/08/21,49.847
2015/08/22,49.868
2015/08/23,50.106
2015/08/24,50.387
2015/08/25,50.723
2015/08/26,50.13
2015/08/27,50.474
2015/08/28,50.152
2015/08/29,49.684
2015/08/30,49.618
2015/08/31,50.505
2015/09/01,50.278
2015/09/02,53.424
2015/09/03,50.7
2015/09/04,50.149
2015/09/05,50.654
2015/09/06,49.982
2015/09/07,50.748
2015/09/08,50.621
2015/09/09,50.512
2015/09/10,50.152
2015/09/11,51.531
2015/09/12,51.066
2015/09/13,50.214
2015/09/14,50.868
2015/09/15,50.422
2015/09/16,50.481
2015/09/17,50.559
2015/09/18,50.277
2015/09/19,50.299
2015/09/20,50.152
2015/09/21,51.096
2015/09/22,50.341
2015/09/23,50.051
2015/09/24,50.269
2015/09/25,50.12
2015/09/26,50.208
2015/09/27,49.783
2015/09/28,50.466
2015/09/29,49.964
2015/09/30,50.41
2015/10/01,50.643
2015/10/02,50.534
2015/10/03,49.798
2015/10/04,49.36
2015/10/05,49.865
2015/10/06,50.422
2015/10/07,50.537
2015/10/08,50.617
2015/10/09,50.448
2015/10/10,49.888
2015/10/11,49.446
2015/10/12,50.37
2015/10/13,50.423
2015/10/14,50.355
2015/10/15,50.2
2015/10/16,50.718
2015/10/17,50.751
2015/10/18,49.916
2015/10/19,50.195
2015/10/20,51.69
2015/10/21,50.676
2015/10/22,50.705
2015/10/23,50.585
2015/10/24,50.434
2015/10/25,49.917
2015/10/26,49.965
2015/10/27,50.68
2015/10/28,51.066
2015/10/29,51.233
2015/10/30,50.443
2015/10/31,50.583
2015/11/01,50.257
2015/11/02,51.056
2015/11/03,51.139
2015/11/04,52.502
2015/11/05,51.313
2015/11/06,51.087
2015/11/07,49.987
2015/11/08,49.964
2015/11/09,50.578
2015/11/10,50.607
2015/11/11,49.907
2015/11/12,49.773
2015/11/13,49.775
2015/11/14,50.035
2015/11/15,49.431
2015/11/16,49.793
2015/11/17,50.132
2015/11/18,50.184
2015/11/19,50.406
2015/11/20,49.643
2015/11/21,49.274
2015/11/22,49.241
2015/11/23,49.728
2015/11/24,49.81
2015/11/25,50.213
2015/11/26,49.759
2015/11/27,50.682
2015/11/28,50.045
2015/11/29,49.535
2015/11/30,50.912
2015/12/01,50.371
2015/12/02,50.685
2015/12/03,50.849
2015/12/04,50.359
2015/12/05,50.141
2015/12/06,50.439
2015/12/07,51.179
2015/12/08,50.337
2015/12/09,51.093
2015/12/10,49.856
2015/12/11,52.045
2015/12/12,51.131
2015/12/13,51.254
2015/12/14,50.688
2015/12/15,50.912
2015/12/16,51.136
2015/12/17,51.418
2015/12/18,50.992
2015/12/19,51.012
2015/12/20,50.543
2015/12/21,52.068
2015/12/22,51.735
2015/12/23,51.573
2015/12/24,51.777
2015/12/25,50.007
2015/12/26,50.026
2015/12/27,48.93
2015/12/28,50.51
2015/12/29,50.318
2015/12/30,50.095
2015/12/31,49.944
2016/01/01,49.248
2016/01/02,50.721
2016/01/03,49.668
2016/01/04,49.747
2016/01/05,50.492
2016/01/06,50.699
2016/01/07,51.441
2016/01/08,50.098
2016/01/09,50.347
2016/01/10,49.512
2016/01/11,50.567
2016/01/12,50.422
2016/01/13,50.978
2016/01/14,51.132
2016/01/15,52.2
2016/01/16,51.187
2016/01/17,51.097
2016/01/18,50.838
2016/01/19,52.224
2016/01/20,52.367
2016/01/21,53.537
2016/01/22,51.248
2016/01/23,50.438
2016/01/24,50.809
2016/01/25,51.731
2016/01/26,51.917
2016/01/27,52.346
2016/01/28,52.492
2016/01/29,51.542
2016/01/30,50.173
2016/01/31,49.834
2016/02/01,52.706
2016/02/02,52.285
2016/02/03,50.857
2016/02/04,50.436
2016/02/05,50.47
2016/02/06,49.954
2016/02/07,50.326
2016/02/08,51.47
2016/02/09,50.589
2016/02/10,51.26
2016/02/11,50.444
2016/02/12,50.404
2016/02/13,50.321
2016/02/14,50.098
2016/02/15,51.281
2016/02/16,51.788
2016/02/17,51.356
2016/02/18,50.863
2016/02/19,51.929
2016/02/20,51.165
2016/02/21,51.85
2016/02/22,52.629
2016/02/23,52.533
2016/02/24,53.111
2016/02/25,51.374
2016/02/26,51.486
2016/02/27,50.606
2016/02/28,51.938
2016/02/29,53.296
2016/03/01,53.46
2016/03/02,55.88
2016/03/03,52.915
2016/03/04,51.566
2016/03/05,52.76
2016/03/06,50.439
2016/03/07,51.375
2016/03/08,50.816
2016/03/09,51.304
2016/03/10,50.399
2016/03/11,50.154
2016/03/12,50.011
2016/03/13,50.461
2016/03/14,50.475
2016/03/15,50.418
2016/03/16,51.156
2016/03/17,51.346
2016/03/18,51.139
2016/03/19,50.164
2016/03/20,49.834
2016/03/21,50.819
2016/03/22,50.698
2016/03/23,50.221
2016/03/24,50.291
2016/03/25,49.701
2016/03/26,49.861
2016/03/27,49.719
2016/03/28,50.45
2016/03/29,51.914
2016/03/30,51.018
2016/03/31,51.87
2016/04/01,51.54
2016/04/02,51.679
2016/04/03,50.886
2016/04/04,50.337
2016/04/05,50.907
2016/04/06,51.842
2016/04/07,51.056
2016/04/08,50.755
2016/04/09,49.585
2016/04/10,49.085
2016/04/11,51.097
2016/04/12,51.318
2016/04/13,50.363
2016/04/14,50.284
2016/04/15,50.98
2016/04/16,49.884
2016/04/17,49.442
2016/04/18,51.389
2016/04/19,50.478
2016/04/20,50.08
2016/04/21,50.387
2016/04/22,50.598
2016/04/23,49.619
2016/04/24,49.933
2016/04/25,51.178
2016/04/26,67.4
2016/04/27,50.568
2016/04/28,50.64
2016/04/29,50.262
2016/04/30,49.998
2016/05/01,49.576
2016/05/02,50.057
2016/05/03,50.129
2016/05/04,50.019
2016/05/05,50.042
2016/05/06,49.96
2016/05/07,49.775
2016/05/08,49.435
2016/05/09,49.671
2016/05/10,50.203
2016/05/11,50.518
2016/05/12,50.449
2016/05/13,50.262
2016/05/14,50.424
2016/05/15,50.382
2016/05/16,51.184
2016/05/17,51.063
2016/05/18,50.785
2016/05/19,51.4
2016/05/20,50.475
2016/05/21,50.929
2016/05/22,49.562
2016/05/23,50.122
2016/05/24,50.918
2016/05/25,51.143
2016/05/26,50.967
2016/05/27,51.727
2016/05/28,50.778
2016/05/29,50.237
2016/05/30,50.831
2016/05/31,50.912
2016/06/01,50.755
2016/06/02,51.004
2016/06/03,50.681
2016/06/04,50.722
2016/06/05,49.64
2016/06/06,50.029
2016/06/07,50.589
2016/06/08,50.38
2016/06/09,50.149
2016/06/10,50.517
2016/06/11,49.924
2016/06/12,50.448
2016/06/13,50.76
2016/06/14,51.783
2016/06/15,51.986
2016/06/16,52.016
2016/06/17,51.817
2016/06/18,51.097
2016/06/19,50.324
2016/06/20,51.247
2016/06/21,51.603
2016/06/22,52.394
2016/06/23,51.762
2016/06/24,52.055
2016/06/25,50.376
2016/06/26,50.338
2016/06/27,50.736
2016/06/28,50.517
2016/06/29,50.751
2016/06/30,50.701
2016/07/01,50.316
2016/07/02,50.168
2016/07/03,49.647
2016/07/04,50.256
2016/07/05,50.43
2016/07/06,50.537
2016/07/07,50.666
2016/07/08,50.508
2016/07/09,50.366
2016/07/10,51.38
2016/07/11,53.878
2016/07/12,53.11
2016/07/13,53.947
2016/07/14,53.866
2016/07/15,53.887
2016/07/16,52.355
2016/07/17,52.329
2016/07/18,53.547
2016/07/19,54.796
2016/07/20,53.836
2016/07/21,54.222
2016/07/22,54.958
2016/07/23,54.148
2016/07/24,53.335
2016/07/25,55.063
2016/07/26,55.289
2016/07/27,55.781
2016/07/28,54.8
2016/07/29,54.218
2016/07/30,55.051
2016/07/31,53.729
2016/08/01,53.827
2016/08/02,54.519
2016/08/03,53.348
2016/08/04,53.325
2016/08/05,53.11
2016/08/06,51.805
2016/08/07,53.132
2016/08/08,54.877
2016/08/09,55.069
2016/08/10,53.548
2016/08/11,53.974
2016/08/12,53.098
2016/08/13,51.764
2016/08/14,51.663
2016/08/15,52.874
2016/08/16,54.717
2016/08/17,54.485
2016/08/18,53.012
2016/08/19,53.363
2016/08/20,51.554
2016/08/21,50.415
2016/08/22,51.764
2016/08/23,52.305
2016/08/24,51.836
2016/08/25,52.711
2016/08/26,52.392
2016/08/27,51.23
2016/08/28,50.404
2016/08/29,51.766
2016/08/30,51.512
2016/08/31,52.159
2016/09/01,51.993
2016/09/02,50.976
2016/09/03,51.397
2016/09/04,49.521
2016/09/05,51.787
2016/09/06,51.734
2016/09/07,51.409
2016/09/08,51.34
2016/09/09,51.719
2016/09/10,50.288
2016/09/11,49.793
2016/09/12,50.444
2016/09/13,51.258
2016/09/14,51.103
2016/09/15,50.954
2016/09/16,51.802
2016/09/17,50.503
2016/09/18,50.645
2016/09/19,52.147
2016/09/20,51.614
2016/09/21,50.882
2016/09/22,51.489
2016/09/23,51.45
2016/09/24,50.418
2016/09/25,49.394
2016/09/26,50.866
2016/09/27,50.653
2016/09/28,51.326
2016/09/29,51.785
2016/09/30,51.815
2016/10/01,50.554
2016/10/02,50.608
2016/10/03,51.928
2016/10/04,51.365
2016/10/05,51.205
2016/10/06,51.721
2016/10/07,51.95
2016/10/08,50.736
2016/10/09,50.33
2016/10/10,52.31
2016/10/11,52.657
2016/10/12,51.457
2016/10/13,51.979
2016/10/14,51.706
2016/10/15,51.043
2016/10/16,51.062
2016/10/17,52.493
2016/10/18,51.592
2016/10/19,51.6
2016/10/20,53.281
2016/10/21,51.103
2016/10/22,50.927
2016/10/23,51.147
2016/10/24,52.132
2016/10/25,53.502
2016/10/26,55.101
2016/10/27,52.978
2016/10/28,51.562
2016/10/29,51.081
2016/10/30,49.945
2016/10/31,51.298
2016/11/01,51.554
2016/11/02,51.997
2016/11/03,51.16
2016/11/04,53.024
2016/11/05,50.984
2016/11/06,50.638
2016/11/07,52.003
2016/11/08,51.152
2016/11/09,51.496
2016/11/10,50.798
2016/11/11,50.416
2016/11/12,49.942
2016/11/13,50.371
2016/11/14,50.548
2016/11/15,51.068
2016/11/16,50.557
2016/11/17,51.37
2016/11/18,51.408
2016/11/19,50.903
2016/11/20,51.432
2016/11/21,52.366
2016/11/22,52.963
2016/11/23,52.816
2016/11/24,53.582
2016/11/25,54.113
2016/11/26,51.984
2016/11/27,51.114
2016/11/28,51.952
2016/11/29,52.031
2016/11/30,52.213
2016/12/01,52.232
2016/12/02,53.317
2016/12/03,51.151
2016/12/04,51.452
2016/12/05,52.018
2016/12/06,52.765
2016/12/07,51.292
2016/12/08,51.248
2016/12/09,52.024
2016/12/10,51.567
2016/12/11,49.554
2016/12/12,51.019
2016/12/13,50.638
2016/12/14,51.639
2016/12/15,52.419
2016/12/16,51.975
2016/12/17,50.672
2016/12/18,50.734
2016/12/19,51.583
2016/12/20,51.943
2016/12/21,51.821
2016/12/22,51.392
2016/12/23,51.339
2016/12/24,50.937
2016/12/25,49.104
2016/12/26,50.959
2016/12/27,51.092
2016/12/28,51.079
2016/12/29,51.648
2016/12/30,51.068
2016/12/31,50.436
2017/01/01,49.38
2017/01/02,51.517
2017/01/03,51.562
2017/01/04,54.968
2017/01/05,52.002
2017/01/06,51.819
2017/01/07,51.665
2017/01/08,50.172
2017/01/09,51.464
2017/01/10,51.46
2017/01/11,51.336
2017/01/12,50.56
2017/01/13,50.775
2017/01/14,49.836
2017/01/15,49.752
2017/01/16,50.552
2017/01/17,51.059
2017/01/18,51.231
2017/01/19,50.74
2017/01/20,50.13
2017/01/21,49.914
2017/01/22,49.766
2017/01/23,51.646
2017/01/24,52.668
2017/01/25,52.313
2017/01/26,51.604
2017/01/27,50.783
2017/01/28,51.617
2017/01/29,51.047
2017/01/30,52.361
2017/01/31,52.736
2017/02/01,51.495
2017/02/02,52.074
2017/02/03,53.095
2017/02/04,52.317
2017/02/05,51.666
2017/02/06,53.722
2017/02/07,53.087
2017/02/08,52.767
2017/02/09,52.497
2017/02/10,52.022
2017/02/11,51.374
2017/02/12,50.715
2017/02/13,51.328
2017/02/14,51.299
2017/02/15,52.028
2017/02/16,52.891
2017/02/17,52.733
2017/02/18,52.197
2017/02/19,51.945
2017/02/20,52.571
2017/02/21,53.212
2017/02/22,53.814
2017/02/23,54.272
2017/02/24,54.153
2017/02/25,52.709
2017/02/26,51.306
2017/02/27,53.618
2017/02/28,54.221
2017/03/01,54.712
2017/03/02,54.766
2017/03/03,55.269
2017/03/04,54.993
2017/03/05,53.929
2017/03/06,54.875
2017/03/07,55.224
2017/03/08,54.598
2017/03/09,54.345
2017/03/10,54.591
2017/03/11,53.548
2017/03/12,52.298
2017/03/13,53.677
2017/03/14,54.218
2017/03/15,54.303
2017/03/16,54.589
2017/03/17,53.851
2017/03/18,52.772
2017/03/19,52.245
2017/03/20,54.438
2017/03/21,54.328
2017/03/22,53.931
2017/03/23,53.54
2017/03/24,52.126
2017/03/25,52.371
2017/03/26,50.156
2017/03/27,52.658
2017/03/28,52.778
2017/03/29,52.94
2017/03/30,51.506
2017/03/31,53.066
2017/04/01,52.316
2017/04/02,50.947
2017/04/03,51.433
2017/04/04,52.846
2017/04/05,52.218
2017/04/06,52.417
2017/04/07,51.893
2017/04/08,51.281
2017/04/09,50.404
2017/04/10,51.615
2017/04/11,51.67
2017/04/12,52.232
2017/04/13,53.055
2017/04/14,53.003
2017/04/15,51.489
2017/04/16,50.38
2017/04/17,51.301
2017/04/18,52.084
2017/04/19,51.903
2017/04/20,52.628
2017/04/21,51.83
2017/04/22,50.908
2017/04/23,50.338
2017/04/24,51.949
2017/04/25,53.096
2017/04/26,52.405
2017/04/27,52.709
2017/04/28,53.028
2017/04/29,51.635
2017/04/30,50.991
2017/05/01,51.734
2017/05/02,52.474
2017/05/03,52.982
2017/05/04,52.806
2017/05/05,53.471
2017/05/06,52.482
2017/05/07,52.075
2017/05/08,52.423
2017/05/09,53.093
2017/05/10,53.406
2017/05/11,53.478
2017/05/12,53.546
2017/05/13,52.834
2017/05/14,52.475
2017/05/15,52.865
2017/05/16,55.014
2017/05/17,56.473
2017/05/18,55.215
2017/05/19,55.008
2017/05/20,53.801
2017/05/21,53.95
2017/05/22,55.046
2017/05/23,55.054
2017/05/24,55.81
2017/05/25,55.776
2017/05/26,55.802
2017/05/27,56.006
2017/05/28,54.005
2017/05/29,55.929
2017/05/30,55.953
2017/05/31,56.417
2017/06/01,56.011
2017/06/02,55.61
2017/06/03,54.402
2017/06/04,54.088
2017/06/05,54.508
2017/06/06,55.752
2017/06/07,57.249
2017/06/08,54.169
2017/06/09,54.27
2017/06/10,53.547
2017/06/11,52.544
2017/06/12,53.466
2017/06/13,54.925
2017/06/14,54.508
2017/06/15,53.39
2017/06/16,52.503
2017/06/17,51.374
2017/06/18,50.693
2017/06/19,52.434
2017/06/20,53.051
2017/06/21,54.158
2017/06/22,53.931
2017/06/23,51.028
2017/06/24,50.99
2017/06/25,51.033
2017/06/26,52.336
2017/06/27,52.726
2017/06/28,51.815
2017/06/29,52.725
2017/06/30,51.381
2017/07/01,49.365
2017/07/02,47.989
2017/07/03,49.701
2017/07/04,50.347
2017/07/05,49.318
2017/07/06,49.799
2017/07/07,49.608
2017/07/08,48.41
2017/07/09,48.339
2017/07/10,48.08
2017/07/11,48.532
2017/07/12,48.692
2017/07/13,48.936
2017/07/14,49.505
