Date,fee_to_reward7rocUSD
2010/11/05,0
2010/11/06,0
2010/11/07,0
2010/11/08,0
2010/11/09,0
2010/11/10,0
2010/11/11,0
2010/11/12,0
2010/11/13,0
2010/11/14,0
2010/11/15,-61.353
2010/11/16,0
2010/11/17,0
2010/11/18,0
2010/11/19,0
2010/11/20,0
2010/11/21,0
2010/11/22,161.558
2010/11/23,0
2010/11/24,0
2010/11/25,0
2010/11/26,312.997
2010/11/27,-97.861
2010/11/28,-100
2010/11/29,-95.937
2010/11/30,-98.467
2010/12/01,-70.086
2010/12/02,0
2010/12/03,-95.343
2010/12/04,-43.542
2010/12/05,0
2010/12/06,46.331
2010/12/07,561.135
2010/12/08,-8.27
2010/12/09,-42.775
2010/12/10,654.294
2010/12/11,832.816
2010/12/12,323.672
2010/12/13,625.978
2010/12/14,-34.266
2010/12/15,60.568
2010/12/16,187.493
2010/12/17,180.458
2010/12/18,-37.911
2010/12/19,-20.277
2010/12/20,-82.022
2010/12/21,110.925
2010/12/22,198.128
2010/12/23,-35.333
2010/12/24,-66.726
2010/12/25,-10.497
2010/12/26,-7.007
2010/12/27,32.797
2010/12/28,0.536
2010/12/29,-17.857
2010/12/30,33.145
2010/12/31,-72.246
2011/01/01,24.354
2011/01/02,-17.544
2011/01/03,702.971
2011/01/04,-68.457
2011/01/05,-43.646
2011/01/06,-3.275
2011/01/07,91.053
2011/01/08,-82.653
2011/01/09,36.96
2011/01/10,-91.05
2011/01/11,6.58
2011/01/12,197.344
2011/01/13,-78.933
2011/01/14,7.701
2011/01/15,578.089
2011/01/16,-38.461
2011/01/17,130.367
2011/01/18,16.865
2011/01/19,-82.152
2011/01/20,407.117
2011/01/21,-18.577
2011/01/22,302.748
2011/01/23,310.961
2011/01/24,27.742
2011/01/25,210.713
2011/01/26,105.248
2011/01/27,476.369
2011/01/28,30.41
2011/01/29,-3.09
2011/01/30,667.503
2011/01/31,256.866
2011/02/01,473.561
2011/02/02,-48.39
2011/02/03,-71.043
2011/02/04,79.815
2011/02/05,-63.866
2011/02/06,-95.582
2011/02/07,-60.486
2011/02/08,-77.109
2011/02/09,5.292
2011/02/10,291.727
2011/02/11,264.29
2011/02/12,274.352
2011/02/13,60.025
2011/02/14,669.873
2011/02/15,-8.618
2011/02/16,607.106
2011/02/17,-88.469
2011/02/18,-4.327
2011/02/19,-11.466
2011/02/20,-17.275
2011/02/21,-84.865
2011/02/22,6.909
2011/02/23,-39.103
2011/02/24,50.815
2011/02/25,-26.436
2011/02/26,-36.652
2011/02/27,340.825
2011/02/28,61.334
2011/03/01,164.924
2011/03/02,46.352
2011/03/03,4387
2011/03/04,78.991
2011/03/05,324.117
2011/03/06,342.309
2011/03/07,740.641
2011/03/08,567.248
2011/03/09,771.936
2011/03/10,-46.195
2011/03/11,1380
2011/03/12,15.606
2011/03/13,-28.536
2011/03/14,-47.92
2011/03/15,-25.263
2011/03/16,-37.474
2011/03/17,-52.583
2011/03/18,-78.17
2011/03/19,-5.286
2011/03/20,19.796
2011/03/21,262.46
2011/03/22,448.641
2011/03/23,755.675
2011/03/24,468.46
2011/03/25,176.364
2011/03/26,211.569
2011/03/27,149.639
2011/03/28,-53.626
2011/03/29,-76.083
2011/03/30,-75.578
2011/03/31,-63.11
2011/04/01,-33.692
2011/04/02,-50.497
2011/04/03,-42.674
2011/04/04,24.103
2011/04/05,33.967
2011/04/06,23.486
2011/04/07,3.353
2011/04/08,25.981
2011/04/09,74.965
2011/04/10,25.366
2011/04/11,-15.375
2011/04/12,4.521
2011/04/13,-36.471
2011/04/14,320.951
2011/04/15,-28.033
2011/04/16,-22.405
2011/04/17,-61.259
2011/04/18,-20.442
2011/04/19,22.623
2011/04/20,128.617
2011/04/21,-73.515
2011/04/22,66.414
2011/04/23,43.879
2011/04/24,238.46
2011/04/25,110.568
2011/04/26,-27.417
2011/04/27,0.547
2011/04/28,71.867
2011/04/29,19.866
2011/04/30,72.419
2011/05/01,49.915
2011/05/02,-46.731
2011/05/03,-5.353
2011/05/04,-33.704
2011/05/05,8.235
2011/05/06,-5.231
2011/05/07,-42.355
2011/05/08,-44.623
2011/05/09,87.226
2011/05/10,79.739
2011/05/11,28.34
2011/05/12,-2.581
2011/05/13,57.53
2011/05/14,92.59
2011/05/15,95.796
2011/05/16,28.567
2011/05/17,20.186
2011/05/18,61.227
2011/05/19,118.28
2011/05/20,41.389
2011/05/21,58.057
2011/05/22,9.053
2011/05/23,4.717
2011/05/24,30.659
2011/05/25,-0.779
2011/05/26,-23.986
2011/05/27,3.263
2011/05/28,-7.404
2011/05/29,1.594
2011/05/30,89.661
2011/05/31,83.125
2011/06/01,84.605
2011/06/02,70.939
2011/06/03,55.07
2011/06/04,58.547
2011/06/05,46.332
2011/06/06,3.075
2011/06/07,27.687
2011/06/08,84.335
2011/06/09,55.061
2011/06/10,31.802
2011/06/11,-2.553
2011/06/12,65.839
2011/06/13,27.437
2011/06/14,-14.316
2011/06/15,-39.633
2011/06/16,-9.587
2011/06/17,-3.787
2011/06/18,1.857
2011/06/19,-38.809
2011/06/20,-46.065
2011/06/21,-51.27
2011/06/22,-52.461
2011/06/23,-65.393
2011/06/24,-54.089
2011/06/25,13.553
2011/06/26,45.141
2011/06/27,79.702
2011/06/28,73.216
2011/06/29,69.376
2011/06/30,52.304
2011/07/01,41.505
2011/07/02,-46.327
2011/07/03,-51.948
2011/07/04,-39.753
2011/07/05,9.099
2011/07/06,-6.948
2011/07/07,14.763
2011/07/08,-25.44
2011/07/09,-0.371
2011/07/10,12.467
2011/07/11,0.32
2011/07/12,-32.786
2011/07/13,-27.302
2011/07/14,-12.844
2011/07/15,25.563
2011/07/16,-18.495
2011/07/17,-21.499
2011/07/18,-19.277
2011/07/19,15.06
2011/07/20,-9.65
2011/07/21,-36.143
2011/07/22,-11.146
2011/07/23,-25.484
2011/07/24,-13.86
2011/07/25,-3.73
2011/07/26,-57.141
2011/07/27,-27.608
2011/07/28,-17.806
2011/07/29,-51.302
2011/07/30,-28.441
2011/07/31,-36.664
2011/08/01,-36.221
2011/08/02,7.99
2011/08/03,2.014
2011/08/04,23.473
2011/08/05,4.642
2011/08/06,420.29
2011/08/07,33.134
2011/08/08,25.04
2011/08/09,65.553
2011/08/10,35.109
2011/08/11,-13.675
2011/08/12,1.832
2011/08/13,-73.085
2011/08/14,50.348
2011/08/15,28.817
2011/08/16,-15.644
2011/08/17,-29.913
2011/08/18,-20.689
2011/08/19,27.543
2011/08/20,-32.515
2011/08/21,-54.331
2011/08/22,-40.43
2011/08/23,-33.043
2011/08/24,30.963
2011/08/25,7.99
2011/08/26,-46.03
2011/08/27,15.406
2011/08/28,9.427
2011/08/29,-13.562
2011/08/30,49.267
2011/08/31,-40.979
2011/09/01,-2.16
2011/09/02,37.684
2011/09/03,-35.557
2011/09/04,88.799
2011/09/05,19.075
2011/09/06,-35.713
2011/09/07,56.433
2011/09/08,-16.62
2011/09/09,13.538
2011/09/10,52.34
2011/09/11,-44.563
2011/09/12,-12.258
2011/09/13,-32.04
2011/09/14,-56.506
2011/09/15,30.202
2011/09/16,-16.339
2011/09/17,-4.35
2011/09/18,-15.915
2011/09/19,15.356
2011/09/20,59.459
2011/09/21,36.246
2011/09/22,-45.49
2011/09/23,-23.674
2011/09/24,34.939
2011/09/25,-27.95
2011/09/26,-52.731
2011/09/27,-24.67
2011/09/28,-15.497
2011/09/29,6.321
2011/09/30,-7.033
2011/10/01,-50.848
2011/10/02,6.915
2011/10/03,183.443
2011/10/04,-6.985
2011/10/05,-8.171
2011/10/06,131.708
2011/10/07,5.586
2011/10/08,8.857
2011/10/09,-12.024
2011/10/10,-56.405
2011/10/11,70.983
2011/10/12,40.367
2011/10/13,-32.266
2011/10/14,-21.304
2011/10/15,-9.38
2011/10/16,16.621
2011/10/17,33.763
2011/10/18,-56.62
2011/10/19,-36.024
2011/10/20,22.534
2011/10/21,-9.722
2011/10/22,13.426
2011/10/23,6.653
2011/10/24,-24.465
2011/10/25,-12.165
2011/10/26,7.187
2011/10/27,-48.795
2011/10/28,30.654
2011/10/29,7.168
2011/10/30,2.682
2011/10/31,-12.89
2011/11/01,54.012
2011/11/02,-18.53
2011/11/03,-13.425
2011/11/04,-25.931
2011/11/05,-18.921
2011/11/06,-44.081
2011/11/07,10.486
2011/11/08,-14.514
2011/11/09,-4.906
2011/11/10,1.881
2011/11/11,-17.909
2011/11/12,-30.101
2011/11/13,19.889
2011/11/14,-26.954
2011/11/15,-37.384
2011/11/16,36.598
2011/11/17,-12.871
2011/11/18,43.975
2011/11/19,46.964
2011/11/20,39.572
2011/11/21,22.077
2011/11/22,20.741
2011/11/23,-5.973
2011/11/24,71.714
2011/11/25,25.636
2011/11/26,-7.262
2011/11/27,-19.14
2011/11/28,1.664
2011/11/29,49.582
2011/11/30,-13.951
2011/12/01,-29.914
2011/12/02,-1.021
2011/12/03,29.83
2011/12/04,-6.301
2011/12/05,-20.384
2011/12/06,-21.708
2011/12/07,24.133
2011/12/08,-32.25
2011/12/09,-34.707
2011/12/10,-34.585
2011/12/11,6657
2011/12/12,7052
2011/12/13,23.951
2011/12/14,-9.556
2011/12/15,315.962
2011/12/16,11.402
2011/12/17,20.766
2011/12/18,-98.466
2011/12/19,-98.073
2011/12/20,43.024
2011/12/21,13.241
2011/12/22,-66.516
2011/12/23,-18.222
2011/12/24,-35.665
2011/12/25,-21.781
2011/12/26,-29.325
2011/12/27,-52.776
2011/12/28,-28.623
2011/12/29,29.329
2011/12/30,26.239
2011/12/31,68.359
2012/01/01,37.827
2012/01/02,99.112
2012/01/03,62.781
2012/01/04,365.803
2012/01/05,27.855
2012/01/06,60.973
2012/01/07,-6.642
2012/01/08,-2.186
2012/01/09,5.489
2012/01/10,2.479
2012/01/11,-61.018
2012/01/12,584.316
2012/01/13,83.137
2012/01/14,246.395
2012/01/15,320.801
2012/01/16,470.729
2012/01/17,40.61
2012/01/18,126.598
2012/01/19,-31.006
2012/01/20,144.031
2012/01/21,-65.705
2012/01/22,-76.757
2012/01/23,-86.821
2012/01/24,43.287
2012/01/25,-38.783
2012/01/26,-64.577
2012/01/27,-4.406
2012/01/28,115.047
2012/01/29,5661
2012/01/30,478.646
2012/01/31,-31.512
2012/02/01,-34.805
2012/02/02,12.472
2012/02/03,-73.135
2012/02/04,-11.977
2012/02/05,-97.68
2012/02/06,-82.666
2012/02/07,0.973
2012/02/08,4.568
2012/02/09,-29.972
2012/02/10,-31.2
2012/02/11,-52.939
2012/02/12,-18.284
2012/02/13,29.571
2012/02/14,129.859
2012/02/15,28.219
2012/02/16,41.739
2012/02/17,-20.849
2012/02/18,-24.451
2012/02/19,-31.131
2012/02/20,-22.891
2012/02/21,-76.125
2012/02/22,-52.44
2012/02/23,-58.31
2012/02/24,24.37
2012/02/25,-3.258
2012/02/26,35.98
2012/02/27,25.077
2012/02/28,-9.157
2012/02/29,-11.057
2012/03/01,47.611
2012/03/02,13.047
2012/03/03,14.683
2012/03/04,53.407
2012/03/05,-2.874
2012/03/06,46.712
2012/03/07,36.857
2012/03/08,-41.2
2012/03/09,-26.139
2012/03/10,22.901
2012/03/11,-38.15
2012/03/12,-36.196
2012/03/13,99.833
2012/03/14,44.264
2012/03/15,13.909
2012/03/16,133.151
2012/03/17,-21.608
2012/03/18,-6.842
2012/03/19,29.508
2012/03/20,-57.296
2012/03/21,-43.264
2012/03/22,-27.965
2012/03/23,-41.88
2012/03/24,287.982
2012/03/25,117.593
2012/03/26,-21.928
2012/03/27,-9.139
2012/03/28,53.719
2012/03/29,47.054
2012/03/30,-14.739
2012/03/31,-67.215
2012/04/01,-38.809
2012/04/02,55.964
2012/04/03,38.572
2012/04/04,9.148
2012/04/05,31.343
2012/04/06,23.743
2012/04/07,7.516
2012/04/08,-3.534
2012/04/09,-26.701
2012/04/10,24.579
2012/04/11,3.179
2012/04/12,18.244
2012/04/13,-5.995
2012/04/14,51.633
2012/04/15,31.695
2012/04/16,50.511
2012/04/17,4.684
2012/04/18,28.098
2012/04/19,-24.172
2012/04/20,40.599
2012/04/21,-26.544
2012/04/22,1.365
2012/04/23,-20.307
2012/04/24,-4.515
2012/04/25,-8.774
2012/04/26,113.703
2012/04/27,8.782
2012/04/28,40.915
2012/04/29,-34.625
2012/04/30,-9.543
2012/05/01,-16.766
2012/05/02,6.006
2012/05/03,-10.49
2012/05/04,26.354
2012/05/05,3.514
2012/05/06,96.047
2012/05/07,173.765
2012/05/08,76.275
2012/05/09,82.98
2012/05/10,-4.873
2012/05/11,31.742
2012/05/12,80.018
2012/05/13,86.708
2012/05/14,150.371
2012/05/15,121.892
2012/05/16,25.867
2012/05/17,46.844
2012/05/18,37.195
2012/05/19,148.917
2012/05/20,70.825
2012/05/21,-22.392
2012/05/22,-29.248
2012/05/23,36.276
2012/05/24,53.355
2012/05/25,34.478
2012/05/26,-48.422
2012/05/27,-23.617
2012/05/28,-11.509
2012/05/29,21.195
2012/05/30,-1.907
2012/05/31,-41.395
2012/06/01,-32.035
2012/06/02,-59.07
2012/06/03,13.804
2012/06/04,34.857
2012/06/05,51.847
2012/06/06,-48.543
2012/06/07,69.056
2012/06/08,8.321
2012/06/09,195.095
2012/06/10,21.057
2012/06/11,-29.603
2012/06/12,-64.518
2012/06/13,239.709
2012/06/14,60.567
2012/06/15,79.549
2012/06/16,32.916
2012/06/17,5.883
2012/06/18,22.188
2012/06/19,136.285
2012/06/20,-40.608
2012/06/21,-6.542
2012/06/22,-28.631
2012/06/23,-38.584
2012/06/24,-30.657
2012/06/25,-34.144
2012/06/26,-28.403
2012/06/27,-25.355
2012/06/28,-50.119
2012/06/29,-45.85
2012/06/30,-2.466
2012/07/01,-39.027
2012/07/02,15.433
2012/07/03,-36.87
2012/07/04,-20.459
2012/07/05,-23.501
2012/07/06,30.324
2012/07/07,143.925
2012/07/08,10.56
2012/07/09,-19.225
2012/07/10,106.577
2012/07/11,61.017
2012/07/12,2.6
2012/07/13,-16.385
2012/07/14,-63.003
2012/07/15,66.73
2012/07/16,45.128
2012/07/17,-26.792
2012/07/18,19.075
2012/07/19,65.331
2012/07/20,184.894
2012/07/21,48.571
2012/07/22,-7.16
2012/07/23,8.48
2012/07/24,-15.116
2012/07/25,-44.47
2012/07/26,-27.929
2012/07/27,-61.645
2012/07/28,-5.288
2012/07/29,-4.718
2012/07/30,-26.194
2012/07/31,62.774
2012/08/01,57.926
2012/08/02,11.535
2012/08/03,58.197
2012/08/04,-21.825
2012/08/05,65.696
2012/08/06,56.928
2012/08/07,-28.615
2012/08/08,111.204
2012/08/09,-14.766
2012/08/10,85.971
2012/08/11,8.543
2012/08/12,-41.251
2012/08/13,-10.595
2012/08/14,13.938
2012/08/15,-35.68
2012/08/16,79.3
2012/08/17,-21.713
2012/08/18,5.659
2012/08/19,10.453
2012/08/20,-0.676
2012/08/21,7.743
2012/08/22,-27.878
2012/08/23,-31.2
2012/08/24,-41.677
2012/08/25,43.645
2012/08/26,-3.758
2012/08/27,25.34
2012/08/28,17.138
2012/08/29,-1.724
2012/08/30,49.368
2012/08/31,66.957
2012/09/01,26.522
2012/09/02,61.611
2012/09/03,8.24
2012/09/04,16.424
2012/09/05,1.19
2012/09/06,-20.891
2012/09/07,-45.236
2012/09/08,-29.952
2012/09/09,-25.43
2012/09/10,-25.385
2012/09/11,9.48
2012/09/12,-9.001
2012/09/13,1.37
2012/09/14,4.969
2012/09/15,-33.196
2012/09/16,-33.808
2012/09/17,-45.51
2012/09/18,-36.652
2012/09/19,14.79
2012/09/20,-21.76
2012/09/21,38.994
2012/09/22,-4.972
2012/09/23,25.398
2012/09/24,111.171
2012/09/25,-22.794
2012/09/26,-8.154
2012/09/27,-15.319
2012/09/28,115.662
2012/09/29,-12.294
2012/09/30,-37.198
2012/10/01,-31.273
2012/10/02,101.043
2012/10/03,-0.911
2012/10/04,882
2012/10/05,-45.876
2012/10/06,68.748
2012/10/07,191.422
2012/10/08,20.71
2012/10/09,-13.107
2012/10/10,13.698
2012/10/11,-83.417
2012/10/12,-32.191
2012/10/13,-1.344
2012/10/14,-36.093
2012/10/15,-15.897
2012/10/16,-10.914
2012/10/17,196.913
2012/10/18,-33.476
2012/10/19,-14.847
2012/10/20,-19.936
2012/10/21,14.126
2012/10/22,24.67
2012/10/23,0.079
2012/10/24,-71.825
2012/10/25,7.42
2012/10/26,-5.099
2012/10/27,-36.549
2012/10/28,-49.936
2012/10/29,-31.232
2012/10/30,2.576
2012/10/31,21.194
2012/11/01,26.595
2012/11/02,70.464
2012/11/03,78.139
2012/11/04,61.707
2012/11/05,45.935
2012/11/06,14.767
2012/11/07,16.669
2012/11/08,10.887
2012/11/09,-32.418
2012/11/10,16.382
2012/11/11,-4.549
2012/11/12,-15.935
2012/11/13,-22.765
2012/11/14,-13.523
2012/11/15,41.611
2012/11/16,71.797
2012/11/17,22.003
2012/11/18,56.48
2012/11/19,41.161
2012/11/20,30.172
2012/11/21,25.644
2012/11/22,-34.497
2012/11/23,-25.712
2012/11/24,-21.095
2012/11/25,8.476
2012/11/26,-11.722
2012/11/27,187.929
2012/11/28,50.829
2012/11/29,134.115
2012/11/30,119.857
2012/12/01,119.037
2012/12/02,5.554
2012/12/03,47.523
2012/12/04,-9.348
2012/12/05,45.335
2012/12/06,26.902
2012/12/07,4.591
2012/12/08,17.763
2012/12/09,80.257
2012/12/10,71.939
2012/12/11,-12.844
2012/12/12,-1.291
2012/12/13,50.735
2012/12/14,59.671
2012/12/15,12.123
2012/12/16,29.449
2012/12/17,14.906
2012/12/18,45.58
2012/12/19,11.737
2012/12/20,-14.464
2012/12/21,-3.151
2012/12/22,27.042
2012/12/23,2.836
2012/12/24,-14.154
2012/12/25,-40.86
2012/12/26,-22.701
2012/12/27,-19.274
2012/12/28,-24.271
2012/12/29,-22.139
2012/12/30,-17.933
2012/12/31,-26.952
2013/01/01,-16.408
2013/01/02,10.258
2013/01/03,-1.759
2013/01/04,13.548
2013/01/05,7.068
2013/01/06,13.861
2013/01/07,37.935
2013/01/08,54.564
2013/01/09,20.02
2013/01/10,334.353
2013/01/11,43.688
2013/01/12,34.627
2013/01/13,22.023
2013/01/14,3.742
2013/01/15,13.627
2013/01/16,24.393
2013/01/17,-66.411
2013/01/18,-14.308
2013/01/19,36.698
2013/01/20,-13.666
2013/01/21,0.915
2013/01/22,-16.75
2013/01/23,11.864
2013/01/24,-17.01
2013/01/25,-2.662
2013/01/26,-25.239
2013/01/27,24.184
2013/01/28,30.459
2013/01/29,35.811
2013/01/30,-34.906
2013/01/31,-12.086
2013/02/01,17.365
2013/02/02,56.129
2013/02/03,-11.293
2013/02/04,-5.976
2013/02/05,-19.03
2013/02/06,-3.16
2013/02/07,26.829
2013/02/08,-8.172
2013/02/09,-34.219
2013/02/10,0.311
2013/02/11,11.117
2013/02/12,36.89
2013/02/13,47.907
2013/02/14,-8.602
2013/02/15,-1.77
2013/02/16,-14.635
2013/02/17,-11.12
2013/02/18,-8.59
2013/02/19,-16.074
2013/02/20,-20.947
2013/02/21,1.666
2013/02/22,-2.178
2013/02/23,9.149
2013/02/24,15.597
2013/02/25,16.389
2013/02/26,17.199
2013/02/27,9.142
2013/02/28,23.127
2013/03/01,42.034
2013/03/02,19.802
2013/03/03,-3.169
2013/03/04,-5.466
2013/03/05,7.684
2013/03/06,248.662
2013/03/07,6.519
2013/03/08,-33.052
2013/03/09,-12.414
2013/03/10,19.611
2013/03/11,-1.356
2013/03/12,32.933
2013/03/13,-66.02
2013/03/14,-23.437
2013/03/15,26.583
2013/03/16,-41.324
2013/03/17,-54.238
2013/03/18,-34.204
2013/03/19,-37.937
2013/03/20,-47.201
2013/03/21,-20.726
2013/03/22,-21.371
2013/03/23,34.449
2013/03/24,41.067
2013/03/25,53.856
2013/03/26,-1.239
2013/03/27,157.253
2013/03/28,43.251
2013/03/29,17.552
2013/03/30,51.862
2013/03/31,25.959
2013/04/01,-28.973
2013/04/02,12.433
2013/04/03,-11.535
2013/04/04,47.185
2013/04/05,3.735
2013/04/06,-35.294
2013/04/07,20.834
2013/04/08,36.397
2013/04/09,-17.034
2013/04/10,-16.044
2013/04/11,-19.739
2013/04/12,-9.815
2013/04/13,1.156
2013/04/14,5.97
2013/04/15,50.859
2013/04/16,4.947
2013/04/17,39.983
2013/04/18,-26.57
2013/04/19,23.417
2013/04/20,24.18
2013/04/21,-45.985
2013/04/22,-32.529
2013/04/23,23.666
2013/04/24,-18.8
2013/04/25,21.347
2013/04/26,-40.796
2013/04/27,-11.431
2013/04/28,-0.903
2013/04/29,-13.321
2013/04/30,-15.542
2013/05/01,-29.471
2013/05/02,11.158
2013/05/03,39.177
2013/05/04,8.098
2013/05/05,19.33
2013/05/06,21.073
2013/05/07,-9.348
2013/05/08,16.255
2013/05/09,2.405
2013/05/10,12.421
2013/05/11,17.706
2013/05/12,51.161
2013/05/13,5.33
2013/05/14,33.43
2013/05/15,35.354
2013/05/16,29.494
2013/05/17,-7.788
2013/05/18,-21.412
2013/05/19,-10.076
2013/05/20,0.156
2013/05/21,-17.095
2013/05/22,-25.067
2013/05/23,-37.41
2013/05/24,-16.677
2013/05/25,7.851
2013/05/26,-35.669
2013/05/27,-17.291
2013/05/28,12.407
2013/05/29,-2.887
2013/05/30,-18.045
2013/05/31,-9.846
2013/06/01,-32.111
2013/06/02,26.586
2013/06/03,-0.424
2013/06/04,-26.265
2013/06/05,5.218
2013/06/06,-13.914
2013/06/07,-5.494
2013/06/08,31.104
2013/06/09,-7.566
2013/06/10,-28.098
2013/06/11,3.997
2013/06/12,-35.487
2013/06/13,-3.466
2013/06/14,-16.866
2013/06/15,-24.759
2013/06/16,-25.183
2013/06/17,27.892
2013/06/18,1.8
2013/06/19,30.696
2013/06/20,104.313
2013/06/21,26.545
2013/06/22,64.52
2013/06/23,17.748
2013/06/24,2.797
2013/06/25,-20.003
2013/06/26,-15.584
2013/06/27,-58.971
2013/06/28,11.057
2013/06/29,-53.964
2013/06/30,-4.517
2013/07/01,-40.892
2013/07/02,8.003
2013/07/03,-33.582
2013/07/04,-22.981
2013/07/05,-38.288
2013/07/06,10.522
2013/07/07,-47.671
2013/07/08,11.188
2013/07/09,-19.034
2013/07/10,-11.542
2013/07/11,43.107
2013/07/12,14.171
2013/07/13,33.781
2013/07/14,34.276
2013/07/15,-20.217
2013/07/16,16.277
2013/07/17,34.901
2013/07/18,14.264
2013/07/19,-37.926
2013/07/20,-42.002
2013/07/21,-7.347
2013/07/22,45.433
2013/07/23,-30.314
2013/07/24,22.083
2013/07/25,-0.404
2013/07/26,0.311
2013/07/27,43.35
2013/07/28,14.701
2013/07/29,-13.868
2013/07/30,25.624
2013/07/31,15.547
2013/08/01,-6.33
2013/08/02,22.21
2013/08/03,-12.459
2013/08/04,23.928
2013/08/05,-13.722
2013/08/06,14.469
2013/08/07,-34.352
2013/08/08,10.499
2013/08/09,47.941
2013/08/10,-9.132
2013/08/11,-13.412
2013/08/12,-20.144
2013/08/13,-25.733
2013/08/14,54.532
2013/08/15,54.522
2013/08/16,23.702
2013/08/17,7.703
2013/08/18,54.905
2013/08/19,132.12
2013/08/20,10.524
2013/08/21,-37.421
2013/08/22,-51.408
2013/08/23,-37.831
2013/08/24,-0.432
2013/08/25,-15.242
2013/08/26,-10.416
2013/08/27,30.752
2013/08/28,748.923
2013/08/29,-20.182
2013/08/30,23.73
2013/08/31,-7.443
2013/09/01,-43.407
2013/09/02,-10.105
2013/09/03,-31.447
2013/09/04,-88.08
2013/09/05,27.155
2013/09/06,-15.395
2013/09/07,20.295
2013/09/08,46.967
2013/09/09,-31.643
2013/09/10,-16.914
2013/09/11,-31.861
2013/09/12,-21.618
2013/09/13,-42.972
2013/09/14,-44.767
2013/09/15,-8.22
2013/09/16,76.959
2013/09/17,1091
2013/09/18,464.839
2013/09/19,234.105
2013/09/20,31.094
2013/09/21,51.982
2013/09/22,-15.079
2013/09/23,-29.5
2013/09/24,-90.915
2013/09/25,-76.37
2013/09/26,-64.766
2013/09/27,239.385
2013/09/28,4.142
2013/09/29,17.302
2013/09/30,-15.831
2013/10/01,44.334
2013/10/02,38.195
2013/10/03,9.417
2013/10/04,-69.972
2013/10/05,-19.107
2013/10/06,-24.649
2013/10/07,31.919
2013/10/08,-48.936
2013/10/09,-18.652
2013/10/10,-11.975
2013/10/11,-10.508
2013/10/12,26.012
2013/10/13,21.756
2013/10/14,-36.472
2013/10/15,39.592
2013/10/16,32.238
2013/10/17,34.907
2013/10/18,61.766
2013/10/19,8.161
2013/10/20,2.657
2013/10/21,34.715
2013/10/22,14.263
2013/10/23,-7.786
2013/10/24,7.879
2013/10/25,8.808
2013/10/26,19.246
2013/10/27,123.787
2013/10/28,-0.181
2013/10/29,26.283
2013/10/30,-26.252
2013/10/31,-39.586
2013/11/01,-22.38
2013/11/02,-39.746
2013/11/03,-33.636
2013/11/04,48.77
2013/11/05,25.918
2013/11/06,468.713
2013/11/07,509.084
2013/11/08,361.054
2013/11/09,220.963
2013/11/10,25.317
2013/11/11,24.73
2013/11/12,-58.516
2013/11/13,-84.191
2013/11/14,-85.394
2013/11/15,-86.546
2013/11/16,-80.319
2013/11/17,-65.462
2013/11/18,-47.275
2013/11/19,74.352
2013/11/20,12.256
2013/11/21,39.671
2013/11/22,29.622
2013/11/23,67.481
2013/11/24,13.467
2013/11/25,-34.907
2013/11/26,-18.991
2013/11/27,13.915
2013/11/28,-4.075
2013/11/29,11.239
2013/11/30,-7.214
2013/12/01,-7.216
2013/12/02,17.205
2013/12/03,-35.53
2013/12/04,-30.528
2013/12/05,-21.781
2013/12/06,-38.586
2013/12/07,67.246
