Date,transactions3sma
2014/05/08,71823
2014/05/09,68186
2014/05/10,63710
2014/05/11,58266
2014/05/12,60976
2014/05/13,65296
2014/05/14,71036
2014/05/15,71192
2014/05/16,69854
2014/05/17,64414
2014/05/18,56086
2014/05/19,55668
2014/05/20,61670
2014/05/21,68000
2014/05/22,71081
2014/05/23,71515
2014/05/24,66178
2014/05/25,60923
2014/05/26,58991
2014/05/27,64214
2014/05/28,69135
2014/05/29,68593
2014/05/30,67450
2014/05/31,60735
2014/06/01,57344
2014/06/02,57104
2014/06/03,62935
2014/06/04,66210
2014/06/05,67061
2014/06/06,64623
2014/06/07,60017
2014/06/08,53810
2014/06/09,52982
2014/06/10,57013
2014/06/11,61850
2014/06/12,63467
2014/06/13,63943
2014/06/14,60855
2014/06/15,57240
2014/06/16,58406
2014/06/17,63898
2014/06/18,67232
2014/06/19,65303
2014/06/20,61071
2014/06/21,56823
2014/06/22,52702
2014/06/23,53650
2014/06/24,58220
2014/06/25,62982
2014/06/26,63389
2014/06/27,62747
2014/06/28,59413
2014/06/29,55305
2014/06/30,57749
2014/07/01,62782
2014/07/02,68667
2014/07/03,66204
2014/07/04,62876
2014/07/05,57280
2014/07/06,53709
2014/07/07,55445
2014/07/08,62167
2014/07/09,67618
2014/07/10,67592
2014/07/11,63910
2014/07/12,58891
2014/07/13,54825
2014/07/14,56060
2014/07/15,62347
2014/07/16,66737
2014/07/17,67882
2014/07/18,65126
2014/07/19,63109
2014/07/20,58371
2014/07/21,58419
2014/07/22,60866
2014/07/23,65829
2014/07/24,66529
2014/07/25,64735
2014/07/26,61222
2014/07/27,56457
2014/07/28,57544
2014/07/29,59297
2014/07/30,64011
2014/07/31,65682
2014/08/01,67782
2014/08/02,64064
2014/08/03,58684
2014/08/04,58671
2014/08/05,64625
2014/08/06,73548
2014/08/07,74226
2014/08/08,72710
2014/08/09,66103
2014/08/10,62097
2014/08/11,64515
2014/08/12,69979
2014/08/13,75931
2014/08/14,77101
2014/08/15,75841
2014/08/16,73249
2014/08/17,66966
2014/08/18,66810
2014/08/19,69056
2014/08/20,73596
2014/08/21,73742
2014/08/22,71171
2014/08/23,65757
2014/08/24,60274
2014/08/25,61246
2014/08/26,66264
2014/08/27,72219
2014/08/28,71785
2014/08/29,70437
2014/08/30,65977
2014/08/31,62348
2014/09/01,62949
2014/09/02,66525
2014/09/03,71236
2014/09/04,71371
2014/09/05,70081
2014/09/06,67245
2014/09/07,63760
2014/09/08,66336
2014/09/09,72495
2014/09/10,76563
2014/09/11,73308
2014/09/12,68829
2014/09/13,65050
2014/09/14,65597
2014/09/15,69023
2014/09/16,77689
2014/09/17,81897
2014/09/18,81456
2014/09/19,75523
2014/09/20,69919
2014/09/21,64069
2014/09/22,65281
2014/09/23,69890
2014/09/24,74950
2014/09/25,76767
2014/09/26,75197
2014/09/27,71259
2014/09/28,65912
2014/09/29,67700
2014/09/30,72650
2014/10/01,78088
2014/10/02,76142
2014/10/03,75173
2014/10/04,71125
2014/10/05,69529
2014/10/06,70509
2014/10/07,74661
2014/10/08,78499
2014/10/09,80083
2014/10/10,80739
2014/10/11,76140
2014/10/12,69713
2014/10/13,68675
2014/10/14,74127
2014/10/15,78375
2014/10/16,77642
2014/10/17,74131
2014/10/18,70866
2014/10/19,66711
2014/10/20,70666
2014/10/21,75728
2014/10/22,81296
2014/10/23,80604
2014/10/24,79354
2014/10/25,76865
2014/10/26,73581
2014/10/27,75605
2014/10/28,80766
2014/10/29,88391
2014/10/30,91269
2014/10/31,90493
2014/11/01,82466
2014/11/02,77321
2014/11/03,78876
2014/11/04,84884
2014/11/05,88986
2014/11/06,90306
2014/11/07,89090
2014/11/08,83504
2014/11/09,76144
2014/11/10,77824
2014/11/11,82133
2014/11/12,89923
2014/11/13,91245
2014/11/14,91466
2014/11/15,84023
2014/11/16,78371
2014/11/17,79057
2014/11/18,83813
2014/11/19,86903
2014/11/20,87250
2014/11/21,85477
2014/11/22,81958
2014/11/23,77921
2014/11/24,79124
2014/11/25,82934
2014/11/26,85545
2014/11/27,85172
2014/11/28,85093
2014/11/29,83082
2014/11/30,83186
2014/12/01,87096
2014/12/02,93872
2014/12/03,98665
2014/12/04,98901
2014/12/05,96059
2014/12/06,90013
2014/12/07,82168
2014/12/08,82114
2014/12/09,85109
2014/12/10,89772
2014/12/11,87530
2014/12/12,84556
2014/12/13,80358
2014/12/14,78926
2014/12/15,83314
2014/12/16,91600
2014/12/17,97852
2014/12/18,98105
2014/12/19,96221
2014/12/20,92371
2014/12/21,86955
2014/12/22,87315
2014/12/23,91499
2014/12/24,92620
2014/12/25,83091
2014/12/26,75333
2014/12/27,73489
2014/12/28,76085
2014/12/29,78497
2014/12/30,81241
2014/12/31,81812
2015/01/01,73777
2015/01/02,71853
2015/01/03,73455
2015/01/04,82236
2015/01/05,87672
2015/01/06,89538
2015/01/07,90956
2015/01/08,94808
2015/01/09,99632
2015/01/10,104616
2015/01/11,99112
2015/01/12,98010
2015/01/13,97161
2015/01/14,101876
2015/01/15,109014
2015/01/16,109806
2015/01/17,105053
2015/01/18,92651
2015/01/19,90578
2015/01/20,93394
2015/01/21,97986
2015/01/22,96393
2015/01/23,94087
2015/01/24,89627
2015/01/25,87250
2015/01/26,92639
2015/01/27,97910
2015/01/28,97455
2015/01/29,91676
2015/01/30,85615
2015/01/31,85974
2015/02/01,82015
2015/02/02,83604
2015/02/03,85444
2015/02/04,89383
2015/02/05,89576
2015/02/06,87530
2015/02/07,85825
2015/02/08,84538
2015/02/09,90895
2015/02/10,96658
2015/02/11,101439
2015/02/12,95676
2015/02/13,99237
2015/02/14,99812
2015/02/15,99085
2015/02/16,96072
2015/02/17,97480
2015/02/18,104289
2015/02/19,100926
2015/02/20,99498
2015/02/21,93542
2015/02/22,90344
2015/02/23,91283
2015/02/24,97053
2015/02/25,103868
2015/02/26,103633
2015/02/27,102408
2015/02/28,97160
2015/03/01,93133
2015/03/02,94286
2015/03/03,101397
2015/03/04,104664
2015/03/05,103398
2015/03/06,97698
2015/03/07,95356
2015/03/08,90819
2015/03/09,94709
2015/03/10,99384
2015/03/11,103797
2015/03/12,100988
2015/03/13,97822
2015/03/14,94078
2015/03/15,90020
2015/03/16,93083
2015/03/17,96434
2015/03/18,101322
2015/03/19,101682
2015/03/20,102938
2015/03/21,100682
2015/03/22,95443
2015/03/23,96334
2015/03/24,96357
2015/03/25,98535
2015/03/26,96921
2015/03/27,99110
2015/03/28,95860
2015/03/29,92303
2015/03/30,94601
2015/03/31,103846
2015/04/01,113462
2015/04/02,115359
2015/04/03,111838
2015/04/04,101934
2015/04/05,96258
2015/04/06,97232
2015/04/07,103587
2015/04/08,108837
2015/04/09,111892
2015/04/10,113262
2015/04/11,109483
2015/04/12,99611
2015/04/13,100470
2015/04/14,104041
2015/04/15,110912
2015/04/16,105464
2015/04/17,103007
2015/04/18,99700
2015/04/19,97060
2015/04/20,101715
2015/04/21,106643
2015/04/22,113556
2015/04/23,111261
2015/04/24,110029
2015/04/25,105554
2015/04/26,99936
2015/04/27,101598
2015/04/28,106511
2015/04/29,114604
2015/04/30,114332
2015/05/01,109790
2015/05/02,102397
2015/05/03,92943
2015/05/04,94429
2015/05/05,101176
2015/05/06,110213
2015/05/07,112583
2015/05/08,110517
2015/05/09,104855
2015/05/10,97621
2015/05/11,98361
2015/05/12,103482
2015/05/13,109954
2015/05/14,106692
2015/05/15,105046
2015/05/16,98999
2015/05/17,94186
2015/05/18,91993
2015/05/19,97547
2015/05/20,104131
2015/05/21,104035
2015/05/22,102507
2015/05/23,95649
2015/05/24,94232
2015/05/25,95337
2015/05/26,102694
2015/05/27,107379
2015/05/28,109013
2015/05/29,114232
2015/05/30,120804
2015/05/31,116733
2015/06/01,118288
2015/06/02,118419
2015/06/03,128026
2015/06/04,124573
2015/06/05,118575
2015/06/06,106929
2015/06/07,95353
2015/06/08,94671
2015/06/09,104327
2015/06/10,120204
2015/06/11,124362
2015/06/12,126134
2015/06/13,117659
2015/06/14,111792
2015/06/15,112606
2015/06/16,117852
2015/06/17,127877
2015/06/18,126387
2015/06/19,127604
2015/06/20,117242
2015/06/21,107828
2015/06/22,105867
2015/06/23,113714
2015/06/24,119183
2015/06/25,116558
2015/06/26,113510
2015/06/27,111156
2015/06/28,107052
2015/06/29,109640
2015/06/30,126256
2015/07/01,141247
2015/07/02,147233
2015/07/03,138511
2015/07/04,125329
2015/07/05,116310
2015/07/06,131087
2015/07/07,159815
2015/07/08,188696
2015/07/09,194410
2015/07/10,195161
2015/07/11,189983
2015/07/12,195823
2015/07/13,184716
2015/07/14,163524
2015/07/15,132479
2015/07/16,117381
2015/07/17,115476
2015/07/18,120519
2015/07/19,122680
2015/07/20,125461
2015/07/21,126498
2015/07/22,129955
2015/07/23,124748
2015/07/24,116778
2015/07/25,106540
2015/07/26,100924
2015/07/27,102700
2015/07/28,108641
2015/07/29,125446
2015/07/30,128023
2015/07/31,137736
2015/08/01,139162
2015/08/02,132709
2015/08/03,123487
2015/08/04,118516
2015/08/05,128574
2015/08/06,133577
2015/08/07,126509
2015/08/08,115751
2015/08/09,100984
2015/08/10,102806
2015/08/11,107215
2015/08/12,116342
2015/08/13,116570
2015/08/14,115415
2015/08/15,107760
2015/08/16,98427
2015/08/17,99690
2015/08/18,107973
2015/08/19,118185
2015/08/20,119244
2015/08/21,117234
2015/08/22,112405
2015/08/23,104510
2015/08/24,108372
2015/08/25,113815
2015/08/26,123247
2015/08/27,121490
2015/08/28,120954
2015/08/29,115834
2015/08/30,108583
2015/08/31,110874
2015/09/01,118516
2015/09/02,135755
2015/09/03,136233
2015/09/04,127420
2015/09/05,118808
2015/09/06,111346
2015/09/07,118512
2015/09/08,118902
2015/09/09,125622
2015/09/10,125444
2015/09/11,143644
2015/09/12,147410
2015/09/13,154449
2015/09/14,150022
2015/09/15,158433
2015/09/16,165510
2015/09/17,196367
2015/09/18,195873
2015/09/19,178406
2015/09/20,128371
2015/09/21,118434
2015/09/22,125735
2015/09/23,133139
2015/09/24,131032
2015/09/25,128157
2015/09/26,122901
2015/09/27,117359
2015/09/28,120834
2015/09/29,129172
2015/09/30,139539
2015/10/01,138123
2015/10/02,137829
2015/10/03,131069
2015/10/04,120803
2015/10/05,116065
2015/10/06,124380
2015/10/07,134854
2015/10/08,139791
2015/10/09,129841
2015/10/10,127190
2015/10/11,115256
2015/10/12,121839
2015/10/13,124471
2015/10/14,136947
2015/10/15,143301
2015/10/16,146101
2015/10/17,144082
2015/10/18,132826
2015/10/19,133047
2015/10/20,136529
2015/10/21,146693
2015/10/22,147843
2015/10/23,146876
2015/10/24,143519
2015/10/25,138212
2015/10/26,129184
2015/10/27,133721
2015/10/28,143288
2015/10/29,158180
2015/10/30,162490
2015/10/31,160896
2015/11/01,158037
2015/11/02,159848
2015/11/03,170166
2015/11/04,187402
2015/11/05,190971
2015/11/06,184485
2015/11/07,166919
2015/11/08,150168
2015/11/09,147814
2015/11/10,151305
2015/11/11,160088
2015/11/12,159421
2015/11/13,157038
2015/11/14,154228
2015/11/15,149403
2015/11/16,150561
2015/11/17,152630
2015/11/18,159933
2015/11/19,158667
2015/11/20,158357
2015/11/21,153605
2015/11/22,145318
2015/11/23,141819
2015/11/24,142255
2015/11/25,149663
2015/11/26,156125
2015/11/27,158770
2015/11/28,163373
2015/11/29,151775
2015/11/30,159236
2015/12/01,163377
2015/12/02,181264
2015/12/03,175313
2015/12/04,173809
2015/12/05,174695
2015/12/06,179668
2015/12/07,186085
2015/12/08,189094
2015/12/09,202628
2015/12/10,209007
2015/12/11,214025
2015/12/12,208633
2015/12/13,201283
2015/12/14,208344
2015/12/15,214956
2015/12/16,225118
2015/12/17,220071
2015/12/18,216692
2015/12/19,214513
2015/12/20,207026
2015/12/21,212232
2015/12/22,215181
2015/12/23,224260
2015/12/24,217858
2015/12/25,203743
2015/12/26,189834
2015/12/27,173160
2015/12/28,170745
2015/12/29,172501
2015/12/30,177906
2015/12/31,171987
2016/01/01,151820
2016/01/02,142690
2016/01/03,138438
2016/01/04,157510
2016/01/05,168617
2016/01/06,178445
2016/01/07,181417
2016/01/08,181090
2016/01/09,183713
2016/01/10,174064
2016/01/11,177328
2016/01/12,182291
2016/01/13,191238
2016/01/14,188579
2016/01/15,184851
2016/01/16,185909
2016/01/17,192885
2016/01/18,202956
2016/01/19,201478
2016/01/20,203125
2016/01/21,206083
2016/01/22,215011
2016/01/23,208778
2016/01/24,201661
2016/01/25,204488
2016/01/26,217868
2016/01/27,227291
2016/01/28,228255
2016/01/29,226209
2016/01/30,214570
2016/01/31,198232
2016/02/01,197569
2016/02/02,213214
2016/02/03,218275
2016/02/04,211027
2016/02/05,205613
2016/02/06,216583
2016/02/07,220423
2016/02/08,220192
2016/02/09,222562
2016/02/10,230345
2016/02/11,229056
2016/02/12,219487
2016/02/13,202539
2016/02/14,190932
2016/02/15,196879
2016/02/16,207307
2016/02/17,221026
2016/02/18,218564
2016/02/19,219060
2016/02/20,215226
2016/02/21,213119
2016/02/22,219879
2016/02/23,229557
2016/02/24,235663
2016/02/25,228519
2016/02/26,214813
2016/02/27,200553
2016/02/28,206276
2016/02/29,226840
2016/03/01,258481
2016/03/02,270730
2016/03/03,256173
2016/03/04,232965
2016/03/05,221230
2016/03/06,201254
2016/03/07,193185
2016/03/08,181619
2016/03/09,191162
2016/03/10,192978
2016/03/11,189482
2016/03/12,182032
2016/03/13,169065
2016/03/14,169576
2016/03/15,181041
2016/03/16,201765
2016/03/17,207428
2016/03/18,208635
2016/03/19,197135
2016/03/20,187075
2016/03/21,184735
2016/03/22,193975
2016/03/23,196862
2016/03/24,193889
2016/03/25,182923
2016/03/26,173669
2016/03/27,163728
2016/03/28,171644
2016/03/29,184429
2016/03/30,198014
2016/03/31,201495
2016/04/01,206334
2016/04/02,200495
2016/04/03,191140
2016/04/04,190138
2016/04/05,201024
2016/04/06,214639
2016/04/07,217826
2016/04/08,217168
2016/04/09,209550
2016/04/10,199036
2016/04/11,204316
2016/04/12,218909
2016/04/13,231096
2016/04/14,230388
2016/04/15,221048
2016/04/16,207223
2016/04/17,195392
2016/04/18,198132
2016/04/19,212964
2016/04/20,221079
2016/04/21,218540
2016/04/22,213364
2016/04/23,202850
2016/04/24,192976
2016/04/25,195177
2016/04/26,217018
2016/04/27,235779
2016/04/28,245907
2016/04/29,249618
2016/04/30,241705
2016/05/01,222856
2016/05/02,210156
2016/05/03,216787
2016/05/04,230870
2016/05/05,232800
2016/05/06,232004
2016/05/07,221467
2016/05/08,207946
2016/05/09,205682
2016/05/10,220233
2016/05/11,235373
2016/05/12,236037
2016/05/13,231514
2016/05/14,223800
2016/05/15,214387
2016/05/16,216945
2016/05/17,226062
2016/05/18,237694
2016/05/19,230813
2016/05/20,221067
2016/05/21,206531
2016/05/22,194910
2016/05/23,199353
2016/05/24,217703
2016/05/25,238882
2016/05/26,238010
2016/05/27,227605
2016/05/28,209345
2016/05/29,195558
2016/05/30,194247
2016/05/31,201647
2016/06/01,220196
2016/06/02,226775
2016/06/03,233243
2016/06/04,220678
2016/06/05,206902
2016/06/06,202393
2016/06/07,213836
2016/06/08,227222
2016/06/09,232284
2016/06/10,231400
2016/06/11,225805
2016/06/12,217264
2016/06/13,224920
2016/06/14,236152
2016/06/15,252313
2016/06/16,257823
2016/06/17,260125
2016/06/18,252161
2016/06/19,235628
2016/06/20,234150
2016/06/21,238435
2016/06/22,244232
2016/06/23,241562
2016/06/24,238056
2016/06/25,228471
2016/06/26,208485
2016/06/27,201614
2016/06/28,203514
2016/06/29,217769
2016/06/30,222745
2016/07/01,220474
2016/07/02,212061
2016/07/03,193782
2016/07/04,196483
2016/07/05,201845
2016/07/06,214371
2016/07/07,214925
2016/07/08,213506
2016/07/09,203741
2016/07/10,186088
2016/07/11,188551
2016/07/12,199763
2016/07/13,217737
2016/07/14,217606
2016/07/15,216625
2016/07/16,205178
2016/07/17,189615
2016/07/18,191862
2016/07/19,205190
2016/07/20,223995
2016/07/21,222257
2016/07/22,222009
2016/07/23,211471
2016/07/24,200235
2016/07/25,206338
2016/07/26,220298
2016/07/27,237534
2016/07/28,235915
2016/07/29,233823
2016/07/30,221786
2016/07/31,207577
2016/08/01,205454
2016/08/02,222647
2016/08/03,239152
2016/08/04,241414
2016/08/05,233791
2016/08/06,218420
2016/08/07,205281
2016/08/08,207639
2016/08/09,219563
2016/08/10,237004
2016/08/11,243410
2016/08/12,243926
2016/08/13,233865
2016/08/14,215747
2016/08/15,205722
2016/08/16,219019
2016/08/17,231642
2016/08/18,243854
2016/08/19,241069
2016/08/20,231132
2016/08/21,212917
2016/08/22,207008
2016/08/23,217277
2016/08/24,234022
2016/08/25,235910
2016/08/26,231831
2016/08/27,217156
2016/08/28,197309
2016/08/29,196808
2016/08/30,217103
2016/08/31,234066
2016/09/01,238130
2016/09/02,229418
2016/09/03,215036
2016/09/04,196949
2016/09/05,197562
2016/09/06,214197
2016/09/07,236727
2016/09/08,236500
2016/09/09,232637
2016/09/10,213473
2016/09/11,197928
2016/09/12,193959
2016/09/13,209478
2016/09/14,226617
2016/09/15,234900
2016/09/16,225322
2016/09/17,219896
2016/09/18,205938
2016/09/19,210077
2016/09/20,219676
2016/09/21,235540
2016/09/22,238100
2016/09/23,231062
2016/09/24,220874
2016/09/25,208997
2016/09/26,211519
2016/09/27,222080
2016/09/28,235210
2016/09/29,239201
2016/09/30,242745
2016/10/01,235720
2016/10/02,219039
2016/10/03,221656
2016/10/04,238567
2016/10/05,263267
2016/10/06,268491
2016/10/07,269050
2016/10/08,263670
2016/10/09,242357
2016/10/10,227921
2016/10/11,232229
2016/10/12,239865
2016/10/13,242099
2016/10/14,234153
2016/10/15,226490
2016/10/16,215880
2016/10/17,215053
2016/10/18,228740
2016/10/19,229144
2016/10/20,240190
2016/10/21,244798
2016/10/22,250665
2016/10/23,224395
2016/10/24,211610
2016/10/25,218387
2016/10/26,228969
2016/10/27,262098
2016/10/28,266709
2016/10/29,268830
2016/10/30,229359
2016/10/31,226328
2016/11/01,231984
2016/11/02,252141
2016/11/03,262211
2016/11/04,262685
2016/11/05,252613
2016/11/06,237209
2016/11/07,245945
2016/11/08,265220
2016/11/09,279991
2016/11/10,279015
2016/11/11,265203
2016/11/12,251460
2016/11/13,234230
2016/11/14,239522
2016/11/15,256682
2016/11/16,280049
2016/11/17,282372
2016/11/18,280899
2016/11/19,267565
2016/11/20,256286
2016/11/21,259578
2016/11/22,271539
2016/11/23,282644
2016/11/24,296885
2016/11/25,306796
2016/11/26,307022
2016/11/27,276645
2016/11/28,271022
2016/11/29,275037
2016/11/30,293460
2016/12/01,273850
2016/12/02,282461
2016/12/03,280896
2016/12/04,282884
2016/12/05,270389
2016/12/06,280988
2016/12/07,302680
2016/12/08,304249
2016/12/09,287271
2016/12/10,267114
2016/12/11,249512
2016/12/12,249454
2016/12/13,263277
2016/12/14,282091
2016/12/15,286775
2016/12/16,282658
2016/12/17,266591
2016/12/18,250954
2016/12/19,251871
2016/12/20,271320
2016/12/21,301277
2016/12/22,312113
2016/12/23,314949
2016/12/24,286671
2016/12/25,247576
2016/12/26,227551
2016/12/27,246120
2016/12/28,282131
2016/12/29,302025
2016/12/30,298782
2016/12/31,280414
2017/01/01,239044
2017/01/02,240421
2017/01/03,257546
2017/01/04,306927
2017/01/05,306117
2017/01/06,321031
2017/01/07,305509
2017/01/08,296033
2017/01/09,270556
2017/01/10,284491
2017/01/11,298815
2017/01/12,307195
2017/01/13,290152
2017/01/14,269882
2017/01/15,250175
2017/01/16,248467
2017/01/17,265281
2017/01/18,285653
2017/01/19,296640
2017/01/20,298523
2017/01/21,287333
2017/01/22,266094
2017/01/23,245162
2017/01/24,250044
2017/01/25,272666
2017/01/26,298735
2017/01/27,293780
2017/01/28,274335
2017/01/29,250288
2017/01/30,244989
2017/01/31,265421
2017/02/01,301723
2017/02/02,305769
2017/02/03,311061
2017/02/04,289150
2017/02/05,299997
2017/02/06,268826
2017/02/07,282320
2017/02/08,287730
2017/02/09,326554
2017/02/10,318729
2017/02/11,303521
2017/02/12,267264
2017/02/13,262759
2017/02/14,280215
2017/02/15,299230
2017/02/16,297538
2017/02/17,299105
2017/02/18,296220
2017/02/19,285732
2017/02/20,273386
2017/02/21,271040
2017/02/22,281196
2017/02/23,295590
2017/02/24,317154
2017/02/25,331920
2017/02/26,311674
2017/02/27,291930
2017/02/28,291566
2017/03/01,308470
2017/03/02,323424
2017/03/03,327390
2017/03/04,310693
2017/03/05,294466
2017/03/06,277943
2017/03/07,298643
2017/03/08,304101
2017/03/09,309400
2017/03/10,302925
2017/03/11,297447
2017/03/12,269938
2017/03/13,258140
2017/03/14,268043
2017/03/15,291822
2017/03/16,309804
2017/03/17,303738
2017/03/18,294099
2017/03/19,274862
2017/03/20,269814
2017/03/21,277994
2017/03/22,293748
2017/03/23,297357
2017/03/24,297834
2017/03/25,273303
2017/03/26,250508
2017/03/27,231446
2017/03/28,248448
2017/03/29,269933
2017/03/30,288754
2017/03/31,277228
2017/04/01,267877
2017/04/02,253017
2017/04/03,262583
2017/04/04,262633
2017/04/05,286749
2017/04/06,287534
2017/04/07,300671
2017/04/08,270814
2017/04/09,253417
2017/04/10,246062
2017/04/11,273030
2017/04/12,286305
2017/04/13,271410
2017/04/14,265524
2017/04/15,263059
2017/04/16,257436
2017/04/17,242428
2017/04/18,253225
2017/04/19,285984
2017/04/20,293561
2017/04/21,302642
2017/04/22,288844
2017/04/23,281213
2017/04/24,245333
2017/04/25,264224
2017/04/26,294035
2017/04/27,319098
2017/04/28,312397
2017/04/29,314673
2017/04/30,309206
2017/05/01,305707
2017/05/02,302992
2017/05/03,307552
2017/05/04,327530
2017/05/05,305550
2017/05/06,328162
2017/05/07,315254
2017/05/08,347871
2017/05/09,337828
2017/05/10,336294
2017/05/11,312858
2017/05/12,307798
2017/05/13,313753
2017/05/14,338529
2017/05/15,342367
2017/05/16,310613
2017/05/17,293425
2017/05/18,279993
2017/05/19,308491
2017/05/20,320247
2017/05/21,332629
2017/05/22,335424
2017/05/23,340391
2017/05/24,344584
2017/05/25,351994
2017/05/26,340542
2017/05/27,338295
2017/05/28,324304
2017/05/29,320404
2017/05/30,325749
2017/05/31,330246
2017/06/01,329597
2017/06/02,304134
2017/06/03,298687
2017/06/04,280801
2017/06/05,286926
2017/06/06,284305
2017/06/07,308862
2017/06/08,314677
2017/06/09,309600
2017/06/10,281366
2017/06/11,253210
2017/06/12,248850
2017/06/13,261111
2017/06/14,282697
2017/06/15,289964
2017/06/16,282682
2017/06/17,265650
2017/06/18,238471
2017/06/19,238415
2017/06/20,248921
2017/06/21,272537
2017/06/22,272512
2017/06/23,269796
2017/06/24,252102
2017/06/25,222452
2017/06/26,223114
2017/06/27,233989
2017/06/28,267008
2017/06/29,256731
2017/06/30,259265
2017/07/01,239944
2017/07/02,228416
2017/07/03,223706
2017/07/04,234918
2017/07/05,248421
2017/07/06,239051
2017/07/07,235096
2017/07/08,229700
2017/07/09,217374
2017/07/10,220060
2017/07/11,235032
2017/07/12,258024
2017/07/13,256095
2017/07/14,243488
2017/07/15,231742
2017/07/16,217497
2017/07/17,218298
2017/07/18,231193
2017/07/19,248065
2017/07/20,248022
2017/07/21,250648
2017/07/22,240508
2017/07/23,224115
2017/07/24,214650
2017/07/25,221547
2017/07/26,240496
2017/07/27,235603
2017/07/28,236659
2017/07/29,227750
2017/07/30,214011
2017/07/31,208614
2017/08/01,182197
2017/08/02,190587
2017/08/03,184591
2017/08/04,219220
2017/08/05,229362
2017/08/06,224898
2017/08/07,229310
2017/08/08,241249
2017/08/09,261692
2017/08/10,264686
2017/08/11,267502
2017/08/12,267358
2017/08/13,269135
2017/08/14,259593
2017/08/15,276415
2017/08/16,280273
2017/08/17,310909
2017/08/18,311326
2017/08/19,308641
2017/08/20,263168
2017/08/21,238020
2017/08/22,214524
2017/08/23,249475
2017/08/24,238491
2017/08/25,242449
2017/08/26,212717
2017/08/27,232061
2017/08/28,237253
2017/08/29,255448
2017/08/30,258636
2017/08/31,277609
2017/09/01,278452
2017/09/02,266901
2017/09/03,238426
2017/09/04,233629
2017/09/05,247330
2017/09/06,274306
2017/09/07,270004
2017/09/08,270525
2017/09/09,251077
2017/09/10,230045
2017/09/11,221380
2017/09/12,234154
2017/09/13,257497
2017/09/14,262355
2017/09/15,274308
2017/09/16,262627
2017/09/17,239165
2017/09/18,214557
2017/09/19,232782
2017/09/20,245481
2017/09/21,257816
2017/09/22,239388
2017/09/23,228751
2017/09/24,205434
2017/09/25,205102
2017/09/26,225040
2017/09/27,249267
2017/09/28,265708
2017/09/29,262627
2017/09/30,247536
2017/10/01,223444
2017/10/02,236972
2017/10/03,260108
2017/10/04,269831
2017/10/05,262586
2017/10/06,263117
2017/10/07,262575
2017/10/08,250937
2017/10/09,255352
2017/10/10,279310
2017/10/11,297349
2017/10/12,296091
2017/10/13,298338
2017/10/14,298564
2017/10/15,295320
2017/10/16,296943
2017/10/17,310701
2017/10/18,326084
2017/10/19,340170
2017/10/20,332822
2017/10/21,327047
2017/10/22,304428
2017/10/23,305659
2017/10/24,314527
2017/10/25,323898
2017/10/26,313845
2017/10/27,276606
2017/10/28,246664
2017/10/29,263286
2017/10/30,291830
2017/10/31,308405
2017/11/01,309973
2017/11/02,323161
2017/11/03,322213
2017/11/04,306764
2017/11/05,273231
2017/11/06,272158
2017/11/07,285988
2017/11/08,302526
2017/11/09,325937
2017/11/10,304652
2017/11/11,269102
2017/11/12,217355
2017/11/13,229866
2017/11/14,255637
2017/11/15,300887
2017/11/16,301249
2017/11/17,312777
2017/11/18,295811
2017/11/19,280628
2017/11/20,290487
2017/11/21,323881
2017/11/22,339611
2017/11/23,344951
2017/11/24,323174
2017/11/25,331390
2017/11/26,323881
2017/11/27,348381
2017/11/28,358144
2017/11/29,380941
2017/11/30,382652
2017/12/01,398287
2017/12/02,374379
2017/12/03,363929
2017/12/04,359855
2017/12/05,386301
2017/12/06,416478
2017/12/07,407898
2017/12/08,401033
2017/12/09,387642
2017/12/10,376472
2017/12/11,370969
2017/12/12,360835
2017/12/13,388547
2017/12/14,429224
2017/12/15,440120
2017/12/16,420006
2017/12/17,387094
2017/12/18,383278
2017/12/19,388088
2017/12/20,380893
2017/12/21,361324
2017/12/22,361995
2017/12/23,341305
2017/12/24,322645
2017/12/25,272078
2017/12/26,251820
2017/12/27,261192
2017/12/28,286563
2017/12/29,322016
2017/12/30,334274
2017/12/31,329393
2018/01/01,292040
2018/01/02,290890
2018/01/03,326072
2018/01/04,387152
2018/01/05,387737
2018/01/06,375361
2018/01/07,356423
2018/01/08,357403
2018/01/09,357877
2018/01/10,350945
2018/01/11,348365
2018/01/12,328302
2018/01/13,301088
2018/01/14,266796
2018/01/15,257983
2018/01/16,270643
2018/01/17,297548
2018/01/18,309497
2018/01/19,289460
2018/01/20,264403
2018/01/21,233107
2018/01/22,233754
2018/01/23,244196
2018/01/24,255800
2018/01/25,252809
2018/01/26,235658
2018/01/27,216716
2018/01/28,209004
2018/01/29,212912
2018/01/30,227253
2018/01/31,224210
2018/02/01,232702
2018/02/02,232471
2018/02/03,229329
2018/02/04,201331
2018/02/05,194807
2018/02/06,211212
2018/02/07,224569
2018/02/08,210229
2018/02/09,188154
2018/02/10,177508
2018/02/11,168807
2018/02/12,171816
2018/02/13,172210
2018/02/14,188603
2018/02/15,192370
2018/02/16,193957
2018/02/17,186424
2018/02/18,173518
2018/02/19,173393
2018/02/20,181617
2018/02/21,196850
2018/02/22,195477
2018/02/23,191054
2018/02/24,174173
2018/02/25,161377
2018/02/26,161807
2018/02/27,183498
2018/02/28,198288
2018/03/01,214037
2018/03/02,205855
2018/03/03,201780
2018/03/04,177281
2018/03/05,179405
2018/03/06,189077
