Date,median_transaction_fee14varUSD
2014/10/13,0
2014/10/14,0
2014/10/15,0
2014/10/16,0
2014/10/17,0
2014/10/18,0
2014/10/19,0
2014/10/20,0
2014/10/21,0
2014/10/22,0
2014/10/23,0
2014/10/24,0
2014/10/25,0
2014/10/26,0
2014/10/27,0
2014/10/28,0
2014/10/29,0
2014/10/30,0
2014/10/31,0
2014/11/01,0
2014/11/02,0
2014/11/03,0
2014/11/04,0
2014/11/05,0
2014/11/06,0
2014/11/07,0
2014/11/08,0
2014/11/09,0
2014/11/10,0
2014/11/11,0
2014/11/12,0
2014/11/13,0
2014/11/14,0
2014/11/15,0
2014/11/16,0
2014/11/17,0
2014/11/18,0
2014/11/19,0
2014/11/20,0
2014/11/21,0
2014/11/22,0
2014/11/23,0
2014/11/24,0
2014/11/25,0
2014/11/26,0
2014/11/27,0
2014/11/28,0
2014/11/29,0
2014/11/30,0
2014/12/01,0
2014/12/02,0
2014/12/03,0
2014/12/04,0
2014/12/05,0
2014/12/06,0
2014/12/07,0
2014/12/08,0
2014/12/09,0
2014/12/10,0
2014/12/11,0
2014/12/12,0
2014/12/13,0
2014/12/14,0
2014/12/15,0
2014/12/16,0
2014/12/17,0
2014/12/18,0
2014/12/19,0
2014/12/20,0
2014/12/21,0
2014/12/22,0
2014/12/23,0
2014/12/24,0
2014/12/25,0
2014/12/26,0
2014/12/27,0
2014/12/28,0
2014/12/29,0
2014/12/30,0
2014/12/31,0
2015/01/01,0
2015/01/02,0
2015/01/03,0
2015/01/04,0
2015/01/05,0
2015/01/06,0
2015/01/07,0
2015/01/08,0
2015/01/09,0
2015/01/10,0
2015/01/11,0
2015/01/12,0
2015/01/13,0
2015/01/14,0
2015/01/15,0
2015/01/16,0
2015/01/17,0
2015/01/18,0
2015/01/19,0
2015/01/20,0
2015/01/21,0
2015/01/22,0
2015/01/23,0
2015/01/24,0
2015/01/25,0
2015/01/26,0
2015/01/27,0
2015/01/28,0
2015/01/29,0
2015/01/30,0
2015/01/31,0
2015/02/01,0
2015/02/02,0
2015/02/03,0
2015/02/04,0
2015/02/05,0
2015/02/06,0
2015/02/07,0
2015/02/08,0
2015/02/09,0
2015/02/10,0
2015/02/11,0
2015/02/12,0
2015/02/13,0
2015/02/14,0
2015/02/15,0
2015/02/16,0
2015/02/17,0
2015/02/18,0
2015/02/19,0
2015/02/20,0
2015/02/21,0
2015/02/22,0
2015/02/23,0
2015/02/24,0
2015/02/25,0
2015/02/26,0
2015/02/27,0
2015/02/28,0
2015/03/01,0
2015/03/02,0
2015/03/03,0
2015/03/04,0
2015/03/05,0
2015/03/06,0
2015/03/07,0
2015/03/08,0
2015/03/09,0
2015/03/10,0
2015/03/11,0
2015/03/12,0
2015/03/13,0
2015/03/14,0
2015/03/15,0
2015/03/16,0
2015/03/17,0
2015/03/18,0
2015/03/19,0
2015/03/20,0
2015/03/21,0
2015/03/22,0
2015/03/23,0
2015/03/24,0
2015/03/25,0
2015/03/26,0
2015/03/27,0
2015/03/28,0
2015/03/29,0
2015/03/30,0
2015/03/31,0
2015/04/01,0
2015/04/02,0
2015/04/03,0
2015/04/04,0
2015/04/05,0
2015/04/06,0
2015/04/07,0
2015/04/08,0
2015/04/09,0
2015/04/10,0
2015/04/11,0
2015/04/12,0
2015/04/13,0
2015/04/14,0
2015/04/15,0
2015/04/16,0
2015/04/17,0
2015/04/18,0
2015/04/19,0
2015/04/20,0
2015/04/21,0
2015/04/22,0
2015/04/23,0
2015/04/24,0
2015/04/25,0
2015/04/26,0
2015/04/27,0
2015/04/28,0
2015/04/29,0
2015/04/30,0
2015/05/01,0
2015/05/02,0
2015/05/03,0
2015/05/04,0
2015/05/05,0
2015/05/06,0
2015/05/07,0
2015/05/08,0
2015/05/09,0
2015/05/10,0
2015/05/11,0
2015/05/12,0
2015/05/13,0
2015/05/14,0
2015/05/15,0
2015/05/16,0
2015/05/17,0
2015/05/18,0
2015/05/19,0
2015/05/20,0
2015/05/21,0
2015/05/22,0
2015/05/23,0
2015/05/24,0
2015/05/25,0
2015/05/26,0
2015/05/27,0
2015/05/28,0
2015/05/29,0
2015/05/30,0
2015/05/31,0
2015/06/01,0
2015/06/02,0
2015/06/03,0
2015/06/04,0
2015/06/05,0
2015/06/06,0
2015/06/07,0
2015/06/08,0
2015/06/09,0
2015/06/10,0
2015/06/11,0
2015/06/12,0
2015/06/13,0
2015/06/14,0
2015/06/15,0
2015/06/16,0
2015/06/17,0
2015/06/18,0
2015/06/19,0
2015/06/20,0
2015/06/21,0
2015/06/22,0
2015/06/23,0
2015/06/24,0
2015/06/25,0
2015/06/26,0
2015/06/27,0
2015/06/28,0
2015/06/29,0
2015/06/30,0
2015/07/01,0
2015/07/02,0
2015/07/03,0
2015/07/04,0
2015/07/05,0
2015/07/06,0
2015/07/07,0
2015/07/08,0
2015/07/09,0
2015/07/10,0
2015/07/11,0
2015/07/12,0
2015/07/13,0
2015/07/14,0
2015/07/15,0
2015/07/16,0
2015/07/17,0
2015/07/18,0
2015/07/19,0
2015/07/20,0
2015/07/21,0
2015/07/22,0
2015/07/23,0
2015/07/24,0
2015/07/25,0
2015/07/26,0
2015/07/27,0
2015/07/28,0
2015/07/29,0
2015/07/30,0
2015/07/31,0
2015/08/01,0
2015/08/02,0
2015/08/03,0
2015/08/04,0
2015/08/05,0
2015/08/06,0
2015/08/07,0
2015/08/08,0
2015/08/09,0
2015/08/10,0
2015/08/11,0
2015/08/12,0
2015/08/13,0
2015/08/14,0
2015/08/15,0
2015/08/16,0
2015/08/17,0
2015/08/18,0
2015/08/19,0
2015/08/20,0
2015/08/21,0
2015/08/22,0
2015/08/23,0
2015/08/24,0
2015/08/25,0
2015/08/26,0
2015/08/27,0
2015/08/28,0
2015/08/29,0
2015/08/30,0
2015/08/31,0
2015/09/01,0
2015/09/02,0
2015/09/03,0
2015/09/04,0
2015/09/05,0
2015/09/06,0
2015/09/07,0
2015/09/08,0
2015/09/09,0
2015/09/10,0
2015/09/11,0
2015/09/12,0
2015/09/13,0
2015/09/14,0
2015/09/15,0
2015/09/16,0
2015/09/17,0
2015/09/18,0
2015/09/19,0
2015/09/20,0
2015/09/21,0
2015/09/22,0
2015/09/23,0
2015/09/24,0
2015/09/25,0
2015/09/26,0
2015/09/27,0
2015/09/28,0
2015/09/29,0
2015/09/30,0
2015/10/01,0
2015/10/02,0
2015/10/03,0
2015/10/04,0
2015/10/05,0
2015/10/06,0
2015/10/07,0
2015/10/08,0
2015/10/09,0
2015/10/10,0
2015/10/11,0
2015/10/12,0
2015/10/13,0
2015/10/14,0
2015/10/15,0
2015/10/16,0
2015/10/17,0
2015/10/18,0
2015/10/19,0
2015/10/20,0
2015/10/21,0
2015/10/22,0
2015/10/23,0
2015/10/24,0
2015/10/25,0
2015/10/26,0
2015/10/27,0
2015/10/28,0
2015/10/29,0
2015/10/30,0
2015/10/31,0
2015/11/01,0
2015/11/02,0
2015/11/03,0
2015/11/04,0
2015/11/05,0
2015/11/06,0
2015/11/07,0
2015/11/08,0
2015/11/09,0
2015/11/10,0
2015/11/11,0
2015/11/12,0
2015/11/13,0
2015/11/14,0
2015/11/15,0
2015/11/16,0
2015/11/17,0
2015/11/18,0
2015/11/19,0
2015/11/20,0
2015/11/21,0
2015/11/22,0
2015/11/23,0
2015/11/24,0
2015/11/25,0
2015/11/26,0
2015/11/27,0
2015/11/28,0
2015/11/29,0
2015/11/30,0
2015/12/01,0
2015/12/02,0
2015/12/03,0
2015/12/04,0
2015/12/05,0
2015/12/06,0
2015/12/07,0
2015/12/08,0
2015/12/09,0
2015/12/10,0
2015/12/11,0
2015/12/12,0
2015/12/13,0
2015/12/14,0
2015/12/15,0
2015/12/16,0
2015/12/17,0
2015/12/18,0
2015/12/19,0
2015/12/20,0
2015/12/21,0
2015/12/22,0
2015/12/23,0
2015/12/24,0
2015/12/25,0
2015/12/26,0
2015/12/27,0
2015/12/28,0
2015/12/29,0
2015/12/30,0
2015/12/31,0
2016/01/01,0
2016/01/02,0
2016/01/03,0
2016/01/04,0
2016/01/05,0
2016/01/06,0
2016/01/07,0
2016/01/08,0
2016/01/09,0
2016/01/10,0
2016/01/11,0
2016/01/12,0
2016/01/13,0
2016/01/14,0
2016/01/15,0
2016/01/16,0
2016/01/17,0
2016/01/18,0
2016/01/19,0
2016/01/20,0
2016/01/21,0
2016/01/22,0
2016/01/23,0
2016/01/24,0
2016/01/25,0
2016/01/26,0
2016/01/27,0
2016/01/28,0
2016/01/29,0
2016/01/30,0
2016/01/31,0
2016/02/01,0
2016/02/02,0
2016/02/03,0
2016/02/04,0
2016/02/05,0
2016/02/06,0
2016/02/07,0
2016/02/08,0
2016/02/09,0
2016/02/10,0
2016/02/11,0
2016/02/12,0
2016/02/13,0
2016/02/14,0
2016/02/15,0
2016/02/16,0
2016/02/17,0
2016/02/18,0
2016/02/19,0
2016/02/20,0
2016/02/21,0
2016/02/22,0
2016/02/23,0
2016/02/24,0
2016/02/25,0
2016/02/26,0
2016/02/27,0
2016/02/28,0
2016/02/29,0
2016/03/01,0
2016/03/02,0
2016/03/03,0
2016/03/04,0
2016/03/05,0
2016/03/06,0
2016/03/07,0
2016/03/08,0
2016/03/09,0
2016/03/10,0
2016/03/11,0
2016/03/12,0
2016/03/13,0
2016/03/14,0
2016/03/15,0
2016/03/16,0
2016/03/17,0
2016/03/18,0
2016/03/19,0
2016/03/20,0
2016/03/21,0
2016/03/22,0
2016/03/23,0
2016/03/24,0
2016/03/25,0
2016/03/26,0
2016/03/27,0
2016/03/28,0
2016/03/29,0
2016/03/30,0
2016/03/31,0
2016/04/01,0
2016/04/02,0
2016/04/03,0
2016/04/04,0
2016/04/05,0
2016/04/06,0
2016/04/07,0
2016/04/08,0
2016/04/09,0
2016/04/10,0
2016/04/11,0
2016/04/12,0
2016/04/13,0
2016/04/14,0
2016/04/15,0
2016/04/16,0
2016/04/17,0
2016/04/18,0
2016/04/19,0
2016/04/20,0
2016/04/21,0
2016/04/22,0
2016/04/23,0
2016/04/24,0
2016/04/25,0
2016/04/26,0
2016/04/27,0
2016/04/28,0
2016/04/29,0
2016/04/30,0
2016/05/01,0
2016/05/02,0
2016/05/03,0
2016/05/04,0
2016/05/05,0
2016/05/06,0
2016/05/07,0
2016/05/08,0
2016/05/09,0
2016/05/10,0
2016/05/11,0
2016/05/12,0
2016/05/13,0
2016/05/14,0
2016/05/15,0
2016/05/16,0
2016/05/17,0
2016/05/18,0
2016/05/19,0
2016/05/20,0
2016/05/21,0
2016/05/22,0
2016/05/23,0
2016/05/24,0
2016/05/25,0
2016/05/26,0
2016/05/27,0
2016/05/28,0
2016/05/29,0
2016/05/30,0
2016/05/31,0
2016/06/01,0
2016/06/02,0
2016/06/03,0
2016/06/04,0
2016/06/05,0
2016/06/06,0
2016/06/07,0
2016/06/08,0
2016/06/09,0
2016/06/10,0
2016/06/11,0
2016/06/12,0
2016/06/13,0
2016/06/14,0
2016/06/15,0
2016/06/16,0
2016/06/17,0.001
2016/06/18,0.001
2016/06/19,0.001
2016/06/20,0.001
2016/06/21,0.001
2016/06/22,0.001
2016/06/23,0.001
2016/06/24,0.001
2016/06/25,0
2016/06/26,0
2016/06/27,0
2016/06/28,0
2016/06/29,0
2016/06/30,0
2016/07/01,0
2016/07/02,0
2016/07/03,0
2016/07/04,0
2016/07/05,0
2016/07/06,0
2016/07/07,0
2016/07/08,0
2016/07/09,0
2016/07/10,0
2016/07/11,0
2016/07/12,0
2016/07/13,0
2016/07/14,0
2016/07/15,0
2016/07/16,0
2016/07/17,0
2016/07/18,0
2016/07/19,0
2016/07/20,0
2016/07/21,0
2016/07/22,0
2016/07/23,0
2016/07/24,0
2016/07/25,0
2016/07/26,0
2016/07/27,0
2016/07/28,0
2016/07/29,0
2016/07/30,0
2016/07/31,0
2016/08/01,0
2016/08/02,0
2016/08/03,0
2016/08/04,0
2016/08/05,0
2016/08/06,0
2016/08/07,0
2016/08/08,0
2016/08/09,0
2016/08/10,0
2016/08/11,0
2016/08/12,0
2016/08/13,0
2016/08/14,0
2016/08/15,0
2016/08/16,0
2016/08/17,0
2016/08/18,0
2016/08/19,0
2016/08/20,0
2016/08/21,0
2016/08/22,0
2016/08/23,0
2016/08/24,0
2016/08/25,0
2016/08/26,0
2016/08/27,0
2016/08/28,0
2016/08/29,0
2016/08/30,0
2016/08/31,0
2016/09/01,0
2016/09/02,0
2016/09/03,0
2016/09/04,0
2016/09/05,0
2016/09/06,0
2016/09/07,0
2016/09/08,0
2016/09/09,0
2016/09/10,0
2016/09/11,0
2016/09/12,0
2016/09/13,0
2016/09/14,0
2016/09/15,0
2016/09/16,0
2016/09/17,0
2016/09/18,0
2016/09/19,0
2016/09/20,0
2016/09/21,0
2016/09/22,0
2016/09/23,0
2016/09/24,0
2016/09/25,0
2016/09/26,0
2016/09/27,0
2016/09/28,0
2016/09/29,0
2016/09/30,0
2016/10/01,0
2016/10/02,0
2016/10/03,0
2016/10/04,0
2016/10/05,0
2016/10/06,0
2016/10/07,0
2016/10/08,0
2016/10/09,0
2016/10/10,0
2016/10/11,0
2016/10/12,0
2016/10/13,0
2016/10/14,0
2016/10/15,0
2016/10/16,0
2016/10/17,0
2016/10/18,0
2016/10/19,0
2016/10/20,0
2016/10/21,0
2016/10/22,0
2016/10/23,0
2016/10/24,0
2016/10/25,0
2016/10/26,0
2016/10/27,0
2016/10/28,0
2016/10/29,0
2016/10/30,0
2016/10/31,0
2016/11/01,0
2016/11/02,0
2016/11/03,0
2016/11/04,0
2016/11/05,0
2016/11/06,0
2016/11/07,0
2016/11/08,0
2016/11/09,0
2016/11/10,0
2016/11/11,0
2016/11/12,0
2016/11/13,0
2016/11/14,0
2016/11/15,0
2016/11/16,0
2016/11/17,0
2016/11/18,0
2016/11/19,0
2016/11/20,0
2016/11/21,0
2016/11/22,0
2016/11/23,0
2016/11/24,0
2016/11/25,0
2016/11/26,0
2016/11/27,0
2016/11/28,0
2016/11/29,0
2016/11/30,0
2016/12/01,0
2016/12/02,0
2016/12/03,0
2016/12/04,0
2016/12/05,0
2016/12/06,0
2016/12/07,0
2016/12/08,0
2016/12/09,0
2016/12/10,0
2016/12/11,0
2016/12/12,0
2016/12/13,0
2016/12/14,0
2016/12/15,0
2016/12/16,0
2016/12/17,0
2016/12/18,0
2016/12/19,0
2016/12/20,0
2016/12/21,0
2016/12/22,0
2016/12/23,0
2016/12/24,0
2016/12/25,0
2016/12/26,0
2016/12/27,0
2016/12/28,0
2016/12/29,0
2016/12/30,0
2016/12/31,0
2017/01/01,0
2017/01/02,0
2017/01/03,0
2017/01/04,0
2017/01/05,0.001
2017/01/06,0.001
2017/01/07,0.001
2017/01/08,0
2017/01/09,0
2017/01/10,0
2017/01/11,0
2017/01/12,0
2017/01/13,0
2017/01/14,0
2017/01/15,0
2017/01/16,0
2017/01/17,0
2017/01/18,0
2017/01/19,0
2017/01/20,0
2017/01/21,0
2017/01/22,0
2017/01/23,0
2017/01/24,0
2017/01/25,0
2017/01/26,0
2017/01/27,0
2017/01/28,0
2017/01/29,0
2017/01/30,0
2017/01/31,0.001
2017/02/01,0.001
2017/02/02,0.001
2017/02/03,0.001
2017/02/04,0.001
2017/02/05,0.001
2017/02/06,0.002
2017/02/07,0.002
2017/02/08,0.002
2017/02/09,0.002
2017/02/10,0.002
2017/02/11,0.001
2017/02/12,0.001
2017/02/13,0.001
2017/02/14,0.001
2017/02/15,0
2017/02/16,0.001
2017/02/17,0.001
2017/02/18,0.001
2017/02/19,0.001
2017/02/20,0.001
2017/02/21,0.001
2017/02/22,0.002
2017/02/23,0.004
2017/02/24,0.005
2017/02/25,0.005
2017/02/26,0.004
2017/02/27,0.005
2017/02/28,0.006
2017/03/01,0.006
2017/03/02,0.007
2017/03/03,0.008
2017/03/04,0.008
2017/03/05,0.007
2017/03/06,0.006
2017/03/07,0.006
2017/03/08,0.005
2017/03/09,0.005
2017/03/10,0.004
2017/03/11,0.003
2017/03/12,0.001
2017/03/13,0.001
2017/03/14,0.001
2017/03/15,0.001
2017/03/16,0.001
2017/03/17,0.001
2017/03/18,0.001
2017/03/19,0.002
2017/03/20,0.002
2017/03/21,0.001
2017/03/22,0.001
2017/03/23,0.002
2017/03/24,0.002
2017/03/25,0.003
2017/03/26,0.004
2017/03/27,0.004
2017/03/28,0.003
2017/03/29,0.002
2017/03/30,0.002
2017/03/31,0.002
2017/04/01,0.002
2017/04/02,0.002
2017/04/03,0.001
2017/04/04,0.001
2017/04/05,0.001
2017/04/06,0
2017/04/07,0
2017/04/08,0
2017/04/09,0
2017/04/10,0
2017/04/11,0.001
2017/04/12,0.001
2017/04/13,0.001
2017/04/14,0.001
2017/04/15,0.001
2017/04/16,0.001
2017/04/17,0.001
2017/04/18,0.001
2017/04/19,0.001
2017/04/20,0.001
2017/04/21,0.001
2017/04/22,0.001
2017/04/23,0.001
2017/04/24,0.001
2017/04/25,0.002
2017/04/26,0.002
2017/04/27,0.004
2017/04/28,0.005
2017/04/29,0.004
2017/04/30,0.004
2017/05/01,0.004
2017/05/02,0.004
2017/05/03,0.005
2017/05/04,0.006
2017/05/05,0.008
2017/05/06,0.007
2017/05/07,0.006
2017/05/08,0.006
2017/05/09,0.008
2017/05/10,0.01
2017/05/11,0.013
2017/05/12,0.017
2017/05/13,0.015
2017/05/14,0.011
2017/05/15,0.011
2017/05/16,0.011
2017/05/17,0.044
2017/05/18,0.059
2017/05/19,0.075
2017/05/20,0.072
2017/05/21,0.068
2017/05/22,0.075
2017/05/23,0.084
2017/05/24,0.113
2017/05/25,0.15
2017/05/26,0.174
2017/05/27,0.156
2017/05/28,0.122
2017/05/29,0.101
2017/05/30,0.077
2017/05/31,0.086
2017/06/01,0.104
2017/06/02,0.119
2017/06/03,0.095
2017/06/04,0.071
2017/06/05,0.071
2017/06/06,0.095
2017/06/07,0.13
2017/06/08,0.14
2017/06/09,0.158
2017/06/10,0.142
2017/06/11,0.1
2017/06/12,0.078
2017/06/13,0.06
2017/06/14,0.044
2017/06/15,0.061
2017/06/16,0.075
2017/06/17,0.084
2017/06/18,0.101
2017/06/19,0.11
2017/06/20,0.098
2017/06/21,0.078
2017/06/22,0.074
2017/06/23,0.059
2017/06/24,0.05
2017/06/25,0.05
2017/06/26,0.043
2017/06/27,0.03
2017/06/28,0.019
2017/06/29,0.018
2017/06/30,0.018
2017/07/01,0.031
2017/07/02,0.05
2017/07/03,0.058
2017/07/04,0.059
2017/07/05,0.067
2017/07/06,0.051
2017/07/07,0.057
2017/07/08,0.076
2017/07/09,0.091
2017/07/10,0.097
2017/07/11,0.11
2017/07/12,0.106
2017/07/13,0.083
2017/07/14,0.058
2017/07/15,0.061
2017/07/16,0.074
2017/07/17,0.07
2017/07/18,0.052
2017/07/19,0.044
2017/07/20,0.025
2017/07/21,0.015
2017/07/22,0.016
2017/07/23,0.015
2017/07/24,0.014
2017/07/25,0.014
2017/07/26,0.015
2017/07/27,0.016
2017/07/28,0.013
2017/07/29,0.015
2017/07/30,0.014
2017/07/31,0.018
2017/08/01,0.03
2017/08/02,0.037
2017/08/03,0.039
2017/08/04,0.036
2017/08/05,0.029
2017/08/06,0.028
2017/08/07,0.027
2017/08/08,0.025
2017/08/09,0.025
2017/08/10,0.035
2017/08/11,0.06
2017/08/12,0.099
2017/08/13,0.137
2017/08/14,0.24
2017/08/15,0.374
2017/08/16,0.527
2017/08/17,0.607
2017/08/18,0.654
2017/08/19,0.62
2017/08/20,0.561
2017/08/21,0.504
2017/08/22,0.557
2017/08/23,0.599
2017/08/24,0.762
2017/08/25,0.925
2017/08/26,0.973
2017/08/27,0.805
2017/08/28,0.753
2017/08/29,0.747
2017/08/30,0.716
2017/08/31,0.654
2017/09/01,0.59
2017/09/02,0.444
2017/09/03,0.355
2017/09/04,0.305
2017/09/05,0.419
2017/09/06,0.532
2017/09/07,0.608
2017/09/08,0.722
2017/09/09,0.79
2017/09/10,0.961
2017/09/11,0.994
2017/09/12,0.958
2017/09/13,0.991
2017/09/14,0.923
2017/09/15,0.735
2017/09/16,0.602
2017/09/17,0.541
2017/09/18,0.375
2017/09/19,0.277
2017/09/20,0.166
2017/09/21,0.082
2017/09/22,0.066
2017/09/23,0.055
2017/09/24,0.047
2017/09/25,0.03
2017/09/26,0.027
2017/09/27,0.028
2017/09/28,0.024
2017/09/29,0.023
2017/09/30,0.023
2017/10/01,0.02
2017/10/02,0.019
2017/10/03,0.018
2017/10/04,0.017
2017/10/05,0.02
2017/10/06,0.021
2017/10/07,0.019
2017/10/08,0.013
2017/10/09,0.013
2017/10/10,0.016
2017/10/11,0.018
2017/10/12,0.024
2017/10/13,0.207
2017/10/14,0.305
2017/10/15,0.295
2017/10/16,0.311
2017/10/17,0.317
2017/10/18,0.311
2017/10/19,0.299
2017/10/20,0.282
2017/10/21,0.257
2017/10/22,0.22
2017/10/23,0.187
2017/10/24,0.167
2017/10/25,0.162
2017/10/26,0.169
2017/10/27,0.101
2017/10/28,0.111
2017/10/29,0.243
2017/10/30,0.365
2017/10/31,0.456
2017/11/01,0.559
2017/11/02,0.658
2017/11/03,0.804
2017/11/04,0.998
2017/11/05,0.997
2017/11/06,1.025
2017/11/07,0.94
2017/11/08,0.776
2017/11/09,0.523
2017/11/10,0.411
2017/11/11,0.563
2017/11/12,5.444
2017/11/13,7.425
2017/11/14,8.558
2017/11/15,8.224
2017/11/16,7.781
2017/11/17,7.712
2017/11/18,8.261
2017/11/19,8.678
2017/11/20,9.183
2017/11/21,9.654
2017/11/22,10.182
2017/11/23,10.719
2017/11/24,11.282
2017/11/25,11.844
2017/11/26,7.921
2017/11/27,5.265
2017/11/28,2.424
2017/11/29,1.359
2017/11/30,0.212
2017/12/01,0.145
2017/12/02,0.171
2017/12/03,0.181
2017/12/04,0.193
2017/12/05,0.181
2017/12/06,0.181
2017/12/07,2.945
2017/12/08,13.472
2017/12/09,18.771
2017/12/10,20.743
2017/12/11,23.591
2017/12/12,26.011
2017/12/13,27.136
2017/12/14,26.855
2017/12/15,26.967
2017/12/16,25.603
2017/12/17,23.055
2017/12/18,18.391
2017/12/19,13.525
2017/12/20,14.502
2017/12/21,30.395
2017/12/22,43.159
2017/12/23,56.542
2017/12/24,54.266
2017/12/25,51.084
2017/12/26,47.179
2017/12/27,41.994
2017/12/28,36.262
2017/12/29,34.397
2017/12/30,34.823
2017/12/31,36.899
2018/01/01,39.143
2018/01/02,46.501
2018/01/03,48.624
2018/01/04,41.365
2018/01/05,32.934
2018/01/06,17.528
2018/01/07,12.593
2018/01/08,9.117
2018/01/09,6.679
2018/01/10,4.172
2018/01/11,2.797
2018/01/12,2.483
2018/01/13,2.484
2018/01/14,2.681
2018/01/15,3.167
2018/01/16,3.122
2018/01/17,4.072
2018/01/18,4.562
2018/01/19,5.282
2018/01/20,5.501
2018/01/21,5.485
2018/01/22,7.802
2018/01/23,10.6
2018/01/24,12.29
2018/01/25,13.332
2018/01/26,13.407
2018/01/27,12.064
2018/01/28,11.506
2018/01/29,11.077
2018/01/30,10.404
2018/01/31,9.677
2018/02/01,7.447
2018/02/02,5.499
2018/02/03,2.652
2018/02/04,1.064
2018/02/05,0.936
2018/02/06,1.236
2018/02/07,1.223
2018/02/08,1.168
2018/02/09,1.039
2018/02/10,0.947
2018/02/11,0.827
2018/02/12,0.71
2018/02/13,0.579
2018/02/14,0.599
2018/02/15,0.518
2018/02/16,0.418
2018/02/17,0.311
2018/02/18,0.265
2018/02/19,0.301
2018/02/20,0.381
2018/02/21,0.443
2018/02/22,0.474
2018/02/23,0.403
2018/02/24,0.418
2018/02/25,0.364
2018/02/26,0.362
2018/02/27,0.35
2018/02/28,0.345
2018/03/01,0.299
2018/03/02,0.291
2018/03/03,0.286
2018/03/04,0.279
2018/03/05,0.281
2018/03/06,0.283
2018/03/07,0.277
2018/03/08,0.273
2018/03/09,0.29
2018/03/10,0.069
2018/03/11,0.021
2018/03/12,0.025
2018/03/13,0.034
2018/03/14,0.032
2018/03/15,0.032
2018/03/16,0.032
2018/03/17,0.033
2018/03/18,0.031
2018/03/19,0.029
2018/03/20,0.028
2018/03/21,0.028
2018/03/22,0.029
2018/03/23,0.029
2018/03/24,0.029
2018/03/25,0.029
2018/03/26,0.03
2018/03/27,0.006
2018/03/28,0.001
2018/03/29,0.001
2018/03/30,0.001
2018/03/31,0.001
2018/04/01,0.001
2018/04/02,0.001
2018/04/03,0.001
2018/04/04,0
2018/04/05,0
2018/04/06,0
2018/04/07,0
2018/04/08,0
2018/04/09,0
2018/04/10,0
2018/04/11,0
2018/04/12,0.002
2018/04/13,0.007
2018/04/14,0.008
2018/04/15,0.008
2018/04/16,0.008
2018/04/17,0.008
2018/04/18,0.007
2018/04/19,0.007
2018/04/20,0.007
2018/04/21,0.007
2018/04/22,0.007
2018/04/23,0.006
2018/04/24,0.019
2018/04/25,0.139
2018/04/26,0.205
2018/04/27,0.227
2018/04/28,0.233
2018/04/29,0.229
2018/04/30,0.226
2018/05/01,0.22
2018/05/02,0.213
2018/05/03,0.204
2018/05/04,0.196
2018/05/05,0.19
2018/05/06,0.184
2018/05/07,0.173
2018/05/08,0.175
2018/05/09,0.099
2018/05/10,0.045
2018/05/11,0.019
2018/05/12,0.003
2018/05/13,0.003
2018/05/14,0.003
2018/05/15,0.005
2018/05/16,0.004
2018/05/17,0.006
2018/05/18,0.047
2018/05/19,0.047
2018/05/20,0.051
2018/05/21,0.055
2018/05/22,0.057
2018/05/23,0.06
2018/05/24,0.063
2018/05/25,0.064
2018/05/26,0.067
2018/05/27,0.071
2018/05/28,0.072
2018/05/29,0.07
2018/05/30,0.07
2018/05/31,0.067
2018/06/01,0.002
2018/06/02,0.001
2018/06/03,0.001
2018/06/04,0.001
2018/06/05,0.001
2018/06/06,0.001
2018/06/07,0.001
2018/06/08,0.001
2018/06/09,0.001
2018/06/10,0.001
2018/06/11,0.001
2018/06/12,0.001
2018/06/13,0.002
2018/06/14,0.004
2018/06/15,0.004
2018/06/16,0.004
2018/06/17,0.004
2018/06/18,0.004
2018/06/19,0.004
2018/06/20,0.254
2018/06/21,0.337
2018/06/22,0.361
2018/06/23,0.355
2018/06/24,0.355
2018/06/25,0.356
2018/06/26,0.357
2018/06/27,0.361
2018/06/28,0.367
2018/06/29,0.373
2018/06/30,0.374
2018/07/01,0.374
2018/07/02,0.373
2018/07/03,0.374
2018/07/04,0.161
2018/07/05,0.06
2018/07/06,0.002
2018/07/07,0.001
2018/07/08,0.001
2018/07/09,0.001
2018/07/10,0.001
2018/07/11,0
2018/07/12,0
2018/07/13,0
2018/07/14,0
2018/07/15,0
2018/07/16,0
2018/07/17,0
2018/07/18,0.001
2018/07/19,0.001
2018/07/20,0.002
2018/07/21,0.001
2018/07/22,0.001
2018/07/23,0.001
2018/07/24,0.001
2018/07/25,0.001
2018/07/26,0.001
2018/07/27,0.001
2018/07/28,0.001
2018/07/29,0.001
2018/07/30,0.001
2018/07/31,0.001
2018/08/01,0.001
2018/08/02,0.001
2018/08/03,0
2018/08/04,0.001
2018/08/05,0.001
2018/08/06,0.001
2018/08/07,0.001
2018/08/08,0.001
2018/08/09,0.001
2018/08/10,0.001
2018/08/11,0.001
2018/08/12,0.001
2018/08/13,0.001
2018/08/14,0.001
2018/08/15,0.001
2018/08/16,0.001
2018/08/17,0.001
2018/08/18,0.001
2018/08/19,0.001
2018/08/20,0.001
2018/08/21,0.001
2018/08/22,0.001
2018/08/23,0.001
2018/08/24,0.001
2018/08/25,0.001
2018/08/26,0.001
2018/08/27,0.001
2018/08/28,0.002
2018/08/29,0.002
2018/08/30,0.002
2018/08/31,0.003
2018/09/01,0.003
2018/09/02,0.002
2018/09/03,0.002
2018/09/04,0.002
2018/09/05,0.004
2018/09/06,0.005
2018/09/07,0.005
